s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 3.5103577E+002, 6.6293808E+001, 3.7206912E+002, 4.6367359E+000, 3.8230400E+000, 2.8297741E+000, 1.8542577E+000, 1.1291994E+000, 7.3820645E-001, 5.0524020E-001, 3.7371391E-001, 2.8677312E-001, 2.3178492E-001
 3.5250009E+002, 6.6061615E+001, 3.7213351E+002, 4.6309934E+000, 3.8269331E+000, 2.8252513E+000, 1.8517410E+000, 1.1278661E+000, 7.3732376E-001, 5.0442588E-001, 3.7290806E-001, 2.8568608E-001, 2.3038200E-001
 3.5400066E+002, 6.5782318E+001, 3.7200800E+002, 4.6398859E+000, 3.8283033E+000, 2.8273931E+000, 1.8507094E+000, 1.1269414E+000, 7.3641759E-001, 5.0314796E-001, 3.7116548E-001, 2.8398702E-001, 2.2852527E-001
 3.5551007E+002, 6.5484566E+001, 3.7195950E+002, 4.6305346E+000, 3.8254888E+000, 2.8281381E+000, 1.8495584E+000, 1.1246316E+000, 7.3388743E-001, 5.0092083E-001, 3.7012133E-001, 2.8341040E-001, 2.2831897E-001
 3.5701298E+002, 6.5181488E+001, 3.7201282E+002, 4.6270590E+000, 3.8253701E+000, 2.8201878E+000, 1.8432617E+000, 1.1219541E+000, 7.3291796E-001, 5.0057942E-001, 3.6952409E-001, 2.8280923E-001, 2.2801408E-001
 3.5851589E+002, 6.5101883E+001, 3.7203534E+002, 4.6184988E+000, 3.8336143E+000, 2.8330948E+000, 1.8534299E+000, 1.1270012E+000, 7.3510396E-001, 5.0141937E-001, 3.6998871E-001, 2.8285784E-001, 2.2801213E-001
 3.6002131E+002, 6.5021881E+001, 3.7203223E+002, 4.6242890E+000, 3.8401296E+000, 2.8371611E+000, 1.8565847E+000, 1.1288792E+000, 7.3763365E-001, 5.0345784E-001, 3.7067649E-001, 2.8280118E-001, 2.2754811E-001
 3.6150355E+002, 6.4804352E+001, 3.7213480E+002, 4.6114497E+000, 3.8253903E+000, 2.8286836E+000, 1.8526034E+000, 1.1254281E+000, 7.3460943E-001, 5.0169462E-001, 3.7001824E-001, 2.8236961E-001, 2.2648415E-001
 3.6302107E+002, 6.4627045E+001, 3.7220377E+002, 4.6103382E+000, 3.8219376E+000, 2.8260980E+000, 1.8488274E+000, 1.1231163E+000, 7.3284793E-001, 4.9938780E-001, 3.6781517E-001, 2.8068247E-001, 2.2522160E-001
 3.6450331E+002, 6.4381973E+001, 3.7207782E+002, 4.6071644E+000, 3.8294694E+000, 2.8290408E+000, 1.8533958E+000, 1.1257325E+000, 7.3323125E-001, 4.9889654E-001, 3.6697897E-001, 2.7992982E-001, 2.2520614E-001
 3.6602083E+002, 6.4148834E+001, 3.7215070E+002, 4.6123114E+000, 3.8234334E+000, 2.8344145E+000, 1.8523883E+000, 1.1234167E+000, 7.3220348E-001, 4.9889240E-001, 3.6678255E-001, 2.7966914E-001, 2.2479503E-001
 3.6750307E+002, 6.4074326E+001, 3.7218591E+002, 4.6163530E+000, 3.8217170E+000, 2.8297851E+000, 1.8501691E+000, 1.1227790E+000, 7.3166347E-001, 4.9806413E-001, 3.6612856E-001, 2.7891898E-001, 2.2416338E-001
 3.6902060E+002, 6.3984253E+001, 3.7240106E+002, 4.6043062E+000, 3.8218551E+000, 2.8298798E+000, 1.8515834E+000, 1.1241336E+000, 7.3282915E-001, 4.9882486E-001, 3.6656991E-001, 2.7889800E-001, 2.2358188E-001
 3.7050283E+002, 6.3821075E+001, 3.7231583E+002, 4.6020980E+000, 3.8227563E+000, 2.8349996E+000, 1.8532487E+000, 1.1241957E+000, 7.3256683E-001, 4.9853361E-001, 3.6619565E-001, 2.7841273E-001, 2.2249758E-001
 3.7202036E+002, 6.3613838E+001, 3.7223254E+002, 4.5978541E+000, 3.8186426E+000, 2.8309407E+000, 1.8536115E+000, 1.1224985E+000, 7.2941875E-001, 4.9609435E-001, 3.6486009E-001, 2.7762386E-001, 2.2182791E-001
 3.7350259E+002, 6.3530033E+001, 3.7228967E+002, 4.6002216E+000, 3.8259263E+000, 2.8333533E+000, 1.8522943E+000, 1.1227372E+000, 7.2873956E-001, 4.9439234E-001, 3.6304259E-001, 2.7636495E-001, 2.2160122E-001
 3.7502012E+002, 6.3481621E+001, 3.7224344E+002, 4.6003432E+000, 3.8233743E+000, 2.8305471E+000, 1.8531826E+000, 1.1221752E+000, 7.2874445E-001, 4.9412167E-001, 3.6201286E-001, 2.7519110E-001, 2.2112612E-001
 3.7650235E+002, 6.3490623E+001, 3.7232693E+002, 4.5969934E+000, 3.8262300E+000, 2.8317273E+000, 1.8564265E+000, 1.1256188E+000, 7.3251647E-001, 4.9652833E-001, 3.6334044E-001, 2.7585936E-001, 2.2128484E-001
 3.7801988E+002, 6.3464684E+001, 3.7248160E+002, 4.6017232E+000, 3.8280447E+000, 2.8428328E+000, 1.8600423E+000, 1.1264312E+000, 7.3245293E-001, 4.9749920E-001, 3.6488390E-001, 2.7708882E-001, 2.2067024E-001
 3.7950211E+002, 6.3312927E+001, 3.7266290E+002, 4.5945969E+000, 3.8220112E+000, 2.8343785E+000, 1.8546375E+000, 1.1231245E+000, 7.2982377E-001, 4.9549353E-001, 3.6350214E-001, 2.7633166E-001, 2.1962611E-001
 3.8101964E+002, 6.3139233E+001, 3.7270355E+002, 4.5913930E+000, 3.8220158E+000, 2.8317776E+000, 1.8564488E+000, 1.1243926E+000, 7.3079628E-001, 4.9477002E-001, 3.6183700E-001, 2.7480051E-001, 2.1980265E-001
 3.8250187E+002, 6.3147526E+001, 3.7274136E+002, 4.5929575E+000, 3.8225210E+000, 2.8393631E+000, 1.8610535E+000, 1.1273865E+000, 7.3237056E-001, 4.9623445E-001, 3.6251798E-001, 2.7471104E-001, 2.1984082E-001
 3.8401882E+002, 6.2804348E+001, 3.7278897E+002, 4.5942974E+000, 3.8219750E+000, 2.8317840E+000, 1.8576598E+000, 1.1256728E+000, 7.3094046E-001, 4.9625140E-001, 3.6349508E-001, 2.7550566E-001, 2.1827905E-001
 3.8552796E+002, 6.2550522E+001, 3.7276736E+002, 4.6020670E+000, 3.8297439E+000, 2.8286755E+000, 1.8551223E+000, 1.1250852E+000, 7.3123056E-001, 4.9675399E-001, 3.6460301E-001, 2.7600062E-001, 2.1920675E-001
 3.8702758E+002, 6.2664650E+001, 3.7285092E+002, 4.5864358E+000, 3.8254275E+000, 2.8381600E+000, 1.8611000E+000, 1.1284686E+000, 7.3371172E-001, 4.9708760E-001, 3.6379731E-001, 2.7505115E-001, 2.1954809E-001
 3.8852720E+002, 6.2618229E+001, 3.7306305E+002, 4.5859981E+000, 3.8265860E+000, 2.8397191E+000, 1.8613757E+000, 1.1267122E+000, 7.3233652E-001, 4.9615085E-001, 3.6291248E-001, 2.7474585E-001, 2.1937586E-001
 3.9002683E+002, 6.2550797E+001, 3.7296646E+002, 4.6060495E+000, 3.8364820E+000, 2.8463287E+000, 1.8653278E+000, 1.1289791E+000, 7.3248357E-001, 4.9586117E-001, 3.6299643E-001, 2.7468780E-001, 2.1883538E-001
 3.9152645E+002, 6.2615185E+001, 3.7293060E+002, 4.5881114E+000, 3.8318968E+000, 2.8448229E+000, 1.8682418E+000, 1.1315570E+000, 7.3427963E-001, 4.9742916E-001, 3.6391130E-001, 2.7512303E-001, 2.1798825E-001
 3.9302607E+002, 6.2766632E+001, 3.7305780E+002, 4.5765638E+000, 3.8213255E+000, 2.8334844E+000, 1.8607881E+000, 1.1292225E+000, 7.3329931E-001, 4.9627283E-001, 3.6300984E-001, 2.7464256E-001, 2.1795517E-001
 3.9452570E+002, 6.2893600E+001, 3.7309583E+002, 4.5939841E+000, 3.8372161E+000, 2.8337491E+000, 1.8595207E+000, 1.1252691E+000, 7.2868305E-001, 4.9283198E-001, 3.6095679E-001, 2.7366394E-001, 2.1769379E-001
 3.9602532E+002, 6.2811131E+001, 3.7310266E+002, 4.5875597E+000, 3.8414781E+000, 2.8457241E+000, 1.8646344E+000, 1.1276021E+000, 7.3051429E-001, 4.9346215E-001, 3.6011609E-001, 2.7212405E-001, 2.1747066E-001
 3.9752494E+002, 6.2690956E+001, 3.7310684E+002, 4.5921602E+000, 3.8307221E+000, 2.8442588E+000, 1.8688469E+000, 1.1317952E+000, 7.3450500E-001, 4.9527264E-001, 3.6073816E-001, 2.7263841E-001, 2.1796967E-001
 3.9902456E+002, 6.2668114E+001, 3.7330408E+002, 4.5961919E+000, 3.8235476E+000, 2.8373466E+000, 1.8686087E+000, 1.1326897E+000, 7.3608166E-001, 4.9703792E-001, 3.6288530E-001, 2.7413812E-001, 2.1754521E-001
 4.0052419E+002, 6.2582336E+001, 3.7340070E+002, 4.5923567E+000, 3.8363576E+000, 2.8458657E+000, 1.8682312E+000, 1.1309907E+000, 7.3565114E-001, 4.9828932E-001, 3.6387622E-001, 2.7433068E-001, 2.1715625E-001
 4.0202381E+002, 6.2544266E+001, 3.7340808E+002, 4.5831461E+000, 3.8379378E+000, 2.8518269E+000, 1.8713882E+000, 1.1312438E+000, 7.3281485E-001, 4.9545321E-001, 3.6180404E-001, 2.7344191E-001, 2.1729752E-001
 4.0352343E+002, 6.2511127E+001, 3.7353326E+002, 4.5872021E+000, 3.8311977E+000, 2.8357542E+000, 1.8680803E+000, 1.1307554E+000, 7.3268628E-001, 4.9464318E-001, 3.6113590E-001, 2.7289164E-001, 2.1739712E-001
 4.0502306E+002, 6.2379059E+001, 3.7356601E+002, 4.6035218E+000, 3.8450701E+000, 2.8451843E+000, 1.8709451E+000, 1.1332046E+000, 7.3544288E-001, 4.9676698E-001, 3.6233625E-001, 2.7331606E-001, 2.1724279E-001
 4.0652419E+002, 6.2505142E+001, 3.7364908E+002, 4.5870872E+000, 3.8403032E+000, 2.8554339E+000, 1.8753580E+000, 1.1346642E+000, 7.3702073E-001, 4.9802628E-001, 3.6301497E-001, 2.7362388E-001, 2.1732396E-001
 4.0801720E+002, 6.2474918E+001, 3.7386240E+002, 4.5835814E+000, 3.8364339E+000, 2.8444052E+000, 1.8729750E+000, 1.1334717E+000, 7.3587996E-001, 4.9772048E-001, 3.6316571E-001, 2.7384165E-001, 2.1732260E-001
 4.0950587E+002, 6.2222626E+001, 3.7384637E+002, 4.5918136E+000, 3.8428805E+000, 2.8468776E+000, 1.8713681E+000, 1.1339012E+000, 7.3631716E-001, 4.9805743E-001, 3.6332422E-001, 2.7398309E-001, 2.1706703E-001
 4.1102838E+002, 6.1969990E+001, 3.7384082E+002, 4.5981908E+000, 3.8410060E+000, 2.8481894E+000, 1.8722793E+000, 1.1331812E+000, 7.3569572E-001, 4.9806353E-001, 3.6333385E-001, 2.7381137E-001, 2.1676102E-001
 4.1251367E+002, 6.1882008E+001, 3.7396490E+002, 4.6039071E+000, 3.8497291E+000, 2.8527644E+000, 1.8773786E+000, 1.1366427E+000, 7.3794675E-001, 4.9872282E-001, 3.6353266E-001, 2.7369398E-001, 2.1709949E-001
 4.1400195E+002, 6.1726849E+001, 3.7409720E+002, 4.5927467E+000, 3.8385251E+000, 2.8590493E+000, 1.8819771E+000, 1.1394703E+000, 7.3971891E-001, 4.9994001E-001, 3.6411867E-001, 2.7381301E-001, 2.1742970E-001
 4.1550836E+002, 6.1725597E+001, 3.7415454E+002, 4.6002326E+000, 3.8424299E+000, 2.8598535E+000, 1.8850828E+000, 1.1417829E+000, 7.4071997E-001, 5.0072259E-001, 3.6528113E-001, 2.7491239E-001, 2.1775593E-001
 4.1701476E+002, 6.1888680E+001, 3.7416574E+002, 4.6135831E+000, 3.8569286E+000, 2.8608189E+000, 1.8848579E+000, 1.1420866E+000, 7.4053919E-001, 5.0056654E-001, 3.6530340E-001, 2.7486798E-001, 2.1735851E-001
 4.1852116E+002, 6.1989933E+001, 3.7432410E+002, 4.5987582E+000, 3.8455927E+000, 2.8623753E+000, 1.8850039E+000, 1.1427232E+000, 7.4154586E-001, 5.0089121E-001, 3.6457223E-001, 2.7390334E-001, 2.1596484E-001
 4.2002756E+002, 6.2127319E+001, 3.7443521E+002, 4.6018801E+000, 3.8468280E+000, 2.8600581E+000, 1.8864994E+000, 1.1437013E+000, 7.4273556E-001, 5.0196201E-001, 3.6494759E-001, 2.7321029E-001, 2.1580061E-001
 4.2150048E+002, 6.2096405E+001, 3.7441589E+002, 4.6078572E+000, 3.8561265E+000, 2.8637364E+000, 1.8887640E+000, 1.1432686E+000, 7.4147272E-001, 5.0072140E-001, 3.6500978E-001, 2.7394530E-001, 2.1669127E-001
 4.2300689E+002, 6.2091057E+001, 3.7450345E+002, 4.6126056E+000, 3.8605385E+000, 2.8699930E+000, 1.8892937E+000, 1.1437342E+000, 7.4154937E-001, 5.0028849E-001, 3.6486509E-001, 2.7488521E-001, 2.1679923E-001
 4.2451329E+002, 6.2013527E+001, 3.7455112E+002, 4.6028113E+000, 3.8566635E+000, 2.8667011E+000, 1.8933580E+000, 1.1471533E+000, 7.4383682E-001, 5.0173557E-001, 3.6545181E-001, 2.7508628E-001, 2.1706925E-001
 4.2603643E+002, 6.1882267E+001, 3.7468427E+002, 4.6067829E+000, 3.8551857E+000, 2.8636854E+000, 1.8901039E+000, 1.1467645E+000, 7.4497217E-001, 5.0325578E-001, 3.6639145E-001, 2.7536127E-001, 2.1750417E-001
 4.2752147E+002, 6.1655750E+001, 3.7480551E+002, 4.6121960E+000, 3.8628638E+000, 2.8618948E+000, 1.8900863E+000, 1.1473907E+000, 7.4558252E-001, 5.0379944E-001, 3.6694336E-001, 2.7547571E-001, 2.1754391E-001
 4.2900652E+002, 6.1655540E+001, 3.7486176E+002, 4.6172309E+000, 3.8668418E+000, 2.8765230E+000, 1.8970819E+000, 1.1488225E+000, 7.4536484E-001, 5.0323081E-001, 3.6661714E-001, 2.7564213E-001, 2.1712810E-001
 4.3052456E+002, 6.1609489E+001, 3.7495853E+002, 4.6088805E+000, 3.8648071E+000, 2.8741779E+000, 1.8959023E+000, 1.1496668E+000, 7.4634755E-001, 5.0381935E-001, 3.6624709E-001, 2.7480480E-001, 2.1677558E-001
 4.3200961E+002, 6.1656727E+001, 3.7494681E+002, 4.6105032E+000, 3.8676805E+000, 2.8741341E+000, 1.9006736E+000, 1.1524593E+000, 7.4716723E-001, 5.0403303E-001, 3.6630842E-001, 2.7454236E-001, 2.1685669E-001
 4.3352765E+002, 6.1610668E+001, 3.7500348E+002, 4.6118846E+000, 3.8737493E+000, 2.8879294E+000, 1.9025159E+000, 1.1525681E+000, 7.4688733E-001, 5.0405377E-001, 3.6679333E-001, 2.7518019E-001, 2.1729048E-001
 4.3500610E+002, 6.1574516E+001, 3.7510828E+002, 4.6110339E+000, 3.8650157E+000, 2.8725357E+000, 1.8975495E+000, 1.1516477E+000, 7.4701869E-001, 5.0422704E-001, 3.6732462E-001, 2.7589282E-001, 2.1755596E-001
 4.3653074E+002, 6.1678783E+001, 3.7529214E+002, 4.6242032E+000, 3.8779819E+000, 2.8737841E+000, 1.8987790E+000, 1.1522218E+000, 7.4824661E-001, 5.0598025E-001, 3.6821076E-001, 2.7617702E-001, 2.1746330E-001
 4.3801909E+002, 6.1782406E+001, 3.7514996E+002, 4.6272292E+000, 3.8819723E+000, 2.8883462E+000, 1.9043661E+000, 1.1528348E+000, 7.4803156E-001, 5.0541180E-001, 3.6818567E-001, 2.7608433E-001, 2.1749778E-001
 4.3950286E+002, 6.1587841E+001, 3.7525583E+002, 4.6124840E+000, 3.8749974E+000, 2.8874149E+000, 1.9083798E+000, 1.1570790E+000, 7.4916345E-001, 5.0405258E-001, 3.6616576E-001, 2.7503112E-001, 2.1737354E-001
 4.4100846E+002, 6.1447914E+001, 3.7551208E+002, 4.6244936E+000, 3.8799193E+000, 2.8825846E+000, 1.9018221E+000, 1.1561484E+000, 7.5051975E-001, 5.0535744E-001, 3.6656716E-001, 2.7491468E-001, 2.1734497E-001
 4.4251081E+002, 6.1427906E+001, 3.7548578E+002, 4.6281137E+000, 3.8836634E+000, 2.8863938E+000, 1.9028881E+000, 1.1551348E+000, 7.5062138E-001, 5.0663662E-001, 3.6795893E-001, 2.7577862E-001, 2.1773148E-001
 4.4401316E+002, 6.1503052E+001, 3.7559656E+002, 4.6208515E+000, 3.8880923E+000, 2.8921952E+000, 1.9101019E+000, 1.1572987E+000, 7.5186259E-001, 5.0765043E-001, 3.6879164E-001, 2.7628610E-001, 2.1803211E-001
 4.4553010E+002, 6.1661060E+001, 3.7555890E+002, 4.6249347E+000, 3.8897009E+000, 2.8995142E+000, 1.9143857E+000, 1.1595792E+000, 7.5245363E-001, 5.0794077E-001, 3.6910263E-001, 2.7647847E-001, 2.1746798E-001
 4.4702012E+002, 6.1688862E+001, 3.7558884E+002, 4.6215940E+000, 3.8825293E+000, 2.8951125E+000, 1.9145583E+000, 1.1598041E+000, 7.5206739E-001, 5.0744152E-001, 3.6891925E-001, 2.7587488E-001, 2.1717265E-001
 4.4851014E+002, 6.1605774E+001, 3.7581885E+002, 4.6266265E+000, 3.8966680E+000, 2.8891499E+000, 1.9079248E+000, 1.1582696E+000, 7.5109261E-001, 5.0640917E-001, 3.6797687E-001, 2.7582106E-001, 2.1768886E-001
 4.5000650E+002, 6.1498848E+001, 3.7577667E+002, 4.6266379E+000, 3.9002709E+000, 2.9004474E+000, 1.9157039E+000, 1.1603688E+000, 7.5182354E-001, 5.0666416E-001, 3.6789852E-001, 2.7578315E-001, 2.1771204E-001
 4.5150604E+002, 6.1527557E+001, 3.7574319E+002, 4.6275926E+000, 3.8885295E+000, 2.9029734E+000, 1.9201458E+000, 1.1640028E+000, 7.5528103E-001, 5.0898582E-001, 3.6925736E-001, 2.7626252E-001, 2.1785285E-001
 4.5300557E+002, 6.1492542E+001, 3.7592899E+002, 4.6403422E+000, 3.8900716E+000, 2.8980889E+000, 1.9194640E+000, 1.1637872E+000, 7.5542474E-001, 5.0984734E-001, 3.7028965E-001, 2.7698901E-001, 2.1794538E-001
 4.5450510E+002, 6.1421856E+001, 3.7602936E+002, 4.6477137E+000, 3.8991163E+000, 2.9076045E+000, 1.9215850E+000, 1.1648507E+000, 7.5507891E-001, 5.0921881E-001, 3.6996761E-001, 2.7696419E-001, 2.1758786E-001
 4.5600463E+002, 6.1457287E+001, 3.7629590E+002, 4.6358690E+000, 3.8950391E+000, 2.9035323E+000, 1.9207623E+000, 1.1658789E+000, 7.5590122E-001, 5.0937098E-001, 3.6983749E-001, 2.7672368E-001, 2.1737783E-001
 4.5750416E+002, 6.1545116E+001, 3.7644730E+002, 4.6363821E+000, 3.8983030E+000, 2.8968399E+000, 1.9174527E+000, 1.1633106E+000, 7.5429910E-001, 5.0850040E-001, 3.6919424E-001, 2.7634904E-001, 2.1777703E-001
 4.5900369E+002, 6.1547909E+001, 3.7643365E+002, 4.6515903E+000, 3.9122834E+000, 2.9074366E+000, 1.9207410E+000, 1.1656641E+000, 7.5509703E-001, 5.0886261E-001, 3.6971635E-001, 2.7692977E-001, 2.1801469E-001
 4.6050322E+002, 6.1489979E+001, 3.7660706E+002, 4.6429706E+000, 3.9073901E+000, 2.9152610E+000, 1.9287796E+000, 1.1694484E+000, 7.5817043E-001, 5.1096791E-001, 3.7107271E-001, 2.7753446E-001, 2.1813035E-001
 4.6200275E+002, 6.1595421E+001, 3.7668839E+002, 4.6363578E+000, 3.9091537E+000, 2.9220757E+000, 1.9326533E+000, 1.1720456E+000, 7.5935024E-001, 5.1143050E-001, 3.7133589E-001, 2.7768004E-001, 2.1825369E-001
 4.6352982E+002, 6.1789368E+001, 3.7670706E+002, 4.6446738E+000, 3.9169862E+000, 2.9163761E+000, 1.9247643E+000, 1.1682101E+000, 7.5746256E-001, 5.1097745E-001, 3.7133467E-001, 2.7781668E-001, 2.1850154E-001
 4.6501040E+002, 6.1923485E+001, 3.7681577E+002, 4.6432991E+000, 3.9091191E+000, 2.9130673E+000, 1.9280642E+000, 1.1703875E+000, 7.5869930E-001, 5.1158881E-001, 3.7168536E-001, 2.7815819E-001, 2.1886516E-001
 4.6652462E+002, 6.1922363E+001, 3.7694281E+002, 4.6517386E+000, 3.9117606E+000, 2.9237051E+000, 1.9345796E+000, 1.1726221E+000, 7.6035202E-001, 5.1253736E-001, 3.7207189E-001, 2.7823794E-001, 2.1878223E-001
 4.6800520E+002, 6.1910076E+001, 3.7691232E+002, 4.6682949E+000, 3.9181030E+000, 2.9257967E+000, 1.9362632E+000, 1.1755896E+000, 7.6274687E-001, 5.1368064E-001, 3.7218621E-001, 2.7751338E-001, 2.1742733E-001
 4.6951943E+002, 6.1963108E+001, 3.7715280E+002, 4.6662164E+000, 3.9120893E+000, 2.9266891E+000, 1.9412129E+000, 1.1782378E+000, 7.6387817E-001, 5.1459038E-001, 3.7287274E-001, 2.7781409E-001, 2.1748708E-001
 4.7100000E+002, 6.1838318E+001, 3.7739319E+002, 4.6524472E+000, 3.9087815E+000, 2.9151919E+000, 1.9288324E+000, 1.1704453E+000, 7.5974089E-001, 5.1287174E-001, 3.7219080E-001, 2.7816656E-001, 2.1830072E-001
 4.7251423E+002, 6.1834427E+001, 3.7742224E+002, 4.6671906E+000, 3.9336793E+000, 2.9247599E+000, 1.9324766E+000, 1.1718214E+000, 7.5925100E-001, 5.1199609E-001, 3.7209296E-001, 2.7853245E-001, 2.1859236E-001
 4.7402845E+002, 6.1859791E+001, 3.7733932E+002, 4.6578722E+000, 3.9334102E+000, 2.9309740E+000, 1.9389018E+000, 1.1758560E+000, 7.6128417E-001, 5.1227814E-001, 3.7209016E-001, 2.7862036E-001, 2.1877278E-001
 4.7550903E+002, 6.1786102E+001, 3.7748694E+002, 4.6550436E+000, 3.9257159E+000, 2.9274156E+000, 1.9409300E+000, 1.1779000E+000, 7.6334673E-001, 5.1386720E-001, 3.7313840E-001, 2.7904755E-001, 2.1898890E-001
 4.7702326E+002, 6.1666267E+001, 3.7751724E+002, 4.6697526E+000, 3.9265623E+000, 2.9334161E+000, 1.9438685E+000, 1.1787219E+000, 7.6497567E-001, 5.1592690E-001, 3.7426624E-001, 2.7939108E-001, 2.1870904E-001
 4.7850383E+002, 6.1541298E+001, 3.7759274E+002, 4.6690569E+000, 3.9282446E+000, 2.9317081E+000, 1.9463202E+000, 1.1808732E+000, 7.6581711E-001, 5.1559198E-001, 3.7394068E-001, 2.7902931E-001, 2.1894270E-001
 4.8001806E+002, 6.1508095E+001, 3.7778424E+002, 4.6747646E+000, 3.9307678E+000, 2.9324462E+000, 1.9489828E+000, 1.1822529E+000, 7.6588559E-001, 5.1590872E-001, 3.7434232E-001, 2.7942431E-001, 2.1933949E-001
 4.8153229E+002, 6.1406319E+001, 3.7782202E+002, 4.6897140E+000, 3.9325712E+000, 2.9291608E+000, 1.9439579E+000, 1.1805542E+000, 7.6490611E-001, 5.1467836E-001, 3.7344086E-001, 2.7905482E-001, 2.1861154E-001
 4.8301286E+002, 6.1322891E+001, 3.7787720E+002, 4.6770158E+000, 3.9357145E+000, 2.9314353E+000, 1.9484502E+000, 1.1830187E+000, 7.6572806E-001, 5.1519042E-001, 3.7338966E-001, 2.7846605E-001, 2.1829218E-001
 4.8452709E+002, 6.1335987E+001, 3.7804739E+002, 4.6812735E+000, 3.9435220E+000, 2.9329603E+000, 1.9450873E+000, 1.1826322E+000, 7.6706392E-001, 5.1611912E-001, 3.7320080E-001, 2.7776691E-001, 2.1784806E-001
 4.8600766E+002, 6.1328247E+001, 3.7807700E+002, 4.6834574E+000, 3.9431994E+000, 2.9336193E+000, 1.9479120E+000, 1.1826141E+000, 7.6698601E-001, 5.1681471E-001, 3.7443084E-001, 2.7873474E-001, 2.1828336E-001
 4.8752189E+002, 6.1304825E+001, 3.7823495E+002, 4.6803699E+000, 3.9461575E+000, 2.9382405E+000, 1.9512420E+000, 1.1850123E+000, 7.6918757E-001, 5.1835620E-001, 3.7545553E-001, 2.7968183E-001, 2.1926685E-001
 4.8900247E+002, 6.1355946E+001, 3.7830344E+002, 4.6912646E+000, 3.9497654E+000, 2.9459937E+000, 1.9553912E+000, 1.1872674E+000, 7.7008146E-001, 5.1861322E-001, 3.7537098E-001, 2.7958578E-001, 2.1925372E-001
 4.9051669E+002, 6.1313652E+001, 3.7831836E+002, 4.6940088E+000, 3.9493544E+000, 2.9484954E+000, 1.9575179E+000, 1.1894904E+000, 7.7065736E-001, 5.1857448E-001, 3.7569380E-001, 2.8001350E-001, 2.1963115E-001
 4.9203092E+002, 6.1114799E+001, 3.7851086E+002, 4.6863036E+000, 3.9449172E+000, 2.9417694E+000, 1.9542398E+000, 1.1887615E+000, 7.7096224E-001, 5.1871377E-001, 3.7598553E-001, 2.8029945E-001, 2.1864974E-001
 4.9351150E+002, 6.1117870E+001, 3.7862170E+002, 4.7007508E+000, 3.9501047E+000, 2.9404187E+000, 1.9476624E+000, 1.1854571E+000, 7.6859140E-001, 5.1740485E-001, 3.7561145E-001, 2.7999198E-001, 2.1821976E-001
 4.9502572E+002, 6.1160080E+001, 3.7869806E+002, 4.6961217E+000, 3.9703028E+000, 2.9556479E+000, 1.9588633E+000, 1.1907314E+000, 7.7172887E-001, 5.1934838E-001, 3.7633526E-001, 2.7971396E-001, 2.1953653E-001
 4.9650630E+002, 6.1205212E+001, 3.7871118E+002, 4.6930270E+000, 3.9564657E+000, 2.9599123E+000, 1.9628054E+000, 1.1915272E+000, 7.7233976E-001, 5.2017784E-001, 3.7719867E-001, 2.8108051E-001, 2.2052300E-001
 4.9802052E+002, 6.1347549E+001, 3.7880209E+002, 4.7028790E+000, 3.9536006E+000, 2.9589660E+000, 1.9642609E+000, 1.1938640E+000, 7.7298146E-001, 5.1996458E-001, 3.7765148E-001, 2.8199583E-001, 2.2118202E-001
 4.9950110E+002, 6.1458973E+001, 3.7903790E+002, 4.7107401E+000, 3.9684098E+000, 2.9607539E+000, 1.9656631E+000, 1.1976614E+000, 7.7565628E-001, 5.2113944E-001, 3.7761167E-001, 2.8184822E-001, 2.2084548E-001
 5.0101533E+002, 6.1567738E+001, 3.7898251E+002, 4.7078943E+000, 3.9676232E+000, 2.9644654E+000, 1.9649291E+000, 1.1974987E+000, 7.7651787E-001, 5.2206510E-001, 3.7791190E-001, 2.8178620E-001, 2.1989582E-001
 5.0252955E+002, 6.1685570E+001, 3.7904901E+002, 4.7039633E+000, 3.9616191E+000, 2.9529865E+000, 1.9607170E+000, 1.1933341E+000, 7.7421582E-001, 5.2145576E-001, 3.7775594E-001, 2.8137854E-001, 2.1920095E-001
 5.0402068E+002, 6.1671989E+001, 3.7918820E+002, 4.7115545E+000, 3.9761481E+000, 2.9646478E+000, 1.9662913E+000, 1.1949501E+000, 7.7456528E-001, 5.2146399E-001, 3.7763339E-001, 2.8094891E-001, 2.1953547E-001
 5.0551980E+002, 6.1495541E+001, 3.7920987E+002, 4.7092948E+000, 3.9705539E+000, 2.9628820E+000, 1.9703819E+000, 1.1983814E+000, 7.7538669E-001, 5.2086228E-001, 3.7734374E-001, 2.8116018E-001, 2.2053613E-001
 5.0700989E+002, 6.1576122E+001, 3.7949316E+002, 4.7138085E+000, 3.9813094E+000, 2.9675794E+000, 1.9723785E+000, 1.1993167E+000, 7.7679187E-001, 5.2200568E-001, 3.7851763E-001, 2.8257912E-001, 2.2158739E-001
 5.0853309E+002, 6.1552921E+001, 3.7942493E+002, 4.7114968E+000, 3.9768829E+000, 2.9711940E+000, 1.9723729E+000, 1.2009407E+000, 7.7872145E-001, 5.2379853E-001, 3.7953576E-001, 2.8311476E-001, 2.2090550E-001
 5.1002318E+002, 6.1479362E+001, 3.7961868E+002, 4.7153492E+000, 3.9715543E+000, 2.9669089E+000, 1.9732765E+000, 1.1999600E+000, 7.7800506E-001, 5.2402920E-001, 3.7951696E-001, 2.8247583E-001, 2.2007179E-001
