s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.6352746E+002, 6.1175671E+001, 3.8473151E+002, 4.8529196E+000, 4.1264458E+000, 3.0830920E+000, 2.0521059E+000, 1.2592547E+000, 8.1363636E-001, 5.4548502E-001, 3.9495429E-001, 2.9362956E-001, 2.2944099E-001
 7.6501813E+002, 6.1366058E+001, 3.8494119E+002, 4.8484631E+000, 4.1297750E+000, 3.0864849E+000, 2.0602415E+000, 1.2671621E+000, 8.2122123E-001, 5.5074292E-001, 3.9754274E-001, 2.9540113E-001, 2.3020898E-001
 7.6650881E+002, 6.1411011E+001, 3.8503897E+002, 4.8605380E+000, 4.1308413E+000, 3.0897777E+000, 2.0633628E+000, 1.2687306E+000, 8.2389158E-001, 5.5338806E-001, 3.9880204E-001, 2.9501298E-001, 2.2870705E-001
 7.6800524E+002, 6.1364510E+001, 3.8515952E+002, 4.8523631E+000, 4.1307092E+000, 3.0879633E+000, 2.0597107E+000, 1.2666637E+000, 8.2041800E-001, 5.5061531E-001, 3.9685294E-001, 2.9360393E-001, 2.2779375E-001
 7.6953328E+002, 6.1262287E+001, 3.8531223E+002, 4.8667097E+000, 4.1329012E+000, 3.0818944E+000, 2.0513275E+000, 1.2618582E+000, 8.1990737E-001, 5.5144697E-001, 3.9854002E-001, 2.9499230E-001, 2.2887912E-001
 7.7102735E+002, 6.1392426E+001, 3.8548535E+002, 4.8665156E+000, 4.1483583E+000, 3.0980899E+000, 2.0573621E+000, 1.2644995E+000, 8.2090890E-001, 5.5105394E-001, 3.9836591E-001, 2.9543972E-001, 2.2917230E-001
 7.7252143E+002, 6.1573322E+001, 3.8558762E+002, 4.8743610E+000, 4.1495438E+000, 3.1036940E+000, 2.0664325E+000, 1.2674794E+000, 8.2080269E-001, 5.5056012E-001, 3.9754221E-001, 2.9528102E-001, 2.3001240E-001
 7.7401551E+002, 6.1588814E+001, 3.8568765E+002, 4.8862095E+000, 4.1412482E+000, 3.0941720E+000, 2.0699267E+000, 1.2726507E+000, 8.2444382E-001, 5.5388659E-001, 3.9965460E-001, 2.9619342E-001, 2.3069012E-001
 7.7551051E+002, 6.1651409E+001, 3.8583728E+002, 4.8786411E+000, 4.1422987E+000, 3.0920362E+000, 2.0694973E+000, 1.2757678E+000, 8.2679921E-001, 5.5502212E-001, 4.0047264E-001, 2.9694837E-001, 2.3120916E-001
 7.7702040E+002, 6.1581745E+001, 3.8608868E+002, 4.8895602E+000, 4.1590819E+000, 3.1012337E+000, 2.0666628E+000, 1.2729100E+000, 8.2622999E-001, 5.5434579E-001, 3.9931032E-001, 2.9631516E-001, 2.3037642E-001
 7.7853030E+002, 6.1588535E+001, 3.8618518E+002, 4.8942208E+000, 4.1624446E+000, 3.1072745E+000, 2.0706968E+000, 1.2746990E+000, 8.2776034E-001, 5.5542403E-001, 3.9957005E-001, 2.9539210E-001, 2.2988608E-001
 7.8001671E+002, 6.1822144E+001, 3.8626468E+002, 4.8894396E+000, 4.1585474E+000, 3.1093884E+000, 2.0790346E+000, 1.2760758E+000, 8.2608640E-001, 5.5461723E-001, 3.9938900E-001, 2.9523271E-001, 2.3036818E-001
 7.8152997E+002, 6.1703396E+001, 3.8637509E+002, 4.9021163E+000, 4.1660666E+000, 3.1054196E+000, 2.0750651E+000, 1.2781856E+000, 8.2766521E-001, 5.5573374E-001, 4.0063441E-001, 2.9687628E-001, 2.3150280E-001
 7.8300631E+002, 6.1596096E+001, 3.8652310E+002, 4.9200191E+000, 4.1717076E+000, 3.1185226E+000, 2.0778482E+000, 1.2809942E+000, 8.3119339E-001, 5.5910581E-001, 4.0346766E-001, 2.9887557E-001, 2.3248942E-001
 7.8451543E+002, 6.1709984E+001, 3.8658740E+002, 4.9099984E+000, 4.1671462E+000, 3.1264327E+000, 2.0815578E+000, 1.2813129E+000, 8.3124852E-001, 5.5795538E-001, 4.0278235E-001, 2.9857913E-001, 2.3199168E-001
 7.8602311E+002, 6.1745010E+001, 3.8674210E+002, 4.9120712E+000, 4.1640172E+000, 3.1142445E+000, 2.0711861E+000, 1.2766113E+000, 8.2843554E-001, 5.5541253E-001, 4.0017989E-001, 2.9661229E-001, 2.3108310E-001
 7.8753078E+002, 6.1476501E+001, 3.8692102E+002, 4.9178238E+000, 4.1784358E+000, 3.1274240E+000, 2.0808275E+000, 1.2809706E+000, 8.3048904E-001, 5.5675638E-001, 4.0075037E-001, 2.9686776E-001, 2.3172122E-001
 7.8900568E+002, 6.1371784E+001, 3.8691470E+002, 4.9145212E+000, 4.1873713E+000, 3.1283696E+000, 2.0897725E+000, 1.2842079E+000, 8.3136779E-001, 5.5889571E-001, 4.0334707E-001, 2.9893821E-001, 2.3271684E-001
 7.9051336E+002, 6.1426483E+001, 3.8697186E+002, 4.9239807E+000, 4.1861768E+000, 3.1271813E+000, 2.0832016E+000, 1.2857981E+000, 8.3297139E-001, 5.5918473E-001, 4.0372932E-001, 2.9930291E-001, 2.3262769E-001
 7.9201203E+002, 6.1678120E+001, 3.8735306E+002, 4.9203529E+000, 4.1819315E+000, 3.1335332E+000, 2.0833354E+000, 1.2832491E+000, 8.3269817E-001, 5.5978596E-001, 4.0364885E-001, 2.9860413E-001, 2.3164465E-001
 7.9352545E+002, 6.1859825E+001, 3.8745001E+002, 4.9333463E+000, 4.1851768E+000, 3.1247268E+000, 2.0786538E+000, 1.2820463E+000, 8.3360946E-001, 5.6115431E-001, 4.0522259E-001, 2.9953247E-001, 2.3202877E-001
 7.9500666E+002, 6.1863827E+001, 3.8757349E+002, 4.9373145E+000, 4.2003541E+000, 3.1370523E+000, 2.0848365E+000, 1.2858863E+000, 8.3327055E-001, 5.5890751E-001, 4.0393612E-001, 2.9937467E-001, 2.3281103E-001
 7.9652007E+002, 6.1859531E+001, 3.8768198E+002, 4.9384012E+000, 4.2043180E+000, 3.1462417E+000, 2.0892646E+000, 1.2838689E+000, 8.3174777E-001, 5.5633193E-001, 4.0119123E-001, 2.9847196E-001, 2.3315850E-001
 7.9800129E+002, 6.1959652E+001, 3.8771509E+002, 4.9341812E+000, 4.1979489E+000, 3.1406143E+000, 2.0953574E+000, 1.2899356E+000, 8.3625448E-001, 5.6187457E-001, 4.0551803E-001, 3.0071837E-001, 2.3418273E-001
 7.9951470E+002, 6.2146244E+001, 3.8789066E+002, 4.9459333E+000, 4.2018771E+000, 3.1361258E+000, 2.0944610E+000, 1.2915773E+000, 8.3669275E-001, 5.6285584E-001, 4.0624219E-001, 3.0091679E-001, 2.3395491E-001
 8.0102811E+002, 6.2313896E+001, 3.8810010E+002, 4.9509339E+000, 4.2121005E+000, 3.1439140E+000, 2.0938773E+000, 1.2896451E+000, 8.3507711E-001, 5.6052035E-001, 4.0364513E-001, 2.9813606E-001, 2.3176919E-001
 8.0250933E+002, 6.2535595E+001, 3.8815335E+002, 4.9498005E+000, 4.2148943E+000, 3.1497166E+000, 2.0981567E+000, 1.2938429E+000, 8.3902633E-001, 5.6296939E-001, 4.0499908E-001, 2.9889727E-001, 2.3273559E-001
 8.0400342E+002, 6.2495831E+001, 3.8824576E+002, 4.9532166E+000, 4.2136254E+000, 3.1492116E+000, 2.1007392E+000, 1.2936481E+000, 8.3824927E-001, 5.6428957E-001, 4.0688837E-001, 3.0045751E-001, 2.3325835E-001
 8.0550114E+002, 6.2455551E+001, 3.8843393E+002, 4.9555140E+000, 4.2057881E+000, 3.1423280E+000, 2.0958467E+000, 1.2935444E+000, 8.3829963E-001, 5.6502700E-001, 4.0772870E-001, 3.0159527E-001, 2.3466934E-001
 8.0703029E+002, 6.2259243E+001, 3.8867841E+002, 4.9850221E+000, 4.2267537E+000, 3.1486504E+000, 2.0953124E+000, 1.2937418E+000, 8.3931649E-001, 5.6579822E-001, 4.0911993E-001, 3.0316317E-001, 2.3567119E-001
 8.0852396E+002, 6.2284744E+001, 3.8859549E+002, 4.9777555E+000, 4.2329030E+000, 3.1652040E+000, 2.1069202E+000, 1.2981731E+000, 8.4077787E-001, 5.6438553E-001, 4.0771088E-001, 3.0259600E-001, 2.3524852E-001
 8.1003135E+002, 6.2375690E+001, 3.8863165E+002, 4.9725480E+000, 4.2343707E+000, 3.1657200E+000, 2.1139746E+000, 1.3038282E+000, 8.4464359E-001, 5.6595927E-001, 4.0727291E-001, 3.0146435E-001, 2.3400523E-001
 8.1150734E+002, 6.2223030E+001, 3.8884644E+002, 4.9733238E+000, 4.2324543E+000, 3.1585956E+000, 2.1073637E+000, 1.2982701E+000, 8.4131700E-001, 5.6440556E-001, 4.0658095E-001, 3.0090642E-001, 2.3341604E-001
 8.1300217E+002, 6.1831501E+001, 3.8892096E+002, 4.9757867E+000, 4.2268882E+000, 3.1559632E+000, 2.1029954E+000, 1.2971103E+000, 8.4111041E-001, 5.6496078E-001, 4.0754449E-001, 3.0149660E-001, 2.3373446E-001
 8.1452212E+002, 6.1668812E+001, 3.8920987E+002, 4.9916544E+000, 4.2393250E+000, 3.1633039E+000, 2.1046507E+000, 1.3022721E+000, 8.4473765E-001, 5.6722140E-001, 4.0860230E-001, 3.0217975E-001, 2.3473930E-001
 8.1600753E+002, 6.1640736E+001, 3.8941013E+002, 5.0020537E+000, 4.2486129E+000, 3.1741114E+000, 2.1131892E+000, 1.3041246E+000, 8.4426302E-001, 5.6702518E-001, 4.0994903E-001, 3.0377120E-001, 2.3610535E-001
 8.1751150E+002, 6.1751087E+001, 3.8943423E+002, 5.0021262E+000, 4.2536726E+000, 3.1772113E+000, 2.1221933E+000, 1.3088429E+000, 8.4786397E-001, 5.6890154E-001, 4.1094208E-001, 3.0443653E-001, 2.3630720E-001
 8.1902511E+002, 6.1917114E+001, 3.8958020E+002, 4.9956446E+000, 4.2401543E+000, 3.1692705E+000, 2.1152759E+000, 1.3087838E+000, 8.4871924E-001, 5.6945515E-001, 4.1102192E-001, 3.0448043E-001, 2.3673332E-001
 8.2050508E+002, 6.2047707E+001, 3.8973169E+002, 5.0089545E+000, 4.2548852E+000, 3.1736290E+000, 2.1073222E+000, 1.3011649E+000, 8.4593940E-001, 5.6856477E-001, 4.1110873E-001, 3.0504870E-001, 2.3678401E-001
 8.2201868E+002, 6.2195763E+001, 3.8975589E+002, 5.0130134E+000, 4.2612381E+000, 3.1861913E+000, 2.1164067E+000, 1.3048712E+000, 8.4652573E-001, 5.6800646E-001, 4.1034338E-001, 3.0485731E-001, 2.3694600E-001
 8.2353229E+002, 6.2272812E+001, 3.8994168E+002, 5.0149593E+000, 4.2537408E+000, 3.1881738E+000, 2.1266825E+000, 1.3117393E+000, 8.4977245E-001, 5.7018483E-001, 4.1083041E-001, 3.0374750E-001, 2.3583354E-001
 8.2501226E+002, 6.2205498E+001, 3.9011722E+002, 5.0372148E+000, 4.2734036E+000, 3.1902270E+000, 2.1283510E+000, 1.3138869E+000, 8.5175949E-001, 5.7147360E-001, 4.1075832E-001, 3.0283564E-001, 2.3502186E-001
 8.2652586E+002, 6.2119938E+001, 3.9010596E+002, 5.0221028E+000, 4.2564278E+000, 3.1815665E+000, 2.1251056E+000, 1.3117613E+000, 8.5178870E-001, 5.7259774E-001, 4.1257173E-001, 3.0420125E-001, 2.3531835E-001
 8.2800583E+002, 6.2228977E+001, 3.9031943E+002, 5.0334969E+000, 4.2621889E+000, 3.1752393E+000, 2.1117857E+000, 1.3066926E+000, 8.5023254E-001, 5.7311767E-001, 4.1430420E-001, 3.0523688E-001, 2.3681763E-001
 8.2951943E+002, 6.2225651E+001, 3.9059567E+002, 5.0443749E+000, 4.2952304E+000, 3.2081897E+000, 2.1276789E+000, 1.3101990E+000, 8.4861249E-001, 5.7057261E-001, 4.1284773E-001, 3.0569860E-001, 2.3811166E-001
 8.3100944E+002, 6.2298874E+001, 3.9045328E+002, 5.0495415E+000, 4.2887349E+000, 3.2011390E+000, 2.1295140E+000, 1.3124472E+000, 8.5003269E-001, 5.7056433E-001, 4.1210076E-001, 3.0570698E-001, 2.3814590E-001
 8.3252449E+002, 6.2342678E+001, 3.9053854E+002, 5.0440578E+000, 4.2655072E+000, 3.1882212E+000, 2.1279514E+000, 1.3184767E+000, 8.5495967E-001, 5.7384396E-001, 4.1411307E-001, 3.0682001E-001, 2.3852707E-001
 8.3400953E+002, 6.2212669E+001, 3.9084320E+002, 5.0499272E+000, 4.2995009E+000, 3.2078574E+000, 2.1373966E+000, 1.3202579E+000, 8.5609835E-001, 5.7419658E-001, 4.1401100E-001, 3.0650395E-001, 2.3748700E-001
 8.3552758E+002, 6.2072437E+001, 3.9084229E+002, 5.0418677E+000, 4.2772565E+000, 3.1938908E+000, 2.1295767E+000, 1.3175588E+000, 8.5500813E-001, 5.7354569E-001, 4.1353047E-001, 3.0631530E-001, 2.3738590E-001
 8.3701263E+002, 6.1924553E+001, 3.9118472E+002, 5.0706692E+000, 4.3005261E+000, 3.2043805E+000, 2.1338353E+000, 1.3173095E+000, 8.5460234E-001, 5.7401717E-001, 4.1369003E-001, 3.0665401E-001, 2.3800161E-001
 8.3850097E+002, 6.2067455E+001, 3.9124832E+002, 5.0727301E+000, 4.3131833E+000, 3.2128808E+000, 2.1399229E+000, 1.3176979E+000, 8.5350811E-001, 5.7496798E-001, 4.1501760E-001, 3.0700305E-001, 2.3837063E-001
 8.4001522E+002, 6.2162655E+001, 3.9122070E+002, 5.0599451E+000, 4.2857723E+000, 3.2016277E+000, 2.1379819E+000, 1.3259193E+000, 8.5788995E-001, 5.7532930E-001, 4.1563159E-001, 3.0786514E-001, 2.3929854E-001
 8.4150326E+002, 6.2375549E+001, 3.9141660E+002, 5.0754566E+000, 4.3164935E+000, 3.2135282E+000, 2.1367805E+000, 1.3222985E+000, 8.5848141E-001, 5.7602739E-001, 4.1581744E-001, 3.0887979E-001, 2.3982240E-001
 8.4302364E+002, 6.2424381E+001, 3.9147992E+002, 5.0618749E+000, 4.3114529E+000, 3.2216585E+000, 2.1406724E+000, 1.3229808E+000, 8.5891944E-001, 5.7640654E-001, 4.1493958E-001, 3.0776158E-001, 2.3958974E-001
 8.4450124E+002, 6.2483677E+001, 3.9183832E+002, 5.0892386E+000, 4.3046026E+000, 3.2224765E+000, 2.1436865E+000, 1.3261428E+000, 8.6115897E-001, 5.7712609E-001, 4.1479835E-001, 3.0746078E-001, 2.3995720E-001
 8.4601222E+002, 6.2472889E+001, 3.9181116E+002, 5.0868483E+000, 4.3062015E+000, 3.2221568E+000, 2.1480479E+000, 1.3246833E+000, 8.6002564E-001, 5.7909954E-001, 4.1691041E-001, 3.0886114E-001, 2.3991676E-001
 8.4751158E+002, 6.2457077E+001, 3.9192728E+002, 5.0965924E+000, 4.3101902E+000, 3.2142272E+000, 2.1500177E+000, 1.3285953E+000, 8.5973358E-001, 5.7816589E-001, 4.1778901E-001, 3.0955124E-001, 2.4024962E-001
 8.4901384E+002, 6.2719616E+001, 3.9213727E+002, 5.1097946E+000, 4.3270054E+000, 3.2229650E+000, 2.1445339E+000, 1.3288994E+000, 8.6175752E-001, 5.7781166E-001, 4.1639283E-001, 3.0931196E-001, 2.4058177E-001
 8.5051610E+002, 6.3011627E+001, 3.9226184E+002, 5.1063561E+000, 4.3281946E+000, 3.2386744E+000, 2.1528878E+000, 1.3327056E+000, 8.6470377E-001, 5.7999152E-001, 4.1724831E-001, 3.0878115E-001, 2.4037638E-001
 8.5201836E+002, 6.3196861E+001, 3.9238577E+002, 5.1119428E+000, 4.3302279E+000, 3.2390933E+000, 2.1565435E+000, 1.3322899E+000, 8.6567384E-001, 5.8218920E-001, 4.1872713E-001, 3.0924198E-001, 2.3961522E-001
 8.5352062E+002, 6.3131012E+001, 3.9243692E+002, 5.1020341E+000, 4.3221951E+000, 3.2313430E+000, 2.1554456E+000, 1.3316725E+000, 8.6263877E-001, 5.8010119E-001, 4.1932088E-001, 3.1004435E-001, 2.3976250E-001
 8.5501714E+002, 6.3056824E+001, 3.9251239E+002, 5.1132789E+000, 4.3275204E+000, 3.2278249E+000, 2.1439059E+000, 1.3246503E+000, 8.6129576E-001, 5.7956100E-001, 4.1937512E-001, 3.1064183E-001, 2.4107264E-001
 8.5652602E+002, 6.3101837E+001, 3.9281070E+002, 5.1305871E+000, 4.3423872E+000, 3.2500727E+000, 2.1535168E+000, 1.3306551E+000, 8.6455613E-001, 5.8118725E-001, 4.2004076E-001, 3.1012142E-001, 2.4099138E-001
 8.5800347E+002, 6.3325844E+001, 3.9288724E+002, 5.1431479E+000, 4.3394470E+000, 3.2577693E+000, 2.1634173E+000, 1.3363526E+000, 8.6756599E-001, 5.8226246E-001, 4.1979668E-001, 3.1027853E-001, 2.4142727E-001
 8.5951235E+002, 6.3397125E+001, 3.9299429E+002, 5.1250739E+000, 4.3357406E+000, 3.2494767E+000, 2.1664095E+000, 1.3383679E+000, 8.6792284E-001, 5.8300090E-001, 4.2052686E-001, 3.1147301E-001, 2.4162698E-001
 8.6101495E+002, 6.3133904E+001, 3.9313000E+002, 5.1347599E+000, 4.3320332E+000, 3.2485430E+000, 2.1657307E+000, 1.3388914E+000, 8.6829883E-001, 5.8431464E-001, 4.2133948E-001, 3.1108701E-001, 2.4139604E-001
 8.6252718E+002, 6.2856216E+001, 3.9333368E+002, 5.1659908E+000, 4.3495359E+000, 3.2497952E+000, 2.1632750E+000, 1.3379856E+000, 8.6793905E-001, 5.8313090E-001, 4.2078200E-001, 3.1154665E-001, 2.4190013E-001
 8.6402946E+002, 6.2644699E+001, 3.9340018E+002, 5.1447282E+000, 4.3551016E+000, 3.2547247E+000, 2.1644635E+000, 1.3374864E+000, 8.6787283E-001, 5.8282787E-001, 4.2014992E-001, 3.1135830E-001, 2.4207804E-001
 8.6551943E+002, 6.2806431E+001, 3.9360370E+002, 5.1553121E+000, 4.3550444E+000, 3.2541804E+000, 2.1630521E+000, 1.3391470E+000, 8.6957157E-001, 5.8354437E-001, 4.1994530E-001, 3.1074318E-001, 2.4183612E-001
 8.6700939E+002, 6.2802944E+001, 3.9377725E+002, 5.1714115E+000, 4.3727460E+000, 3.2712774E+000, 2.1729996E+000, 1.3428695E+000, 8.7139833E-001, 5.8579367E-001, 4.2251378E-001, 3.1229234E-001, 2.4282095E-001
 8.6853322E+002, 6.2670689E+001, 3.9377893E+002, 5.1632390E+000, 4.3707714E+000, 3.2646472E+000, 2.1725540E+000, 1.3440850E+000, 8.7230909E-001, 5.8699459E-001, 4.2357901E-001, 3.1318387E-001, 2.4305369E-001
 8.7002257E+002, 6.2487000E+001, 3.9391849E+002, 5.1591234E+000, 4.3513088E+000, 3.2576737E+000, 2.1731393E+000, 1.3463681E+000, 8.7281632E-001, 5.8601189E-001, 4.2277589E-001, 3.1295571E-001, 2.4243827E-001
 8.7150700E+002, 6.2570526E+001, 3.9411749E+002, 5.1945348E+000, 4.3819652E+000, 3.2680295E+000, 2.1713560E+000, 1.3402212E+000, 8.6911255E-001, 5.8394563E-001, 4.2211872E-001, 3.1347176E-001, 2.4329069E-001
 8.7300141E+002, 6.2699932E+001, 3.9410678E+002, 5.1762056E+000, 4.3870258E+000, 3.2762735E+000, 2.1790135E+000, 1.3455409E+000, 8.7177670E-001, 5.8418554E-001, 4.2167151E-001, 3.1322518E-001, 2.4358426E-001
 8.7452572E+002, 6.2712650E+001, 3.9429361E+002, 5.1650457E+000, 4.3646569E+000, 3.2649028E+000, 2.1808655E+000, 1.3481655E+000, 8.7451482E-001, 5.8778489E-001, 4.2404208E-001, 3.1394860E-001, 2.4376369E-001
 8.7603209E+002, 6.2720684E+001, 3.9453003E+002, 5.1786499E+000, 4.3830986E+000, 3.2627995E+000, 2.1771195E+000, 1.3488178E+000, 8.7675995E-001, 5.9001654E-001, 4.2565125E-001, 3.1498992E-001, 2.4439739E-001
 8.7751156E+002, 6.2707172E+001, 3.9464694E+002, 5.1786652E+000, 4.3936577E+000, 3.2813463E+000, 2.1875095E+000, 1.3514978E+000, 8.7589449E-001, 5.8859479E-001, 4.2502260E-001, 3.1500053E-001, 2.4467869E-001
 8.7902391E+002, 6.2742115E+001, 3.9469293E+002, 5.1963825E+000, 4.3904762E+000, 3.2802124E+000, 2.1881721E+000, 1.3565955E+000, 8.7916487E-001, 5.8968467E-001, 4.2496669E-001, 3.1457615E-001, 2.4433097E-001
 8.8050338E+002, 6.2883160E+001, 3.9473087E+002, 5.1775613E+000, 4.3998394E+000, 3.2821252E+000, 2.1883516E+000, 1.3554139E+000, 8.7842482E-001, 5.8888102E-001, 4.2420593E-001, 3.1416020E-001, 2.4411845E-001
 8.8201573E+002, 6.2756401E+001, 3.9484100E+002, 5.1962566E+000, 4.3946300E+000, 3.2778683E+000, 2.1740613E+000, 1.3488663E+000, 8.7786049E-001, 5.9074366E-001, 4.2587447E-001, 3.1490564E-001, 2.4393271E-001
 8.8352808E+002, 6.2646919E+001, 3.9495123E+002, 5.2010431E+000, 4.4080834E+000, 3.2931137E+000, 2.1818755E+000, 1.3523240E+000, 8.7848115E-001, 5.9103584E-001, 4.2634687E-001, 3.1437963E-001, 2.4321726E-001
 8.8500000E+002, 6.2636642E+001, 3.9510950E+002, 5.1985712E+000, 4.4135365E+000, 3.3037219E+000, 2.1925101E+000, 1.3564833E+000, 8.7876350E-001, 5.8974504E-001, 4.2590195E-001, 3.1496996E-001, 2.4484548E-001
 8.8652775E+002, 6.2771385E+001, 3.9524930E+002, 5.2127075E+000, 4.3950200E+000, 3.2877774E+000, 2.1891942E+000, 1.3587278E+000, 8.8087362E-001, 5.9209192E-001, 4.2737320E-001, 3.1656581E-001, 2.4592358E-001
 8.8800022E+002, 6.2858910E+001, 3.9538043E+002, 5.2349877E+000, 4.4129081E+000, 3.2960200E+000, 2.1942680E+000, 1.3599740E+000, 8.8129485E-001, 5.9219086E-001, 4.2820629E-001, 3.1754565E-001, 2.4676678E-001
 8.8950469E+002, 6.3020283E+001, 3.9547748E+002, 5.2228818E+000, 4.4136772E+000, 3.2939253E+000, 2.1988206E+000, 1.3660542E+000, 8.8620198E-001, 5.9496105E-001, 4.2945561E-001, 3.1778473E-001, 2.4606548E-001
 8.9100916E+002, 6.3327621E+001, 3.9551956E+002, 5.2441640E+000, 4.4245539E+000, 3.3030560E+000, 2.1983364E+000, 1.3647372E+000, 8.8608265E-001, 5.9465116E-001, 4.2811981E-001, 3.1615204E-001, 2.4463797E-001
 8.9251363E+002, 6.3253609E+001, 3.9543994E+002, 5.2382107E+000, 4.4308052E+000, 3.3085504E+000, 2.1967876E+000, 1.3580897E+000, 8.8048553E-001, 5.9101641E-001, 4.2655462E-001, 3.1543592E-001, 2.4550985E-001
 8.9401811E+002, 6.3137852E+001, 3.9573224E+002, 5.2356653E+000, 4.4072642E+000, 3.2960773E+000, 2.1999412E+000, 1.3662449E+000, 8.8579029E-001, 5.9497482E-001, 4.2888665E-001, 3.1708372E-001, 2.4701810E-001
 8.9552258E+002, 6.3179497E+001, 3.9603830E+002, 5.2633276E+000, 4.4399385E+000, 3.3095348E+000, 2.2040558E+000, 1.3680028E+000, 8.8598382E-001, 5.9562033E-001, 4.3038297E-001, 3.1855336E-001, 2.4708019E-001
 8.9701076E+002, 6.3196861E+001, 3.9601917E+002, 5.2625632E+000, 4.4519572E+000, 3.3169401E+000, 2.2066851E+000, 1.3669350E+000, 8.8578820E-001, 5.9468037E-001, 4.2975664E-001, 3.1830192E-001, 2.4669658E-001
 8.9852799E+002, 6.3367359E+001, 3.9608588E+002, 5.2656302E+000, 4.4288440E+000, 3.3106668E+000, 2.2049561E+000, 1.3690530E+000, 8.8780731E-001, 5.9585792E-001, 4.2986709E-001, 3.1870431E-001, 2.4757738E-001
 9.0001643E+002, 6.3243690E+001, 3.9622488E+002, 5.2520614E+000, 4.4405937E+000, 3.3114140E+000, 2.1985826E+000, 1.3632414E+000, 8.8536173E-001, 5.9547991E-001, 4.2983270E-001, 3.1814888E-001, 2.4650624E-001
 9.0150487E+002, 6.3173153E+001, 3.9644000E+002, 5.2502332E+000, 4.4473567E+000, 3.3198903E+000, 2.2016866E+000, 1.3645412E+000, 8.8399756E-001, 5.9292412E-001, 4.2755577E-001, 3.1659487E-001, 2.4662310E-001
 9.0300598E+002, 6.3209877E+001, 3.9664542E+002, 5.2730837E+000, 4.4573569E+000, 3.3299584E+000, 2.2134087E+000, 1.3718766E+000, 8.8910735E-001, 5.9630668E-001, 4.2968023E-001, 3.1853899E-001, 2.4825183E-001
 9.0450392E+002, 6.3184631E+001, 3.9652960E+002, 5.2754955E+000, 4.4699116E+000, 3.3355012E+000, 2.2185814E+000, 1.3752763E+000, 8.9406645E-001, 6.0123724E-001, 4.3303913E-001, 3.2036141E-001, 2.4892862E-001
 9.0600186E+002, 6.3145733E+001, 3.9645724E+002, 5.2549748E+000, 4.4462271E+000, 3.3311331E+000, 2.2206335E+000, 1.3790733E+000, 8.9485288E-001, 6.0215652E-001, 4.3406561E-001, 3.2068563E-001, 2.4876642E-001
 9.0753463E+002, 6.3260368E+001, 3.9680273E+002, 5.3001142E+000, 4.4496598E+000, 3.3203564E+000, 2.2099166E+000, 1.3750483E+000, 8.9251715E-001, 5.9887075E-001, 4.3153274E-001, 3.1797728E-001, 2.4571073E-001
 9.0903258E+002, 6.3355595E+001, 3.9694345E+002, 5.3004899E+000, 4.4733009E+000, 3.3355138E+000, 2.2110825E+000, 1.3704009E+000, 8.8863355E-001, 5.9590441E-001, 4.2969239E-001, 3.1712458E-001, 2.4755187E-001
 9.1053052E+002, 6.3473694E+001, 3.9714075E+002, 5.2799010E+000, 4.4647846E+000, 3.3396914E+000, 2.2221501E+000, 1.3761132E+000, 8.9131963E-001, 5.9798211E-001, 4.3165094E-001, 3.1949660E-001, 2.4897508E-001
 9.1202846E+002, 6.3543377E+001, 3.9743735E+002, 5.3047552E+000, 4.4685783E+000, 3.3280487E+000, 2.2201235E+000, 1.3787067E+000, 8.9582348E-001, 6.0249031E-001, 4.3442357E-001, 3.2133478E-001, 2.4991494E-001
 9.1351139E+002, 6.3662132E+001, 3.9745062E+002, 5.3071718E+000, 4.4782929E+000, 3.3347747E+000, 2.2242997E+000, 1.3815951E+000, 8.9689368E-001, 6.0321456E-001, 4.3536052E-001, 3.2236263E-001, 2.5003967E-001
 9.1500337E+002, 6.3607780E+001, 3.9758517E+002, 5.3101487E+000, 4.4869061E+000, 3.3446906E+000, 2.2283363E+000, 1.3849491E+000, 8.9892668E-001, 6.0414106E-001, 4.3606842E-001, 3.2255393E-001, 2.5001162E-001
 9.1650157E+002, 6.3738243E+001, 3.9761127E+002, 5.3295851E+000, 4.4809475E+000, 3.3437150E+000, 2.2238343E+000, 1.3826267E+000, 8.9733887E-001, 6.0240781E-001, 4.3498731E-001, 3.2231405E-001, 2.4981824E-001
 9.1800598E+002, 6.3821793E+001, 3.9772147E+002, 5.3092151E+000, 4.4804921E+000, 3.3481894E+000, 2.2286830E+000, 1.3825858E+000, 8.9701861E-001, 6.0160661E-001, 4.3333659E-001, 3.2087544E-001, 2.4871022E-001
 9.1950048E+002, 6.3861683E+001, 3.9798672E+002, 5.3251948E+000, 4.4917922E+000, 3.3428566E+000, 2.2218404E+000, 1.3813294E+000, 8.9673001E-001, 6.0282189E-001, 4.3463671E-001, 3.2128346E-001, 2.4892873E-001
 9.2101772E+002, 6.3828156E+001, 3.9796588E+002, 5.3320742E+000, 4.5118179E+000, 3.3554554E+000, 2.2248802E+000, 1.3820038E+000, 8.9626217E-001, 6.0222691E-001, 4.3573591E-001, 3.2277668E-001, 2.5027120E-001
 9.2250579E+002, 6.4141861E+001, 3.9765869E+002, 5.3216171E+000, 4.5162520E+000, 3.3655946E+000, 2.2363949E+000, 1.3883587E+000, 8.9995211E-001, 6.0379088E-001, 4.3612480E-001, 3.2321092E-001, 2.5123888E-001
