s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.6350629E+002, 7.1597832E+001, 4.3456345E+002, 6.8180084E+000, 5.7298498E+000, 4.2310028E+000, 2.7969158E+000, 1.7433960E+000, 1.1474144E+000, 7.7398860E-001, 5.5709112E-001, 4.1194934E-001, 3.2038298E-001
 7.6501923E+002, 7.1921066E+001, 4.3465939E+002, 6.8014326E+000, 5.7247195E+000, 4.2230301E+000, 2.7941372E+000, 1.7368159E+000, 1.1376022E+000, 7.6713032E-001, 5.5530417E-001, 4.1174892E-001, 3.1993109E-001
 7.6650250E+002, 7.2060165E+001, 4.3486322E+002, 6.8147240E+000, 5.7522931E+000, 4.2183142E+000, 2.7909775E+000, 1.7378539E+000, 1.1385878E+000, 7.6648396E-001, 5.5377263E-001, 4.1027123E-001, 3.1969389E-001
 7.6800337E+002, 7.2009865E+001, 4.3484360E+002, 6.8363943E+000, 5.7633920E+000, 4.2280025E+000, 2.7967572E+000, 1.7420564E+000, 1.1416194E+000, 7.6762998E-001, 5.5439365E-001, 4.1150039E-001, 3.2030219E-001
 7.6950348E+002, 7.2125008E+001, 4.3472855E+002, 6.7953577E+000, 5.7405615E+000, 4.2277217E+000, 2.8008764E+000, 1.7437261E+000, 1.1474545E+000, 7.7377772E-001, 5.5840355E-001, 4.1287112E-001, 3.2062897E-001
 7.7100860E+002, 7.2166595E+001, 4.3519513E+002, 6.8287520E+000, 5.7602205E+000, 4.2379827E+000, 2.8052771E+000, 1.7459996E+000, 1.1453606E+000, 7.7270257E-001, 5.5874002E-001, 4.1376579E-001, 3.2173753E-001
 7.7250791E+002, 7.2132385E+001, 4.3508893E+002, 6.8679576E+000, 5.7676215E+000, 4.2354918E+000, 2.7997811E+000, 1.7451705E+000, 1.1473043E+000, 7.7403802E-001, 5.5964053E-001, 4.1450554E-001, 3.2197779E-001
 7.7400100E+002, 7.2365089E+001, 4.3488007E+002, 6.8150854E+000, 5.7703009E+000, 4.2434201E+000, 2.8074944E+000, 1.7497996E+000, 1.1465261E+000, 7.7251643E-001, 5.5900162E-001, 4.1411933E-001, 3.2195711E-001
 7.7552229E+002, 7.2470039E+001, 4.3497043E+002, 6.8153872E+000, 5.7819448E+000, 4.2362957E+000, 2.7987337E+000, 1.7465996E+000, 1.1476014E+000, 7.7331400E-001, 5.5888093E-001, 4.1359776E-001, 3.2132372E-001
 7.7700443E+002, 7.2371857E+001, 4.3503616E+002, 6.8362112E+000, 5.7796569E+000, 4.2461424E+000, 2.8039515E+000, 1.7472340E+000, 1.1450250E+000, 7.7035928E-001, 5.5614471E-001, 4.1209385E-001, 3.2121184E-001
 7.7850677E+002, 7.2406219E+001, 4.3535083E+002, 6.8414979E+000, 5.7743406E+000, 4.2442250E+000, 2.7992637E+000, 1.7446803E+000, 1.1456758E+000, 7.7117223E-001, 5.5722040E-001, 4.1383711E-001, 3.2254791E-001
 7.8002624E+002, 7.2642517E+001, 4.3560855E+002, 6.8617873E+000, 5.7840810E+000, 4.2633896E+000, 2.8182869E+000, 1.7569481E+000, 1.1553317E+000, 7.7791703E-001, 5.6137931E-001, 4.1634235E-001, 3.2383770E-001
 7.8151756E+002, 7.2772682E+001, 4.3547903E+002, 6.8668704E+000, 5.7959614E+000, 4.2562742E+000, 2.8133950E+000, 1.7567090E+000, 1.1564200E+000, 7.8043360E-001, 5.6344914E-001, 4.1713998E-001, 3.2435420E-001
 7.8301700E+002, 7.2716759E+001, 4.3536743E+002, 6.8485560E+000, 5.7779107E+000, 4.2425275E+000, 2.8006256E+000, 1.7469827E+000, 1.1493834E+000, 7.7434450E-001, 5.6093788E-001, 4.1651440E-001, 3.2249603E-001
 7.8452861E+002, 7.2811340E+001, 4.3554361E+002, 6.8632054E+000, 5.8117104E+000, 4.2595334E+000, 2.8104386E+000, 1.7480459E+000, 1.1475329E+000, 7.7214170E-001, 5.5791420E-001, 4.1272318E-001, 3.2269648E-001
 7.8602379E+002, 7.3171944E+001, 4.3538870E+002, 6.8736386E+000, 5.8105330E+000, 4.2674446E+000, 2.8238049E+000, 1.7599887E+000, 1.1565385E+000, 7.7888417E-001, 5.6152052E-001, 4.1615751E-001, 3.2505870E-001
 7.8750191E+002, 7.3139015E+001, 4.3554135E+002, 6.8640671E+000, 5.7862902E+000, 4.2535005E+000, 2.8150270E+000, 1.7573804E+000, 1.1546235E+000, 7.7919960E-001, 5.6276453E-001, 4.1772348E-001, 3.2411912E-001
 7.8901935E+002, 7.2922348E+001, 4.3586493E+002, 6.8690929E+000, 5.8209586E+000, 4.2650394E+000, 2.8188303E+000, 1.7591329E+000, 1.1544502E+000, 7.7819675E-001, 5.6304348E-001, 4.1714755E-001, 3.2319868E-001
 7.9051447E+002, 7.2816231E+001, 4.3572974E+002, 6.8857923E+000, 5.8273096E+000, 4.2724237E+000, 2.8229485E+000, 1.7609026E+000, 1.1578032E+000, 7.7971327E-001, 5.6234348E-001, 4.1568652E-001, 3.2409209E-001
 7.9202132E+002, 7.2542000E+001, 4.3563492E+002, 6.9162631E+000, 5.8221211E+000, 4.2742677E+000, 2.8258464E+000, 1.7573316E+000, 1.1562403E+000, 7.8099799E-001, 5.6376696E-001, 4.1742212E-001, 3.2489899E-001
 7.9351192E+002, 7.2356895E+001, 4.3572955E+002, 6.8721704E+000, 5.8000107E+000, 4.2550135E+000, 2.8179243E+000, 1.7594445E+000, 1.1550436E+000, 7.7934563E-001, 5.6476951E-001, 4.1872120E-001, 3.2426152E-001
 7.9500251E+002, 7.2342400E+001, 4.3625861E+002, 6.9202380E+000, 5.8460932E+000, 4.2686424E+000, 2.8111782E+000, 1.7535264E+000, 1.1538204E+000, 7.7731651E-001, 5.6276172E-001, 4.1776347E-001, 3.2446176E-001
 7.9650182E+002, 7.2242348E+001, 4.3599744E+002, 6.9178872E+000, 5.8476195E+000, 4.2836061E+000, 2.8275373E+000, 1.7634023E+000, 1.1599287E+000, 7.8048277E-001, 5.6294221E-001, 4.1728228E-001, 3.2578403E-001
 7.9802680E+002, 7.1809166E+001, 4.3609729E+002, 6.8978071E+000, 5.8212061E+000, 4.2800984E+000, 2.8316529E+000, 1.7630973E+000, 1.1606601E+000, 7.8484452E-001, 5.6656367E-001, 4.1959453E-001, 3.2672220E-001
 7.9950604E+002, 7.1845436E+001, 4.3638867E+002, 6.9144917E+000, 5.8268690E+000, 4.2785058E+000, 2.8248048E+000, 1.7601289E+000, 1.1555871E+000, 7.8092605E-001, 5.6598616E-001, 4.2021438E-001, 3.2631248E-001
 8.0102068E+002, 7.2187813E+001, 4.3644464E+002, 6.8950200E+000, 5.8476882E+000, 4.2929430E+000, 2.8352647E+000, 1.7660983E+000, 1.1613195E+000, 7.8276962E-001, 5.6558812E-001, 4.1854572E-001, 3.2588300E-001
 8.0252795E+002, 7.2428017E+001, 4.3669885E+002, 6.9205818E+000, 5.8264799E+000, 4.2870173E+000, 2.8340251E+000, 1.7656260E+000, 1.1606261E+000, 7.8215003E-001, 5.6538838E-001, 4.1934818E-001, 3.2680869E-001
 8.0401869E+002, 7.2601959E+001, 4.3697003E+002, 6.9233575E+000, 5.8501291E+000, 4.2875180E+000, 2.8329670E+000, 1.7697501E+000, 1.1658676E+000, 7.8609413E-001, 5.6773746E-001, 4.2062688E-001, 3.2675856E-001
 8.0550943E+002, 7.2661140E+001, 4.3672113E+002, 6.9134283E+000, 5.8513060E+000, 4.2907176E+000, 2.8319883E+000, 1.7644801E+000, 1.1637377E+000, 7.8699750E-001, 5.6944162E-001, 4.2135412E-001, 3.2684597E-001
 8.0700016E+002, 7.2959335E+001, 4.3665536E+002, 6.9420705E+000, 5.8550191E+000, 4.2856154E+000, 2.8300478E+000, 1.7626070E+000, 1.1610380E+000, 7.8369069E-001, 5.6842470E-001, 4.2108181E-001, 3.2792425E-001
 8.0851903E+002, 7.3156105E+001, 4.3682614E+002, 6.9145145E+000, 5.8656039E+000, 4.3020678E+000, 2.8416011E+000, 1.7704297E+000, 1.1612391E+000, 7.8025120E-001, 5.6401163E-001, 4.1924933E-001, 3.2728472E-001
 8.1000976E+002, 7.3466850E+001, 4.3704803E+002, 6.9382124E+000, 5.8619676E+000, 4.2956438E+000, 2.8372977E+000, 1.7698077E+000, 1.1652280E+000, 7.8612947E-001, 5.6829554E-001, 4.2230839E-001, 3.2805821E-001
 8.1150050E+002, 7.3430267E+001, 4.3705090E+002, 6.9340410E+000, 5.8583255E+000, 4.3020620E+000, 2.8469422E+000, 1.7736160E+000, 1.1692314E+000, 7.9008710E-001, 5.7117140E-001, 4.2290372E-001, 3.2927099E-001
 8.1301936E+002, 7.3343971E+001, 4.3721667E+002, 6.9282475E+000, 5.8781495E+000, 4.3068871E+000, 2.8480947E+000, 1.7716217E+000, 1.1674075E+000, 7.8824437E-001, 5.6971025E-001, 4.2249325E-001, 3.2926363E-001
 8.1451010E+002, 7.3310242E+001, 4.3714066E+002, 6.9414811E+000, 5.8560166E+000, 4.2978487E+000, 2.8445852E+000, 1.7710724E+000, 1.1641608E+000, 7.8585523E-001, 5.6955296E-001, 4.2300227E-001, 3.2877758E-001
 8.1601771E+002, 7.3038933E+001, 4.3765466E+002, 6.9597626E+000, 5.9004469E+000, 4.3129306E+000, 2.8542612E+000, 1.7812616E+000, 1.1723778E+000, 7.8989488E-001, 5.7146895E-001, 4.2382652E-001, 3.2937106E-001
 8.1750612E+002, 7.3032608E+001, 4.3755850E+002, 6.9697175E+000, 5.8950820E+000, 4.3148184E+000, 2.8476722E+000, 1.7728499E+000, 1.1696992E+000, 7.9047763E-001, 5.7200569E-001, 4.2418423E-001, 3.2970786E-001
 8.1900457E+002, 7.3130188E+001, 4.3736343E+002, 6.9509554E+000, 5.8748069E+000, 4.3115783E+000, 2.8516607E+000, 1.7764709E+000, 1.1690264E+000, 7.8780925E-001, 5.7088691E-001, 4.2403522E-001, 3.2910317E-001
 8.2050761E+002, 7.3233856E+001, 4.3753958E+002, 6.9652972E+000, 5.9112992E+000, 4.3202953E+000, 2.8538082E+000, 1.7809536E+000, 1.1723794E+000, 7.8939784E-001, 5.7061875E-001, 4.2316213E-001, 3.2913619E-001
 8.2201812E+002, 7.3411453E+001, 4.3743613E+002, 6.9511547E+000, 5.8877678E+000, 4.3194442E+000, 2.8545716E+000, 1.7791464E+000, 1.1722761E+000, 7.9188389E-001, 5.7281691E-001, 4.2414835E-001, 3.3026952E-001
 8.2352499E+002, 7.3395706E+001, 4.3775903E+002, 6.9762206E+000, 5.8898106E+000, 4.3173299E+000, 2.8563828E+000, 1.7805991E+000, 1.1712140E+000, 7.9110718E-001, 5.7356155E-001, 4.2552230E-001, 3.3040401E-001
 8.2500120E+002, 7.3506638E+001, 4.3808844E+002, 6.9974241E+000, 5.9112992E+000, 4.3265672E+000, 2.8515193E+000, 1.7797036E+000, 1.1728796E+000, 7.9245347E-001, 5.7408673E-001, 4.2541173E-001, 3.3136749E-001
 8.2650827E+002, 7.3251450E+001, 4.3799615E+002, 6.9981942E+000, 5.9046731E+000, 4.3335552E+000, 2.8645492E+000, 1.7862794E+000, 1.1772157E+000, 7.9371470E-001, 5.7327217E-001, 4.2517710E-001, 3.3151761E-001
 8.2800534E+002, 7.3310547E+001, 4.3797086E+002, 6.9714417E+000, 5.9063673E+000, 4.3212771E+000, 2.8563416E+000, 1.7802938E+000, 1.1757697E+000, 7.9538822E-001, 5.7504475E-001, 4.2622560E-001, 3.3106443E-001
 8.2950390E+002, 7.3397552E+001, 4.3807974E+002, 6.9909072E+000, 5.9208651E+000, 4.3327732E+000, 2.8639231E+000, 1.7855526E+000, 1.1757388E+000, 7.9310685E-001, 5.7435411E-001, 4.2597952E-001, 3.3133918E-001
 8.3100260E+002, 7.3333961E+001, 4.3809238E+002, 6.9960179E+000, 5.9166808E+000, 4.3293672E+000, 2.8595068E+000, 1.7822498E+000, 1.1751469E+000, 7.9228175E-001, 5.7300621E-001, 4.2563605E-001, 3.3217025E-001
 8.3250383E+002, 7.3224251E+001, 4.3819299E+002, 6.9899807E+000, 5.9285860E+000, 4.3370752E+000, 2.8596637E+000, 1.7825730E+000, 1.1769810E+000, 7.9571599E-001, 5.7490468E-001, 4.2690164E-001, 3.3279970E-001
 8.3400506E+002, 7.3146683E+001, 4.3818842E+002, 7.0034928E+000, 5.9487729E+000, 4.3461308E+000, 2.8717194E+000, 1.7886776E+000, 1.1793718E+000, 7.9653412E-001, 5.7601929E-001, 4.2810094E-001, 3.3361259E-001
 8.3550630E+002, 7.3165337E+001, 4.3810614E+002, 7.0052996E+000, 5.9355340E+000, 4.3372793E+000, 2.8644853E+000, 1.7849784E+000, 1.1795946E+000, 7.9826999E-001, 5.7758582E-001, 4.2850700E-001, 3.3271435E-001
 8.3701865E+002, 7.3044197E+001, 4.3824939E+002, 7.0087633E+000, 5.9380417E+000, 4.3477788E+000, 2.8741713E+000, 1.7924303E+000, 1.1828765E+000, 7.9663181E-001, 5.7590973E-001, 4.2750418E-001, 3.3251205E-001
 8.3852430E+002, 7.3215263E+001, 4.3855316E+002, 7.0301247E+000, 5.9374313E+000, 4.3386211E+000, 2.8623757E+000, 1.7827417E+000, 1.1762799E+000, 7.9543608E-001, 5.7645631E-001, 4.2764208E-001, 3.3302179E-001
 8.4000008E+002, 7.3267006E+001, 4.3870541E+002, 7.0453401E+000, 5.9594646E+000, 4.3547049E+000, 2.8737051E+000, 1.7916867E+000, 1.1808612E+000, 7.9721564E-001, 5.7676864E-001, 4.2800489E-001, 3.3341864E-001
 8.4152521E+002, 7.3364342E+001, 4.3851385E+002, 7.0413089E+000, 5.9790835E+000, 4.3643851E+000, 2.8858342E+000, 1.8008083E+000, 1.1861278E+000, 7.9968846E-001, 5.7873374E-001, 4.2926687E-001, 3.3402947E-001
 8.4302359E+002, 7.3562073E+001, 4.3852939E+002, 7.0297852E+000, 5.9434061E+000, 4.3518763E+000, 2.8712950E+000, 1.7908766E+000, 1.1807151E+000, 7.9683930E-001, 5.7738864E-001, 4.2904738E-001, 3.3483687E-001
 8.4452163E+002, 7.3668205E+001, 4.3878357E+002, 7.0401902E+000, 5.9661169E+000, 4.3650217E+000, 2.8775456E+000, 1.7934085E+000, 1.1798842E+000, 7.9665858E-001, 5.7772106E-001, 4.2999023E-001, 3.3536649E-001
 8.4602322E+002, 7.3635544E+001, 4.3877255E+002, 7.0681162E+000, 5.9666214E+000, 4.3673830E+000, 2.8858874E+000, 1.7987090E+000, 1.1912929E+000, 8.0422175E-001, 5.8096451E-001, 4.3059748E-001, 3.3495137E-001
 8.4750958E+002, 7.3482216E+001, 4.3875705E+002, 7.0563688E+000, 5.9606118E+000, 4.3600092E+000, 2.8828721E+000, 1.7933462E+000, 1.1813594E+000, 7.9834062E-001, 5.7934272E-001, 4.3044287E-001, 3.3486795E-001
 8.4901526E+002, 7.3288490E+001, 4.3891592E+002, 7.0388513E+000, 5.9722052E+000, 4.3633466E+000, 2.8841412E+000, 1.7987422E+000, 1.1835321E+000, 7.9660416E-001, 5.7685858E-001, 4.3012014E-001, 3.3494774E-001
 8.5051775E+002, 7.2997086E+001, 4.3915967E+002, 7.0569773E+000, 5.9891024E+000, 4.3690729E+000, 2.8847570E+000, 1.7993807E+000, 1.1923801E+000, 8.0381906E-001, 5.8063489E-001, 4.3056691E-001, 3.3530369E-001
 8.5201692E+002, 7.3219299E+001, 4.3900565E+002, 7.0565658E+000, 5.9713745E+000, 4.3764052E+000, 2.8922188E+000, 1.7999725E+000, 1.1899298E+000, 8.0490118E-001, 5.8213198E-001, 4.3156669E-001, 3.3640644E-001
 8.5352125E+002, 7.3369408E+001, 4.3924802E+002, 7.0813742E+000, 5.9675851E+000, 4.3661361E+000, 2.8872528E+000, 1.8010807E+000, 1.1889734E+000, 8.0351567E-001, 5.8209819E-001, 4.3215242E-001, 3.3652148E-001
 8.5502558E+002, 7.3495987E+001, 4.3932831E+002, 7.0901489E+000, 6.0034018E+000, 4.3775048E+000, 2.8915634E+000, 1.8057648E+000, 1.1920496E+000, 8.0360639E-001, 5.8038068E-001, 4.3098262E-001, 3.3555856E-001
 8.5650153E+002, 7.3712471E+001, 4.3932968E+002, 7.0640073E+000, 5.9868293E+000, 4.3717642E+000, 2.8837273E+000, 1.7948523E+000, 1.1852032E+000, 8.0266720E-001, 5.8151400E-001, 4.3108812E-001, 3.3451870E-001
 8.5800586E+002, 7.3771683E+001, 4.3961877E+002, 7.1171398E+000, 6.0036221E+000, 4.3815527E+000, 2.8912392E+000, 1.8042651E+000, 1.1896526E+000, 8.0326438E-001, 5.8180135E-001, 4.3071344E-001, 3.3580989E-001
 8.5951019E+002, 7.3889694E+001, 4.3944904E+002, 7.0897269E+000, 6.0242372E+000, 4.3963027E+000, 2.9012609E+000, 1.8098099E+000, 1.1950047E+000, 8.0706298E-001, 5.8387738E-001, 4.3215272E-001, 3.3672050E-001
 8.6102422E+002, 7.3983490E+001, 4.3946136E+002, 7.0863757E+000, 5.9988399E+000, 4.3808484E+000, 2.8887067E+000, 1.8040133E+000, 1.1897128E+000, 8.0377716E-001, 5.8229512E-001, 4.3336168E-001, 3.3817706E-001
 8.6252657E+002, 7.4017258E+001, 4.3957254E+002, 7.0858002E+000, 6.0251021E+000, 4.3949466E+000, 2.8977938E+000, 1.8047444E+000, 1.1946573E+000, 8.0809772E-001, 5.8512622E-001, 4.3514007E-001, 3.3888575E-001
 8.6401110E+002, 7.3979843E+001, 4.3949698E+002, 7.1032596E+000, 6.0181437E+000, 4.4006577E+000, 2.9097517E+000, 1.8131826E+000, 1.2018571E+000, 8.1197536E-001, 5.8685291E-001, 4.3491206E-001, 3.3879715E-001
 8.6550122E+002, 7.4016472E+001, 4.3957986E+002, 7.1126833E+000, 6.0118561E+000, 4.3917332E+000, 2.9028416E+000, 1.8074569E+000, 1.1931804E+000, 8.0597675E-001, 5.8418721E-001, 4.3438253E-001, 3.3735284E-001
 8.6700143E+002, 7.4118095E+001, 4.3973447E+002, 7.1056261E+000, 6.0314369E+000, 4.3966374E+000, 2.9027402E+000, 1.8118359E+000, 1.1950251E+000, 8.0430728E-001, 5.8229893E-001, 4.3367204E-001, 3.3829460E-001
 8.6852139E+002, 7.4160904E+001, 4.3987167E+002, 7.1107774E+000, 6.0166202E+000, 4.4001594E+000, 2.9021988E+000, 1.8095473E+000, 1.1985096E+000, 8.1064290E-001, 5.8589828E-001, 4.3448806E-001, 3.3895588E-001
 8.7001371E+002, 7.4041550E+001, 4.4005090E+002, 7.1338258E+000, 6.0116014E+000, 4.4024892E+000, 2.9062562E+000, 1.8092865E+000, 1.1952262E+000, 8.0854881E-001, 5.8634079E-001, 4.3572685E-001, 3.3918321E-001
 8.7152537E+002, 7.4158058E+001, 4.4008444E+002, 7.1577740E+000, 6.0385962E+000, 4.4068503E+000, 2.9112365E+000, 1.8167516E+000, 1.2006880E+000, 8.1032825E-001, 5.8629727E-001, 4.3556392E-001, 3.3828413E-001
 8.7301493E+002, 7.4164223E+001, 4.4003815E+002, 7.1502986E+000, 6.0269084E+000, 4.4048467E+000, 2.9084394E+000, 1.8131773E+000, 1.1994567E+000, 8.1104887E-001, 5.8671784E-001, 4.3524656E-001, 3.3913457E-001
 8.7450594E+002, 7.3869576E+001, 4.4010254E+002, 7.1554198E+000, 6.0316076E+000, 4.4035878E+000, 2.9065759E+000, 1.8109028E+000, 1.1980288E+000, 8.1268173E-001, 5.8835846E-001, 4.3674371E-001, 3.4080088E-001
 8.7600105E+002, 7.3887695E+001, 4.4019296E+002, 7.1374960E+000, 6.0489817E+000, 4.4129033E+000, 2.9144671E+000, 1.8183156E+000, 1.2017285E+000, 8.1273329E-001, 5.8953160E-001, 4.3835044E-001, 3.4164459E-001
 8.7752335E+002, 7.4222565E+001, 4.4031058E+002, 7.1688709E+000, 6.0540051E+000, 4.4173136E+000, 2.9148684E+000, 1.8182118E+000, 1.2033052E+000, 8.1281435E-001, 5.8784199E-001, 4.3604809E-001, 3.4018919E-001
 8.7901031E+002, 7.4502228E+001, 4.4046777E+002, 7.1539187E+000, 6.0466003E+000, 4.4248943E+000, 2.9194708E+000, 1.8185256E+000, 1.2030876E+000, 8.1386727E-001, 5.8870542E-001, 4.3628678E-001, 3.3963281E-001
 8.8052200E+002, 7.4528053E+001, 4.4062048E+002, 7.1809540E+000, 6.0538692E+000, 4.4166961E+000, 2.9190700E+000, 1.8227966E+000, 1.2065935E+000, 8.1675869E-001, 5.9196395E-001, 4.3886384E-001, 3.4109586E-001
 8.8200723E+002, 7.4698280E+001, 4.4061292E+002, 7.1555233E+000, 6.0621080E+000, 4.4270468E+000, 2.9208624E+000, 1.8231376E+000, 1.2067312E+000, 8.1557953E-001, 5.9108317E-001, 4.3903974E-001, 3.4174633E-001
 8.8352504E+002, 7.4750954E+001, 4.4058966E+002, 7.1647539E+000, 6.0606132E+000, 4.4222999E+000, 2.9199891E+000, 1.8205012E+000, 1.2071189E+000, 8.1703222E-001, 5.9197479E-001, 4.3940902E-001, 3.4201425E-001
 8.8500853E+002, 7.4846970E+001, 4.4078268E+002, 7.2010331E+000, 6.0594134E+000, 4.4224987E+000, 2.9164720E+000, 1.8173651E+000, 1.2041152E+000, 8.1421053E-001, 5.9138370E-001, 4.3964663E-001, 3.4260690E-001
 8.8650139E+002, 7.5034431E+001, 4.4101044E+002, 7.1997252E+000, 6.0717926E+000, 4.4322634E+000, 2.9223552E+000, 1.8221800E+000, 1.2020808E+000, 8.1037551E-001, 5.8769470E-001, 4.3774363E-001, 3.4191051E-001
 8.8800941E+002, 7.4864883E+001, 4.4106680E+002, 7.2001891E+000, 6.0721970E+000, 4.4380045E+000, 2.9308712E+000, 1.8325609E+000, 1.2143975E+000, 8.1767333E-001, 5.9037685E-001, 4.3809694E-001, 3.4219736E-001
 8.8952840E+002, 7.4551376E+001, 4.4117615E+002, 7.2034512E+000, 6.0690217E+000, 4.4322133E+000, 2.9211192E+000, 1.8208082E+000, 1.2091790E+000, 8.1903976E-001, 5.9262824E-001, 4.4004911E-001, 3.4323823E-001
 8.9102409E+002, 7.4567726E+001, 4.4121109E+002, 7.1931238E+000, 6.0878630E+000, 4.4386721E+000, 2.9268205E+000, 1.8257382E+000, 1.2087899E+000, 8.1764787E-001, 5.9267449E-001, 4.4049469E-001, 3.4280252E-001
 8.9251158E+002, 7.4619141E+001, 4.4132135E+002, 7.2091975E+000, 6.0779567E+000, 4.4444461E+000, 2.9350059E+000, 1.8325728E+000, 1.2142292E+000, 8.1876415E-001, 5.9213758E-001, 4.3901420E-001, 3.4302098E-001
 8.9400721E+002, 7.4673439E+001, 4.4147845E+002, 7.2321768E+000, 6.0852666E+000, 4.4450679E+000, 2.9324977E+000, 1.8244081E+000, 1.2073369E+000, 8.1745678E-001, 5.9071457E-001, 4.3848941E-001, 3.4383228E-001
 8.9551221E+002, 7.4479347E+001, 4.4158664E+002, 7.1949172E+000, 6.0870986E+000, 4.4471211E+000, 2.9356816E+000, 1.8313915E+000, 1.2142230E+000, 8.2103533E-001, 5.9386897E-001, 4.4171429E-001, 3.4469894E-001
 8.9700310E+002, 7.4265602E+001, 4.4160385E+002, 7.2300587E+000, 6.1119871E+000, 4.4558110E+000, 2.9399173E+000, 1.8331003E+000, 1.2157723E+000, 8.2297337E-001, 5.9658945E-001, 4.4339260E-001, 3.4481373E-001
 8.9851177E+002, 7.4195068E+001, 4.4146051E+002, 7.2530847E+000, 6.1138620E+000, 4.4551368E+000, 2.9407282E+000, 1.8362708E+000, 1.2146255E+000, 8.1946939E-001, 5.9392780E-001, 4.4149348E-001, 3.4429410E-001
 9.0002881E+002, 7.4315979E+001, 4.4161951E+002, 7.2107801E+000, 6.1014051E+000, 4.4520559E+000, 2.9353395E+000, 1.8317580E+000, 1.2126373E+000, 8.1844425E-001, 5.9344316E-001, 4.4174016E-001, 3.4488806E-001
 9.0152110E+002, 7.4445976E+001, 4.4194876E+002, 7.2459412E+000, 6.1106281E+000, 4.4535685E+000, 2.9375281E+000, 1.8337421E+000, 1.2148904E+000, 8.2231218E-001, 5.9647816E-001, 4.4337267E-001, 3.4534186E-001
 9.0300910E+002, 7.4484100E+001, 4.4176947E+002, 7.2773995E+000, 6.1534414E+000, 4.4704394E+000, 2.9480968E+000, 1.8387508E+000, 1.2193969E+000, 8.2492322E-001, 5.9762424E-001, 4.4325188E-001, 3.4552732E-001
 9.0452606E+002, 7.4508408E+001, 4.4175620E+002, 7.2476897E+000, 6.1155343E+000, 4.4620900E+000, 2.9434257E+000, 1.8346334E+000, 1.2147832E+000, 8.2088310E-001, 5.9555626E-001, 4.4341502E-001, 3.4662423E-001
 9.0600525E+002, 7.4737236E+001, 4.4194687E+002, 7.2421980E+000, 6.1352110E+000, 4.4632778E+000, 2.9390001E+000, 1.8340524E+000, 1.2161531E+000, 8.2362455E-001, 5.9781182E-001, 4.4516510E-001, 3.4718895E-001
 9.0751289E+002, 7.4941498E+001, 4.4189285E+002, 7.2383294E+000, 6.1398935E+000, 4.4800930E+000, 2.9562206E+000, 1.8431985E+000, 1.2244991E+000, 8.2839137E-001, 5.9994280E-001, 4.4528440E-001, 3.4634647E-001
 9.0902053E+002, 7.4925423E+001, 4.4199902E+002, 7.2867665E+000, 6.1165605E+000, 4.4672785E+000, 2.9462688E+000, 1.8359360E+000, 1.2165561E+000, 8.2341248E-001, 5.9772640E-001, 4.4480348E-001, 3.4573808E-001
 9.1051894E+002, 7.4875534E+001, 4.4230063E+002, 7.2931027E+000, 6.1144004E+000, 4.4691978E+000, 2.9458022E+000, 1.8378727E+000, 1.2181599E+000, 8.2276875E-001, 5.9615868E-001, 4.4350618E-001, 3.4558392E-001
 9.1200717E+002, 7.4809357E+001, 4.4263983E+002, 7.2833161E+000, 6.1242576E+000, 4.4681153E+000, 2.9465137E+000, 1.8384876E+000, 1.2196692E+000, 8.2667762E-001, 5.9894115E-001, 4.4485146E-001, 3.4712201E-001
 9.1352609E+002, 7.4845131E+001, 4.4264877E+002, 7.2855830E+000, 6.1654167E+000, 4.4777751E+000, 2.9530342E+000, 1.8413169E+000, 1.2196119E+000, 8.2699817E-001, 6.0033333E-001, 4.4623536E-001, 3.4828830E-001
 9.1502012E+002, 7.4904778E+001, 4.4251721E+002, 7.2655201E+000, 6.1264076E+000, 4.4816141E+000, 2.9584875E+000, 1.8454413E+000, 1.2235832E+000, 8.2854772E-001, 6.0098183E-001, 4.4667706E-001, 3.4852523E-001
 9.1650591E+002, 7.4991333E+001, 4.4289944E+002, 7.3172464E+000, 6.1487699E+000, 4.4821706E+000, 2.9571621E+000, 1.8435428E+000, 1.2236452E+000, 8.2890296E-001, 6.0106045E-001, 4.4688210E-001, 3.4851125E-001
 9.1800908E+002, 7.4913635E+001, 4.4280267E+002, 7.2983465E+000, 6.1625419E+000, 4.4897432E+000, 2.9620011E+000, 1.8471839E+000, 1.2279063E+000, 8.3190656E-001, 6.0239583E-001, 4.4717386E-001, 3.4824875E-001
 9.1951225E+002, 7.5074448E+001, 4.4280371E+002, 7.2768440E+000, 6.1414938E+000, 4.4788561E+000, 2.9544559E+000, 1.8408120E+000, 1.2197238E+000, 8.2543218E-001, 5.9993166E-001, 4.4678739E-001, 3.4822947E-001
 9.2102909E+002, 7.5027489E+001, 4.4306671E+002, 7.3044939E+000, 6.1709242E+000, 4.4916301E+000, 2.9605393E+000, 1.8476441E+000, 1.2242286E+000, 8.2637316E-001, 5.9854639E-001, 4.4584116E-001, 3.4781474E-001
 9.2250220E+002, 7.5003128E+001, 4.4307669E+002, 7.2873163E+000, 6.1764784E+000, 4.4960594E+000, 2.9664333E+000, 1.8500311E+000, 1.2297856E+000, 8.3214623E-001, 6.0276341E-001, 4.4777665E-001, 3.4891027E-001
