m,m,m,kg/m2,m,m,m,kW/m2
 5.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2383104E+000,NaN,NaN,NaN,NaN
 5.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2383016E+000,NaN,NaN,NaN,NaN
 5.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2383016E+000,NaN,NaN,NaN,NaN
 5.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382895E+000,NaN,NaN,NaN,NaN
 5.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382895E+000,NaN,NaN,NaN,NaN
 6.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382721E+000,NaN,NaN,NaN,NaN
 6.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382721E+000,NaN,NaN,NaN,NaN
 6.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382467E+000,NaN,NaN,NaN,NaN
 6.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382467E+000,NaN,NaN,NaN,NaN
 6.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382078E+000,NaN,NaN,NaN,NaN
 6.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2382078E+000,NaN,NaN,NaN,NaN
 6.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2381463E+000,NaN,NaN,NaN,NaN
 6.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2381463E+000,NaN,NaN,NaN,NaN
 6.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2380457E+000,NaN,NaN,NaN,NaN
 6.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2380457E+000,NaN,NaN,NaN,NaN
 7.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2378757E+000,NaN,NaN,NaN,NaN
 7.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2378757E+000,NaN,NaN,NaN,NaN
 7.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2375801E+000,NaN,NaN,NaN,NaN
 7.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2375801E+000,NaN,NaN,NaN,NaN
 7.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2370541E+000,NaN,NaN,NaN,NaN
 7.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2370541E+000,NaN,NaN,NaN,NaN
 7.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2361030E+000,NaN,NaN,NaN,NaN
 7.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2361030E+000,NaN,NaN,NaN,NaN
 7.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2343420E+000,NaN,NaN,NaN,NaN
 7.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2343420E+000,NaN,NaN,NaN,NaN
 8.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2309977E+000,NaN,NaN,NaN,NaN
 8.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2309977E+000,NaN,NaN,NaN,NaN
 8.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2242591E+000,NaN,NaN,NaN,NaN
 8.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2242591E+000,NaN,NaN,NaN,NaN
 8.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2092206E+000,NaN,NaN,NaN,NaN
 8.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2092206E+000,NaN,NaN,NaN,NaN
 8.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.1718130E+000,NaN,NaN,NaN,NaN
 8.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.1718130E+000,NaN,NaN,NaN,NaN
 8.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.0697425E+000,NaN,NaN,NaN,NaN
 8.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.0697425E+000,NaN,NaN,NaN,NaN
 9.0500000E-001, 0.0000000E+000, 0.0000000E+000, 1.8134091E+000,NaN,NaN,NaN,NaN
 9.1500000E-001, 0.0000000E+000, 0.0000000E+000, 1.8134091E+000,NaN,NaN,NaN,NaN
 9.2500000E-001, 0.0000000E+000, 0.0000000E+000, 1.4320885E+000,NaN,NaN,NaN,NaN
 9.3500000E-001, 0.0000000E+000, 0.0000000E+000, 1.4320885E+000,NaN,NaN,NaN,NaN
 9.4500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2891613E+000,NaN,NaN,NaN,NaN
 9.5500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2891613E+000,NaN,NaN,NaN,NaN
 9.6500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2704558E+000,NaN,NaN,NaN,NaN
 9.7500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2704558E+000,NaN,NaN,NaN,NaN
 9.8500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2583953E+000,NaN,NaN,NaN,NaN
 9.9500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2583953E+000,NaN,NaN,NaN,NaN
 1.0050000E+000, 0.0000000E+000, 0.0000000E+000, 1.2481035E+000,NaN,NaN,NaN,NaN
 1.0150000E+000, 0.0000000E+000, 0.0000000E+000, 1.2481035E+000,NaN,NaN,NaN,NaN
 1.0250000E+000, 0.0000000E+000, 0.0000000E+000, 1.2393715E+000,NaN,NaN,NaN,NaN
 1.0350000E+000, 0.0000000E+000, 0.0000000E+000, 1.2393715E+000,NaN,NaN,NaN,NaN
 1.0450000E+000, 0.0000000E+000, 0.0000000E+000, 1.2321264E+000,NaN,NaN,NaN,NaN
 1.0550000E+000, 0.0000000E+000, 0.0000000E+000, 1.2321264E+000,NaN,NaN,NaN,NaN
 1.0650000E+000, 0.0000000E+000, 0.0000000E+000, 1.2263693E+000,NaN,NaN,NaN,NaN
 1.0750000E+000, 0.0000000E+000, 0.0000000E+000, 1.2263693E+000,NaN,NaN,NaN,NaN
 1.0850000E+000, 0.0000000E+000, 0.0000000E+000, 1.2207978E+000,NaN,NaN,NaN,NaN
 1.0950000E+000, 0.0000000E+000, 0.0000000E+000, 1.2207978E+000,NaN,NaN,NaN,NaN
 1.1050000E+000, 0.0000000E+000, 0.0000000E+000, 1.2148457E+000,NaN,NaN,NaN,NaN
 1.1150000E+000, 0.0000000E+000, 0.0000000E+000, 1.2148457E+000,NaN,NaN,NaN,NaN
 1.1250000E+000, 0.0000000E+000, 0.0000000E+000, 1.2084487E+000,NaN,NaN,NaN,NaN
 1.1350000E+000, 0.0000000E+000, 0.0000000E+000, 1.2084487E+000,NaN,NaN,NaN,NaN
 1.1450000E+000, 0.0000000E+000, 0.0000000E+000, 1.2017387E+000,NaN,NaN,NaN,NaN
 1.1550000E+000, 0.0000000E+000, 0.0000000E+000, 1.2017387E+000,NaN,NaN,NaN,NaN
 1.1650000E+000, 0.0000000E+000, 0.0000000E+000, 1.1955805E+000,NaN,NaN,NaN,NaN
 1.1750000E+000, 0.0000000E+000, 0.0000000E+000, 1.1955805E+000,NaN,NaN,NaN,NaN
 1.1850000E+000, 0.0000000E+000, 0.0000000E+000, 1.1900611E+000,NaN,NaN,NaN,NaN
 1.1950000E+000, 0.0000000E+000, 0.0000000E+000, 1.1900611E+000,NaN,NaN,NaN,NaN
 1.2050000E+000, 0.0000000E+000, 0.0000000E+000, 1.1859310E+000,NaN,NaN,NaN,NaN
 1.2150000E+000, 0.0000000E+000, 0.0000000E+000, 1.1859310E+000,NaN,NaN,NaN,NaN
 1.2250000E+000, 0.0000000E+000, 0.0000000E+000, 1.1832567E+000,NaN,NaN,NaN,NaN
 1.2350000E+000, 0.0000000E+000, 0.0000000E+000, 1.1832567E+000,NaN,NaN,NaN,NaN
 1.2450000E+000, 0.0000000E+000, 0.0000000E+000, 1.1821885E+000,NaN,NaN,NaN,NaN
 1.2550000E+000, 0.0000000E+000, 0.0000000E+000, 1.1821885E+000,NaN,NaN,NaN,NaN
 1.2650000E+000, 0.0000000E+000, 0.0000000E+000, 1.1824147E+000,NaN,NaN,NaN,NaN
 1.2750000E+000, 0.0000000E+000, 0.0000000E+000, 1.1824147E+000,NaN,NaN,NaN,NaN
 1.2850000E+000, 0.0000000E+000, 0.0000000E+000, 1.1844313E+000,NaN,NaN,NaN,NaN
 1.2950000E+000, 0.0000000E+000, 0.0000000E+000, 1.1844313E+000,NaN,NaN,NaN,NaN
