s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.7251401E+002, 6.6596642E+001, 4.1080554E+002, 5.7999992E+000, 4.8702130E+000, 3.6407104E+000, 2.4158635E+000, 1.5010431E+000, 9.7956789E-001, 6.5910035E-001, 4.7496879E-001, 3.5205483E-001, 2.7322915E-001
 7.7401922E+002, 6.6483818E+001, 4.1121152E+002, 5.8184743E+000, 4.8883362E+000, 3.6428249E+000, 2.4160922E+000, 1.4999849E+000, 9.7530043E-001, 6.5630287E-001, 4.7440019E-001, 3.5142651E-001, 2.7046505E-001
 7.7552443E+002, 6.6483414E+001, 4.1123148E+002, 5.8196030E+000, 4.9083257E+000, 3.6455407E+000, 2.4176233E+000, 1.5024185E+000, 9.7452092E-001, 6.5409607E-001, 4.7127008E-001, 3.4865159E-001, 2.7167132E-001
 7.7702963E+002, 6.6461288E+001, 4.1117728E+002, 5.8257885E+000, 4.8995614E+000, 3.6400261E+000, 2.4160132E+000, 1.5013025E+000, 9.7988856E-001, 6.5848708E-001, 4.7316879E-001, 3.4978488E-001, 2.7285793E-001
 7.7851457E+002, 6.6660309E+001, 4.1141046E+002, 5.8238649E+000, 4.9073262E+000, 3.6485853E+000, 2.4193201E+000, 1.4977690E+000, 9.7300506E-001, 6.5589416E-001, 4.7365436E-001, 3.5185876E-001, 2.7390522E-001
 7.8000451E+002, 6.7016678E+001, 4.1144370E+002, 5.8256397E+000, 4.9167786E+000, 3.6491706E+000, 2.4211154E+000, 1.5020279E+000, 9.7587013E-001, 6.5743244E-001, 4.7591814E-001, 3.5313186E-001, 2.7424544E-001
 7.8152596E+002, 6.7063103E+001, 4.1146515E+002, 5.8456655E+000, 4.9203439E+000, 3.6516109E+000, 2.4232905E+000, 1.5070101E+000, 9.8172051E-001, 6.6126972E-001, 4.7764441E-001, 3.5270163E-001, 2.7237275E-001
 7.8300100E+002, 6.7024529E+001, 4.1144745E+002, 5.8148952E+000, 4.9215741E+000, 3.6611824E+000, 2.4254138E+000, 1.5046214E+000, 9.7891223E-001, 6.5898454E-001, 4.7697058E-001, 3.5230631E-001, 2.7397370E-001
 7.8452647E+002, 6.7030006E+001, 4.1171301E+002, 5.8512831E+000, 4.9160504E+000, 3.6557422E+000, 2.4225118E+000, 1.5037582E+000, 9.7802424E-001, 6.5736556E-001, 4.7552815E-001, 3.5312235E-001, 2.7470225E-001
 7.8602565E+002, 6.7004272E+001, 4.1186423E+002, 5.8681164E+000, 4.9354353E+000, 3.6729913E+000, 2.4328783E+000, 1.5081828E+000, 9.8143065E-001, 6.5972102E-001, 4.7575518E-001, 3.5276264E-001, 2.7484912E-001
 7.8752554E+002, 6.7032578E+001, 4.1159338E+002, 5.8556728E+000, 4.9314198E+000, 3.6696873E+000, 2.4356031E+000, 1.5134073E+000, 9.8490983E-001, 6.6273433E-001, 4.7767246E-001, 3.5332850E-001, 2.7408931E-001
 7.8901987E+002, 6.6840103E+001, 4.1169675E+002, 5.8620720E+000, 4.9138579E+000, 3.6523438E+000, 2.4245541E+000, 1.5058341E+000, 9.8025733E-001, 6.6083270E-001, 4.7760677E-001, 3.5306826E-001, 2.7201185E-001
 7.9051698E+002, 6.6658592E+001, 4.1205347E+002, 5.8438230E+000, 4.9380007E+000, 3.6669495E+000, 2.4262865E+000, 1.5040116E+000, 9.7679949E-001, 6.5898281E-001, 4.7747666E-001, 3.5227409E-001, 2.7311686E-001
 7.9201409E+002, 6.6697990E+001, 4.1238773E+002, 5.8626947E+000, 4.9521608E+000, 3.6846538E+000, 2.4427145E+000, 1.5220721E+000, 9.8668718E-001, 6.6254091E-001, 4.7784713E-001, 3.5331255E-001, 2.7497342E-001
 7.9351119E+002, 6.6954750E+001, 4.1243845E+002, 5.8875566E+000, 4.9601645E+000, 3.6866651E+000, 2.4403858E+000, 1.5149951E+000, 9.8476595E-001, 6.6211319E-001, 4.7756708E-001, 3.5416752E-001, 2.7608114E-001
 7.9500830E+002, 6.7143806E+001, 4.1228979E+002, 5.8726106E+000, 4.9165840E+000, 3.6848254E+000, 2.4421573E+000, 1.5180243E+000, 9.8532641E-001, 6.6332722E-001, 4.7887659E-001, 3.5501805E-001, 2.7609494E-001
 7.9650541E+002, 6.7080376E+001, 4.1251459E+002, 5.8732042E+000, 4.9401765E+000, 3.6714029E+000, 2.4340715E+000, 1.5137835E+000, 9.8513937E-001, 6.6401494E-001, 4.7967067E-001, 3.5516244E-001, 2.7539700E-001
 7.9800252E+002, 6.7058777E+001, 4.1279401E+002, 5.8760037E+000, 4.9458899E+000, 3.6773441E+000, 2.4331236E+000, 1.5113828E+000, 9.8134375E-001, 6.6059566E-001, 4.7856021E-001, 3.5516441E-001, 2.7539918E-001
 7.9953018E+002, 6.6899605E+001, 4.1301614E+002, 5.8953071E+000, 4.9635744E+000, 3.6894252E+000, 2.4456909E+000, 1.5228566E+000, 9.8963350E-001, 6.6442662E-001, 4.7843373E-001, 3.5384810E-001, 2.7631694E-001
 8.0102833E+002, 6.7229912E+001, 4.1281174E+002, 5.8972030E+000, 4.9819117E+000, 3.7017801E+000, 2.4520810E+000, 1.5280609E+000, 9.9485880E-001, 6.6748357E-001, 4.8042727E-001, 3.5611621E-001, 2.7761748E-001
 8.0252494E+002, 6.7421425E+001, 4.1272839E+002, 5.8945370E+000, 4.9540601E+000, 3.6913230E+000, 2.4444461E+000, 1.5185134E+000, 9.9034792E-001, 6.6808885E-001, 4.8214850E-001, 3.5709926E-001, 2.7764010E-001
 8.0400507E+002, 6.7351006E+001, 4.1307486E+002, 5.9111209E+000, 4.9614859E+000, 3.6864932E+000, 2.4424846E+000, 1.5178967E+000, 9.8609138E-001, 6.6464329E-001, 4.8247615E-001, 3.5788530E-001, 2.7671161E-001
 8.0550788E+002, 6.7158600E+001, 4.1320953E+002, 5.9175425E+000, 4.9776378E+000, 3.6997516E+000, 2.4480693E+000, 1.5241358E+000, 9.8912525E-001, 6.6330385E-001, 4.7862917E-001, 3.5508114E-001, 2.7555925E-001
 8.0702797E+002, 6.6916206E+001, 4.1311514E+002, 5.9082465E+000, 4.9830704E+000, 3.6966808E+000, 2.4457824E+000, 1.5196105E+000, 9.8729181E-001, 6.6123879E-001, 4.7577024E-001, 3.5364160E-001, 2.7680209E-001
 8.0852566E+002, 6.6979546E+001, 4.1319965E+002, 5.9205475E+000, 4.9850111E+000, 3.7076797E+000, 2.4549892E+000, 1.5302285E+000, 9.9622756E-001, 6.6794837E-001, 4.8044786E-001, 3.5549268E-001, 2.7803162E-001
 8.1000320E+002, 6.7163055E+001, 4.1332440E+002, 5.9038472E+000, 4.9896379E+000, 3.7186010E+000, 2.4596841E+000, 1.5312418E+000, 9.9936467E-001, 6.7124671E-001, 4.8285690E-001, 3.5810179E-001, 2.7902928E-001
 8.1150636E+002, 6.7326202E+001, 4.1364554E+002, 5.9489169E+000, 4.9548435E+000, 3.6968224E+000, 2.4475715E+000, 1.5231367E+000, 9.9474108E-001, 6.7128313E-001, 4.8521852E-001, 3.5934430E-001, 2.7909526E-001
 8.1300952E+002, 6.7402229E+001, 4.1379944E+002, 5.9300942E+000, 4.9912491E+000, 3.7197857E+000, 2.4644711E+000, 1.5303898E+000, 9.9174845E-001, 6.6639376E-001, 4.8178610E-001, 3.5703447E-001, 2.7837908E-001
 8.1451268E+002, 6.7524345E+001, 4.1387906E+002, 5.9348936E+000, 5.0109801E+000, 3.7136753E+000, 2.4595919E+000, 1.5283489E+000, 9.9160564E-001, 6.6598308E-001, 4.8131654E-001, 3.5592711E-001, 2.7735353E-001
 8.1601584E+002, 6.7523140E+001, 4.1364175E+002, 5.9493060E+000, 4.9857535E+000, 3.7081277E+000, 2.4590113E+000, 1.5336494E+000, 9.9957114E-001, 6.7125934E-001, 4.8365444E-001, 3.5819241E-001, 2.7925286E-001
 8.1751900E+002, 6.7759415E+001, 4.1391260E+002, 5.9341059E+000, 5.0184846E+000, 3.7278931E+000, 2.4677198E+000, 1.5337290E+000, 1.0013379E+000, 6.7474639E-001, 4.8671374E-001, 3.6024636E-001, 2.7977353E-001
 8.1902216E+002, 6.7892159E+001, 4.1393460E+002, 5.9509320E+000, 4.9900789E+000, 3.7140381E+000, 2.4604697E+000, 1.5322990E+000, 9.9852490E-001, 6.7255753E-001, 4.8619452E-001, 3.5990185E-001, 2.7973679E-001
 8.2050026E+002, 6.7919373E+001, 4.1416422E+002, 5.9688296E+000, 5.0117245E+000, 3.7248039E+000, 2.4598198E+000, 1.5199863E+000, 9.8687178E-001, 6.6532534E-001, 4.8370278E-001, 3.5969722E-001, 2.7974987E-001
 8.2201595E+002, 6.7975571E+001, 4.1413931E+002, 5.9504294E+000, 5.0148406E+000, 3.7330270E+000, 2.4802425E+000, 1.5419466E+000, 9.9949759E-001, 6.7076099E-001, 4.8406413E-001, 3.5852885E-001, 2.7855048E-001
 8.2352098E+002, 6.7948959E+001, 4.1425232E+002, 5.9754939E+000, 5.0085888E+000, 3.7314484E+000, 2.4653859E+000, 1.5373979E+000, 1.0044349E+000, 6.7566311E-001, 4.8592487E-001, 3.5851470E-001, 2.7858368E-001
 8.2500346E+002, 6.8179359E+001, 4.1441855E+002, 5.9500837E+000, 5.0101404E+000, 3.7386754E+000, 2.4699972E+000, 1.5322369E+000, 9.9690121E-001, 6.7316550E-001, 4.8749542E-001, 3.6084020E-001, 2.8010771E-001
 8.2651683E+002, 6.8169724E+001, 4.1468649E+002, 5.9693522E+000, 5.0155420E+000, 3.7333534E+000, 2.4711809E+000, 1.5409759E+000, 1.0049133E+000, 6.7651153E-001, 4.8818195E-001, 3.6142594E-001, 2.8111550E-001
 8.2803020E+002, 6.7964767E+001, 4.1467691E+002, 5.9808106E+000, 5.0466709E+000, 3.7452123E+000, 2.4693871E+000, 1.5327545E+000, 9.9665254E-001, 6.7245275E-001, 4.8739851E-001, 3.6204758E-001, 2.8158361E-001
 8.2951268E+002, 6.7831482E+001, 4.1435226E+002, 5.9665093E+000, 5.0242019E+000, 3.7475584E+000, 2.4804118E+000, 1.5397751E+000, 9.9653155E-001, 6.6968775E-001, 4.8509926E-001, 3.6072364E-001, 2.8021926E-001
 8.3102605E+002, 6.7754524E+001, 4.1478030E+002, 6.0043483E+000, 5.0161047E+000, 3.7369068E+000, 2.4817951E+000, 1.5499824E+000, 1.0101192E+000, 6.7788959E-001, 4.8766699E-001, 3.5825044E-001, 2.7921769E-001
 8.3250853E+002, 6.7401955E+001, 4.1500833E+002, 5.9750242E+000, 5.0332942E+000, 3.7428741E+000, 2.4798160E+000, 1.5386184E+000, 1.0018747E+000, 6.7521715E-001, 4.8745641E-001, 3.6082897E-001, 2.8144732E-001
 8.3402190E+002, 6.7340157E+001, 4.1518701E+002, 5.9833732E+000, 5.0485139E+000, 3.7405646E+000, 2.4775519E+000, 1.5391810E+000, 1.0004287E+000, 6.7614430E-001, 4.8985323E-001, 3.6318886E-001, 2.8219077E-001
 8.3550439E+002, 6.7494057E+001, 4.1518796E+002, 6.0038977E+000, 5.0628939E+000, 3.7533455E+000, 2.4870527E+000, 1.5500702E+000, 1.0107774E+000, 6.8011189E-001, 4.9081025E-001, 3.6321416E-001, 2.8213724E-001
 8.3701775E+002, 6.7605110E+001, 4.1504541E+002, 5.9891739E+000, 5.0601668E+000, 3.7540143E+000, 2.4822702E+000, 1.5432132E+000, 1.0059559E+000, 6.7830384E-001, 4.9068004E-001, 3.6351350E-001, 2.8221297E-001
 8.3851193E+002, 6.7660751E+001, 4.1522003E+002, 6.0055118E+000, 5.0513682E+000, 3.7533305E+000, 2.4810667E+000, 1.5412328E+000, 1.0032724E+000, 6.7708373E-001, 4.9067640E-001, 3.6351800E-001, 2.8225055E-001
 8.4002607E+002, 6.7620064E+001, 4.1530167E+002, 5.9970675E+000, 5.0591130E+000, 3.7567775E+000, 2.4883118E+000, 1.5478697E+000, 1.0066178E+000, 6.7690080E-001, 4.8905906E-001, 3.6235610E-001, 2.8261867E-001
 8.4151614E+002, 6.7697136E+001, 4.1548682E+002, 6.0202284E+000, 5.0667958E+000, 3.7631886E+000, 2.4918420E+000, 1.5502865E+000, 1.0115683E+000, 6.7983592E-001, 4.8985624E-001, 3.6287484E-001, 2.8288075E-001
 8.4301884E+002, 6.7824814E+001, 4.1554834E+002, 6.0094104E+000, 5.0682240E+000, 3.7659903E+000, 2.4923441E+000, 1.5458883E+000, 1.0082331E+000, 6.8015409E-001, 4.9156287E-001, 3.6410931E-001, 2.8191710E-001
 8.4452326E+002, 6.7893593E+001, 4.1571686E+002, 6.0098391E+000, 5.0636368E+000, 3.7547755E+000, 2.4908922E+000, 1.5515836E+000, 1.0127511E+000, 6.8234324E-001, 4.9268755E-001, 3.6477163E-001, 2.8330636E-001
 8.4602660E+002, 6.7618256E+001, 4.1585214E+002, 6.0320258E+000, 5.0890160E+000, 3.7695794E+000, 2.4950910E+000, 1.5508769E+000, 1.0132217E+000, 6.8377477E-001, 4.9354008E-001, 3.6497870E-001, 2.8441101E-001
 8.4751441E+002, 6.7561920E+001, 4.1572247E+002, 6.0216632E+000, 5.0872245E+000, 3.7713909E+000, 2.4981468E+000, 1.5523925E+000, 1.0123892E+000, 6.8305016E-001, 4.9372518E-001, 3.6579892E-001, 2.8432789E-001
 8.4902750E+002, 6.7538742E+001, 4.1588257E+002, 6.0377903E+000, 5.0897942E+000, 3.7712951E+000, 2.4939258E+000, 1.5497726E+000, 1.0110456E+000, 6.8235314E-001, 4.9368852E-001, 3.6558348E-001, 2.8367522E-001
 8.5051150E+002, 6.7693367E+001, 4.1590967E+002, 6.0115495E+000, 5.0862832E+000, 3.7727437E+000, 2.4993646E+000, 1.5549093E+000, 1.0117880E+000, 6.8073064E-001, 4.9274144E-001, 3.6564317E-001, 2.8416571E-001
 8.5203041E+002, 6.7768188E+001, 4.1628152E+002, 6.0516491E+000, 5.0974450E+000, 3.7828741E+000, 2.5047410E+000, 1.5583967E+000, 1.0167807E+000, 6.8386322E-001, 4.9370462E-001, 3.6573201E-001, 2.8414464E-001
 8.5350277E+002, 6.8002419E+001, 4.1629514E+002, 6.0511937E+000, 5.1032138E+000, 3.7851055E+000, 2.5058260E+000, 1.5574615E+000, 1.0180285E+000, 6.8581796E-001, 4.9502048E-001, 3.6583886E-001, 2.8403291E-001
 8.5500713E+002, 6.7977211E+001, 4.1622296E+002, 6.0395246E+000, 5.0876451E+000, 3.7779343E+000, 2.5022490E+000, 1.5544516E+000, 1.0154980E+000, 6.8613780E-001, 4.9565515E-001, 3.6640716E-001, 2.8526565E-001
 8.5651149E+002, 6.7828438E+001, 4.1657114E+002, 6.0566077E+000, 5.1033740E+000, 3.7812393E+000, 2.5056567E+000, 1.5575142E+000, 1.0130392E+000, 6.8305892E-001, 4.9569800E-001, 3.6821103E-001, 2.8659225E-001
 8.5801744E+002, 6.7784912E+001, 4.1670547E+002, 6.0554914E+000, 5.1246061E+000, 3.7951438E+000, 2.5142124E+000, 1.5634999E+000, 1.0184981E+000, 6.8503350E-001, 4.9464464E-001, 3.6650306E-001, 2.8511819E-001
 8.5950158E+002, 6.8022194E+001, 4.1651648E+002, 6.0567074E+000, 5.1293359E+000, 3.7968080E+000, 2.5165203E+000, 1.5653566E+000, 1.0218025E+000, 6.8683034E-001, 4.9444115E-001, 3.6505482E-001, 2.8302228E-001
 8.6101729E+002, 6.8251411E+001, 4.1656155E+002, 6.0598073E+000, 5.0989709E+000, 3.7868752E+000, 2.5135961E+000, 1.5656096E+000, 1.0241512E+000, 6.9023919E-001, 4.9724224E-001, 3.6681616E-001, 2.8422260E-001
 8.6250437E+002, 6.8449997E+001, 4.1704761E+002, 6.0897560E+000, 5.1256928E+000, 3.7933733E+000, 2.5092661E+000, 1.5586387E+000, 1.0176748E+000, 6.8816155E-001, 4.9752370E-001, 3.6809853E-001, 2.8594530E-001
 8.6400591E+002, 6.8736755E+001, 4.1690161E+002, 6.0698924E+000, 5.1349010E+000, 3.8016827E+000, 2.5158851E+000, 1.5627315E+000, 1.0142847E+000, 6.8204236E-001, 4.9405453E-001, 3.6752042E-001, 2.8703454E-001
 8.6550745E+002, 6.8671417E+001, 4.1693314E+002, 6.0824566E+000, 5.1309314E+000, 3.8005548E+000, 2.5183504E+000, 1.5703048E+000, 1.0239080E+000, 6.8723506E-001, 4.9488965E-001, 3.6704651E-001, 2.8739148E-001
 8.6701748E+002, 6.8704086E+001, 4.1724152E+002, 6.0692668E+000, 5.1262741E+000, 3.8048038E+000, 2.5211346E+000, 1.5691968E+000, 1.0267419E+000, 6.9144219E-001, 4.9838072E-001, 3.6956066E-001, 2.8813180E-001
 8.6851335E+002, 6.8579918E+001, 4.1750323E+002, 6.1015630E+000, 5.1279287E+000, 3.8061793E+000, 2.5209250E+000, 1.5669192E+000, 1.0238532E+000, 6.9111377E-001, 5.0006700E-001, 3.7086669E-001, 2.8697026E-001
 8.7000922E+002, 6.8402229E+001, 4.1766101E+002, 6.1066389E+000, 5.1407614E+000, 3.8107152E+000, 2.5215921E+000, 1.5709552E+000, 1.0257994E+000, 6.8932551E-001, 4.9666119E-001, 3.6726275E-001, 2.8606018E-001
 8.7150509E+002, 6.8148087E+001, 4.1762231E+002, 6.1063795E+000, 5.1484098E+000, 3.8106463E+000, 2.5210216E+000, 1.5680940E+000, 1.0278034E+000, 6.9424117E-001, 5.0064451E-001, 3.6930916E-001, 2.8663743E-001
 8.7300096E+002, 6.7873711E+001, 4.1755902E+002, 6.0973487E+000, 5.1494050E+000, 3.8105750E+000, 2.5225952E+000, 1.5718311E+000, 1.0254595E+000, 6.9131452E-001, 5.0082320E-001, 3.7080702E-001, 2.8830770E-001
 8.7452800E+002, 6.7811859E+001, 4.1765668E+002, 6.0962882E+000, 5.1557884E+000, 3.8172112E+000, 2.5230215E+000, 1.5725942E+000, 1.0242742E+000, 6.8830884E-001, 4.9780473E-001, 3.6976963E-001, 2.8773728E-001
 8.7602387E+002, 6.7986427E+001, 4.1772894E+002, 6.1166873E+000, 5.1628280E+000, 3.8219104E+000, 2.5273418E+000, 1.5759007E+000, 1.0290655E+000, 6.9173634E-001, 4.9825165E-001, 3.6878741E-001, 2.8710866E-001
 8.7750103E+002, 6.8185966E+001, 4.1781543E+002, 6.1375623E+000, 5.1520052E+000, 3.8133507E+000, 2.5239184E+000, 1.5717669E+000, 1.0285075E+000, 6.9395804E-001, 5.0098461E-001, 3.7111410E-001, 2.8838661E-001
 8.7902958E+002, 6.8348640E+001, 4.1807758E+002, 6.1152329E+000, 5.1770492E+000, 3.8267391E+000, 2.5283492E+000, 1.5705817E+000, 1.0282340E+000, 6.9455254E-001, 5.0225753E-001, 3.7203649E-001, 2.8852955E-001
 8.8051045E+002, 6.8383980E+001, 4.1801657E+002, 6.1066842E+000, 5.1917920E+000, 3.8366597E+000, 2.5396492E+000, 1.5797417E+000, 1.0309746E+000, 6.9409347E-001, 5.0114155E-001, 3.7123981E-001, 2.8915656E-001
 8.8200917E+002, 6.8465828E+001, 4.1812921E+002, 6.1250477E+000, 5.1715155E+000, 3.8322980E+000, 2.5362458E+000, 1.5807843E+000, 1.0328594E+000, 6.9576699E-001, 5.0222462E-001, 3.7200707E-001, 2.8993317E-001
 8.8350422E+002, 6.8399231E+001, 4.1835364E+002, 6.1480837E+000, 5.1740580E+000, 3.8261604E+000, 2.5337250E+000, 1.5757511E+000, 1.0283328E+000, 6.9509256E-001, 5.0308591E-001, 3.7317732E-001, 2.8986365E-001
 8.8502414E+002, 6.8555809E+001, 4.1839026E+002, 6.1315560E+000, 5.1849470E+000, 3.8281898E+000, 2.5336392E+000, 1.5774527E+000, 1.0287974E+000, 6.9371229E-001, 5.0264943E-001, 3.7277949E-001, 2.8920633E-001
 8.8651367E+002, 6.8564064E+001, 4.1856412E+002, 6.1447735E+000, 5.1930819E+000, 3.8410363E+000, 2.5403252E+000, 1.5827787E+000, 1.0340079E+000, 6.9522464E-001, 5.0150883E-001, 3.7137538E-001, 2.8926143E-001
 8.8800319E+002, 6.8436745E+001, 4.1867725E+002, 6.1521792E+000, 5.1991377E+000, 3.8434753E+000, 2.5429180E+000, 1.5841575E+000, 1.0383465E+000, 7.0028555E-001, 5.0478238E-001, 3.7283421E-001, 2.9005221E-001
 8.8952312E+002, 6.8239006E+001, 4.1875754E+002, 6.1630464E+000, 5.1920395E+000, 3.8394272E+000, 2.5384135E+000, 1.5803378E+000, 1.0320404E+000, 6.9633406E-001, 5.0447232E-001, 3.7403482E-001, 2.9048958E-001
 8.9101264E+002, 6.8486328E+001, 4.1909521E+002, 6.1518111E+000, 5.2085562E+000, 3.8467586E+000, 2.5394449E+000, 1.5807424E+000, 1.0312672E+000, 6.9404155E-001, 5.0169510E-001, 3.7276354E-001, 2.9011160E-001
 8.9250217E+002, 6.8618507E+001, 4.1908151E+002, 6.1747723E+000, 5.2257743E+000, 3.8554332E+000, 2.5487392E+000, 1.5842972E+000, 1.0351089E+000, 6.9851118E-001, 5.0471824E-001, 3.7406874E-001, 2.9131046E-001
 8.9400574E+002, 6.8428864E+001, 4.1877512E+002, 6.1710773E+000, 5.2330408E+000, 3.8607643E+000, 2.5513034E+000, 1.5847230E+000, 1.0371029E+000, 7.0058012E-001, 5.0672090E-001, 3.7545970E-001, 2.9237470E-001
 8.9550867E+002, 6.8405113E+001, 4.1874734E+002, 6.1644912E+000, 5.1897016E+000, 3.8470743E+000, 2.5461452E+000, 1.5853434E+000, 1.0379965E+000, 7.0113808E-001, 5.0692874E-001, 3.7582397E-001, 2.9087374E-001
 8.9702116E+002, 6.8319550E+001, 4.1929456E+002, 6.1780791E+000, 5.2185698E+000, 3.8535907E+000, 2.5484591E+000, 1.5832598E+000, 1.0337536E+000, 6.9799447E-001, 5.0595737E-001, 3.7519693E-001, 2.9126459E-001
 8.9851729E+002, 6.8372704E+001, 4.1945480E+002, 6.1821852E+000, 5.2226729E+000, 3.8630562E+000, 2.5589690E+000, 1.5957533E+000, 1.0399981E+000, 6.9923472E-001, 5.0524557E-001, 3.7451738E-001, 2.9214993E-001
 9.0000461E+002, 6.8457787E+001, 4.1951498E+002, 6.1917176E+000, 5.2310834E+000, 3.8582482E+000, 2.5503008E+000, 1.5882860E+000, 1.0429815E+000, 7.0388478E-001, 5.0794470E-001, 3.7572634E-001, 2.9166943E-001
 9.0152127E+002, 6.8519325E+001, 4.1953717E+002, 6.2052212E+000, 5.2375846E+000, 3.8659995E+000, 2.5573418E+000, 1.5929217E+000, 1.0417646E+000, 7.0298600E-001, 5.0906396E-001, 3.7747002E-001, 2.9155195E-001
 9.0300900E+002, 6.8686699E+001, 4.1939554E+002, 6.1841626E+000, 5.2506671E+000, 3.8651078E+000, 2.5572295E+000, 1.5949204E+000, 1.0425026E+000, 7.0243913E-001, 5.0848728E-001, 3.7629664E-001, 2.9254127E-001
 9.0451021E+002, 6.8989616E+001, 4.1939935E+002, 6.1894507E+000, 5.2444878E+000, 3.8709543E+000, 2.5613360E+000, 1.5956988E+000, 1.0409980E+000, 7.0010406E-001, 5.0545990E-001, 3.7512538E-001, 2.9282674E-001
 9.0600788E+002, 6.9082771E+001, 4.1970319E+002, 6.2023516E+000, 5.2454734E+000, 3.8646157E+000, 2.5581999E+000, 1.5958512E+000, 1.0456877E+000, 7.0377553E-001, 5.0722331E-001, 3.7586248E-001, 2.9280117E-001
 9.0752677E+002, 6.9123672E+001, 4.1984726E+002, 6.2279735E+000, 5.2504444E+000, 3.8783779E+000, 2.5662827E+000, 1.5965477E+000, 1.0467160E+000, 7.0589197E-001, 5.0981522E-001, 3.7790817E-001, 2.9337975E-001
 9.0901699E+002, 6.9035553E+001, 4.1995642E+002, 6.2419119E+000, 5.2701135E+000, 3.8848927E+000, 2.5681429E+000, 1.5995367E+000, 1.0464295E+000, 7.0565730E-001, 5.0999296E-001, 3.7796062E-001, 2.9323763E-001
 9.1050721E+002, 6.8907898E+001, 4.1984195E+002, 6.2030063E+000, 5.2650695E+000, 3.8771975E+000, 2.5648372E+000, 1.6009289E+000, 1.0470072E+000, 7.0605022E-001, 5.1061231E-001, 3.7830061E-001, 2.9405639E-001
 9.1202609E+002, 6.8769035E+001, 4.2003021E+002, 6.2174244E+000, 5.2539744E+000, 3.8771956E+000, 2.5601919E+000, 1.5954703E+000, 1.0422992E+000, 7.0353162E-001, 5.1055139E-001, 3.7907153E-001, 2.9495850E-001
 9.1351632E+002, 6.8761024E+001, 4.2031897E+002, 6.2211423E+000, 5.2725272E+000, 3.8902018E+000, 2.5679443E+000, 1.5985706E+000, 1.0430722E+000, 7.0177186E-001, 5.0781757E-001, 3.7784594E-001, 2.9416290E-001
 9.1500654E+002, 6.8788948E+001, 4.2037387E+002, 6.2433391E+000, 5.2788596E+000, 3.8945870E+000, 2.5763080E+000, 1.6099838E+000, 1.0536067E+000, 7.0699793E-001, 5.0897813E-001, 3.7705064E-001, 2.9338253E-001
 9.1652542E+002, 6.8830299E+001, 4.2042270E+002, 6.2668533E+000, 5.2748232E+000, 3.9026105E+000, 2.5766201E+000, 1.6027396E+000, 1.0505930E+000, 7.0952761E-001, 5.1205426E-001, 3.7844884E-001, 2.9493484E-001
 9.1800705E+002, 6.8804825E+001, 4.2042459E+002, 6.2463346E+000, 5.2575607E+000, 3.8850901E+000, 2.5736563E+000, 1.6071253E+000, 1.0523903E+000, 7.1026534E-001, 5.1428968E-001, 3.8110194E-001, 2.9634586E-001
 9.1952020E+002, 6.8746101E+001, 4.2074466E+002, 6.2371998E+000, 5.2919965E+000, 3.8924708E+000, 2.5692742E+000, 1.6036751E+000, 1.0512613E+000, 7.0794564E-001, 5.1204050E-001, 3.8013500E-001, 2.9533926E-001
 9.2100317E+002, 6.8752708E+001, 4.2076514E+002, 6.2503204E+000, 5.3121753E+000, 3.9083769E+000, 2.5832810E+000, 1.6108302E+000, 1.0517399E+000, 7.0702642E-001, 5.1012361E-001, 3.7780249E-001, 2.9367411E-001
 9.2253044E+002, 6.8802299E+001, 4.2060617E+002, 6.2409072E+000, 5.2943778E+000, 3.9062719E+000, 2.5823596E+000, 1.6116619E+000, 1.0576283E+000, 7.1256220E-001, 5.1338774E-001, 3.7937552E-001, 2.9499412E-001
 9.2402716E+002, 6.8835945E+001, 4.2088022E+002, 6.2548323E+000, 5.2999811E+000, 3.9124017E+000, 2.5802300E+000, 1.6034607E+000, 1.0513389E+000, 7.1131206E-001, 5.1456046E-001, 3.8079363E-001, 2.9625329E-001
 9.2552389E+002, 6.9044594E+001, 4.2094547E+002, 6.2689514E+000, 5.2896299E+000, 3.9045596E+000, 2.5851741E+000, 1.6108373E+000, 1.0528588E+000, 7.1020436E-001, 5.1504743E-001, 3.8236907E-001, 2.9760706E-001
 9.2702061E+002, 6.9063774E+001, 4.2115222E+002, 6.2568517E+000, 5.3062387E+000, 3.9078331E+000, 2.5854247E+000, 1.6134623E+000, 1.0564141E+000, 7.1141785E-001, 5.1413065E-001, 3.8122901E-001, 2.9648882E-001
 9.2851734E+002, 6.8850342E+001, 4.2120810E+002, 6.2747722E+000, 5.3150716E+000, 3.9155655E+000, 2.5890441E+000, 1.6103377E+000, 1.0545422E+000, 7.1143591E-001, 5.1425177E-001, 3.8014933E-001, 2.9460120E-001
 9.3001406E+002, 6.8571419E+001, 4.2109738E+002, 6.2785592E+000, 5.3157248E+000, 3.9110281E+000, 2.5872285E+000, 1.6121522E+000, 1.0575173E+000, 7.1395892E-001, 5.1547140E-001, 3.8079879E-001, 2.9623485E-001
 9.3152585E+002, 6.8582169E+001, 4.2119342E+002, 6.2696791E+000, 5.3288460E+000, 3.9215374E+000, 2.5915921E+000, 1.6104586E+000, 1.0537256E+000, 7.1116394E-001, 5.1498693E-001, 3.8229889E-001, 2.9807815E-001
