m,m,m,kg/m2,m,m,m,kW/m2
 4.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2448643E+000,NaN,NaN,NaN,NaN
 4.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2448643E+000,NaN,NaN,NaN,NaN
 5.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2447961E+000,NaN,NaN,NaN,NaN
 5.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2447961E+000,NaN,NaN,NaN,NaN
 5.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2447147E+000,NaN,NaN,NaN,NaN
 5.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2447147E+000,NaN,NaN,NaN,NaN
 5.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2446185E+000,NaN,NaN,NaN,NaN
 5.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2446185E+000,NaN,NaN,NaN,NaN
 5.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2445061E+000,NaN,NaN,NaN,NaN
 5.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2445061E+000,NaN,NaN,NaN,NaN
 5.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2443727E+000,NaN,NaN,NaN,NaN
 5.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2443727E+000,NaN,NaN,NaN,NaN
 6.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2442169E+000,NaN,NaN,NaN,NaN
 6.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2442169E+000,NaN,NaN,NaN,NaN
 6.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2440331E+000,NaN,NaN,NaN,NaN
 6.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2440331E+000,NaN,NaN,NaN,NaN
 6.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2438146E+000,NaN,NaN,NaN,NaN
 6.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2438146E+000,NaN,NaN,NaN,NaN
 6.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2435550E+000,NaN,NaN,NaN,NaN
 6.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2435550E+000,NaN,NaN,NaN,NaN
 6.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2432440E+000,NaN,NaN,NaN,NaN
 6.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2432440E+000,NaN,NaN,NaN,NaN
 7.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2428645E+000,NaN,NaN,NaN,NaN
 7.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2428645E+000,NaN,NaN,NaN,NaN
 7.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2423847E+000,NaN,NaN,NaN,NaN
 7.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2423847E+000,NaN,NaN,NaN,NaN
 7.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2417447E+000,NaN,NaN,NaN,NaN
 7.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2417447E+000,NaN,NaN,NaN,NaN
 7.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2408262E+000,NaN,NaN,NaN,NaN
 7.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2408262E+000,NaN,NaN,NaN,NaN
 7.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2393887E+000,NaN,NaN,NaN,NaN
 7.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2393887E+000,NaN,NaN,NaN,NaN
 8.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2369231E+000,NaN,NaN,NaN,NaN
 8.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2369231E+000,NaN,NaN,NaN,NaN
 8.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2322234E+000,NaN,NaN,NaN,NaN
 8.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2322234E+000,NaN,NaN,NaN,NaN
 8.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2220624E+000,NaN,NaN,NaN,NaN
 8.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.2220624E+000,NaN,NaN,NaN,NaN
 8.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.1965583E+000,NaN,NaN,NaN,NaN
 8.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.1965583E+000,NaN,NaN,NaN,NaN
 8.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.1263489E+000,NaN,NaN,NaN,NaN
 8.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.1263489E+000,NaN,NaN,NaN,NaN
 9.0500000E-001, 0.0000000E+000, 0.0000000E+000, 1.9340776E+000,NaN,NaN,NaN,NaN
 9.1500000E-001, 0.0000000E+000, 0.0000000E+000, 1.9340776E+000,NaN,NaN,NaN,NaN
 9.2500000E-001, 0.0000000E+000, 0.0000000E+000, 1.5693007E+000,NaN,NaN,NaN,NaN
 9.3500000E-001, 0.0000000E+000, 0.0000000E+000, 1.5693007E+000,NaN,NaN,NaN,NaN
 9.4500000E-001, 0.0000000E+000, 0.0000000E+000, 1.3240807E+000,NaN,NaN,NaN,NaN
 9.5500000E-001, 0.0000000E+000, 0.0000000E+000, 1.3240807E+000,NaN,NaN,NaN,NaN
 9.6500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2886345E+000,NaN,NaN,NaN,NaN
 9.7500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2886345E+000,NaN,NaN,NaN,NaN
 9.8500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2745961E+000,NaN,NaN,NaN,NaN
 9.9500000E-001, 0.0000000E+000, 0.0000000E+000, 1.2745961E+000,NaN,NaN,NaN,NaN
 1.0050000E+000, 0.0000000E+000, 0.0000000E+000, 1.2626864E+000,NaN,NaN,NaN,NaN
 1.0150000E+000, 0.0000000E+000, 0.0000000E+000, 1.2626864E+000,NaN,NaN,NaN,NaN
 1.0250000E+000, 0.0000000E+000, 0.0000000E+000, 1.2529678E+000,NaN,NaN,NaN,NaN
 1.0350000E+000, 0.0000000E+000, 0.0000000E+000, 1.2529678E+000,NaN,NaN,NaN,NaN
 1.0450000E+000, 0.0000000E+000, 0.0000000E+000, 1.2449353E+000,NaN,NaN,NaN,NaN
 1.0550000E+000, 0.0000000E+000, 0.0000000E+000, 1.2449353E+000,NaN,NaN,NaN,NaN
 1.0650000E+000, 0.0000000E+000, 0.0000000E+000, 1.2383306E+000,NaN,NaN,NaN,NaN
 1.0750000E+000, 0.0000000E+000, 0.0000000E+000, 1.2383306E+000,NaN,NaN,NaN,NaN
 1.0850000E+000, 0.0000000E+000, 0.0000000E+000, 1.2323312E+000,NaN,NaN,NaN,NaN
 1.0950000E+000, 0.0000000E+000, 0.0000000E+000, 1.2323312E+000,NaN,NaN,NaN,NaN
 1.1050000E+000, 0.0000000E+000, 0.0000000E+000, 1.2260518E+000,NaN,NaN,NaN,NaN
 1.1150000E+000, 0.0000000E+000, 0.0000000E+000, 1.2260518E+000,NaN,NaN,NaN,NaN
 1.1250000E+000, 0.0000000E+000, 0.0000000E+000, 1.2189910E+000,NaN,NaN,NaN,NaN
 1.1350000E+000, 0.0000000E+000, 0.0000000E+000, 1.2189910E+000,NaN,NaN,NaN,NaN
 1.1450000E+000, 0.0000000E+000, 0.0000000E+000, 1.2120196E+000,NaN,NaN,NaN,NaN
 1.1550000E+000, 0.0000000E+000, 0.0000000E+000, 1.2120196E+000,NaN,NaN,NaN,NaN
 1.1650000E+000, 0.0000000E+000, 0.0000000E+000, 1.2051023E+000,NaN,NaN,NaN,NaN
 1.1750000E+000, 0.0000000E+000, 0.0000000E+000, 1.2051023E+000,NaN,NaN,NaN,NaN
 1.1850000E+000, 0.0000000E+000, 0.0000000E+000, 1.1992049E+000,NaN,NaN,NaN,NaN
 1.1950000E+000, 0.0000000E+000, 0.0000000E+000, 1.1992049E+000,NaN,NaN,NaN,NaN
 1.2050000E+000, 0.0000000E+000, 0.0000000E+000, 1.1944495E+000,NaN,NaN,NaN,NaN
 1.2150000E+000, 0.0000000E+000, 0.0000000E+000, 1.1944495E+000,NaN,NaN,NaN,NaN
 1.2250000E+000, 0.0000000E+000, 0.0000000E+000, 1.1912414E+000,NaN,NaN,NaN,NaN
 1.2350000E+000, 0.0000000E+000, 0.0000000E+000, 1.1912414E+000,NaN,NaN,NaN,NaN
 1.2450000E+000, 0.0000000E+000, 0.0000000E+000, 1.1899353E+000,NaN,NaN,NaN,NaN
 1.2550000E+000, 0.0000000E+000, 0.0000000E+000, 1.1899353E+000,NaN,NaN,NaN,NaN
 1.2650000E+000, 0.0000000E+000, 0.0000000E+000, 1.1901329E+000,NaN,NaN,NaN,NaN
 1.2750000E+000, 0.0000000E+000, 0.0000000E+000, 1.1901329E+000,NaN,NaN,NaN,NaN
 1.2850000E+000, 0.0000000E+000, 0.0000000E+000, 1.1923551E+000,NaN,NaN,NaN,NaN
 1.2950000E+000, 0.0000000E+000, 0.0000000E+000, 1.1923551E+000,NaN,NaN,NaN,NaN
