s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.5000331E+002, 6.9010307E+001, 4.2256183E+002, 6.2220721E+000, 5.2357655E+000, 3.9039180E+000, 2.5699997E+000, 1.5958145E+000, 1.0438485E+000, 7.0426232E-001, 5.0741154E-001, 3.7558025E-001, 2.9174888E-001
 7.5150767E+002, 6.8957214E+001, 4.2265866E+002, 6.2135930E+000, 5.2323661E+000, 3.8993959E+000, 2.5753455E+000, 1.5998018E+000, 1.0420707E+000, 7.0316547E-001, 5.0882250E-001, 3.7697145E-001, 2.9290101E-001
 7.5300460E+002, 6.8578064E+001, 4.2290439E+002, 6.2386322E+000, 5.2587256E+000, 3.9082139E+000, 2.5772851E+000, 1.6018226E+000, 1.0446055E+000, 7.0185649E-001, 5.0763869E-001, 3.7712973E-001, 2.9316065E-001
 7.5451079E+002, 6.8768181E+001, 4.2312308E+002, 6.2421007E+000, 5.2647166E+000, 3.9144101E+000, 2.5860603E+000, 1.6114924E+000, 1.0504752E+000, 7.0435816E-001, 5.0740224E-001, 3.7627521E-001, 2.9341453E-001
 7.5602569E+002, 6.8743652E+001, 4.2294025E+002, 6.2433739E+000, 5.2481799E+000, 3.9125988E+000, 2.5807316E+000, 1.6036706E+000, 1.0502690E+000, 7.0767462E-001, 5.0842112E-001, 3.7621579E-001, 2.9354587E-001
 7.5750655E+002, 6.8569588E+001, 4.2318793E+002, 6.2624340E+000, 5.2653732E+000, 3.9114950E+000, 2.5780771E+000, 1.6027226E+000, 1.0469674E+000, 7.0639962E-001, 5.1119208E-001, 3.7849870E-001, 2.9375908E-001
 7.5901588E+002, 6.8413246E+001, 4.2299014E+002, 6.2620649E+000, 5.2746606E+000, 3.9158223E+000, 2.5829699E+000, 1.6046443E+000, 1.0432552E+000, 7.0185405E-001, 5.0809526E-001, 3.7802699E-001, 2.9394040E-001
 7.6052231E+002, 6.8543587E+001, 4.2317151E+002, 6.2864676E+000, 5.2603998E+000, 3.9071004E+000, 2.5780039E+000, 1.6110181E+000, 1.0491967E+000, 7.0359689E-001, 5.0754637E-001, 3.7732363E-001, 2.9435822E-001
 7.6202293E+002, 6.8542511E+001, 4.2341873E+002, 6.2665257E+000, 5.3023486E+000, 3.9311810E+000, 2.5909538E+000, 1.6153255E+000, 1.0559534E+000, 7.0996070E-001, 5.1138943E-001, 3.7827176E-001, 2.9457539E-001
 7.6352356E+002, 6.8739220E+001, 4.2356219E+002, 6.2849154E+000, 5.2889767E+000, 3.9194961E+000, 2.5907512E+000, 1.6141640E+000, 1.0559689E+000, 7.1028590E-001, 5.1314139E-001, 3.8022438E-001, 2.9530412E-001
 7.6502418E+002, 6.8825089E+001, 4.2355939E+002, 6.2856431E+000, 5.2776656E+000, 3.9264722E+000, 2.5878956E+000, 1.6028930E+000, 1.0453436E+000, 7.0500284E-001, 5.1036614E-001, 3.7907133E-001, 2.9367873E-001
 7.6651553E+002, 6.9039833E+001, 4.2347006E+002, 6.2728925E+000, 5.2863870E+000, 3.9242039E+000, 2.5904896E+000, 1.6081315E+000, 1.0446566E+000, 7.0016229E-001, 5.0618953E-001, 3.7676182E-001, 2.9350743E-001
 7.6801827E+002, 6.9309967E+001, 4.2346335E+002, 6.2789364E+000, 5.2937579E+000, 3.9272530E+000, 2.5899279E+000, 1.6126534E+000, 1.0504986E+000, 7.0619643E-001, 5.1009142E-001, 3.7873793E-001, 2.9541275E-001
 7.6952101E+002, 6.9553024E+001, 4.2367868E+002, 6.2846742E+000, 5.2867312E+000, 3.9371462E+000, 2.6044781E+000, 1.6215696E+000, 1.0555725E+000, 7.0951450E-001, 5.1227880E-001, 3.7980929E-001, 2.9641441E-001
 7.7101238E+002, 6.9637672E+001, 4.2398373E+002, 6.2964649E+000, 5.3000612E+000, 3.9326279E+000, 2.5984428E+000, 1.6274818E+000, 1.0638683E+000, 7.1587741E-001, 5.1577628E-001, 3.8106033E-001, 2.9641238E-001
 7.7250389E+002, 6.9534027E+001, 4.2409518E+002, 6.3026562E+000, 5.3010745E+000, 3.9354656E+000, 2.5917556E+000, 1.6122553E+000, 1.0571589E+000, 7.1401894E-001, 5.1608491E-001, 3.8221744E-001, 2.9557970E-001
 7.7401741E+002, 6.9596008E+001, 4.2407245E+002, 6.3005905E+000, 5.3117266E+000, 3.9462531E+000, 2.6044159E+000, 1.6131439E+000, 1.0456648E+000, 7.0028406E-001, 5.0698709E-001, 3.7945279E-001, 2.9422221E-001
 7.7550067E+002, 6.9640984E+001, 4.2403339E+002, 6.3101511E+000, 5.3073220E+000, 3.9353151E+000, 2.5976284E+000, 1.6207278E+000, 1.0558093E+000, 7.0677376E-001, 5.0727952E-001, 3.7557277E-001, 2.9515961E-001
 7.7701419E+002, 6.9617111E+001, 4.2410745E+002, 6.2959714E+000, 5.2990279E+000, 3.9498096E+000, 2.6079855E+000, 1.6270467E+000, 1.0617653E+000, 7.1080637E-001, 5.1081616E-001, 3.7907988E-001, 2.9650763E-001
 7.7850196E+002, 6.9538849E+001, 4.2451117E+002, 6.3137879E+000, 5.3292508E+000, 3.9508691E+000, 2.6031461E+000, 1.6199430E+000, 1.0618566E+000, 7.1411371E-001, 5.1483905E-001, 3.8241330E-001, 2.9777786E-001
 7.8000569E+002, 6.9511757E+001, 4.2445804E+002, 6.3523688E+000, 5.3248649E+000, 3.9484398E+000, 2.6102033E+000, 1.6240873E+000, 1.0614649E+000, 7.1415246E-001, 5.1597822E-001, 3.8282669E-001, 2.9668817E-001
 7.8151206E+002, 6.9684067E+001, 4.2427841E+002, 6.3237138E+000, 5.3372273E+000, 3.9496527E+000, 2.6040709E+000, 1.6155474E+000, 1.0570630E+000, 7.1259588E-001, 5.1549649E-001, 3.8186812E-001, 2.9729289E-001
 7.8300395E+002, 6.9707031E+001, 4.2434235E+002, 6.3297653E+000, 5.3107238E+000, 3.9480121E+000, 2.6073399E+000, 1.6211888E+000, 1.0602032E+000, 7.1398646E-001, 5.1548880E-001, 3.8241234E-001, 2.9844427E-001
 7.8452663E+002, 6.9381157E+001, 4.2448740E+002, 6.3354731E+000, 5.3413038E+000, 3.9566302E+000, 2.6074669E+000, 1.6205854E+000, 1.0595905E+000, 7.1283269E-001, 5.1629460E-001, 3.8328785E-001, 2.9816154E-001
 7.8601582E+002, 6.9205490E+001, 4.2479822E+002, 6.3649211E+000, 5.3360376E+000, 3.9643092E+000, 2.6204429E+000, 1.6374289E+000, 1.0647616E+000, 7.1385950E-001, 5.1578754E-001, 3.8326967E-001, 2.9824069E-001
 7.8750788E+002, 6.9121391E+001, 4.2485892E+002, 6.3617759E+000, 5.3457780E+000, 3.9560907E+000, 2.6086347E+000, 1.6235205E+000, 1.0662826E+000, 7.2043985E-001, 5.1988226E-001, 3.8439891E-001, 2.9822016E-001
 7.8900314E+002, 6.9240921E+001, 4.2486429E+002, 6.3201389E+000, 5.3476324E+000, 3.9637086E+000, 2.6141026E+000, 1.6223665E+000, 1.0600082E+000, 7.1436435E-001, 5.1825821E-001, 3.8502884E-001, 2.9898170E-001
 7.9050094E+002, 6.9208336E+001, 4.2499332E+002, 6.3408356E+000, 5.3426938E+000, 3.9624903E+000, 2.6148765E+000, 1.6263373E+000, 1.0623771E+000, 7.1363479E-001, 5.1442677E-001, 3.8389620E-001, 2.9865068E-001
 7.9200485E+002, 6.9127777E+001, 4.2518378E+002, 6.3599448E+000, 5.3648977E+000, 3.9730651E+000, 2.6175120E+000, 1.6234289E+000, 1.0603132E+000, 7.1306455E-001, 5.1523793E-001, 3.8378343E-001, 2.9910010E-001
 7.9351097E+002, 6.9165756E+001, 4.2503918E+002, 6.3459053E+000, 5.3512893E+000, 3.9795594E+000, 2.6286089E+000, 1.6324483E+000, 1.0633029E+000, 7.1657491E-001, 5.1897168E-001, 3.8484663E-001, 3.0032402E-001
 7.9502773E+002, 6.9219757E+001, 4.2527542E+002, 6.3677316E+000, 5.3580594E+000, 3.9700525E+000, 2.6192858E+000, 1.6417248E+000, 1.0741842E+000, 7.2284937E-001, 5.2164453E-001, 3.8641065E-001, 3.0004582E-001
 7.9651780E+002, 6.9329063E+001, 4.2532159E+002, 6.3822765E+000, 5.3672819E+000, 3.9808412E+000, 2.6231730E+000, 1.6292895E+000, 1.0665077E+000, 7.2005892E-001, 5.2120268E-001, 3.8657230E-001, 3.0006537E-001
 7.9802729E+002, 6.9256119E+001, 4.2527203E+002, 6.3743334E+000, 5.3673458E+000, 3.9743156E+000, 2.6177018E+000, 1.6298399E+000, 1.0671717E+000, 7.1715450E-001, 5.1830822E-001, 3.8485217E-001, 2.9836062E-001
 7.9950659E+002, 6.9397896E+001, 4.2526825E+002, 6.3519187E+000, 5.3818793E+000, 3.9852409E+000, 2.6296284E+000, 1.6305875E+000, 1.0630221E+000, 7.1400601E-001, 5.1664388E-001, 3.8423011E-001, 2.9911959E-001
 8.0100082E+002, 6.9868301E+001, 4.2541714E+002, 6.3695097E+000, 5.3755836E+000, 3.9816198E+000, 2.6266351E+000, 1.6416916E+000, 1.0756512E+000, 7.2318250E-001, 5.2127552E-001, 3.8643250E-001, 3.0141804E-001
 8.0251494E+002, 7.0206459E+001, 4.2556802E+002, 6.3756485E+000, 5.3848505E+000, 3.9927657E+000, 2.6315231E+000, 1.6404386E+000, 1.0750058E+000, 7.2309870E-001, 5.2250856E-001, 3.8804904E-001, 3.0262277E-001
 8.0400324E+002, 7.0392113E+001, 4.2558820E+002, 6.3784022E+000, 5.3881207E+000, 3.9893360E+000, 2.6330240E+000, 1.6438417E+000, 1.0782945E+000, 7.2505653E-001, 5.2307439E-001, 3.8783908E-001, 2.9969606E-001
 8.0552887E+002, 7.0271255E+001, 4.2562885E+002, 6.3937445E+000, 5.3856721E+000, 3.9905884E+000, 2.6328018E+000, 1.6363615E+000, 1.0699834E+000, 7.2081232E-001, 5.1976591E-001, 3.8406855E-001, 2.9971480E-001
 8.0702516E+002, 7.0155838E+001, 4.2573618E+002, 6.3844175E+000, 5.3957887E+000, 3.9932320E+000, 2.6326213E+000, 1.6344217E+000, 1.0684847E+000, 7.2126889E-001, 5.1991016E-001, 3.8503182E-001, 3.0054453E-001
 8.0851421E+002, 7.0233231E+001, 4.2590536E+002, 6.4077497E+000, 5.3954158E+000, 3.9971213E+000, 2.6403732E+000, 1.6453083E+000, 1.0736195E+000, 7.2097957E-001, 5.2011907E-001, 3.8579658E-001, 3.0088437E-001
 8.1001119E+002, 7.0151947E+001, 4.2604794E+002, 6.3971901E+000, 5.4001026E+000, 3.9934094E+000, 2.6330419E+000, 1.6429740E+000, 1.0788485E+000, 7.2602403E-001, 5.2447414E-001, 3.8900205E-001, 3.0277109E-001
 8.1150438E+002, 7.0170609E+001, 4.2617474E+002, 6.4062743E+000, 5.4251471E+000, 4.0065050E+000, 2.6396859E+000, 1.6418848E+000, 1.0758098E+000, 7.2505736E-001, 5.2486575E-001, 3.8962698E-001, 3.0334371E-001
 8.1302266E+002, 7.0121040E+001, 4.2610907E+002, 6.4240680E+000, 5.4228392E+000, 4.0057440E+000, 2.6458933E+000, 1.6447854E+000, 1.0751065E+000, 7.2345614E-001, 5.2491510E-001, 3.8992974E-001, 3.0270356E-001
 8.1451836E+002, 7.0000580E+001, 4.2603662E+002, 6.4206395E+000, 5.3966627E+000, 3.9990935E+000, 2.6385374E+000, 1.6429263E+000, 1.0781521E+000, 7.2558194E-001, 5.2342689E-001, 3.8755590E-001, 3.0116153E-001
 8.1601474E+002, 6.9712303E+001, 4.2622089E+002, 6.4130211E+000, 5.4221416E+000, 4.0046301E+000, 2.6412623E+000, 1.6411421E+000, 1.0742974E+000, 7.2295845E-001, 5.2221543E-001, 3.8782859E-001, 3.0253136E-001
 8.1751112E+002, 6.9807045E+001, 4.2644370E+002, 6.4304290E+000, 5.4264851E+000, 4.0116768E+000, 2.6497605E+000, 1.6517488E+000, 1.0798023E+000, 7.2612876E-001, 5.2483392E-001, 3.8948357E-001, 3.0422041E-001
 8.1900750E+002, 7.0015457E+001, 4.2654205E+002, 6.4620113E+000, 5.4467916E+000, 4.0133619E+000, 2.6480827E+000, 1.6513220E+000, 1.0836432E+000, 7.2966063E-001, 5.2690428E-001, 3.9116716E-001, 3.0429021E-001
 8.2052735E+002, 6.9955444E+001, 4.2645813E+002, 6.4504132E+000, 5.4108324E+000, 4.0146408E+000, 2.6499667E+000, 1.6508230E+000, 1.0832705E+000, 7.2972041E-001, 5.2715325E-001, 3.9065620E-001, 3.0266994E-001
 8.2202931E+002, 6.9731667E+001, 4.2655774E+002, 6.4242158E+000, 5.4228511E+000, 4.0090699E+000, 2.6431844E+000, 1.6439948E+000, 1.0777109E+000, 7.2832382E-001, 5.2687961E-001, 3.9044437E-001, 3.0369970E-001
 8.2352767E+002, 6.9710579E+001, 4.2683762E+002, 6.4505939E+000, 5.4509606E+000, 4.0258360E+000, 2.6518416E+000, 1.6458144E+000, 1.0756433E+000, 7.2385323E-001, 5.2404940E-001, 3.8871309E-001, 3.0324632E-001
 8.2502603E+002, 6.9805809E+001, 4.2708163E+002, 6.4830852E+000, 5.4588671E+000, 4.0328808E+000, 2.6687975E+000, 1.6668924E+000, 1.0867912E+000, 7.2792464E-001, 5.2459854E-001, 3.8980588E-001, 3.0462128E-001
 8.2652139E+002, 7.0041489E+001, 4.2692996E+002, 6.4689050E+000, 5.4606504E+000, 4.0257607E+000, 2.6575503E+000, 1.6593785E+000, 1.0911382E+000, 7.3540294E-001, 5.3093725E-001, 3.9328036E-001, 3.0605260E-001
 8.2802335E+002, 7.0170547E+001, 4.2691556E+002, 6.4600210E+000, 5.4386735E+000, 4.0227518E+000, 2.6491361E+000, 1.6440623E+000, 1.0781593E+000, 7.2893202E-001, 5.2872038E-001, 3.9285246E-001, 3.0526707E-001
 8.2950537E+002, 7.0037735E+001, 4.2704803E+002, 6.4612632E+000, 5.4595013E+000, 4.0292964E+000, 2.6577680E+000, 1.6526468E+000, 1.0788159E+000, 7.2493362E-001, 5.2439320E-001, 3.8983148E-001, 3.0382901E-001
 8.3101704E+002, 6.9980560E+001, 4.2725397E+002, 6.5106373E+000, 5.4615812E+000, 4.0356460E+000, 2.6625466E+000, 1.6586915E+000, 1.0865049E+000, 7.2985727E-001, 5.2659261E-001, 3.9073938E-001, 3.0476516E-001
 8.3250664E+002, 6.9967484E+001, 4.2736722E+002, 6.5198278E+000, 5.4582157E+000, 4.0341640E+000, 2.6631835E+000, 1.6621810E+000, 1.0901673E+000, 7.3423648E-001, 5.3009027E-001, 3.9346474E-001, 3.0660483E-001
 8.3401648E+002, 7.0047729E+001, 4.2759442E+002, 6.4712915E+000, 5.4675937E+000, 4.0372481E+000, 2.6659913E+000, 1.6692243E+000, 1.0972168E+000, 7.3897380E-001, 5.3320861E-001, 3.9523494E-001, 3.0752653E-001
 8.3552632E+002, 7.0240257E+001, 4.2771393E+002, 6.5060077E+000, 5.4780841E+000, 4.0427709E+000, 2.6662550E+000, 1.6554781E+000, 1.0850296E+000, 7.3338592E-001, 5.3212285E-001, 3.9549962E-001, 3.0725974E-001
 8.3701497E+002, 7.0267532E+001, 4.2757416E+002, 6.5210433E+000, 5.4604044E+000, 4.0319233E+000, 2.6589179E+000, 1.6558405E+000, 1.0836668E+000, 7.2965896E-001, 5.2818674E-001, 3.9285868E-001, 3.0668294E-001
 8.3851293E+002, 7.0400856E+001, 4.2774423E+002, 6.4797125E+000, 5.4925637E+000, 4.0503149E+000, 2.6734049E+000, 1.6701356E+000, 1.0925303E+000, 7.3440754E-001, 5.2943259E-001, 3.9243460E-001, 3.0632994E-001
 8.4002670E+002, 7.0377708E+001, 4.2795279E+002, 6.5046048E+000, 5.4824996E+000, 4.0487819E+000, 2.6752958E+000, 1.6728632E+000, 1.0988218E+000, 7.3837429E-001, 5.3108364E-001, 3.9377165E-001, 3.0662018E-001
 8.4150613E+002, 7.0415176E+001, 4.2804590E+002, 6.5274801E+000, 5.4905233E+000, 4.0426784E+000, 2.6695108E+000, 1.6600783E+000, 1.0917758E+000, 7.3851740E-001, 5.3416353E-001, 3.9623535E-001, 3.0819619E-001
 8.4301704E+002, 7.0430763E+001, 4.2808624E+002, 6.4920530E+000, 5.5041199E+000, 4.0509424E+000, 2.6726980E+000, 1.6611378E+000, 1.0911206E+000, 7.3622352E-001, 5.3269255E-001, 3.9575014E-001, 3.0802277E-001
 8.4452470E+002, 7.0539993E+001, 4.2811978E+002, 6.5329461E+000, 5.5005527E+000, 4.0555029E+000, 2.6767516E+000, 1.6655092E+000, 1.0925251E+000, 7.3535758E-001, 5.3175843E-001, 3.9514530E-001, 3.0789465E-001
 8.4600153E+002, 7.0621559E+001, 4.2805826E+002, 6.5293221E+000, 5.4863372E+000, 4.0583396E+000, 2.6781631E+000, 1.6673580E+000, 1.0959609E+000, 7.3883927E-001, 5.3456587E-001, 3.9671278E-001, 3.0879748E-001
 8.4751470E+002, 7.0849792E+001, 4.2831067E+002, 6.4982657E+000, 5.5071406E+000, 4.0624990E+000, 2.6777427E+000, 1.6673940E+000, 1.0962261E+000, 7.3879325E-001, 5.3380638E-001, 3.9595407E-001, 3.0892882E-001
 8.4901693E+002, 7.0731651E+001, 4.2846814E+002, 6.5243912E+000, 5.5089045E+000, 4.0679393E+000, 2.6825738E+000, 1.6712033E+000, 1.0974164E+000, 7.3938763E-001, 5.3396124E-001, 3.9594644E-001, 3.0887535E-001
 8.5051917E+002, 7.0591736E+001, 4.2842355E+002, 6.5335517E+000, 5.5177979E+000, 4.0655441E+000, 2.6811695E+000, 1.6718227E+000, 1.0995228E+000, 7.4118531E-001, 5.3628558E-001, 3.9819521E-001, 3.0988309E-001
 8.5202141E+002, 7.0771812E+001, 4.2843301E+002, 6.5239658E+000, 5.5120196E+000, 4.0673137E+000, 2.6835301E+000, 1.6711645E+000, 1.0998574E+000, 7.4236590E-001, 5.3648871E-001, 3.9748317E-001, 3.0851164E-001
 8.5352365E+002, 7.0779228E+001, 4.2860468E+002, 6.5464463E+000, 5.5207257E+000, 4.0692143E+000, 2.6830728E+000, 1.6693965E+000, 1.0988344E+000, 7.4331737E-001, 5.3840303E-001, 3.9882776E-001, 3.0848268E-001
 8.5502218E+002, 7.0630051E+001, 4.2864423E+002, 6.5353093E+000, 5.5321627E+000, 4.0766115E+000, 2.6915183E+000, 1.6712084E+000, 1.0942779E+000, 7.3594254E-001, 5.3334761E-001, 3.9693457E-001, 3.0880487E-001
 8.5651203E+002, 7.0542854E+001, 4.2864398E+002, 6.5589724E+000, 5.5278950E+000, 4.0790849E+000, 2.6910501E+000, 1.6758058E+000, 1.0989691E+000, 7.3824042E-001, 5.3199172E-001, 3.9491293E-001, 3.0896801E-001
 8.5802313E+002, 7.0519958E+001, 4.2864706E+002, 6.5559778E+000, 5.5305772E+000, 4.0807133E+000, 2.6890500E+000, 1.6731530E+000, 1.0998430E+000, 7.4167365E-001, 5.3606981E-001, 3.9805019E-001, 3.1105360E-001
 8.5952636E+002, 7.0566162E+001, 4.2876120E+002, 6.5632348E+000, 5.5394640E+000, 4.0774312E+000, 2.6923432E+000, 1.6807754E+000, 1.1059817E+000, 7.4657828E-001, 5.3965789E-001, 4.0086991E-001, 3.1286907E-001
 8.6102749E+002, 7.0632050E+001, 4.2895584E+002, 6.5993304E+000, 5.5536284E+000, 4.0838265E+000, 2.6953962E+000, 1.6822022E+000, 1.1064657E+000, 7.4768585E-001, 5.4162866E-001, 4.0210992E-001, 3.1154859E-001
 8.6250673E+002, 7.0574371E+001, 4.2907166E+002, 6.5609989E+000, 5.5542178E+000, 4.0802226E+000, 2.6901255E+000, 1.6714581E+000, 1.0977978E+000, 7.4007326E-001, 5.3407615E-001, 3.9604440E-001, 3.0927634E-001
 8.6400402E+002, 7.0708740E+001, 4.2917538E+002, 6.5669599E+000, 5.5414591E+000, 4.0877991E+000, 2.6991782E+000, 1.6771468E+000, 1.1011325E+000, 7.4151611E-001, 5.3643245E-001, 3.9800155E-001, 3.1096894E-001
 8.6550153E+002, 7.1049927E+001, 4.2930746E+002, 6.5604734E+000, 5.5611463E+000, 4.0946231E+000, 2.7070084E+000, 1.6907983E+000, 1.1114389E+000, 7.4958599E-001, 5.4185939E-001, 4.0111622E-001, 3.1266138E-001
 8.6702932E+002, 7.1189049E+001, 4.2940417E+002, 6.5719199E+000, 5.5509763E+000, 4.0897102E+000, 2.6973481E+000, 1.6811424E+000, 1.1086125E+000, 7.4767542E-001, 5.4006457E-001, 4.0115368E-001, 3.1118768E-001
 8.6850410E+002, 7.1210480E+001, 4.2959946E+002, 6.5738940E+000, 5.5680642E+000, 4.0964756E+000, 2.7020652E+000, 1.6783689E+000, 1.1006576E+000, 7.4243563E-001, 5.3803217E-001, 3.9908615E-001, 3.0930686E-001
 8.7000898E+002, 7.1270744E+001, 4.2974500E+002, 6.5879850E+000, 5.5775127E+000, 4.0985112E+000, 2.7038789E+000, 1.6837512E+000, 1.1090528E+000, 7.4807876E-001, 5.3986418E-001, 3.9928257E-001, 3.1091592E-001
 8.7151386E+002, 7.1447365E+001, 4.2965469E+002, 6.5874596E+000, 5.5626984E+000, 4.1065907E+000, 2.7081909E+000, 1.6862738E+000, 1.1093268E+000, 7.4780494E-001, 5.4099274E-001, 4.0172809E-001, 3.1293520E-001
 8.7302336E+002, 7.1589836E+001, 4.2962643E+002, 6.5830059E+000, 5.5673637E+000, 4.1039062E+000, 2.7063317E+000, 1.6820865E+000, 1.1058975E+000, 7.4509424E-001, 5.3990543E-001, 4.0221256E-001, 3.1398523E-001
 8.7450590E+002, 7.1792793E+001, 4.2983749E+002, 6.6098547E+000, 5.5731158E+000, 4.1029086E+000, 2.7091362E+000, 1.6884632E+000, 1.1101288E+000, 7.4777532E-001, 5.4107279E-001, 4.0248415E-001, 3.1302097E-001
 8.7600435E+002, 7.1630630E+001, 4.2998218E+002, 6.5823698E+000, 5.5823874E+000, 4.1060224E+000, 2.7083232E+000, 1.6880203E+000, 1.1092215E+000, 7.4757338E-001, 5.4071480E-001, 4.0151000E-001, 3.1226248E-001
 8.7751383E+002, 7.1567436E+001, 4.3017303E+002, 6.6031346E+000, 5.5909462E+000, 4.1110449E+000, 2.7127986E+000, 1.6958236E+000, 1.1151505E+000, 7.5145382E-001, 5.4229510E-001, 4.0106982E-001, 3.1287846E-001
 8.7900687E+002, 7.1570953E+001, 4.3022821E+002, 6.6426692E+000, 5.6102366E+000, 4.1112242E+000, 2.7138767E+000, 1.6937728E+000, 1.1159885E+000, 7.5322789E-001, 5.4484630E-001, 4.0337387E-001, 3.1440905E-001
 8.8052918E+002, 7.1179230E+001, 4.3030975E+002, 6.6262326E+000, 5.6084476E+000, 4.1116276E+000, 2.7129793E+000, 1.6884058E+000, 1.1120065E+000, 7.5164390E-001, 5.4471046E-001, 4.0453306E-001, 3.1475094E-001
 8.8202221E+002, 7.1032623E+001, 4.3028723E+002, 6.6254258E+000, 5.6025715E+000, 4.1101303E+000, 2.7113285E+000, 1.6891905E+000, 1.1104363E+000, 7.4999857E-001, 5.4301792E-001, 4.0366837E-001, 3.1385982E-001
 8.8351525E+002, 7.0979584E+001, 4.3030103E+002, 6.6233473E+000, 5.6034379E+000, 4.1227713E+000, 2.7216067E+000, 1.6930877E+000, 1.1121795E+000, 7.4930686E-001, 5.4217511E-001, 4.0277305E-001, 3.1430486E-001
 8.8500828E+002, 7.1142868E+001, 4.3049866E+002, 6.6171899E+000, 5.6105690E+000, 4.1263251E+000, 2.7244246E+000, 1.6941490E+000, 1.1142071E+000, 7.5081980E-001, 5.4295206E-001, 4.0383822E-001, 3.1574970E-001
 8.8650132E+002, 7.1345673E+001, 4.3062976E+002, 6.6691337E+000, 5.6020660E+000, 4.1276832E+000, 2.7242761E+000, 1.6996843E+000, 1.1175437E+000, 7.5347072E-001, 5.4531318E-001, 4.0530527E-001, 3.1645325E-001
 8.8802363E+002, 7.1304535E+001, 4.3074240E+002, 6.6637068E+000, 5.6120887E+000, 4.1256795E+000, 2.7198529E+000, 1.7007706E+000, 1.1211257E+000, 7.5708771E-001, 5.4768425E-001, 4.0683526E-001, 3.1667271E-001
 8.8951666E+002, 7.1160194E+001, 4.3081528E+002, 6.6363463E+000, 5.6320348E+000, 4.1320210E+000, 2.7279983E+000, 1.6985466E+000, 1.1178597E+000, 7.5327295E-001, 5.4528272E-001, 4.0540999E-001, 3.1486177E-001
 8.9101263E+002, 7.1034340E+001, 4.3087616E+002, 6.6785345E+000, 5.6244645E+000, 4.1269655E+000, 2.7256563E+000, 1.6958925E+000, 1.1164560E+000, 7.5339073E-001, 5.4542214E-001, 4.0402085E-001, 3.1341133E-001
 8.9252120E+002, 7.0999886E+001, 4.3086694E+002, 6.6685467E+000, 5.6248255E+000, 4.1345105E+000, 2.7283306E+000, 1.6970743E+000, 1.1190650E+000, 7.5503433E-001, 5.4638147E-001, 4.0627307E-001, 3.1563795E-001
 8.9400898E+002, 7.1070549E+001, 4.3109695E+002, 6.6671009E+000, 5.6320620E+000, 4.1433477E+000, 2.7332199E+000, 1.6988492E+000, 1.1166884E+000, 7.5380552E-001, 5.4794848E-001, 4.0755928E-001, 3.1713435E-001
 8.9552536E+002, 7.1125580E+001, 4.3131064E+002, 6.6805882E+000, 5.6357002E+000, 4.1412120E+000, 2.7377603E+000, 1.7097970E+000, 1.1211702E+000, 7.5372839E-001, 5.4488629E-001, 4.0539554E-001, 3.1708145E-001
 8.9701313E+002, 7.0762535E+001, 4.3135199E+002, 6.6696973E+000, 5.6597810E+000, 4.1405077E+000, 2.7265284E+000, 1.7013319E+000, 1.1243665E+000, 7.5908732E-001, 5.4828036E-001, 4.0604860E-001, 3.1651053E-001
 8.9850090E+002, 7.0715477E+001, 4.3141486E+002, 6.6680689E+000, 5.6316233E+000, 4.1443872E+000, 2.7328296E+000, 1.6967690E+000, 1.1183426E+000, 7.5572097E-001, 5.4872763E-001, 4.0777838E-001, 3.1781250E-001
 9.0000035E+002, 7.0964928E+001, 4.3153104E+002, 6.6833906E+000, 5.6683259E+000, 4.1632867E+000, 2.7484932E+000, 1.7101703E+000, 1.1227113E+000, 7.5604957E-001, 5.4861796E-001, 4.0883389E-001, 3.1788531E-001
 9.0151414E+002, 7.1037491E+001, 4.3146762E+002, 6.7092981E+000, 5.6468301E+000, 4.1496773E+000, 2.7438996E+000, 1.7155931E+000, 1.1309773E+000, 7.6097196E-001, 5.4905802E-001, 4.0782166E-001, 3.1810653E-001
 9.0301755E+002, 7.1432518E+001, 4.3156934E+002, 6.6692548E+000, 5.6645789E+000, 4.1524601E+000, 2.7360489E+000, 1.7028164E+000, 1.1243155E+000, 7.6173490E-001, 5.5109698E-001, 4.0829533E-001, 3.1912643E-001
 9.0451252E+002, 7.1972542E+001, 4.3173087E+002, 6.6900735E+000, 5.6682181E+000, 4.1631904E+000, 2.7496347E+000, 1.7124137E+000, 1.1271485E+000, 7.5959915E-001, 5.4952925E-001, 4.0859470E-001, 3.1834695E-001
 9.0601017E+002, 7.2080772E+001, 4.3179593E+002, 6.7227621E+000, 5.6693950E+000, 4.1572127E+000, 2.7441318E+000, 1.7088573E+000, 1.1289090E+000, 7.6184744E-001, 5.5081022E-001, 4.0912440E-001, 3.1770083E-001
 9.0750782E+002, 7.1839188E+001, 4.3189929E+002, 6.7208481E+000, 5.6787596E+000, 4.1668015E+000, 2.7486629E+000, 1.7070646E+000, 1.1244600E+000, 7.5916493E-001, 5.4978067E-001, 4.0850779E-001, 3.1836736E-001
 9.0902015E+002, 7.1784096E+001, 4.3199002E+002, 6.7093811E+000, 5.6771631E+000, 4.1700621E+000, 2.7482517E+000, 1.7099736E+000, 1.1285478E+000, 7.6205587E-001, 5.5185527E-001, 4.0964860E-001, 3.1915173E-001
