m,m,m,kg/m2,m,m,m,kW/m2
 2.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6809783E+000,NaN,NaN,NaN,NaN
 2.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6761526E+000,NaN,NaN,NaN,NaN
 2.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6761526E+000,NaN,NaN,NaN,NaN
 3.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6707556E+000,NaN,NaN,NaN,NaN
 3.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6707556E+000,NaN,NaN,NaN,NaN
 3.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6645590E+000,NaN,NaN,NaN,NaN
 3.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6645590E+000,NaN,NaN,NaN,NaN
 3.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6574679E+000,NaN,NaN,NaN,NaN
 3.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6574679E+000,NaN,NaN,NaN,NaN
 3.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6494855E+000,NaN,NaN,NaN,NaN
 3.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6494855E+000,NaN,NaN,NaN,NaN
 3.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6406346E+000,NaN,NaN,NaN,NaN
 3.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6406346E+000,NaN,NaN,NaN,NaN
 4.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6309634E+000,NaN,NaN,NaN,NaN
 4.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6309634E+000,NaN,NaN,NaN,NaN
 4.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6204960E+000,NaN,NaN,NaN,NaN
 4.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6204960E+000,NaN,NaN,NaN,NaN
 4.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6092689E+000,NaN,NaN,NaN,NaN
 4.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6092689E+000,NaN,NaN,NaN,NaN
 4.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5973012E+000,NaN,NaN,NaN,NaN
 4.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5973012E+000,NaN,NaN,NaN,NaN
 4.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5845883E+000,NaN,NaN,NaN,NaN
 4.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5845883E+000,NaN,NaN,NaN,NaN
 5.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5710821E+000,NaN,NaN,NaN,NaN
 5.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5710821E+000,NaN,NaN,NaN,NaN
 5.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5566668E+000,NaN,NaN,NaN,NaN
 5.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5566668E+000,NaN,NaN,NaN,NaN
 5.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5412359E+000,NaN,NaN,NaN,NaN
 5.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5412359E+000,NaN,NaN,NaN,NaN
 5.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5248088E+000,NaN,NaN,NaN,NaN
 5.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5248088E+000,NaN,NaN,NaN,NaN
 5.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5080690E+000,NaN,NaN,NaN,NaN
 5.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5080690E+000,NaN,NaN,NaN,NaN
 6.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4941876E+000,NaN,NaN,NaN,NaN
 6.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4941876E+000,NaN,NaN,NaN,NaN
 6.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4832381E+000,NaN,NaN,NaN,NaN
 6.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4832381E+000,NaN,NaN,NaN,NaN
 6.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4743225E+000,NaN,NaN,NaN,NaN
 6.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4743225E+000,NaN,NaN,NaN,NaN
 6.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4668882E+000,NaN,NaN,NaN,NaN
 6.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4668882E+000,NaN,NaN,NaN,NaN
 6.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4605726E+000,NaN,NaN,NaN,NaN
 6.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4605726E+000,NaN,NaN,NaN,NaN
 7.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4551197E+000,NaN,NaN,NaN,NaN
 7.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4551197E+000,NaN,NaN,NaN,NaN
 7.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4503699E+000,NaN,NaN,NaN,NaN
 7.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4503699E+000,NaN,NaN,NaN,NaN
 7.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4462099E+000,NaN,NaN,NaN,NaN
 7.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4462099E+000,NaN,NaN,NaN,NaN
 7.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4425660E+000,NaN,NaN,NaN,NaN
 7.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4425660E+000,NaN,NaN,NaN,NaN
 7.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4393551E+000,NaN,NaN,NaN,NaN
 7.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4393551E+000,NaN,NaN,NaN,NaN
 8.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4364917E+000,NaN,NaN,NaN,NaN
 8.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4364917E+000,NaN,NaN,NaN,NaN
 8.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4338584E+000,NaN,NaN,NaN,NaN
 8.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4338584E+000,NaN,NaN,NaN,NaN
 8.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4313216E+000,NaN,NaN,NaN,NaN
 8.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4313216E+000,NaN,NaN,NaN,NaN
 8.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4287230E+000,NaN,NaN,NaN,NaN
 8.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4287230E+000,NaN,NaN,NaN,NaN
 8.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4258983E+000,NaN,NaN,NaN,NaN
 8.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4258983E+000,NaN,NaN,NaN,NaN
 9.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4225262E+000,NaN,NaN,NaN,NaN
 9.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4225262E+000,NaN,NaN,NaN,NaN
 9.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4178701E+000,NaN,NaN,NaN,NaN
 9.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4178701E+000,NaN,NaN,NaN,NaN
 9.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4112003E+000,NaN,NaN,NaN,NaN
 9.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4112003E+000,NaN,NaN,NaN,NaN
 9.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3998398E+000,NaN,NaN,NaN,NaN
 9.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3998398E+000,NaN,NaN,NaN,NaN
 9.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3732732E+000,NaN,NaN,NaN,NaN
 9.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3732732E+000,NaN,NaN,NaN,NaN
 1.0050000E+000, 0.0000000E+000, 0.0000000E+000, 2.3022178E+000,NaN,NaN,NaN,NaN
 1.0150000E+000, 0.0000000E+000, 0.0000000E+000, 2.3022178E+000,NaN,NaN,NaN,NaN
 1.0250000E+000, 0.0000000E+000, 0.0000000E+000, 2.1278003E+000,NaN,NaN,NaN,NaN
 1.0350000E+000, 0.0000000E+000, 0.0000000E+000, 2.1278003E+000,NaN,NaN,NaN,NaN
 1.0450000E+000, 0.0000000E+000, 0.0000000E+000, 1.8322136E+000,NaN,NaN,NaN,NaN
 1.0550000E+000, 0.0000000E+000, 0.0000000E+000, 1.8322136E+000,NaN,NaN,NaN,NaN
 1.0650000E+000, 0.0000000E+000, 0.0000000E+000, 1.5166642E+000,NaN,NaN,NaN,NaN
 1.0750000E+000, 0.0000000E+000, 0.0000000E+000, 1.5166642E+000,NaN,NaN,NaN,NaN
 1.0850000E+000, 0.0000000E+000, 0.0000000E+000, 1.3979615E+000,NaN,NaN,NaN,NaN
 1.0950000E+000, 0.0000000E+000, 0.0000000E+000, 1.3979615E+000,NaN,NaN,NaN,NaN
 1.1050000E+000, 0.0000000E+000, 0.0000000E+000, 1.3692807E+000,NaN,NaN,NaN,NaN
 1.1150000E+000, 0.0000000E+000, 0.0000000E+000, 1.3692807E+000,NaN,NaN,NaN,NaN
 1.1250000E+000, 0.0000000E+000, 0.0000000E+000, 1.3527598E+000,NaN,NaN,NaN,NaN
 1.1350000E+000, 0.0000000E+000, 0.0000000E+000, 1.3527598E+000,NaN,NaN,NaN,NaN
 1.1450000E+000, 0.0000000E+000, 0.0000000E+000, 1.3413003E+000,NaN,NaN,NaN,NaN
 1.1550000E+000, 0.0000000E+000, 0.0000000E+000, 1.3413003E+000,NaN,NaN,NaN,NaN
 1.1650000E+000, 0.0000000E+000, 0.0000000E+000, 1.3321607E+000,NaN,NaN,NaN,NaN
 1.1750000E+000, 0.0000000E+000, 0.0000000E+000, 1.3321607E+000,NaN,NaN,NaN,NaN
 1.1850000E+000, 0.0000000E+000, 0.0000000E+000, 1.3268412E+000,NaN,NaN,NaN,NaN
 1.1950000E+000, 0.0000000E+000, 0.0000000E+000, 1.3268412E+000,NaN,NaN,NaN,NaN
 1.2050000E+000, 0.0000000E+000, 0.0000000E+000, 1.3244462E+000,NaN,NaN,NaN,NaN
 1.2150000E+000, 0.0000000E+000, 0.0000000E+000, 1.3244462E+000,NaN,NaN,NaN,NaN
 1.2250000E+000, 0.0000000E+000, 0.0000000E+000, 1.3228558E+000,NaN,NaN,NaN,NaN
 1.2350000E+000, 0.0000000E+000, 0.0000000E+000, 1.3228558E+000,NaN,NaN,NaN,NaN
 1.2450000E+000, 0.0000000E+000, 0.0000000E+000, 1.3218506E+000,NaN,NaN,NaN,NaN
 1.2550000E+000, 0.0000000E+000, 0.0000000E+000, 1.3218506E+000,NaN,NaN,NaN,NaN
 1.2650000E+000, 0.0000000E+000, 0.0000000E+000, 1.3214480E+000,NaN,NaN,NaN,NaN
 1.2750000E+000, 0.0000000E+000, 0.0000000E+000, 1.3214480E+000,NaN,NaN,NaN,NaN
 1.2850000E+000, 0.0000000E+000, 0.0000000E+000, 1.3251991E+000,NaN,NaN,NaN,NaN
 1.2950000E+000, 0.0000000E+000, 0.0000000E+000, 1.3251991E+000,NaN,NaN,NaN,NaN
