s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 2.2700050E+003, 9.7385323E+001, 5.0092639E+002, 9.3287277E+000, 8.0885077E+000, 6.1983142E+000, 4.2784748E+000, 2.7354045E+000, 1.8780121E+000, 1.3248091E+000, 1.0048012E+000, 7.8578103E-001, 6.3827908E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.2750191E+003, 9.7743660E+001, 5.0109875E+002, 9.3440437E+000, 8.0996218E+000, 6.1985655E+000, 4.2827501E+000, 2.7388291E+000, 1.8810444E+000, 1.3272672E+000, 1.0065339E+000, 7.8677821E-001, 6.3858074E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.2800205E+003, 9.7658890E+001, 5.0097922E+002, 9.3331470E+000, 8.1385298E+000, 6.2037468E+000, 4.2856660E+000, 2.7409327E+000, 1.8816499E+000, 1.3277007E+000, 1.0066482E+000, 7.8670108E-001, 6.3885766E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.2850200E+003, 9.7734314E+001, 5.0072574E+002, 9.3437119E+000, 8.1152849E+000, 6.2098603E+000, 4.2860031E+000, 2.7386243E+000, 1.8792840E+000, 1.3262634E+000, 1.0067840E+000, 7.8651446E-001, 6.3864100E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.2900132E+003, 9.7028458E+001, 5.0097641E+002, 9.3154078E+000, 8.1346321E+000, 6.2190228E+000, 4.2912831E+000, 2.7445085E+000, 1.8847483E+000, 1.3302535E+000, 1.0085983E+000, 7.8728211E-001, 6.3865536E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.2950110E+003, 9.7108063E+001, 5.0108212E+002, 9.3649502E+000, 8.1463890E+000, 6.2245216E+000, 4.2962484E+000, 2.7454884E+000, 1.8845042E+000, 1.3293269E+000, 1.0075965E+000, 7.8759873E-001, 6.3954550E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3000112E+003, 9.6577827E+001, 5.0112622E+002, 9.3549824E+000, 8.1667318E+000, 6.2261472E+000, 4.2970080E+000, 2.7480986E+000, 1.8868183E+000, 1.3312348E+000, 1.0090902E+000, 7.8806639E-001, 6.3961565E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3050165E+003, 9.6973610E+001, 5.0102539E+002, 9.3542490E+000, 8.1929941E+000, 6.2436404E+000, 4.3057308E+000, 2.7523136E+000, 1.8887211E+000, 1.3319063E+000, 1.0097188E+000, 7.8885174E-001, 6.3986754E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3100154E+003, 9.7142410E+001, 5.0146902E+002, 9.3599548E+000, 8.1619253E+000, 6.2406096E+000, 4.3047118E+000, 2.7528431E+000, 1.8897440E+000, 1.3324088E+000, 1.0096986E+000, 7.8878462E-001, 6.4012802E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3150041E+003, 9.7592819E+001, 5.0152209E+002, 9.3761539E+000, 8.1728411E+000, 6.2518034E+000, 4.3135591E+000, 2.7567341E+000, 1.8912249E+000, 1.3331177E+000, 1.0099746E+000, 7.8933370E-001, 6.4069533E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3200031E+003, 9.7758278E+001, 5.0207794E+002, 9.4285049E+000, 8.1708984E+000, 6.2586741E+000, 4.3178887E+000, 2.7577121E+000, 1.8916515E+000, 1.3344978E+000, 1.0113367E+000, 7.9045153E-001, 6.4171845E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3250017E+003, 9.7685097E+001, 5.0250720E+002, 9.4519463E+000, 8.1726685E+000, 6.2535019E+000, 4.3157935E+000, 2.7592959E+000, 1.8942302E+000, 1.3354399E+000, 1.0121225E+000, 7.8977942E-001, 6.4058065E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3300118E+003, 9.7612076E+001, 5.0257391E+002, 9.4232397E+000, 8.1814594E+000, 6.2597566E+000, 4.3199172E+000, 2.7606180E+000, 1.8943921E+000, 1.3357728E+000, 1.0117977E+000, 7.8909570E-001, 6.3967657E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3350053E+003, 9.7395760E+001, 5.0286816E+002, 9.4504471E+000, 8.1919632E+000, 6.2667599E+000, 4.3248043E+000, 2.7639387E+000, 1.8972820E+000, 1.3386782E+000, 1.0135369E+000, 7.9124719E-001, 6.4206368E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3400005E+003, 9.7538826E+001, 5.0315210E+002, 9.4587936E+000, 8.1971750E+000, 6.2638168E+000, 4.3240943E+000, 2.7650452E+000, 1.8969051E+000, 1.3377932E+000, 1.0145314E+000, 7.9156274E-001, 6.4141756E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3450094E+003, 9.7578499E+001, 5.0315286E+002, 9.4651775E+000, 8.1750011E+000, 6.2687254E+000, 4.3291574E+000, 2.7665539E+000, 1.8996125E+000, 1.3393456E+000, 1.0143228E+000, 7.9249012E-001, 6.4279175E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3500138E+003, 9.7881126E+001, 5.0326648E+002, 9.4682198E+000, 8.2270899E+000, 6.2827911E+000, 4.3332057E+000, 2.7691469E+000, 1.9002665E+000, 1.3401293E+000, 1.0147941E+000, 7.9182374E-001, 6.4199299E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3550037E+003, 9.7540627E+001, 5.0332355E+002, 9.4681940E+000, 8.2250185E+000, 6.2866445E+000, 4.3398724E+000, 2.7743862E+000, 1.9030937E+000, 1.3418710E+000, 1.0165725E+000, 7.9383749E-001, 6.4360225E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3600126E+003, 9.7709267E+001, 5.0353021E+002, 9.4843731E+000, 8.2310839E+000, 6.2811904E+000, 4.3372974E+000, 2.7724953E+000, 1.9022847E+000, 1.3409894E+000, 1.0162733E+000, 7.9274535E-001, 6.4225888E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3650109E+003, 9.7937279E+001, 5.0394727E+002, 9.5003376E+000, 8.2076330E+000, 6.2989836E+000, 4.3460503E+000, 2.7788212E+000, 1.9065510E+000, 1.3438333E+000, 1.0176451E+000, 7.9422498E-001, 6.4351708E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3700005E+003, 9.8312302E+001, 5.0400061E+002, 9.4855194E+000, 8.2492599E+000, 6.3013954E+000, 4.3467350E+000, 2.7785821E+000, 1.9074399E+000, 1.3452009E+000, 1.0181887E+000, 7.9430342E-001, 6.4411551E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3750181E+003, 9.8203453E+001, 5.0401270E+002, 9.4714966E+000, 8.2631540E+000, 6.3147740E+000, 4.3554859E+000, 2.7829785E+000, 1.9090736E+000, 1.3452104E+000, 1.0183254E+000, 7.9518491E-001, 6.4483196E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3800026E+003, 9.8501785E+001, 5.0392096E+002, 9.4929171E+000, 8.2722902E+000, 6.3158154E+000, 4.3595314E+000, 2.7849250E+000, 1.9111158E+000, 1.3467842E+000, 1.0192688E+000, 7.9482043E-001, 6.4409715E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3850161E+003, 9.8463142E+001, 5.0422778E+002, 9.4927616E+000, 8.2795696E+000, 6.3275604E+000, 4.3641958E+000, 2.7875867E+000, 1.9114540E+000, 1.3475837E+000, 1.0206940E+000, 7.9641968E-001, 6.4505893E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3900246E+003, 9.8578751E+001, 5.0430127E+002, 9.5177288E+000, 8.2618694E+000, 6.3180561E+000, 4.3664312E+000, 2.7910614E+000, 1.9140372E+000, 1.3484716E+000, 1.0210922E+000, 7.9625642E-001, 6.4497608E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.3950204E+003, 9.8272499E+001, 5.0453345E+002, 9.5081253E+000, 8.2901335E+000, 6.3280234E+000, 4.3649564E+000, 2.7915626E+000, 1.9151018E+000, 1.3509151E+000, 1.0225768E+000, 7.9734969E-001, 6.4625120E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4000088E+003, 9.8313446E+001, 5.0462772E+002, 9.5270634E+000, 8.2741423E+000, 6.3316174E+000, 4.3697987E+000, 2.7961915E+000, 1.9186525E+000, 1.3516136E+000, 1.0228051E+000, 7.9741406E-001, 6.4436644E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4050034E+003, 9.7790863E+001, 5.0473889E+002, 9.5566540E+000, 8.3047247E+000, 6.3451443E+000, 4.3805280E+000, 2.8001604E+000, 1.9195278E+000, 1.3525667E+000, 1.0234952E+000, 7.9762894E-001, 6.4622235E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4100232E+003, 9.8341530E+001, 5.0517508E+002, 9.5740576E+000, 8.2994165E+000, 6.3406606E+000, 4.3803868E+000, 2.7995517E+000, 1.9195106E+000, 1.3532019E+000, 1.0236975E+000, 7.9792219E-001, 6.4610296E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4150153E+003, 9.8465775E+001, 5.0553857E+002, 9.5850048E+000, 8.3111496E+000, 6.3507805E+000, 4.3802423E+000, 2.7987547E+000, 1.9192168E+000, 1.3529066E+000, 1.0242097E+000, 7.9814738E-001, 6.4661628E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4200129E+003, 9.8080154E+001, 5.0560175E+002, 9.5594940E+000, 8.3177080E+000, 6.3545198E+000, 4.3858833E+000, 2.8021228E+000, 1.9220757E+000, 1.3534095E+000, 1.0235659E+000, 7.9796618E-001, 6.4587003E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4250044E+003, 9.7922523E+001, 5.0549048E+002, 9.5677710E+000, 8.3104906E+000, 6.3530836E+000, 4.3879657E+000, 2.8018234E+000, 1.9225850E+000, 1.3554395E+000, 1.0256860E+000, 7.9983008E-001, 6.4775079E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4300169E+003, 9.8099075E+001, 5.0570068E+002, 9.6043510E+000, 8.3216991E+000, 6.3597727E+000, 4.3907509E+000, 2.8049183E+000, 1.9243735E+000, 1.3559337E+000, 1.0252621E+000, 7.9917318E-001, 6.4681733E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4350208E+003, 9.7875465E+001, 5.0605096E+002, 9.6076555E+000, 8.3107767E+000, 6.3767862E+000, 4.3981748E+000, 2.8104606E+000, 1.9273828E+000, 1.3575575E+000, 1.0276184E+000, 8.0134636E-001, 6.4853764E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4400262E+003, 9.8403244E+001, 5.0635202E+002, 9.6369123E+000, 8.3240519E+000, 6.3666158E+000, 4.3958154E+000, 2.8086157E+000, 1.9274193E+000, 1.3582696E+000, 1.0274147E+000, 8.0002820E-001, 6.4772403E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4450204E+003, 9.8327499E+001, 5.0658087E+002, 9.6349745E+000, 8.3433552E+000, 6.3805079E+000, 4.4044037E+000, 2.8134801E+000, 1.9300510E+000, 1.3595394E+000, 1.0288526E+000, 8.0179274E-001, 6.4895958E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4500188E+003, 9.8212196E+001, 5.0676532E+002, 9.6517086E+000, 8.3317099E+000, 6.3796821E+000, 4.4069066E+000, 2.8165319E+000, 1.9313176E+000, 1.3599620E+000, 1.0292261E+000, 8.0236042E-001, 6.4959943E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 2.4550127E+003, 9.7958527E+001, 5.0680093E+002, 9.6257563E+000, 8.3409853E+000, 6.3851190E+000, 4.4093175E+000, 2.8178144E+000, 1.9330791E+000, 1.3617375E+000, 1.0298421E+000, 8.0231172E-001, 6.4954573E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
