s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 5.2802233E+002, 1.5861586E+002, 4.6808115E+002, 1.0063195E+001, 7.9945970E+000, 6.1192918E+000, 4.4156365E+000, 3.1796966E+000, 2.5189202E+000, 2.1121340E+000, 1.8824490E+000, 1.7299219E+000, 1.6323744E+000, 2.3902757E+000, 2.4007998E+000, 2.4018977E+000, 2.4021063E+000, 2.4021115E+000, 2.4632990E+000, 2.5339370E+000, 2.6370227E+000, 2.6838737E+000, 2.7428770E+000, 2.7742970E+000, 2.8101985E+000, 2.8281982E+000, 2.8486238E+000, 2.8594005E+000, 2.8726819E+000, 2.8799710E+000, 2.8887107E+000, 2.8930345E+000, 2.8975596E+000, 2.9004285E+000, 2.9061213E+000, 2.9104171E+000
 5.3000658E+002, 1.5818571E+002, 4.6811591E+002, 1.0093019E+001, 7.9938884E+000, 6.1186872E+000, 4.4129930E+000, 3.1772151E+000, 2.5164864E+000, 2.1094880E+000, 1.8797219E+000, 1.7271370E+000, 1.6296142E+000, 2.3897698E+000, 2.4007266E+000, 2.4018831E+000, 2.4021058E+000, 2.4021115E+000, 2.4615204E+000, 2.5321336E+000, 2.6357553E+000, 2.6825535E+000, 2.7417653E+000, 2.7733469E+000, 2.8093519E+000, 2.8274195E+000, 2.8479259E+000, 2.8587458E+000, 2.8720815E+000, 2.8794012E+000, 2.8881779E+000, 2.8925202E+000, 2.8970656E+000, 2.8999491E+000, 2.9056704E+000, 2.9099903E+000
 5.3202276E+002, 1.5793040E+002, 4.6814868E+002, 1.0124164E+001, 7.9958377E+000, 6.1197367E+000, 4.4114685E+000, 3.1751280E+000, 2.5140030E+000, 2.1062438E+000, 1.8759854E+000, 1.7231500E+000, 1.6259078E+000, 2.3892448E+000, 2.4006500E+000, 2.4018676E+000, 2.4021053E+000, 2.4021115E+000, 2.4597261E+000, 2.5303283E+000, 2.6345124E+000, 2.6812322E+000, 2.7406518E+000, 2.7723954E+000, 2.8085048E+000, 2.8266408E+000, 2.8472281E+000, 2.8580916E+000, 2.8714817E+000, 2.8788319E+000, 2.8876455E+000, 2.8920064E+000, 2.8965726E+000, 2.8994706E+000, 2.9052205E+000, 2.9095647E+000
 5.3400694E+002, 1.5779770E+002, 4.6817941E+002, 1.0155233E+001, 8.0018921E+000, 6.1214042E+000, 4.4097066E+000, 3.1729343E+000, 2.5116906E+000, 2.1039865E+000, 1.8742430E+000, 1.7217152E+000, 1.6239051E+000, 2.3887017E+000, 2.4005702E+000, 2.4018512E+000, 2.4021046E+000, 2.4021115E+000, 2.4579222E+000, 2.5285265E+000, 2.6333017E+000, 2.6799133E+000, 2.7395406E+000, 2.7714448E+000, 2.8076601E+000, 2.8258641E+000, 2.8465323E+000, 2.8574390E+000, 2.8708839E+000, 2.8782644E+000, 2.8871152E+000, 2.8914948E+000, 2.8960817E+000, 2.8989944E+000, 2.9047730E+000, 2.9091415E+000
 5.3601032E+002, 1.5772017E+002, 4.6817627E+002, 1.0156156E+001, 8.0037155E+000, 6.1204538E+000, 4.4062014E+000, 3.1698375E+000, 2.5089424E+000, 2.1011784E+000, 1.8706533E+000, 1.7174104E+000, 1.6197115E+000, 2.3881426E+000, 2.4004872E+000, 2.4018340E+000, 2.4021041E+000, 2.4021115E+000, 2.4561167E+000, 2.5267351E+000, 2.6321297E+000, 2.6786015E+000, 2.7384348E+000, 2.7704983E+000, 2.8068202E+000, 2.8250918E+000, 2.8458412E+000, 2.8567913E+000, 2.8702908E+000, 2.8777015E+000, 2.8865893E+000, 2.8909874E+000, 2.8955946E+000, 2.8985221E+000, 2.9043291E+000, 2.9087219E+000
 5.3800925E+002, 1.5762326E+002, 4.6819528E+002, 1.0191717E+001, 8.0155334E+000, 6.1263070E+000, 4.4069166E+000, 3.1685097E+000, 2.5066895E+000, 2.0979586E+000, 1.8677443E+000, 1.7152637E+000, 1.6180637E+000, 2.3875635E+000, 2.4004006E+000, 2.4018159E+000, 2.4021034E+000, 2.4021115E+000, 2.4542992E+000, 2.5249419E+000, 2.6309900E+000, 2.6772885E+000, 2.7373276E+000, 2.7695496E+000, 2.8059804E+000, 2.8243198E+000, 2.8451502E+000, 2.8561437E+000, 2.8696976E+000, 2.8771389E+000, 2.8860636E+000, 2.8904803E+000, 2.8951082E+000, 2.8980505E+000, 2.9038863E+000, 2.9083035E+000
 5.4001302E+002, 1.5756091E+002, 4.6820956E+002, 1.0207402E+001, 8.0196085E+000, 6.1275110E+000, 4.4038215E+000, 3.1652977E+000, 2.5039115E+000, 2.0961576E+000, 1.8660852E+000, 1.7128597E+000, 1.6147180E+000, 2.3869658E+000, 2.4003103E+000, 2.4017968E+000, 2.4021027E+000, 2.4021115E+000, 2.4524755E+000, 2.5231526E+000, 2.6298845E+000, 2.6759782E+000, 2.7362220E+000, 2.7686014E+000, 2.8051422E+000, 2.8235493E+000, 2.8444607E+000, 2.8554976E+000, 2.8691063E+000, 2.8765781E+000, 2.8855400E+000, 2.8899755E+000, 2.8946242E+000, 2.8975813E+000, 2.9034457E+000, 2.9078877E+000
 5.4200571E+002, 1.5734081E+002, 4.6820663E+002, 1.0265827E+001, 8.0243130E+000, 6.1277857E+000, 4.4019976E+000, 3.1632791E+000, 2.5015290E+000, 2.0926981E+000, 1.8620731E+000, 1.7092711E+000, 1.6116260E+000, 2.3863504E+000, 2.4002166E+000, 2.4017766E+000, 2.4021018E+000, 2.4021115E+000, 2.4506509E+000, 2.5213706E+000, 2.6288071E+000, 2.6746726E+000, 2.7351201E+000, 2.7676551E+000, 2.8043079E+000, 2.8227825E+000, 2.8437750E+000, 2.8548553E+000, 2.8685186E+000, 2.8760209E+000, 2.8850198E+000, 2.8894739E+000, 2.8941433E+000, 2.8971152E+000, 2.9030080E+000, 2.9074743E+000
 5.4402427E+002, 1.5691846E+002, 4.6825632E+002, 1.0320781E+001, 8.0357237E+000, 6.1354194E+000, 4.4038954E+000, 3.1624813E+000, 2.4997129E+000, 2.0902665E+000, 1.8595384E+000, 1.7062725E+000, 1.6089031E+000, 2.3857129E+000, 2.4001188E+000, 2.4017553E+000, 2.4021008E+000, 2.4021115E+000, 2.4488177E+000, 2.5195880E+000, 2.6277385E+000, 2.6733661E+000, 2.7340171E+000, 2.7667067E+000, 2.8034735E+000, 2.8220155E+000, 2.8430891E+000, 2.8542128E+000, 2.8679309E+000, 2.8754637E+000, 2.8845000E+000, 2.8889728E+000, 2.8936629E+000, 2.8966491E+000, 2.9025710E+000, 2.9070623E+000
 5.4603033E+002, 1.5665431E+002, 4.6826785E+002, 1.0353493E+001, 8.0361671E+000, 6.1323118E+000, 4.4005594E+000, 3.1599209E+000, 2.4973383E+000, 2.0882583E+000, 1.8579218E+000, 1.7047344E+000, 1.6063415E+000, 2.3850513E+000, 2.4000163E+000, 2.4017329E+000, 2.4020998E+000, 2.4021115E+000, 2.4469762E+000, 2.5178037E+000, 2.6266596E+000, 2.6720576E+000, 2.7329118E+000, 2.7657549E+000, 2.8026378E+000, 2.8212473E+000, 2.8424025E+000, 2.8535697E+000, 2.8673429E+000, 2.8749068E+000, 2.8839803E+000, 2.8884721E+000, 2.8931830E+000, 2.8961840E+000, 2.9021349E+000, 2.9066510E+000
 5.4803028E+002, 1.5628477E+002, 4.6829523E+002, 1.0391558E+001, 8.0419359E+000, 6.1325474E+000, 4.3978567E+000, 3.1575372E+000, 2.4949820E+000, 2.0851691E+000, 1.8539834E+000, 1.7005575E+000, 1.6030096E+000, 2.3843710E+000, 2.3999102E+000, 2.4017096E+000, 2.4020989E+000, 2.4021115E+000, 2.4451425E+000, 2.5160329E+000, 2.6255629E+000, 2.6707578E+000, 2.7318134E+000, 2.7648075E+000, 2.8018081E+000, 2.8204849E+000, 2.8417211E+000, 2.8529322E+000, 2.8667603E+000, 2.8743546E+000, 2.8834653E+000, 2.8879757E+000, 2.8927073E+000, 2.8957231E+000, 2.9017029E+000, 2.9062440E+000
 5.5002651E+002, 1.5632439E+002, 4.6841641E+002, 1.0443782E+001, 8.0461035E+000, 6.1369348E+000, 4.3987889E+000, 3.1564994E+000, 2.4929802E+000, 2.0829170E+000, 1.8521346E+000, 1.6987474E+000, 1.6003134E+000, 2.3836703E+000, 2.3998001E+000, 2.4016852E+000, 2.4020979E+000, 2.4021115E+000, 2.4433148E+000, 2.5142725E+000, 2.6244388E+000, 2.6694646E+000, 2.7307198E+000, 2.7638631E+000, 2.8009830E+000, 2.8197265E+000, 2.8410439E+000, 2.8522983E+000, 2.8661811E+000, 2.8738060E+000, 2.8829536E+000, 2.8874826E+000, 2.8922353E+000, 2.8952656E+000, 2.9012744E+000, 2.9058399E+000
 5.5201147E+002, 1.5626039E+002, 4.6843567E+002, 1.0491940E+001, 8.0582342E+000, 6.1394696E+000, 4.3968906E+000, 3.1541414E+000, 2.4906542E+000, 2.0806191E+000, 1.8493134E+000, 1.6955488E+000, 1.5978825E+000, 2.3829489E+000, 2.3996859E+000, 2.4016597E+000, 2.4020967E+000, 2.4021115E+000, 2.4414952E+000, 2.5125239E+000, 2.6232872E+000, 2.6681790E+000, 2.7296321E+000, 2.7629220E+000, 2.8001626E+000, 2.8189726E+000, 2.8403707E+000, 2.8516686E+000, 2.8656058E+000, 2.8732612E+000, 2.8824458E+000, 2.8869936E+000, 2.8917665E+000, 2.8948116E+000, 2.9008493E+000, 2.9054399E+000
 5.5402501E+002, 1.5610664E+002, 4.6840375E+002, 1.0509683E+001, 8.0631285E+000, 6.1405892E+000, 4.3951297E+000, 3.1521320E+000, 2.4883487E+000, 2.0783439E+000, 1.8474126E+000, 1.6938543E+000, 1.5956812E+000, 2.3822000E+000, 2.3995667E+000, 2.4016328E+000, 2.4020953E+000, 2.4021115E+000, 2.4396708E+000, 2.5107741E+000, 2.6221015E+000, 2.6668909E+000, 2.7285414E+000, 2.7619772E+000, 2.7993410E+000, 2.8182175E+000, 2.8396966E+000, 2.8510380E+000, 2.8650303E+000, 2.8727160E+000, 2.8819380E+000, 2.8865044E+000, 2.8912981E+000, 2.8943579E+000, 2.9004250E+000, 2.9050403E+000
 5.5600383E+002, 1.5590523E+002, 4.6837344E+002, 1.0576084E+001, 8.0688162E+000, 6.1428828E+000, 4.3943429E+000, 3.1503773E+000, 2.4860547E+000, 2.0755262E+000, 1.8442484E+000, 1.6904287E+000, 1.5920408E+000, 2.3814282E+000, 2.3994429E+000, 2.4016047E+000, 2.4020941E+000, 2.4021115E+000, 2.4378538E+000, 2.5090334E+000, 2.6208923E+000, 2.6656079E+000, 2.7274544E+000, 2.7610340E+000, 2.7985229E+000, 2.8174660E+000, 2.8390262E+000, 2.8504109E+000, 2.8644578E+000, 2.8721740E+000, 2.8814332E+000, 2.8860183E+000, 2.8908324E+000, 2.8939073E+000, 2.9000032E+000, 2.9046435E+000
 5.5801737E+002, 1.5574609E+002, 4.6839484E+002, 1.0608756E+001, 8.0731125E+000, 6.1442494E+000, 4.3926420E+000, 3.1483080E+000, 2.4837673E+000, 2.0731187E+000, 1.8417156E+000, 1.6879715E+000, 1.5899521E+000, 2.3806307E+000, 2.3993144E+000, 2.4015751E+000, 2.4020927E+000, 2.4021113E+000, 2.4360418E+000, 2.5072989E+000, 2.6196604E+000, 2.6643276E+000, 2.7263691E+000, 2.7600911E+000, 2.7977068E+000, 2.8167162E+000, 2.8383572E+000, 2.8497856E+000, 2.8638871E+000, 2.8716340E+000, 2.8809302E+000, 2.8855338E+000, 2.8903687E+000, 2.8934584E+000, 2.8995836E+000, 2.9042487E+000
 5.6003091E+002, 1.5559575E+002, 4.6840811E+002, 1.0635131E+001, 8.0734215E+000, 6.1432080E+000, 4.3905468E+000, 3.1462951E+000, 2.4815698E+000, 2.0710340E+000, 1.8397049E+000, 1.6857210E+000, 1.5872343E+000, 2.3798001E+000, 2.3991797E+000, 2.4015441E+000, 2.4020910E+000, 2.4021113E+000, 2.4342217E+000, 2.5055573E+000, 2.6183984E+000, 2.6630397E+000, 2.7252762E+000, 2.7591403E+000, 2.7968857E+000, 2.8159618E+000, 2.8376846E+000, 2.8491569E+000, 2.8633137E+000, 2.8710914E+000, 2.8804250E+000, 2.8850474E+000, 2.8899033E+000, 2.8930080E+000, 2.8991623E+000, 2.9038529E+000
 5.6200973E+002, 1.5537627E+002, 4.6849091E+002, 1.0676066E+001, 8.0774927E+000, 6.1436024E+000, 4.3886418E+000, 3.1444356E+000, 2.4793630E+000, 2.0686285E+000, 1.8371415E+000, 1.6832318E+000, 1.5848324E+000, 2.3789504E+000, 2.3990412E+000, 2.4015119E+000, 2.4020894E+000, 2.4021113E+000, 2.4324260E+000, 2.5038378E+000, 2.6171303E+000, 2.6617661E+000, 2.7241945E+000, 2.7581978E+000, 2.7960739E+000, 2.8152161E+000, 2.8370197E+000, 2.8485355E+000, 2.8627472E+000, 2.8705554E+000, 2.8799262E+000, 2.8845673E+000, 2.8894439E+000, 2.8925633E+000, 2.8987470E+000, 2.9034624E+000
 5.6402327E+002, 1.5517502E+002, 4.6857742E+002, 1.0743839E+001, 8.0868301E+000, 6.1482859E+000, 4.3885298E+000, 3.1429188E+000, 2.4772990E+000, 2.0659049E+000, 1.8339368E+000, 1.6797289E+000, 1.5818338E+000, 2.3780739E+000, 2.3988979E+000, 2.4014783E+000, 2.4020877E+000, 2.4021113E+000, 2.4306419E+000, 2.5021276E+000, 2.6158478E+000, 2.6604962E+000, 2.7231152E+000, 2.7572563E+000, 2.7952645E+000, 2.8144724E+000, 2.8363571E+000, 2.8479164E+000, 2.8621829E+000, 2.8700216E+000, 2.8794293E+000, 2.8840890E+000, 2.8889863E+000, 2.8921208E+000, 2.8983335E+000, 2.9030743E+000
 5.6600209E+002, 1.5516946E+002, 4.6862384E+002, 1.0772404E+001, 8.0962925E+000, 6.1510196E+000, 4.3874931E+000, 3.1411121E+000, 2.4750934E+000, 2.0640845E+000, 1.8326893E+000, 1.6786460E+000, 1.5802752E+000, 2.3771694E+000, 2.3987496E+000, 2.4014432E+000, 2.4020858E+000, 2.4021113E+000, 2.4288709E+000, 2.5004263E+000, 2.6145530E+000, 2.6592298E+000, 2.7220376E+000, 2.7563152E+000, 2.7944570E+000, 2.8137307E+000, 2.8356960E+000, 2.8472991E+000, 2.8616202E+000, 2.8694894E+000, 2.8789344E+000, 2.8836129E+000, 2.8885310E+000, 2.8916805E+000, 2.8979225E+000, 2.9026885E+000
 5.6801563E+002, 1.5519505E+002, 4.6859897E+002, 1.0804124E+001, 8.1034889E+000, 6.1526518E+000, 4.3854403E+000, 3.1387081E+000, 2.4726138E+000, 2.0618019E+000, 1.8299692E+000, 1.6752651E+000, 1.5765799E+000, 2.3762357E+000, 2.3985960E+000, 2.4014068E+000, 2.4020839E+000, 2.4021113E+000, 2.4271152E+000, 2.4987345E+000, 2.6132464E+000, 2.6579664E+000, 2.7209616E+000, 2.7553744E+000, 2.7936511E+000, 2.8129904E+000, 2.8350370E+000, 2.8466835E+000, 2.8610597E+000, 2.8689594E+000, 2.8784418E+000, 2.8831387E+000, 2.8880775E+000, 2.8912420E+000, 2.8975136E+000, 2.9023046E+000
 5.7000742E+002, 1.5530551E+002, 4.6865869E+002, 1.0916016E+001, 8.1108875E+000, 6.1543641E+000, 4.3851457E+000, 3.1378326E+000, 2.4709401E+000, 2.0591023E+000, 1.8271619E+000, 1.6732261E+000, 1.5749362E+000, 2.3752704E+000, 2.3984365E+000, 2.4013684E+000, 2.4020817E+000, 2.4021111E+000, 2.4253738E+000, 2.4970484E+000, 2.6119266E+000, 2.6567028E+000, 2.7198839E+000, 2.7544315E+000, 2.7928455E+000, 2.8122504E+000, 2.8343780E+000, 2.8460684E+000, 2.8604991E+000, 2.8684297E+000, 2.8779490E+000, 2.8826647E+000, 2.8876245E+000, 2.8908041E+000, 2.8971050E+000, 2.9019215E+000
 5.7202834E+002, 1.5549600E+002, 4.6867279E+002, 1.0947377E+001, 8.1224804E+000, 6.1593885E+000, 4.3851314E+000, 3.1360645E+000, 2.4686010E+000, 2.0570726E+000, 1.8248566E+000, 1.6703874E+000, 1.5720463E+000, 2.3742695E+000, 2.3982708E+000, 2.4013286E+000, 2.4020793E+000, 2.4021111E+000, 2.4236524E+000, 2.4953709E+000, 2.6105957E+000, 2.6554403E+000, 2.7188063E+000, 2.7534876E+000, 2.7920399E+000, 2.8115106E+000, 2.8337195E+000, 2.8454535E+000, 2.8599396E+000, 2.8679008E+000, 2.8774576E+000, 2.8821919E+000, 2.8871727E+000, 2.8903673E+000, 2.8966978E+000, 2.9015398E+000
 5.7402605E+002, 1.5546149E+002, 4.6866354E+002, 1.1064635E+001, 8.1405268E+000, 6.1660495E+000, 4.3863640E+000, 3.1355054E+000, 2.4669619E+000, 2.0551510E+000, 1.8228595E+000, 1.6678753E+000, 1.5689863E+000, 2.3732338E+000, 2.3980989E+000, 2.4012868E+000, 2.4020770E+000, 2.4021111E+000, 2.4219577E+000, 2.4937046E+000, 2.6092563E+000, 2.6541800E+000, 2.7177289E+000, 2.7525432E+000, 2.7912354E+000, 2.8107717E+000, 2.8330619E+000, 2.8448398E+000, 2.8593812E+000, 2.8673732E+000, 2.8769674E+000, 2.8817208E+000, 2.8867221E+000, 2.8899317E+000, 2.8962920E+000, 2.9011598E+000
 5.7601568E+002, 1.5509715E+002, 4.6867615E+002, 1.1047157E+001, 8.1408463E+000, 6.1611633E+000, 4.3827329E+000, 3.1333444E+000, 2.4649739E+000, 2.0526013E+000, 1.8201665E+000, 1.6658409E+000, 1.5673428E+000, 2.3721700E+000, 2.3979223E+000, 2.4012437E+000, 2.4020746E+000, 2.4021108E+000, 2.4203110E+000, 2.4920657E+000, 2.6079211E+000, 2.6529334E+000, 2.7166617E+000, 2.7516072E+000, 2.7904391E+000, 2.8100405E+000, 2.8324115E+000, 2.8442330E+000, 2.8588290E+000, 2.8668516E+000, 2.8764830E+000, 2.8812547E+000, 2.8862770E+000, 2.8895016E+000, 2.8958914E+000, 2.9007847E+000
 5.7800225E+002, 1.5495122E+002, 4.6880276E+002, 1.1144357E+001, 8.1500311E+000, 6.1675930E+000, 4.3841743E+000, 3.1326098E+000, 2.4630909E+000, 2.0506306E+000, 1.8179998E+000, 1.6630957E+000, 1.5643231E+000, 2.3710742E+000, 2.3977394E+000, 2.4011989E+000, 2.4020717E+000, 2.4021108E+000, 2.4187105E+000, 2.4904473E+000, 2.6065843E+000, 2.6516933E+000, 2.7155988E+000, 2.7506745E+000, 2.7896469E+000, 2.8093128E+000, 2.8317645E+000, 2.8436296E+000, 2.8582802E+000, 2.8663330E+000, 2.8760016E+000, 2.8807919E+000, 2.8858349E+000, 2.8890743E+000, 2.8954937E+000, 2.9004126E+000
 5.8002823E+002, 1.5455702E+002, 4.6888193E+002, 1.1139601E+001, 8.1536951E+000, 6.1675014E+000, 4.3813252E+000, 3.1300864E+000, 2.4608114E+000, 2.0486741E+000, 1.8161086E+000, 1.6614618E+000, 1.5627058E+000, 2.3699317E+000, 2.3975487E+000, 2.4011517E+000, 2.4020689E+000, 2.4021108E+000, 2.4171462E+000, 2.4888325E+000, 2.6052308E+000, 2.6504462E+000, 2.7145281E+000, 2.7497344E+000, 2.7888494E+000, 2.8085806E+000, 2.8311133E+000, 2.8430223E+000, 2.8577282E+000, 2.8658118E+000, 2.8755178E+000, 2.8803270E+000, 2.8853908E+000, 2.8886452E+000, 2.8950946E+000, 2.9000392E+000
 5.8202623E+002, 1.5441721E+002, 4.6898102E+002, 1.1254885E+001, 8.1641521E+000, 6.1655912E+000, 4.3788996E+000, 3.1280103E+000, 2.4585817E+000, 2.0466492E+000, 1.8139160E+000, 1.6587492E+000, 1.5597613E+000, 2.3687501E+000, 2.3973510E+000, 2.4011028E+000, 2.4020660E+000, 2.4021106E+000, 2.4156344E+000, 2.4872341E+000, 2.6038697E+000, 2.6491992E+000, 2.7134559E+000, 2.7487924E+000, 2.7880516E+000, 2.8078480E+000, 2.8304625E+000, 2.8424153E+000, 2.8571765E+000, 2.8652911E+000, 2.8750346E+000, 2.8798625E+000, 2.8849473E+000, 2.8882170E+000, 2.8946962E+000, 2.8996665E+000
 5.8401410E+002, 1.5434489E+002, 4.6910190E+002, 1.1260815E+001, 8.1835470E+000, 6.1785827E+000, 4.3832836E+000, 3.1288090E+000, 2.4576528E+000, 2.0445685E+000, 1.8115803E+000, 1.6568629E+000, 1.5584049E+000, 2.3675404E+000, 2.3971488E+000, 2.4010522E+000, 2.4020627E+000, 2.4021106E+000, 2.4141903E+000, 2.4856751E+000, 2.6025181E+000, 2.6479688E+000, 2.7123959E+000, 2.7478609E+000, 2.7872639E+000, 2.8071246E+000, 2.8298197E+000, 2.8418162E+000, 2.8566320E+000, 2.8647768E+000, 2.8745575E+000, 2.8794041E+000, 2.8845093E+000, 2.8877940E+000, 2.8943033E+000, 2.8992994E+000
 5.8600120E+002, 1.5446465E+002, 4.6916281E+002, 1.1307869E+001, 8.1864510E+000, 6.1776285E+000, 4.3798509E+000, 3.1257403E+000, 2.4550922E+000, 2.0429981E+000, 1.8100795E+000, 1.6545144E+000, 1.5555325E+000, 2.3662965E+000, 2.3969405E+000, 2.4009998E+000, 2.4020593E+000, 2.4021103E+000, 2.4127820E+000, 2.4841485E+000, 2.6011679E+000, 2.6467462E+000, 2.7113407E+000, 2.7469330E+000, 2.7864797E+000, 2.8064046E+000, 2.8291800E+000, 2.8412199E+000, 2.8560903E+000, 2.8642659E+000, 2.8740838E+000, 2.8789489E+000, 2.8840749E+000, 2.8873746E+000, 2.8939135E+000, 2.8989351E+000
 5.8800864E+002, 1.5457227E+002, 4.6924597E+002, 1.1389841E+001, 8.2024059E+000, 6.1777196E+000, 4.3783379E+000, 3.1243925E+000, 2.4534583E+000, 2.0410373E+000, 1.8080093E+000, 1.6528659E+000, 1.5536995E+000, 2.3650084E+000, 2.3967237E+000, 2.4009452E+000, 2.4020557E+000, 2.4021103E+000, 2.4113681E+000, 2.4826469E+000, 2.5998089E+000, 2.6455219E+000, 2.7102816E+000, 2.7460020E+000, 2.7856936E+000, 2.8056829E+000, 2.8285389E+000, 2.8406224E+000, 2.8555477E+000, 2.8637538E+000, 2.8736091E+000, 2.8784931E+000, 2.8836401E+000, 2.8869548E+000, 2.8935235E+000, 2.8985710E+000
 5.9002238E+002, 1.5452705E+002, 4.6930753E+002, 1.1473493E+001, 8.2186193E+000, 6.1884084E+000, 4.3816800E+000, 3.1248741E+000, 2.4523880E+000, 2.0389652E+000, 1.8055272E+000, 1.6504271E+000, 1.5518171E+000, 2.3636699E+000, 2.3964984E+000, 2.4008880E+000, 2.4020519E+000, 2.4021101E+000, 2.4099331E+000, 2.4811740E+000, 2.5984392E+000, 2.6442945E+000, 2.7092178E+000, 2.7450659E+000, 2.7849047E+000, 2.8049586E+000, 2.8278956E+000, 2.8400230E+000, 2.8550034E+000, 2.8632402E+000, 2.8731332E+000, 2.8780360E+000, 2.8832037E+000, 2.8865335E+000, 2.8931327E+000, 2.8982062E+000
 5.9200720E+002, 1.5465193E+002, 4.6935654E+002, 1.1586828E+001, 8.2429562E+000, 6.2003436E+000, 4.3859067E+000, 3.1249502E+000, 2.4506993E+000, 2.0373611E+000, 1.8039501E+000, 1.6482691E+000, 1.5490477E+000, 2.3622935E+000, 2.3962669E+000, 2.4008288E+000, 2.4020479E+000, 2.4021101E+000, 2.4085057E+000, 2.4797542E+000, 2.5970759E+000, 2.6430788E+000, 2.7081616E+000, 2.7441368E+000, 2.7841218E+000, 2.8042397E+000, 2.8272574E+000, 2.8394284E+000, 2.8544638E+000, 2.8627315E+000, 2.8726616E+000, 2.8775833E+000, 2.8827720E+000, 2.8861167E+000, 2.8927457E+000, 2.8978455E+000
 5.9400645E+002, 1.5473193E+002, 4.6938431E+002, 1.1555914E+001, 8.2340136E+000, 6.1881170E+000, 4.3800998E+000, 3.1229556E+000, 2.4494307E+000, 2.0353136E+000, 1.8016795E+000, 1.6463875E+000, 1.5474613E+000, 2.3608758E+000, 2.3960278E+000, 2.4007678E+000, 2.4020438E+000, 2.4021099E+000, 2.4071035E+000, 2.4783912E+000, 2.5957170E+000, 2.6418724E+000, 2.7071106E+000, 2.7432120E+000, 2.7833433E+000, 2.8035250E+000, 2.8266230E+000, 2.8388376E+000, 2.8539276E+000, 2.8622258E+000, 2.8721933E+000, 2.8771338E+000, 2.8823433E+000, 2.8857031E+000, 2.8923624E+000, 2.8974881E+000
 5.9600570E+002, 1.5492319E+002, 4.6952161E+002, 1.1763962E+001, 8.2499580E+000, 6.2024179E+000, 4.3841367E+000, 3.1222384E+000, 2.4474666E+000, 2.0341108E+000, 1.8005861E+000, 1.6448944E+000, 1.5454011E+000, 2.3594074E+000, 2.3957796E+000, 2.4007041E+000, 2.4020393E+000, 2.4021096E+000, 2.4057376E+000, 2.4770782E+000, 2.5943513E+000, 2.6406658E+000, 2.7060568E+000, 2.7422845E+000, 2.7825632E+000, 2.8028088E+000, 2.8259873E+000, 2.8382456E+000, 2.8533909E+000, 2.8617198E+000, 2.8717251E+000, 2.8766844E+000, 2.8819146E+000, 2.8852897E+000, 2.8919792E+000, 2.8971312E+000
 5.9800844E+002, 1.5486180E+002, 4.6954639E+002, 1.1870616E+001, 8.2498798E+000, 6.2011480E+000, 4.3850565E+000, 3.1227200E+000, 2.4467499E+000, 2.0323119E+000, 1.7982022E+000, 1.6424730E+000, 1.5432447E+000, 2.3578837E+000, 2.3955235E+000, 2.4006381E+000, 2.4020345E+000, 2.4021096E+000, 2.4044476E+000, 2.4758170E+000, 2.5929842E+000, 2.6394637E+000, 2.7050037E+000, 2.7413578E+000, 2.7817845E+000, 2.8020940E+000, 2.8253534E+000, 2.8376553E+000, 2.8528557E+000, 2.8612156E+000, 2.8712583E+000, 2.8762364E+000, 2.8814876E+000, 2.8848777E+000, 2.8915975E+000, 2.8967757E+000
 6.0000879E+002, 1.5479314E+002, 4.6966183E+002, 1.1994274E+001, 8.2684450E+000, 6.2080698E+000, 4.3854661E+000, 3.1213591E+000, 2.4450660E+000, 2.0307651E+000, 1.7966900E+000, 1.6406747E+000, 1.5417333E+000, 2.3562996E+000, 2.3952587E+000, 2.4005697E+000, 2.4020298E+000, 2.4021094E+000, 2.4032974E+000, 2.4745913E+000, 2.5916159E+000, 2.6382666E+000, 2.7039514E+000, 2.7404315E+000, 2.7810071E+000, 2.8013804E+000, 2.8247204E+000, 2.8370662E+000, 2.8523219E+000, 2.8607125E+000, 2.8707929E+000, 2.8757896E+000, 2.8810618E+000, 2.8844669E+000, 2.8912175E+000, 2.8964221E+000
 6.0200914E+002, 1.5524113E+002, 4.6969604E+002, 1.1983386E+001, 8.2679853E+000, 6.2030869E+000, 4.3842516E+000, 3.1209807E+000, 2.4440434E+000, 2.0293260E+000, 1.7950953E+000, 1.6388491E+000, 1.5390984E+000, 2.3546550E+000, 2.3949852E+000, 2.4004986E+000, 2.4020245E+000, 2.4021091E+000, 2.4024358E+000, 2.4733696E+000, 2.5902481E+000, 2.6370754E+000, 2.7029006E+000, 2.7395070E+000, 2.7802312E+000, 2.8006682E+000, 2.8240891E+000, 2.8364787E+000, 2.8517895E+000, 2.8602111E+000, 2.8703291E+000, 2.8753450E+000, 2.8806381E+000, 2.8840585E+000, 2.8908393E+000, 2.8960702E+000
