s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 3.7000684E+002, 3.6755682E+002, 7.3792512E+002, 5.6795958E+002, 5.2605051E+002, 5.0710540E+002, 4.8640269E+002, 4.2072984E+002, 2.5661595E+002, 1.4511094E+002, 8.6748402E+001, 7.1866114E+001, 6.6356373E+001, 6.5760153E+001, 6.4739166E+001, 6.0535921E+001, 5.5531989E+001, 5.1322459E+001, 9.6128276E+001, 6.9500258E+001, 5.8450258E+001, 4.0944120E+001, 3.3861901E+001, 3.0135469E+001, 2.0944978E+001, 2.1207193E+001, 6.0118444E+001, 5.5464338E+001, 5.2753817E+001, 5.0480555E+001, 4.9681461E+001, 4.8138301E+001, 4.5738990E+001, 3.9122358E+001, 5.0229518E+002, 5.1098300E+002, 1.0048691E-003, 1.0555547E-001, 6.6478587E+001, 6.6084713E+001, 3.6526693E-004, 3.8369100E-002, 4.9058031E+001, 4.8846803E+001, 3.0248337E-004, 3.1774063E-002, 5.0821074E+001, 5.0592017E+001, 3.3602896E-004, 3.5297826E-002, 1.7569142E+001, 1.9066958E+001, 1.0850593E-005, 1.1397897E-003
 3.7500806E+002, 3.7249716E+002, 7.3292981E+002, 5.6484266E+002, 5.2732540E+002, 5.2899718E+002, 4.9515586E+002, 4.2577444E+002, 2.6047556E+002, 1.4961813E+002, 8.6039352E+001, 7.1571365E+001, 6.7159340E+001, 6.5398929E+001, 6.3741593E+001, 6.0726865E+001, 5.4784895E+001, 5.0550461E+001, 9.4028526E+001, 6.9240906E+001, 5.9502572E+001, 4.1440579E+001, 3.3537120E+001, 3.1283355E+001, 2.1632236E+001, 2.1406813E+001, 5.9730141E+001, 5.8120005E+001, 5.5239031E+001, 5.3758622E+001, 5.2370381E+001, 4.9729632E+001, 4.7764694E+001, 4.1416473E+001, 5.2333241E+002, 5.2837179E+002, 1.0037965E-003, 1.0544280E-001, 6.6687551E+001, 6.6267859E+001, 3.6480540E-004, 3.8320619E-002, 4.8125132E+001, 4.7953673E+001, 2.9168678E-004, 3.0639946E-002, 5.5119228E+001, 5.4773959E+001, 3.4450350E-004, 3.6188026E-002, 1.4269388E+001, 1.5559296E+001, 6.9487890E-006, 7.2992859E-004
 3.8000058E+002, 3.7756313E+002, 7.8063490E+002, 5.9663372E+002, 5.4635425E+002, 5.2481436E+002, 4.8143825E+002, 4.3681889E+002, 2.5884681E+002, 1.3136907E+002, 8.5235919E+001, 7.0788527E+001, 6.6223417E+001, 6.5309338E+001, 6.4531669E+001, 6.1979260E+001, 5.6741713E+001, 5.1123350E+001, 9.6791701E+001, 6.7782782E+001, 5.9655378E+001, 4.2450763E+001, 3.3187858E+001, 3.2371325E+001, 2.1730517E+001, 2.1552327E+001, 6.3873148E+001, 5.7786609E+001, 5.8978900E+001, 5.5094163E+001, 5.2481717E+001, 4.9963953E+001, 4.5712563E+001, 4.3649631E+001, 5.2026335E+002, 5.2870996E+002, 1.0086633E-003, 1.0595402E-001, 6.6029981E+001, 6.5653326E+001, 3.6550304E-004, 3.8393902E-002, 5.0030612E+001, 4.9804968E+001, 3.0903866E-004, 3.2462657E-002, 5.6869935E+001, 5.6521582E+001, 3.4951505E-004, 3.6714458E-002, 1.4368350E+001, 1.5703500E+001, 6.4997787E-006, 6.8276276E-004
 3.8500504E+002, 3.8248948E+002, 7.3964461E+002, 5.8215601E+002, 5.3074855E+002, 5.2368980E+002, 5.1496579E+002, 4.3005132E+002, 2.3471645E+002, 1.4477497E+002, 8.2233996E+001, 7.3492769E+001, 6.6678719E+001, 6.5934027E+001, 6.5216595E+001, 6.0209656E+001, 5.7062732E+001, 5.2361989E+001, 1.0254949E+002, 6.8694267E+001, 5.9439603E+001, 4.2965678E+001, 3.3366924E+001, 3.1591772E+001, 2.1855369E+001, 2.1589136E+001, 6.0692153E+001, 5.5349794E+001, 5.5073201E+001, 5.2313818E+001, 5.1438688E+001, 5.0100396E+001, 4.6636914E+001, 4.2603787E+001, 5.1597734E+002, 5.2353919E+002, 1.0266971E-003, 1.0784837E-001, 6.6458822E+001, 6.6078871E+001, 3.6798507E-004, 3.8654624E-002, 4.9874311E+001, 4.9669617E+001, 3.0751626E-004, 3.2302738E-002, 5.3404482E+001, 5.3173850E+001, 3.4861315E-004, 3.6619720E-002, 1.7742761E+001, 1.8950882E+001, 1.5387495E-005, 1.6163641E-003
 3.9000159E+002, 3.8751989E+002, 7.6357176E+002, 5.7663342E+002, 5.5450276E+002, 5.4169602E+002, 5.1499849E+002, 4.4183994E+002, 2.6509754E+002, 1.4897421E+002, 8.3986629E+001, 7.0389426E+001, 6.7009695E+001, 6.5940963E+001, 6.5165669E+001, 6.2483765E+001, 5.8590193E+001, 5.2208857E+001, 9.5972636E+001, 7.1259032E+001, 6.0427473E+001, 4.2897910E+001, 3.4338859E+001, 3.2959975E+001, 2.2364633E+001, 2.1392152E+001, 6.0608766E+001, 5.6405559E+001, 5.5250650E+001, 5.4554438E+001, 5.5054620E+001, 5.1600405E+001, 4.8166361E+001, 4.1533729E+001, 5.4043584E+002, 5.4554713E+002, 1.0347113E-003, 1.0869022E-001, 6.6508714E+001, 6.6136031E+001, 3.7027272E-004, 3.8894928E-002, 5.0802645E+001, 5.0549099E+001, 3.1873931E-004, 3.3481652E-002, 5.5128615E+001, 5.4807301E+001, 3.5136570E-004, 3.6908859E-002, 1.6406348E+001, 1.7677587E+001, 9.6990125E-006, 1.0188231E-003
 3.9500128E+002, 3.9255454E+002, 7.5464027E+002, 5.7952286E+002, 5.4457035E+002, 5.3272967E+002, 5.1799569E+002, 4.2317509E+002, 2.9063172E+002, 1.5139700E+002, 8.7158348E+001, 7.1170880E+001, 6.7431251E+001, 6.6557979E+001, 6.5563011E+001, 6.0755738E+001, 5.7029303E+001, 5.0707798E+001, 9.4371277E+001, 7.1536674E+001, 5.9773097E+001, 4.0820656E+001, 3.2117253E+001, 3.2080701E+001, 2.1387980E+001, 2.1507149E+001, 6.2880388E+001, 5.6011356E+001, 5.4409572E+001, 5.3488532E+001, 5.2303076E+001, 5.0345107E+001, 4.8423909E+001, 4.3076032E+001, 5.2835621E+002, 5.3470316E+002, 1.0820990E-003, 1.1366801E-001, 6.7387797E+001, 6.7007710E+001, 3.7186607E-004, 3.9062299E-002, 4.8586862E+001, 4.8419407E+001, 2.9622870E-004, 3.1117048E-002, 5.4165029E+001, 5.3852539E+001, 3.5089507E-004, 3.6859422E-002, 1.7852622E+001, 1.9024564E+001, 1.1004938E-005, 1.1560027E-003
 4.0000558E+002, 3.9753117E+002, 7.3944474E+002, 5.8775540E+002, 5.4431974E+002, 5.2636045E+002, 5.0263521E+002, 4.1754671E+002, 2.3596520E+002, 1.5516733E+002, 8.4295630E+001, 7.1787549E+001, 6.7805234E+001, 6.6687784E+001, 6.6217153E+001, 6.2357742E+001, 5.8442493E+001, 5.2509904E+001, 1.0235189E+002, 6.9165130E+001, 6.0361627E+001, 4.1441886E+001, 3.3185254E+001, 3.1961020E+001, 2.1995004E+001, 2.0867047E+001, 6.3179937E+001, 5.6419314E+001, 5.6050754E+001, 5.4316381E+001, 5.1760034E+001, 5.0234943E+001, 4.8482665E+001, 4.6589711E+001, 5.2758434E+002, 5.3296463E+002, 1.0353262E-003, 1.0875481E-001, 6.7336493E+001, 6.6970697E+001, 3.7283313E-004, 3.9163883E-002, 4.8548795E+001, 4.8385919E+001, 2.9518323E-004, 3.1007227E-002, 5.5403142E+001, 5.5056091E+001, 3.5386651E-004, 3.7171553E-002, 1.5506969E+001, 1.6741737E+001, 7.4598648E-006, 7.8361404E-004
 4.0500760E+002, 4.0247139E+002, 7.8324375E+002, 6.0668213E+002, 5.5203315E+002, 5.3964000E+002, 5.2292547E+002, 4.4353873E+002, 2.7081080E+002, 1.6685611E+002, 8.6437932E+001, 7.1433644E+001, 6.8962290E+001, 6.7375143E+001, 6.6645546E+001, 6.3749602E+001, 5.8822036E+001, 5.2808458E+001, 1.0397927E+002, 6.8489989E+001, 5.9457081E+001, 4.2121129E+001, 3.2935219E+001, 2.9880527E+001, 2.2514884E+001, 2.1270266E+001, 6.3341477E+001, 5.7614908E+001, 5.5264941E+001, 5.2709528E+001, 5.1812127E+001, 5.0644950E+001, 4.9262056E+001, 4.6607229E+001, 5.3893143E+002, 5.4649136E+002, 1.0290822E-003, 1.0809891E-001, 6.8545335E+001, 6.8166083E+001, 3.7468851E-004, 3.9358780E-002, 4.9209476E+001, 4.9050503E+001, 3.0552318E-004, 3.2093377E-002, 5.3845945E+001, 5.3563129E+001, 3.5404539E-004, 3.7190344E-002, 2.1925708E+001, 2.3085025E+001, 1.9414727E-005, 2.0394006E-003
 4.1000659E+002, 4.0750938E+002, 7.4751940E+002, 5.8195732E+002, 5.4091600E+002, 5.2641443E+002, 5.1361263E+002, 4.4048389E+002, 2.8691404E+002, 1.5191931E+002, 8.6046530E+001, 7.5591564E+001, 6.8405126E+001, 6.8371359E+001, 6.6908361E+001, 6.3760086E+001, 5.7837044E+001, 5.1949205E+001, 1.0367199E+002, 7.2070448E+001, 6.1405656E+001, 4.4659204E+001, 3.3595008E+001, 2.7241757E+001, 2.1238143E+001, 2.1323220E+001, 6.2766914E+001, 5.8462510E+001, 5.6995055E+001, 5.5176514E+001, 5.2000706E+001, 4.9611239E+001, 4.7945530E+001, 4.4036680E+001, 5.2391135E+002, 5.3054640E+002, 1.0912153E-003, 1.1462562E-001, 6.8254068E+001, 6.7862523E+001, 3.7495973E-004, 3.9387270E-002, 5.1451956E+001, 5.1225366E+001, 3.2825794E-004, 3.4481527E-002, 5.6227810E+001, 5.5896303E+001, 3.5966295E-004, 3.7780435E-002, 1.6415308E+001, 1.7709258E+001, 9.4095199E-006, 9.8841360E-004
 4.1500638E+002, 4.1250437E+002, 7.4816806E+002, 5.6437379E+002, 5.4413827E+002, 5.4159310E+002, 5.1610678E+002, 4.5191324E+002, 2.7543235E+002, 1.5928411E+002, 8.7699845E+001, 7.4895551E+001, 6.9312007E+001, 6.8012835E+001, 6.6552087E+001, 6.3798185E+001, 5.7560680E+001, 5.2057443E+001, 1.0158943E+002, 7.3267380E+001, 6.1713494E+001, 4.3339660E+001, 3.4257955E+001, 3.0544301E+001, 2.1321534E+001, 2.1252088E+001, 6.2075726E+001, 5.7362879E+001, 5.4563322E+001, 5.2793074E+001, 5.1594798E+001, 5.0011803E+001, 4.8592310E+001, 4.2054837E+001, 5.3505929E+002, 5.4053597E+002, 1.0252285E-003, 1.0769410E-001, 6.9201306E+001, 6.8775327E+001, 3.7695001E-004, 3.9596337E-002, 4.9254779E+001, 4.9140580E+001, 3.0608073E-004, 3.2151944E-002, 5.3605598E+001, 5.3370026E+001, 3.5828943E-004, 3.7636155E-002, 1.8940105E+001, 2.0124828E+001, 1.2271879E-005, 1.2890873E-003
 4.2000610E+002, 4.1754945E+002, 7.7522684E+002, 5.7956304E+002, 5.4609058E+002, 5.2383627E+002, 5.2128687E+002, 4.4697537E+002, 2.8738013E+002, 1.6052978E+002, 8.7705302E+001, 7.4922022E+001, 7.0321257E+001, 6.8300379E+001, 6.8098320E+001, 6.5237398E+001, 6.0325792E+001, 5.5194836E+001, 1.0585543E+002, 7.3438553E+001, 6.2068909E+001, 4.2170159E+001, 3.4296206E+001, 3.2582323E+001, 2.2039781E+001, 2.1528916E+001, 6.3426372E+001, 6.0506369E+001, 5.7413824E+001, 5.6590330E+001, 5.4455471E+001, 5.1324279E+001, 4.8738597E+001, 4.3664736E+001, 5.2405652E+002, 5.3190951E+002, 1.0669706E-003, 1.1207886E-001, 6.8913550E+001, 6.8498103E+001, 3.7732104E-004, 3.9635311E-002, 4.9540468E+001, 4.9420787E+001, 3.0836098E-004, 3.2391471E-002, 5.7928845E+001, 5.7579642E+001, 3.6379805E-004, 3.8214802E-002, 1.4379915E+001, 1.5675638E+001, 4.8415796E-006, 5.0857889E-004
 4.2500687E+002, 4.2251511E+002, 7.5973818E+002, 5.6951590E+002, 5.3747916E+002, 5.3587940E+002, 5.1724995E+002, 4.3201085E+002, 2.8285392E+002, 1.5479502E+002, 8.5257115E+001, 7.5075221E+001, 6.9084336E+001, 6.9487688E+001, 6.8244270E+001, 6.1841700E+001, 5.8869489E+001, 5.1865522E+001, 1.0063251E+002, 7.3314113E+001, 6.1512113E+001, 3.9547005E+001, 3.2292014E+001, 3.0002525E+001, 2.1723856E+001, 2.1500238E+001, 6.2332295E+001, 6.1241260E+001, 6.0248207E+001, 5.8004553E+001, 5.5021811E+001, 5.2896016E+001, 4.9084341E+001, 4.6119456E+001, 5.2374320E+002, 5.3152693E+002, 9.9842670E-004, 1.0487873E-001, 7.0238456E+001, 6.9784170E+001, 3.8092067E-004, 4.0013431E-002, 4.8137000E+001, 4.8050258E+001, 2.9450140E-004, 3.0935605E-002, 5.9795517E+001, 5.9422264E+001, 3.6821483E-004, 3.8678758E-002, 1.4854322E+001, 1.6199950E+001, 6.6238783E-006, 6.9579868E-004
 4.3000769E+002, 4.2750675E+002, 7.7908623E+002, 5.8618065E+002, 5.4179754E+002, 5.1512175E+002, 5.0677986E+002, 4.4616669E+002, 2.7422006E+002, 1.6400541E+002, 9.1050584E+001, 7.4896179E+001, 6.9447790E+001, 7.0303382E+001, 6.8495304E+001, 6.5876637E+001, 6.0591826E+001, 5.3892444E+001, 1.0270779E+002, 7.1774728E+001, 6.0658680E+001, 4.1449202E+001, 3.3537486E+001, 3.2279812E+001, 2.1357773E+001, 2.1144828E+001, 6.5504475E+001, 5.7802196E+001, 5.5655288E+001, 5.4536504E+001, 5.2629986E+001, 5.0379979E+001, 4.8552242E+001, 4.5702631E+001, 5.1314577E+002, 5.2366845E+002, 1.0549301E-003, 1.1081408E-001, 7.1037368E+001, 7.0503349E+001, 3.8178913E-004, 4.0104658E-002, 4.9618649E+001, 4.9477496E+001, 3.1062754E-004, 3.2629559E-002, 5.5718802E+001, 5.5412290E+001, 3.6525666E-004, 3.8368020E-002, 1.9923603E+001, 2.1251930E+001, 1.5755953E-005, 1.6550683E-003
 4.3500031E+002, 4.3246212E+002, 7.4904932E+002, 5.7591559E+002, 5.3238876E+002, 5.1892885E+002, 5.0102102E+002, 4.2651453E+002, 2.5451956E+002, 1.4661823E+002, 8.7954623E+001, 7.3178852E+001, 6.9652912E+001, 6.9493335E+001, 6.8434714E+001, 6.6409256E+001, 5.9060499E+001, 5.3037387E+001, 9.7119840E+001, 7.2806960E+001, 6.1199201E+001, 4.2139603E+001, 3.3611245E+001, 3.1880492E+001, 2.1579270E+001, 2.1704207E+001, 6.1456026E+001, 5.9827566E+001, 5.7604584E+001, 5.5892957E+001, 5.3255908E+001, 5.1733873E+001, 4.9032528E+001, 4.5998951E+001, 5.1459030E+002, 5.2192691E+002, 1.0214925E-003, 1.0730166E-001, 7.0170377E+001, 6.9713761E+001, 3.8439965E-004, 4.0378877E-002, 4.9340826E+001, 4.9195534E+001, 3.0594165E-004, 3.2137335E-002, 5.6957304E+001, 5.6624518E+001, 3.6818026E-004, 3.8675127E-002, 1.8862295E+001, 2.0084188E+001, 1.4274596E-005, 1.4994606E-003
 4.4001114E+002, 4.3745565E+002, 7.7217737E+002, 5.7850807E+002, 5.3668617E+002, 5.2885788E+002, 5.2602453E+002, 4.2484148E+002, 2.2632856E+002, 1.4908654E+002, 8.6415072E+001, 7.3921829E+001, 7.0494181E+001, 6.9179264E+001, 6.8611188E+001, 6.5118668E+001, 6.2726574E+001, 5.5197876E+001, 9.8828945E+001, 7.2381312E+001, 6.1766904E+001, 4.3028160E+001, 3.3922179E+001, 3.3033766E+001, 2.1466870E+001, 2.1125063E+001, 6.1765268E+001, 5.8070376E+001, 5.7318102E+001, 5.5458218E+001, 5.3997844E+001, 5.2533432E+001, 5.0772839E+001, 4.7193025E+001, 5.2045234E+002, 5.2943244E+002, 9.8536422E-004, 1.0350660E-001, 6.9570112E+001, 6.9126340E+001, 3.8621862E-004, 4.0569949E-002, 4.9555509E+001, 4.9407371E+001, 3.0695655E-004, 3.2243944E-002, 5.6033784E+001, 5.5744296E+001, 3.6784211E-004, 3.8639607E-002, 1.4460954E+001, 1.5721272E+001, 7.8752748E-006, 8.2725036E-004
 4.4500934E+002, 4.4250240E+002, 7.8384107E+002, 5.8057061E+002, 5.3271182E+002, 5.1005073E+002, 4.8701152E+002, 4.0428963E+002, 2.4065285E+002, 1.4707615E+002, 8.8724347E+001, 7.3028712E+001, 7.2228787E+001, 7.0424900E+001, 6.8830133E+001, 6.5252168E+001, 5.9454254E+001, 5.2851268E+001, 1.0359616E+002, 7.3064964E+001, 6.2863268E+001, 4.2765003E+001, 3.3794365E+001, 3.0311655E+001, 2.0731737E+001, 2.1510870E+001, 6.6329727E+001, 5.9451619E+001, 5.9759646E+001, 5.7007343E+001, 5.4405667E+001, 5.3058699E+001, 5.1192420E+001, 4.7285784E+001, 5.0548848E+002, 5.1551700E+002, 1.0304875E-003, 1.0824653E-001, 7.1270754E+001, 7.0722923E+001, 3.8700168E-004, 4.0652205E-002, 5.0065593E+001, 4.9915955E+001, 3.1211098E-004, 3.2785385E-002, 5.8395280E+001, 5.8051228E+001, 3.7188615E-004, 3.9064409E-002, 1.8239500E+001, 1.9319439E+001, 1.1361865E-005, 1.1934958E-003
 4.5000082E+002, 4.4753642E+002, 7.7062005E+002, 5.7694300E+002, 5.3143821E+002, 5.1703174E+002, 4.9683304E+002, 4.1301746E+002, 2.3210873E+002, 1.4092328E+002, 9.0562795E+001, 7.4099793E+001, 7.0124570E+001, 7.0134054E+001, 6.9428123E+001, 6.5794522E+001, 6.0167579E+001, 5.4262994E+001, 9.5182695E+001, 7.2562819E+001, 6.1975581E+001, 4.2479563E+001, 3.5621189E+001, 2.7794658E+001, 2.1074361E+001, 2.1155470E+001, 6.3578444E+001, 6.1033212E+001, 6.0729491E+001, 5.8719002E+001, 5.4886813E+001, 5.2445063E+001, 4.9574410E+001, 4.6143595E+001, 5.1325427E+002, 5.2226471E+002, 1.0066947E-003, 1.0574724E-001, 7.1145726E+001, 7.0649795E+001, 3.8752314E-004, 4.0706981E-002, 5.0133432E+001, 4.9969977E+001, 3.1527299E-004, 3.3117536E-002, 6.0918181E+001, 6.0524261E+001, 3.7542400E-004, 3.9436038E-002, 1.7739972E+001, 1.8820650E+001, 9.1754623E-006, 9.6382726E-004
 4.5500378E+002, 4.5254885E+002, 7.9731439E+002, 5.9207405E+002, 5.3502683E+002, 5.0991243E+002, 4.7108294E+002, 4.3576149E+002, 2.5352592E+002, 1.4921229E+002, 9.0912060E+001, 7.5350378E+001, 7.1237789E+001, 6.9783743E+001, 6.9823106E+001, 6.7534839E+001, 6.1065692E+001, 5.4872808E+001, 1.0558788E+002, 7.3512577E+001, 6.2164242E+001, 4.2203941E+001, 3.5512756E+001, 2.7363829E+001, 2.0901708E+001, 2.1395808E+001, 6.6195969E+001, 6.1900982E+001, 6.0267347E+001, 6.0051517E+001, 5.5042558E+001, 5.2436814E+001, 4.9857443E+001, 4.6147140E+001, 5.0572092E+002, 5.1678558E+002, 1.0192022E-003, 1.0706107E-001, 7.0142283E+001, 6.9713359E+001, 3.8807899E-004, 4.0765369E-002, 4.8390263E+001, 4.8335195E+001, 2.9904265E-004, 3.1412636E-002, 5.9631672E+001, 5.9261773E+001, 3.7546711E-004, 3.9440567E-002, 1.7759526E+001, 1.8882952E+001, 9.5289739E-006, 1.0009615E-003
 4.6000449E+002, 4.5754724E+002, 8.0039187E+002, 6.0158056E+002, 5.4180676E+002, 5.1097615E+002, 4.8679896E+002, 4.1994650E+002, 2.2398373E+002, 1.4230517E+002, 8.7515900E+001, 7.7499991E+001, 7.1300035E+001, 7.0696866E+001, 7.0043983E+001, 6.6869490E+001, 6.1732417E+001, 5.6475952E+001, 1.0006560E+002, 7.1889552E+001, 6.1672263E+001, 4.0558633E+001, 3.4329757E+001, 3.2225714E+001, 2.1090963E+001, 2.1279063E+001, 6.4688530E+001, 6.0542504E+001, 5.9791609E+001, 5.7346038E+001, 5.6115299E+001, 5.4078329E+001, 5.0382224E+001, 4.5639837E+001, 5.0542319E+002, 5.1792893E+002, 9.8072485E-004, 1.0301926E-001, 7.1232918E+001, 7.0802719E+001, 3.9251790E-004, 4.1231650E-002, 4.8541046E+001, 4.8456856E+001, 3.0510622E-004, 3.2049577E-002, 5.8862069E+001, 5.8510559E+001, 3.7637300E-004, 3.9535726E-002, 1.7526902E+001, 1.8642755E+001, 1.0531531E-005, 1.1062741E-003
 4.6500632E+002, 4.6251212E+002, 7.8601680E+002, 5.8799260E+002, 5.2487913E+002, 4.9217028E+002, 4.7567032E+002, 4.1853371E+002, 2.4174013E+002, 1.4090462E+002, 8.6238407E+001, 7.4442086E+001, 7.2736657E+001, 7.1335331E+001, 6.9494994E+001, 6.5574790E+001, 6.0843096E+001, 5.3411978E+001, 9.5968245E+001, 7.3599211E+001, 6.2840339E+001, 4.1748260E+001, 3.3597377E+001, 3.0440621E+001, 2.0996431E+001, 2.2023221E+001, 6.6346266E+001, 6.1231949E+001, 5.6661355E+001, 5.5106209E+001, 5.4728815E+001, 5.2770099E+001, 4.9038534E+001, 4.2111630E+001, 4.8891314E+002, 5.0220595E+002, 9.5169611E-004, 9.9969966E-002, 7.2396114E+001, 7.1885331E+001, 3.9279970E-004, 4.1261251E-002, 4.9483105E+001, 4.9360424E+001, 3.1683445E-004, 3.3281558E-002, 5.5425896E+001, 5.5189477E+001, 3.7477339E-004, 3.9367696E-002, 2.2140896E+001, 2.3295700E+001, 1.9112261E-005, 2.0076284E-003
 4.7000067E+002, 4.6752082E+002, 8.0690022E+002, 6.0028676E+002, 5.3173841E+002, 4.9507038E+002, 4.5950600E+002, 4.1838771E+002, 2.1857176E+002, 1.3763845E+002, 8.8995173E+001, 7.5900541E+001, 7.3033553E+001, 7.2395371E+001, 7.1215107E+001, 6.8250545E+001, 6.3601320E+001, 5.5233807E+001, 9.5754607E+001, 7.2217247E+001, 6.1636962E+001, 4.0736301E+001, 3.2532952E+001, 3.1839960E+001, 2.1817005E+001, 2.1348089E+001, 6.5606571E+001, 6.0811657E+001, 5.9086353E+001, 5.6849908E+001, 5.6156651E+001, 5.3103350E+001, 5.1087716E+001, 4.7652514E+001, 4.9811458E+002, 5.0944395E+002, 1.0020421E-003, 1.0525851E-001, 7.2964393E+001, 7.2401532E+001, 3.9373794E-004, 4.1359808E-002, 4.7913396E+001, 4.7793196E+001, 2.9606546E-004, 3.1099900E-002, 5.7638114E+001, 5.7337601E+001, 3.7725946E-004, 3.9628843E-002, 2.1205175E+001, 2.2278125E+001, 1.6131308E-005, 1.6944971E-003
 4.7500922E+002, 4.7252619E+002, 7.5119098E+002, 5.7690432E+002, 5.1835027E+002, 5.0361207E+002, 4.8302309E+002, 3.9467136E+002, 2.2395923E+002, 1.4081302E+002, 9.0670111E+001, 7.7860370E+001, 7.1726491E+001, 7.1400602E+001, 7.0086624E+001, 6.6796374E+001, 6.2712808E+001, 5.5281050E+001, 9.8081556E+001, 6.9476132E+001, 6.0287493E+001, 4.0625989E+001, 3.3744016E+001, 3.0520220E+001, 2.1487413E+001, 2.1176514E+001, 6.4601505E+001, 6.1760408E+001, 6.2061887E+001, 6.0869045E+001, 5.9041839E+001, 5.4961676E+001, 5.1657787E+001, 4.4701212E+001, 4.9731857E+002, 5.0624310E+002, 9.9325583E-004, 1.0433556E-001, 7.2338732E+001, 7.1877636E+001, 3.9542296E-004, 4.1536809E-002, 4.8870879E+001, 4.8693163E+001, 3.0942992E-004, 3.2503757E-002, 6.2712621E+001, 6.2265986E+001, 3.8175217E-004, 4.0100775E-002, 2.1422702E+001, 2.2518343E+001, 1.7970282E-005, 1.8876703E-003
 4.8000720E+002, 4.7747473E+002, 7.8649176E+002, 5.8268642E+002, 5.2931367E+002, 4.9442294E+002, 4.5752383E+002, 3.9239140E+002, 2.2282842E+002, 1.3480843E+002, 8.6540816E+001, 7.4624626E+001, 7.2753593E+001, 7.0763198E+001, 7.0062523E+001, 6.6696566E+001, 6.2367973E+001, 5.5915751E+001, 9.2372598E+001, 6.7662307E+001, 6.0380088E+001, 4.2564842E+001, 3.3803502E+001, 2.9381611E+001, 2.0963066E+001, 2.1711614E+001, 6.4621139E+001, 6.0685830E+001, 5.8266447E+001, 5.6822222E+001, 5.5876053E+001, 5.3644160E+001, 4.9566485E+001, 4.3536881E+001, 4.9797032E+002, 5.0692632E+002, 1.0581598E-003, 1.1115334E-001, 7.2228938E+001, 7.1763470E+001, 3.9490343E-004, 4.1482235E-002, 4.9841624E+001, 4.9608564E+001, 3.2122484E-004, 3.3742742E-002, 5.7497086E+001, 5.7178684E+001, 3.7976360E-004, 3.9891888E-002, 1.7216785E+001, 1.8456110E+001, 9.4005879E-006, 9.8747536E-004
 4.8500000E+002, 4.8252758E+002, 7.8131456E+002, 5.6161775E+002, 5.1922060E+002, 4.8906058E+002, 4.6686357E+002, 3.9020383E+002, 2.0621752E+002, 1.3103432E+002, 8.4820083E+001, 7.5842835E+001, 7.2662176E+001, 7.2044382E+001, 7.0790130E+001, 6.7365325E+001, 6.3117434E+001, 5.5361153E+001, 9.2446605E+001, 6.9601353E+001, 5.9500190E+001, 4.1216003E+001, 3.4049239E+001, 2.6229564E+001, 2.0945052E+001, 2.1284648E+001, 6.5100514E+001, 6.3162545E+001, 6.2191092E+001, 5.9733826E+001, 5.7199328E+001, 5.4945754E+001, 4.9818448E+001, 4.5816812E+001, 4.8755046E+002, 4.9736116E+002, 9.7435954E-004, 1.0235062E-001, 7.3199846E+001, 7.2664592E+001, 3.9213539E-004, 4.1191470E-002, 4.8386083E+001, 4.8218656E+001, 3.0693374E-004, 3.2241548E-002, 6.1476617E+001, 6.1027700E+001, 3.8103917E-004, 4.0025879E-002, 1.7463432E+001, 1.8724383E+001, 9.0665900E-006, 9.5239088E-004
 4.9000613E+002, 4.8749409E+002, 7.8790184E+002, 5.7288924E+002, 5.2378214E+002, 4.8822797E+002, 4.6465288E+002, 3.9006849E+002, 1.9915387E+002, 1.3416967E+002, 8.8063692E+001, 7.5935733E+001, 7.1755262E+001, 7.1769335E+001, 7.1129810E+001, 6.5718688E+001, 6.2098597E+001, 5.5756515E+001, 9.0528467E+001, 6.8681791E+001, 6.0224469E+001, 4.2016487E+001, 3.5472370E+001, 2.6774275E+001, 2.0931392E+001, 2.1288640E+001, 6.4210821E+001, 6.3210776E+001, 6.2881473E+001, 6.0641795E+001, 5.8176986E+001, 5.3852478E+001, 5.0990240E+001, 4.7363711E+001, 4.9012703E+002, 4.9952277E+002, 1.0038182E-003, 1.0544507E-001, 7.2370061E+001, 7.1905055E+001, 3.9104634E-004, 4.1077072E-002, 4.9297154E+001, 4.9103330E+001, 3.2139678E-004, 3.3760803E-002, 6.0856365E+001, 6.0429066E+001, 3.8164099E-004, 4.0089096E-002, 1.9273277E+001, 2.0534090E+001, 9.5210378E-006, 1.0001279E-003
