s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 2.4500626E+002, 2.4253974E+002, 4.3886540E+002, 3.9050580E+002, 3.8170760E+002, 3.8850127E+002, 3.9479120E+002, 3.9022679E+002, 3.9879969E+002, 3.7331976E+002, 9.2247147E+001, 7.2977799E+001, 6.7619601E+001, 6.5131804E+001, 6.1958309E+001, 5.7069786E+001, 5.0859623E+001, 4.1750816E+001, 1.6486096E+002, 1.2187842E+002, 1.0639212E+002, 1.0102116E+002, 9.2275322E+001, 7.9876946E+001, 6.0953021E+001, 5.5108107E+001, 6.9278783E+001, 5.8307344E+001, 5.2718584E+001, 4.9383602E+001, 4.7800135E+001, 4.4672677E+001, 3.8766882E+001, 3.4692406E+001, 3.8522935E+002, 3.8459895E+002, 8.2343235E-004, 8.6496628E-002, 6.6676801E+001, 6.6298769E+001, 4.5063254E-004, 4.7336245E-002, 1.0431003E+002, 1.0377594E+002, 5.9552784E-004, 6.2556626E-002, 4.9906315E+001, 4.9583855E+001, 3.5314803E-004, 3.7096081E-002, 1.4985645E+002, 1.4984707E+002, 5.6167294E-004, 5.9000372E-002
 2.5001021E+002, 2.4753682E+002, 4.2711935E+002, 3.6246015E+002, 3.5274929E+002, 3.4188444E+002, 3.3720972E+002, 3.3888781E+002, 2.9700455E+002, 2.3928096E+002, 9.8201325E+001, 7.5204765E+001, 6.8728178E+001, 6.4616082E+001, 6.2438088E+001, 5.6313659E+001, 5.0172029E+001, 4.0632281E+001, 1.6852174E+002, 1.1841988E+002, 1.0811906E+002, 1.0459388E+002, 9.6672774E+001, 8.0301080E+001, 6.3963109E+001, 5.1821374E+001, 6.8898472E+001, 5.7703484E+001, 5.3339790E+001, 5.0193503E+001, 4.9052097E+001, 4.6385350E+001, 3.9303239E+001, 3.4068057E+001, 3.4380866E+002, 3.4447423E+002, 8.0593551E-004, 8.4658689E-002, 6.6515423E+001, 6.6190945E+001, 4.5573533E-004, 4.7872262E-002, 1.0649440E+002, 1.0588153E+002, 6.0677766E-004, 6.3738353E-002, 5.0124073E+001, 4.9772131E+001, 3.6258871E-004, 3.8087769E-002, 1.5872491E+002, 1.5899113E+002, 5.8446182E-004, 6.1394208E-002
 2.5500972E+002, 2.5256842E+002, 4.0283308E+002, 3.4893876E+002, 3.3359824E+002, 3.2626226E+002, 3.1718011E+002, 3.1438982E+002, 2.8484880E+002, 1.9916970E+002, 9.5612474E+001, 7.8038227E+001, 7.0358143E+001, 6.9077899E+001, 6.5343253E+001, 5.8714774E+001, 5.1915898E+001, 4.1307507E+001, 1.5643430E+002, 1.2452589E+002, 1.0939315E+002, 1.0419690E+002, 9.2700910E+001, 8.2678372E+001, 6.9295458E+001, 5.8373748E+001, 7.4590934E+001, 5.9381842E+001, 5.4776961E+001, 5.0990819E+001, 4.9897413E+001, 4.6107001E+001, 3.9002291E+001, 3.4318131E+001, 3.3007475E+002, 3.2968354E+002, 8.1427685E-004, 8.5534897E-002, 7.0184223E+001, 6.9736773E+001, 4.6502145E-004, 4.8847713E-002, 1.0645901E+002, 1.0589475E+002, 6.0862644E-004, 6.3932555E-002, 5.1445865E+001, 5.1116449E+001, 3.7573262E-004, 3.9468458E-002, 1.7629301E+002, 1.7470626E+002, 6.7068406E-004, 7.0451337E-002
 2.6000702E+002, 2.5743143E+002, 4.0502296E+002, 3.5144169E+002, 3.3302378E+002, 3.2461393E+002, 3.1806873E+002, 3.0465815E+002, 2.9755895E+002, 2.5880678E+002, 9.6277450E+001, 8.1447052E+001, 7.3981661E+001, 7.0638162E+001, 6.8163207E+001, 6.0473934E+001, 5.2727936E+001, 4.2056839E+001, 1.6550262E+002, 1.2256038E+002, 1.1039772E+002, 1.0541966E+002, 9.7443674E+001, 8.6546569E+001, 7.3063103E+001, 5.6810616E+001, 7.3842950E+001, 6.0253264E+001, 5.4641283E+001, 5.0947333E+001, 5.0145147E+001, 4.7123231E+001, 4.0441071E+001, 3.4736537E+001, 3.2659827E+002, 3.2654909E+002, 7.8143018E-004, 8.2084552E-002, 7.1290110E+001, 7.0833867E+001, 4.7691570E-004, 5.0097132E-002, 1.0887311E+002, 1.0831114E+002, 6.1539014E-004, 6.4643042E-002, 5.2229953E+001, 5.1971277E+001, 3.9138598E-004, 4.1112749E-002, 1.6262822E+002, 1.6226616E+002, 6.0341895E-004, 6.3385540E-002
 2.6501086E+002, 2.6251925E+002, 3.5179222E+002, 3.3947371E+002, 3.2654705E+002, 3.1904803E+002, 3.1546305E+002, 3.0779369E+002, 3.0042579E+002, 2.9781922E+002, 9.7670201E+001, 7.5680674E+001, 7.3314749E+001, 7.0051012E+001, 6.7941714E+001, 6.1504291E+001, 5.3581812E+001, 4.2976096E+001, 1.6490167E+002, 1.2462379E+002, 1.1052740E+002, 1.0646836E+002, 9.9259287E+001, 8.7530423E+001, 6.8708597E+001, 5.6725709E+001, 7.6173232E+001, 6.1633211E+001, 5.5569076E+001, 5.2889557E+001, 5.0692692E+001, 4.6815605E+001, 4.0775616E+001, 3.6140196E+001, 3.2031761E+002, 3.1999845E+002, 7.8855439E-004, 8.2832908E-002, 7.1808067E+001, 7.1348627E+001, 4.9106783E-004, 5.1583729E-002, 1.0843852E+002, 1.0798539E+002, 6.1609515E-004, 6.4717099E-002, 5.3651869E+001, 5.3349615E+001, 4.0540512E-004, 4.2585376E-002, 1.8342778E+002, 1.8388082E+002, 6.7440368E-004, 7.0842060E-002
 2.7000443E+002, 2.6751461E+002, 3.8801104E+002, 3.3321972E+002, 3.2897531E+002, 3.2393102E+002, 3.2705450E+002, 3.1500009E+002, 2.6720007E+002, 2.5510174E+002, 9.9784185E+001, 7.9865977E+001, 7.4893907E+001, 7.2640466E+001, 6.8061130E+001, 6.2816304E+001, 5.4665825E+001, 4.3561292E+001, 1.6643189E+002, 1.2768766E+002, 1.1313317E+002, 1.0788463E+002, 9.8954198E+001, 9.0949475E+001, 8.0824185E+001, 6.7603763E+001, 7.6618662E+001, 6.3924715E+001, 5.9727521E+001, 5.5407681E+001, 5.2492664E+001, 4.8546746E+001, 4.1330357E+001, 3.6552893E+001, 3.2502180E+002, 3.2433990E+002, 7.6488564E-004, 8.0346647E-002, 7.4424372E+001, 7.3941307E+001, 4.9854176E-004, 5.2368820E-002, 1.0996771E+002, 1.0949737E+002, 6.3235874E-004, 6.6425491E-002, 5.6282952E+001, 5.5920589E+001, 4.2206690E-004, 4.4335595E-002, 1.9031291E+002, 1.9117689E+002, 6.4488313E-004, 6.7741103E-002
 2.7501544E+002, 2.7254425E+002, 3.9357704E+002, 3.2806642E+002, 3.2285106E+002, 3.1333989E+002, 3.0515990E+002, 2.9815764E+002, 2.7343839E+002, 2.5200864E+002, 1.0106366E+002, 7.9738072E+001, 7.3839774E+001, 7.2304231E+001, 6.9662107E+001, 6.3689554E+001, 5.6647562E+001, 4.5203373E+001, 1.5553657E+002, 1.2715016E+002, 1.1827529E+002, 1.1051813E+002, 1.0345584E+002, 9.3559395E+001, 8.5157618E+001, 7.0951517E+001, 7.7450416E+001, 6.4631664E+001, 5.7438432E+001, 5.6556620E+001, 5.4028367E+001, 4.9281627E+001, 4.2380192E+001, 3.6501212E+001, 3.1706319E+002, 3.1646103E+002, 7.6804984E-004, 8.0679028E-002, 7.3944217E+001, 7.3482252E+001, 5.0024741E-004, 5.2547989E-002, 1.1111738E+002, 1.1068403E+002, 6.3844484E-004, 6.7064799E-002, 5.7765249E+001, 5.7364257E+001, 4.3363537E-004, 4.5550794E-002, 1.7011347E+002, 1.6995350E+002, 6.0648379E-004, 6.3707483E-002
 2.8000327E+002, 2.7760155E+002, 3.8306355E+002, 3.2923876E+002, 3.1524786E+002, 3.0468011E+002, 2.9635653E+002, 2.8535677E+002, 2.4624363E+002, 2.2805350E+002, 1.0327857E+002, 8.2187021E+001, 7.5547089E+001, 7.2081226E+001, 7.0799984E+001, 6.3067806E+001, 5.7703985E+001, 4.6986446E+001, 1.5795779E+002, 1.2053132E+002, 1.1372792E+002, 1.1163998E+002, 1.0694887E+002, 1.0307860E+002, 9.1906365E+001, 8.0098876E+001, 7.8889554E+001, 6.5308817E+001, 6.0827993E+001, 5.7528738E+001, 5.4904240E+001, 5.1205712E+001, 4.3387161E+001, 3.7119006E+001, 3.0593712E+002, 3.0609513E+002, 7.2953978E-004, 7.6633776E-002, 7.3450043E+001, 7.3031452E+001, 4.9935638E-004, 5.2454392E-002, 1.1208770E+002, 1.1188466E+002, 6.4369855E-004, 6.7616670E-002, 5.8193240E+001, 5.7810088E+001, 4.4126210E-004, 4.6351936E-002, 1.7486587E+002, 1.7401881E+002, 6.4577085E-004, 6.7834354E-002
 2.8501215E+002, 2.8253451E+002, 4.1557638E+002, 3.3006138E+002, 3.1560449E+002, 3.0256074E+002, 2.9197091E+002, 2.6639538E+002, 2.2151980E+002, 1.8895529E+002, 9.9942448E+001, 8.1915857E+001, 7.7381495E+001, 7.4102300E+001, 7.2226374E+001, 6.6364597E+001, 5.9231611E+001, 4.6322661E+001, 1.5669284E+002, 1.2013994E+002, 1.1278994E+002, 1.1190486E+002, 1.1307695E+002, 1.1518136E+002, 9.9005181E+001, 8.7106233E+001, 7.8509223E+001, 6.7304917E+001, 6.2732732E+001, 5.8802997E+001, 5.6219919E+001, 5.1791789E+001, 4.3731568E+001, 3.6840335E+001, 3.0616633E+002, 3.0648282E+002, 7.2989576E-004, 7.6671170E-002, 7.5859671E+001, 7.5445192E+001, 5.1506839E-004, 5.4104844E-002, 1.1101435E+002, 1.1121612E+002, 6.3833953E-004, 6.7053738E-002, 6.0104119E+001, 5.9716684E+001, 4.5585959E-004, 4.7885315E-002, 1.6365768E+002, 1.6179299E+002, 5.8690141E-004, 6.1650471E-002
 2.9000739E+002, 2.8751750E+002, 4.2341042E+002, 3.2532526E+002, 3.1656088E+002, 3.0483080E+002, 2.8685571E+002, 2.4757846E+002, 2.0893492E+002, 1.8443003E+002, 1.0092443E+002, 8.2605190E+001, 7.6481982E+001, 7.4876758E+001, 7.1281808E+001, 6.5781245E+001, 5.9335781E+001, 4.9006570E+001, 1.5343556E+002, 1.2296734E+002, 1.1622998E+002, 1.1291262E+002, 1.1023681E+002, 1.1635500E+002, 1.1442528E+002, 9.9650903E+001, 7.6344846E+001, 6.7858199E+001, 6.2703612E+001, 6.0032170E+001, 5.7806710E+001, 5.2262645E+001, 4.4789660E+001, 4.0348189E+001, 3.1023687E+002, 3.1001549E+002, 7.5804989E-004, 7.9628593E-002, 7.6817139E+001, 7.6359139E+001, 5.2000393E-004, 5.4623293E-002, 1.1424055E+002, 1.1477600E+002, 6.0971571E-004, 6.4046977E-002, 6.1067105E+001, 6.0612426E+001, 4.6533587E-004, 4.8880741E-002, 1.6322529E+002, 1.6125155E+002, 6.4402096E-004, 6.7650538E-002
 2.9500015E+002, 2.9251308E+002, 4.2895168E+002, 3.2361638E+002, 3.1219743E+002, 3.0150939E+002, 2.8579969E+002, 2.5214379E+002, 1.8736018E+002, 1.6578624E+002, 9.7219958E+001, 8.1852578E+001, 7.6055055E+001, 7.3151111E+001, 7.0436094E+001, 6.5519879E+001, 5.9774305E+001, 4.8797052E+001, 1.4578981E+002, 1.2814162E+002, 1.2562036E+002, 1.2815996E+002, 1.2301419E+002, 1.1710122E+002, 1.1227208E+002, 9.8290911E+001, 7.6958061E+001, 6.7403550E+001, 6.3305847E+001, 6.0771366E+001, 5.8261445E+001, 5.3416599E+001, 4.5711989E+001, 3.9541070E+001, 3.0816923E+002, 3.0774320E+002, 7.6471018E-004, 8.0328216E-002, 7.4822090E+001, 7.4416386E+001, 5.2019750E-004, 5.4643627E-002, 1.2813344E+002, 1.2852603E+002, 5.5118047E-004, 5.7898201E-002, 6.1655571E+001, 6.1256114E+001, 4.7341784E-004, 4.9729703E-002, 1.6431235E+002, 1.6282278E+002, 6.4576614E-004, 6.7833859E-002
 3.0000192E+002, 2.9751942E+002, 4.2716127E+002, 3.3447312E+002, 3.1837066E+002, 3.0679813E+002, 2.9119746E+002, 2.4671495E+002, 2.0421124E+002, 1.7970101E+002, 9.2550371E+001, 8.2345721E+001, 7.6234238E+001, 7.4391020E+001, 7.3006693E+001, 6.7160148E+001, 6.0169288E+001, 5.1559335E+001, 1.4030750E+002, 1.3652190E+002, 1.3373330E+002, 1.3114211E+002, 1.2357377E+002, 1.2324006E+002, 1.1575690E+002, 1.1225887E+002, 7.7298300E+001, 6.8234442E+001, 6.3833405E+001, 6.0817209E+001, 5.9370539E+001, 5.5423818E+001, 4.7243334E+001, 3.9348655E+001, 3.1088471E+002, 3.1061247E+002, 7.4212708E-004, 7.7955997E-002, 7.5602871E+001, 7.5143096E+001, 5.2259988E-004, 5.4895982E-002, 1.3331741E+002, 1.3350222E+002, 5.8383371E-004, 6.1328229E-002, 6.2146686E+001, 6.1771087E+001, 4.8012019E-004, 5.0433745E-002, 1.6384400E+002, 1.6181985E+002, 6.3687305E-004, 6.6899692E-002
 3.0500745E+002, 3.0250006E+002, 4.2516307E+002, 3.1997666E+002, 3.0941639E+002, 3.0451921E+002, 2.9442785E+002, 2.6691164E+002, 2.0333784E+002, 1.8585467E+002, 9.7448651E+001, 8.0936495E+001, 7.6939103E+001, 7.4400999E+001, 7.2407662E+001, 6.6303335E+001, 5.9729015E+001, 4.9322702E+001, 1.4078368E+002, 1.3833889E+002, 1.3686737E+002, 1.3939057E+002, 1.4026969E+002, 1.3088025E+002, 1.2390749E+002, 1.1472053E+002, 7.8166980E+001, 6.6151838E+001, 6.3974108E+001, 6.0819898E+001, 6.0413328E+001, 5.7444288E+001, 4.8572217E+001, 3.9464220E+001, 3.0706398E+002, 3.0691207E+002, 7.4424216E-004, 7.8178174E-002, 7.5769609E+001, 7.5302066E+001, 5.2818020E-004, 5.5482160E-002, 1.3857005E+002, 1.3920851E+002, 5.6669340E-004, 5.9527741E-002, 6.2554708E+001, 6.2152571E+001, 4.8553235E-004, 5.1002260E-002, 1.5325811E+002, 1.5140399E+002, 6.4845513E-004, 6.8116320E-002
 3.1000778E+002, 3.0753867E+002, 4.4297679E+002, 3.2633849E+002, 3.1562907E+002, 3.0638888E+002, 3.0166539E+002, 2.4370317E+002, 2.0611583E+002, 1.8879676E+002, 9.4293821E+001, 7.7871115E+001, 7.6603407E+001, 7.3208866E+001, 7.0808432E+001, 6.5100047E+001, 5.9882656E+001, 5.1392156E+001, 1.4220527E+002, 1.4164590E+002, 1.4144867E+002, 1.3690867E+002, 1.3145683E+002, 1.2696670E+002, 1.2669346E+002, 1.1548705E+002, 7.9261967E+001, 6.6943064E+001, 6.3825048E+001, 6.1730895E+001, 6.0531207E+001, 5.6171035E+001, 4.9465423E+001, 4.1422463E+001, 3.0884530E+002, 3.0896934E+002, 7.6122640E-004, 7.9962266E-002, 7.5147195E+001, 7.4671538E+001, 5.3568918E-004, 5.6270934E-002, 1.3898064E+002, 1.3928187E+002, 5.5930116E-004, 5.8751231E-002, 6.2247559E+001, 6.1876047E+001, 4.9360586E-004, 5.1850334E-002, 1.5117001E+002, 1.4952066E+002, 6.4810922E-004, 6.8079985E-002
 3.1500903E+002, 3.1250933E+002, 4.5223643E+002, 3.2465007E+002, 3.1595923E+002, 3.0184698E+002, 2.6993261E+002, 2.4527056E+002, 2.0010732E+002, 1.6336860E+002, 9.1414856E+001, 7.8194893E+001, 7.5346453E+001, 7.3663145E+001, 6.9880889E+001, 6.4304511E+001, 6.0084113E+001, 5.3327559E+001, 1.4436227E+002, 1.3939968E+002, 1.3996925E+002, 1.4033277E+002, 1.4023560E+002, 1.3416544E+002, 1.2255198E+002, 1.0827913E+002, 7.6511235E+001, 6.5622512E+001, 6.2188011E+001, 6.0341100E+001, 5.9178568E+001, 5.5712658E+001, 5.0073524E+001, 4.4265714E+001, 3.0633092E+002, 3.0718717E+002, 7.4506923E-004, 7.8265052E-002, 7.4891936E+001, 7.4345904E+001, 5.3211581E-004, 5.5895573E-002, 1.3897408E+002, 1.3951277E+002, 5.4427287E-004, 5.7172599E-002, 6.0563191E+001, 6.0188155E+001, 4.9088300E-004, 5.1564313E-002, 1.5956858E+002, 1.5848903E+002, 6.2786825E-004, 6.5953792E-002
 3.2000110E+002, 3.1751635E+002, 4.4574463E+002, 3.4416038E+002, 3.2171537E+002, 2.9771689E+002, 2.6830816E+002, 2.3281420E+002, 2.0412896E+002, 1.7852107E+002, 9.1376671E+001, 7.9121131E+001, 7.3707787E+001, 7.1782462E+001, 6.9695046E+001, 6.4716477E+001, 6.0053837E+001, 5.2400546E+001, 1.4520871E+002, 1.4048684E+002, 1.3541716E+002, 1.3031103E+002, 1.2874467E+002, 1.2592511E+002, 1.2666190E+002, 1.2160867E+002, 7.5339829E+001, 6.5852495E+001, 6.2381737E+001, 5.9515778E+001, 5.8326277E+001, 5.6696605E+001, 5.1333933E+001, 4.4212774E+001, 2.9993525E+002, 3.0128160E+002, 7.4240699E-004, 7.7985400E-002, 7.2783537E+001, 7.2359439E+001, 5.3258528E-004, 5.5944888E-002, 1.3141318E+002, 1.3188761E+002, 5.6604948E-004, 5.9460101E-002, 6.0479638E+001, 6.0136439E+001, 4.9477489E-004, 5.1973133E-002, 1.6106630E+002, 1.6039187E+002, 6.3911172E-004, 6.7134852E-002
 3.2500412E+002, 3.2247779E+002, 4.3307116E+002, 3.3456683E+002, 3.2572464E+002, 3.1571717E+002, 2.9238269E+002, 2.4885358E+002, 2.1288733E+002, 1.7385486E+002, 8.7756916E+001, 7.5902121E+001, 7.2206948E+001, 7.0515598E+001, 6.8737814E+001, 6.3771643E+001, 5.8861310E+001, 5.0928223E+001, 1.3478440E+002, 1.3111912E+002, 1.2976439E+002, 1.3060662E+002, 1.3129173E+002, 1.2664637E+002, 1.2491694E+002, 1.1604758E+002, 7.4441880E+001, 6.5706398E+001, 6.1960688E+001, 6.0373887E+001, 5.8778497E+001, 5.5453382E+001, 5.0437013E+001, 4.4173241E+001, 3.2180660E+002, 3.2106349E+002, 7.9295030E-004, 8.3294671E-002, 7.1639205E+001, 7.1218146E+001, 5.3097204E-004, 5.5775427E-002, 1.3068138E+002, 1.3038558E+002, 5.7296432E-004, 6.0186464E-002, 6.1032895E+001, 6.0676379E+001, 5.0347808E-004, 5.2887351E-002, 1.4811269E+002, 1.4737357E+002, 6.1072649E-004, 6.4153153E-002
 3.3000641E+002, 3.2751859E+002, 4.3487027E+002, 3.3088916E+002, 3.1563315E+002, 3.0870576E+002, 2.8801479E+002, 2.5355208E+002, 2.2180255E+002, 1.8579808E+002, 8.7314071E+001, 7.7317847E+001, 7.1299168E+001, 6.9322246E+001, 6.9274980E+001, 6.5185270E+001, 5.9305249E+001, 5.3844191E+001, 1.3656338E+002, 1.2715657E+002, 1.2525620E+002, 1.2473723E+002, 1.2284839E+002, 1.1799559E+002, 1.1762009E+002, 1.1973496E+002, 7.2468373E+001, 6.2394871E+001, 6.0369982E+001, 5.9337240E+001, 5.8596784E+001, 5.4883841E+001, 5.1165546E+001, 4.5584091E+001, 3.1022380E+002, 3.1083937E+002, 7.1176048E-004, 7.4766168E-002, 7.0570754E+001, 7.0177808E+001, 5.3179160E-004, 5.5861516E-002, 1.2504973E+002, 1.2470616E+002, 5.5237199E-004, 5.8023363E-002, 5.9791366E+001, 5.9433785E+001, 5.0278817E-004, 5.2814881E-002, 1.3953513E+002, 1.3817542E+002, 5.7270836E-004, 6.0159577E-002
 3.3500040E+002, 3.3250337E+002, 4.4082189E+002, 3.3200846E+002, 3.0921118E+002, 2.9262475E+002, 2.7875412E+002, 2.6420684E+002, 2.3103527E+002, 2.1847701E+002, 8.7025981E+001, 7.4774631E+001, 7.1738929E+001, 6.8875508E+001, 6.8817389E+001, 6.4089272E+001, 5.8211943E+001, 5.2271259E+001, 1.3471576E+002, 1.2205147E+002, 1.2034691E+002, 1.2384508E+002, 1.2161660E+002, 1.1585515E+002, 1.1564607E+002, 1.0743109E+002, 7.1110892E+001, 6.3405246E+001, 6.1359198E+001, 5.8727007E+001, 5.7798085E+001, 5.5411429E+001, 5.2057691E+001, 4.6613347E+001, 2.9972397E+002, 3.0104290E+002, 7.1117102E-004, 7.4704249E-002, 7.0408178E+001, 6.9936570E+001, 5.3518127E-004, 5.6217581E-002, 1.1942207E+002, 1.1930502E+002, 5.7686506E-004, 6.0596214E-002, 5.9919122E+001, 5.9536730E+001, 5.0463400E-004, 5.3008774E-002, 1.5522640E+002, 1.5384020E+002, 6.0661323E-004, 6.3721080E-002
 3.4000906E+002, 3.3749243E+002, 4.1999367E+002, 3.2958379E+002, 3.1029715E+002, 3.0791371E+002, 2.9165676E+002, 2.6874415E+002, 2.2976495E+002, 1.8554919E+002, 8.3875523E+001, 7.3727529E+001, 7.1525063E+001, 6.9165718E+001, 6.8507965E+001, 6.2815076E+001, 5.7695587E+001, 5.2311668E+001, 1.2719328E+002, 1.2838944E+002, 1.2645429E+002, 1.2607916E+002, 1.2980938E+002, 1.2246847E+002, 1.0847728E+002, 1.0353289E+002, 7.2868149E+001, 6.3278116E+001, 6.0114973E+001, 5.8853451E+001, 5.7752595E+001, 5.4119116E+001, 5.0477108E+001, 4.6353817E+001, 3.0737277E+002, 3.0789463E+002, 7.3039663E-004, 7.6723783E-002, 6.9834489E+001, 6.9461585E+001, 5.4166921E-004, 5.6899100E-002, 1.2464961E+002, 1.2430142E+002, 5.7513373E-004, 6.0414348E-002, 6.0035594E+001, 5.9643537E+001, 5.1087483E-004, 5.3664336E-002, 1.5019297E+002, 1.4851657E+002, 5.8348442E-004, 6.1291537E-002
 3.4500479E+002, 3.4250659E+002, 4.3831420E+002, 3.2905574E+002, 3.2078862E+002, 3.0976452E+002, 2.9625873E+002, 2.6187151E+002, 2.0098054E+002, 1.7334617E+002, 8.4001000E+001, 7.1901894E+001, 6.9255592E+001, 6.8070409E+001, 6.7032697E+001, 6.3640186E+001, 5.7242156E+001, 5.1999720E+001, 1.4597081E+002, 1.3796914E+002, 1.3441632E+002, 1.2228256E+002, 1.1759308E+002, 1.1497512E+002, 1.0270000E+002, 1.0017448E+002, 7.0818788E+001, 6.1835721E+001, 6.0146221E+001, 5.8590697E+001, 5.6167349E+001, 5.3547214E+001, 5.0867330E+001, 4.6640511E+001, 3.1065557E+002, 3.1157450E+002, 7.4651882E-004, 7.8417323E-002, 6.8793916E+001, 6.8424306E+001, 5.4216728E-004, 5.6951420E-002, 1.2464353E+002, 1.2410117E+002, 5.6415176E-004, 5.9260757E-002, 5.9445486E+001, 5.9055513E+001, 5.1228318E-004, 5.3812274E-002, 1.5410494E+002, 1.5363882E+002, 5.6460055E-004, 5.9307900E-002
 3.5000504E+002, 3.4750441E+002, 4.7578992E+002, 3.3784813E+002, 3.1857299E+002, 3.0468521E+002, 2.7206766E+002, 2.4476547E+002, 1.9970157E+002, 1.8392826E+002, 8.4761292E+001, 7.0699763E+001, 6.8715837E+001, 6.7873217E+001, 6.6492937E+001, 6.2414758E+001, 5.5882945E+001, 5.1569103E+001, 1.4271572E+002, 1.2858799E+002, 1.2573133E+002, 1.2003897E+002, 1.2068813E+002, 1.2463523E+002, 1.1704715E+002, 9.8996240E+001, 6.9498268E+001, 6.2199984E+001, 6.0276808E+001, 5.8295807E+001, 5.6899848E+001, 5.3151631E+001, 5.1164011E+001, 4.7185708E+001, 3.0831946E+002, 3.0948925E+002, 7.6887935E-004, 8.0766163E-002, 6.8640345E+001, 6.8208377E+001, 5.4444899E-004, 5.7191100E-002, 1.2199387E+002, 1.2162921E+002, 5.5631030E-004, 5.8437059E-002, 5.9176769E+001, 5.8837546E+001, 5.1895786E-004, 5.4513409E-002, 1.4832506E+002, 1.4730141E+002, 5.6901149E-004, 5.9771243E-002
 3.5501376E+002, 3.5248997E+002, 4.3113888E+002, 3.3677267E+002, 3.1616626E+002, 3.0336756E+002, 2.5201689E+002, 2.2714741E+002, 1.9935474E+002, 1.8872436E+002, 8.3574627E+001, 7.0378482E+001, 6.7970144E+001, 6.7296797E+001, 6.5554444E+001, 6.1309131E+001, 5.6093242E+001, 5.1120844E+001, 1.3732095E+002, 1.2719412E+002, 1.2645482E+002, 1.2401578E+002, 1.2144812E+002, 1.1921718E+002, 1.1656976E+002, 1.0451352E+002, 6.9235262E+001, 6.1601575E+001, 5.8561611E+001, 5.7371620E+001, 5.6125564E+001, 5.2592129E+001, 4.9962179E+001, 4.5066847E+001, 3.0947421E+002, 3.0886364E+002, 7.9652406E-004, 8.3670074E-002, 6.8145884E+001, 6.7774280E+001, 5.4705777E-004, 5.7465137E-002, 1.2547060E+002, 1.2527357E+002, 5.5437946E-004, 5.8234236E-002, 5.8258165E+001, 5.7895506E+001, 5.1872703E-004, 5.4489162E-002, 1.4769198E+002, 1.4840229E+002, 5.3509497E-004, 5.6208516E-002
 3.6001263E+002, 3.5750107E+002, 3.3744692E+002, 2.9738156E+002, 2.8152128E+002, 2.6279605E+002, 2.4275668E+002, 2.2307932E+002, 1.9608638E+002, 1.6811611E+002, 8.4152423E+001, 7.0354086E+001, 6.8254144E+001, 6.5724801E+001, 6.5397901E+001, 6.0104464E+001, 5.5166822E+001, 5.0137712E+001, 1.4391173E+002, 1.3173072E+002, 1.2724770E+002, 1.2419969E+002, 1.2568656E+002, 1.2671823E+002, 1.2535187E+002, 1.1794785E+002, 6.5490405E+001, 6.1724324E+001, 5.7759996E+001, 5.6723552E+001, 5.5106069E+001, 5.2257998E+001, 4.9829763E+001, 4.5832100E+001, 2.6704031E+002, 2.6787956E+002, 6.6507270E-004, 6.9861896E-002, 6.7038277E+001, 6.6708512E+001, 5.4727935E-004, 5.7488412E-002, 1.2322865E+002, 1.2318405E+002, 5.4142590E-004, 5.6873542E-002, 5.7377945E+001, 5.7018865E+001, 5.1887302E-004, 5.4504497E-002, 1.6204696E+002, 1.6060156E+002, 5.9321838E-004, 6.2314032E-002
 3.6500482E+002, 3.6253709E+002, 3.5956621E+002, 2.8549390E+002, 2.7086260E+002, 2.6141709E+002, 2.4824511E+002, 2.2229255E+002, 1.9878131E+002, 1.5160071E+002, 8.3167519E+001, 7.1589088E+001, 6.8449132E+001, 6.5520278E+001, 6.4686104E+001, 6.0074538E+001, 5.5564198E+001, 5.1222003E+001, 1.6613114E+002, 1.4351186E+002, 1.3810588E+002, 1.3915599E+002, 1.3470474E+002, 1.4070403E+002, 1.3410539E+002, 1.3332583E+002, 6.8683765E+001, 6.1173743E+001, 5.7864871E+001, 5.6727227E+001, 5.5640864E+001, 5.2452231E+001, 5.0542148E+001, 4.5500131E+001, 2.6630714E+002, 2.6711725E+002, 7.1057454E-004, 7.4641592E-002, 6.5996007E+001, 6.5664441E+001, 5.4837191E-004, 5.7603179E-002, 1.3892732E+002, 1.3887487E+002, 5.5456304E-004, 5.8253520E-002, 5.7165028E+001, 5.6861396E+001, 5.2509008E-004, 5.5157563E-002, 1.7627246E+002, 1.7424530E+002, 6.0083901E-004, 6.3114533E-002
