s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 5.2500763E+002, 5.2251612E+002, 3.9076990E+002, 2.8707430E+002, 2.7832493E+002, 2.5118015E+002, 1.8203428E+002, 1.3938354E+002, 9.8730081E+001, 7.4351687E+001, 1.0399826E+002, 8.3026812E+001, 7.6801488E+001, 7.4838371E+001, 7.1724234E+001, 6.5952525E+001, 5.9377205E+001, 5.0861295E+001, 1.9021489E+002, 1.7376225E+002, 1.7081367E+002, 1.6197148E+002, 1.6125197E+002, 1.5667277E+002, 1.3053685E+002, 1.0005225E+002, 7.8449350E+001, 6.7545722E+001, 6.2740860E+001, 6.0439558E+001, 5.7873020E+001, 5.5175811E+001, 5.0094146E+001, 4.4773318E+001, 2.6108363E+002, 2.6067392E+002, 7.6092647E-004, 7.9930760E-002, 7.5536637E+001, 7.5208909E+001, 6.1459105E-004, 6.4559102E-002, 1.6431761E+002, 1.6405198E+002, 6.1117138E-004, 6.4199886E-002, 6.0748113E+001, 6.0501033E+001, 6.0287559E-004, 6.3328464E-002, 1.2715612E+002, 1.2723575E+002, 6.4187293E-004, 6.7424900E-002
 5.3001379E+002, 5.2752457E+002, 3.7803590E+002, 2.9347545E+002, 2.8101994E+002, 2.6764131E+002, 1.8798470E+002, 1.4002033E+002, 9.9218677E+001, 7.4987030E+001, 9.9917182E+001, 8.1229186E+001, 7.5356591E+001, 7.4227842E+001, 7.2856273E+001, 6.7290460E+001, 5.9360926E+001, 5.2617820E+001, 2.1044104E+002, 1.7780420E+002, 1.6634127E+002, 1.5872661E+002, 1.5089187E+002, 1.4391783E+002, 1.2380978E+002, 9.6727269E+001, 7.8893360E+001, 6.7570334E+001, 6.3673838E+001, 6.1126372E+001, 6.0080932E+001, 5.5101437E+001, 4.9932752E+001, 4.4768843E+001, 2.7313389E+002, 2.7248703E+002, 7.6223051E-004, 8.0067742E-002, 7.5127702E+001, 7.4851436E+001, 6.1731792E-004, 6.4845544E-002, 1.6131064E+002, 1.6110272E+002, 6.0780682E-004, 6.3846459E-002, 6.2136668E+001, 6.1856071E+001, 6.0592835E-004, 6.3649138E-002, 1.4760010E+002, 1.4676599E+002, 6.6051970E-004, 6.9383631E-002
 5.3500122E+002, 5.3249750E+002, 3.9821263E+002, 2.9950827E+002, 2.8730689E+002, 2.6615307E+002, 1.9344228E+002, 1.3713269E+002, 1.0173287E+002, 7.8960104E+001, 1.0268985E+002, 8.1771541E+001, 7.5444057E+001, 7.3835494E+001, 7.1163490E+001, 6.6420847E+001, 6.0516226E+001, 5.2933682E+001, 2.0032334E+002, 1.7135822E+002, 1.6191238E+002, 1.5742077E+002, 1.5324287E+002, 1.4316224E+002, 1.1835319E+002, 8.9990331E+001, 7.8789260E+001, 6.8267091E+001, 6.4897352E+001, 6.2603388E+001, 6.0525260E+001, 5.6586739E+001, 5.0434953E+001, 4.5253118E+001, 2.7825776E+002, 2.7756179E+002, 7.7661519E-004, 8.1578766E-002, 7.5155708E+001, 7.4897483E+001, 6.1978319E-004, 6.5104506E-002, 1.5903732E+002, 1.5860284E+002, 6.0054696E-004, 6.3083855E-002, 6.4048844E+001, 6.3730727E+001, 6.1093396E-004, 6.4174947E-002, 1.4649776E+002, 1.4562025E+002, 6.5878936E-004, 6.9201870E-002
 5.4001569E+002, 5.3748917E+002, 3.6607309E+002, 2.9840279E+002, 2.8873036E+002, 2.6252061E+002, 1.9300373E+002, 1.3320807E+002, 9.9830574E+001, 8.8520717E+001, 9.7822770E+001, 8.5191115E+001, 7.6633398E+001, 7.6001681E+001, 7.3025495E+001, 6.7101728E+001, 6.0929677E+001, 5.3490996E+001, 2.0900880E+002, 1.6893974E+002, 1.6265902E+002, 1.5972296E+002, 1.4896709E+002, 1.3350069E+002, 1.1438518E+002, 9.2137010E+001, 7.8437162E+001, 6.9314769E+001, 6.4503512E+001, 6.1790969E+001, 5.9430923E+001, 5.6650976E+001, 5.0554780E+001, 4.5208804E+001, 2.7832192E+002, 2.7727806E+002, 7.7951204E-004, 8.1883062E-002, 7.6320526E+001, 7.6039126E+001, 6.2249170E-004, 6.5389018E-002, 1.6084709E+002, 1.6036256E+002, 5.9832633E-004, 6.2850591E-002, 6.2981456E+001, 6.2679077E+001, 6.1069879E-004, 6.4150244E-002, 1.3455242E+002, 1.3399427E+002, 6.4925138E-004, 6.8199962E-002
 5.4500085E+002, 5.4254629E+002, 3.8164382E+002, 3.0221319E+002, 2.8947700E+002, 2.6689226E+002, 1.9563879E+002, 1.3356786E+002, 9.5531871E+001, 8.6190398E+001, 1.0038922E+002, 8.7839428E+001, 8.0225997E+001, 7.8130791E+001, 7.6039838E+001, 6.7637339E+001, 6.1209641E+001, 5.1973911E+001, 2.0088186E+002, 1.7428165E+002, 1.6265592E+002, 1.5666028E+002, 1.5173014E+002, 1.3588138E+002, 1.1426063E+002, 8.7119294E+001, 8.1448198E+001, 6.8315237E+001, 6.6129091E+001, 6.2573156E+001, 5.9621072E+001, 5.7051498E+001, 5.0351918E+001, 4.5329762E+001, 2.8299147E+002, 2.8161246E+002, 7.7369725E-004, 8.1272254E-002, 7.9004707E+001, 7.8651191E+001, 6.2875436E-004, 6.6046873E-002, 1.5973876E+002, 1.5922730E+002, 5.9034245E-004, 6.2011932E-002, 6.3688296E+001, 6.3406661E+001, 6.1373451E-004, 6.4469127E-002, 1.1922172E+002, 1.1953909E+002, 6.4600945E-004, 6.7859417E-002
 5.5001410E+002, 5.4760468E+002, 4.0061260E+002, 3.0447512E+002, 2.8845703E+002, 2.6494352E+002, 1.7812660E+002, 1.3177084E+002, 1.0174194E+002, 9.0262735E+001, 9.9402503E+001, 8.5021589E+001, 7.9795887E+001, 7.9318045E+001, 7.4722009E+001, 6.6987249E+001, 6.1194063E+001, 5.2603239E+001, 2.0186883E+002, 1.6918264E+002, 1.6530321E+002, 1.5964265E+002, 1.4638062E+002, 1.3355233E+002, 1.1336332E+002, 8.7862307E+001, 7.8933209E+001, 6.7662706E+001, 6.6003218E+001, 6.2995116E+001, 6.0222066E+001, 5.6879817E+001, 5.0075305E+001, 4.5446868E+001, 2.7699044E+002, 2.7608093E+002, 7.4879618E-004, 7.8656546E-002, 8.0696700E+001, 8.0278611E+001, 6.3415086E-004, 6.6613743E-002, 1.6469461E+002, 1.6367589E+002, 5.9350254E-004, 6.2343881E-002, 6.4168870E+001, 6.3883300E+001, 6.1917270E-004, 6.5040377E-002, 1.2896964E+002, 1.2933529E+002, 6.5068015E-004, 6.8350046E-002
 5.5501007E+002, 5.5249460E+002, 4.0991417E+002, 3.0385509E+002, 2.8832609E+002, 2.6648721E+002, 1.9127779E+002, 1.2624094E+002, 1.0248002E+002, 8.7770616E+001, 9.8461612E+001, 8.3596069E+001, 7.9875930E+001, 7.6878344E+001, 7.3970100E+001, 6.6251343E+001, 6.1980232E+001, 5.2885911E+001, 2.1568015E+002, 1.9930218E+002, 1.6648553E+002, 1.5695832E+002, 1.4884487E+002, 1.3401810E+002, 1.1093848E+002, 8.7154080E+001, 8.0451653E+001, 6.9343832E+001, 6.5064296E+001, 6.3261177E+001, 6.0288152E+001, 5.7295976E+001, 5.0946306E+001, 4.5992384E+001, 2.7811191E+002, 2.7733657E+002, 7.6364406E-004, 8.0216226E-002, 7.8612554E+001, 7.8302401E+001, 6.3722467E-004, 6.6936628E-002, 1.5973403E+002, 1.5973311E+002, 5.9773026E-004, 6.2787978E-002, 6.4202691E+001, 6.3939394E+001, 6.2031764E-004, 6.5160646E-002, 1.4168208E+002, 1.4098984E+002, 6.6386725E-004, 6.9735271E-002
 5.6000256E+002, 5.5753724E+002, 3.7415633E+002, 3.0101251E+002, 2.8979904E+002, 2.6443039E+002, 1.8796206E+002, 1.3136884E+002, 1.0419180E+002, 8.6288733E+001, 1.0214294E+002, 8.2691987E+001, 7.9685048E+001, 7.6702557E+001, 7.4187445E+001, 6.8880971E+001, 6.2422298E+001, 5.2842893E+001, 2.4161250E+002, 2.0893815E+002, 1.6426866E+002, 1.5562921E+002, 1.4714490E+002, 1.3883809E+002, 1.1979655E+002, 9.4385053E+001, 8.2842065E+001, 6.9686275E+001, 6.6534953E+001, 6.2879059E+001, 6.1550337E+001, 5.7489680E+001, 5.0237995E+001, 4.6184699E+001, 2.7846708E+002, 2.7744691E+002, 7.6741758E-004, 8.0612612E-002, 7.8524377E+001, 7.8224181E+001, 6.4191980E-004, 6.7429824E-002, 1.5802292E+002, 1.5885273E+002, 5.8505145E-004, 6.1456144E-002, 6.4055124E+001, 6.3828225E+001, 6.2472268E-004, 6.5623370E-002, 1.4751387E+002, 1.4697805E+002, 6.7067779E-004, 7.0450677E-002
 5.6500580E+002, 5.6251623E+002, 3.5674919E+002, 3.0027831E+002, 2.8893306E+002, 2.6037435E+002, 1.9092609E+002, 1.3640500E+002, 1.0754099E+002, 8.3099928E+001, 9.9389038E+001, 8.2456344E+001, 7.9294063E+001, 7.8089153E+001, 7.5700457E+001, 6.8211532E+001, 6.2063300E+001, 5.3224678E+001, 2.3050781E+002, 1.9456773E+002, 1.7206179E+002, 1.6403166E+002, 1.5707585E+002, 1.4695727E+002, 1.2933070E+002, 8.8427908E+001, 8.1182555E+001, 6.9741138E+001, 6.4925430E+001, 6.2899203E+001, 6.1621821E+001, 5.9143740E+001, 5.1141030E+001, 4.5883087E+001, 2.7626135E+002, 2.7529332E+002, 7.6492214E-004, 8.0350482E-002, 7.9282434E+001, 7.8948633E+001, 6.4234060E-004, 6.7474026E-002, 1.6787226E+002, 1.6792063E+002, 6.0706409E-004, 6.3768440E-002, 6.3899380E+001, 6.3636365E+001, 6.2379794E-004, 6.5526230E-002, 1.3940858E+002, 1.3957733E+002, 6.7099489E-004, 7.0483988E-002
 5.7000854E+002, 5.6748930E+002, 3.9684578E+002, 2.9831171E+002, 2.8328348E+002, 2.6116183E+002, 1.8573472E+002, 1.3444635E+002, 1.0445579E+002, 8.2305409E+001, 1.0549564E+002, 8.5437024E+001, 7.9203552E+001, 7.8681649E+001, 7.5180731E+001, 6.8768420E+001, 6.2986858E+001, 5.4020379E+001, 2.0523023E+002, 1.7856056E+002, 1.6926995E+002, 1.6384891E+002, 1.5103264E+002, 1.4004091E+002, 1.2353922E+002, 8.5431804E+001, 8.1066506E+001, 7.1383613E+001, 6.6904466E+001, 6.4167675E+001, 6.2348439E+001, 5.7935129E+001, 5.0908259E+001, 4.5370961E+001, 2.7679332E+002, 2.7535076E+002, 7.5160689E-004, 7.8951794E-002, 7.9186433E+001, 7.8869005E+001, 6.4302062E-004, 6.7545458E-002, 1.6650321E+002, 1.6586167E+002, 6.2453108E-004, 6.5603243E-002, 6.4862304E+001, 6.4598563E+001, 6.2712123E-004, 6.5875323E-002, 1.5918889E+002, 1.5884870E+002, 6.7023295E-004, 7.0403950E-002
 5.7500043E+002, 5.7256205E+002, 3.9368613E+002, 3.0120063E+002, 2.8747200E+002, 2.5646440E+002, 1.9231725E+002, 1.3468513E+002, 1.0475520E+002, 8.4639972E+001, 1.0430231E+002, 8.5730248E+001, 8.0217168E+001, 7.8661398E+001, 7.6220165E+001, 6.8019368E+001, 6.2442935E+001, 5.3793385E+001, 2.1124054E+002, 1.8607255E+002, 1.7035207E+002, 1.6649891E+002, 1.5640672E+002, 1.4420668E+002, 1.1598314E+002, 8.6711320E+001, 8.0799681E+001, 7.0056611E+001, 6.6241481E+001, 6.4024200E+001, 6.2017019E+001, 5.7601258E+001, 5.1601300E+001, 4.7267257E+001, 2.6771181E+002, 2.6768115E+002, 7.2401814E-004, 7.6053762E-002, 7.9950665E+001, 7.9636524E+001, 6.4763496E-004, 6.8030167E-002, 1.6839241E+002, 1.6907766E+002, 5.9566440E-004, 6.2570971E-002, 6.4798042E+001, 6.4538388E+001, 6.2857011E-004, 6.6027518E-002, 1.3893455E+002, 1.3842120E+002, 6.6800079E-004, 7.0169475E-002
 5.8000140E+002, 5.7741939E+002, 3.9923555E+002, 3.0185229E+002, 2.9004031E+002, 2.6090562E+002, 1.8319894E+002, 1.3417718E+002, 1.0395037E+002, 8.2755262E+001, 1.0686723E+002, 8.5128851E+001, 8.1032793E+001, 7.9201797E+001, 7.6288986E+001, 7.0644341E+001, 6.2868460E+001, 5.6392515E+001, 2.0343908E+002, 1.7873034E+002, 1.6818690E+002, 1.6574634E+002, 1.5262656E+002, 1.3785176E+002, 1.2109249E+002, 8.9615044E+001, 8.1291263E+001, 7.0443379E+001, 6.8281854E+001, 6.4536359E+001, 6.2713343E+001, 5.8765822E+001, 5.2139195E+001, 4.7282231E+001, 2.7146899E+002, 2.7122229E+002, 7.5027615E-004, 7.8812008E-002, 8.0330543E+001, 8.0024059E+001, 6.4999997E-004, 6.8278597E-002, 1.6738907E+002, 1.6672182E+002, 6.0787991E-004, 6.3854137E-002, 6.6106461E+001, 6.5825521E+001, 6.3576673E-004, 6.6783480E-002, 1.2916623E+002, 1.2906134E+002, 6.6280125E-004, 6.9623294E-002
 5.8500909E+002, 5.8245873E+002, 4.1500408E+002, 3.0975235E+002, 2.8992231E+002, 2.6094704E+002, 1.8248908E+002, 1.3975441E+002, 1.0663477E+002, 8.4214085E+001, 1.0483613E+002, 8.6186479E+001, 8.1937731E+001, 7.9835159E+001, 7.6946968E+001, 7.1062445E+001, 6.2336790E+001, 5.4723374E+001, 2.0513791E+002, 1.8456566E+002, 1.7763744E+002, 1.7173459E+002, 1.5083897E+002, 1.3084605E+002, 1.1346159E+002, 8.8423399E+001, 8.0711224E+001, 7.0977148E+001, 6.6572241E+001, 6.4322455E+001, 6.1884965E+001, 5.8017202E+001, 5.1754742E+001, 4.5975213E+001, 2.7691166E+002, 2.7613699E+002, 7.7640852E-004, 8.1557056E-002, 8.0668558E+001, 8.0325377E+001, 6.5246801E-004, 6.8537850E-002, 1.7293041E+002, 1.7328703E+002, 6.0409984E-004, 6.3457064E-002, 6.4859590E+001, 6.4604344E+001, 6.3589646E-004, 6.6797108E-002, 1.3938520E+002, 1.3872214E+002, 6.7142344E-004, 7.0529004E-002
 5.9000079E+002, 5.8748783E+002, 4.3505116E+002, 3.0403088E+002, 2.9386414E+002, 2.6937338E+002, 1.9026190E+002, 1.3650540E+002, 1.0690065E+002, 8.2678438E+001, 1.0247095E+002, 8.6758693E+001, 8.1558085E+001, 7.9941995E+001, 7.7024051E+001, 6.8516804E+001, 6.2977972E+001, 5.6324279E+001, 1.9577328E+002, 1.7488055E+002, 1.6625039E+002, 1.6130325E+002, 1.5517514E+002, 1.4431416E+002, 1.3068149E+002, 9.0716625E+001, 8.0755553E+001, 7.0349253E+001, 6.5438002E+001, 6.4327703E+001, 6.2698769E+001, 5.8250758E+001, 5.2147425E+001, 4.7076975E+001, 2.7901056E+002, 2.7846638E+002, 7.8432941E-004, 8.2389099E-002, 8.0783107E+001, 8.0459900E+001, 6.5544556E-004, 6.8850623E-002, 1.6429372E+002, 1.6418351E+002, 6.1543431E-004, 6.4647681E-002, 6.4522084E+001, 6.4291349E+001, 6.3772245E-004, 6.6988917E-002, 1.6327371E+002, 1.6327459E+002, 6.8029248E-004, 7.1460643E-002
 5.9500543E+002, 5.9245784E+002, 3.9369183E+002, 3.0351312E+002, 2.9403100E+002, 2.5873134E+002, 1.8393301E+002, 1.3384743E+002, 1.0547109E+002, 8.2983950E+001, 1.0238834E+002, 8.6008406E+001, 8.0819488E+001, 7.8802774E+001, 7.6598739E+001, 7.0350175E+001, 6.4124446E+001, 5.4072106E+001, 1.9666483E+002, 1.7912948E+002, 1.7138061E+002, 1.6585705E+002, 1.5475592E+002, 1.4408515E+002, 1.1910717E+002, 9.0769306E+001, 8.1878245E+001, 7.0695225E+001, 6.6260328E+001, 6.3581602E+001, 6.3346964E+001, 5.9210746E+001, 5.2137175E+001, 4.7428658E+001, 2.6986701E+002, 2.6953357E+002, 7.7166798E-004, 8.1059091E-002, 7.9945787E+001, 7.9658120E+001, 6.5505355E-004, 6.8809445E-002, 1.6835721E+002, 1.6771086E+002, 6.0602980E-004, 6.3659794E-002, 6.4269324E+001, 6.4067142E+001, 6.3971876E-004, 6.7198617E-002, 1.3909551E+002, 1.3915779E+002, 6.7495571E-004, 7.0900048E-002
 6.0001624E+002, 5.9750608E+002, 3.9131471E+002, 2.9654103E+002, 2.8443642E+002, 2.6205287E+002, 1.8645240E+002, 1.3396921E+002, 1.0427202E+002, 8.3283541E+001, 1.0803187E+002, 8.6995665E+001, 8.1969427E+001, 8.0163312E+001, 7.8690889E+001, 7.0586343E+001, 6.3513657E+001, 5.3930866E+001, 1.7960575E+002, 1.7246944E+002, 1.6692785E+002, 1.6982950E+002, 1.6493056E+002, 1.5325666E+002, 1.2053315E+002, 9.0312811E+001, 8.4316726E+001, 7.2239603E+001, 6.7249428E+001, 6.4389421E+001, 6.2732181E+001, 5.8613800E+001, 5.2142472E+001, 4.7923574E+001, 2.7284524E+002, 2.7172880E+002, 7.9424237E-004, 8.3430396E-002, 8.1402728E+001, 8.1078745E+001, 6.5735215E-004, 6.9050899E-002, 1.7005419E+002, 1.6960403E+002, 6.0791689E-004, 6.3858022E-002, 6.5025183E+001, 6.4816169E+001, 6.4333556E-004, 6.7578540E-002, 1.6244166E+002, 1.6254013E+002, 6.8930066E-004, 7.2406898E-002
 6.0501068E+002, 6.0255420E+002, 4.2671156E+002, 2.9917677E+002, 2.9069300E+002, 2.5815521E+002, 1.8440251E+002, 1.3482844E+002, 1.0523437E+002, 8.2180805E+001, 1.0181920E+002, 8.7491184E+001, 8.3563358E+001, 8.0162065E+001, 8.0180156E+001, 7.3597096E+001, 6.4683893E+001, 5.6999936E+001, 1.9948078E+002, 1.7419093E+002, 1.6487979E+002, 1.5722859E+002, 1.5023125E+002, 1.4415479E+002, 1.2547442E+002, 9.4573600E+001, 8.1672972E+001, 7.2586568E+001, 6.7205857E+001, 6.4298359E+001, 6.3464914E+001, 5.9518515E+001, 5.3246676E+001, 4.7537025E+001, 2.6674474E+002, 2.6719385E+002, 7.8020156E-004, 8.1955493E-002, 8.0583118E+001, 8.0297789E+001, 6.5758875E-004, 6.9075753E-002, 1.5900362E+002, 1.5909693E+002, 5.9052181E-004, 6.2030773E-002, 6.4726057E+001, 6.4527670E+001, 6.4370489E-004, 6.7617336E-002, 1.2949056E+002, 1.2954868E+002, 6.7741711E-004, 7.1158603E-002
 6.1000439E+002, 6.0755340E+002, 3.8585500E+002, 3.0149603E+002, 2.8991114E+002, 2.6440450E+002, 1.9129130E+002, 1.3815955E+002, 1.0698876E+002, 8.4987526E+001, 1.0828399E+002, 8.7901376E+001, 8.1523844E+001, 8.1371267E+001, 7.8676933E+001, 7.0305433E+001, 6.4003102E+001, 5.4756569E+001, 1.9067591E+002, 1.6747951E+002, 1.6291758E+002, 1.5757866E+002, 1.5361315E+002, 1.4144189E+002, 1.2627645E+002, 9.3477129E+001, 8.3466299E+001, 7.1956829E+001, 6.9026469E+001, 6.4792865E+001, 6.3217215E+001, 5.9103389E+001, 5.1829591E+001, 4.6730915E+001, 2.7726288E+002, 2.7643191E+002, 8.0051419E-004, 8.4089213E-002, 8.1141903E+001, 8.0842600E+001, 6.6184338E-004, 6.9522676E-002, 1.6026778E+002, 1.5966804E+002, 5.9549008E-004, 6.2552660E-002, 6.6706274E+001, 6.6449933E+001, 6.4829570E-004, 6.8099573E-002, 1.3101412E+002, 1.3093493E+002, 6.7720477E-004, 7.1136298E-002
 6.1500244E+002, 6.1248470E+002, 3.8684493E+002, 3.0265479E+002, 2.8835234E+002, 2.5773914E+002, 1.9341667E+002, 1.3664836E+002, 1.0533620E+002, 8.2971017E+001, 1.0376238E+002, 8.6849509E+001, 8.2847698E+001, 8.0765013E+001, 7.7199630E+001, 7.2085232E+001, 6.6212079E+001, 5.6500186E+001, 1.9106551E+002, 1.6714643E+002, 1.6180753E+002, 1.5573547E+002, 1.5838207E+002, 1.4932271E+002, 1.2950783E+002, 9.3136893E+001, 8.3379857E+001, 7.0921140E+001, 6.6803400E+001, 6.5565621E+001, 6.3520416E+001, 5.7982116E+001, 5.3220014E+001, 4.8203370E+001, 2.7458696E+002, 2.7387805E+002, 7.9845712E-004, 8.3873130E-002, 8.2409444E+001, 8.2106955E+001, 6.6716656E-004, 7.0081844E-002, 1.5683750E+002, 1.5768585E+002, 6.0001604E-004, 6.3028084E-002, 6.5947751E+001, 6.5693096E+001, 6.4872295E-004, 6.8144454E-002, 1.4650643E+002, 1.4617688E+002, 6.8064039E-004, 7.1497189E-002
 6.2001050E+002, 6.1747724E+002, 3.8242378E+002, 3.0632304E+002, 2.9418873E+002, 2.7011896E+002, 1.9929168E+002, 1.3958557E+002, 1.0540682E+002, 8.4262777E+001, 1.0531743E+002, 8.4862334E+001, 8.2210324E+001, 7.9274672E+001, 7.6553187E+001, 7.0324836E+001, 6.4947087E+001, 5.5207400E+001, 2.0254434E+002, 1.8694574E+002, 1.7212890E+002, 1.5827746E+002, 1.4868039E+002, 1.3794481E+002, 1.2425146E+002, 1.0225511E+002, 8.4895655E+001, 7.3477874E+001, 7.0174237E+001, 6.5801082E+001, 6.3765143E+001, 6.0357563E+001, 5.3337075E+001, 4.9362658E+001, 2.7991554E+002, 2.7920528E+002, 7.9447953E-004, 8.3455307E-002, 8.1340927E+001, 8.1049785E+001, 6.6882120E-004, 7.0255654E-002, 1.6113740E+002, 1.6174999E+002, 5.9134608E-004, 6.2117358E-002, 6.6721763E+001, 6.6503391E+001, 6.5302800E-004, 6.8596674E-002, 1.4887342E+002, 1.4823459E+002, 6.8572410E-004, 7.2031202E-002
 6.2501501E+002, 6.2254877E+002, 3.8719675E+002, 3.0163085E+002, 2.9508294E+002, 2.7254906E+002, 1.9761139E+002, 1.3934414E+002, 1.0597790E+002, 8.0551101E+001, 1.0469242E+002, 8.7706486E+001, 8.3691663E+001, 8.1265513E+001, 7.7845284E+001, 7.4089157E+001, 6.6772983E+001, 5.8909866E+001, 1.9460767E+002, 1.8263126E+002, 1.6478816E+002, 1.5540048E+002, 1.4976714E+002, 1.3746942E+002, 1.2179267E+002, 9.1590534E+001, 8.4549402E+001, 7.4533614E+001, 6.8186629E+001, 6.5624047E+001, 6.3964607E+001, 5.9575049E+001, 5.1602020E+001, 4.6025961E+001, 2.9048037E+002, 2.8849751E+002, 7.9635818E-004, 8.3652649E-002, 8.2776691E+001, 8.2423913E+001, 6.7069806E-004, 7.0452807E-002, 1.5892911E+002, 1.5914892E+002, 6.0327139E-004, 6.3370040E-002, 6.6041685E+001, 6.5816250E+001, 6.5407813E-004, 6.8706983E-002, 1.4173101E+002, 1.4261721E+002, 6.8895507E-004, 7.2370596E-002
 6.3000421E+002, 6.2747831E+002, 3.7186127E+002, 3.0324747E+002, 2.8877227E+002, 2.6467282E+002, 1.8804737E+002, 1.3634316E+002, 1.0665279E+002, 8.3570606E+001, 1.0320181E+002, 8.8930461E+001, 8.2807829E+001, 8.0572262E+001, 7.8079263E+001, 7.1291660E+001, 6.3684139E+001, 5.4259849E+001, 2.0111829E+002, 1.9060468E+002, 1.7031096E+002, 1.6097903E+002, 1.4972887E+002, 1.3737095E+002, 1.2108259E+002, 9.4894198E+001, 8.2644708E+001, 7.4135225E+001, 6.8928056E+001, 6.5656876E+001, 6.4394284E+001, 6.0976539E+001, 5.3346413E+001, 4.8254851E+001, 2.7740315E+002, 2.7608453E+002, 7.8560371E-004, 8.2522956E-002, 8.2133630E+001, 8.1781136E+001, 6.7295886E-004, 7.0690291E-002, 1.6546805E+002, 1.6561573E+002, 6.0218265E-004, 6.3255674E-002, 6.7163414E+001, 6.6941312E+001, 6.5968127E-004, 6.9295560E-002, 1.4285324E+002, 1.4296446E+002, 6.8445418E-004, 7.1897805E-002
 6.3500018E+002, 6.3252183E+002, 4.1112719E+002, 3.0199953E+002, 2.8571478E+002, 2.6554683E+002, 1.9978246E+002, 1.4485643E+002, 1.0196959E+002, 8.5400367E+001, 1.0719348E+002, 8.8925873E+001, 8.2521076E+001, 8.1863544E+001, 7.8952402E+001, 7.2736743E+001, 6.7508122E+001, 5.7304939E+001, 1.9090823E+002, 1.6878290E+002, 1.6035387E+002, 1.5794200E+002, 1.4798085E+002, 1.4000639E+002, 1.2222710E+002, 1.0150885E+002, 8.6486541E+001, 7.2089198E+001, 6.9100023E+001, 6.5674172E+001, 6.4588260E+001, 6.0918618E+001, 5.4674890E+001, 4.8918206E+001, 2.7784727E+002, 2.7710305E+002, 7.9444876E-004, 8.3452076E-002, 8.2265316E+001, 8.1955025E+001, 6.7340858E-004, 7.0737531E-002, 1.6083337E+002, 1.6021689E+002, 5.7550364E-004, 6.0453204E-002, 6.6504321E+001, 6.6304553E+001, 6.5880133E-004, 6.9203127E-002, 1.4864770E+002, 1.4902186E+002, 6.9484427E-004, 7.2989222E-002
 6.4000537E+002, 6.3751680E+002, 4.1451556E+002, 3.0797784E+002, 2.8940005E+002, 2.7040655E+002, 1.9292626E+002, 1.3915900E+002, 1.0583361E+002, 8.1360628E+001, 1.0581506E+002, 8.9780639E+001, 8.2242507E+001, 8.2065845E+001, 7.9806934E+001, 7.0491880E+001, 6.5736262E+001, 5.6455187E+001, 1.8835976E+002, 1.7358165E+002, 1.6253623E+002, 1.5806257E+002, 1.5144122E+002, 1.4132309E+002, 1.2150535E+002, 9.0985937E+001, 8.4401286E+001, 7.3717749E+001, 6.9605380E+001, 6.7354575E+001, 6.4654418E+001, 6.0259670E+001, 5.3223390E+001, 4.7725043E+001, 2.8028210E+002, 2.7946059E+002, 8.2127204E-004, 8.6269700E-002, 8.2814649E+001, 8.2522378E+001, 6.7889532E-004, 7.1313880E-002, 1.5963486E+002, 1.5965439E+002, 5.9415100E-004, 6.2411997E-002, 6.8048105E+001, 6.7763228E+001, 6.6369231E-004, 6.9716895E-002, 1.5788185E+002, 1.5882160E+002, 6.9923765E-004, 7.3450719E-002
 6.4500653E+002, 6.4253735E+002, 4.0682894E+002, 3.0499934E+002, 2.9345220E+002, 2.6052298E+002, 1.8295457E+002, 1.3563212E+002, 1.0708544E+002, 8.1758774E+001, 1.0689293E+002, 8.9005357E+001, 8.3962647E+001, 8.2537673E+001, 7.9842467E+001, 7.5418519E+001, 6.6572471E+001, 5.6725589E+001, 1.7799480E+002, 1.7392891E+002, 1.6697609E+002, 1.5399114E+002, 1.4636606E+002, 1.3629125E+002, 1.2599716E+002, 1.0092232E+002, 8.5817266E+001, 7.4163936E+001, 6.9600527E+001, 6.6951492E+001, 6.4446405E+001, 6.0864845E+001, 5.4205584E+001, 4.8680704E+001, 2.7099294E+002, 2.7074213E+002, 8.1318703E-004, 8.5420418E-002, 8.3765833E+001, 8.3462178E+001, 6.8198658E-004, 7.1638598E-002, 1.5881579E+002, 1.5810265E+002, 6.0356101E-004, 6.3400463E-002, 6.7824730E+001, 6.7578964E+001, 6.6595578E-004, 6.9954659E-002, 1.3644359E+002, 1.3633027E+002, 6.9226275E-004, 7.2718049E-002
