s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 2.4500078E+002, 2.4249793E+002, 7.1575979E+002, 4.9031169E+002, 4.5506132E+002, 4.1556504E+002, 3.7281153E+002, 3.2691176E+002, 1.5357431E+002, 9.5016237E+001, 6.4120044E+001, 5.4883509E+001, 5.2333339E+001, 5.1669013E+001, 5.0873820E+001, 4.7428918E+001, 4.4213726E+001, 4.0469583E+001, 6.8843591E+001, 5.1624938E+001, 4.5492605E+001, 3.4336660E+001, 3.0279114E+001, 2.3284571E+001, 2.0634531E+001, 2.0736761E+001, 4.7900533E+001, 4.4873026E+001, 4.2341452E+001, 4.1528569E+001, 4.1135354E+001, 3.9251996E+001, 3.7495623E+001, 3.3998926E+001, 4.2765938E+002, 4.3315435E+002, 9.3814054E-004, 9.8546035E-002, 5.1937639E+001, 5.1559101E+001, 2.4469468E-004, 2.5703708E-002, 3.8571873E+001, 3.8341750E+001, 1.6633430E-004, 1.7472420E-002, 4.2075475E+001, 4.1751893E+001, 1.8480503E-004, 1.9412660E-002, 1.8316536E+001, 1.9037092E+001, 1.0802694E-005, 1.1347582E-003
 2.5001184E+002, 2.4751851E+002, 6.9586951E+002, 4.9400194E+002, 4.5408915E+002, 4.1848065E+002, 3.7210172E+002, 3.3483779E+002, 1.5925449E+002, 1.1262590E+002, 6.4887626E+001, 5.7213345E+001, 5.3603148E+001, 5.1834840E+001, 5.1179163E+001, 4.8718148E+001, 4.5118506E+001, 4.0474546E+001, 6.8578577E+001, 5.1357963E+001, 4.5836354E+001, 3.4682096E+001, 3.0449035E+001, 2.4884787E+001, 2.0500675E+001, 2.0724031E+001, 4.7746699E+001, 4.4238081E+001, 4.1625827E+001, 4.1738874E+001, 4.0915142E+001, 3.9442172E+001, 3.6953922E+001, 3.1343140E+001, 4.2437603E+002, 4.3056763E+002, 9.4847999E-004, 9.9632132E-002, 5.2124838E+001, 5.1738698E+001, 2.5004601E-004, 2.6265833E-002, 3.8740105E+001, 3.8516409E+001, 1.6933297E-004, 1.7787413E-002, 4.1980409E+001, 4.1709805E+001, 1.9035259E-004, 1.9995397E-002, 2.2921683E+001, 2.3555485E+001, 1.9543395E-005, 2.0529164E-003
 2.5500757E+002, 2.5251907E+002, 6.9526786E+002, 4.9350834E+002, 4.5715689E+002, 4.1323198E+002, 3.8283683E+002, 3.2380248E+002, 1.6775173E+002, 1.0048372E+002, 6.4981159E+001, 5.5669006E+001, 5.3205177E+001, 5.2088868E+001, 5.1374454E+001, 4.9716006E+001, 4.6795097E+001, 4.0214742E+001, 7.0675149E+001, 5.2189279E+001, 4.5242212E+001, 3.4571532E+001, 3.1131562E+001, 2.2575812E+001, 2.0510630E+001, 2.1099927E+001, 4.7058067E+001, 4.3579054E+001, 4.2117651E+001, 4.2901707E+001, 4.1299242E+001, 3.9325094E+001, 3.6653795E+001, 3.0812377E+001, 4.2851687E+002, 4.3371091E+002, 9.3187392E-004, 9.7887764E-002, 5.2633470E+001, 5.2275928E+001, 2.5929549E-004, 2.7237435E-002, 3.7838019E+001, 3.7641866E+001, 1.6218106E-004, 1.7036147E-002, 4.2793793E+001, 4.2530930E+001, 2.0107633E-004, 2.1121862E-002, 1.9485237E+001, 2.0244622E+001, 1.2798912E-005, 1.3444490E-003
 2.6001105E+002, 2.5745396E+002, 7.1318981E+002, 4.8654149E+002, 4.5057931E+002, 4.1707031E+002, 4.0337252E+002, 3.2784522E+002, 1.6641675E+002, 1.0018560E+002, 6.4193037E+001, 5.4561848E+001, 5.3313996E+001, 5.2849540E+001, 5.2314064E+001, 4.9213479E+001, 4.6064703E+001, 4.0678117E+001, 7.1520384E+001, 5.1932549E+001, 4.5711149E+001, 3.4909239E+001, 3.0936876E+001, 2.3429167E+001, 2.0654328E+001, 2.1183530E+001, 4.7104545E+001, 4.3592697E+001, 4.1644246E+001, 4.1640709E+001, 4.1406399E+001, 4.0277649E+001, 3.7965209E+001, 3.4860637E+001, 4.2464525E+002, 4.3174279E+002, 9.3436227E-004, 9.8149150E-002, 5.3324479E+001, 5.2931062E+001, 2.6121990E-004, 2.7439583E-002, 3.9246528E+001, 3.9008143E+001, 1.7749499E-004, 1.8644783E-002, 4.1799958E+001, 4.1561876E+001, 1.9869900E-004, 2.0872138E-002, 1.9813176E+001, 2.0533423E+001, 1.2826860E-005, 1.3473847E-003
 2.6500177E+002, 2.6252108E+002, 7.2056572E+002, 4.9339910E+002, 4.5142946E+002, 4.1433885E+002, 3.8251856E+002, 3.2431244E+002, 1.7117699E+002, 1.0655009E+002, 6.8951104E+001, 5.3851376E+001, 5.3751766E+001, 5.2035284E+001, 5.1420172E+001, 4.8999119E+001, 4.6218070E+001, 4.1390080E+001, 7.5458282E+001, 5.3208913E+001, 4.5684838E+001, 3.5513455E+001, 3.0952729E+001, 2.2661551E+001, 2.0601146E+001, 2.1154793E+001, 5.0549728E+001, 4.3994802E+001, 4.2641710E+001, 4.1741971E+001, 4.1306693E+001, 3.9603763E+001, 3.7022953E+001, 3.5289962E+001, 4.2358834E+002, 4.3053773E+002, 9.2855067E-004, 9.7538677E-002, 5.2860997E+001, 5.2511419E+001, 2.6680786E-004, 2.8026565E-002, 3.9788896E+001, 3.9551560E+001, 1.8468993E-004, 1.9400569E-002, 4.2149479E+001, 4.1896573E+001, 2.0746080E-004, 2.1792512E-002, 1.8896279E+001, 1.9621501E+001, 1.1589874E-005, 1.2174467E-003
 2.7000482E+002, 2.6750573E+002, 7.1790681E+002, 5.0010861E+002, 4.5868756E+002, 4.1823797E+002, 3.9642356E+002, 3.1097739E+002, 1.7075194E+002, 1.0995498E+002, 6.7852251E+001, 5.9874454E+001, 5.4836477E+001, 5.3716784E+001, 5.2216489E+001, 4.9521541E+001, 4.7062318E+001, 4.2219559E+001, 7.1135981E+001, 5.3383767E+001, 4.5667632E+001, 3.5395903E+001, 3.1412164E+001, 2.2829647E+001, 2.0519621E+001, 2.1116581E+001, 4.9247452E+001, 4.4318769E+001, 4.4068185E+001, 4.2011326E+001, 4.1532699E+001, 4.0021118E+001, 3.8571874E+001, 3.4347471E+001, 4.2900582E+002, 4.3540166E+002, 9.4107317E-004, 9.8854090E-002, 5.4541901E+001, 5.4122016E+001, 2.6894238E-004, 2.8250783E-002, 3.9216589E+001, 3.8998973E+001, 1.8225375E-004, 1.9144663E-002, 4.3063078E+001, 4.2791126E+001, 2.1430367E-004, 2.2511315E-002, 1.8037244E+001, 1.8748407E+001, 1.0730045E-005, 1.1271268E-003
 2.7500122E+002, 2.7249368E+002, 7.0084108E+002, 5.0421259E+002, 4.5587666E+002, 4.1859737E+002, 4.0082754E+002, 3.1505329E+002, 1.6755753E+002, 1.0822244E+002, 6.3393646E+001, 5.7847530E+001, 5.3266839E+001, 5.3416002E+001, 5.1218580E+001, 4.9016123E+001, 4.6417728E+001, 4.2185009E+001, 7.5405152E+001, 5.4112239E+001, 4.6610392E+001, 3.5760120E+001, 3.1105069E+001, 2.3747493E+001, 2.0652175E+001, 2.0899495E+001, 4.9959012E+001, 4.6837719E+001, 4.5708236E+001, 4.1929124E+001, 4.1294274E+001, 4.0356583E+001, 3.8551431E+001, 3.5374394E+001, 4.2675340E+002, 4.3387244E+002, 9.3411942E-004, 9.8123640E-002, 5.4103251E+001, 5.3693062E+001, 2.7118474E-004, 2.8486330E-002, 3.9276303E+001, 3.9070219E+001, 1.8716826E-004, 1.9660902E-002, 4.3623535E+001, 4.3328829E+001, 2.2146319E-004, 2.3263380E-002, 2.0751869E+001, 2.1435502E+001, 1.4245611E-005, 1.4964159E-003
 2.8000299E+002, 2.7749555E+002, 7.2339640E+002, 5.0539971E+002, 4.6509216E+002, 4.2911826E+002, 4.0108512E+002, 3.2433690E+002, 1.8988832E+002, 1.0772859E+002, 6.5768086E+001, 5.8102146E+001, 5.5512893E+001, 5.3386847E+001, 5.2372030E+001, 5.1249791E+001, 4.7198786E+001, 4.2330103E+001, 7.4050966E+001, 5.3668328E+001, 4.6423024E+001, 3.5643117E+001, 3.1113046E+001, 2.4823380E+001, 2.0376145E+001, 2.1145635E+001, 4.8994685E+001, 4.4671391E+001, 4.3953159E+001, 4.2586750E+001, 4.1379460E+001, 4.0462132E+001, 3.9343434E+001, 3.6213155E+001, 4.3709455E+002, 4.4347838E+002, 9.5439673E-004, 1.0025365E-001, 5.4223159E+001, 5.3733333E+001, 2.7141483E-004, 2.8510499E-002, 3.9720558E+001, 3.9494674E+001, 1.9435781E-004, 2.0416122E-002, 4.3845878E+001, 4.3539135E+001, 2.2658139E-004, 2.3801016E-002, 1.9970919E+001, 2.0679509E+001, 1.2257583E-005, 1.2875855E-003
 2.8500522E+002, 2.8247426E+002, 7.0380253E+002, 4.9856527E+002, 4.6259898E+002, 4.2704346E+002, 3.9404816E+002, 3.2135537E+002, 1.7741136E+002, 1.0590907E+002, 6.8627756E+001, 5.8192563E+001, 5.4488535E+001, 5.3562159E+001, 5.2941464E+001, 5.1685769E+001, 4.6592685E+001, 4.2014619E+001, 7.5473570E+001, 5.4585347E+001, 4.6520731E+001, 3.4592229E+001, 3.1142264E+001, 2.2543559E+001, 2.0822114E+001, 2.1408823E+001, 4.9422517E+001, 4.5918357E+001, 4.5188915E+001, 4.3518091E+001, 4.2802938E+001, 4.1728305E+001, 3.9278747E+001, 3.5514402E+001, 4.2930425E+002, 4.3726802E+002, 9.3419591E-004, 9.8131675E-002, 5.4494513E+001, 5.4094058E+001, 2.7927078E-004, 2.9335720E-002, 3.8776215E+001, 3.8581667E+001, 1.8727447E-004, 1.9672059E-002, 4.3703399E+001, 4.3426834E+001, 2.2839319E-004, 2.3991334E-002, 2.0177036E+001, 2.0984241E+001, 1.1027397E-005, 1.1583619E-003
 2.9000122E+002, 2.8749611E+002, 7.1213275E+002, 5.0399187E+002, 4.6536111E+002, 4.2874239E+002, 3.8825970E+002, 3.3175897E+002, 1.6688516E+002, 1.0161857E+002, 6.7184757E+001, 5.6568891E+001, 5.4269218E+001, 5.3435392E+001, 5.2331893E+001, 5.0493959E+001, 4.6596463E+001, 4.2017066E+001, 7.4069800E+001, 5.4586905E+001, 4.7321935E+001, 3.5592761E+001, 3.1107099E+001, 2.2236032E+001, 2.0776059E+001, 2.1712654E+001, 5.0672308E+001, 4.7222592E+001, 4.3472738E+001, 4.2386354E+001, 4.2366428E+001, 4.1522879E+001, 3.9617580E+001, 3.5959876E+001, 4.3707930E+002, 4.4307254E+002, 9.8354027E-004, 1.0331500E-001, 5.4569134E+001, 5.4204100E+001, 2.8612820E-004, 3.0056051E-002, 4.0094944E+001, 3.9857143E+001, 2.0271719E-004, 2.1294225E-002, 4.2527092E+001, 4.2284019E+001, 2.2792168E-004, 2.3941805E-002, 1.9216846E+001, 2.0051584E+001, 1.2048861E-005, 1.2656606E-003
 2.9500729E+002, 2.9249901E+002, 7.3106987E+002, 5.0097437E+002, 4.6061522E+002, 4.2619289E+002, 3.9600731E+002, 3.1924479E+002, 1.6728585E+002, 9.8507987E+001, 6.8529126E+001, 5.7579196E+001, 5.4062199E+001, 5.3078831E+001, 5.2315900E+001, 4.9987993E+001, 4.8539581E+001, 4.3792025E+001, 7.2158014E+001, 5.3977250E+001, 4.6935723E+001, 3.5571903E+001, 3.0772090E+001, 2.2739298E+001, 2.1004683E+001, 2.1706972E+001, 4.8650841E+001, 4.5634159E+001, 4.5543336E+001, 4.3991602E+001, 4.2580297E+001, 4.1380097E+001, 4.0014253E+001, 3.7326012E+001, 4.3242623E+002, 4.4011004E+002, 9.2784450E-004, 9.7464498E-002, 5.3546660E+001, 5.3216450E+001, 2.8528425E-004, 2.9967399E-002, 3.9246069E+001, 3.9040299E+001, 1.9388721E-004, 2.0366688E-002, 4.4901263E+001, 4.4627818E+001, 2.4107710E-004, 2.5323703E-002, 2.3220546E+001, 2.3857170E+001, 1.5168392E-005, 1.5933486E-003
 3.0000552E+002, 2.9748765E+002, 7.2093694E+002, 5.0250917E+002, 4.5903146E+002, 4.2696751E+002, 3.9397235E+002, 3.3076712E+002, 1.7512035E+002, 9.9864795E+001, 6.8991779E+001, 5.6570335E+001, 5.4169303E+001, 5.3187766E+001, 5.2834995E+001, 5.2004613E+001, 4.8648067E+001, 4.4078680E+001, 7.2952153E+001, 5.5125296E+001, 4.6866262E+001, 3.5258714E+001, 3.2003547E+001, 2.2159482E+001, 2.1132674E+001, 2.1819244E+001, 4.8316195E+001, 4.6295157E+001, 4.4908595E+001, 4.4299655E+001, 4.4132380E+001, 4.1955619E+001, 4.0615043E+001, 3.8415529E+001, 4.3447899E+002, 4.4107613E+002, 9.6269965E-004, 1.0112582E-001, 5.3772042E+001, 5.3424801E+001, 2.8452843E-004, 2.9888004E-002, 3.9006862E+001, 3.8811118E+001, 1.9117471E-004, 2.0081756E-002, 4.4478727E+001, 4.4241010E+001, 2.4368154E-004, 2.5597283E-002, 2.2481800E+001, 2.3178425E+001, 1.6675455E-005, 1.7516565E-003
 3.0500742E+002, 3.0247608E+002, 7.0710150E+002, 5.0055654E+002, 4.7441076E+002, 4.2348924E+002, 3.9703508E+002, 3.2328916E+002, 1.7572944E+002, 1.0246746E+002, 6.3272520E+001, 5.7212806E+001, 5.4358023E+001, 5.3942024E+001, 5.3940784E+001, 5.1797516E+001, 4.8310649E+001, 4.2224103E+001, 7.2486167E+001, 5.4575194E+001, 4.7153035E+001, 3.5299412E+001, 3.0591850E+001, 2.4072879E+001, 2.1016848E+001, 2.1121274E+001, 4.8346950E+001, 4.7354599E+001, 4.5321422E+001, 4.3553338E+001, 4.3762662E+001, 4.0802844E+001, 3.8866922E+001, 3.6081008E+001, 4.3876165E+002, 4.4521055E+002, 9.4075497E-004, 9.8820665E-002, 5.4492186E+001, 5.4100792E+001, 2.8794212E-004, 3.0246592E-002, 3.8857690E+001, 3.8667240E+001, 1.9015346E-004, 1.9974480E-002, 4.4149583E+001, 4.3888504E+001, 2.4372760E-004, 2.5602122E-002, 2.0781006E+001, 2.1541351E+001, 1.6319056E-005, 1.7142190E-003
 3.1000891E+002, 3.0750922E+002, 7.2184713E+002, 5.1445126E+002, 4.6195478E+002, 4.3005947E+002, 3.8945079E+002, 3.4591796E+002, 1.6500058E+002, 1.0209635E+002, 6.5949070E+001, 5.8841617E+001, 5.4936425E+001, 5.4674443E+001, 5.4749160E+001, 5.1197302E+001, 4.6714960E+001, 4.2685504E+001, 7.4256929E+001, 5.4524108E+001, 4.6078132E+001, 3.4876048E+001, 3.0640599E+001, 2.4631080E+001, 2.1144780E+001, 2.1382646E+001, 4.9716201E+001, 4.8757100E+001, 4.6749613E+001, 4.4877588E+001, 4.3773231E+001, 4.1991337E+001, 3.9972627E+001, 3.6608717E+001, 4.3617171E+002, 4.4288323E+002, 9.7128657E-004, 1.0202783E-001, 5.5181889E+001, 5.4802647E+001, 2.9174798E-004, 3.0646374E-002, 3.7201375E+001, 3.7089541E+001, 1.7326884E-004, 1.8200852E-002, 4.6002288E+001, 4.5671493E+001, 2.5391090E-004, 2.6671816E-002, 1.9800733E+001, 2.0569977E+001, 1.4195581E-005, 1.4911606E-003
 3.1500494E+002, 3.1246613E+002, 7.1049760E+002, 5.1638457E+002, 4.6174881E+002, 4.2778894E+002, 3.9871507E+002, 3.3625039E+002, 1.4499620E+002, 1.0539152E+002, 6.9738019E+001, 5.9444199E+001, 5.6187456E+001, 5.5418141E+001, 5.4720404E+001, 5.1717320E+001, 4.7881803E+001, 4.3702953E+001, 7.4266113E+001, 5.4479199E+001, 4.6559064E+001, 3.5804453E+001, 3.0765454E+001, 2.1812488E+001, 2.1342974E+001, 2.1314870E+001, 4.9604937E+001, 4.9110316E+001, 4.8239356E+001, 4.5255422E+001, 4.4881811E+001, 4.2204039E+001, 4.0054945E+001, 3.5422805E+001, 4.3477940E+002, 4.4166492E+002, 9.3940639E-004, 9.8679005E-002, 5.6082464E+001, 5.5730818E+001, 2.9698181E-004, 3.1196157E-002, 3.8834739E+001, 3.8654320E+001, 1.9297141E-004, 2.0270489E-002, 4.6922196E+001, 4.6560252E+001, 2.6085624E-004, 2.7401383E-002, 2.1080217E+001, 2.1749272E+001, 1.6440592E-005, 1.7269855E-003
 3.2000296E+002, 3.1749521E+002, 7.0841357E+002, 5.0200771E+002, 4.6163535E+002, 4.3642331E+002, 4.0745752E+002, 3.2269437E+002, 1.6097262E+002, 1.0452427E+002, 6.8175188E+001, 6.0922949E+001, 5.6382225E+001, 5.5824363E+001, 5.4214741E+001, 4.8405910E+001, 4.5772735E+001, 4.3434136E+001, 7.4917915E+001, 5.4693010E+001, 4.7060517E+001, 3.5259011E+001, 3.1450201E+001, 2.1722453E+001, 2.1189259E+001, 2.1101684E+001, 4.9867291E+001, 4.7275040E+001, 4.4891128E+001, 4.3822174E+001, 4.2661921E+001, 4.1022481E+001, 3.9655431E+001, 3.7110987E+001, 4.3860956E+002, 4.4456137E+002, 9.2894266E-004, 9.7579852E-002, 5.6315991E+001, 5.5921933E+001, 2.9843553E-004, 3.1348862E-002, 3.9207478E+001, 3.9024504E+001, 1.9984946E-004, 2.0992987E-002, 4.4676800E+001, 4.4429214E+001, 2.5670383E-004, 2.6965197E-002, 2.2210780E+001, 2.2842795E+001, 1.9024857E-005, 1.9984471E-003
 3.2500287E+002, 3.2249735E+002, 7.3242523E+002, 5.2059812E+002, 4.6792759E+002, 4.2526215E+002, 3.8483914E+002, 3.1849672E+002, 1.6885864E+002, 9.9296398E+001, 7.0713826E+001, 6.1773607E+001, 5.6020263E+001, 5.5100859E+001, 5.3343817E+001, 5.0065129E+001, 4.8075423E+001, 4.4271172E+001, 7.6841959E+001, 5.4609548E+001, 4.7015716E+001, 3.6169278E+001, 3.0510256E+001, 2.2307227E+001, 2.1434079E+001, 2.1708458E+001, 5.1429396E+001, 4.8084646E+001, 4.5636026E+001, 4.5918485E+001, 4.4048701E+001, 4.2175685E+001, 3.9817688E+001, 3.6390895E+001, 4.3225491E+002, 4.3902163E+002, 9.2405014E-004, 9.7065923E-002, 5.5821329E+001, 5.5461407E+001, 3.0061533E-004, 3.1577837E-002, 3.9975245E+001, 3.9777126E+001, 2.1247433E-004, 2.2319153E-002, 4.6178267E+001, 4.5883800E+001, 2.6596504E-004, 2.7938032E-002, 1.9741340E+001, 2.0454903E+001, 1.7050366E-005, 1.7910387E-003
 3.3000253E+002, 3.2754620E+002, 7.1212370E+002, 5.1771224E+002, 4.4851765E+002, 4.1214545E+002, 3.8824349E+002, 3.1280672E+002, 1.5436604E+002, 9.5400052E+001, 6.9878909E+001, 5.9445036E+001, 5.6448266E+001, 5.5365251E+001, 5.5016653E+001, 5.1461410E+001, 4.8090898E+001, 4.4185988E+001, 7.3521239E+001, 5.5937974E+001, 4.7878860E+001, 3.6697122E+001, 3.1116133E+001, 2.1931778E+001, 2.1018441E+001, 2.2546315E+001, 5.0175121E+001, 4.8110041E+001, 4.6257620E+001, 4.5469460E+001, 4.3630348E+001, 4.2573231E+001, 4.0470724E+001, 3.6885283E+001, 4.1407238E+002, 4.2257836E+002, 8.6963222E-004, 9.1349647E-002, 5.6054659E+001, 5.5689717E+001, 3.0051215E-004, 3.1566999E-002, 4.0264815E+001, 4.0051507E+001, 2.1850448E-004, 2.2952584E-002, 4.6095553E+001, 4.5826131E+001, 2.6726463E-004, 2.8074546E-002, 2.0519943E+001, 2.1208726E+001, 1.5969204E-005, 1.6774691E-003
 3.3500003E+002, 3.3251098E+002, 6.6218568E+002, 4.8648101E+002, 4.4468814E+002, 4.1230697E+002, 3.6369925E+002, 3.0197040E+002, 1.5591421E+002, 9.5182532E+001, 7.1847389E+001, 6.2330730E+001, 5.8602981E+001, 5.7035578E+001, 5.5414911E+001, 5.1479822E+001, 4.7889715E+001, 4.2514223E+001, 7.4267995E+001, 5.5546209E+001, 4.7621724E+001, 3.4787340E+001, 3.0700872E+001, 2.2504967E+001, 2.1069953E+001, 2.2308407E+001, 5.1469006E+001, 4.8126118E+001, 4.7106729E+001, 4.7557779E+001, 4.6520417E+001, 4.3109347E+001, 4.1497894E+001, 3.6808695E+001, 4.1916753E+002, 4.2502891E+002, 8.7578046E-004, 9.1995482E-002, 5.7915698E+001, 5.7430074E+001, 3.0271537E-004, 3.1798434E-002, 3.8856363E+001, 3.8696273E+001, 2.0367511E-004, 2.1394849E-002, 4.8058736E+001, 4.7718896E+001, 2.7544275E-004, 2.8933608E-002, 2.2108309E+001, 2.2727163E+001, 1.5604339E-005, 1.6391422E-003
 3.4000739E+002, 3.3753130E+002, 6.4389820E+002, 4.7526809E+002, 4.3793943E+002, 4.0928370E+002, 3.7393681E+002, 2.7785849E+002, 1.6237237E+002, 9.7194691E+001, 7.3067862E+001, 6.5103118E+001, 5.7421494E+001, 5.6844213E+001, 5.5604024E+001, 5.2738278E+001, 4.8281975E+001, 4.2709521E+001, 7.3600599E+001, 5.4799983E+001, 4.7908330E+001, 3.6163693E+001, 3.1494756E+001, 2.2605137E+001, 2.0829339E+001, 2.2236414E+001, 5.1488218E+001, 4.8983101E+001, 4.9198251E+001, 4.8480355E+001, 4.7292873E+001, 4.3536526E+001, 4.0568916E+001, 3.8448039E+001, 4.2011440E+002, 4.2448447E+002, 8.6005155E-004, 9.0343255E-002, 5.7983886E+001, 5.7529140E+001, 3.0375354E-004, 3.1907486E-002, 4.0775535E+001, 4.0542593E+001, 2.2856563E-004, 2.4009448E-002, 4.9345896E+001, 4.8958644E+001, 2.8045878E-004, 2.9460512E-002, 2.0519127E+001, 2.1216774E+001, 1.0890328E-005, 1.1439636E-003
 3.4500186E+002, 3.4251997E+002, 6.4894592E+002, 4.7537067E+002, 4.3728203E+002, 4.0509155E+002, 3.8323130E+002, 2.9197057E+002, 1.3511646E+002, 8.5521179E+001, 7.1148810E+001, 6.3008619E+001, 5.9108187E+001, 5.6295724E+001, 5.5055603E+001, 5.4327250E+001, 5.1279910E+001, 4.3510676E+001, 7.3643418E+001, 5.5432225E+001, 4.7318352E+001, 3.4866421E+001, 3.0511258E+001, 2.2151005E+001, 2.0874981E+001, 2.1689008E+001, 5.0706475E+001, 4.8911288E+001, 4.7851150E+001, 4.6963936E+001, 4.5745240E+001, 4.3460598E+001, 4.0466648E+001, 3.7679768E+001, 4.0499290E+002, 4.1142891E+002, 8.3640253E-004, 8.7859067E-002, 5.7092539E+001, 5.6726124E+001, 3.0647809E-004, 3.2193685E-002, 3.7706263E+001, 3.7576859E+001, 1.9347515E-004, 2.0323403E-002, 4.7596528E+001, 4.7285353E+001, 2.8015113E-004, 2.9428196E-002, 2.0987541E+001, 2.1700688E+001, 1.0210887E-005, 1.0725924E-003
 3.5000546E+002, 3.4750964E+002, 6.1041144E+002, 4.6517773E+002, 4.3289159E+002, 4.0021583E+002, 3.7733031E+002, 2.9777600E+002, 1.4688839E+002, 9.0951955E+001, 6.8930890E+001, 6.0590953E+001, 5.7745616E+001, 5.6767398E+001, 5.6218069E+001, 5.3475916E+001, 4.9345785E+001, 4.4136365E+001, 7.2575478E+001, 5.4306364E+001, 4.6844848E+001, 3.5657675E+001, 3.0815723E+001, 2.3310580E+001, 2.0717386E+001, 2.1578824E+001, 5.0711096E+001, 4.7784535E+001, 4.6740321E+001, 4.4758822E+001, 4.4097337E+001, 4.3259287E+001, 4.1743319E+001, 3.8827980E+001, 4.0781405E+002, 4.1247896E+002, 8.3859701E-004, 8.8089584E-002, 5.7091116E+001, 5.6683937E+001, 3.0661553E-004, 3.2208121E-002, 3.8897127E+001, 3.8733103E+001, 2.0712732E-004, 2.1757482E-002, 4.5164944E+001, 4.4921545E+001, 2.7468523E-004, 2.8854036E-002, 2.1665201E+001, 2.2357481E+001, 1.0774130E-005, 1.1317577E-003
 3.5500906E+002, 3.5247136E+002, 6.4167840E+002, 4.7634971E+002, 4.2934866E+002, 3.9132475E+002, 3.5702413E+002, 2.7446016E+002, 1.4692539E+002, 9.1608693E+001, 6.8408227E+001, 6.1400921E+001, 5.6940446E+001, 5.6847928E+001, 5.5705773E+001, 5.2068317E+001, 4.8493346E+001, 4.4255199E+001, 7.0538886E+001, 5.5076665E+001, 4.7477203E+001, 3.5239578E+001, 3.0280356E+001, 2.2170081E+001, 2.0889169E+001, 2.1333366E+001, 5.0815772E+001, 4.9080777E+001, 4.8076784E+001, 4.5654852E+001, 4.4833103E+001, 4.3283910E+001, 4.1584607E+001, 3.7549807E+001, 4.0088384E+002, 4.0582795E+002, 8.0591454E-004, 8.4656487E-002, 5.7431238E+001, 5.7057394E+001, 3.0850578E-004, 3.2406681E-002, 3.7997093E+001, 3.7854155E+001, 1.9716576E-004, 2.0711080E-002, 4.6515352E+001, 4.6221512E+001, 2.8023168E-004, 2.9436657E-002, 2.0484057E+001, 2.1196191E+001, 8.6362131E-006, 9.0718236E-004
 3.6000293E+002, 3.5756098E+002, 6.0909838E+002, 4.4537122E+002, 4.1548458E+002, 3.8764568E+002, 3.6155323E+002, 2.7455365E+002, 1.3950524E+002, 8.4564548E+001, 6.6095863E+001, 5.9943378E+001, 5.7370121E+001, 5.6769651E+001, 5.5746695E+001, 5.2526030E+001, 4.9295490E+001, 4.4189828E+001, 7.1156678E+001, 5.4429947E+001, 4.6604720E+001, 3.4657805E+001, 3.0301080E+001, 2.1906498E+001, 2.0903276E+001, 2.1219171E+001, 4.9411360E+001, 4.9064224E+001, 4.7599163E+001, 4.6218602E+001, 4.5433137E+001, 4.3359696E+001, 4.0335414E+001, 3.6332850E+001, 3.9688838E+002, 4.0104406E+002, 7.9208085E-004, 8.3203341E-002, 5.7264392E+001, 5.6812963E+001, 3.0952854E-004, 3.2514116E-002, 3.7560805E+001, 3.7434899E+001, 1.9372400E-004, 2.0349544E-002, 4.6590651E+001, 4.6324503E+001, 2.8477248E-004, 2.9913641E-002, 2.1879346E+001, 2.2473596E+001, 1.5599001E-005, 1.6385815E-003
 3.6500882E+002, 3.6250282E+002, 6.0273218E+002, 4.5928353E+002, 4.2127372E+002, 3.7509377E+002, 3.5360580E+002, 2.5288936E+002, 1.3409412E+002, 8.9712746E+001, 6.9651331E+001, 6.2084374E+001, 5.7167295E+001, 5.6314303E+001, 5.5992879E+001, 5.3963789E+001, 4.9444051E+001, 4.5088725E+001, 7.2023211E+001, 5.3032789E+001, 4.5785459E+001, 3.5280885E+001, 3.1035268E+001, 2.1608853E+001, 2.0954662E+001, 2.1279380E+001, 5.2116334E+001, 4.9200559E+001, 4.6822067E+001, 4.5191107E+001, 4.4379073E+001, 4.3148578E+001, 3.9927476E+001, 3.6070647E+001, 3.8243783E+002, 3.8800061E+002, 7.2472393E-004, 7.6127901E-002, 5.6893027E+001, 5.6445626E+001, 3.0933994E-004, 3.2494304E-002, 3.7620390E+001, 3.7474943E+001, 1.9551889E-004, 2.0538086E-002, 4.6003513E+001, 4.5738860E+001, 2.8668476E-004, 3.0114514E-002, 2.2211993E+001, 2.2774095E+001, 1.6259756E-005, 1.7079898E-003
