s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 5.2500897E+002, 5.2254013E+002, 5.2254013E+002, 5.2254013E+002, 5.2254013E+002, 3.4094926E+002, 4.2434479E+002, 3.8114264E+002, 3.4831497E+002, 3.3897215E+002, 3.2408599E+002, 3.4980334E+002, 3.5952278E+002, 3.3574616E+002, 3.4212186E+002, 2.3258045E+002, 5.4600273E+001, 4.7043268E+001, 4.4018206E+001, 3.1096794E+002, 2.6767816E+002, 1.9620151E+002, 1.2803211E+002, 5.7905401E+001, 4.8117771E+001, 4.2470324E+001
 5.3000177E+002, 5.2765961E+002, 5.2765961E+002, 5.2765961E+002, 5.2765961E+002, 3.1687605E+002, 4.1773793E+002, 3.7344727E+002, 3.5787502E+002, 3.5962401E+002, 3.6251230E+002, 2.9117086E+002, 3.4039484E+002, 3.3408329E+002, 3.2694216E+002, 2.3749967E+002, 4.8012986E+001, 4.7499465E+001, 4.2001177E+001, 2.8906632E+002, 2.5129963E+002, 1.8181213E+002, 1.3566709E+002, 5.6893810E+001, 4.7972621E+001, 3.9569464E+001
 5.3501715E+002, 5.3250062E+002, 5.3250062E+002, 5.3250062E+002, 5.3250062E+002, 3.3460707E+002, 4.1910488E+002, 3.8794142E+002, 3.7194998E+002, 3.6260311E+002, 3.5049616E+002, 3.6130738E+002, 3.6946083E+002, 3.3671663E+002, 3.1793984E+002, 1.9702156E+002, 5.1123117E+001, 4.6611513E+001, 4.1393190E+001, 2.8976575E+002, 2.5590414E+002, 1.8860197E+002, 1.3134658E+002, 5.0337332E+001, 4.4949381E+001, 3.7131126E+001
 5.4001776E+002, 5.3763021E+002, 5.3763021E+002, 5.3763021E+002, 5.3763021E+002, 2.7672249E+002, 4.3823482E+002, 3.9083787E+002, 3.7384231E+002, 3.7114040E+002, 3.5067469E+002, 3.1462934E+002, 3.5754462E+002, 3.4281843E+002, 3.1344451E+002, 2.0036440E+002, 4.9785562E+001, 4.6090712E+001, 3.9489176E+001, 2.6897990E+002, 2.3607996E+002, 1.7780593E+002, 1.2407235E+002, 4.9632564E+001, 4.2526233E+001, 3.9259899E+001
 5.4501764E+002, 5.4250516E+002, 5.4250516E+002, 5.4250516E+002, 5.4250516E+002, 2.9804955E+002, 4.5072397E+002, 4.1264773E+002, 3.8630033E+002, 3.9045191E+002, 3.9991579E+002, 3.7239347E+002, 3.4321856E+002, 3.4510803E+002, 3.3090369E+002, 1.6827960E+002, 5.2124702E+001, 4.7624390E+001, 4.3198303E+001, 2.9006150E+002, 2.4748113E+002, 1.7428006E+002, 1.1565163E+002, 5.1812319E+001, 4.3646625E+001, 4.1077533E+001
 5.5001709E+002, 5.4755482E+002, 5.4755482E+002, 5.4755482E+002, 5.4755482E+002, 3.5807323E+002, 4.2944386E+002, 3.9862567E+002, 3.8480853E+002, 3.7995588E+002, 3.8510627E+002, 3.4309866E+002, 3.4320812E+002, 3.2288068E+002, 3.1055347E+002, 1.9297549E+002, 4.8478732E+001, 4.6337394E+001, 4.1566071E+001, 2.7249495E+002, 2.3355922E+002, 1.8105691E+002, 1.1412777E+002, 4.8562352E+001, 4.4032603E+001, 4.0376373E+001
 5.5501074E+002, 5.5252162E+002, 5.5252162E+002, 5.5252162E+002, 5.5252162E+002, 3.3239932E+002, 4.4897353E+002, 4.0955045E+002, 3.9582754E+002, 4.0034421E+002, 3.7641580E+002, 3.0335872E+002, 3.6649398E+002, 3.4720901E+002, 3.2944949E+002, 1.8944619E+002, 5.2589930E+001, 4.8149722E+001, 4.3966972E+001, 3.0686393E+002, 2.3470128E+002, 1.8508152E+002, 1.2766884E+002, 5.2111616E+001, 4.7018991E+001, 4.0553852E+001
 5.6001874E+002, 5.5761790E+002, 5.5761790E+002, 5.5761790E+002, 5.5761790E+002, 2.8817112E+002, 4.5019949E+002, 4.2226857E+002, 4.3519182E+002, 4.3595786E+002, 3.8582237E+002, 3.0074974E+002, 3.3002611E+002, 3.3279578E+002, 3.1303010E+002, 2.1948236E+002, 5.0784684E+001, 4.7320296E+001, 4.4804927E+001, 2.9572902E+002, 2.5384850E+002, 1.7996583E+002, 1.4066895E+002, 5.1548368E+001, 4.4387320E+001, 3.6646515E+001
 5.6501428E+002, 5.6248092E+002, 5.6248092E+002, 5.6248092E+002, 5.6248092E+002, 3.1227643E+002, 4.9681606E+002, 4.8745077E+002, 4.7165049E+002, 4.6625414E+002, 4.2099782E+002, 3.1761082E+002, 3.4802784E+002, 3.3098047E+002, 3.2717275E+002, 2.1356325E+002, 5.0150544E+001, 5.0855131E+001, 4.0679055E+001, 2.8816072E+002, 2.5987797E+002, 1.8463084E+002, 1.3334143E+002, 4.9100253E+001, 4.4882193E+001, 3.7674547E+001
 5.7000189E+002, 5.6748175E+002, 5.6748175E+002, 5.6748175E+002, 5.6748175E+002, 3.0915752E+002, 5.1637966E+002, 5.0180115E+002, 5.1976339E+002, 4.6801536E+002, 3.6889013E+002, 2.4308169E+002, 3.4669183E+002, 3.2860453E+002, 3.1807824E+002, 2.0916488E+002, 5.1999413E+001, 4.7176647E+001, 3.9913452E+001, 2.9102416E+002, 2.5078579E+002, 1.8945503E+002, 1.3804710E+002, 5.5414451E+001, 4.6713453E+001, 3.9979521E+001
 5.7500989E+002, 5.7250346E+002, 5.7250346E+002, 5.7250346E+002, 5.7250346E+002, 3.3690970E+002, 4.7595883E+002, 4.4964721E+002, 4.5147280E+002, 4.2149013E+002, 3.5048941E+002, 2.2319960E+002, 3.4782972E+002, 3.1813435E+002, 3.1778976E+002, 1.6899816E+002, 5.1888592E+001, 4.5512069E+001, 3.9902851E+001, 2.7638305E+002, 2.3720910E+002, 1.8540986E+002, 1.3384445E+002, 5.0814906E+001, 4.2386207E+001, 3.8947910E+001
 5.8001239E+002, 5.7752495E+002, 5.7752495E+002, 5.7752495E+002, 5.7752495E+002, 2.9946026E+002, 4.9543248E+002, 4.7728932E+002, 4.4093319E+002, 4.1803864E+002, 3.3762263E+002, 1.9612389E+002, 3.3337543E+002, 3.1757842E+002, 3.1347328E+002, 1.6771937E+002, 4.8188098E+001, 4.5348336E+001, 4.1673772E+001, 2.6179369E+002, 2.2504855E+002, 1.7437787E+002, 1.2213094E+002, 4.5580502E+001, 4.1778664E+001, 4.1628066E+001
 5.8500409E+002, 5.8250875E+002, 5.8250875E+002, 5.8250875E+002, 5.8250875E+002, 3.1197923E+002, 4.5335709E+002, 4.4256188E+002, 4.2086600E+002, 3.9517865E+002, 3.4077165E+002, 2.1085306E+002, 3.1884729E+002, 3.3248813E+002, 3.1322627E+002, 1.6756929E+002, 4.7811299E+001, 4.4644562E+001, 4.0573368E+001, 2.8202741E+002, 2.3342753E+002, 1.7993576E+002, 1.1960790E+002, 4.5800982E+001, 4.3572463E+001, 3.8486616E+001
 5.9000354E+002, 5.8748829E+002, 5.8748829E+002, 5.8748829E+002, 5.8748829E+002, 2.5538554E+002, 4.4540442E+002, 4.3178904E+002, 4.2803276E+002, 4.2545568E+002, 4.1307944E+002, 2.4536789E+002, 3.3425392E+002, 3.2927927E+002, 3.1104059E+002, 2.2150332E+002, 4.9179979E+001, 4.4925571E+001, 4.3373178E+001, 2.8773017E+002, 2.5399842E+002, 1.8372788E+002, 1.2508023E+002, 5.3470863E+001, 4.6928033E+001, 4.0463334E+001
 5.9500842E+002, 5.9247626E+002, 5.9247626E+002, 5.9247626E+002, 5.9247626E+002, 2.5678134E+002, 4.5356697E+002, 4.4024043E+002, 4.2335305E+002, 4.2617499E+002, 4.2086871E+002, 3.9995151E+002, 3.3805753E+002, 3.3545445E+002, 3.3639829E+002, 2.1977248E+002, 6.1439946E+001, 4.8311509E+001, 4.3118410E+001, 2.9804822E+002, 2.4518751E+002, 1.8998404E+002, 1.3508711E+002, 5.1711790E+001, 4.5788594E+001, 3.8777007E+001
 6.0001422E+002, 5.9751936E+002, 5.9751936E+002, 5.9751936E+002, 5.9751936E+002, 2.7700513E+002, 4.1624050E+002, 4.0587325E+002, 4.0590695E+002, 4.0690397E+002, 4.0763793E+002, 3.7801404E+002, 3.4019086E+002, 3.2005259E+002, 2.9710168E+002, 1.7740346E+002, 4.6661878E+001, 4.5069040E+001, 3.9893557E+001, 2.6115283E+002, 2.2348860E+002, 1.7965634E+002, 1.2901186E+002, 4.5530761E+001, 4.3160703E+001, 3.8665076E+001
 6.0502026E+002, 6.0267055E+002, 6.0267055E+002, 6.0267055E+002, 6.0267055E+002, 2.6084924E+002, 4.4585284E+002, 4.1566611E+002, 4.1203342E+002, 4.1358599E+002, 4.2893414E+002, 4.0216312E+002, 3.5147876E+002, 3.4239111E+002, 3.1117258E+002, 1.9442312E+002, 5.9980793E+001, 4.4695492E+001, 4.0147637E+001, 2.4203990E+002, 2.2184171E+002, 1.7799358E+002, 1.5248849E+002, 7.3142862E+001, 4.1781995E+001, 3.9586813E+001
 6.1002869E+002, 6.0746505E+002, 6.0746505E+002, 6.0746505E+002, 6.0746505E+002, 3.0215162E+002, 4.4982403E+002, 4.3504506E+002, 4.3382420E+002, 4.2452080E+002, 4.0942168E+002, 4.2107573E+002, 3.2901276E+002, 3.2713176E+002, 2.9038001E+002, 2.4222972E+002, 9.9827600E+001, 4.5340982E+001, 4.1069365E+001, 2.2920430E+002, 2.1727156E+002, 1.8642219E+002, 1.6589028E+002, 1.1607896E+002, 4.8002870E+001, 4.0748299E+001
 6.1500659E+002, 6.1248318E+002, 6.1248318E+002, 6.1248318E+002, 6.1248318E+002, 2.7705569E+002, 4.0208326E+002, 3.8827697E+002, 3.8305923E+002, 3.7668763E+002, 3.6755701E+002, 3.4280655E+002, 3.0229619E+002, 2.9852082E+002, 2.7661652E+002, 2.5088470E+002, 1.2653543E+002, 5.5325772E+001, 4.3959463E+001, 2.1982480E+002, 2.0970001E+002, 1.8352624E+002, 1.6796822E+002, 1.3698863E+002, 6.5366095E+001, 4.4049754E+001
 6.2002216E+002, 6.1746603E+002, 6.1746603E+002, 6.1746603E+002, 6.1746603E+002, 2.2866006E+002, 3.4956478E+002, 3.4772577E+002, 3.4170122E+002, 3.4008637E+002, 3.3586670E+002, 3.3091807E+002, 2.9695593E+002, 2.9486064E+002, 2.7385198E+002, 2.6994727E+002, 1.1824399E+002, 7.3496949E+001, 4.6240579E+001, 2.1764824E+002, 2.1398603E+002, 1.8061909E+002, 1.6842037E+002, 1.5323159E+002, 7.8634482E+001, 4.6592069E+001
 6.2500446E+002, 6.2242399E+002, 6.2242399E+002, 6.2242399E+002, 6.2242399E+002, 2.3919821E+002, 3.2502701E+002, 3.2145339E+002, 3.1562860E+002, 3.0951350E+002, 2.9961438E+002, 2.8415825E+002, 2.7369403E+002, 2.6388252E+002, 2.4572899E+002, 2.2013307E+002, 1.4344922E+002, 8.8417738E+001, 5.1160032E+001, 1.9729777E+002, 1.9116920E+002, 1.7991039E+002, 1.7198935E+002, 1.5844346E+002, 8.5621968E+001, 5.4357047E+001
 6.3000848E+002, 6.2751532E+002, 6.2751532E+002, 6.2751532E+002, 6.2751532E+002, 1.9933166E+002, 3.1743095E+002, 3.1064018E+002, 3.0439103E+002, 2.9474842E+002, 2.7285390E+002, 2.7247360E+002, 2.6243910E+002, 2.4953835E+002, 2.4123878E+002, 2.3901710E+002, 1.3788735E+002, 7.5579048E+001, 4.8127110E+001, 1.9807742E+002, 1.9111150E+002, 1.8141274E+002, 1.7316577E+002, 1.6525775E+002, 9.5617490E+001, 5.4596498E+001
 6.3500616E+002, 6.3257404E+002, 6.3257404E+002, 6.3257404E+002, 6.3257404E+002, 2.2379642E+002, 3.1263994E+002, 2.9826015E+002, 2.9119016E+002, 2.7730229E+002, 2.5321569E+002, 2.3647678E+002, 2.6908839E+002, 2.4799843E+002, 2.3369288E+002, 2.3005225E+002, 1.3883607E+002, 8.4710841E+001, 5.8285658E+001, 1.8090134E+002, 1.7862296E+002, 1.7457804E+002, 1.7193506E+002, 1.6465997E+002, 1.0119689E+002, 5.5389820E+001
 6.4001245E+002, 6.3759373E+002, 6.3759373E+002, 6.3759373E+002, 6.3759373E+002, 1.8825327E+002, 3.0107778E+002, 2.9078873E+002, 2.8638453E+002, 2.6993049E+002, 2.5149309E+002, 2.3021630E+002, 2.8377148E+002, 2.6781600E+002, 2.6085503E+002, 2.4609920E+002, 1.3174411E+002, 9.6201399E+001, 6.2685238E+001, 1.9405198E+002, 1.8940474E+002, 1.7418276E+002, 1.7462451E+002, 1.6783886E+002, 9.8102647E+001, 6.0980022E+001
 6.4500946E+002, 6.4256910E+002, 6.4256910E+002, 6.4256910E+002, 6.4256910E+002, 1.9757127E+002, 3.0519698E+002, 2.9874644E+002, 2.8799854E+002, 2.7156445E+002, 2.4711674E+002, 2.3143798E+002, 3.6086505E+002, 3.1086746E+002, 2.9009161E+002, 2.5618331E+002, 1.5731499E+002, 1.0922528E+002, 7.4180810E+001, 2.1908545E+002, 1.9868450E+002, 1.8030200E+002, 1.7425432E+002, 1.6931315E+002, 1.0898190E+002, 7.0227925E+001
 6.5000232E+002, 6.4740986E+002, 6.4740986E+002, 6.4740986E+002, 6.4740986E+002, 2.0680941E+002, 3.0453946E+002, 2.9328362E+002, 2.9155136E+002, 2.8557715E+002, 2.6915408E+002, 2.3664451E+002, 3.1593697E+002, 2.9857287E+002, 2.7423063E+002, 2.3152747E+002, 1.5737841E+002, 1.0470025E+002, 6.8554821E+001, 2.1941123E+002, 1.9592524E+002, 1.9022998E+002, 1.8554920E+002, 1.7056309E+002, 1.2243086E+002, 7.8140373E+001
 6.5501367E+002, 6.5248757E+002, 6.5248757E+002, 6.5248757E+002, 6.5248757E+002, 1.9082837E+002, 2.8633573E+002, 2.8191181E+002, 2.7410272E+002, 2.6429219E+002, 2.4956643E+002, 2.2323721E+002, 3.0379499E+002, 2.7988661E+002, 2.6575438E+002, 2.7139871E+002, 1.4913282E+002, 1.1057058E+002, 6.9959471E+001, 2.1256331E+002, 1.9873862E+002, 1.8610209E+002, 1.8750013E+002, 1.8329614E+002, 1.2814988E+002, 7.3028122E+001
 6.6000690E+002, 6.5763512E+002, 6.5763512E+002, 6.5763512E+002, 6.5763512E+002, 2.0588492E+002, 2.9741963E+002, 2.8177408E+002, 2.8820169E+002, 2.8850493E+002, 2.8234807E+002, 2.5138002E+002, 3.4530539E+002, 3.2012427E+002, 2.9761100E+002, 3.0271688E+002, 1.6090898E+002, 1.1873600E+002, 8.0963629E+001, 2.3201702E+002, 2.1289360E+002, 1.9964644E+002, 1.9632352E+002, 1.8660246E+002, 1.3633403E+002, 8.0842537E+001
 6.6501410E+002, 6.6251385E+002, 6.6251385E+002, 6.6251385E+002, 6.6251385E+002, 2.1922431E+002, 2.9712357E+002, 2.8418514E+002, 2.8325065E+002, 2.9131666E+002, 2.9063210E+002, 2.6027038E+002, 3.7432011E+002, 3.3707997E+002, 3.2137365E+002, 2.5733958E+002, 1.6191704E+002, 1.3469869E+002, 8.8408463E+001, 2.4201394E+002, 2.2231850E+002, 2.0162659E+002, 1.9433140E+002, 1.9015481E+002, 1.4848739E+002, 9.1435275E+001
 6.7000574E+002, 6.6740945E+002, 6.6740945E+002, 6.6740945E+002, 6.6740945E+002, 2.2137942E+002, 2.7445698E+002, 2.7189413E+002, 2.7301657E+002, 2.7195933E+002, 2.6199038E+002, 2.2943413E+002, 3.0603180E+002, 2.9309268E+002, 2.7917686E+002, 2.5592402E+002, 1.8642973E+002, 1.4464642E+002, 9.0200222E+001, 2.2231805E+002, 2.1693254E+002, 2.1644621E+002, 2.0985192E+002, 2.0818592E+002, 1.5722130E+002, 9.8430038E+001
 6.7501343E+002, 6.7244701E+002, 6.7244701E+002, 6.7244701E+002, 6.7244701E+002, 2.0688757E+002, 2.6680257E+002, 2.6438127E+002, 2.7773022E+002, 2.7479450E+002, 2.6493128E+002, 2.3812220E+002, 3.3647469E+002, 3.2221817E+002, 3.1181504E+002, 3.2874611E+002, 2.1700678E+002, 1.4849006E+002, 9.7774430E+001, 2.4140910E+002, 2.3754504E+002, 2.4090961E+002, 2.3012078E+002, 2.1032886E+002, 1.6746557E+002, 1.0230466E+002
 6.8000293E+002, 6.7746570E+002, 6.7746570E+002, 6.7746570E+002, 6.7746570E+002, 2.2667490E+002, 2.7676184E+002, 2.6263674E+002, 2.8297305E+002, 3.0290251E+002, 2.9234547E+002, 2.5815549E+002, 4.1163329E+002, 3.5550302E+002, 3.2587713E+002, 3.1865484E+002, 2.2795510E+002, 1.4722999E+002, 1.1207801E+002, 2.7373389E+002, 2.6332193E+002, 2.2571498E+002, 2.0753657E+002, 1.9722545E+002, 1.6661878E+002, 1.1781066E+002
 6.8502563E+002, 6.8240420E+002, 6.8240420E+002, 6.8240420E+002, 6.8240420E+002, 2.1261573E+002, 2.7140898E+002, 2.6631204E+002, 2.6985343E+002, 2.8494396E+002, 2.6872471E+002, 2.3032250E+002, 3.1371541E+002, 3.1005836E+002, 2.9229993E+002, 2.6876684E+002, 2.2889215E+002, 1.6296200E+002, 1.3016117E+002, 2.5439781E+002, 2.4322797E+002, 2.1652573E+002, 2.1149546E+002, 2.1118448E+002, 1.8408594E+002, 1.3556511E+002
 6.9001849E+002, 6.8746569E+002, 6.8746569E+002, 6.8746569E+002, 6.8746569E+002, 1.8715051E+002, 2.5463233E+002, 2.5233098E+002, 2.4945352E+002, 2.5004806E+002, 2.2718046E+002, 2.1253492E+002, 2.6714002E+002, 2.5893252E+002, 2.4955538E+002, 2.4305744E+002, 2.3522898E+002, 2.0316598E+002, 1.4418707E+002, 2.2453035E+002, 2.2524757E+002, 2.2797221E+002, 2.2210871E+002, 2.1507780E+002, 2.0823439E+002, 1.4812171E+002
 6.9501428E+002, 6.9272280E+002, 6.9272280E+002, 6.9272280E+002, 6.9272280E+002, 1.6971266E+002, 2.3927701E+002, 2.3865368E+002, 2.3242023E+002, 2.3881032E+002, 2.3495884E+002, 2.1020477E+002, 3.0598263E+002, 3.0537907E+002, 2.9939209E+002, 3.1603546E+002, 3.4450495E+002, 2.7314182E+002, 2.0937427E+002, 2.5643189E+002, 2.5536564E+002, 2.4664693E+002, 2.4213329E+002, 2.3119214E+002, 2.0482517E+002, 1.6711253E+002
 7.0001813E+002, 6.9745445E+002, 6.9745445E+002, 6.9745445E+002, 6.9745445E+002, 1.8709971E+002, 2.5133008E+002, 2.4777653E+002, 2.6414112E+002, 2.9447127E+002, 2.7484156E+002, 2.0926898E+002, 3.7690949E+002, 3.7356596E+002, 3.5847414E+002, 3.6157497E+002, 3.4125213E+002, 3.0393924E+002, 2.2019223E+002, 2.9423805E+002, 2.9125248E+002, 2.9225167E+002, 2.7779303E+002, 2.4244051E+002, 2.1049829E+002, 2.0204464E+002
 7.0501630E+002, 7.0242938E+002, 7.0242938E+002, 7.0242938E+002, 7.0242938E+002, 2.1139753E+002, 2.5926461E+002, 2.5683385E+002, 2.5329690E+002, 2.5293637E+002, 2.5132813E+002, 2.3457914E+002, 2.7788758E+002, 2.8401433E+002, 2.6899652E+002, 2.4651102E+002, 2.3577733E+002, 2.0898314E+002, 2.0306238E+002, 2.5259513E+002, 2.4988177E+002, 2.3302385E+002, 2.3450902E+002, 2.2668430E+002, 2.1740819E+002, 2.0992313E+002
 7.1003265E+002, 7.0740590E+002, 7.0740590E+002, 7.0740590E+002, 7.0740590E+002, 1.8882060E+002, 2.4130790E+002, 2.4053748E+002, 2.3379712E+002, 2.3094172E+002, 2.2755323E+002, 1.9781902E+002, 2.2988609E+002, 2.3836060E+002, 2.3203984E+002, 2.2385068E+002, 2.1848870E+002, 2.0804025E+002, 1.9147266E+002, 2.2029553E+002, 2.2394891E+002, 2.2684473E+002, 2.2550904E+002, 2.1798147E+002, 2.0857251E+002, 1.8699607E+002
 7.1502527E+002, 7.1259705E+002, 7.1259705E+002, 7.1259705E+002, 7.1259705E+002, 1.7407827E+002, 2.3164265E+002, 2.2465963E+002, 2.1656313E+002, 2.0159921E+002, 1.9010070E+002, 1.7506557E+002, 1.9594670E+002, 2.0663626E+002, 2.0331558E+002, 1.9963582E+002, 1.9314474E+002, 1.8505152E+002, 1.7285472E+002, 1.9432022E+002, 2.0146136E+002, 1.9715010E+002, 1.9280357E+002, 1.8881894E+002, 1.8336954E+002, 1.7083244E+002
 7.2002661E+002, 7.1759410E+002, 7.1759410E+002, 7.1759410E+002, 7.1759410E+002, 1.7166465E+002, 2.2020870E+002, 2.1317739E+002, 1.9553716E+002, 1.9200199E+002, 1.8041152E+002, 1.6096067E+002, 1.8415975E+002, 1.8942026E+002, 1.8649253E+002, 1.7976532E+002, 1.7229295E+002, 1.6586444E+002, 1.5950039E+002, 1.7719131E+002, 1.8130456E+002, 1.8072406E+002, 1.7842629E+002, 1.7667148E+002, 1.7083689E+002, 1.6260201E+002
 7.2503149E+002, 7.2248980E+002, 7.2248980E+002, 7.2248980E+002, 7.2248980E+002, 1.6490843E+002, 2.1624442E+002, 2.0399101E+002, 1.9000209E+002, 1.8173746E+002, 1.6564312E+002, 1.5098700E+002, 1.7048846E+002, 1.7817224E+002, 1.7349694E+002, 1.6698622E+002, 1.6331031E+002, 1.5552694E+002, 1.4603375E+002, 1.6522414E+002, 1.6884651E+002, 1.6749642E+002, 1.6735307E+002, 1.6414163E+002, 1.5648511E+002, 1.4641948E+002
 7.3003156E+002, 7.2772929E+002, 7.2772929E+002, 7.2772929E+002, 7.2772929E+002, 1.5785862E+002, 2.0792265E+002, 1.9325580E+002, 1.7929042E+002, 1.7284273E+002, 1.5864336E+002, 1.4993837E+002, 1.6326652E+002, 1.6856817E+002, 1.6292125E+002, 1.5901462E+002, 1.5314251E+002, 1.4681171E+002, 1.3584916E+002, 1.5476110E+002, 1.5824425E+002, 1.5617531E+002, 1.5415370E+002, 1.5029131E+002, 1.4647148E+002, 1.3643387E+002
 7.3501953E+002, 7.3264037E+002, 7.3264037E+002, 7.3264037E+002, 7.3264037E+002, 1.5029825E+002, 2.0005877E+002, 1.8770915E+002, 1.7001489E+002, 1.6080885E+002, 1.5283974E+002, 1.4059091E+002, 1.6172829E+002, 1.6007517E+002, 1.5656530E+002, 1.5241547E+002, 1.4620365E+002, 1.3812004E+002, 1.2899672E+002, 1.5402964E+002, 1.5120803E+002, 1.5030729E+002, 1.4936016E+002, 1.4456944E+002, 1.3708393E+002, 1.3017551E+002
 7.4000812E+002, 7.3758464E+002, 7.3758464E+002, 7.3758464E+002, 7.3758464E+002, 1.5082010E+002, 1.9399740E+002, 1.8069719E+002, 1.6755318E+002, 1.5292414E+002, 1.4384583E+002, 1.3264611E+002, 1.5842639E+002, 1.5448142E+002, 1.5274092E+002, 1.4687175E+002, 1.4288999E+002, 1.3356180E+002, 1.2321932E+002, 1.5179433E+002, 1.4542347E+002, 1.4833904E+002, 1.4862804E+002, 1.4290820E+002, 1.3500763E+002, 1.2521156E+002
 7.4501135E+002, 7.4256576E+002, 7.4256576E+002, 7.4256576E+002, 7.4256576E+002, 1.5491479E+002, 1.8894508E+002, 1.7481475E+002, 1.5943141E+002, 1.5168413E+002, 1.4087458E+002, 1.3181352E+002, 1.5389641E+002, 1.5025588E+002, 1.4547500E+002, 1.4297212E+002, 1.3796964E+002, 1.3088479E+002, 1.2197064E+002, 1.4856721E+002, 1.4406297E+002, 1.4363591E+002, 1.4294850E+002, 1.4252753E+002, 1.3763777E+002, 1.2146319E+002
 7.5002594E+002, 7.4761403E+002, 7.4761403E+002, 7.4761403E+002, 7.4761403E+002, 1.5001318E+002, 1.8314514E+002, 1.7068754E+002, 1.5663747E+002, 1.4477969E+002, 1.3874940E+002, 1.2978357E+002, 1.5158078E+002, 1.4761668E+002, 1.4366117E+002, 1.4023910E+002, 1.3438575E+002, 1.2900412E+002, 1.2040670E+002, 1.4546903E+002, 1.4513334E+002, 1.4149839E+002, 1.4023375E+002, 1.3826388E+002, 1.3030178E+002, 1.1945640E+002
 7.5501288E+002, 7.5252175E+002, 7.5252175E+002, 7.5252175E+002, 7.5252175E+002, 1.4502759E+002, 1.7898927E+002, 1.6614139E+002, 1.5337378E+002, 1.4275174E+002, 1.3577627E+002, 1.3056650E+002, 1.4822731E+002, 1.4430361E+002, 1.4068118E+002, 1.3735313E+002, 1.3322534E+002, 1.2579095E+002, 1.1518313E+002, 1.4488071E+002, 1.4069010E+002, 1.3873087E+002, 1.3840990E+002, 1.3517692E+002, 1.2138395E+002, 1.1733366E+002
 7.6001648E+002, 7.5741701E+002, 7.5741701E+002, 7.5741701E+002, 7.5741701E+002, 1.4101103E+002, 1.7702682E+002, 1.6380212E+002, 1.5331730E+002, 1.4078969E+002, 1.3426071E+002, 1.2744659E+002, 1.4624156E+002, 1.4115682E+002, 1.3927095E+002, 1.3526340E+002, 1.3188211E+002, 1.2199860E+002, 1.1181242E+002, 1.4236841E+002, 1.3802810E+002, 1.3786736E+002, 1.3583139E+002, 1.2955424E+002, 1.2233523E+002, 1.1355075E+002
 7.6500763E+002, 7.6256574E+002, 7.6256574E+002, 7.6256574E+002, 7.6256574E+002, 1.3104007E+002, 1.7408345E+002, 1.6009392E+002, 1.5039160E+002, 1.3950572E+002, 1.3251818E+002, 1.2663542E+002, 1.4408711E+002, 1.3850142E+002, 1.3653914E+002, 1.3215168E+002, 1.2776120E+002, 1.2006730E+002, 1.0914364E+002, 1.3722492E+002, 1.3412071E+002, 1.3380742E+002, 1.3030918E+002, 1.2339563E+002, 1.1950332E+002, 1.1081317E+002
 7.7000543E+002, 7.6750686E+002, 7.6750686E+002, 7.6750686E+002, 7.6750686E+002, 1.2809072E+002, 1.7166653E+002, 1.5812569E+002, 1.4709057E+002, 1.3480393E+002, 1.2929877E+002, 1.2366409E+002, 1.4105495E+002, 1.3637672E+002, 1.3508303E+002, 1.2739389E+002, 1.2350697E+002, 1.1610684E+002, 1.0661527E+002, 1.3519694E+002, 1.3100128E+002, 1.3181553E+002, 1.2537624E+002, 1.2232014E+002, 1.1732203E+002, 1.0750351E+002
 7.7501367E+002, 7.7258328E+002, 7.7258328E+002, 7.7258328E+002, 7.7258328E+002, 1.2554316E+002, 1.6897557E+002, 1.5496136E+002, 1.4209453E+002, 1.3079206E+002, 1.2615399E+002, 1.2109196E+002, 1.3774797E+002, 1.3405434E+002, 1.3356499E+002, 1.2629404E+002, 1.2169126E+002, 1.1419419E+002, 1.0507262E+002, 1.3343397E+002, 1.2998370E+002, 1.2811384E+002, 1.2363294E+002, 1.1960731E+002, 1.1386487E+002, 1.0508682E+002
 7.8001349E+002, 7.7744454E+002, 7.7744454E+002, 7.7744454E+002, 7.7744454E+002, 1.2358962E+002, 1.6662226E+002, 1.5291816E+002, 1.3829805E+002, 1.3264965E+002, 1.2674397E+002, 1.2060923E+002, 1.3591100E+002, 1.3256280E+002, 1.3240435E+002, 1.2637544E+002, 1.2059438E+002, 1.1270365E+002, 1.0221269E+002, 1.3134621E+002, 1.2841698E+002, 1.2874500E+002, 1.2279703E+002, 1.1806545E+002, 1.1185809E+002, 1.0211197E+002
 7.8502502E+002, 7.8252290E+002, 7.8252290E+002, 7.8252290E+002, 7.8252290E+002, 1.2438256E+002, 1.6366063E+002, 1.5155190E+002, 1.4141721E+002, 1.3100349E+002, 1.2640146E+002, 1.2038018E+002, 1.3537753E+002, 1.3101480E+002, 1.3029576E+002, 1.2402782E+002, 1.1752248E+002, 1.1041936E+002, 1.0030445E+002, 1.2760831E+002, 1.2592270E+002, 1.2454762E+002, 1.1999260E+002, 1.1573349E+002, 1.0929148E+002, 1.0141425E+002
