s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 5.2501190E+002, 5.2248098E+002, 5.2248098E+002, 5.2248098E+002, 5.2248098E+002, 4.1540998E+002, 5.4317345E+002, 4.8609186E+002, 4.6849565E+002, 4.6398125E+002, 4.4869242E+002, 4.5651661E+002, 4.9581574E+002, 4.7441140E+002, 4.6021537E+002, 2.3513874E+002, 7.3578404E+001, 5.6981239E+001, 4.9630837E+001, 3.7989672E+002, 2.9813042E+002, 2.1032249E+002, 1.4902815E+002, 5.3502678E+001, 4.7770576E+001, 4.3643452E+001
 5.3000342E+002, 5.2757528E+002, 5.2757528E+002, 5.2757528E+002, 5.2757528E+002, 4.0985208E+002, 5.3626922E+002, 4.7085559E+002, 4.5259551E+002, 4.4014061E+002, 4.2654723E+002, 4.5263682E+002, 5.0618480E+002, 4.7392157E+002, 4.4951534E+002, 1.9488116E+002, 7.7139842E+001, 5.5864504E+001, 4.3703802E+001, 3.5658155E+002, 2.9749279E+002, 2.0903362E+002, 1.4024079E+002, 6.2756004E+001, 4.9841379E+001, 4.1954234E+001
 5.3501166E+002, 5.3246779E+002, 5.3246779E+002, 5.3246779E+002, 5.3246779E+002, 4.2475070E+002, 5.3495096E+002, 4.8938322E+002, 4.7115797E+002, 4.6983807E+002, 4.6923739E+002, 4.5633609E+002, 4.8826990E+002, 4.7093937E+002, 4.8304596E+002, 2.1100053E+002, 7.1806493E+001, 6.1856628E+001, 4.6288157E+001, 3.9603082E+002, 3.0788510E+002, 2.1082421E+002, 1.5435133E+002, 6.4447476E+001, 5.2302373E+001, 4.5178464E+001
 5.4000647E+002, 5.3751520E+002, 5.3751520E+002, 5.3751520E+002, 5.3751520E+002, 4.2872116E+002, 5.3369957E+002, 4.4885924E+002, 4.4078348E+002, 4.3967541E+002, 4.3073774E+002, 4.6889754E+002, 5.0451650E+002, 4.7040017E+002, 4.4143057E+002, 2.0214165E+002, 7.5334718E+001, 5.8324777E+001, 4.9962270E+001, 3.4795900E+002, 2.8499514E+002, 2.0251652E+002, 1.4071204E+002, 5.9578262E+001, 5.1346315E+001, 4.2679096E+001
 5.4500958E+002, 5.4252846E+002, 5.4252846E+002, 5.4252846E+002, 5.4252846E+002, 3.9923797E+002, 5.2826817E+002, 4.6548070E+002, 4.4429927E+002, 4.3519347E+002, 4.3223561E+002, 4.1640164E+002, 5.1370221E+002, 4.7836988E+002, 4.6538830E+002, 1.8686538E+002, 7.5687820E+001, 6.3195325E+001, 5.2103046E+001, 3.5267712E+002, 2.8666390E+002, 1.9941218E+002, 1.3500888E+002, 5.6521681E+001, 4.7831440E+001, 4.3076253E+001
 5.5000494E+002, 5.4757838E+002, 5.4757838E+002, 5.4757838E+002, 5.4757838E+002, 4.3699554E+002, 5.5681744E+002, 4.6638861E+002, 4.5702538E+002, 4.5120287E+002, 4.4195775E+002, 4.6541637E+002, 5.0789415E+002, 4.8699774E+002, 4.5809826E+002, 2.3154142E+002, 7.7430541E+001, 6.1504320E+001, 4.5408335E+001, 3.6779442E+002, 3.1472941E+002, 2.0164508E+002, 1.4618271E+002, 5.9312055E+001, 4.6935549E+001, 4.2644921E+001
 5.5501117E+002, 5.5246295E+002, 5.5246295E+002, 5.5246295E+002, 5.5246295E+002, 4.3405330E+002, 5.4620487E+002, 4.7989793E+002, 4.5302264E+002, 4.5016389E+002, 4.6281266E+002, 4.4576969E+002, 5.0451165E+002, 4.9475571E+002, 4.9330449E+002, 2.2973678E+002, 7.4493031E+001, 6.2891706E+001, 4.8895631E+001, 4.3828683E+002, 3.4219536E+002, 2.1124654E+002, 1.6578364E+002, 7.0431870E+001, 5.0100122E+001, 4.5427503E+001
 5.6000073E+002, 5.5755555E+002, 5.5755555E+002, 5.5755555E+002, 5.5755555E+002, 4.0997576E+002, 5.1446002E+002, 4.5611964E+002, 4.4506550E+002, 4.4702147E+002, 4.6941862E+002, 5.0035501E+002, 5.2156998E+002, 4.9751444E+002, 4.5928367E+002, 1.8581026E+002, 7.0785987E+001, 5.8062403E+001, 5.2344718E+001, 3.6773820E+002, 2.8012575E+002, 2.1424714E+002, 1.4382331E+002, 5.3382914E+001, 4.9987991E+001, 4.5449148E+001
 5.6500281E+002, 5.6250904E+002, 5.6250904E+002, 5.6250904E+002, 5.6250904E+002, 4.2157444E+002, 5.5305685E+002, 4.7726725E+002, 4.5484658E+002, 4.5157409E+002, 4.3812368E+002, 4.5817316E+002, 5.1959950E+002, 4.9502088E+002, 4.7883649E+002, 2.5421861E+002, 8.0361971E+001, 6.8504830E+001, 5.3948908E+001, 4.1448621E+002, 3.0843202E+002, 2.2219207E+002, 1.6936671E+002, 5.8370687E+001, 5.2444383E+001, 4.5667383E+001
 5.7000812E+002, 5.6745651E+002, 5.6745651E+002, 5.6745651E+002, 5.6745651E+002, 4.2775320E+002, 5.5997362E+002, 4.6921520E+002, 4.5431845E+002, 4.5927155E+002, 4.9148919E+002, 4.5742522E+002, 5.0328600E+002, 4.8126963E+002, 4.7546036E+002, 2.0229992E+002, 7.3140034E+001, 6.1199196E+001, 5.2078399E+001, 3.8104078E+002, 2.9870934E+002, 2.1757178E+002, 1.5294395E+002, 6.8526955E+001, 5.5554243E+001, 4.4740833E+001
 5.7500598E+002, 5.7251287E+002, 5.7251287E+002, 5.7251287E+002, 5.7251287E+002, 4.4742823E+002, 5.4698840E+002, 4.8433541E+002, 4.6334238E+002, 4.6879455E+002, 4.7723027E+002, 4.7561901E+002, 5.0802721E+002, 4.8910450E+002, 4.7063717E+002, 1.9890015E+002, 7.0256995E+001, 6.4295441E+001, 5.4578995E+001, 3.6670280E+002, 3.0965541E+002, 2.1758495E+002, 1.5813239E+002, 6.4719694E+001, 4.7757364E+001, 4.1354226E+001
 5.8000153E+002, 5.7749874E+002, 5.7749874E+002, 5.7749874E+002, 5.7749874E+002, 4.3616342E+002, 5.4111324E+002, 4.7388907E+002, 4.5642151E+002, 4.4965193E+002, 4.3854993E+002, 4.3554229E+002, 5.1527822E+002, 4.8555812E+002, 4.8892959E+002, 2.7717254E+002, 7.5643818E+001, 6.7395579E+001, 5.1132083E+001, 4.4085414E+002, 3.3226181E+002, 2.3305544E+002, 1.6474078E+002, 7.1561575E+001, 5.5591411E+001, 4.0064525E+001
 5.8500446E+002, 5.8250875E+002, 5.8250875E+002, 5.8250875E+002, 5.8250875E+002, 4.3689521E+002, 5.6032763E+002, 4.8702960E+002, 4.5682086E+002, 4.5325784E+002, 5.0770886E+002, 4.6737566E+002, 5.1406880E+002, 4.9255808E+002, 4.9983634E+002, 2.3837075E+002, 7.6415183E+001, 6.8325469E+001, 6.0442826E+001, 4.2847933E+002, 3.4327910E+002, 2.2321790E+002, 1.6778597E+002, 6.9736117E+001, 6.0376827E+001, 4.7150727E+001
 5.9000128E+002, 5.8753043E+002, 5.8753043E+002, 5.8753043E+002, 5.8753043E+002, 4.3327442E+002, 5.6723263E+002, 5.0514777E+002, 4.7992014E+002, 4.8385311E+002, 5.0915850E+002, 4.6068444E+002, 5.2417106E+002, 5.0650761E+002, 4.7277456E+002, 2.7348744E+002, 8.0881733E+001, 6.4935622E+001, 6.1233350E+001, 4.1582909E+002, 3.4541643E+002, 2.2298758E+002, 1.6641374E+002, 7.5452656E+001, 5.2574986E+001, 4.0492992E+001
 5.9500049E+002, 5.9250654E+002, 5.9250654E+002, 5.9250654E+002, 5.9250654E+002, 4.2681425E+002, 5.3127460E+002, 4.8537046E+002, 4.6382143E+002, 4.5328170E+002, 4.3849422E+002, 4.4760372E+002, 5.2647881E+002, 5.0239149E+002, 5.0038604E+002, 2.5395896E+002, 7.8571454E+001, 7.0067283E+001, 5.9230828E+001, 4.1438678E+002, 3.5257505E+002, 2.4018525E+002, 1.6992474E+002, 7.3772887E+001, 5.8125998E+001, 4.3788697E+001
 6.0001099E+002, 5.9751139E+002, 5.9751139E+002, 5.9751139E+002, 5.9751139E+002, 4.2259078E+002, 5.5970834E+002, 4.8659557E+002, 4.7121288E+002, 4.7525444E+002, 4.6633378E+002, 4.4935687E+002, 5.2079676E+002, 4.9352674E+002, 4.8893842E+002, 2.2009421E+002, 8.1904215E+001, 7.3406039E+001, 5.6216797E+001, 4.2864121E+002, 3.3640833E+002, 2.3799939E+002, 1.5334285E+002, 6.8863848E+001, 5.5341797E+001, 4.5048291E+001
 6.0501019E+002, 6.0251625E+002, 6.0251625E+002, 6.0251625E+002, 6.0251625E+002, 4.3831035E+002, 5.2768893E+002, 4.7792454E+002, 4.5872925E+002, 4.5252031E+002, 4.4951957E+002, 4.6446549E+002, 5.2044225E+002, 4.8752280E+002, 4.8799430E+002, 2.2987658E+002, 7.4359071E+001, 6.9700025E+001, 4.8822408E+001, 3.9118836E+002, 3.2379657E+002, 2.1545490E+002, 1.5534030E+002, 6.5764559E+001, 5.6426901E+001, 4.1808025E+001
 6.1000897E+002, 6.0752086E+002, 6.0752086E+002, 6.0752086E+002, 6.0752086E+002, 4.3190905E+002, 5.4450835E+002, 4.7781202E+002, 4.5654090E+002, 4.5097807E+002, 4.4153480E+002, 4.3031671E+002, 5.1785689E+002, 4.9367421E+002, 4.9743741E+002, 2.2636731E+002, 7.6635403E+001, 6.2540417E+001, 5.7899397E+001, 4.1493642E+002, 3.3507595E+002, 2.2304211E+002, 1.6694310E+002, 7.2264779E+001, 5.8522449E+001, 5.1656749E+001
 6.1500903E+002, 6.1251462E+002, 6.1251462E+002, 6.1251462E+002, 6.1251462E+002, 4.2694703E+002, 5.6570436E+002, 5.0792064E+002, 4.7791579E+002, 4.6583139E+002, 4.6647144E+002, 5.0125556E+002, 5.2961980E+002, 4.9783404E+002, 4.8256860E+002, 2.5371967E+002, 8.8364309E+001, 7.1743019E+001, 6.2677521E+001, 4.3396379E+002, 3.4721968E+002, 2.2381590E+002, 1.7742974E+002, 6.2967954E+001, 6.1374861E+001, 4.7333505E+001
 6.2000702E+002, 6.1750036E+002, 6.1750036E+002, 6.1750036E+002, 6.1750036E+002, 4.2847581E+002, 5.6697322E+002, 5.2055657E+002, 4.8774691E+002, 4.9261216E+002, 4.8636769E+002, 4.6533267E+002, 5.1194004E+002, 4.8891573E+002, 4.8878416E+002, 2.3931192E+002, 7.9468309E+001, 7.1035988E+001, 5.0256891E+001, 4.1865271E+002, 3.4079667E+002, 2.3669052E+002, 1.7354461E+002, 6.5479915E+001, 6.0010874E+001, 4.5250170E+001
 6.2500696E+002, 6.2251250E+002, 6.2251250E+002, 6.2251250E+002, 6.2251250E+002, 4.3361764E+002, 5.4830221E+002, 4.8930548E+002, 4.7019302E+002, 4.6140300E+002, 4.5815947E+002, 4.7322478E+002, 5.2201304E+002, 4.9698504E+002, 5.0276198E+002, 2.3732814E+002, 8.4693740E+001, 7.3126416E+001, 5.8684030E+001, 4.5298477E+002, 3.4267544E+002, 2.4532681E+002, 1.7410479E+002, 7.3566276E+001, 6.3351240E+001, 4.1252950E+001
 6.3000696E+002, 6.2751246E+002, 6.2751246E+002, 6.2751246E+002, 6.2751246E+002, 4.3927340E+002, 5.9081044E+002, 4.9132481E+002, 4.7238693E+002, 4.6399183E+002, 4.6356233E+002, 5.0515631E+002, 5.2471872E+002, 4.9199930E+002, 5.0522258E+002, 2.4094310E+002, 8.2424400E+001, 7.0751358E+001, 5.9534043E+001, 4.2187932E+002, 3.7628935E+002, 2.4911448E+002, 1.7545423E+002, 7.1436974E+001, 5.7979005E+001, 4.1580153E+001
 6.3500690E+002, 6.3251242E+002, 6.3251242E+002, 6.3251242E+002, 6.3251242E+002, 4.3975358E+002, 5.5758886E+002, 4.7115649E+002, 4.5546212E+002, 4.6162905E+002, 5.0200037E+002, 4.8700803E+002, 5.1659135E+002, 4.9376365E+002, 5.1297858E+002, 2.0465416E+002, 7.7277307E+001, 6.6165320E+001, 6.2771064E+001, 3.8836486E+002, 3.3206790E+002, 2.2259100E+002, 1.4914440E+002, 6.1721941E+001, 5.6302166E+001, 4.6381648E+001
 6.4000464E+002, 6.3749685E+002, 6.3749685E+002, 6.3749685E+002, 6.3749685E+002, 4.3718566E+002, 5.3965083E+002, 5.0706226E+002, 4.7053616E+002, 4.6717665E+002, 4.4967566E+002, 4.6928009E+002, 5.2342631E+002, 5.2008110E+002, 5.2546227E+002, 3.0924976E+002, 8.7484196E+001, 7.0962748E+001, 6.4751793E+001, 4.5282721E+002, 3.6010441E+002, 2.4173347E+002, 1.8064495E+002, 7.5073520E+001, 6.2804455E+001, 4.4222117E+001
 6.4500885E+002, 6.4253925E+002, 6.4253925E+002, 6.4253925E+002, 6.4253925E+002, 4.3290972E+002, 5.8055313E+002, 4.9091174E+002, 4.6333547E+002, 4.4934752E+002, 4.5031972E+002, 4.6052053E+002, 5.1418678E+002, 4.9651902E+002, 4.7857852E+002, 2.6610803E+002, 8.1891064E+001, 6.7558923E+001, 6.2418923E+001, 4.1379123E+002, 3.4583993E+002, 2.3245129E+002, 1.6647055E+002, 7.0614959E+001, 6.3954765E+001, 4.4527274E+001
 6.5000726E+002, 6.4751344E+002, 6.4751344E+002, 6.4751344E+002, 6.4751344E+002, 4.4810446E+002, 5.5053369E+002, 4.8657140E+002, 4.5796004E+002, 4.5322366E+002, 4.5124853E+002, 4.7520675E+002, 5.1448942E+002, 4.8804915E+002, 5.0493328E+002, 2.3527010E+002, 8.4567089E+001, 7.0349945E+001, 5.7604062E+001, 4.2716923E+002, 3.3248276E+002, 2.3697011E+002, 1.7202995E+002, 7.2644368E+001, 6.3837012E+001, 4.8404085E+001
 6.5500568E+002, 6.5251186E+002, 6.5251186E+002, 6.5251186E+002, 6.5251186E+002, 4.5301520E+002, 5.4251175E+002, 4.9091565E+002, 4.5822318E+002, 4.5457357E+002, 4.3779956E+002, 4.3279934E+002, 5.3054517E+002, 5.0397662E+002, 4.9720518E+002, 2.6383546E+002, 8.2640794E+001, 6.9468944E+001, 5.9774042E+001, 4.3634525E+002, 3.5632544E+002, 2.4206214E+002, 1.8313485E+002, 6.9517914E+001, 6.2035965E+001, 4.4356124E+001
 6.6000909E+002, 6.5754918E+002, 6.5754918E+002, 6.5754918E+002, 6.5754918E+002, 4.3020885E+002, 5.7384204E+002, 5.0195425E+002, 4.6945974E+002, 4.8824859E+002, 4.8666371E+002, 4.9919751E+002, 5.3696766E+002, 5.0857804E+002, 4.9751309E+002, 2.6136562E+002, 8.0194081E+001, 7.2855805E+001, 5.3093650E+001, 4.3691715E+002, 3.4659517E+002, 2.3266293E+002, 1.6770864E+002, 7.1613793E+001, 6.2956786E+001, 4.8189067E+001
 6.6500604E+002, 6.6253435E+002, 6.6253435E+002, 6.6253435E+002, 6.6253435E+002, 4.3810095E+002, 5.4916308E+002, 4.9951209E+002, 4.6990285E+002, 4.6290693E+002, 5.1877076E+002, 5.0573750E+002, 5.2948348E+002, 5.1388993E+002, 5.0127796E+002, 2.6027434E+002, 8.4641541E+001, 7.5869612E+001, 6.2530087E+001, 4.3759571E+002, 3.9022540E+002, 2.4081888E+002, 1.6525600E+002, 8.0167572E+001, 6.2372927E+001, 4.3147877E+001
 6.7000861E+002, 6.6750805E+002, 6.6750805E+002, 6.6750805E+002, 6.6750805E+002, 4.4099731E+002, 5.4777190E+002, 4.9191803E+002, 4.6102626E+002, 4.5462155E+002, 4.6640062E+002, 5.0711382E+002, 5.3357832E+002, 5.0778690E+002, 4.9275671E+002, 2.5351218E+002, 8.1397251E+001, 6.6274586E+001, 5.3684603E+001, 4.2109033E+002, 3.4076790E+002, 2.4656629E+002, 1.8342083E+002, 7.9426335E+001, 6.2597931E+001, 4.4710764E+001
 6.7500470E+002, 6.7246375E+002, 6.7246375E+002, 6.7246375E+002, 6.7246375E+002, 4.3687574E+002, 5.7927252E+002, 4.7906624E+002, 4.5779671E+002, 4.5440916E+002, 4.6449650E+002, 4.8800058E+002, 5.3511430E+002, 5.0161937E+002, 4.9986446E+002, 2.2337396E+002, 8.7204328E+001, 6.9052033E+001, 6.5995544E+001, 4.2076548E+002, 3.4123507E+002, 2.2877802E+002, 1.5640740E+002, 7.4683887E+001, 5.7483708E+001, 3.9881044E+001
 6.8000281E+002, 6.7750937E+002, 6.7750937E+002, 6.7750937E+002, 6.7750937E+002, 4.2677179E+002, 5.6953009E+002, 4.9661192E+002, 4.9338742E+002, 5.1262967E+002, 5.4687015E+002, 4.8962885E+002, 5.2974138E+002, 5.1055300E+002, 5.0307698E+002, 2.6284904E+002, 9.0743865E+001, 6.9013941E+001, 5.9293141E+001, 4.2831691E+002, 3.4382109E+002, 2.3560867E+002, 1.7290086E+002, 7.0199376E+001, 6.1435147E+001, 4.1933711E+001
 6.8500098E+002, 6.8250750E+002, 6.8250750E+002, 6.8250750E+002, 6.8250750E+002, 4.3911435E+002, 5.4357861E+002, 4.9471570E+002, 4.6289085E+002, 4.5265909E+002, 4.6206668E+002, 4.9882663E+002, 5.3387505E+002, 5.1435830E+002, 5.1626694E+002, 2.5954712E+002, 8.6987419E+001, 7.0185529E+001, 6.3032868E+001, 4.3550399E+002, 3.7086535E+002, 2.5104907E+002, 1.8213116E+002, 6.8375532E+001, 6.1788904E+001, 4.6835975E+001
 6.9001031E+002, 6.8751125E+002, 6.8751125E+002, 6.8751125E+002, 6.8751125E+002, 4.5468259E+002, 5.5023527E+002, 4.7612409E+002, 4.6093016E+002, 4.5795455E+002, 4.4989373E+002, 4.3587184E+002, 5.2543449E+002, 5.0987846E+002, 5.0299940E+002, 2.2678247E+002, 9.2085024E+001, 7.6050593E+001, 6.2611582E+001, 4.2032776E+002, 3.3071254E+002, 2.4878230E+002, 1.7504018E+002, 6.7876101E+001, 5.7841017E+001, 4.8225715E+001
 6.9500842E+002, 6.9251500E+002, 6.9251500E+002, 6.9251500E+002, 6.9251500E+002, 4.2366542E+002, 5.4807493E+002, 4.7615634E+002, 4.5392789E+002, 4.5404229E+002, 4.7638059E+002, 4.6419280E+002, 5.2122004E+002, 5.0583560E+002, 5.0507309E+002, 2.4425250E+002, 8.2652975E+001, 7.2271900E+001, 5.5377844E+001, 4.1412124E+002, 3.3056127E+002, 2.2698987E+002, 1.6458831E+002, 7.1709160E+001, 5.9633031E+001, 5.1357921E+001
 7.0000659E+002, 6.9751313E+002, 6.9751313E+002, 6.9751313E+002, 6.9751313E+002, 4.1957032E+002, 5.2576432E+002, 4.5552849E+002, 4.4882984E+002, 4.4260659E+002, 4.2560598E+002, 4.3463600E+002, 5.3837472E+002, 5.1802033E+002, 5.1769762E+002, 2.1502784E+002, 8.2686828E+001, 6.9021623E+001, 5.9958746E+001, 4.2472773E+002, 3.4116118E+002, 2.3779896E+002, 1.7916408E+002, 7.4354804E+001, 5.9394134E+001, 4.1087430E+001
 7.0500470E+002, 7.0251126E+002, 7.0251126E+002, 7.0251126E+002, 7.0251126E+002, 4.4599579E+002, 5.6614528E+002, 4.5946044E+002, 4.5269420E+002, 4.5142296E+002, 4.3848524E+002, 4.4976246E+002, 5.3572520E+002, 5.0702833E+002, 4.9315993E+002, 2.4887682E+002, 9.3512796E+001, 7.2462401E+001, 6.1596958E+001, 4.3795503E+002, 3.1993969E+002, 2.3552689E+002, 1.6701866E+002, 7.1758056E+001, 6.0852175E+001, 4.2401543E+001
 7.1000287E+002, 7.0750940E+002, 7.0750940E+002, 7.0750940E+002, 7.0750940E+002, 4.4574399E+002, 5.4283107E+002, 4.6365087E+002, 4.4614860E+002, 4.4187683E+002, 4.4922390E+002, 4.6263620E+002, 5.3434810E+002, 5.0979271E+002, 5.0123639E+002, 2.2649980E+002, 8.6749920E+001, 6.7699239E+001, 6.5774380E+001, 4.1868449E+002, 3.2231963E+002, 2.2956727E+002, 1.6990709E+002, 7.1503800E+001, 5.6149416E+001, 4.4028440E+001
 7.1500098E+002, 7.1250753E+002, 7.1250753E+002, 7.1250753E+002, 7.1250753E+002, 4.4196586E+002, 5.5569814E+002, 4.8822129E+002, 4.5832461E+002, 4.5571632E+002, 4.5823224E+002, 4.4233410E+002, 5.4166288E+002, 5.3025936E+002, 5.2267260E+002, 3.0183631E+002, 9.4898697E+001, 7.3514663E+001, 5.9867804E+001, 4.6494356E+002, 3.7674872E+002, 2.5914690E+002, 1.8011185E+002, 7.7078655E+001, 6.4389460E+001, 4.8637247E+001
 7.2001086E+002, 7.1751399E+002, 7.1751399E+002, 7.1751399E+002, 7.1751399E+002, 4.5424276E+002, 5.8084582E+002, 4.8620493E+002, 4.7466382E+002, 4.7065352E+002, 4.6371931E+002, 5.2450184E+002, 5.4680207E+002, 5.1965610E+002, 5.0168342E+002, 3.0314894E+002, 9.0210665E+001, 7.8627318E+001, 6.3301478E+001, 4.6458212E+002, 3.6854104E+002, 2.5430986E+002, 1.8429434E+002, 7.5923501E+001, 6.1224507E+001, 4.6495468E+001
 7.2500226E+002, 7.2251213E+002, 7.2251213E+002, 7.2251213E+002, 7.2251213E+002, 4.2999444E+002, 5.6219963E+002, 4.8096812E+002, 4.6234083E+002, 4.5917136E+002, 5.0172624E+002, 5.1783927E+002, 5.3811383E+002, 5.1182490E+002, 4.9512739E+002, 2.5023617E+002, 8.9817752E+001, 7.1861433E+001, 5.5156439E+001, 4.3564418E+002, 3.5031040E+002, 2.3955422E+002, 1.8098663E+002, 7.4869365E+001, 6.1345917E+001, 4.1582459E+001
 7.3000476E+002, 7.2750906E+002, 7.2750906E+002, 7.2750906E+002, 7.2750906E+002, 4.3639802E+002, 5.5523529E+002, 4.8605149E+002, 4.6509592E+002, 4.5307568E+002, 4.5626224E+002, 4.9138454E+002, 5.5390449E+002, 5.2949809E+002, 5.1322213E+002, 2.4813294E+002, 8.7167710E+001, 7.3533062E+001, 6.8012144E+001, 4.2853991E+002, 3.3365706E+002, 2.4629693E+002, 1.7427860E+002, 7.4316657E+001, 6.5061386E+001, 4.4923786E+001
 7.3500378E+002, 7.3250152E+002, 7.3250152E+002, 7.3250152E+002, 7.3250152E+002, 4.2998789E+002, 5.4740851E+002, 4.7497870E+002, 4.6558777E+002, 4.6361330E+002, 4.4109982E+002, 4.5947428E+002, 5.5132715E+002, 5.1773774E+002, 4.9369407E+002, 2.5164741E+002, 8.9342080E+001, 7.6489117E+001, 6.5340036E+001, 4.4034469E+002, 3.5661343E+002, 2.4923454E+002, 1.7421937E+002, 7.7951325E+001, 6.2160198E+001, 4.5245784E+001
 7.4000793E+002, 7.3750401E+002, 7.3750401E+002, 7.3750401E+002, 7.3750401E+002, 4.5559164E+002, 5.5334074E+002, 4.7657140E+002, 4.6059660E+002, 4.5827588E+002, 4.5135329E+002, 4.7350202E+002, 5.4643680E+002, 5.0418600E+002, 4.9020410E+002, 2.3070689E+002, 8.3642028E+001, 7.4029406E+001, 5.7133956E+001, 4.2297896E+002, 3.3170633E+002, 2.3622943E+002, 1.6560039E+002, 7.4097059E+001, 6.4790608E+001, 4.0010409E+001
 7.4500433E+002, 7.4251152E+002, 7.4251152E+002, 7.4251152E+002, 7.4251152E+002, 4.2904466E+002, 5.2912462E+002, 4.6206453E+002, 4.5653352E+002, 4.6025259E+002, 4.6819708E+002, 4.4580412E+002, 5.5343931E+002, 5.1988031E+002, 5.2517818E+002, 2.4587586E+002, 8.9160217E+001, 7.0607622E+001, 5.6371222E+001, 4.2193325E+002, 3.5487270E+002, 2.4142068E+002, 1.7404795E+002, 7.6088137E+001, 6.5263489E+001, 4.5470278E+001
 7.5000183E+002, 7.4748416E+002, 7.4748416E+002, 7.4748416E+002, 7.4748416E+002, 4.2817463E+002, 5.4939339E+002, 4.7270737E+002, 4.5482497E+002, 4.5165424E+002, 4.4266898E+002, 4.5205004E+002, 5.4879798E+002, 5.1963477E+002, 5.0530611E+002, 2.2301790E+002, 1.0015272E+002, 7.2421446E+001, 6.5901657E+001, 4.2452948E+002, 3.2822602E+002, 2.4039962E+002, 1.6365399E+002, 6.9419991E+001, 6.1013648E+001, 4.6723678E+001
 7.5500092E+002, 7.5256978E+002, 7.5256978E+002, 7.5256978E+002, 7.5256978E+002, 4.4157561E+002, 5.4039845E+002, 4.5841205E+002, 4.4661570E+002, 4.4504890E+002, 4.3607888E+002, 4.2259295E+002, 5.5241929E+002, 5.1734371E+002, 5.0975698E+002, 2.1100796E+002, 7.9896988E+001, 6.8308981E+001, 5.8864814E+001, 3.9382645E+002, 3.1157954E+002, 2.3580973E+002, 1.5399500E+002, 6.3230824E+001, 5.4771736E+001, 4.6244390E+001
 7.6000592E+002, 7.5749909E+002, 7.5749909E+002, 7.5749909E+002, 7.5749909E+002, 4.2103411E+002, 5.3109775E+002, 4.5632430E+002, 4.4596160E+002, 4.4273784E+002, 4.2772577E+002, 4.1500146E+002, 5.3697805E+002, 5.0622200E+002, 4.9736950E+002, 2.2737165E+002, 8.8622484E+001, 7.5128465E+001, 6.2594763E+001, 3.9678400E+002, 3.1421554E+002, 2.1693091E+002, 1.6099230E+002, 7.4008283E+001, 6.4416263E+001, 4.8742783E+001
 7.6501086E+002, 7.6251423E+002, 7.6251423E+002, 7.6251423E+002, 7.6251423E+002, 4.3260300E+002, 5.2651415E+002, 4.5395724E+002, 4.4163949E+002, 4.3901455E+002, 4.3213353E+002, 4.4833814E+002, 5.4907008E+002, 5.1133032E+002, 5.1306582E+002, 2.0740155E+002, 8.5464359E+001, 7.4396409E+001, 6.3377768E+001, 4.0464924E+002, 3.3582467E+002, 2.2381219E+002, 1.5980983E+002, 6.6445884E+001, 5.6389181E+001, 4.1762255E+001
 7.7000421E+002, 7.6751337E+002, 7.6751337E+002, 7.6751337E+002, 7.6751337E+002, 4.3215044E+002, 5.5898132E+002, 4.6016763E+002, 4.5372583E+002, 4.5022156E+002, 4.4523507E+002, 4.5593334E+002, 5.3976264E+002, 5.1705951E+002, 5.1679104E+002, 2.4783247E+002, 9.3957685E+001, 7.8250658E+001, 6.4837550E+001, 4.5091977E+002, 3.5120398E+002, 2.3227560E+002, 1.7138606E+002, 7.1561276E+001, 6.4646021E+001, 5.3235223E+001
 7.7500916E+002, 7.7251250E+002, 7.7251250E+002, 7.7251250E+002, 7.7251250E+002, 4.1565862E+002, 5.5983386E+002, 4.6976079E+002, 4.5747296E+002, 4.5638183E+002, 4.7497468E+002, 4.8358092E+002, 5.3976767E+002, 5.1522410E+002, 5.2242720E+002, 2.4339373E+002, 8.7316342E+001, 7.6783952E+001, 6.1352635E+001, 4.2541702E+002, 3.5333323E+002, 2.3606004E+002, 1.7908772E+002, 7.6972876E+001, 6.9901378E+001, 4.9005467E+001
 7.8000977E+002, 7.7757552E+002, 7.7757552E+002, 7.7757552E+002, 7.7757552E+002, 4.3374860E+002, 5.2980600E+002, 4.6202628E+002, 4.4911612E+002, 4.4922419E+002, 4.2339752E+002, 4.2925495E+002, 5.5315652E+002, 5.2435121E+002, 5.3055818E+002, 2.3221855E+002, 8.8400419E+001, 7.7127753E+001, 6.0243909E+001, 4.2785496E+002, 3.4544742E+002, 2.4334987E+002, 1.7076659E+002, 8.0702968E+001, 6.4441450E+001, 4.4513003E+001
 7.8500562E+002, 7.8249359E+002, 7.8249359E+002, 7.8249359E+002, 7.8249359E+002, 4.4212733E+002, 5.4276293E+002, 4.5075105E+002, 4.4880612E+002, 4.4418757E+002, 4.5636277E+002, 4.5192473E+002, 5.3295712E+002, 5.0954047E+002, 5.1134015E+002, 2.2653090E+002, 8.6553054E+001, 7.8182258E+001, 5.2777418E+001, 4.1007356E+002, 3.3921249E+002, 2.3957030E+002, 1.6217784E+002, 7.3590740E+001, 6.5867283E+001, 4.6885767E+001
