s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 5.2502130E+002, 5.2260388E+002, 5.2260388E+002, 5.2260388E+002, 5.2260388E+002, 4.4956394E+001, 4.6644675E+001, 4.3937902E+001, 3.9792352E+001, 3.7000167E+001, 3.5463565E+001, 3.5773602E+001, 4.1567597E+001, 4.0041317E+001, 4.0362932E+001, 3.4568307E+001, 3.3576563E+001, 3.3566557E+001, 3.2601640E+001, 3.6284727E+001, 3.5059901E+001, 3.4119233E+001, 3.3984097E+001, 3.3749246E+001, 3.2899229E+001, 3.2287289E+001
 5.3000397E+002, 5.2765124E+002, 5.2765124E+002, 5.2765124E+002, 5.2765124E+002, 4.4924472E+001, 4.6676954E+001, 4.3936297E+001, 3.9962290E+001, 3.7288504E+001, 3.4702068E+001, 3.5782773E+001, 4.1249105E+001, 3.9963147E+001, 4.0260603E+001, 3.4377274E+001, 3.3519207E+001, 3.3517165E+001, 3.2714108E+001, 3.6013613E+001, 3.5069824E+001, 3.4439053E+001, 3.3701050E+001, 3.3569688E+001, 3.2751231E+001, 3.2292696E+001
 5.3501642E+002, 5.3250820E+002, 5.3250820E+002, 5.3250820E+002, 5.3250820E+002, 4.4173963E+001, 4.6773478E+001, 4.3609453E+001, 4.0333102E+001, 3.7568451E+001, 3.4352731E+001, 3.5239409E+001, 4.1354015E+001, 3.9867128E+001, 4.0253636E+001, 3.4110350E+001, 3.3390449E+001, 3.3447159E+001, 3.2703775E+001, 3.6007902E+001, 3.4742981E+001, 3.4326170E+001, 3.3566893E+001, 3.3483574E+001, 3.2601836E+001, 3.2282258E+001
 5.4000562E+002, 5.3752476E+002, 5.3752476E+002, 5.3752476E+002, 5.3752476E+002, 4.4000822E+001, 4.6609599E+001, 4.3779545E+001, 4.0686667E+001, 3.7335230E+001, 3.5396425E+001, 3.5104450E+001, 4.1204950E+001, 3.9823759E+001, 4.0215126E+001, 3.4100002E+001, 3.3309637E+001, 3.3378351E+001, 3.2431777E+001, 3.5376205E+001, 3.4789269E+001, 3.3472430E+001, 3.3599319E+001, 3.3301628E+001, 3.2502166E+001, 3.2135524E+001
 5.4502161E+002, 5.4247921E+002, 5.4247921E+002, 5.4247921E+002, 5.4247921E+002, 4.4159356E+001, 4.6446479E+001, 4.3495600E+001, 3.9918605E+001, 3.8139327E+001, 3.6573014E+001, 3.5089366E+001, 4.0990896E+001, 3.9793335E+001, 4.0250799E+001, 3.4061780E+001, 3.3303647E+001, 3.3304101E+001, 3.2251563E+001, 3.6045459E+001, 3.5078422E+001, 3.3825038E+001, 3.3336835E+001, 3.3226909E+001, 3.2468651E+001, 3.2022450E+001
 5.5001593E+002, 5.4753141E+002, 5.4753141E+002, 5.4753141E+002, 5.4753141E+002, 4.4219534E+001, 4.6266891E+001, 4.3770031E+001, 3.9230453E+001, 3.8554675E+001, 3.6542799E+001, 3.5006402E+001, 4.0738464E+001, 3.9714195E+001, 4.0183441E+001, 3.4333564E+001, 3.3250535E+001, 3.3202319E+001, 3.2426741E+001, 3.6348659E+001, 3.4874483E+001, 3.3741736E+001, 3.3463814E+001, 3.3093435E+001, 3.2398698E+001, 3.1965055E+001
 5.5500293E+002, 5.5257949E+002, 5.5257949E+002, 5.5257949E+002, 5.5257949E+002, 4.4513996E+001, 4.6038728E+001, 4.3543114E+001, 3.9297721E+001, 3.8566869E+001, 3.6375956E+001, 3.5177464E+001, 4.0910692E+001, 3.9593730E+001, 4.0079952E+001, 3.4393749E+001, 3.3276993E+001, 3.3118659E+001, 3.2593581E+001, 3.5728215E+001, 3.4617427E+001, 3.3716491E+001, 3.3582652E+001, 3.3024350E+001, 3.2403639E+001, 3.1926753E+001
 5.6002295E+002, 5.5752379E+002, 5.5752379E+002, 5.5752379E+002, 5.5752379E+002, 4.4308741E+001, 4.6045600E+001, 4.3667985E+001, 3.9839587E+001, 3.8740983E+001, 3.6346557E+001, 3.5572936E+001, 4.0802898E+001, 3.9557461E+001, 4.0018553E+001, 3.3955933E+001, 3.3255304E+001, 3.3004425E+001, 3.2493491E+001, 3.5198894E+001, 3.4602287E+001, 3.3800902E+001, 3.4032868E+001, 3.3053603E+001, 3.2675247E+001, 3.1891534E+001
 5.6502118E+002, 5.6253967E+002, 5.6253967E+002, 5.6253967E+002, 5.6253967E+002, 4.4506349E+001, 4.5741213E+001, 4.3690711E+001, 3.9514607E+001, 3.9245093E+001, 3.6869070E+001, 3.5652798E+001, 4.0662408E+001, 3.9516274E+001, 4.0052685E+001, 3.3285748E+001, 3.3090033E+001, 3.2930959E+001, 3.2509184E+001, 3.5132463E+001, 3.4130091E+001, 3.3889360E+001, 3.3787681E+001, 3.3050164E+001, 3.2696510E+001, 3.1791265E+001
 5.7001294E+002, 5.6754404E+002, 5.6754404E+002, 5.6754404E+002, 5.6754404E+002, 4.3962108E+001, 4.5607424E+001, 4.3554725E+001, 4.0212201E+001, 3.9244096E+001, 3.6487846E+001, 3.5534939E+001, 4.0889966E+001, 3.9526919E+001, 4.0011964E+001, 3.3206680E+001, 3.2827084E+001, 3.2935810E+001, 3.2670582E+001, 3.5045276E+001, 3.4265427E+001, 3.3925222E+001, 3.3667487E+001, 3.2904439E+001, 3.2494161E+001, 3.1654717E+001
 5.7501483E+002, 5.7252183E+002, 5.7252183E+002, 5.7252183E+002, 5.7252183E+002, 4.3952281E+001, 4.5879880E+001, 4.3576541E+001, 4.0510296E+001, 3.9439738E+001, 3.4430087E+001, 3.5513644E+001, 4.0870154E+001, 3.9461979E+001, 4.0092316E+001, 3.3017052E+001, 3.2785131E+001, 3.2923397E+001, 3.2687274E+001, 3.5755033E+001, 3.4523086E+001, 3.4027035E+001, 3.3914762E+001, 3.2908926E+001, 3.2409321E+001, 3.1598669E+001
 5.8000629E+002, 5.7752563E+002, 5.7752563E+002, 5.7752563E+002, 5.7752563E+002, 4.3882113E+001, 4.6032136E+001, 4.3232557E+001, 4.0635320E+001, 3.9429967E+001, 3.3719269E+001, 3.5125206E+001, 4.0682263E+001, 3.9423074E+001, 4.0070567E+001, 3.3064455E+001, 3.2827257E+001, 3.2895037E+001, 3.2686991E+001, 3.5619347E+001, 3.4678411E+001, 3.4324783E+001, 3.3914450E+001, 3.3027087E+001, 3.2392279E+001, 3.1555380E+001
 5.8500348E+002, 5.8246503E+002, 5.8246503E+002, 5.8246503E+002, 5.8246503E+002, 4.4090742E+001, 4.6046435E+001, 4.3144692E+001, 4.0763864E+001, 3.9429649E+001, 3.4260601E+001, 3.4913351E+001, 4.0621194E+001, 3.9321973E+001, 4.0045810E+001, 3.2921088E+001, 3.2827567E+001, 3.2843756E+001, 3.2520839E+001, 3.5216979E+001, 3.4507845E+001, 3.4268066E+001, 3.3595080E+001, 3.2973695E+001, 3.2226026E+001, 3.1462678E+001
 5.9001678E+002, 5.8753963E+002, 5.8753963E+002, 5.8753963E+002, 5.8753963E+002, 4.3327412E+001, 4.5848571E+001, 4.3340890E+001, 4.0358015E+001, 3.9641010E+001, 3.3668460E+001, 3.4278098E+001, 4.0715835E+001, 3.9251215E+001, 3.9855665E+001, 3.2747504E+001, 3.2810559E+001, 3.2785268E+001, 3.2211910E+001, 3.5680761E+001, 3.4796674E+001, 3.3517652E+001, 3.3184295E+001, 3.2720499E+001, 3.2170212E+001, 3.1471180E+001
 5.9500922E+002, 5.9250786E+002, 5.9250786E+002, 5.9250786E+002, 5.9250786E+002, 4.3629097E+001, 4.5623019E+001, 4.3249493E+001, 3.9740055E+001, 3.9607072E+001, 3.4100271E+001, 3.4178035E+001, 4.0618188E+001, 3.9274122E+001, 3.9734420E+001, 3.2715395E+001, 3.2795810E+001, 3.2710764E+001, 3.2015255E+001, 3.6033721E+001, 3.4887183E+001, 3.3353113E+001, 3.3003510E+001, 3.2660384E+001, 3.2187949E+001, 3.1494991E+001
 6.0001526E+002, 5.9750186E+002, 5.9750186E+002, 5.9750186E+002, 5.9750186E+002, 4.3665998E+001, 4.5561408E+001, 4.2781338E+001, 3.9658861E+001, 3.9456848E+001, 3.4774710E+001, 3.4485071E+001, 4.0738452E+001, 3.9338408E+001, 3.9676065E+001, 3.2736495E+001, 3.2799435E+001, 3.2585503E+001, 3.1943624E+001, 3.5205565E+001, 3.4972615E+001, 3.3563679E+001, 3.3030660E+001, 3.2567713E+001, 3.2156906E+001, 3.1545765E+001
 6.0502014E+002, 6.0252479E+002, 6.0252479E+002, 6.0252479E+002, 6.0252479E+002, 4.3314742E+001, 4.5409256E+001, 4.2954788E+001, 4.0057168E+001, 3.9360493E+001, 3.3580319E+001, 3.4417256E+001, 4.0665922E+001, 3.9476092E+001, 3.9458832E+001, 3.2660684E+001, 3.2808445E+001, 3.2593710E+001, 3.1954312E+001, 3.5251604E+001, 3.4699719E+001, 3.3582057E+001, 3.3331342E+001, 3.2577194E+001, 3.2121376E+001, 3.1500176E+001
 6.1001801E+002, 6.0757030E+002, 6.0757030E+002, 6.0757030E+002, 6.0757030E+002, 4.2140673E+001, 4.5362624E+001, 4.2901079E+001, 4.0429469E+001, 3.9453089E+001, 3.4817676E+001, 3.4139102E+001, 4.0452215E+001, 3.9380719E+001, 3.9447384E+001, 3.2494387E+001, 3.2578771E+001, 3.2638183E+001, 3.2015826E+001, 3.4572433E+001, 3.4244007E+001, 3.3689924E+001, 3.3040577E+001, 3.2427903E+001, 3.1983845E+001, 3.1374620E+001
 6.1500763E+002, 6.1257182E+002, 6.1257182E+002, 6.1257182E+002, 6.1257182E+002, 4.2868817E+001, 4.5297809E+001, 4.2746882E+001, 4.0678840E+001, 3.9322859E+001, 3.5708390E+001, 3.4003156E+001, 4.0583637E+001, 3.9226072E+001, 3.9494095E+001, 3.2646596E+001, 3.2231323E+001, 3.2594884E+001, 3.2103577E+001, 3.4432868E+001, 3.4095708E+001, 3.4188799E+001, 3.3335915E+001, 3.2330007E+001, 3.1849820E+001, 3.1225537E+001
 6.2001422E+002, 6.1748413E+002, 6.1748413E+002, 6.1748413E+002, 6.1748413E+002, 4.3697904E+001, 4.5028924E+001, 4.2623441E+001, 4.0897982E+001, 3.8989826E+001, 3.3853279E+001, 3.4109318E+001, 4.0466437E+001, 3.9215377E+001, 3.9314918E+001, 3.2722121E+001, 3.2181404E+001, 3.2536505E+001, 3.2143021E+001, 3.4941591E+001, 3.4240594E+001, 3.4330688E+001, 3.3865185E+001, 3.2408872E+001, 3.1752091E+001, 3.1058587E+001
 6.2500439E+002, 6.2252761E+002, 6.2252761E+002, 6.2252761E+002, 6.2252761E+002, 4.3355700E+001, 4.4651340E+001, 4.2662971E+001, 4.0942942E+001, 3.8720970E+001, 3.4453681E+001, 3.4114779E+001, 4.0524040E+001, 3.9298974E+001, 3.9139079E+001, 3.2519083E+001, 3.2279722E+001, 3.2490270E+001, 3.2050905E+001, 3.5827604E+001, 3.4094103E+001, 3.4016188E+001, 3.3549306E+001, 3.2334485E+001, 3.1715641E+001, 3.1025399E+001
 6.3001465E+002, 6.2764146E+002, 6.2764146E+002, 6.2764146E+002, 6.2764146E+002, 4.3597032E+001, 4.4521024E+001, 4.2630737E+001, 4.1006878E+001, 3.8308923E+001, 3.3977136E+001, 3.4291783E+001, 4.0393528E+001, 3.9091845E+001, 3.9155236E+001, 3.2268668E+001, 3.2432452E+001, 3.2466353E+001, 3.1803378E+001, 3.5741120E+001, 3.3690548E+001, 3.3940289E+001, 3.3457186E+001, 3.2361985E+001, 3.1852232E+001, 3.1270085E+001
 6.3500586E+002, 6.3247632E+002, 6.3247632E+002, 6.3247632E+002, 6.3247632E+002, 4.3478395E+001, 4.4257526E+001, 4.2308346E+001, 4.0909772E+001, 3.8084165E+001, 3.3907553E+001, 3.4470948E+001, 4.0332731E+001, 3.8877254E+001, 3.8993888E+001, 3.2064554E+001, 3.2558007E+001, 3.2411852E+001, 3.1842483E+001, 3.5443369E+001, 3.3954454E+001, 3.3865904E+001, 3.3524112E+001, 3.2459412E+001, 3.1881888E+001, 3.1359965E+001
 6.4001056E+002, 6.3748700E+002, 6.3748700E+002, 6.3748700E+002, 6.3748700E+002, 4.3074560E+001, 4.4428265E+001, 4.2075290E+001, 4.0491833E+001, 3.7770138E+001, 3.3366360E+001, 3.4228609E+001, 4.0254505E+001, 3.8980987E+001, 3.8963237E+001, 3.1957732E+001, 3.2568129E+001, 3.2318465E+001, 3.1659151E+001, 3.4858347E+001, 3.3502192E+001, 3.3462448E+001, 3.3340830E+001, 3.2066119E+001, 3.1834322E+001, 3.1324254E+001
 6.4500244E+002, 6.4243892E+002, 6.4243892E+002, 6.4243892E+002, 6.4243892E+002, 4.2120496E+001, 4.4372493E+001, 4.2143057E+001, 4.0212813E+001, 3.7685175E+001, 3.3408714E+001, 3.4099608E+001, 4.0230198E+001, 3.9192721E+001, 3.8740963E+001, 3.1893753E+001, 3.2353521E+001, 3.2343768E+001, 3.1545695E+001, 3.4625447E+001, 3.3528117E+001, 3.3557792E+001, 3.3227887E+001, 3.1950750E+001, 3.1753301E+001, 3.1304531E+001
 6.5000879E+002, 6.4745360E+002, 6.4745360E+002, 6.4745360E+002, 6.4745360E+002, 4.2179253E+001, 4.4313661E+001, 4.1382841E+001, 4.0035347E+001, 3.6846095E+001, 3.3042186E+001, 3.3791140E+001, 4.0178091E+001, 3.9189464E+001, 3.8737908E+001, 3.2006586E+001, 3.1981805E+001, 3.2313402E+001, 3.1722117E+001, 3.4956189E+001, 3.3316759E+001, 3.3728947E+001, 3.3309562E+001, 3.2024882E+001, 3.1698294E+001, 3.1144916E+001
 6.5501508E+002, 6.5247254E+002, 6.5247254E+002, 6.5247254E+002, 6.5247254E+002, 4.2546011E+001, 4.4385515E+001, 4.1628768E+001, 3.9886594E+001, 3.6865622E+001, 3.2716240E+001, 3.3684273E+001, 4.0115290E+001, 3.9048112E+001, 3.8743510E+001, 3.2465116E+001, 3.1664340E+001, 3.2209880E+001, 3.1796527E+001, 3.4710640E+001, 3.3744563E+001, 3.3535359E+001, 3.3254830E+001, 3.2096261E+001, 3.1652900E+001, 3.1065916E+001
 6.6001184E+002, 6.5753962E+002, 6.5753962E+002, 6.5753962E+002, 6.5753962E+002, 4.1845866E+001, 4.4073823E+001, 4.1471546E+001, 4.0000081E+001, 3.7718233E+001, 3.2363900E+001, 3.3422071E+001, 3.9911633E+001, 3.8967346E+001, 3.8310608E+001, 3.2272915E+001, 3.1587767E+001, 3.1968709E+001, 3.1907139E+001, 3.5438613E+001, 3.4000949E+001, 3.3310277E+001, 3.3487975E+001, 3.2148765E+001, 3.1540194E+001, 3.1028481E+001
 6.6500623E+002, 6.6253118E+002, 6.6253118E+002, 6.6253118E+002, 6.6253118E+002, 4.2424988E+001, 4.3916904E+001, 4.1588850E+001, 4.0363418E+001, 3.8035885E+001, 3.1972841E+001, 3.3263138E+001, 3.9918663E+001, 3.8942613E+001, 3.8411667E+001, 3.1986555E+001, 3.1712883E+001, 3.1745505E+001, 3.1815987E+001, 3.4738046E+001, 3.3635444E+001, 3.3291707E+001, 3.3442890E+001, 3.2212657E+001, 3.1616979E+001, 3.1060356E+001
 6.7002002E+002, 6.6758329E+002, 6.6758329E+002, 6.6758329E+002, 6.6758329E+002, 4.3585952E+001, 4.3679702E+001, 4.1697571E+001, 4.0245006E+001, 3.7385899E+001, 3.1807930E+001, 3.3179245E+001, 3.9627562E+001, 3.8719230E+001, 3.8303449E+001, 3.1791107E+001, 3.1881534E+001, 3.1606456E+001, 3.1718784E+001, 3.4979807E+001, 3.4376849E+001, 3.3318964E+001, 3.3359395E+001, 3.2200020E+001, 3.1694034E+001, 3.1067561E+001
 6.7500543E+002, 6.7255969E+002, 6.7255969E+002, 6.7255969E+002, 6.7255969E+002, 4.3178725E+001, 4.3552231E+001, 4.1308914E+001, 4.0030655E+001, 3.6546164E+001, 3.1362329E+001, 3.3181396E+001, 3.9753559E+001, 3.8651578E+001, 3.8318726E+001, 3.1658206E+001, 3.1978956E+001, 3.1568156E+001, 3.1591397E+001, 3.4823723E+001, 3.4218941E+001, 3.3390502E+001, 3.3382323E+001, 3.2144001E+001, 3.1582801E+001, 3.1026038E+001
 6.8001758E+002, 6.7764701E+002, 6.7764701E+002, 6.7764701E+002, 6.7764701E+002, 4.2513858E+001, 4.3630085E+001, 4.1141763E+001, 4.0029834E+001, 3.6637195E+001, 3.1370804E+001, 3.3306725E+001, 3.9754457E+001, 3.8669546E+001, 3.8259271E+001, 3.1519778E+001, 3.1939108E+001, 3.1636324E+001, 3.1483893E+001, 3.4425385E+001, 3.4133797E+001, 3.3578914E+001, 3.3218905E+001, 3.1951422E+001, 3.1528352E+001, 3.1059425E+001
 6.8501459E+002, 6.8252299E+002, 6.8252299E+002, 6.8252299E+002, 6.8252299E+002, 4.2198692E+001, 4.3610966E+001, 4.1038901E+001, 3.9498431E+001, 3.7136457E+001, 3.1209977E+001, 3.3403765E+001, 3.9597864E+001, 3.8647517E+001, 3.8107399E+001, 3.1499090E+001, 3.1853408E+001, 3.1785655E+001, 3.1500701E+001, 3.5122252E+001, 3.4084402E+001, 3.3273342E+001, 3.3184700E+001, 3.1904261E+001, 3.1471279E+001, 3.1099404E+001
 6.9001703E+002, 6.8750624E+002, 6.8750624E+002, 6.8750624E+002, 6.8750624E+002, 4.2466651E+001, 4.3484789E+001, 4.0913487E+001, 3.9722367E+001, 3.7588027E+001, 3.1315334E+001, 3.3440932E+001, 3.9598698E+001, 3.8354598E+001, 3.8111944E+001, 3.1663063E+001, 3.1744397E+001, 3.1805918E+001, 3.1491043E+001, 3.4766999E+001, 3.3613825E+001, 3.3256710E+001, 3.3053208E+001, 3.1776727E+001, 3.1453316E+001, 3.1022250E+001
 6.9500519E+002, 6.9252383E+002, 6.9252383E+002, 6.9252383E+002, 6.9252383E+002, 4.2923818E+001, 4.3358587E+001, 4.1063327E+001, 3.9839353E+001, 3.7563650E+001, 3.1123524E+001, 3.3398850E+001, 3.9396713E+001, 3.8418272E+001, 3.8089624E+001, 3.1755829E+001, 3.1678899E+001, 3.1713012E+001, 3.1459839E+001, 3.4954057E+001, 3.3635750E+001, 3.3417195E+001, 3.2826126E+001, 3.1760359E+001, 3.1470961E+001, 3.0846412E+001
 7.0001489E+002, 6.9743959E+002, 6.9743959E+002, 6.9743959E+002, 6.9743959E+002, 4.2974155E+001, 4.3423193E+001, 4.1226982E+001, 3.9665297E+001, 3.6941172E+001, 3.0973007E+001, 3.3310330E+001, 3.9487170E+001, 3.8429149E+001, 3.7891073E+001, 3.1657624E+001, 3.1725010E+001, 3.1585092E+001, 3.1402825E+001, 3.5207431E+001, 3.3927780E+001, 3.3259298E+001, 3.2744503E+001, 3.1792626E+001, 3.1557715E+001, 3.0848297E+001
 7.0500647E+002, 7.0245180E+002, 7.0245180E+002, 7.0245180E+002, 7.0245180E+002, 4.3139883E+001, 4.3651072E+001, 4.0901426E+001, 3.9721446E+001, 3.6479846E+001, 3.0924940E+001, 3.3096916E+001, 3.9364144E+001, 3.8448481E+001, 3.8139054E+001, 3.1611088E+001, 3.1858813E+001, 3.1446979E+001, 3.1280096E+001, 3.5105116E+001, 3.3572123E+001, 3.3076505E+001, 3.2929835E+001, 3.1737818E+001, 3.1548192E+001, 3.0889088E+001
 7.1001569E+002, 7.0738721E+002, 7.0738721E+002, 7.0738721E+002, 7.0738721E+002, 4.3142688E+001, 4.3651457E+001, 4.0773869E+001, 3.9598414E+001, 3.6575467E+001, 3.1158495E+001, 3.2991630E+001, 3.9452480E+001, 3.8399147E+001, 3.7592640E+001, 3.1495005E+001, 3.1859658E+001, 3.1416076E+001, 3.1198424E+001, 3.4321996E+001, 3.3189552E+001, 3.3152376E+001, 3.2982956E+001, 3.1693838E+001, 3.1529847E+001, 3.0944749E+001
 7.1500140E+002, 7.1246673E+002, 7.1246673E+002, 7.1246673E+002, 7.1246673E+002, 4.3026133E+001, 4.3694362E+001, 4.0975292E+001, 3.9361425E+001, 3.6434306E+001, 3.1430883E+001, 3.2964843E+001, 3.9219046E+001, 3.8396338E+001, 3.7250790E+001, 3.1355462E+001, 3.1779274E+001, 3.1444331E+001, 3.1150208E+001, 3.4376983E+001, 3.3624074E+001, 3.3267892E+001, 3.3082267E+001, 3.1755202E+001, 3.1407271E+001, 3.0884811E+001
 7.2000305E+002, 7.1742760E+002, 7.1742760E+002, 7.1742760E+002, 7.1742760E+002, 4.2600261E+001, 4.3588798E+001, 4.0782886E+001, 3.9283810E+001, 3.7417861E+001, 3.1533381E+001, 3.2900319E+001, 3.9257975E+001, 3.8286545E+001, 3.7078114E+001, 3.1177141E+001, 3.1591023E+001, 3.1417099E+001, 3.1179126E+001, 3.4548346E+001, 3.3359816E+001, 3.3425690E+001, 3.3244283E+001, 3.1764359E+001, 3.1282221E+001, 3.0725764E+001
 7.2502057E+002, 7.2249887E+002, 7.2249887E+002, 7.2249887E+002, 7.2249887E+002, 4.2724458E+001, 4.3552091E+001, 4.0819968E+001, 3.9254753E+001, 3.6981337E+001, 3.1513883E+001, 3.3029000E+001, 3.9151840E+001, 3.8148227E+001, 3.6970018E+001, 3.1278330E+001, 3.1386070E+001, 3.1433043E+001, 3.1240029E+001, 3.3709204E+001, 3.3161597E+001, 3.3372501E+001, 3.3510330E+001, 3.1891382E+001, 3.1300789E+001, 3.0617079E+001
 7.3001862E+002, 7.2756876E+002, 7.2756876E+002, 7.2756876E+002, 7.2756876E+002, 4.3012128E+001, 4.3080778E+001, 4.0362643E+001, 3.8919802E+001, 3.7281946E+001, 3.1445195E+001, 3.2802900E+001, 3.9164309E+001, 3.8079288E+001, 3.6970311E+001, 3.1444336E+001, 3.1362274E+001, 3.1295756E+001, 3.1203841E+001, 3.5170583E+001, 3.3997589E+001, 3.3165603E+001, 3.3223820E+001, 3.1925696E+001, 3.1301463E+001, 3.0655860E+001
 7.3501007E+002, 7.3255434E+002, 7.3255434E+002, 7.3255434E+002, 7.3255434E+002, 4.2965833E+001, 4.2816491E+001, 4.0586376E+001, 3.8890947E+001, 3.7312958E+001, 3.0918478E+001, 3.2574518E+001, 3.9036077E+001, 3.8058261E+001, 3.6821734E+001, 3.1527539E+001, 3.1397025E+001, 3.1137638E+001, 3.1143705E+001, 3.5063379E+001, 3.3612612E+001, 3.3307148E+001, 3.3090453E+001, 3.1827073E+001, 3.1355127E+001, 3.0782476E+001
 7.4001727E+002, 7.3751888E+002, 7.3751888E+002, 7.3751888E+002, 7.3751888E+002, 4.3078563E+001, 4.2711807E+001, 4.0748418E+001, 3.8793230E+001, 3.7417380E+001, 3.1066432E+001, 3.2463685E+001, 3.8998348E+001, 3.7984238E+001, 3.6609560E+001, 3.1319961E+001, 3.1510608E+001, 3.1098738E+001, 3.1087095E+001, 3.4646314E+001, 3.3807639E+001, 3.3299818E+001, 3.3107249E+001, 3.1603554E+001, 3.1357527E+001, 3.0771364E+001
 7.4500543E+002, 7.4253867E+002, 7.4253867E+002, 7.4253867E+002, 7.4253867E+002, 4.2619878E+001, 4.2747608E+001, 4.0604176E+001, 3.8546387E+001, 3.6864177E+001, 3.0941732E+001, 3.2381636E+001, 3.8826369E+001, 3.7880041E+001, 3.6509725E+001, 3.1076905E+001, 3.1542917E+001, 3.1093357E+001, 3.1042727E+001, 3.4318544E+001, 3.3436037E+001, 3.3405296E+001, 3.2928875E+001, 3.1420754E+001, 3.1305306E+001, 3.0808622E+001
 7.5000513E+002, 7.4752207E+002, 7.4752207E+002, 7.4752207E+002, 7.4752207E+002, 4.2632495E+001, 4.2981088E+001, 4.0335820E+001, 3.8236939E+001, 3.6865198E+001, 3.0781127E+001, 3.2338246E+001, 3.8817481E+001, 3.7792905E+001, 3.6530007E+001, 3.0967163E+001, 3.1518027E+001, 3.1099878E+001, 3.1026823E+001, 3.3977312E+001, 3.3139336E+001, 3.3248865E+001, 3.2955872E+001, 3.1569936E+001, 3.1341117E+001, 3.0855180E+001
 7.5501239E+002, 7.5255690E+002, 7.5255690E+002, 7.5255690E+002, 7.5255690E+002, 4.2586200E+001, 4.2899836E+001, 4.0246247E+001, 3.8130603E+001, 3.6924138E+001, 3.0672715E+001, 3.2363560E+001, 3.8811471E+001, 3.7718675E+001, 3.6215864E+001, 3.1160016E+001, 3.1430981E+001, 3.1157661E+001, 3.1071168E+001, 3.4294730E+001, 3.3496721E+001, 3.2850727E+001, 3.3225467E+001, 3.1449378E+001, 3.1426319E+001, 3.0741364E+001
 7.6000482E+002, 7.5756521E+002, 7.5756521E+002, 7.5756521E+002, 7.5756521E+002, 4.2330169E+001, 4.2686965E+001, 4.0157632E+001, 3.8244745E+001, 3.6632406E+001, 3.0365580E+001, 3.2230436E+001, 3.8627370E+001, 3.7384866E+001, 3.6279177E+001, 3.1105976E+001, 3.1351172E+001, 3.1143834E+001, 3.1084335E+001, 3.4068673E+001, 3.3460307E+001, 3.2843894E+001, 3.3287345E+001, 3.1636576E+001, 3.1481395E+001, 3.0623815E+001
 7.6501721E+002, 7.6242819E+002, 7.6242819E+002, 7.6242819E+002, 7.6242819E+002, 4.1872840E+001, 4.2815384E+001, 4.0376122E+001, 3.8443198E+001, 3.6677688E+001, 3.0510195E+001, 3.1974522E+001, 3.8506065E+001, 3.7296720E+001, 3.6114447E+001, 3.1391180E+001, 3.1244181E+001, 3.0990408E+001, 3.1055256E+001, 3.4368139E+001, 3.3204352E+001, 3.2926629E+001, 3.3001208E+001, 3.1745157E+001, 3.1495922E+001, 3.0566739E+001
 7.7000549E+002, 7.6757190E+002, 7.6757190E+002, 7.6757190E+002, 7.6757190E+002, 4.1896570E+001, 4.2886292E+001, 4.0397324E+001, 3.8429298E+001, 3.6755649E+001, 3.0901826E+001, 3.1798109E+001, 3.8471294E+001, 3.7379223E+001, 3.5945676E+001, 3.1321638E+001, 3.1322682E+001, 3.0753830E+001, 3.0983810E+001, 3.4758635E+001, 3.3199898E+001, 3.2807522E+001, 3.2704812E+001, 3.1698152E+001, 3.1555914E+001, 3.0561609E+001
 7.7500061E+002, 7.7250990E+002, 7.7250990E+002, 7.7250990E+002, 7.7250990E+002, 4.1941685E+001, 4.2784932E+001, 4.0123657E+001, 3.8099274E+001, 3.6215840E+001, 3.0681335E+001, 3.1630851E+001, 3.8451136E+001, 3.7508916E+001, 3.5865207E+001, 3.1270210E+001, 3.1427022E+001, 3.0669132E+001, 3.0930500E+001, 3.4304581E+001, 3.2968753E+001, 3.3185829E+001, 3.2893008E+001, 3.1748085E+001, 3.1531778E+001, 3.0684668E+001
 7.8000085E+002, 7.7750078E+002, 7.7750078E+002, 7.7750078E+002, 7.7750078E+002, 4.2293576E+001, 4.2741148E+001, 4.0230935E+001, 3.7764205E+001, 3.6253720E+001, 3.0263979E+001, 3.1928371E+001, 3.8210489E+001, 3.7325654E+001, 3.5737540E+001, 3.1196314E+001, 3.1447399E+001, 3.0686816E+001, 3.0894780E+001, 3.4397017E+001, 3.3412434E+001, 3.3203919E+001, 3.2858861E+001, 3.1727199E+001, 3.1395860E+001, 3.0905610E+001
 7.8500464E+002, 7.8253838E+002, 7.8253838E+002, 7.8253838E+002, 7.8253838E+002, 4.2301701E+001, 4.2692137E+001, 4.0159237E+001, 3.8216982E+001, 3.6731444E+001, 3.0947693E+001, 3.1925657E+001, 3.8204537E+001, 3.7152476E+001, 3.5424886E+001, 3.1110262E+001, 3.1394101E+001, 3.0837748E+001, 3.0843765E+001, 3.3990243E+001, 3.3133748E+001, 3.3002527E+001, 3.2608283E+001, 3.1247242E+001, 3.1369479E+001, 3.0871567E+001
