s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 5.2500867E+002, 5.2244885E+002, 5.2244885E+002, 5.2244885E+002, 5.2244885E+002, 2.5538336E+002, 3.4862313E+002, 3.4350267E+002, 3.7797264E+002, 3.8277650E+002, 3.4747145E+002, 3.3656884E+002, 5.5567418E+002, 5.6271423E+002, 5.7221293E+002, 5.6738207E+002, 5.8859314E+002, 4.4334224E+002, 2.1445729E+002, 5.7816643E+002, 6.0375574E+002, 6.4548150E+002, 5.8516500E+002, 4.5721274E+002, 3.1125467E+002, 1.9412079E+002
 5.3000513E+002, 5.2752602E+002, 5.2752602E+002, 5.2752602E+002, 5.2752602E+002, 2.4210825E+002, 3.3822891E+002, 3.3568337E+002, 3.7143805E+002, 3.7766025E+002, 3.0430857E+002, 2.5698668E+002, 5.7129157E+002, 5.8577749E+002, 6.0633673E+002, 6.0419328E+002, 6.1451035E+002, 4.3569058E+002, 2.1800729E+002, 5.9664404E+002, 6.1947608E+002, 6.3200921E+002, 5.5443794E+002, 4.1491946E+002, 2.6402243E+002, 1.8028016E+002
 5.3501599E+002, 5.3245356E+002, 5.3245356E+002, 5.3245356E+002, 5.3245356E+002, 2.7211324E+002, 3.2978195E+002, 3.2416176E+002, 3.5955789E+002, 3.8016977E+002, 3.5913941E+002, 2.9054029E+002, 5.5692005E+002, 5.6314737E+002, 5.5420227E+002, 5.6460649E+002, 5.8156806E+002, 3.7013768E+002, 1.8260350E+002, 5.5782342E+002, 5.8749587E+002, 6.1077543E+002, 5.7743240E+002, 4.4407249E+002, 2.5352759E+002, 1.6283204E+002
 5.4000922E+002, 5.3752904E+002, 5.3752904E+002, 5.3752904E+002, 5.3752904E+002, 2.4317239E+002, 3.2340383E+002, 3.1884660E+002, 3.4368860E+002, 3.6760921E+002, 3.6273358E+002, 3.1731402E+002, 5.4497703E+002, 5.4033999E+002, 5.4308648E+002, 5.7921424E+002, 5.8998665E+002, 3.0674866E+002, 1.5929292E+002, 5.8217818E+002, 6.0354548E+002, 6.4174956E+002, 5.8018472E+002, 3.9333853E+002, 2.2742058E+002, 1.3595980E+002
 5.4501392E+002, 5.4251652E+002, 5.4251652E+002, 5.4251652E+002, 5.4251652E+002, 2.6148179E+002, 3.2837393E+002, 3.2076737E+002, 3.6057674E+002, 3.7800367E+002, 3.1920962E+002, 2.9568390E+002, 5.5208078E+002, 5.4557176E+002, 5.6358658E+002, 5.7535128E+002, 5.9667554E+002, 3.6185548E+002, 1.7170495E+002, 6.0492488E+002, 6.2824312E+002, 6.3267232E+002, 5.7502621E+002, 4.2339158E+002, 2.3646837E+002, 1.5840657E+002
 5.5001306E+002, 5.4748398E+002, 5.4748398E+002, 5.4748398E+002, 5.4748398E+002, 2.4713062E+002, 3.2773033E+002, 3.2459420E+002, 3.6127659E+002, 3.6604986E+002, 3.0018982E+002, 2.9850092E+002, 5.4889774E+002, 5.4265301E+002, 5.3745350E+002, 5.9181929E+002, 6.0236756E+002, 3.1433403E+002, 1.5847736E+002, 6.0346046E+002, 6.3700434E+002, 6.5903965E+002, 5.6546795E+002, 4.3186202E+002, 2.6508035E+002, 1.3800307E+002
 5.5500867E+002, 5.5249451E+002, 5.5249451E+002, 5.5249451E+002, 5.5249451E+002, 2.6351352E+002, 3.3243461E+002, 3.2857103E+002, 3.4421114E+002, 3.8632373E+002, 3.4334325E+002, 2.9610122E+002, 5.5110221E+002, 5.4547024E+002, 5.4051048E+002, 5.8623039E+002, 6.1175181E+002, 3.7141683E+002, 1.6573551E+002, 5.7428992E+002, 5.9082653E+002, 5.8864418E+002, 5.2097657E+002, 4.6174971E+002, 2.4163513E+002, 1.3887582E+002
 5.6001178E+002, 5.5754252E+002, 5.5754252E+002, 5.5754252E+002, 5.5754252E+002, 2.5276658E+002, 3.3599724E+002, 3.3095830E+002, 3.5392222E+002, 3.8832436E+002, 3.2758956E+002, 2.9693982E+002, 5.7129573E+002, 5.7221921E+002, 5.6440527E+002, 5.7253333E+002, 5.9143821E+002, 3.6141690E+002, 1.7687697E+002, 5.7497878E+002, 5.9294100E+002, 6.3020815E+002, 5.9851727E+002, 4.6293210E+002, 2.6465065E+002, 1.3916703E+002
 5.6500549E+002, 5.6246788E+002, 5.6246788E+002, 5.6246788E+002, 5.6246788E+002, 2.5374052E+002, 3.2864822E+002, 3.3412912E+002, 3.6212467E+002, 3.7949011E+002, 3.6126955E+002, 3.1424953E+002, 5.5254557E+002, 5.5401928E+002, 5.5773823E+002, 5.9985913E+002, 6.4102348E+002, 2.8553849E+002, 1.7176630E+002, 5.7633517E+002, 5.9938759E+002, 6.2291990E+002, 5.4167447E+002, 3.7164698E+002, 2.2111808E+002, 1.3953084E+002
 5.7001416E+002, 5.6748777E+002, 5.6748777E+002, 5.6748777E+002, 5.6748777E+002, 2.4397435E+002, 3.3539919E+002, 3.2725548E+002, 3.7395387E+002, 3.8463435E+002, 2.8769392E+002, 2.6865271E+002, 5.5315853E+002, 5.5681128E+002, 5.4027858E+002, 5.7211013E+002, 6.2020151E+002, 3.5499219E+002, 1.7650299E+002, 5.9883792E+002, 6.3145925E+002, 6.0755722E+002, 5.7586022E+002, 4.0735184E+002, 2.5284608E+002, 1.6211412E+002
 5.7500940E+002, 5.7251663E+002, 5.7251663E+002, 5.7251663E+002, 5.7251663E+002, 2.5168443E+002, 3.4259398E+002, 3.3984426E+002, 3.5934970E+002, 3.8637430E+002, 3.1952029E+002, 3.0059666E+002, 5.7253206E+002, 5.6090284E+002, 5.5037139E+002, 5.3547287E+002, 6.0430846E+002, 3.6295701E+002, 1.6940334E+002, 6.1385522E+002, 6.2017638E+002, 6.4588415E+002, 6.4929263E+002, 4.5349210E+002, 2.2410666E+002, 1.5283150E+002
 5.8000659E+002, 5.7749783E+002, 5.7749783E+002, 5.7749783E+002, 5.7749783E+002, 2.6685013E+002, 3.3827137E+002, 3.2827684E+002, 3.5434016E+002, 3.8002413E+002, 3.5429541E+002, 3.2042322E+002, 5.6652842E+002, 5.8327884E+002, 5.9395714E+002, 6.1782262E+002, 6.3082230E+002, 4.0572414E+002, 1.8865777E+002, 6.0237373E+002, 6.2274007E+002, 6.4796029E+002, 5.6982592E+002, 4.4544323E+002, 2.7718792E+002, 1.5244050E+002
 5.8500586E+002, 5.8251261E+002, 5.8251261E+002, 5.8251261E+002, 5.8251261E+002, 2.6458852E+002, 3.3451449E+002, 3.3183305E+002, 3.5998241E+002, 4.0153539E+002, 3.2227241E+002, 3.1056108E+002, 5.7599374E+002, 5.8679694E+002, 5.6161420E+002, 5.6162128E+002, 5.6011165E+002, 3.5583262E+002, 1.7297201E+002, 5.9821327E+002, 6.0102478E+002, 6.3935106E+002, 5.7744725E+002, 4.3878648E+002, 2.8714514E+002, 1.5343003E+002
 5.9001288E+002, 5.8754975E+002, 5.8754975E+002, 5.8754975E+002, 5.8754975E+002, 2.5013732E+002, 3.4926784E+002, 3.3969329E+002, 3.7902049E+002, 3.6803362E+002, 3.3515041E+002, 3.4741105E+002, 5.5666031E+002, 5.6225064E+002, 5.5728708E+002, 5.8061449E+002, 6.3359671E+002, 3.6647143E+002, 1.6533966E+002, 5.6848861E+002, 5.8474571E+002, 6.1421141E+002, 5.6304309E+002, 4.4221786E+002, 2.6479680E+002, 1.5727248E+002
 5.9500513E+002, 5.9251370E+002, 5.9251370E+002, 5.9251370E+002, 5.9251370E+002, 2.4771095E+002, 3.4575724E+002, 3.4604919E+002, 3.5109107E+002, 4.0002558E+002, 3.5415495E+002, 3.3774853E+002, 5.8221940E+002, 5.6984312E+002, 5.4246070E+002, 5.2247764E+002, 5.9083195E+002, 3.7846528E+002, 2.0136817E+002, 6.1103336E+002, 6.2707441E+002, 6.7626874E+002, 5.7711766E+002, 4.6526546E+002, 2.8317871E+002, 1.7672818E+002
 6.0000916E+002, 5.9755636E+002, 5.9755636E+002, 5.9755636E+002, 5.9755636E+002, 2.5816674E+002, 3.4167433E+002, 3.4377855E+002, 3.4553225E+002, 3.8962703E+002, 3.3145619E+002, 3.1154036E+002, 5.6154718E+002, 5.6544772E+002, 5.4920292E+002, 5.6035307E+002, 6.1168246E+002, 3.4359120E+002, 1.7949990E+002, 5.9171484E+002, 6.1497323E+002, 6.5889591E+002, 6.1079816E+002, 4.5515838E+002, 2.5476608E+002, 1.7024175E+002
 6.0500415E+002, 6.0260005E+002, 6.0260005E+002, 6.0260005E+002, 6.0260005E+002, 2.6454588E+002, 3.5337562E+002, 3.5376489E+002, 3.7119063E+002, 4.1669009E+002, 3.3838046E+002, 3.1031405E+002, 5.8713654E+002, 5.9089959E+002, 5.8673443E+002, 5.9132385E+002, 6.7084525E+002, 5.2173405E+002, 2.7110859E+002, 5.4257566E+002, 5.3287465E+002, 5.0459434E+002, 4.8355017E+002, 4.4002588E+002, 3.3927456E+002, 2.3069826E+002
 6.1000958E+002, 6.0756703E+002, 6.0756703E+002, 6.0756703E+002, 6.0756703E+002, 2.6081390E+002, 3.4970914E+002, 3.5082949E+002, 3.6010414E+002, 3.9638972E+002, 3.5328204E+002, 3.2956226E+002, 5.4115579E+002, 5.3721231E+002, 5.3177737E+002, 5.3775455E+002, 5.3654646E+002, 4.9121189E+002, 3.7711438E+002, 4.4220210E+002, 4.4811599E+002, 4.5286081E+002, 4.3927416E+002, 4.1966909E+002, 4.0660810E+002, 3.9692078E+002
 6.1502283E+002, 6.1224887E+002, 6.1224887E+002, 6.1224887E+002, 6.1224887E+002, 2.4081672E+002, 3.2734768E+002, 3.2826408E+002, 3.3525770E+002, 3.5349839E+002, 3.0825761E+002, 2.8397345E+002, 4.5119484E+002, 4.4842035E+002, 4.4048544E+002, 4.1413133E+002, 4.0337702E+002, 3.9877648E+002, 3.6970579E+002, 3.8148022E+002, 3.8397677E+002, 3.8170208E+002, 3.7009370E+002, 3.5859292E+002, 3.4335407E+002, 3.3517968E+002
 6.2002423E+002, 6.1754476E+002, 6.1754476E+002, 6.1754476E+002, 6.1754476E+002, 2.0333757E+002, 2.8984746E+002, 2.9224577E+002, 2.9121639E+002, 2.8347901E+002, 2.8096404E+002, 2.2772446E+002, 3.2058881E+002, 3.2034199E+002, 3.0791191E+002, 3.0127498E+002, 2.9802597E+002, 2.7330643E+002, 2.7571408E+002, 3.2152726E+002, 3.2218046E+002, 3.1994203E+002, 3.1398091E+002, 3.0166725E+002, 2.9064833E+002, 2.8054310E+002
 6.2500885E+002, 6.2245581E+002, 6.2245581E+002, 6.2245581E+002, 6.2245581E+002, 1.8138695E+002, 2.6503190E+002, 2.6158214E+002, 2.4939342E+002, 2.4800338E+002, 2.4317040E+002, 2.1098006E+002, 2.8221980E+002, 2.7874167E+002, 2.7205678E+002, 2.6487438E+002, 2.4828033E+002, 2.4100664E+002, 2.3620762E+002, 3.0780265E+002, 3.0241868E+002, 2.9143558E+002, 2.7870307E+002, 2.6900965E+002, 2.6564831E+002, 2.5503665E+002
 6.3000415E+002, 6.2751382E+002, 6.2751382E+002, 6.2751382E+002, 6.2751382E+002, 1.6523763E+002, 2.3954573E+002, 2.3629071E+002, 2.3361745E+002, 2.3775779E+002, 2.3413582E+002, 2.1941974E+002, 2.7401143E+002, 2.7146832E+002, 2.6844638E+002, 2.4935293E+002, 2.4006903E+002, 2.3019086E+002, 2.2277056E+002, 3.4812587E+002, 3.1882012E+002, 2.9555281E+002, 2.9266631E+002, 2.7448435E+002, 2.4009701E+002, 2.2443100E+002
 6.3501404E+002, 6.3251641E+002, 6.3251641E+002, 6.3251641E+002, 6.3251641E+002, 1.6061748E+002, 2.2795346E+002, 2.2727837E+002, 2.2646159E+002, 2.4298333E+002, 2.0563968E+002, 1.8362659E+002, 2.8767611E+002, 2.8567364E+002, 2.8378042E+002, 2.7212249E+002, 2.4510365E+002, 2.3259948E+002, 2.0747289E+002, 3.6408818E+002, 3.2527896E+002, 3.1136858E+002, 2.9721153E+002, 2.8179769E+002, 2.6451864E+002, 2.3208915E+002
 6.4000452E+002, 6.3757920E+002, 6.3757920E+002, 6.3757920E+002, 6.3757920E+002, 1.5742025E+002, 2.2434696E+002, 2.2308141E+002, 2.1970643E+002, 2.2774969E+002, 2.2847000E+002, 2.0640891E+002, 2.9416491E+002, 2.9262571E+002, 2.8577109E+002, 2.7544782E+002, 2.5597126E+002, 2.2873941E+002, 2.1619945E+002, 3.4169056E+002, 3.2162868E+002, 3.1288435E+002, 3.0251507E+002, 2.8477489E+002, 2.5941210E+002, 2.2610010E+002
 6.4500848E+002, 6.4251306E+002, 6.4251306E+002, 6.4251306E+002, 6.4251306E+002, 1.6212306E+002, 2.2428174E+002, 2.2144252E+002, 2.2177617E+002, 2.3968840E+002, 2.3693217E+002, 2.2219581E+002, 2.8774072E+002, 2.8558778E+002, 2.8271124E+002, 2.6889739E+002, 2.4446440E+002, 2.3363967E+002, 2.0709955E+002, 3.5284089E+002, 3.2387183E+002, 3.0885293E+002, 2.9861079E+002, 2.8597012E+002, 2.5374358E+002, 2.1820214E+002
 6.5001251E+002, 6.4751705E+002, 6.4751705E+002, 6.4751705E+002, 6.4751705E+002, 1.5590923E+002, 2.2146935E+002, 2.1897909E+002, 2.1486380E+002, 2.2702959E+002, 2.1411643E+002, 2.1583540E+002, 2.8605633E+002, 2.8152147E+002, 2.8022647E+002, 2.7374604E+002, 2.4963074E+002, 2.3058644E+002, 2.2092168E+002, 3.5340313E+002, 3.3503620E+002, 3.1062154E+002, 2.9837890E+002, 2.8003791E+002, 2.4947395E+002, 2.2036163E+002
 6.5500336E+002, 6.5251449E+002, 6.5251449E+002, 6.5251449E+002, 6.5251449E+002, 1.6558295E+002, 2.2213295E+002, 2.2142872E+002, 2.2052215E+002, 2.3071375E+002, 2.4175404E+002, 2.3010107E+002, 2.8812294E+002, 2.8478835E+002, 2.8170806E+002, 2.7481598E+002, 2.4224039E+002, 2.3054311E+002, 2.2088547E+002, 3.4538855E+002, 3.2970846E+002, 3.0806097E+002, 2.9939986E+002, 2.8205136E+002, 2.3552718E+002, 2.1423649E+002
 6.6000739E+002, 6.5751193E+002, 6.5751193E+002, 6.5751193E+002, 6.5751193E+002, 1.6097259E+002, 2.2161747E+002, 2.2029301E+002, 2.2030951E+002, 2.4177646E+002, 2.3030590E+002, 2.2132981E+002, 2.8930168E+002, 2.8672024E+002, 2.8145414E+002, 2.6121720E+002, 2.3823914E+002, 2.2563231E+002, 2.1700419E+002, 3.5304256E+002, 3.2571852E+002, 3.0567827E+002, 2.9815811E+002, 2.7523354E+002, 2.3877488E+002, 2.1733771E+002
 6.6501135E+002, 6.6251592E+002, 6.6251592E+002, 6.6251592E+002, 6.6251592E+002, 1.6165311E+002, 2.2520851E+002, 2.2176600E+002, 2.3265198E+002, 2.3528114E+002, 1.9313609E+002, 2.0443126E+002, 2.8806645E+002, 2.8527981E+002, 2.7746837E+002, 2.5607882E+002, 2.2903797E+002, 2.2441394E+002, 2.0835552E+002, 3.5703451E+002, 3.2258147E+002, 3.0593179E+002, 2.9750842E+002, 2.8015706E+002, 2.4390205E+002, 2.1942557E+002
 6.7000226E+002, 6.6751336E+002, 6.6751336E+002, 6.6751336E+002, 6.6751336E+002, 1.5723421E+002, 2.2138252E+002, 2.2108642E+002, 2.2058073E+002, 2.2806512E+002, 2.1703463E+002, 2.2328138E+002, 2.8825290E+002, 2.8565797E+002, 2.8633882E+002, 2.6518887E+002, 2.3330852E+002, 2.2505097E+002, 2.0256384E+002, 3.7106578E+002, 3.3651144E+002, 3.1068537E+002, 2.9945237E+002, 2.7819278E+002, 2.3763244E+002, 2.1471467E+002
 6.7500092E+002, 6.7239081E+002, 6.7239081E+002, 6.7239081E+002, 6.7239081E+002, 1.5916590E+002, 2.2022675E+002, 2.2090319E+002, 2.2686342E+002, 2.4293561E+002, 2.2537384E+002, 2.1322401E+002, 2.7842936E+002, 2.8237147E+002, 2.8670238E+002, 2.6380617E+002, 2.4131127E+002, 2.2808282E+002, 2.1450780E+002, 3.3830511E+002, 3.2682498E+002, 3.0933294E+002, 2.9289285E+002, 2.7044486E+002, 2.3090486E+002, 2.1459797E+002
 6.8001532E+002, 6.7752339E+002, 6.7752339E+002, 6.7752339E+002, 6.7752339E+002, 1.5223750E+002, 2.2047097E+002, 2.1487671E+002, 2.1139206E+002, 2.2844734E+002, 2.1189168E+002, 1.9406591E+002, 2.6285312E+002, 2.7239734E+002, 2.5700804E+002, 2.3672527E+002, 2.2529956E+002, 2.1759015E+002, 2.1193953E+002, 2.9761137E+002, 2.9172881E+002, 2.8290979E+002, 2.6211325E+002, 2.2826410E+002, 2.1749769E+002, 2.1041808E+002
 6.8501221E+002, 6.8241685E+002, 6.8241685E+002, 6.8241685E+002, 6.8241685E+002, 1.7496589E+002, 2.1356384E+002, 2.1119509E+002, 2.1016955E+002, 2.1840369E+002, 1.9081294E+002, 1.9974343E+002, 2.4135520E+002, 2.4783104E+002, 2.3196882E+002, 2.2181700E+002, 2.1436985E+002, 2.0273966E+002, 1.9249625E+002, 2.7582348E+002, 2.7226871E+002, 2.6185077E+002, 2.3836264E+002, 2.1328443E+002, 2.0593661E+002, 1.9979824E+002
 6.9001294E+002, 6.8766248E+002, 6.8766248E+002, 6.8766248E+002, 6.8766248E+002, 1.7263825E+002, 2.0752438E+002, 2.0370014E+002, 2.0685952E+002, 2.1075250E+002, 1.7353102E+002, 1.6594608E+002, 2.2408631E+002, 2.2796639E+002, 2.1519108E+002, 2.0768666E+002, 2.0604762E+002, 2.0276119E+002, 1.9813610E+002, 2.5962630E+002, 2.5227475E+002, 2.4058826E+002, 2.1368039E+002, 1.9938615E+002, 1.9529121E+002, 1.9151072E+002
 6.9500323E+002, 6.9259675E+002, 6.9259675E+002, 6.9259675E+002, 6.9259675E+002, 1.5922937E+002, 1.9955184E+002, 1.9828809E+002, 1.9590307E+002, 2.0200949E+002, 1.4726378E+002, 1.5005712E+002, 2.1447432E+002, 2.1993827E+002, 2.0563849E+002, 1.9905125E+002, 1.9624093E+002, 1.9541641E+002, 1.8774928E+002, 2.4803969E+002, 2.3959378E+002, 2.2735970E+002, 2.0037093E+002, 1.9209098E+002, 1.8698429E+002, 1.8067139E+002
 7.0001154E+002, 6.9762609E+002, 6.9762609E+002, 6.9762609E+002, 6.9762609E+002, 1.4666957E+002, 1.9207738E+002, 1.9175512E+002, 1.9080522E+002, 1.8851011E+002, 1.7456517E+002, 1.6046713E+002, 2.0186703E+002, 2.1258975E+002, 1.9707307E+002, 1.9339480E+002, 1.8962271E+002, 1.8558621E+002, 1.7771097E+002, 2.3945279E+002, 2.3252199E+002, 2.1676213E+002, 1.9753653E+002, 1.8698609E+002, 1.7906600E+002, 1.7319650E+002
 7.0500995E+002, 7.0255220E+002, 7.0255220E+002, 7.0255220E+002, 7.0255220E+002, 1.4160432E+002, 1.8496798E+002, 1.8564300E+002, 1.8609992E+002, 1.7861543E+002, 1.8339873E+002, 1.5684981E+002, 2.0221275E+002, 2.0881512E+002, 2.0037224E+002, 1.9265969E+002, 1.8565960E+002, 1.8298712E+002, 1.7226484E+002, 2.3468133E+002, 2.2673100E+002, 2.1037611E+002, 1.9431856E+002, 1.8052149E+002, 1.7617624E+002, 1.7162879E+002
 7.1000610E+002, 7.0742256E+002, 7.0742256E+002, 7.0742256E+002, 7.0742256E+002, 1.3774174E+002, 1.8141791E+002, 1.8040200E+002, 1.7844947E+002, 1.8775075E+002, 1.2691741E+002, 1.4717863E+002, 1.8391989E+002, 2.0471403E+002, 1.9567453E+002, 1.9056521E+002, 1.8197712E+002, 1.7744154E+002, 1.6966110E+002, 2.3050396E+002, 2.1963942E+002, 2.0281963E+002, 1.8825400E+002, 1.7812898E+002, 1.7167464E+002, 1.6746957E+002
 7.1500330E+002, 7.1252496E+002, 7.1252496E+002, 7.1252496E+002, 7.1252496E+002, 1.3454978E+002, 1.7694276E+002, 1.7641903E+002, 1.7247568E+002, 1.7113723E+002, 1.4847404E+002, 1.5096131E+002, 1.9501994E+002, 1.9776421E+002, 1.9442716E+002, 1.8835765E+002, 1.7964031E+002, 1.7518996E+002, 1.6696231E+002, 2.2503664E+002, 2.1366564E+002, 1.9713596E+002, 1.8578310E+002, 1.7403045E+002, 1.6898340E+002, 1.6641296E+002
 7.2001556E+002, 7.1741888E+002, 7.1741888E+002, 7.1741888E+002, 7.1741888E+002, 1.3725519E+002, 1.7436335E+002, 1.7334957E+002, 1.7087241E+002, 1.6900028E+002, 1.6981375E+002, 1.5542001E+002, 1.8986109E+002, 1.9348402E+002, 1.9057410E+002, 1.8528454E+002, 1.7713549E+002, 1.7036389E+002, 1.6233736E+002, 2.2292293E+002, 2.1156379E+002, 1.9655216E+002, 1.8154908E+002, 1.6973746E+002, 1.6406321E+002, 1.5918333E+002
 7.2500958E+002, 7.2252833E+002, 7.2252833E+002, 7.2252833E+002, 7.2252833E+002, 1.4317488E+002, 1.7126817E+002, 1.7010948E+002, 1.6875787E+002, 1.7174294E+002, 1.6024878E+002, 1.5822449E+002, 1.9072628E+002, 1.9133628E+002, 1.8760674E+002, 1.7942918E+002, 1.6972912E+002, 1.6128641E+002, 1.5504533E+002, 2.2202989E+002, 2.0981138E+002, 1.9432057E+002, 1.7986617E+002, 1.7069447E+002, 1.6328712E+002, 1.6119072E+002
 7.3000757E+002, 7.2751960E+002, 7.2751960E+002, 7.2751960E+002, 7.2751960E+002, 1.3642031E+002, 1.7198815E+002, 1.6746848E+002, 1.6756092E+002, 1.7528496E+002, 1.6357385E+002, 1.5121546E+002, 1.8688967E+002, 1.8955916E+002, 1.8461653E+002, 1.7548471E+002, 1.6917838E+002, 1.6269159E+002, 1.5549378E+002, 2.2141650E+002, 2.0740589E+002, 1.9317236E+002, 1.7523371E+002, 1.6795703E+002, 1.6233884E+002, 1.5605328E+002
 7.3501453E+002, 7.3251992E+002, 7.3251992E+002, 7.3251992E+002, 7.3251992E+002, 1.4620026E+002, 1.6930622E+002, 1.6977879E+002, 1.7508040E+002, 1.7125038E+002, 1.4770826E+002, 1.3856685E+002, 1.7915729E+002, 1.8543860E+002, 1.8213211E+002, 1.6973754E+002, 1.6153218E+002, 1.6114994E+002, 1.5127086E+002, 2.1880885E+002, 2.0507456E+002, 1.8735392E+002, 1.7330678E+002, 1.6492661E+002, 1.5912373E+002, 1.5206959E+002
 7.4001135E+002, 7.3748810E+002, 7.3748810E+002, 7.3748810E+002, 7.3748810E+002, 1.4039869E+002, 1.6813522E+002, 1.6611136E+002, 1.6844547E+002, 1.6830586E+002, 1.3517286E+002, 1.3020821E+002, 1.8352984E+002, 1.8371281E+002, 1.8065731E+002, 1.6808158E+002, 1.6282906E+002, 1.6114578E+002, 1.5170910E+002, 2.1832931E+002, 2.0487876E+002, 1.8496652E+002, 1.7182922E+002, 1.6163780E+002, 1.5660892E+002, 1.5182623E+002
 7.4501221E+002, 7.4251740E+002, 7.4251740E+002, 7.4251740E+002, 7.4251740E+002, 1.4020111E+002, 1.6561386E+002, 1.6415516E+002, 1.6410537E+002, 1.6522217E+002, 1.2956718E+002, 1.2813521E+002, 1.7939590E+002, 1.8386800E+002, 1.7762635E+002, 1.6913181E+002, 1.6157652E+002, 1.5992785E+002, 1.5425942E+002, 2.1654104E+002, 2.0323716E+002, 1.8402724E+002, 1.6875174E+002, 1.6024170E+002, 1.5484703E+002, 1.5096832E+002
 7.5000885E+002, 7.4753891E+002, 7.4753891E+002, 7.4753891E+002, 7.4753891E+002, 1.3869910E+002, 1.6339264E+002, 1.6300967E+002, 1.6614018E+002, 1.6723031E+002, 1.5799505E+002, 1.2600101E+002, 1.8074654E+002, 1.8026042E+002, 1.7872030E+002, 1.6333417E+002, 1.6100553E+002, 1.5997865E+002, 1.5306410E+002, 2.1500914E+002, 2.0229204E+002, 1.8557098E+002, 1.6762820E+002, 1.5898485E+002, 1.5396096E+002, 1.4825828E+002
 7.5500519E+002, 7.5250405E+002, 7.5250405E+002, 7.5250405E+002, 7.5250405E+002, 1.3358790E+002, 1.6153128E+002, 1.6090913E+002, 1.5744739E+002, 1.5823641E+002, 1.3486142E+002, 1.2735308E+002, 1.7830552E+002, 1.8025997E+002, 1.7553011E+002, 1.6309375E+002, 1.6047784E+002, 1.5678327E+002, 1.5540403E+002, 2.1426364E+002, 2.0022033E+002, 1.8099069E+002, 1.6479468E+002, 1.5625041E+002, 1.5118783E+002, 1.4589755E+002
 7.6000421E+002, 7.5750678E+002, 7.5750678E+002, 7.5750678E+002, 7.5750678E+002, 1.3550038E+002, 1.6160449E+002, 1.5883142E+002, 1.5746286E+002, 1.6382425E+002, 1.2312776E+002, 1.2831851E+002, 1.7648957E+002, 1.7735583E+002, 1.7492726E+002, 1.6177229E+002, 1.6161823E+002, 1.5272009E+002, 1.4825411E+002, 2.1303613E+002, 1.9792570E+002, 1.7997154E+002, 1.6135107E+002, 1.5409907E+002, 1.4979789E+002, 1.4454480E+002
 7.6500488E+002, 7.6254042E+002, 7.6254042E+002, 7.6254042E+002, 7.6254042E+002, 1.3235804E+002, 1.5893235E+002, 1.5738613E+002, 1.5658532E+002, 1.6034262E+002, 1.4808177E+002, 1.3115934E+002, 1.7122000E+002, 1.7494611E+002, 1.7172586E+002, 1.6207253E+002, 1.6164216E+002, 1.5613385E+002, 1.4961183E+002, 2.1209802E+002, 1.9728411E+002, 1.7841282E+002, 1.6289448E+002, 1.5553457E+002, 1.4881385E+002, 1.4580703E+002
 7.7001727E+002, 7.6749472E+002, 7.6749472E+002, 7.6749472E+002, 7.6749472E+002, 1.3017076E+002, 1.5767785E+002, 1.5526216E+002, 1.5469362E+002, 1.6355747E+002, 1.4946138E+002, 1.3957177E+002, 1.6496086E+002, 1.7478668E+002, 1.6917646E+002, 1.6194842E+002, 1.5631632E+002, 1.5171879E+002, 1.4315425E+002, 2.1131007E+002, 1.9613018E+002, 1.8135530E+002, 1.6416038E+002, 1.5395409E+002, 1.5027284E+002, 1.4600614E+002
 7.7500494E+002, 7.7252671E+002, 7.7252671E+002, 7.7252671E+002, 7.7252671E+002, 1.2708185E+002, 1.5888202E+002, 1.5808561E+002, 1.5591382E+002, 1.5985926E+002, 1.5106835E+002, 1.3961429E+002, 1.6715861E+002, 1.7616684E+002, 1.7114344E+002, 1.5966094E+002, 1.5299380E+002, 1.5012528E+002, 1.4828409E+002, 2.0962720E+002, 1.9494523E+002, 1.7748539E+002, 1.5999140E+002, 1.5347531E+002, 1.4925559E+002, 1.4356675E+002
 7.8000592E+002, 7.7744894E+002, 7.7744894E+002, 7.7744894E+002, 7.7744894E+002, 1.3114040E+002, 1.5703859E+002, 1.5628880E+002, 1.5634401E+002, 1.5737730E+002, 1.3718652E+002, 1.3424857E+002, 1.7148039E+002, 1.7251436E+002, 1.6759779E+002, 1.5917259E+002, 1.5452601E+002, 1.5099587E+002, 1.4155641E+002, 2.0873959E+002, 1.9328206E+002, 1.7674826E+002, 1.5894252E+002, 1.5261171E+002, 1.4901940E+002, 1.4596960E+002
 7.8501544E+002, 7.8256163E+002, 7.8256163E+002, 7.8256163E+002, 7.8256163E+002, 1.2970683E+002, 1.5674135E+002, 1.5296375E+002, 1.5407512E+002, 1.5752005E+002, 1.4983236E+002, 1.4043058E+002, 1.7075386E+002, 1.7012916E+002, 1.7104170E+002, 1.6029174E+002, 1.5326743E+002, 1.5042086E+002, 1.4587855E+002, 2.0739877E+002, 1.9151002E+002, 1.7505006E+002, 1.5767796E+002, 1.5152898E+002, 1.4636903E+002, 1.4015200E+002
