 Y,Z,TEMPERATURE
 m,m,C
 0.34000E+01, 0.14000E+01, 0.14618E+03
 0.35000E+01, 0.14000E+01, 0.14544E+03
 0.36000E+01, 0.14000E+01, 0.14601E+03
 0.37000E+01, 0.14000E+01, 0.14756E+03
 0.38000E+01, 0.14000E+01, 0.14871E+03
 0.39000E+01, 0.14000E+01, 0.14928E+03
-0.21000E+01, 0.15000E+01, 0.20004E+02
-0.20000E+01, 0.15000E+01, 0.20006E+02
-0.19000E+01, 0.15000E+01, 0.20009E+02
-0.18000E+01, 0.15000E+01, 0.20010E+02
-0.17000E+01, 0.15000E+01, 0.20008E+02
-0.16000E+01, 0.15000E+01, 0.20004E+02
-0.15000E+01, 0.15000E+01, 0.20002E+02
-0.14000E+01, 0.15000E+01, 0.20001E+02
-0.13000E+01, 0.15000E+01, 0.20001E+02
-0.12000E+01, 0.15000E+01, 0.20001E+02
-0.11000E+01, 0.15000E+01, 0.20001E+02
-0.10000E+01, 0.15000E+01, 0.20002E+02
-0.90000E+00, 0.15000E+01, 0.20002E+02
-0.80000E+00, 0.15000E+01, 0.20002E+02
-0.70000E+00, 0.15000E+01, 0.20002E+02
-0.60000E+00, 0.15000E+01, 0.20002E+02
-0.50000E+00, 0.15000E+01, 0.20002E+02
-0.40000E+00, 0.15000E+01, 0.20002E+02
-0.30000E+00, 0.15000E+01, 0.20000E+02
-0.20000E+00, 0.15000E+01, 0.20000E+02
-0.10000E+00, 0.15000E+01, 0.20000E+02
 0.00000E+00, 0.15000E+01, 0.42719E+03
 0.10000E+00, 0.15000E+01, 0.42714E+03
 0.20000E+00, 0.15000E+01, 0.42627E+03
 0.30000E+00, 0.15000E+01, 0.42576E+03
 0.40000E+00, 0.15000E+01, 0.42713E+03
 0.50000E+00, 0.15000E+01, 0.42959E+03
 0.60000E+00, 0.15000E+01, 0.43220E+03
 0.70000E+00, 0.15000E+01, 0.43366E+03
 0.80000E+00, 0.15000E+01, 0.43442E+03
 0.90000E+00, 0.15000E+01, 0.43583E+03
 0.10000E+01, 0.15000E+01, 0.43845E+03
 0.11000E+01, 0.15000E+01, 0.43884E+03
 0.12000E+01, 0.15000E+01, 0.43961E+03
 0.13000E+01, 0.15000E+01, 0.44430E+03
 0.14000E+01, 0.15000E+01, 0.44788E+03
 0.15000E+01, 0.15000E+01, 0.44699E+03
 0.16000E+01, 0.15000E+01, 0.44271E+03
 0.17000E+01, 0.15000E+01, 0.43969E+03
 0.18000E+01, 0.15000E+01, 0.44012E+03
 0.19000E+01, 0.15000E+01, 0.44167E+03
 0.20000E+01, 0.15000E+01, 0.44136E+03
 0.21000E+01, 0.15000E+01, 0.43960E+03
 0.22000E+01, 0.15000E+01, 0.43763E+03
 0.23000E+01, 0.15000E+01, 0.43575E+03
 0.24000E+01, 0.15000E+01, 0.43512E+03
 0.25000E+01, 0.15000E+01, 0.43537E+03
 0.26000E+01, 0.15000E+01, 0.43562E+03
 0.27000E+01, 0.15000E+01, 0.43581E+03
 0.28000E+01, 0.15000E+01, 0.43619E+03
 0.29000E+01, 0.15000E+01, 0.43699E+03
 0.30000E+01, 0.15000E+01, 0.43737E+03
 0.31000E+01, 0.15000E+01, 0.43737E+03
 0.32000E+01, 0.15000E+01, 0.20000E+02
 0.33000E+01, 0.15000E+01, 0.15744E+03
 0.34000E+01, 0.15000E+01, 0.15495E+03
 0.35000E+01, 0.15000E+01, 0.15079E+03
 0.36000E+01, 0.15000E+01, 0.14939E+03
 0.37000E+01, 0.15000E+01, 0.15051E+03
 0.38000E+01, 0.15000E+01, 0.15179E+03
 0.39000E+01, 0.15000E+01, 0.15254E+03
-0.21000E+01, 0.16000E+01, 0.20004E+02
-0.20000E+01, 0.16000E+01, 0.20006E+02
-0.19000E+01, 0.16000E+01, 0.20008E+02
-0.18000E+01, 0.16000E+01, 0.20009E+02
-0.17000E+01, 0.16000E+01, 0.20010E+02
-0.16000E+01, 0.16000E+01, 0.20005E+02
-0.15000E+01, 0.16000E+01, 0.20002E+02
-0.14000E+01, 0.16000E+01, 0.20001E+02
-0.13000E+01, 0.16000E+01, 0.20001E+02
-0.12000E+01, 0.16000E+01, 0.20001E+02
-0.11000E+01, 0.16000E+01, 0.20002E+02
-0.10000E+01, 0.16000E+01, 0.20002E+02
-0.90000E+00, 0.16000E+01, 0.20002E+02
-0.80000E+00, 0.16000E+01, 0.20002E+02
-0.70000E+00, 0.16000E+01, 0.20002E+02
-0.60000E+00, 0.16000E+01, 0.20002E+02
-0.50000E+00, 0.16000E+01, 0.20002E+02
-0.40000E+00, 0.16000E+01, 0.20002E+02
-0.30000E+00, 0.16000E+01, 0.20000E+02
-0.20000E+00, 0.16000E+01, 0.20000E+02
-0.10000E+00, 0.16000E+01, 0.20000E+02
 0.00000E+00, 0.16000E+01, 0.47249E+03
 0.10000E+00, 0.16000E+01, 0.47656E+03
 0.20000E+00, 0.16000E+01, 0.48095E+03
 0.30000E+00, 0.16000E+01, 0.48235E+03
 0.40000E+00, 0.16000E+01, 0.48470E+03
 0.50000E+00, 0.16000E+01, 0.48629E+03
 0.60000E+00, 0.16000E+01, 0.48575E+03
 0.70000E+00, 0.16000E+01, 0.48507E+03
 0.80000E+00, 0.16000E+01, 0.48578E+03
 0.90000E+00, 0.16000E+01, 0.48550E+03
 0.10000E+01, 0.16000E+01, 0.48571E+03
 0.11000E+01, 0.16000E+01, 0.48832E+03
 0.12000E+01, 0.16000E+01, 0.49380E+03
 0.13000E+01, 0.16000E+01, 0.50246E+03
 0.14000E+01, 0.16000E+01, 0.50556E+03
 0.15000E+01, 0.16000E+01, 0.50153E+03
 0.16000E+01, 0.16000E+01, 0.49688E+03
 0.17000E+01, 0.16000E+01, 0.49419E+03
 0.18000E+01, 0.16000E+01, 0.49540E+03
 0.19000E+01, 0.16000E+01, 0.49858E+03
 0.20000E+01, 0.16000E+01, 0.50006E+03
 0.21000E+01, 0.16000E+01, 0.49920E+03
 0.22000E+01, 0.16000E+01, 0.49750E+03
 0.23000E+01, 0.16000E+01, 0.49573E+03
 0.24000E+01, 0.16000E+01, 0.49489E+03
 0.25000E+01, 0.16000E+01, 0.49434E+03
 0.26000E+01, 0.16000E+01, 0.49359E+03
 0.27000E+01, 0.16000E+01, 0.49317E+03
 0.28000E+01, 0.16000E+01, 0.49316E+03
 0.29000E+01, 0.16000E+01, 0.49353E+03
 0.30000E+01, 0.16000E+01, 0.49363E+03
 0.31000E+01, 0.16000E+01, 0.49355E+03
 0.32000E+01, 0.16000E+01, 0.20000E+02
 0.33000E+01, 0.16000E+01, 0.16831E+03
 0.34000E+01, 0.16000E+01, 0.16561E+03
 0.35000E+01, 0.16000E+01, 0.16040E+03
 0.36000E+01, 0.16000E+01, 0.15714E+03
 0.37000E+01, 0.16000E+01, 0.15727E+03
 0.38000E+01, 0.16000E+01, 0.15833E+03
 0.39000E+01, 0.16000E+01, 0.15854E+03
-0.21000E+01, 0.17000E+01, 0.20006E+02
-0.20000E+01, 0.17000E+01, 0.20008E+02
-0.19000E+01, 0.17000E+01, 0.20007E+02
-0.18000E+01, 0.17000E+01, 0.20008E+02
-0.17000E+01, 0.17000E+01, 0.20009E+02
-0.16000E+01, 0.17000E+01, 0.20005E+02
-0.15000E+01, 0.17000E+01, 0.20002E+02
-0.14000E+01, 0.17000E+01, 0.20001E+02
-0.13000E+01, 0.17000E+01, 0.20001E+02
-0.12000E+01, 0.17000E+01, 0.20001E+02
-0.11000E+01, 0.17000E+01, 0.20002E+02
-0.10000E+01, 0.17000E+01, 0.20002E+02
-0.90000E+00, 0.17000E+01, 0.20002E+02
-0.80000E+00, 0.17000E+01, 0.20001E+02
-0.70000E+00, 0.17000E+01, 0.20002E+02
-0.60000E+00, 0.17000E+01, 0.20002E+02
-0.50000E+00, 0.17000E+01, 0.20002E+02
-0.40000E+00, 0.17000E+01, 0.20002E+02
-0.30000E+00, 0.17000E+01, 0.20000E+02
-0.20000E+00, 0.17000E+01, 0.20000E+02
-0.10000E+00, 0.17000E+01, 0.20000E+02
 0.00000E+00, 0.17000E+01, 0.50395E+03
 0.10000E+00, 0.17000E+01, 0.51033E+03
 0.20000E+00, 0.17000E+01, 0.51873E+03
 0.30000E+00, 0.17000E+01, 0.52217E+03
 0.40000E+00, 0.17000E+01, 0.52452E+03
 0.50000E+00, 0.17000E+01, 0.52581E+03
 0.60000E+00, 0.17000E+01, 0.52599E+03
 0.70000E+00, 0.17000E+01, 0.52620E+03
 0.80000E+00, 0.17000E+01, 0.52653E+03
 0.90000E+00, 0.17000E+01, 0.52448E+03
 0.10000E+01, 0.17000E+01, 0.52383E+03
 0.11000E+01, 0.17000E+01, 0.52515E+03
 0.12000E+01, 0.17000E+01, 0.52832E+03
 0.13000E+01, 0.17000E+01, 0.53429E+03
 0.14000E+01, 0.17000E+01, 0.53456E+03
 0.15000E+01, 0.17000E+01, 0.52972E+03
 0.16000E+01, 0.17000E+01, 0.52584E+03
 0.17000E+01, 0.17000E+01, 0.52469E+03
 0.18000E+01, 0.17000E+01, 0.52687E+03
 0.19000E+01, 0.17000E+01, 0.53041E+03
 0.20000E+01, 0.17000E+01, 0.53264E+03
 0.21000E+01, 0.17000E+01, 0.53288E+03
 0.22000E+01, 0.17000E+01, 0.53231E+03
 0.23000E+01, 0.17000E+01, 0.53105E+03
 0.24000E+01, 0.17000E+01, 0.53046E+03
 0.25000E+01, 0.17000E+01, 0.53021E+03
 0.26000E+01, 0.17000E+01, 0.52966E+03
 0.27000E+01, 0.17000E+01, 0.52946E+03
 0.28000E+01, 0.17000E+01, 0.52965E+03
 0.29000E+01, 0.17000E+01, 0.53013E+03
 0.30000E+01, 0.17000E+01, 0.52967E+03
 0.31000E+01, 0.17000E+01, 0.52913E+03
 0.32000E+01, 0.17000E+01, 0.20000E+02
 0.33000E+01, 0.17000E+01, 0.17575E+03
 0.34000E+01, 0.17000E+01, 0.17447E+03
 0.35000E+01, 0.17000E+01, 0.17068E+03
 0.36000E+01, 0.17000E+01, 0.16711E+03
 0.37000E+01, 0.17000E+01, 0.16642E+03
 0.38000E+01, 0.17000E+01, 0.16663E+03
 0.39000E+01, 0.17000E+01, 0.16585E+03
-0.21000E+01, 0.18000E+01, 0.20007E+02
-0.20000E+01, 0.18000E+01, 0.20008E+02
-0.19000E+01, 0.18000E+01, 0.20008E+02
-0.18000E+01, 0.18000E+01, 0.20008E+02
-0.17000E+01, 0.18000E+01, 0.20007E+02
-0.16000E+01, 0.18000E+01, 0.20004E+02
-0.15000E+01, 0.18000E+01, 0.20002E+02
-0.14000E+01, 0.18000E+01, 0.20001E+02
-0.13000E+01, 0.18000E+01, 0.20001E+02
-0.12000E+01, 0.18000E+01, 0.20002E+02
-0.11000E+01, 0.18000E+01, 0.20002E+02
-0.10000E+01, 0.18000E+01, 0.20002E+02
-0.90000E+00, 0.18000E+01, 0.20002E+02
-0.80000E+00, 0.18000E+01, 0.20001E+02
-0.70000E+00, 0.18000E+01, 0.20002E+02
-0.60000E+00, 0.18000E+01, 0.20002E+02
-0.50000E+00, 0.18000E+01, 0.20002E+02
-0.40000E+00, 0.18000E+01, 0.20002E+02
-0.30000E+00, 0.18000E+01, 0.20000E+02
-0.20000E+00, 0.18000E+01, 0.20000E+02
-0.10000E+00, 0.18000E+01, 0.20000E+02
 0.00000E+00, 0.18000E+01, 0.53741E+03
 0.10000E+00, 0.18000E+01, 0.53959E+03
 0.20000E+00, 0.18000E+01, 0.54190E+03
 0.30000E+00, 0.18000E+01, 0.54258E+03
 0.40000E+00, 0.18000E+01, 0.54427E+03
 0.50000E+00, 0.18000E+01, 0.54591E+03
 0.60000E+00, 0.18000E+01, 0.54799E+03
 0.70000E+00, 0.18000E+01, 0.54935E+03
 0.80000E+00, 0.18000E+01, 0.54776E+03
 0.90000E+00, 0.18000E+01, 0.54497E+03
 0.10000E+01, 0.18000E+01, 0.54492E+03
 0.11000E+01, 0.18000E+01, 0.54495E+03
 0.12000E+01, 0.18000E+01, 0.54566E+03
 0.13000E+01, 0.18000E+01, 0.54949E+03
 0.14000E+01, 0.18000E+01, 0.55096E+03
 0.15000E+01, 0.18000E+01, 0.54944E+03
 0.16000E+01, 0.18000E+01, 0.54782E+03
 0.17000E+01, 0.18000E+01, 0.54830E+03
 0.18000E+01, 0.18000E+01, 0.55051E+03
 0.19000E+01, 0.18000E+01, 0.55302E+03
 0.20000E+01, 0.18000E+01, 0.55411E+03
 0.21000E+01, 0.18000E+01, 0.55409E+03
 0.22000E+01, 0.18000E+01, 0.55369E+03
 0.23000E+01, 0.18000E+01, 0.55287E+03
 0.24000E+01, 0.18000E+01, 0.55373E+03
 0.25000E+01, 0.18000E+01, 0.55493E+03
 0.26000E+01, 0.18000E+01, 0.55601E+03
 0.27000E+01, 0.18000E+01, 0.55752E+03
 0.28000E+01, 0.18000E+01, 0.55831E+03
 0.29000E+01, 0.18000E+01, 0.55873E+03
 0.30000E+01, 0.18000E+01, 0.55768E+03
 0.31000E+01, 0.18000E+01, 0.55657E+03
 0.32000E+01, 0.18000E+01, 0.20000E+02
 0.33000E+01, 0.18000E+01, 0.18065E+03
 0.34000E+01, 0.18000E+01, 0.18030E+03
 0.35000E+01, 0.18000E+01, 0.17795E+03
 0.36000E+01, 0.18000E+01, 0.17491E+03
 0.37000E+01, 0.18000E+01, 0.17342E+03
 0.38000E+01, 0.18000E+01, 0.17236E+03
 0.39000E+01, 0.18000E+01, 0.17145E+03
-0.21000E+01, 0.19000E+01, 0.20006E+02
-0.20000E+01, 0.19000E+01, 0.20006E+02
-0.19000E+01, 0.19000E+01, 0.20006E+02
-0.18000E+01, 0.19000E+01, 0.20006E+02
-0.17000E+01, 0.19000E+01, 0.20005E+02
-0.16000E+01, 0.19000E+01, 0.20003E+02
-0.15000E+01, 0.19000E+01, 0.20001E+02
-0.14000E+01, 0.19000E+01, 0.20001E+02
-0.13000E+01, 0.19000E+01, 0.20001E+02
-0.12000E+01, 0.19000E+01, 0.20001E+02
-0.11000E+01, 0.19000E+01, 0.20001E+02
-0.10000E+01, 0.19000E+01, 0.20001E+02
-0.90000E+00, 0.19000E+01, 0.20001E+02
-0.80000E+00, 0.19000E+01, 0.20001E+02
-0.70000E+00, 0.19000E+01, 0.20002E+02
-0.60000E+00, 0.19000E+01, 0.20002E+02
-0.50000E+00, 0.19000E+01, 0.20002E+02
-0.40000E+00, 0.19000E+01, 0.20001E+02
-0.30000E+00, 0.19000E+01, 0.20000E+02
-0.20000E+00, 0.19000E+01, 0.20000E+02
-0.10000E+00, 0.19000E+01, 0.20000E+02
 0.00000E+00, 0.19000E+01, 0.56518E+03
 0.10000E+00, 0.19000E+01, 0.56450E+03
 0.20000E+00, 0.19000E+01, 0.56029E+03
 0.30000E+00, 0.19000E+01, 0.55650E+03
 0.40000E+00, 0.19000E+01, 0.55853E+03
 0.50000E+00, 0.19000E+01, 0.56205E+03
 0.60000E+00, 0.19000E+01, 0.56562E+03
 0.70000E+00, 0.19000E+01, 0.56829E+03
 0.80000E+00, 0.19000E+01, 0.56683E+03
 0.90000E+00, 0.19000E+01, 0.56347E+03
 0.10000E+01, 0.19000E+01, 0.55907E+03
 0.11000E+01, 0.19000E+01, 0.55380E+03
 0.12000E+01, 0.19000E+01, 0.55416E+03
 0.13000E+01, 0.19000E+01, 0.56255E+03
 0.14000E+01, 0.19000E+01, 0.56748E+03
 0.15000E+01, 0.19000E+01, 0.56579E+03
 0.16000E+01, 0.19000E+01, 0.56455E+03
 0.17000E+01, 0.19000E+01, 0.56579E+03
 0.18000E+01, 0.19000E+01, 0.56816E+03
 0.19000E+01, 0.19000E+01, 0.56992E+03
 0.20000E+01, 0.19000E+01, 0.57006E+03
 0.21000E+01, 0.19000E+01, 0.57013E+03
 0.22000E+01, 0.19000E+01, 0.56993E+03
 0.23000E+01, 0.19000E+01, 0.56991E+03
 0.24000E+01, 0.19000E+01, 0.57201E+03
 0.25000E+01, 0.19000E+01, 0.57377E+03
 0.26000E+01, 0.19000E+01, 0.57551E+03
 0.27000E+01, 0.19000E+01, 0.57788E+03
 0.28000E+01, 0.19000E+01, 0.57940E+03
 0.29000E+01, 0.19000E+01, 0.57994E+03
 0.30000E+01, 0.19000E+01, 0.57927E+03
 0.31000E+01, 0.19000E+01, 0.57832E+03
 0.32000E+01, 0.19000E+01, 0.20000E+02
 0.33000E+01, 0.19000E+01, 0.18330E+03
 0.34000E+01, 0.19000E+01, 0.18347E+03
 0.35000E+01, 0.19000E+01, 0.18199E+03
 0.36000E+01, 0.19000E+01, 0.17908E+03
 0.37000E+01, 0.19000E+01, 0.17704E+03
 0.38000E+01, 0.19000E+01, 0.17546E+03
 0.39000E+01, 0.19000E+01, 0.17501E+03
-0.21000E+01, 0.20000E+01, 0.20002E+02
-0.20000E+01, 0.20000E+01, 0.20002E+02
-0.19000E+01, 0.20000E+01, 0.20003E+02
-0.18000E+01, 0.20000E+01, 0.20003E+02
-0.17000E+01, 0.20000E+01, 0.20003E+02
-0.16000E+01, 0.20000E+01, 0.20001E+02
-0.15000E+01, 0.20000E+01, 0.20000E+02
-0.14000E+01, 0.20000E+01, 0.20001E+02
-0.13000E+01, 0.20000E+01, 0.20001E+02
-0.12000E+01, 0.20000E+01, 0.20001E+02
-0.11000E+01, 0.20000E+01, 0.20001E+02
-0.10000E+01, 0.20000E+01, 0.20001E+02
-0.90000E+00, 0.20000E+01, 0.20001E+02
-0.80000E+00, 0.20000E+01, 0.20002E+02
-0.70000E+00, 0.20000E+01, 0.20002E+02
-0.60000E+00, 0.20000E+01, 0.20002E+02
-0.50000E+00, 0.20000E+01, 0.20002E+02
-0.40000E+00, 0.20000E+01, 0.20001E+02
-0.30000E+00, 0.20000E+01, 0.20000E+02
-0.20000E+00, 0.20000E+01, 0.20000E+02
-0.10000E+00, 0.20000E+01, 0.20000E+02
 0.00000E+00, 0.20000E+01, 0.57930E+03
 0.10000E+00, 0.20000E+01, 0.57808E+03
 0.20000E+00, 0.20000E+01, 0.57249E+03
 0.30000E+00, 0.20000E+01, 0.56795E+03
 0.40000E+00, 0.20000E+01, 0.57047E+03
 0.50000E+00, 0.20000E+01, 0.57543E+03
 0.60000E+00, 0.20000E+01, 0.58027E+03
 0.70000E+00, 0.20000E+01, 0.58449E+03
 0.80000E+00, 0.20000E+01, 0.58443E+03
 0.90000E+00, 0.20000E+01, 0.58094E+03
 0.10000E+01, 0.20000E+01, 0.57424E+03
 0.11000E+01, 0.20000E+01, 0.56797E+03
 0.12000E+01, 0.20000E+01, 0.57087E+03
 0.13000E+01, 0.20000E+01, 0.58101E+03
 0.14000E+01, 0.20000E+01, 0.58486E+03
 0.15000E+01, 0.20000E+01, 0.58155E+03
 0.16000E+01, 0.20000E+01, 0.58090E+03
 0.17000E+01, 0.20000E+01, 0.58343E+03
 0.18000E+01, 0.20000E+01, 0.58546E+03
 0.19000E+01, 0.20000E+01, 0.58658E+03
 0.20000E+01, 0.20000E+01, 0.58573E+03
 0.21000E+01, 0.20000E+01, 0.58573E+03
 0.22000E+01, 0.20000E+01, 0.58651E+03
 0.23000E+01, 0.20000E+01, 0.58689E+03
 0.24000E+01, 0.20000E+01, 0.58969E+03
 0.25000E+01, 0.20000E+01, 0.59182E+03
 0.26000E+01, 0.20000E+01, 0.59335E+03
 0.27000E+01, 0.20000E+01, 0.59525E+03
 0.28000E+01, 0.20000E+01, 0.59682E+03
 0.29000E+01, 0.20000E+01, 0.59694E+03
 0.30000E+01, 0.20000E+01, 0.59565E+03
 0.31000E+01, 0.20000E+01, 0.59461E+03
 0.32000E+01, 0.20000E+01, 0.20000E+02
 0.33000E+01, 0.20000E+01, 0.18545E+03
 0.34000E+01, 0.20000E+01, 0.18604E+03
 0.35000E+01, 0.20000E+01, 0.18517E+03
 0.36000E+01, 0.20000E+01, 0.18247E+03
 0.37000E+01, 0.20000E+01, 0.18048E+03
 0.38000E+01, 0.20000E+01, 0.17897E+03
 0.39000E+01, 0.20000E+01, 0.17855E+03
-0.21000E+01, 0.21000E+01, 0.20001E+02
-0.20000E+01, 0.21000E+01, 0.20001E+02
-0.19000E+01, 0.21000E+01, 0.20001E+02
-0.18000E+01, 0.21000E+01, 0.20001E+02
-0.17000E+01, 0.21000E+01, 0.20001E+02
-0.16000E+01, 0.21000E+01, 0.20000E+02
-0.15000E+01, 0.21000E+01, 0.20000E+02
-0.14000E+01, 0.21000E+01, 0.20000E+02
-0.13000E+01, 0.21000E+01, 0.20001E+02
-0.12000E+01, 0.21000E+01, 0.20001E+02
-0.11000E+01, 0.21000E+01, 0.20001E+02
-0.10000E+01, 0.21000E+01, 0.20001E+02
-0.90000E+00, 0.21000E+01, 0.20001E+02
-0.80000E+00, 0.21000E+01, 0.20001E+02
-0.70000E+00, 0.21000E+01, 0.20002E+02
-0.60000E+00, 0.21000E+01, 0.20002E+02
-0.50000E+00, 0.21000E+01, 0.20001E+02
-0.40000E+00, 0.21000E+01, 0.20001E+02
-0.30000E+00, 0.21000E+01, 0.20000E+02
-0.20000E+00, 0.21000E+01, 0.20000E+02
-0.10000E+00, 0.21000E+01, 0.20000E+02
 0.00000E+00, 0.21000E+01, 0.59157E+03
 0.10000E+00, 0.21000E+01, 0.58861E+03
 0.20000E+00, 0.21000E+01, 0.58219E+03
 0.30000E+00, 0.21000E+01, 0.57892E+03
 0.40000E+00, 0.21000E+01, 0.58164E+03
 0.50000E+00, 0.21000E+01, 0.58716E+03
 0.60000E+00, 0.21000E+01, 0.59312E+03
 0.70000E+00, 0.21000E+01, 0.59966E+03
 0.80000E+00, 0.21000E+01, 0.60075E+03
 0.90000E+00, 0.21000E+01, 0.59676E+03
 0.10000E+01, 0.21000E+01, 0.59315E+03
 0.11000E+01, 0.21000E+01, 0.58966E+03
 0.12000E+01, 0.21000E+01, 0.59266E+03
 0.13000E+01, 0.21000E+01, 0.59788E+03
 0.14000E+01, 0.21000E+01, 0.59700E+03
 0.15000E+01, 0.21000E+01, 0.59533E+03
 0.16000E+01, 0.21000E+01, 0.59721E+03
 0.17000E+01, 0.21000E+01, 0.60024E+03
 0.18000E+01, 0.21000E+01, 0.60137E+03
 0.19000E+01, 0.21000E+01, 0.60261E+03
 0.20000E+01, 0.21000E+01, 0.60141E+03
 0.21000E+01, 0.21000E+01, 0.60223E+03
 0.22000E+01, 0.21000E+01, 0.60411E+03
 0.23000E+01, 0.21000E+01, 0.60405E+03
 0.24000E+01, 0.21000E+01, 0.60645E+03
 0.25000E+01, 0.21000E+01, 0.60834E+03
 0.26000E+01, 0.21000E+01, 0.60991E+03
 0.27000E+01, 0.21000E+01, 0.61132E+03
 0.28000E+01, 0.21000E+01, 0.61259E+03
 0.29000E+01, 0.21000E+01, 0.61183E+03
 0.30000E+01, 0.21000E+01, 0.60849E+03
 0.31000E+01, 0.21000E+01, 0.60650E+03
 0.32000E+01, 0.21000E+01, 0.20000E+02
 0.33000E+01, 0.21000E+01, 0.18852E+03
 0.34000E+01, 0.21000E+01, 0.18922E+03
 0.35000E+01, 0.21000E+01, 0.18887E+03
 0.36000E+01, 0.21000E+01, 0.18704E+03
 0.37000E+01, 0.21000E+01, 0.18535E+03
 0.38000E+01, 0.21000E+01, 0.18369E+03
 0.39000E+01, 0.21000E+01, 0.18305E+03
-0.21000E+01, 0.22000E+01, 0.20000E+02
-0.20000E+01, 0.22000E+01, 0.20000E+02
-0.19000E+01, 0.22000E+01, 0.20000E+02
-0.18000E+01, 0.22000E+01, 0.20000E+02
-0.17000E+01, 0.22000E+01, 0.20000E+02
-0.16000E+01, 0.22000E+01, 0.20000E+02
-0.15000E+01, 0.22000E+01, 0.20000E+02
-0.14000E+01, 0.22000E+01, 0.20000E+02
-0.13000E+01, 0.22000E+01, 0.20000E+02
-0.12000E+01, 0.22000E+01, 0.20001E+02
-0.11000E+01, 0.22000E+01, 0.20001E+02
-0.10000E+01, 0.22000E+01, 0.20001E+02
-0.90000E+00, 0.22000E+01, 0.20001E+02
-0.80000E+00, 0.22000E+01, 0.20001E+02
-0.70000E+00, 0.22000E+01, 0.20002E+02
-0.60000E+00, 0.22000E+01, 0.20001E+02
-0.50000E+00, 0.22000E+01, 0.20001E+02
-0.40000E+00, 0.22000E+01, 0.20001E+02
-0.30000E+00, 0.22000E+01, 0.20000E+02
-0.20000E+00, 0.22000E+01, 0.20000E+02
-0.10000E+00, 0.22000E+01, 0.20000E+02
 0.00000E+00, 0.22000E+01, 0.60262E+03
 0.10000E+00, 0.22000E+01, 0.59874E+03
 0.20000E+00, 0.22000E+01, 0.59225E+03
 0.30000E+00, 0.22000E+01, 0.59047E+03
 0.40000E+00, 0.22000E+01, 0.59294E+03
 0.50000E+00, 0.22000E+01, 0.59770E+03
 0.60000E+00, 0.22000E+01, 0.60357E+03
 0.70000E+00, 0.22000E+01, 0.61014E+03
 0.80000E+00, 0.22000E+01, 0.61227E+03
 0.90000E+00, 0.22000E+01, 0.60975E+03
 0.10000E+01, 0.22000E+01, 0.60875E+03
 0.11000E+01, 0.22000E+01, 0.60748E+03
 0.12000E+01, 0.22000E+01, 0.60804E+03
 0.13000E+01, 0.22000E+01, 0.60854E+03
 0.14000E+01, 0.22000E+01, 0.60733E+03
 0.15000E+01, 0.22000E+01, 0.60864E+03
 0.16000E+01, 0.22000E+01, 0.61134E+03
 0.17000E+01, 0.22000E+01, 0.61337E+03
 0.18000E+01, 0.22000E+01, 0.61412E+03
 0.19000E+01, 0.22000E+01, 0.61550E+03
 0.20000E+01, 0.22000E+01, 0.61529E+03
 0.21000E+01, 0.22000E+01, 0.61810E+03
 0.22000E+01, 0.22000E+01, 0.62086E+03
 0.23000E+01, 0.22000E+01, 0.62102E+03
 0.24000E+01, 0.22000E+01, 0.62318E+03
 0.25000E+01, 0.22000E+01, 0.62418E+03
 0.26000E+01, 0.22000E+01, 0.62573E+03
 0.27000E+01, 0.22000E+01, 0.62636E+03
 0.28000E+01, 0.22000E+01, 0.62617E+03
 0.29000E+01, 0.22000E+01, 0.62530E+03
 0.30000E+01, 0.22000E+01, 0.62174E+03
 0.31000E+01, 0.22000E+01, 0.61920E+03
 0.32000E+01, 0.22000E+01, 0.20000E+02
 0.33000E+01, 0.22000E+01, 0.19128E+03
 0.34000E+01, 0.22000E+01, 0.19236E+03
 0.35000E+01, 0.22000E+01, 0.19260E+03
 0.36000E+01, 0.22000E+01, 0.19107E+03
 0.37000E+01, 0.22000E+01, 0.18957E+03
 0.38000E+01, 0.22000E+01, 0.18844E+03
 0.39000E+01, 0.22000E+01, 0.18808E+03
-0.21000E+01, 0.23000E+01, 0.20000E+02
-0.20000E+01, 0.23000E+01, 0.20000E+02
-0.19000E+01, 0.23000E+01, 0.20000E+02
-0.18000E+01, 0.23000E+01, 0.20000E+02
-0.17000E+01, 0.23000E+01, 0.20000E+02
-0.16000E+01, 0.23000E+01, 0.20000E+02
-0.15000E+01, 0.23000E+01, 0.20000E+02
-0.14000E+01, 0.23000E+01, 0.20000E+02
-0.13000E+01, 0.23000E+01, 0.20001E+02
-0.12000E+01, 0.23000E+01, 0.20001E+02
-0.11000E+01, 0.23000E+01, 0.20001E+02
-0.10000E+01, 0.23000E+01, 0.20001E+02
-0.90000E+00, 0.23000E+01, 0.20001E+02
-0.80000E+00, 0.23000E+01, 0.20001E+02
-0.70000E+00, 0.23000E+01, 0.20001E+02
-0.60000E+00, 0.23000E+01, 0.20001E+02
-0.50000E+00, 0.23000E+01, 0.20001E+02
-0.40000E+00, 0.23000E+01, 0.20001E+02
-0.30000E+00, 0.23000E+01, 0.20000E+02
-0.20000E+00, 0.23000E+01, 0.20000E+02
-0.10000E+00, 0.23000E+01, 0.20000E+02
 0.00000E+00, 0.23000E+01, 0.61186E+03
 0.10000E+00, 0.23000E+01, 0.60953E+03
