s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 1.1500622E+002, 2.0013735E-001, 2.0747081E-001, 1.8108717E-005, 4.7186412E-003, 7.9534060E+001, 3.6267922E+001, 1.7580047E+002, 2.7739109E-004, 2.7739109E-004, 1.3195519E-002, 9.6397144E-005
 1.1600461E+002, 1.9999817E-001, 2.0746845E-001, 1.8448730E-005, 4.7999842E-003, 8.0280654E+001, 3.6536806E+001, 1.8029135E+002, 2.7063464E-004, 2.7063464E-004, 1.3414888E-002, 9.9194811E-005
 1.1700934E+002, 1.9965605E-001, 2.0746590E-001, 1.9284587E-005, 4.9999509E-003, 8.1897877E+001, 4.0440643E+001, 1.8144649E+002, 2.7987468E-004, 2.7987468E-004, 1.3634560E-002, 1.0212590E-004
 1.1800552E+002, 1.9961384E-001, 2.0745970E-001, 1.9387891E-005, 5.0246649E-003, 8.1586966E+001, 4.1342076E+001, 1.8345165E+002, 2.8512784E-004, 2.8512784E-004, 1.3856113E-002, 1.0534450E-004
 1.1900020E+002, 1.9965387E-001, 2.0745399E-001, 1.9290043E-005, 5.0012561E-003, 8.1268235E+001, 4.1431398E+001, 1.8385496E+002, 2.7756850E-004, 2.7756850E-004, 1.4076337E-002, 1.0877619E-004
 1.2001165E+002, 1.9973589E-001, 2.0745535E-001, 1.9090068E-005, 4.9534154E-003, 8.0152785E+001, 3.9390976E+001, 1.8638065E+002, 2.8450576E-004, 2.8450576E-004, 1.4300503E-002, 1.1234792E-004
 1.2100705E+002, 1.9968544E-001, 2.0745493E-001, 1.9213496E-005, 4.9829440E-003, 8.0134246E+001, 4.2762913E+001, 1.8750565E+002, 2.8717614E-004, 2.8717614E-004, 1.4525019E-002, 1.1605105E-004
 1.2200075E+002, 1.9943298E-001, 2.0744629E-001, 1.9830616E-005, 5.1305812E-003, 8.0982510E+001, 4.2641185E+001, 1.9440514E+002, 2.9113423E-004, 2.9113423E-004, 1.4753443E-002, 1.1989559E-004
 1.2300249E+002, 1.9914627E-001, 2.0742797E-001, 2.0531996E-005, 5.2983767E-003, 8.1161970E+001, 4.3336469E+001, 1.9398684E+002, 2.8708130E-004, 2.8708130E-004, 1.4979347E-002, 1.2407524E-004
 1.2401044E+002, 1.9890223E-001, 2.0741683E-001, 2.1129476E-005, 5.4413160E-003, 8.0598442E+001, 4.4698843E+001, 1.9579660E+002, 3.0359351E-004, 3.0359351E-004, 1.5209419E-002, 1.2847524E-004
 1.2501068E+002, 1.9894491E-001, 2.0741685E-001, 2.1024485E-005, 5.4161979E-003, 8.1174223E+001, 4.5889248E+001, 2.0303871E+002, 2.8860168E-004, 2.8860168E-004, 1.5444007E-002, 1.3292464E-004
 1.2600638E+002, 1.9888802E-001, 2.0741893E-001, 2.1161990E-005, 5.4490930E-003, 8.3523944E+001, 4.6697247E+001, 2.0146764E+002, 2.9958376E-004, 2.9958376E-004, 1.5671865E-002, 1.3741146E-004
 1.2700889E+002, 1.9840882E-001, 2.0741718E-001, 2.2330255E-005, 5.7285815E-003, 8.9521575E+001, 4.5560134E+001, 2.0734175E+002, 3.0356905E-004, 3.0356905E-004, 1.5906570E-002, 1.4212180E-004
 1.2800369E+002, 1.9812590E-001, 2.0741091E-001, 2.3020859E-005, 5.8937979E-003, 9.1920719E+001, 4.6467102E+001, 2.1055921E+002, 2.9792296E-004, 2.9792296E-004, 1.6140955E-002, 1.4713441E-004
 1.2900432E+002, 1.9812908E-001, 2.0740558E-001, 2.3013146E-005, 5.8919527E-003, 9.1642857E+001, 4.6720483E+001, 2.1127007E+002, 3.0567006E-004, 3.0567006E-004, 1.6374846E-002, 1.5225825E-004
 1.3000244E+002, 1.9800259E-001, 2.0740281E-001, 2.3322040E-005, 5.9658510E-003, 9.2380948E+001, 4.5984178E+001, 2.1230187E+002, 3.1277503E-004, 3.1277503E-004, 1.6610502E-002, 1.5751495E-004
 1.3100871E+002, 1.9786796E-001, 2.0740294E-001, 2.3650822E-005, 6.0445071E-003, 9.3049546E+001, 4.5790409E+001, 2.1858838E+002, 3.1056631E-004, 3.1056631E-004, 1.6852100E-002, 1.6302713E-004
 1.3200641E+002, 1.9790078E-001, 2.0740535E-001, 2.3571586E-005, 6.0255517E-003, 9.1122936E+001, 4.6750001E+001, 2.1801588E+002, 3.1149297E-004, 3.1149297E-004, 1.7089756E-002, 1.6884287E-004
 1.3300356E+002, 1.9782683E-001, 2.0740841E-001, 2.3753878E-005, 6.0691638E-003, 8.8928617E+001, 4.5762585E+001, 2.2405767E+002, 3.1765144E-004, 3.1765144E-004, 1.7333193E-002, 1.7499996E-004
 1.3400509E+002, 1.9763317E-001, 2.0741052E-001, 2.4225588E-005, 6.1820125E-003, 9.2397789E+001, 4.7160847E+001, 2.2335538E+002, 3.1940618E-004, 3.1940618E-004, 1.7573599E-002, 1.8127054E-004
 1.3501002E+002, 1.9757676E-001, 2.0740751E-001, 2.4362751E-005, 6.2148262E-003, 9.3997317E+001, 4.8126252E+001, 2.2772238E+002, 3.1282610E-004, 3.1282610E-004, 1.7818601E-002, 1.8776004E-004
 1.3600309E+002, 1.9742313E-001, 2.0740018E-001, 2.4737619E-005, 6.3045075E-003, 9.6005155E+001, 4.8797766E+001, 2.3336342E+002, 3.2824826E-004, 3.2824826E-004, 1.8065249E-002, 1.9425066E-004
 1.3700573E+002, 1.9731313E-001, 2.0739500E-001, 2.5006273E-005, 6.3687790E-003, 9.6692066E+001, 4.8845392E+001, 2.3627558E+002, 3.2876169E-004, 3.2876169E-004, 1.8310617E-002, 2.0064402E-004
 1.3800829E+002, 1.9703297E-001, 2.0739088E-001, 2.5690822E-005, 6.5325473E-003, 9.7689879E+001, 4.7141166E+001, 2.3806221E+002, 3.3226735E-004, 3.3226735E-004, 1.8558948E-002, 2.0740051E-004
 1.3900745E+002, 1.9686159E-001, 2.0738484E-001, 2.6109275E-005, 6.6326559E-003, 9.8690774E+001, 4.7630362E+001, 2.3882688E+002, 3.2269876E-004, 3.2269876E-004, 1.8807647E-002, 2.1442266E-004
 1.4000744E+002, 1.9655753E-001, 2.0737599E-001, 2.6851837E-005, 6.8103030E-003, 1.0032238E+002, 5.2305392E+001, 2.4016709E+002, 3.2914380E-004, 3.2914380E-004, 1.9056018E-002, 2.2149948E-004
 1.4100128E+002, 1.9650332E-001, 2.0736066E-001, 2.6984787E-005, 6.8421098E-003, 9.9511974E+001, 5.6245799E+001, 2.4281466E+002, 3.4246975E-004, 3.4246975E-004, 1.9306425E-002, 2.2886878E-004
 1.4201011E+002, 1.9671258E-001, 2.0733290E-001, 2.6475790E-005, 6.7203412E-003, 9.4489507E+001, 5.4400399E+001, 2.4798150E+002, 3.3712850E-004, 3.3712850E-004, 1.9562481E-002, 2.3649451E-004
 1.4300039E+002, 1.9671650E-001, 2.0729723E-001, 2.6466139E-005, 6.7180323E-003, 9.4722490E+001, 5.4920550E+001, 2.4641303E+002, 3.2772744E-004, 3.2772744E-004, 1.9812714E-002, 2.4438238E-004
 1.4401149E+002, 1.9660802E-001, 2.0725551E-001, 2.6730168E-005, 6.7811968E-003, 9.6981393E+001, 5.2578873E+001, 2.5401250E+002, 3.4565132E-004, 3.4565132E-004, 2.0071740E-002, 2.5230454E-004
 1.4500846E+002, 1.9645285E-001, 2.0719406E-001, 2.7108394E-005, 6.8716810E-003, 9.9236049E+001, 5.0256246E+001, 2.5058554E+002, 3.4269821E-004, 3.4269821E-004, 2.0325369E-002, 2.6061163E-004
 1.4600003E+002, 1.9630930E-001, 2.0713482E-001, 2.7458592E-005, 6.9554605E-003, 1.0085425E+002, 4.9777909E+001, 2.5764795E+002, 3.5441236E-004, 3.5441236E-004, 2.0585766E-002, 2.6896850E-004
 1.4700133E+002, 1.9594586E-001, 2.0709188E-001, 2.8345496E-005, 7.1676385E-003, 1.0444011E+002, 5.0827889E+001, 2.5754937E+002, 3.4131670E-004, 3.4131670E-004, 2.0841922E-002, 2.7743220E-004
 1.4800433E+002, 1.9554012E-001, 2.0704644E-001, 2.9336726E-005, 7.4047757E-003, 1.0650513E+002, 5.2293594E+001, 2.6122580E+002, 3.5723363E-004, 3.5723363E-004, 2.1103314E-002, 2.8599160E-004
 1.4900519E+002, 1.9567807E-001, 2.0705861E-001, 2.8999941E-005, 7.3242052E-003, 1.0433275E+002, 5.5052681E+001, 2.6072961E+002, 3.4601892E-004, 3.4601892E-004, 2.1361637E-002, 2.9467841E-004
 1.5000452E+002, 1.9574882E-001, 2.0710653E-001, 2.8827985E-005, 7.2830679E-003, 1.0255165E+002, 5.4588987E+001, 2.6604840E+002, 3.6182319E-004, 3.6182319E-004, 2.1625738E-002, 3.0372323E-004
 1.5100534E+002, 1.9560235E-001, 2.0711039E-001, 2.9185927E-005, 7.3687002E-003, 1.0264059E+002, 5.3875230E+001, 2.7674406E+002, 3.5748799E-004, 3.5748799E-004, 2.1896234E-002, 3.1300763E-004
 1.5200087E+002, 1.9546490E-001, 2.0701578E-001, 2.9522426E-005, 7.4492032E-003, 1.0132114E+002, 5.6949991E+001, 2.7616396E+002, 3.6234544E-004, 3.6234544E-004, 2.2160773E-002, 3.2244176E-004
 1.5301083E+002, 1.9545195E-001, 2.0679291E-001, 2.9553760E-005, 7.4566993E-003, 1.0200320E+002, 5.5418941E+001, 2.7200107E+002, 3.6413541E-004, 3.6413541E-004, 2.2423598E-002, 3.3189944E-004
 1.5400148E+002, 1.9530417E-001, 2.0657675E-001, 2.9914436E-005, 7.5429855E-003, 1.0346524E+002, 5.8094045E+001, 2.7875752E+002, 3.5589149E-004, 3.5589149E-004, 2.2692800E-002, 3.4135515E-004
 1.5501102E+002, 1.9508222E-001, 2.0639993E-001, 3.0455912E-005, 7.6725251E-003, 1.0685839E+002, 5.8524211E+001, 2.8064134E+002, 3.6840688E-004, 3.6840688E-004, 2.2960828E-002, 3.5087223E-004
 1.5600525E+002, 1.9440039E-001, 2.0595900E-001, 3.2119730E-005, 8.0705679E-003, 1.1461101E+002, 6.0716635E+001, 2.8736267E+002, 3.7856223E-004, 3.7856223E-004, 2.3235060E-002, 3.6066499E-004
 1.5700213E+002, 1.9404652E-001, 2.0553346E-001, 3.2983797E-005, 8.2772830E-003, 1.1829193E+002, 5.9224839E+001, 2.8599027E+002, 3.6363399E-004, 3.6363399E-004, 2.3503362E-002, 3.7076333E-004
 1.5800465E+002, 1.9408200E-001, 2.0556937E-001, 3.2897462E-005, 8.2566287E-003, 1.1716339E+002, 5.8818092E+001, 2.8842928E+002, 3.8312995E-004, 3.8312995E-004, 2.3777455E-002, 3.8137969E-004
 1.5900410E+002, 1.9435974E-001, 2.0545078E-001, 3.2219877E-005, 8.0945273E-003, 1.1318893E+002, 5.7626427E+001, 2.9469493E+002, 3.7971459E-004, 3.7971459E-004, 2.4053846E-002, 3.9195747E-004
 1.6000948E+002, 1.9433792E-001, 2.0513571E-001, 3.2273443E-005, 8.1073423E-003, 1.1329547E+002, 5.6940535E+001, 2.9118257E+002, 3.7541748E-004, 3.7541748E-004, 2.4324355E-002, 4.0263206E-004
 1.6100176E+002, 1.9422678E-001, 2.0486773E-001, 3.2544516E-005, 8.1721921E-003, 1.1497078E+002, 6.0755666E+001, 2.9624536E+002, 3.8114233E-004, 3.8114233E-004, 2.4601110E-002, 4.1338914E-004
 1.6200401E+002, 1.9404568E-001, 2.0479980E-001, 3.2986611E-005, 8.2779566E-003, 1.1617525E+002, 6.0455938E+001, 2.9902278E+002, 3.9645187E-004, 3.9645187E-004, 2.4878329E-002, 4.2446403E-004
 1.6300458E+002, 1.9415171E-001, 2.0485714E-001, 3.2728105E-005, 8.2161134E-003, 1.1404197E+002, 6.0837243E+001, 3.0105318E+002, 3.8598921E-004, 3.8598921E-004, 2.5157141E-002, 4.3592716E-004
 1.6400697E+002, 1.9406520E-001, 2.0477133E-001, 3.2939767E-005, 8.2667506E-003, 1.1290231E+002, 6.1495760E+001, 3.0556659E+002, 3.8883530E-004, 3.8883530E-004, 2.5438494E-002, 4.4746782E-004
 1.6500385E+002, 1.9395584E-001, 2.0462041E-001, 3.3206687E-005, 8.3306072E-003, 1.1383373E+002, 6.0866209E+001, 3.0264661E+002, 3.7719862E-004, 3.7719862E-004, 2.5715749E-002, 4.5928691E-004
 1.6600073E+002, 1.9377063E-001, 2.0451345E-001, 3.3658540E-005, 8.4387059E-003, 1.1598447E+002, 6.2243354E+001, 3.0397346E+002, 4.0183170E-004, 4.0183170E-004, 2.5997068E-002, 4.7153029E-004
 1.6700954E+002, 1.9307222E-001, 2.0468725E-001, 3.5363573E-005, 8.8466092E-003, 1.2193256E+002, 6.8052558E+001, 3.0565574E+002, 4.0214315E-004, 4.0214315E-004, 2.6280168E-002, 4.8441767E-004
 1.6801182E+002, 1.9257473E-001, 2.0520824E-001, 3.6578291E-005, 9.1372123E-003, 1.2548115E+002, 6.6944419E+001, 3.1347820E+002, 3.8691596E-004, 3.8691596E-004, 2.6569644E-002, 4.9751718E-004
 1.6901141E+002, 1.9255323E-001, 2.0558967E-001, 3.6630804E-005, 9.1497752E-003, 1.2536830E+002, 6.3241563E+001, 3.0734399E+002, 4.0907638E-004, 4.0907638E-004, 2.6847370E-002, 5.1054047E-004
 1.7000842E+002, 1.9301137E-001, 2.0552579E-001, 3.5512565E-005, 8.8822535E-003, 1.2114887E+002, 6.3644199E+001, 3.1857400E+002, 4.0108792E-004, 4.0108792E-004, 2.7138260E-002, 5.2374974E-004
 1.7100280E+002, 1.9316451E-001, 2.0493085E-001, 3.5139735E-005, 8.7930604E-003, 1.1669880E+002, 6.5448606E+001, 3.1612506E+002, 4.0575613E-004, 4.0575613E-004, 2.7419908E-002, 5.3734004E-004
 1.7200606E+002, 1.9247738E-001, 2.0393026E-001, 3.6820218E-005, 9.1950929E-003, 1.1607879E+002, 6.4469969E+001, 3.2250871E+002, 4.0100067E-004, 4.0100067E-004, 2.7709304E-002, 5.5103592E-004
 1.7300023E+002, 1.9233930E-001, 2.0290120E-001, 3.7156994E-005, 9.2756612E-003, 1.1741921E+002, 6.6978599E+001, 3.1933919E+002, 4.2550977E-004, 4.2550977E-004, 2.7995052E-002, 5.6502412E-004
 1.7400460E+002, 1.9185118E-001, 2.0233282E-001, 3.8349787E-005, 9.5610197E-003, 1.1892662E+002, 6.5804614E+001, 3.2720329E+002, 4.1797629E-004, 4.1797629E-004, 2.8289560E-002, 5.7964428E-004
 1.7500280E+002, 1.9172107E-001, 2.0229837E-001, 3.8666862E-005, 9.6368747E-003, 1.2120095E+002, 6.6460303E+001, 3.3091895E+002, 4.1183971E-004, 4.1183971E-004, 2.8582445E-002, 5.9464914E-004
 1.7600086E+002, 1.9119340E-001, 2.0275317E-001, 3.9954059E-005, 9.9448162E-003, 1.2799136E+002, 6.9474660E+001, 3.2623029E+002, 4.0812696E-004, 4.0812696E-004, 2.8867922E-002, 6.0957895E-004
 1.7700384E+002, 1.9120311E-001, 2.0347921E-001, 3.9931084E-005, 9.9393204E-003, 1.2578877E+002, 6.8827923E+001, 3.2689584E+002, 4.2720184E-004, 4.2720184E-004, 2.9158418E-002, 6.2497566E-004
 1.7800065E+002, 1.9100999E-001, 2.0413094E-001, 4.0402268E-005, 1.0052044E-002, 1.2781804E+002, 6.7307936E+001, 3.3067041E+002, 4.1656474E-004, 4.1656474E-004, 2.9452708E-002, 6.4100039E-004
 1.7900953E+002, 1.9072601E-001, 2.0448121E-001, 4.1096211E-005, 1.0218060E-002, 1.2900965E+002, 6.6951279E+001, 3.2846587E+002, 4.2206361E-004, 4.2206361E-004, 2.9745028E-002, 6.5741516E-004
 1.8000755E+002, 1.9047863E-001, 2.0413544E-001, 4.1700084E-005, 1.0362527E-002, 1.3082381E+002, 6.7578916E+001, 3.3054762E+002, 4.1962200E-004, 4.1962200E-004, 3.0039899E-002, 6.7409525E-004
 1.8100968E+002, 1.9033901E-001, 2.0275053E-001, 4.2040047E-005, 1.0443857E-002, 1.3404207E+002, 7.1243203E+001, 3.3965333E+002, 4.4061432E-004, 4.4061432E-004, 3.0341210E-002, 6.9090067E-004
 1.8200882E+002, 1.8994552E-001, 2.0209176E-001, 4.3000599E-005, 1.0673655E-002, 1.3747058E+002, 7.3076153E+001, 3.4903560E+002, 4.3952311E-004, 4.3952311E-004, 3.0645339E-002, 7.0852512E-004
 1.8300418E+002, 1.9011802E-001, 2.0258977E-001, 4.2579863E-005, 1.0573001E-002, 1.3382296E+002, 7.1661022E+001, 3.4454974E+002, 4.2070606E-004, 4.2070606E-004, 3.0939212E-002, 7.2651353E-004
 1.8400685E+002, 1.9011432E-001, 2.0288943E-001, 4.2588919E-005, 1.0575167E-002, 1.3335512E+002, 6.9679341E+001, 3.2816729E+002, 4.2742227E-004, 4.2742227E-004, 3.1224333E-002, 7.4486633E-004
 1.8500236E+002, 1.9010367E-001, 2.0254758E-001, 4.2615431E-005, 1.0581510E-002, 1.3197009E+002, 7.1024445E+001, 3.2888724E+002, 4.3391339E-004, 4.3391339E-004, 3.1520664E-002, 7.6356329E-004
 1.8600248E+002, 1.9007427E-001, 2.0189132E-001, 4.2687605E-005, 1.0598777E-002, 1.3119013E+002, 7.3379845E+001, 3.2883741E+002, 4.3957541E-004, 4.3957541E-004, 3.1814013E-002, 7.8242208E-004
 1.8700253E+002, 1.9005754E-001, 2.0141665E-001, 4.2728495E-005, 1.0608559E-002, 1.3123839E+002, 7.6103432E+001, 3.2693411E+002, 4.3149654E-004, 4.3149654E-004, 3.2107821E-002, 8.0150436E-004
 1.8800429E+002, 1.9002118E-001, 2.0159710E-001, 4.2817532E-005, 1.0629860E-002, 1.3077893E+002, 7.2801566E+001, 3.2171729E+002, 4.3096474E-004, 4.3096474E-004, 3.2399981E-002, 8.2117307E-004
 1.8900416E+002, 1.9006993E-001, 2.0221458E-001, 4.2698218E-005, 1.0601316E-002, 1.3155272E+002, 7.5293841E+001, 3.2151475E+002, 4.2565921E-004, 4.2565921E-004, 3.2694555E-002, 8.4130893E-004
 1.9000559E+002, 1.8973115E-001, 2.0280901E-001, 4.3525333E-005, 1.0799191E-002, 1.3470308E+002, 7.6255680E+001, 3.1255738E+002, 4.3079547E-004, 4.3079547E-004, 3.2982268E-002, 8.6179049E-004
 1.9100860E+002, 1.8931581E-001, 2.0281953E-001, 4.4538701E-005, 1.1041623E-002, 1.3888004E+002, 7.3480308E+001, 3.0456123E+002, 4.2414671E-004, 4.2414671E-004, 3.3268415E-002, 8.8262595E-004
 1.9201267E+002, 1.8913634E-001, 2.0203264E-001, 4.4977195E-005, 1.1146526E-002, 1.3930684E+002, 7.3468459E+001, 3.0339693E+002, 4.2284923E-004, 4.2284923E-004, 3.3559616E-002, 9.0395044E-004
 1.9300811E+002, 1.8860337E-001, 2.0087954E-001, 4.6279446E-005, 1.1458071E-002, 1.4147929E+002, 7.6582681E+001, 3.0241756E+002, 4.4650578E-004, 4.4650578E-004, 3.3850887E-002, 9.2560255E-004
 1.9400528E+002, 1.8843134E-001, 2.0039564E-001, 4.6702518E-005, 1.1559287E-002, 1.3337624E+002, 7.6376464E+001, 2.9951534E+002, 4.3810085E-004, 4.3810085E-004, 3.4140769E-002, 9.4819318E-004
 1.9500814E+002, 1.8832841E-001, 2.0071382E-001, 4.6952835E-005, 1.1619171E-002, 1.3591497E+002, 7.7464201E+001, 2.9593526E+002, 4.2406351E-004, 4.2406351E-004, 3.4431415E-002, 9.7126894E-004
 1.9600523E+002, 1.8819800E-001, 2.0116221E-001, 4.7270317E-005, 1.1695123E-002, 1.4022110E+002, 7.8783124E+001, 2.8681700E+002, 4.3098792E-004, 4.3098792E-004, 3.4714967E-002, 9.9469568E-004
 1.9700767E+002, 1.8766082E-001, 2.0151050E-001, 4.8581324E-005, 1.2008761E-002, 1.4576727E+002, 7.5541629E+001, 2.8791705E+002, 4.2573107E-004, 4.2573107E-004, 3.5004893E-002, 1.0180564E-003
 1.9800707E+002, 1.8693445E-001, 2.0182716E-001, 5.0352908E-005, 1.2432585E-002, 1.5537697E+002, 7.7628994E+001, 2.8134577E+002, 4.3119764E-004, 4.3119764E-004, 3.5289433E-002, 1.0420896E-003
 1.9900010E+002, 1.8700063E-001, 2.0179965E-001, 5.0193233E-005, 1.2394386E-002, 1.5010764E+002, 7.5776297E+001, 2.7264027E+002, 4.1682449E-004, 4.1682449E-004, 3.5569443E-002, 1.0662394E-003
 2.0000516E+002, 1.8715951E-001, 2.0138950E-001, 4.9806739E-005, 1.2301924E-002, 1.4532170E+002, 7.7163372E+001, 2.7443004E+002, 4.3308059E-004, 4.3308059E-004, 3.5857332E-002, 1.0910110E-003
 2.0100286E+002, 1.8723389E-001, 2.0110266E-001, 4.9625138E-005, 1.2258479E-002, 1.4400419E+002, 7.8029519E+001, 2.6807319E+002, 4.2060605E-004, 4.2060605E-004, 3.6139753E-002, 1.1163306E-003
 2.0200159E+002, 1.8714999E-001, 2.0079790E-001, 4.9829429E-005, 1.2307352E-002, 1.4583786E+002, 7.7205222E+001, 2.6939962E+002, 4.4054962E-004, 4.4054962E-004, 3.6428376E-002, 1.1418803E-003
 2.0300880E+002, 1.8685076E-001, 2.0017477E-001, 5.0559042E-005, 1.2481900E-002, 1.5055249E+002, 7.6724947E+001, 2.5753042E+002, 4.2992647E-004, 4.2992647E-004, 3.6706367E-002, 1.1682113E-003
 2.0400610E+002, 1.8689089E-001, 1.9954159E-001, 5.0461265E-005, 1.2458509E-002, 1.4941856E+002, 7.7342435E+001, 2.6184084E+002, 4.3986515E-004, 4.3986515E-004, 3.6996153E-002, 1.1950283E-003
 2.0500361E+002, 1.8647539E-001, 1.9913076E-001, 5.1474893E-005, 1.2701003E-002, 1.5519609E+002, 7.7273375E+001, 2.7178410E+002, 4.4943376E-004, 4.4943376E-004, 3.7289796E-002, 1.2221538E-003
 2.0600177E+002, 1.8622718E-001, 1.9883831E-001, 5.2080822E-005, 1.2845963E-002, 1.5713649E+002, 7.9341330E+001, 2.6595944E+002, 4.1553499E-004, 4.1553499E-004, 3.7572530E-002, 1.2499540E-003
 2.0700320E+002, 1.8634438E-001, 1.9866621E-001, 5.1795457E-005, 1.2777694E-002, 1.5365737E+002, 8.1803711E+001, 2.5498075E+002, 4.2956455E-004, 4.2956455E-004, 3.7851421E-002, 1.2781580E-003
 2.0800372E+002, 1.8631284E-001, 1.9842667E-001, 5.1872559E-005, 1.2796140E-002, 1.5369316E+002, 8.1083950E+001, 2.4868016E+002, 4.2924149E-004, 4.2924149E-004, 3.8132500E-002, 1.3066516E-003
 2.0900178E+002, 1.8574666E-001, 1.9827681E-001, 5.3254723E-005, 1.3126801E-002, 1.5882536E+002, 8.0839277E+001, 2.5154581E+002, 4.3515800E-004, 4.3515800E-004, 3.8419709E-002, 1.3354754E-003
 2.1000785E+002, 1.8405282E-001, 1.9857764E-001, 5.7389802E-005, 1.4116056E-002, 1.7334032E+002, 8.0815924E+001, 2.4580330E+002, 4.2557919E-004, 4.2557919E-004, 3.8701174E-002, 1.3649784E-003
 2.1100906E+002, 1.8522271E-001, 1.9929097E-001, 5.4533737E-005, 1.3432786E-002, 1.6329643E+002, 8.3420595E+001, 2.3394947E+002, 4.1938261E-004, 4.1938261E-004, 3.8979084E-002, 1.3952705E-003
 2.1200425E+002, 1.8557169E-001, 1.9962219E-001, 5.3681879E-005, 1.3228992E-002, 1.5944219E+002, 8.2664172E+001, 2.3346971E+002, 4.3926007E-004, 4.3926007E-004, 3.9262711E-002, 1.4256033E-003
 2.1301151E+002, 1.8574139E-001, 1.9900070E-001, 5.3268046E-005, 1.3129989E-002, 1.5715219E+002, 7.9736804E+001, 2.3314238E+002, 4.3497291E-004, 4.3497291E-004, 3.9546572E-002, 1.4566729E-003
 2.1400031E+002, 1.8568895E-001, 1.9794322E-001, 5.3396405E-005, 1.3160697E-002, 1.5650179E+002, 8.0176671E+001, 2.2593625E+002, 4.2270020E-004, 4.2270020E-004, 3.9821648E-002, 1.4880394E-003
 2.1500676E+002, 1.8383549E-001, 1.9749087E-001, 5.7921055E-005, 1.4243151E-002, 1.7539274E+002, 8.2849477E+001, 2.2423897E+002, 4.3234813E-004, 4.3234813E-004, 4.0101230E-002, 1.5194455E-003
 2.1600804E+002, 1.8543975E-001, 1.9804130E-001, 5.4005169E-005, 1.3306335E-002, 1.5795104E+002, 8.4191040E+001, 2.2023067E+002, 4.1901857E-004, 4.1901857E-004, 4.0381716E-002, 1.5521071E-003
 2.1700168E+002, 1.8557067E-001, 1.9854409E-001, 5.3685252E-005, 1.3229800E-002, 1.5905598E+002, 8.3309846E+001, 2.2196761E+002, 4.2831498E-004, 4.2831498E-004, 4.0661610E-002, 1.5850834E-003
 2.1801072E+002, 1.8560736E-001, 1.9817982E-001, 5.3595519E-005, 1.3208332E-002, 1.5941870E+002, 8.5465110E+001, 2.1780172E+002, 4.4693305E-004, 4.4693305E-004, 4.0939142E-002, 1.6185031E-003
 2.1900126E+002, 1.8456781E-001, 1.9705300E-001, 5.6133016E-005, 1.3815390E-002, 1.6892104E+002, 8.7415648E+001, 2.1974638E+002, 4.2478078E-004, 4.2478078E-004, 4.1220432E-002, 1.6522176E-003
 2.2000532E+002, 1.8468675E-001, 1.9626185E-001, 5.5843100E-005, 1.3746032E-002, 1.6550525E+002, 8.6625502E+001, 2.1875521E+002, 4.2429160E-004, 4.2429160E-004, 4.1500510E-002, 1.6865096E-003
 2.2101120E+002, 1.8466364E-001, 1.9566614E-001, 5.5900444E-005, 1.3759751E-002, 1.5999869E+002, 8.6267879E+001, 2.0165816E+002, 4.2460368E-004, 4.2460368E-004, 4.1770160E-002, 1.7217016E-003
 2.2200436E+002, 1.8429255E-001, 1.9650341E-001, 5.6807468E-005, 1.3976744E-002, 1.6148558E+002, 8.8657534E+001, 1.9952944E+002, 4.4252506E-004, 4.4252506E-004, 4.2047447E-002, 1.7570275E-003
 2.2300118E+002, 1.8418803E-001, 1.9821739E-001, 5.7062447E-005, 1.4037744E-002, 1.6388235E+002, 8.9466103E+001, 2.0942184E+002, 4.3955766E-004, 4.3955766E-004, 4.2332738E-002, 1.7929956E-003
 2.2400741E+002, 1.8432739E-001, 1.9834842E-001, 5.6722244E-005, 1.3956355E-002, 1.6237792E+002, 8.9477058E+001, 1.9981489E+002, 4.2969107E-004, 4.2969107E-004, 4.2607569E-002, 1.8300917E-003
 2.2500683E+002, 1.8454672E-001, 1.9663328E-001, 5.6186470E-005, 1.3828179E-002, 1.6103495E+002, 8.8569667E+001, 1.9191026E+002, 4.2192993E-004, 4.2192993E-004, 4.2881846E-002, 1.8678913E-003
 2.2600826E+002, 1.8468264E-001, 1.9460122E-001, 5.5854669E-005, 1.3748801E-002, 1.5963106E+002, 8.7500795E+001, 1.9239017E+002, 4.4151906E-004, 4.4151906E-004, 4.3161228E-002, 1.9058743E-003
 2.2700467E+002, 1.8465571E-001, 1.9414407E-001, 5.5921211E-005, 1.3764721E-002, 1.5761901E+002, 8.9923452E+001, 1.8820529E+002, 4.2236102E-004, 4.2236102E-004, 4.3436044E-002, 1.9444148E-003
 2.2801006E+002, 1.8415637E-001, 1.9486984E-001, 5.7139656E-005, 1.4056215E-002, 1.6554499E+002, 9.1727794E+001, 1.7308899E+002, 4.2829179E-004, 4.2829179E-004, 4.3701182E-002, 1.9834673E-003
 2.2900595E+002, 1.8377071E-001, 1.9585122E-001, 5.8081019E-005, 1.4281421E-002, 1.6981829E+002, 8.8102361E+001, 1.7849689E+002, 4.3167202E-004, 4.3167202E-004, 4.3979573E-002, 2.0228693E-003
 2.3000899E+002, 1.8374665E-001, 1.9591443E-001, 5.8140385E-005, 1.4295624E-002, 1.6680185E+002, 8.8605604E+001, 1.7485224E+002, 4.2112810E-004, 4.2112810E-004, 4.4251434E-002, 2.0625728E-003
