s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 1.1500100E+002, 2.0071288E-001, 2.0733196E-001, 1.6704781E-005, 4.3827715E-003, 7.4010654E+001, 4.6229968E+001, 1.7102963E+002, 2.6570954E-004, 2.6570954E-004, 1.3071933E-002, 1.7463259E-004
 1.1601180E+002, 2.0063849E-001, 2.0733875E-001, 1.6886402E-005, 4.4262217E-003, 7.4869325E+001, 4.6161820E+001, 1.7523885E+002, 2.8031861E-004, 2.8031861E-004, 1.3289444E-002, 1.7963367E-004
 1.1701145E+002, 2.0052758E-001, 2.0735266E-001, 1.7157220E-005, 4.4910108E-003, 7.5690734E+001, 4.4944179E+001, 1.7991488E+002, 2.8052570E-004, 2.8052570E-004, 1.3509873E-002, 1.8483943E-004
 1.1800062E+002, 2.0033583E-001, 2.0737489E-001, 1.7625511E-005, 4.6030424E-003, 7.6077008E+001, 4.5548950E+001, 1.8093030E+002, 2.8056457E-004, 2.8056457E-004, 1.3725106E-002, 1.8993430E-004
 1.1900168E+002, 2.0010812E-001, 2.0740181E-001, 1.8181589E-005, 4.7360757E-003, 7.7400228E+001, 4.5516648E+001, 1.8723844E+002, 2.7931522E-004, 2.7931522E-004, 1.3945223E-002, 1.9503251E-004
 1.2000332E+002, 1.9998905E-001, 2.0741932E-001, 1.8472276E-005, 4.8056183E-003, 7.9212130E+001, 4.4910464E+001, 1.9012309E+002, 2.8557919E-004, 2.8557919E-004, 1.4167695E-002, 2.0011605E-004
 1.2100235E+002, 1.9988113E-001, 2.0741083E-001, 1.8735766E-005, 4.8686543E-003, 8.0131804E+001, 4.7346179E+001, 1.9133624E+002, 2.8689026E-004, 2.8689026E-004, 1.4390114E-002, 2.0535352E-004
 1.2200628E+002, 1.9964513E-001, 2.0738503E-001, 1.9312016E-005, 5.0065134E-003, 8.2193299E+001, 4.7213072E+001, 1.9438017E+002, 2.8619992E-004, 2.8619992E-004, 1.4614907E-002, 2.1070558E-004
 1.2300164E+002, 1.9948385E-001, 2.0737092E-001, 1.9706006E-005, 5.1007698E-003, 8.1381281E+001, 4.6125645E+001, 1.9608496E+002, 2.9437316E-004, 2.9437316E-004, 1.4839280E-002, 2.1633661E-004
 1.2400529E+002, 1.9934563E-001, 2.0736802E-001, 2.0043743E-005, 5.1815684E-003, 7.9721528E+001, 4.3829247E+001, 1.9914277E+002, 2.9058142E-004, 2.9058142E-004, 1.5066473E-002, 2.2199231E-004
 1.2500849E+002, 1.9925108E-001, 2.0736825E-001, 2.0274658E-005, 5.2368115E-003, 8.0101984E+001, 4.3777591E+001, 2.0242977E+002, 3.0263447E-004, 3.0263447E-004, 1.5296111E-002, 2.2775042E-004
 1.2600691E+002, 1.9903147E-001, 2.0736986E-001, 2.0810917E-005, 5.3651032E-003, 8.2029105E+001, 4.4523786E+001, 2.0662541E+002, 2.9369082E-004, 2.9369082E-004, 1.5527060E-002, 2.3364837E-004
 1.2701054E+002, 1.9856588E-001, 2.0737433E-001, 2.1947734E-005, 5.6370698E-003, 8.6132176E+001, 4.5298580E+001, 2.0300996E+002, 2.9651633E-004, 2.9651633E-004, 1.5753433E-002, 2.3971976E-004
 1.2800186E+002, 1.9855015E-001, 2.0738291E-001, 2.1986175E-005, 5.6462661E-003, 8.5897614E+001, 4.8626353E+001, 2.0872428E+002, 3.0230497E-004, 3.0230497E-004, 1.5986809E-002, 2.4588913E-004
 1.2900100E+002, 1.9851201E-001, 2.0739316E-001, 2.2079279E-005, 5.6685400E-003, 8.6508774E+001, 5.1491636E+001, 2.1377095E+002, 3.1129125E-004, 3.1129125E-004, 1.6220737E-002, 2.5212824E-004
 1.3000674E+002, 1.9826248E-001, 2.0739647E-001, 2.2688567E-005, 5.8143029E-003, 8.9137620E+001, 5.0116174E+001, 2.1461119E+002, 3.1253990E-004, 3.1253990E-004, 1.6455027E-002, 2.5850144E-004
 1.3100677E+002, 1.9814317E-001, 2.0739290E-001, 2.2980128E-005, 5.8840547E-003, 8.7267584E+001, 4.8777451E+001, 2.2046217E+002, 3.1678605E-004, 3.1678605E-004, 1.6693736E-002, 2.6497944E-004
 1.3200072E+002, 1.9806235E-001, 2.0738342E-001, 2.3177482E-005, 5.9312686E-003, 8.7591985E+001, 5.0794974E+001, 2.2350364E+002, 3.0392234E-004, 3.0392234E-004, 1.6931953E-002, 2.7145270E-004
 1.3300869E+002, 1.9772243E-001, 2.0737212E-001, 2.4007506E-005, 6.1298395E-003, 9.0724010E+001, 5.0727094E+001, 2.2337945E+002, 3.1802822E-004, 3.1802822E-004, 1.7169699E-002, 2.7827182E-004
 1.3400967E+002, 1.9739627E-001, 2.0736727E-001, 2.4803935E-005, 6.3203733E-003, 9.3300595E+001, 4.9973543E+001, 2.2358774E+002, 3.0822058E-004, 3.0822058E-004, 1.7409051E-002, 2.8526534E-004
 1.3501127E+002, 1.9731838E-001, 2.0737215E-001, 2.4994372E-005, 6.3659326E-003, 9.0267287E+001, 4.9578626E+001, 2.2591721E+002, 3.2650120E-004, 3.2650120E-004, 1.7650534E-002, 2.9230766E-004
 1.3601345E+002, 1.9722198E-001, 2.0737972E-001, 2.5229666E-005, 6.4222232E-003, 9.2163933E+001, 5.1207402E+001, 2.3048079E+002, 3.2044115E-004, 3.2044115E-004, 1.7896112E-002, 2.9982277E-004
 1.3700091E+002, 1.9696481E-001, 2.0738137E-001, 2.5857552E-005, 6.5724352E-003, 9.5356393E+001, 5.1629178E+001, 2.3441014E+002, 3.2930402E-004, 3.2930402E-004, 1.8141319E-002, 3.0744357E-004
 1.3800622E+002, 1.9682740E-001, 2.0737808E-001, 2.6193169E-005, 6.6527268E-003, 9.5411807E+001, 4.9586265E+001, 2.3631540E+002, 3.2708155E-004, 3.2708155E-004, 1.8385197E-002, 3.1490761E-004
 1.3900369E+002, 1.9674541E-001, 2.0737143E-001, 2.6393386E-005, 6.7006257E-003, 9.5427674E+001, 5.0364767E+001, 2.3751665E+002, 3.2746189E-004, 3.2746189E-004, 1.8631544E-002, 3.2251693E-004
 1.4000903E+002, 1.9655342E-001, 2.0735610E-001, 2.6862177E-005, 6.8127770E-003, 9.7687579E+001, 5.3983839E+001, 2.3861062E+002, 3.3982985E-004, 3.3982985E-004, 1.8878733E-002, 3.3031833E-004
 1.4100379E+002, 1.9659580E-001, 2.0732725E-001, 2.6758704E-005, 6.7880226E-003, 9.6922060E+001, 5.5700426E+001, 2.4361567E+002, 3.3491850E-004, 3.3491850E-004, 1.9129668E-002, 3.3807705E-004
 1.4200209E+002, 1.9655535E-001, 2.0730123E-001, 2.6857490E-005, 6.8116557E-003, 9.7505074E+001, 5.5570678E+001, 2.4488255E+002, 3.3639137E-004, 3.3639137E-004, 1.9378697E-002, 3.4597614E-004
 1.4300855E+002, 1.9637426E-001, 2.0728349E-001, 2.7299665E-005, 6.9174393E-003, 9.9087563E+001, 5.6704840E+001, 2.5154454E+002, 3.3914391E-004, 3.3914391E-004, 1.9634948E-002, 3.5408876E-004
 1.4400450E+002, 1.9615158E-001, 2.0726966E-001, 2.7843427E-005, 7.0475262E-003, 1.0037874E+002, 5.7196873E+001, 2.5201228E+002, 3.3565262E-004, 3.3565262E-004, 1.9887296E-002, 3.6244301E-004
 1.4500333E+002, 1.9597358E-001, 2.0726008E-001, 2.8278156E-005, 7.1515288E-003, 1.0107065E+002, 5.7063278E+001, 2.4994434E+002, 3.4665621E-004, 3.4665621E-004, 2.0137798E-002, 3.7108571E-004
 1.4600051E+002, 1.9581122E-001, 2.0725183E-001, 2.8674836E-005, 7.2464287E-003, 9.9250700E+001, 5.7637992E+001, 2.5398371E+002, 3.5307491E-004, 3.5307491E-004, 2.0394344E-002, 3.7998113E-004
 1.4700556E+002, 1.9585263E-001, 2.0723839E-001, 2.8573665E-005, 7.2222250E-003, 9.9853582E+001, 5.9782431E+001, 2.5974431E+002, 3.4136025E-004, 3.4136025E-004, 2.0653398E-002, 3.8909039E-004
 1.4800026E+002, 1.9586295E-001, 2.0718322E-001, 2.8548242E-005, 7.2161427E-003, 1.0251571E+002, 5.8494968E+001, 2.5878546E+002, 3.5000795E-004, 3.5000795E-004, 2.0907830E-002, 3.9783375E-004
 1.4900883E+002, 1.9579849E-001, 2.0691215E-001, 2.8705881E-005, 7.2538558E-003, 1.0082704E+002, 6.0405419E+001, 2.6489183E+002, 3.4318322E-004, 3.4318322E-004, 2.1169126E-002, 4.0643762E-004
 1.5000489E+002, 1.9539423E-001, 2.0670051E-001, 2.9693064E-005, 7.4900245E-003, 1.0330531E+002, 6.1709894E+001, 2.6235107E+002, 3.5550141E-004, 3.5550141E-004, 2.1428046E-002, 4.1561373E-004
 1.5100558E+002, 1.9504563E-001, 2.0673914E-001, 3.0544253E-005, 7.6936585E-003, 1.0624378E+002, 6.1366181E+001, 2.6675626E+002, 3.6962536E-004, 3.6962536E-004, 2.1691165E-002, 4.2506222E-004
 1.5200428E+002, 1.9489317E-001, 2.0683442E-001, 3.0916575E-005, 7.7827312E-003, 1.0719083E+002, 6.2281554E+001, 2.8117838E+002, 3.6237521E-004, 3.6237521E-004, 2.1962882E-002, 4.3438186E-004
 1.5300676E+002, 1.9460756E-001, 2.0683905E-001, 3.1614244E-005, 7.9496381E-003, 1.0633882E+002, 6.1955219E+001, 2.7493246E+002, 3.6315285E-004, 3.6315285E-004, 2.2223531E-002, 4.4417677E-004
 1.5401081E+002, 1.9462792E-001, 2.0676037E-001, 3.1564688E-005, 7.9377828E-003, 1.0489243E+002, 6.2689568E+001, 2.6998245E+002, 3.7531534E-004, 3.7531534E-004, 2.2485728E-002, 4.5428185E-004
 1.5500680E+002, 1.9425534E-001, 2.0661362E-001, 3.2474140E-005, 8.1553553E-003, 1.1078501E+002, 6.2740597E+001, 2.8283284E+002, 3.6861895E-004, 3.6861895E-004, 2.2760812E-002, 4.6443099E-004
 1.5600987E+002, 1.9424038E-001, 2.0634927E-001, 3.2510844E-005, 8.1641363E-003, 1.0895383E+002, 6.2251371E+001, 2.8288605E+002, 3.7409999E-004, 3.7409999E-004, 2.3027268E-002, 4.7471265E-004
 1.5700672E+002, 1.9420587E-001, 2.0591899E-001, 3.2595068E-005, 8.1842856E-003, 1.0961058E+002, 6.1191277E+001, 2.8138027E+002, 3.6086585E-004, 3.6086585E-004, 2.3294413E-002, 4.8538168E-004
 1.5800280E+002, 1.9390110E-001, 2.0592306E-001, 3.3339222E-005, 8.3623132E-003, 1.1251802E+002, 6.1759936E+001, 2.8147412E+002, 3.7313501E-004, 3.7313501E-004, 2.3561895E-002, 4.9621663E-004
 1.5900360E+002, 1.9366376E-001, 2.0601115E-001, 3.3918760E-005, 8.5009590E-003, 1.1452868E+002, 6.1896940E+001, 2.8528291E+002, 3.7120290E-004, 3.7120290E-004, 2.3832133E-002, 5.0671337E-004
 1.6000867E+002, 1.9380937E-001, 2.0586015E-001, 3.3563345E-005, 8.4159315E-003, 1.1184899E+002, 6.0181818E+001, 2.9100155E+002, 3.8720177E-004, 3.8720177E-004, 2.4106962E-002, 5.1722271E-004
 1.6100271E+002, 1.9337714E-001, 2.0563157E-001, 3.4618636E-005, 8.6683939E-003, 1.1793338E+002, 6.2277619E+001, 3.0086359E+002, 3.8993945E-004, 3.8993945E-004, 2.4386617E-002, 5.2829825E-004
 1.6200775E+002, 1.9315351E-001, 2.0552255E-001, 3.5164366E-005, 8.7989514E-003, 1.2208646E+002, 6.3098059E+001, 2.9888381E+002, 3.7134663E-004, 3.7134663E-004, 2.4659449E-002, 5.3948788E-004
 1.6301254E+002, 1.9346526E-001, 2.0555114E-001, 3.4403391E-005, 8.6168996E-003, 1.1832777E+002, 6.3873384E+001, 2.9602437E+002, 3.8265762E-004, 3.8265762E-004, 2.4932353E-002, 5.5064443E-004
 1.6400623E+002, 1.9354438E-001, 2.0553680E-001, 3.4210241E-005, 8.5706915E-003, 1.1812272E+002, 6.4894978E+001, 3.0073108E+002, 4.0247128E-004, 4.0247128E-004, 2.5209949E-002, 5.6172353E-004
 1.6500879E+002, 1.9343322E-001, 2.0520190E-001, 3.4481694E-005, 8.6356325E-003, 1.1870777E+002, 6.5646376E+001, 3.0899770E+002, 3.9177945E-004, 3.9177945E-004, 2.5492913E-002, 5.7313538E-004
 1.6600784E+002, 1.9333547E-001, 2.0437704E-001, 3.4720450E-005, 8.6927515E-003, 1.1862825E+002, 6.7263367E+001, 3.1174360E+002, 3.9331580E-004, 3.9331580E-004, 2.5773838E-002, 5.8511672E-004
 1.6700291E+002, 1.9338262E-001, 2.0359798E-001, 3.4605325E-005, 8.6652094E-003, 1.1761228E+002, 6.8032812E+001, 3.0751055E+002, 3.9373613E-004, 3.9373613E-004, 2.6049079E-002, 5.9703259E-004
 1.6800884E+002, 1.9311296E-001, 2.0314306E-001, 3.5263775E-005, 8.8227337E-003, 1.1980401E+002, 6.7447579E+001, 3.1394221E+002, 3.9488141E-004, 3.9488141E-004, 2.6334137E-002, 6.0954322E-004
 1.6900287E+002, 1.9267257E-001, 2.0294096E-001, 3.6339295E-005, 9.0800359E-003, 1.2069243E+002, 6.7544318E+001, 3.0407825E+002, 3.9160990E-004, 3.9160990E-004, 2.6608656E-002, 6.2236306E-004
 1.7000378E+002, 1.9242969E-001, 2.0306569E-001, 3.6932874E-005, 9.2220411E-003, 1.1719263E+002, 6.9393485E+001, 3.0823359E+002, 4.1895235E-004, 4.1895235E-004, 2.6892597E-002, 6.3497632E-004
 1.7100883E+002, 1.9234804E-001, 2.0351812E-001, 3.7132449E-005, 9.2697867E-003, 1.1563825E+002, 6.8358152E+001, 3.2089723E+002, 4.1135661E-004, 4.1135661E-004, 2.7186691E-002, 6.4805259E-004
 1.7200428E+002, 1.9229722E-001, 2.0420435E-001, 3.7256341E-005, 9.2994260E-003, 1.1791389E+002, 6.6949488E+001, 3.2392203E+002, 4.1585977E-004, 4.1585977E-004, 2.7474747E-002, 6.6151074E-004
 1.7300578E+002, 1.9205071E-001, 2.0459323E-001, 3.7858128E-005, 9.4433942E-003, 1.2140327E+002, 6.8134859E+001, 3.2532212E+002, 4.0138365E-004, 4.0138365E-004, 2.7762018E-002, 6.7493466E-004
 1.7401004E+002, 1.9141773E-001, 2.0432180E-001, 3.9403758E-005, 9.8131632E-003, 1.2752223E+002, 7.0173221E+001, 3.2655918E+002, 3.9931457E-004, 3.9931457E-004, 2.8050125E-002, 6.8837849E-004
 1.7500116E+002, 1.9113247E-001, 2.0375632E-001, 4.0100266E-005, 9.9797921E-003, 1.3026882E+002, 7.0553242E+001, 3.2726059E+002, 4.3107811E-004, 4.3107811E-004, 2.8338918E-002, 7.0185374E-004
 1.7600234E+002, 1.9117493E-001, 2.0342423E-001, 3.9996641E-005, 9.9550015E-003, 1.2928594E+002, 7.2042670E+001, 3.2491417E+002, 4.1014261E-004, 4.1014261E-004, 2.8623139E-002, 7.1553176E-004
 1.7701038E+002, 1.9132867E-001, 2.0328947E-001, 3.9621299E-005, 9.8652067E-003, 1.2697101E+002, 7.2680616E+001, 3.3136703E+002, 4.1541890E-004, 4.1541890E-004, 2.8918484E-002, 7.2970787E-004
 1.7800596E+002, 1.9137097E-001, 2.0300298E-001, 3.9518104E-005, 9.8405188E-003, 1.2591596E+002, 7.3196102E+001, 3.3454119E+002, 4.2643723E-004, 4.2643723E-004, 2.9214299E-002, 7.4420045E-004
 1.7900594E+002, 1.9123007E-001, 2.0274086E-001, 3.9862052E-005, 9.9228032E-003, 1.2802086E+002, 7.3832105E+001, 3.3168495E+002, 4.2537166E-004, 4.2537166E-004, 2.9503444E-002, 7.5928724E-004
 1.8000942E+002, 1.9098619E-001, 2.0247794E-001, 4.0457565E-005, 1.0065271E-002, 1.2945269E+002, 7.3777248E+001, 3.3394061E+002, 4.4312175E-004, 4.4312175E-004, 2.9798195E-002, 7.7414524E-004
 1.8100071E+002, 1.9037409E-001, 2.0213809E-001, 4.1951924E-005, 1.0422773E-002, 1.3724657E+002, 7.5480389E+001, 3.3681042E+002, 4.1976965E-004, 4.1976965E-004, 3.0091882E-002, 7.8882859E-004
 1.8200568E+002, 1.9019666E-001, 2.0214534E-001, 4.2385261E-005, 1.0526443E-002, 1.3812468E+002, 7.5706023E+001, 3.3930386E+002, 4.4494239E-004, 4.4494239E-004, 3.0388330E-002, 8.0364030E-004
 1.8300825E+002, 1.9024180E-001, 2.0279709E-001, 4.2275606E-005, 1.0500210E-002, 1.3139441E+002, 7.7995893E+001, 3.4259478E+002, 4.1852048E-004, 4.1852048E-004, 3.0687488E-002, 8.1958288E-004
 1.8401181E+002, 1.9029147E-001, 2.0324222E-001, 4.2154650E-005, 1.0471273E-002, 1.2621799E+002, 7.7506317E+001, 3.3202252E+002, 4.2467612E-004, 4.2467612E-004, 3.0977396E-002, 8.3556885E-004
 1.8500472E+002, 1.9013994E-001, 2.0276656E-001, 4.2524500E-005, 1.0559754E-002, 1.3101849E+002, 7.4599076E+001, 3.3276109E+002, 4.2355135E-004, 4.2355135E-004, 3.1273387E-002, 8.5108346E-004
 1.8600404E+002, 1.8988420E-001, 2.0173472E-001, 4.3149160E-005, 1.0709195E-002, 1.3064939E+002, 7.2822964E+001, 3.3317695E+002, 4.4281308E-004, 4.4281308E-004, 3.1569555E-002, 8.6655355E-004
 1.8700356E+002, 1.8976479E-001, 2.0105804E-001, 4.3440961E-005, 1.0779004E-002, 1.2792673E+002, 7.3938681E+001, 3.2909399E+002, 4.3028944E-004, 4.3028944E-004, 3.1863537E-002, 8.8298214E-004
 1.8800104E+002, 1.8962588E-001, 2.0094148E-001, 4.3780227E-005, 1.0860168E-002, 1.2878250E+002, 7.8181455E+001, 3.2502198E+002, 4.2471119E-004, 4.2471119E-004, 3.2156717E-002, 8.9938254E-004
 1.8900198E+002, 1.8947175E-001, 2.0105985E-001, 4.4156363E-005, 1.0950153E-002, 1.3405987E+002, 7.9373862E+001, 3.1707383E+002, 4.3420378E-004, 4.3420378E-004, 3.2446340E-002, 9.1619842E-004
 1.9000164E+002, 1.8936976E-001, 2.0121241E-001, 4.4405356E-005, 1.1009721E-002, 1.3604224E+002, 8.1160984E+001, 3.0446533E+002, 4.2187148E-004, 4.2187148E-004, 3.2731445E-002, 9.3313118E-004
 1.9100442E+002, 1.8929639E-001, 2.0111057E-001, 4.4584544E-005, 1.1052589E-002, 1.3644964E+002, 8.0615369E+001, 3.0873525E+002, 4.4691824E-004, 4.4691824E-004, 3.3028753E-002, 9.5031583E-004
 1.9200651E+002, 1.8930992E-001, 2.0112196E-001, 4.4551574E-005, 1.1044702E-002, 1.3497970E+002, 8.1164933E+001, 3.0267624E+002, 4.2262945E-004, 4.2262945E-004, 3.3319493E-002, 9.6747770E-004
 1.9300255E+002, 1.8914789E-001, 2.0134365E-001, 4.4947199E-005, 1.1139349E-002, 1.3678160E+002, 8.4120044E+001, 3.0213945E+002, 4.3206809E-004, 4.3206809E-004, 3.3613246E-002, 9.8471027E-004
 1.9400178E+002, 1.8856502E-001, 2.0118091E-001, 4.6370255E-005, 1.1479794E-002, 1.4518558E+002, 8.2660636E+001, 3.0009405E+002, 4.3453513E-004, 4.3453513E-004, 3.3905739E-002, 1.0022699E-003
 1.9500252E+002, 1.8847869E-001, 2.0046118E-001, 4.6581073E-005, 1.1530229E-002, 1.4589921E+002, 8.1902313E+001, 2.8241621E+002, 4.2472292E-004, 4.2472292E-004, 3.4186807E-002, 1.0201920E-003
 1.9600591E+002, 1.8861459E-001, 1.9987728E-001, 4.6249306E-005, 1.1450859E-002, 1.4314373E+002, 8.4616687E+001, 2.9781249E+002, 4.3845160E-004, 4.3845160E-004, 3.4492451E-002, 1.0384268E-003
 1.9700936E+002, 1.8858990E-001, 1.9953394E-001, 4.6309720E-005, 1.1465312E-002, 1.4328350E+002, 8.5526029E+001, 2.9108580E+002, 4.1283105E-004, 4.1283105E-004, 3.4782197E-002, 1.0565811E-003
 1.9800046E+002, 1.8839076E-001, 1.9910644E-001, 4.6795994E-005, 1.1581646E-002, 1.4197250E+002, 8.3791886E+001, 2.8109378E+002, 4.5023706E-004, 4.5023706E-004, 3.5069544E-002, 1.0749449E-003
 1.9900761E+002, 1.8792338E-001, 1.9862301E-001, 4.7937809E-005, 1.1854808E-002, 1.3659541E+002, 8.2054897E+001, 2.7899853E+002, 4.2399139E-004, 4.2399139E-004, 3.5361685E-002, 1.0939027E-003
 2.0000766E+002, 1.8795274E-001, 1.9816932E-001, 4.7866281E-005, 1.1837696E-002, 1.3638962E+002, 8.5198332E+001, 2.7516312E+002, 4.2026671E-004, 4.2026671E-004, 3.5652649E-002, 1.1127347E-003
 2.0100336E+002, 1.8797489E-001, 1.9832098E-001, 4.7812176E-005, 1.1824752E-002, 1.4062779E+002, 8.5094550E+001, 2.7083855E+002, 4.4308076E-004, 4.4308076E-004, 3.5941019E-002, 1.1312709E-003
 2.0200933E+002, 1.8783708E-001, 1.9882243E-001, 4.8148722E-005, 1.1905266E-002, 1.4399490E+002, 8.5165932E+001, 2.6634923E+002, 4.2687202E-004, 4.2687202E-004, 3.6228453E-002, 1.1498306E-003
 2.0300995E+002, 1.8759062E-001, 1.9880660E-001, 4.8750532E-005, 1.2049240E-002, 1.4350004E+002, 8.4731980E+001, 2.7425293E+002, 4.2588510E-004, 4.2588510E-004, 3.6528412E-002, 1.1686293E-003
 2.0400271E+002, 1.8733858E-001, 1.9862989E-001, 4.9366077E-005, 1.2196500E-002, 1.4278632E+002, 8.4371690E+001, 2.6313232E+002, 4.2448361E-004, 4.2448361E-004, 3.6812062E-002, 1.1879403E-003
 2.0501098E+002, 1.8718583E-001, 1.9846966E-001, 4.9738909E-005, 1.2285694E-002, 1.4789395E+002, 8.5384818E+001, 2.6835033E+002, 4.4071001E-004, 4.4071001E-004, 3.7108773E-002, 1.2069523E-003
 2.0600018E+002, 1.8694862E-001, 1.9799347E-001, 5.0317867E-005, 1.2424201E-002, 1.5286041E+002, 8.6287953E+001, 2.6182976E+002, 4.2975740E-004, 4.2975740E-004, 3.7396621E-002, 1.2262212E-003
 2.0700160E+002, 1.8622804E-001, 1.9738300E-001, 5.2077556E-005, 1.2845180E-002, 1.5783948E+002, 8.5594538E+001, 2.5025632E+002, 4.2447048E-004, 4.2447048E-004, 3.7678969E-002, 1.2457815E-003
 2.0800154E+002, 1.8588221E-001, 1.9724837E-001, 5.2922171E-005, 1.3047242E-002, 1.6008358E+002, 8.3990421E+001, 2.4214466E+002, 4.3089721E-004, 4.3089721E-004, 3.7964882E-002, 1.2654470E-003
 2.0900335E+002, 1.8586277E-001, 1.9761318E-001, 5.2969516E-005, 1.3058569E-002, 1.6051715E+002, 8.5382019E+001, 2.5205048E+002, 4.3854524E-004, 4.3854524E-004, 3.8265524E-002, 1.2859128E-003
 2.1000617E+002, 1.8601129E-001, 1.9814496E-001, 5.2606912E-005, 1.2971821E-002, 1.5821124E+002, 8.7243189E+001, 2.4422292E+002, 4.3457911E-004, 4.3457911E-004, 3.8554277E-002, 1.3073101E-003
 2.1100617E+002, 1.8617336E-001, 1.9850031E-001, 5.2211312E-005, 1.2877180E-002, 1.5590552E+002, 8.7521754E+001, 2.3548854E+002, 4.4072256E-004, 4.4072256E-004, 3.8841396E-002, 1.3282830E-003
 2.1200234E+002, 1.8613067E-001, 1.9871301E-001, 5.2315498E-005, 1.2902105E-002, 1.5830924E+002, 8.8279840E+001, 2.3541299E+002, 4.2905996E-004, 4.2905996E-004, 3.9130603E-002, 1.3490311E-003
 2.1300807E+002, 1.8606478E-001, 1.9831488E-001, 5.2476316E-005, 1.2940578E-002, 1.5766529E+002, 9.0706501E+001, 2.3311326E+002, 4.2028853E-004, 4.2028853E-004, 3.9418753E-002, 1.3696590E-003
 2.1400986E+002, 1.8596236E-001, 1.9695060E-001, 5.2726453E-005, 1.3000420E-002, 1.5770129E+002, 9.0488405E+001, 2.2040020E+002, 4.1458933E-004, 4.1458933E-004, 3.9700720E-002, 1.3907360E-003
 2.1500839E+002, 1.8573684E-001, 1.9622971E-001, 5.3277245E-005, 1.3132188E-002, 1.5745242E+002, 8.9395576E+001, 2.2120158E+002, 4.4416668E-004, 4.4416668E-004, 3.9991488E-002, 1.4117530E-003
 2.1601027E+002, 1.8575290E-001, 1.9654669E-001, 5.3238161E-005, 1.3122838E-002, 1.5468873E+002, 8.8414224E+001, 2.2181214E+002, 4.1599051E-004, 4.1599051E-004, 4.0282860E-002, 1.4332375E-003
 2.1700439E+002, 1.8571625E-001, 1.9656141E-001, 5.3327643E-005, 1.3144245E-002, 1.5316844E+002, 8.9385082E+001, 2.1398037E+002, 4.3707817E-004, 4.3707817E-004, 4.0566972E-002, 1.4551699E-003
 2.1800024E+002, 1.8553114E-001, 1.9605010E-001, 5.3779891E-005, 1.3252439E-002, 1.5392860E+002, 9.0132174E+001, 2.1131336E+002, 4.1469764E-004, 4.1469764E-004, 4.0852115E-002, 1.4769175E-003
 2.1900804E+002, 1.8521201E-001, 1.9568639E-001, 5.4559338E-005, 1.3438910E-002, 1.5913629E+002, 9.0045085E+001, 2.1900906E+002, 4.5096873E-004, 4.5096873E-004, 4.1148919E-002, 1.4989815E-003
 2.2000566E+002, 1.8474509E-001, 1.9561546E-001, 5.5699586E-005, 1.3711698E-002, 1.5977514E+002, 9.1233505E+001, 2.1046641E+002, 4.2360047E-004, 4.2360047E-004, 4.1433562E-002, 1.5214476E-003
 2.2100417E+002, 1.8458518E-001, 1.9572123E-001, 5.6089925E-005, 1.3805080E-002, 1.5755974E+002, 9.2435583E+001, 2.0923496E+002, 4.3449973E-004, 4.3449973E-004, 4.1721568E-002, 1.5435767E-003
 2.2200955E+002, 1.8420093E-001, 1.9614856E-001, 5.7028549E-005, 1.4029632E-002, 1.5677266E+002, 9.3111497E+001, 2.0759646E+002, 4.3576841E-004, 4.3576841E-004, 4.2011359E-002, 1.5663980E-003
 2.2300097E+002, 1.8387432E-001, 1.9692373E-001, 5.7826349E-005, 1.4220494E-002, 1.5557451E+002, 9.2422076E+001, 2.0878152E+002, 4.3464955E-004, 4.3464955E-004, 4.2303242E-002, 1.5893410E-003
 2.2400911E+002, 1.8370351E-001, 1.9727537E-001, 5.8243498E-005, 1.4320291E-002, 1.5788834E+002, 9.3784292E+001, 1.9775952E+002, 4.2679166E-004, 4.2679166E-004, 4.2585578E-002, 1.6125612E-003
 2.2500342E+002, 1.8338246E-001, 1.9676557E-001, 5.9027443E-005, 1.4507838E-002, 1.6120066E+002, 9.6112346E+001, 1.9705674E+002, 4.4113480E-004, 4.4113480E-004, 4.2875835E-002, 1.6359845E-003
 2.2600802E+002, 1.8272072E-001, 1.9490544E-001, 6.0644094E-005, 1.4894598E-002, 1.5745636E+002, 9.6602556E+001, 1.9210287E+002, 4.2281700E-004, 4.2281700E-004, 4.3161674E-002, 1.6592040E-003
 2.2700226E+002, 1.8276487E-001, 1.9282869E-001, 6.0535877E-005, 1.4868709E-002, 1.6297055E+002, 9.6034816E+001, 1.8809648E+002, 4.2674691E-004, 4.2674691E-004, 4.3448524E-002, 1.6826363E-003
 2.2800598E+002, 1.8254852E-001, 1.9204789E-001, 6.1064178E-005, 1.4995096E-002, 1.6745923E+002, 9.5280730E+001, 1.8273756E+002, 4.1373009E-004, 4.1373009E-004, 4.3733709E-002, 1.7069839E-003
 2.2900151E+002, 1.8237827E-001, 1.9202737E-001, 6.1479917E-005, 1.5094556E-002, 1.6605976E+002, 9.4910898E+001, 1.7235134E+002, 4.3741162E-004, 4.3741162E-004, 4.4016528E-002, 1.7313484E-003
 2.3000150E+002, 1.8226014E-001, 1.9269135E-001, 6.1768317E-005, 1.5163551E-002, 1.6706327E+002, 9.5245737E+001, 1.8163488E+002, 4.4703441E-004, 4.4703441E-004, 4.4310738E-002, 1.7559404E-003
