s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
 3.7700813E+002, 1.6009460E-001, 1.6505760E-001, 1.1588941E-004, 2.8111210E-002, 2.2158026E+002, 1.7035003E+002, 9.6776081E+000, 4.3171075E-004, 4.3171075E-004, 9.4029247E-002
 3.7800765E+002, 1.6090609E-001, 1.6549934E-001, 1.1390787E-004, 2.7637156E-002, 2.1487181E+002, 1.7088354E+002, 1.0574419E+001, 4.2616200E-004, 4.2616200E-004, 9.4375566E-002
 3.7900809E+002, 1.6017138E-001, 1.6437909E-001, 1.1570193E-004, 2.8066358E-002, 2.2324009E+002, 1.6930035E+002, 1.8385463E+001, 4.5728228E-004, 4.5728228E-004, 9.4727121E-002
 3.8001000E+002, 1.5995913E-001, 1.6425579E-001, 1.1622022E-004, 2.8190352E-002, 2.2321431E+002, 1.7301117E+002, 2.1737855E+001, 4.2963579E-004, 4.2963579E-004, 9.5073297E-002
 3.8101049E+002, 1.6042319E-001, 1.6488722E-001, 1.1508708E-004, 2.7919264E-002, 2.2183666E+002, 1.7379164E+002, 1.1422220E+001, 4.3739981E-004, 4.3739981E-004, 9.5414318E-002
 3.8200925E+002, 1.6086442E-001, 1.6437910E-001, 1.1400966E-004, 2.7661508E-002, 2.1779803E+002, 1.7447673E+002, 2.2877765E+000, 4.2226229E-004, 4.2226229E-004, 9.5757592E-002
 3.8300602E+002, 1.6094475E-001, 1.6337410E-001, 1.1381351E-004, 2.7614581E-002, 2.1940270E+002, 1.7211614E+002, 9.4118173E+000, 4.3620898E-004, 4.3620898E-004, 9.6113471E-002
 3.8400696E+002, 1.6174634E-001, 1.6323098E-001, 1.1185611E-004, 2.7146303E-002, 2.2242636E+002, 1.7695587E+002, 1.7701960E+001, 4.3877867E-004, 4.3877867E-004, 9.6469164E-002
 3.8500637E+002, 1.5990898E-001, 1.6323212E-001, 1.1634267E-004, 2.8219646E-002, 2.2940259E+002, 1.8028870E+002, 9.0725465E+000, 4.1911929E-004, 4.1911929E-004, 9.6810355E-002
 3.8600746E+002, 1.6135018E-001, 1.6285151E-001, 1.1282344E-004, 2.7377722E-002, 2.2702764E+002, 1.8087040E+002, 4.9178502E+000, 4.3081732E-004, 4.3081732E-004, 9.7156445E-002
 3.8700017E+002, 1.6150657E-001, 1.6252696E-001, 1.1244155E-004, 2.7286362E-002, 2.2558593E+002, 1.7901053E+002, 7.8613294E+000, 4.4533955E-004, 4.4533955E-004, 9.7507111E-002
 3.8801096E+002, 1.6214331E-001, 1.6237447E-001, 1.1088675E-004, 2.6914398E-002, 2.2085201E+002, 1.8174591E+002, 8.3714074E+000, 4.1303059E-004, 4.1303059E-004, 9.7856710E-002
 3.8900859E+002, 1.6066113E-001, 1.6206188E-001, 1.1450602E-004, 2.7780253E-002, 2.2624967E+002, 1.8250501E+002, 1.2239124E+001, 4.3786675E-004, 4.3786675E-004, 9.8212798E-002
 3.9000859E+002, 1.5833699E-001, 1.6082475E-001, 1.2018125E-004, 2.9137969E-002, 2.3185746E+002, 1.8199645E+002, 3.3714087E+000, 4.2965935E-004, 4.2965935E-004, 9.8554630E-002
 3.9100017E+002, 1.5908661E-001, 1.6040866E-001, 1.1835082E-004, 2.8700064E-002, 2.1935645E+002, 1.8686136E+002, 1.1499334E+000, 4.0525099E-004, 4.0525099E-004, 9.8899132E-002
 3.9200870E+002, 1.5899581E-001, 1.6101453E-001, 1.1857257E-004, 2.8753115E-002, 2.1805905E+002, 1.8587537E+002, 1.6606034E+001, 4.4223748E-004, 4.4223748E-004, 9.9259595E-002
 3.9300618E+002, 1.5880970E-001, 1.6051992E-001, 1.1902701E-004, 2.8861834E-002, 2.1488254E+002, 1.8556273E+002, 1.3689838E+001, 4.5430685E-004, 4.5430685E-004, 9.9603647E-002
 3.9400811E+002, 1.5980003E-001, 1.5925591E-001, 1.1660876E-004, 2.8283302E-002, 2.1689516E+002, 1.8452175E+002, 4.7942526E+000, 4.1474653E-004, 4.1474653E-004, 9.9941621E-002
 3.9500101E+002, 1.6114410E-001, 1.5894926E-001, 1.1332668E-004, 2.7498114E-002, 2.1926275E+002, 1.8572721E+002, 4.0503600E+000, 4.2611946E-004, 4.2611946E-004, 1.0028787E-001
 3.9600492E+002, 1.6215919E-001, 1.5870213E-001, 1.1084797E-004, 2.6905120E-002, 2.1615940E+002, 1.8298635E+002, 2.5700720E+001, 4.2673370E-004, 4.2673370E-004, 1.0064734E-001
 3.9700457E+002, 1.6150384E-001, 1.5842586E-001, 1.1244827E-004, 2.7287969E-002, 2.1360566E+002, 1.8613457E+002, 9.7977591E+000, 4.3572453E-004, 4.3572453E-004, 1.0098222E-001
 3.9801180E+002, 1.6145415E-001, 1.5829933E-001, 1.1256959E-004, 2.7316993E-002, 2.1493145E+002, 1.8402924E+002, 7.4032973E+000, 4.3760587E-004, 4.3760587E-004, 1.0132991E-001
 3.9900996E+002, 1.6005490E-001, 1.5836292E-001, 1.1598640E-004, 2.8134412E-002, 2.1657834E+002, 1.8327652E+002, 8.3801639E+000, 4.4638558E-004, 4.4638558E-004, 1.0168089E-001
 4.0000736E+002, 1.5848890E-001, 1.5879062E-001, 1.1981041E-004, 2.9049251E-002, 2.1723351E+002, 1.8394185E+002, 3.5389504E+000, 4.1506116E-004, 4.1506116E-004, 1.0201870E-001
 4.0100601E+002, 1.5818666E-001, 1.5875108E-001, 1.2054844E-004, 2.9225812E-002, 2.1567905E+002, 1.8349603E+002, 2.6774607E+001, 4.4265062E-004, 4.4265062E-004, 1.0237624E-001
 4.0200161E+002, 1.5811215E-001, 1.5858213E-001, 1.2073040E-004, 2.9269343E-002, 2.1204332E+002, 1.8268828E+002, 3.6427878E+000, 4.2045587E-004, 4.2045587E-004, 1.0270363E-001
 4.0300505E+002, 1.5772835E-001, 1.5869873E-001, 1.2166758E-004, 2.9493551E-002, 2.1119583E+002, 1.8489909E+002, 3.8796749E+000, 4.0626706E-004, 4.0626706E-004, 1.0305240E-001
 4.0400030E+002, 1.5722868E-001, 1.5924510E-001, 1.2288772E-004, 2.9785450E-002, 2.1100486E+002, 1.8330897E+002, 8.4396888E+000, 4.3329458E-004, 4.3329458E-004, 1.0340671E-001
 4.0500925E+002, 1.5685809E-001, 1.5968707E-001, 1.2379265E-004, 3.0001941E-002, 2.1432144E+002, 1.8660290E+002, 5.1251057E+000, 4.2614880E-004, 4.2614880E-004, 1.0375400E-001
 4.0600079E+002, 1.5601853E-001, 1.5969959E-001, 1.2584273E-004, 3.0492392E-002, 2.2167265E+002, 1.8510006E+002, 6.8565738E+000, 4.3900596E-004, 4.3900596E-004, 1.0410457E-001
 4.0700104E+002, 1.5596781E-001, 1.5958010E-001, 1.2596657E-004, 3.0522019E-002, 2.2195446E+002, 1.8466573E+002, 7.9721201E+000, 4.0657518E-004, 4.0657518E-004, 1.0444677E-001
 4.0800557E+002, 1.5592178E-001, 1.5902173E-001, 1.2607898E-004, 3.0548911E-002, 2.2004943E+002, 1.8494259E+002,-5.2219467E-001, 4.1389073E-004, 4.1389073E-004, 1.0478409E-001
 4.0901030E+002, 1.5581497E-001, 1.5874631E-001, 1.2633980E-004, 3.0611309E-002, 2.1873670E+002, 1.8619066E+002, 8.6908699E+000, 4.3261139E-004, 4.3261139E-004, 1.0513833E-001
 4.1000335E+002, 1.5519303E-001, 1.5893135E-001, 1.2785853E-004, 3.0974642E-002, 2.1530437E+002, 1.8774052E+002, 3.4709300E+000, 4.2922099E-004, 4.2922099E-004, 1.0548391E-001
 4.1100991E+002, 1.5490115E-001, 1.5881355E-001, 1.2857126E-004, 3.1145153E-002, 2.1575752E+002, 1.8926116E+002, 1.9702654E+000, 4.2438032E-004, 4.2438032E-004, 1.0583421E-001
 4.1200422E+002, 1.5454432E-001, 1.5810285E-001, 1.2944259E-004, 3.1353606E-002, 2.1591399E+002, 1.9199047E+002, 4.4134590E+000, 4.4012907E-004, 4.4012907E-004, 1.0618913E-001
 4.1300823E+002, 1.5467534E-001, 1.5772262E-001, 1.2912264E-004, 3.1277062E-002, 2.1619372E+002, 1.9177727E+002, 8.6829237E-001, 4.0958855E-004, 4.0958855E-004, 1.0653633E-001
 4.1400963E+002, 1.5475840E-001, 1.5737795E-001, 1.2891981E-004, 3.1228539E-002, 2.1590573E+002, 1.9060610E+002, 3.5653541E+000, 4.3707388E-004, 4.3707388E-004, 1.0689380E-001
 4.1500665E+002, 1.5469735E-001, 1.5723341E-001, 1.2906889E-004, 3.1264203E-002, 2.1421287E+002, 1.9181321E+002, 1.0372630E+001, 4.4876714E-004, 4.4876714E-004, 1.0724872E-001
 4.1601026E+002, 1.5440771E-001, 1.5706129E-001, 1.2977616E-004, 3.1433407E-002, 2.1351057E+002, 1.9548591E+002, 6.8370044E+000, 4.3014547E-004, 4.3014547E-004, 1.0759320E-001
 4.1700104E+002, 1.5356469E-001, 1.5699799E-001, 1.3183472E-004, 3.1925886E-002, 2.1480440E+002, 1.9796323E+002, 3.9230520E+000, 4.0367102E-004, 4.0367102E-004, 1.0793579E-001
 4.1800449E+002, 1.5279083E-001, 1.5680313E-001, 1.3372436E-004, 3.2377954E-002, 2.2098056E+002, 1.9718254E+002,-5.2547863E+000, 4.0488672E-004, 4.0488672E-004, 1.0827846E-001
 4.1900652E+002, 1.5168599E-001, 1.5648327E-001, 1.3642222E-004, 3.3023377E-002, 2.2934347E+002, 1.9648936E+002, 1.2254576E+001, 4.5433523E-004, 4.5433523E-004, 1.0864381E-001
 4.2000960E+002, 1.5226139E-001, 1.5660437E-001, 1.3501718E-004, 3.2687242E-002, 2.2297221E+002, 1.9543486E+002, 1.3694397E+001, 4.5378345E-004, 4.5378345E-004, 1.0899419E-001
 4.2100202E+002, 1.5071877E-001, 1.5652364E-001, 1.3878413E-004, 3.3588429E-002, 2.1704400E+002, 2.0386420E+002, 4.8327203E+000, 4.3551327E-004, 4.3551327E-004, 1.0933807E-001
 4.2200762E+002, 1.4960303E-001, 1.5645879E-001, 1.4150865E-004, 3.4240230E-002, 2.1199298E+002, 2.0484324E+002, 1.3574128E+001, 4.5395875E-004, 4.5395875E-004, 1.0969639E-001
 4.2300151E+002, 1.4990789E-001, 1.5640295E-001, 1.4076422E-004, 3.4062136E-002, 2.1131889E+002, 2.0292660E+002, 4.8701852E-001, 4.1380817E-004, 4.1380817E-004, 1.1003513E-001
 4.2401008E+002, 1.5056037E-001, 1.5630370E-001, 1.3917091E-004, 3.3680961E-002, 2.1341359E+002, 2.0411826E+002, 7.8433672E+000, 4.5032082E-004, 4.5032082E-004, 1.1039200E-001
 4.2500319E+002, 1.5007786E-001, 1.5608312E-001, 1.4034916E-004, 3.3962838E-002, 2.1423742E+002, 2.0349965E+002, 1.3172627E+001, 4.3077564E-004, 4.3077564E-004, 1.1074105E-001
 4.2600556E+002, 1.5006011E-001, 1.5610254E-001, 1.4039249E-004, 3.3973205E-002, 2.1505969E+002, 2.0046939E+002, 1.1706818E+000, 4.2082723E-004, 4.2082723E-004, 1.1107775E-001
 4.2700336E+002, 1.5059622E-001, 1.5615345E-001, 1.3908336E-004, 3.3660014E-002, 2.1614660E+002, 2.0180082E+002, 5.1971296E+000, 4.0181809E-004, 4.0181809E-004, 1.1142349E-001
 4.2800004E+002, 1.5047958E-001, 1.5567142E-001, 1.3936815E-004, 3.3728146E-002, 2.1860990E+002, 2.0134332E+002,-1.4810708E+000, 4.1967577E-004, 4.1967577E-004, 1.1176418E-001
 4.2900498E+002, 1.5015058E-001, 1.5521022E-001, 1.4017154E-004, 3.3920347E-002, 2.1832537E+002, 2.0291709E+002, 1.4992193E+001, 4.4104751E-004, 4.4104751E-004, 1.1212427E-001
 4.3000041E+002, 1.5068610E-001, 1.5505038E-001, 1.3886386E-004, 3.3607503E-002, 2.1719136E+002, 2.0275437E+002,-5.7564953E+000, 3.9371006E-004, 3.9371006E-004, 1.1245624E-001
 4.3101000E+002, 1.5129102E-001, 1.5505704E-001, 1.3738674E-004, 3.3254124E-002, 2.1815721E+002, 2.0698682E+002, 1.0259006E+001, 4.4539801E-004, 4.4539801E-004, 1.1281433E-001
 4.3200463E+002, 1.5195486E-001, 1.5479437E-001, 1.3576576E-004, 3.2866328E-002, 2.1834621E+002, 2.0707119E+002, 1.2131169E+001, 4.2780515E-004, 4.2780515E-004, 1.1315537E-001
 4.3300643E+002, 1.5278143E-001, 1.5449902E-001, 1.3374740E-004, 3.2383465E-002, 2.1729549E+002, 2.0855026E+002,-4.8183616E+000, 4.0751362E-004, 4.0751362E-004, 1.1348894E-001
 4.3400815E+002, 1.5235411E-001, 1.5447273E-001, 1.3479084E-004, 3.2633093E-002, 2.1958290E+002, 2.0832162E+002, 6.9837796E+000, 4.4248608E-004, 4.4248608E-004, 1.1384644E-001
 4.3500024E+002, 1.5231360E-001, 1.5469588E-001, 1.3488976E-004, 3.2656759E-002, 2.1813526E+002, 2.1066056E+002, 1.8460905E+001, 4.4267794E-004, 4.4267794E-004, 1.1419821E-001
 4.3600131E+002, 1.5194094E-001, 1.5498257E-001, 1.3579978E-004, 3.2874467E-002, 2.1968445E+002, 2.0649575E+002, 1.5331680E+001, 4.6694749E-004, 4.6694749E-004, 1.1454106E-001
 4.3700650E+002, 1.5151036E-001, 1.5490026E-001, 1.3685118E-004, 3.3126000E-002, 2.2133652E+002, 2.0489752E+002, 6.9637944E+000, 4.1832321E-004, 4.1832321E-004, 1.1487990E-001
 4.3801001E+002, 1.5143065E-001, 1.5504787E-001, 1.3704583E-004, 3.3172566E-002, 2.1812858E+002, 2.0744132E+002, 3.9220155E+000, 4.3255858E-004, 4.3255858E-004, 1.1523165E-001
 4.3900421E+002, 1.5172262E-001, 1.5470765E-001, 1.3633283E-004, 3.3001991E-002, 2.1885239E+002, 2.0653247E+002, 2.5525398E+000, 4.3182605E-004, 4.3182605E-004, 1.1557996E-001
 4.4000067E+002, 1.5273817E-001, 1.5453453E-001, 1.3385303E-004, 3.2408736E-002, 2.1375142E+002, 2.0654247E+002, 5.2316547E+000, 4.3531253E-004, 4.3531253E-004, 1.1593073E-001
 4.4101066E+002, 1.5211293E-001, 1.5408299E-001, 1.3537981E-004, 3.2773996E-002, 2.1218031E+002, 2.0883823E+002, 6.7241445E+000, 4.2464824E-004, 4.2464824E-004, 1.1628150E-001
 4.4200196E+002, 1.4956859E-001, 1.5368116E-001, 1.4159278E-004, 3.4260356E-002, 2.1148880E+002, 2.1288687E+002,-2.1570760E+000, 4.0843586E-004, 4.0843586E-004, 1.1661742E-001
 4.4300675E+002, 1.4720059E-001, 1.5371914E-001, 1.4737513E-004, 3.5643696E-002, 2.1144417E+002, 2.1258340E+002, 3.0599696E+000, 4.2873311E-004, 4.2873311E-004, 1.1696697E-001
 4.4400387E+002, 1.4629756E-001, 1.5345033E-001, 1.4958021E-004, 3.6171229E-002, 2.1121107E+002, 2.1136482E+002, 3.8411103E+000, 4.1372826E-004, 4.1372826E-004, 1.1731389E-001
 4.4500124E+002, 1.4615828E-001, 1.5287886E-001, 1.4992032E-004, 3.6252596E-002, 2.1134806E+002, 2.1248500E+002, 5.7784444E+000, 4.5349919E-004, 4.5349919E-004, 1.1766422E-001
 4.4601139E+002, 1.4817483E-001, 1.5251298E-001, 1.4499616E-004, 3.5074565E-002, 2.1364192E+002, 2.1421272E+002, 1.5079167E+001, 4.1725956E-004, 4.1725956E-004, 1.1801124E-001
 4.4700555E+002, 1.4905901E-001, 1.5185944E-001, 1.4283707E-004, 3.4558034E-002, 2.1559483E+002, 2.1811661E+002, 2.1294095E+000, 4.3337578E-004, 4.3337578E-004, 1.1835175E-001
 4.4801013E+002, 1.4839631E-001, 1.5163647E-001, 1.4445531E-004, 3.4945174E-002, 2.1455036E+002, 2.1345911E+002,-8.3867963E-001, 4.3489531E-004, 4.3489531E-004, 1.1869985E-001
 4.4900914E+002, 1.4786087E-001, 1.5170289E-001, 1.4576279E-004, 3.5257970E-002, 2.1332620E+002, 2.1290385E+002, 7.9809445E+000, 4.2021986E-004, 4.2021986E-004, 1.1905386E-001
 4.5000775E+002, 1.4820707E-001, 1.5175068E-001, 1.4491744E-004, 3.5055730E-002, 2.1302476E+002, 2.1833782E+002,-1.4068196E+000, 4.2801650E-004, 4.2801650E-004, 1.1940181E-001
 4.5101141E+002, 1.4852382E-001, 1.5168304E-001, 1.4414397E-004, 3.4870689E-002, 2.1341564E+002, 2.1939926E+002,-9.5161084E-001, 4.1502779E-004, 4.1502779E-004, 1.1975283E-001
 4.5200292E+002, 1.4878838E-001, 1.5160533E-001, 1.4349792E-004, 3.4716133E-002, 2.1475153E+002, 2.2045177E+002,-2.1797363E-001, 4.3761278E-004, 4.3761278E-004, 1.2010661E-001
 4.5300182E+002, 1.4891277E-001, 1.5143546E-001, 1.4319419E-004, 3.4643470E-002, 2.1598945E+002, 2.1919049E+002, 1.5987262E+000, 4.0957965E-004, 4.0957965E-004, 1.2044916E-001
 4.5400226E+002, 1.4861898E-001, 1.5133389E-001, 1.4391159E-004, 3.4815096E-002, 2.1626344E+002, 2.1632384E+002, 3.7018284E+000, 4.3022297E-004, 4.3022297E-004, 1.2079365E-001
 4.5500823E+002, 1.4759025E-001, 1.5136768E-001, 1.4642364E-004, 3.5416068E-002, 2.1625631E+002, 2.2212539E+002, 1.7775398E+001, 4.6753746E-004, 4.6753746E-004, 1.2114610E-001
 4.5601179E+002, 1.4778539E-001, 1.5130433E-001, 1.4594712E-004, 3.5302066E-002, 2.1770635E+002, 2.1869043E+002, 5.5024692E+000, 4.0495890E-004, 4.0495890E-004, 1.2147723E-001
 4.5700203E+002, 1.4763554E-001, 1.5107167E-001, 1.4631304E-004, 3.5389607E-002, 2.1820576E+002, 2.2234538E+002,-6.8226121E-001, 4.3363649E-004, 4.3363649E-004, 1.2182510E-001
 4.5800609E+002, 1.4791524E-001, 1.5078052E-001, 1.4563006E-004, 3.5226215E-002, 2.1818186E+002, 2.2023297E+002, 4.7304944E+000, 4.3320652E-004, 4.3320652E-004, 1.2217996E-001
 4.5900587E+002, 1.4667849E-001, 1.5026920E-001, 1.4865004E-004, 3.5948699E-002, 2.2327626E+002, 2.2069603E+002, 1.2997742E+000, 4.3197460E-004, 4.3197460E-004, 1.2253273E-001
 4.6000214E+002, 1.4610187E-001, 1.5015529E-001, 1.5005805E-004, 3.6285546E-002, 2.2348165E+002, 2.2027371E+002, 8.1929537E-001, 4.2641518E-004, 4.2641518E-004, 1.2288561E-001
 4.6100854E+002, 1.4721314E-001, 1.4999217E-001, 1.4734447E-004, 3.5636362E-002, 2.2062946E+002, 2.2117481E+002, 9.1684144E-001, 4.3274326E-004, 4.3274326E-004, 1.2324027E-001
 4.6200198E+002, 1.4776927E-001, 1.4955280E-001, 1.4598648E-004, 3.5311484E-002, 2.2243757E+002, 2.2004996E+002,-3.7725890E+000, 4.1553289E-004, 4.1553289E-004, 1.2359057E-001
 4.6300961E+002, 1.4768403E-001, 1.4923587E-001, 1.4619462E-004, 3.5361277E-002, 2.2068207E+002, 2.1865136E+002, 3.8887464E+000, 4.4986208E-004, 4.4986208E-004, 1.2394857E-001
 4.6400257E+002, 1.4635959E-001, 1.4894969E-001, 1.4942874E-004, 3.6134993E-002, 2.2314616E+002, 2.1962124E+002, 1.3223128E+000, 4.0742667E-004, 4.0742667E-004, 1.2429155E-001
 4.6500208E+002, 1.4529339E-001, 1.4833117E-001, 1.5203232E-004, 3.6757859E-002, 2.2419442E+002, 2.1556310E+002, 2.7123694E+000, 4.3238836E-004, 4.3238836E-004, 1.2464002E-001
 4.6600578E+002, 1.4474960E-001, 1.4679553E-001, 1.5336021E-004, 3.7075537E-002, 2.2138544E+002, 2.1609736E+002, 6.7019976E+000, 4.2986408E-004, 4.2986408E-004, 1.2498163E-001
 4.6700989E+002, 1.4431971E-001, 1.4543787E-001, 1.5440996E-004, 3.7326676E-002, 2.2094399E+002, 2.1844841E+002, 1.8068714E+001, 4.5234423E-004, 4.5234423E-004, 1.2533304E-001
 4.6800233E+002, 1.4452118E-001, 1.4474970E-001, 1.5391801E-004, 3.7208982E-002, 2.2167009E+002, 2.2165234E+002, 3.5622112E-001, 4.1731757E-004, 4.1731757E-004, 1.2566204E-001
 4.6900109E+002, 1.4519438E-001, 1.4338130E-001, 1.5227411E-004, 3.6815704E-002, 2.2271746E+002, 2.2009221E+002,-5.8969185E+000, 4.0924890E-004, 4.0924890E-004, 1.2601042E-001
 4.7000117E+002, 1.4524336E-001, 1.4287086E-001, 1.5215446E-004, 3.6787081E-002, 2.2444364E+002, 2.2151571E+002,-2.8471910E+000, 4.1557372E-004, 4.1557372E-004, 1.2636785E-001
 4.7100196E+002, 1.4415019E-001, 1.4252240E-001, 1.5482384E-004, 3.7425688E-002, 2.2714854E+002, 2.2087756E+002,-1.7170122E+000, 4.1605176E-004, 4.1605176E-004, 1.2671510E-001
 4.7201004E+002, 1.4382189E-001, 1.4223860E-001, 1.5562550E-004, 3.7617474E-002, 2.2734061E+002, 2.2306417E+002, 7.3252734E+000, 4.3450359E-004, 4.3450359E-004, 1.2706427E-001
 4.7300640E+002, 1.4268848E-001, 1.4249546E-001, 1.5839312E-004, 3.8279587E-002, 2.2577440E+002, 2.1981520E+002, 5.0096140E+000, 4.3526870E-004, 4.3526870E-004, 1.2740032E-001
 4.7400755E+002, 1.4020353E-001, 1.4247807E-001, 1.6446102E-004, 3.9731240E-002, 2.3474691E+002, 2.2368433E+002, 9.5955008E-001, 4.2438519E-004, 4.2438519E-004, 1.2773544E-001
 4.7500797E+002, 1.4125765E-001, 1.4220976E-001, 1.6188707E-004, 3.9115462E-002, 2.2744473E+002, 2.2797451E+002, 1.7506952E+001, 4.6219922E-004, 4.6219922E-004, 1.2808175E-001
 4.7601129E+002, 1.4083997E-001, 1.4162737E-001, 1.6290695E-004, 3.9359452E-002, 2.4134253E+002, 2.2944860E+002, 2.1532409E+001, 4.4380777E-004, 4.4380777E-004, 1.2841158E-001
 4.7700834E+002, 1.3688758E-001, 1.4101781E-001, 1.7255802E-004, 4.1668327E-002, 2.5646759E+002, 2.2432740E+002, 1.7913858E+001, 4.6320162E-004, 4.6320162E-004, 1.2873538E-001
 4.7800484E+002, 1.3760611E-001, 1.4049278E-001, 1.7080346E-004, 4.1248574E-002, 2.5059125E+002, 2.2850467E+002, 2.6675537E+001, 4.4853640E-004, 4.4853640E-004, 1.2906632E-001
 4.7900651E+002, 1.3867475E-001, 1.3994738E-001, 1.6819400E-004, 4.0624299E-002, 2.4585359E+002, 2.2913201E+002,-3.7375114E+000, 3.9938821E-004, 3.9938821E-004, 1.2937728E-001
 4.8000542E+002, 1.3956360E-001, 1.4026095E-001, 1.6602356E-004, 4.0105055E-002, 2.4198393E+002, 2.2712943E+002, 7.0329815E-001, 4.3018304E-004, 4.3018304E-004, 1.2972586E-001
 4.8100232E+002, 1.4122692E-001, 1.4036172E-001, 1.6196198E-004, 3.9133382E-002, 2.3648664E+002, 2.2709693E+002,-2.8837856E+000, 3.8268649E-004, 3.8268649E-004, 1.3006045E-001
 4.8200500E+002, 1.4116400E-001, 1.4022915E-001, 1.6211561E-004, 3.9170137E-002, 2.3732818E+002, 2.2884521E+002, 3.0171459E+000, 4.2960381E-004, 4.2960381E-004, 1.3040435E-001
 4.8300241E+002, 1.4137198E-001, 1.4014979E-001, 1.6160783E-004, 3.9048658E-002, 2.3281435E+002, 2.2946968E+002,-9.5627691E-001, 4.2151014E-004, 4.2151014E-004, 1.3074414E-001
 4.8400087E+002, 1.4116270E-001, 1.4005877E-001, 1.6211895E-004, 3.9170935E-002, 2.1937171E+002, 2.2689312E+002,-1.0285265E+000, 4.2018087E-004, 4.2018087E-004, 1.3109156E-001
 4.8500028E+002, 1.4012472E-001, 1.4050940E-001, 1.6465356E-004, 3.9777302E-002, 2.1948046E+002, 2.2548337E+002, 4.3954458E+000, 4.3973179E-004, 4.3973179E-004, 1.3144183E-001
 4.8600628E+002, 1.3816049E-001, 1.4039322E-001, 1.6944996E-004, 4.0924769E-002, 2.1905876E+002, 2.2632652E+002, 9.7406596E+000, 4.4755492E-004, 4.4755492E-004, 1.3179185E-001
 4.8700712E+002, 1.3886680E-001, 1.3954734E-001, 1.6772521E-004, 4.0512149E-002, 2.1858382E+002, 2.2664910E+002,-3.2824204E+000, 4.0946204E-004, 4.0946204E-004, 1.3212783E-001
 4.8800952E+002, 1.3876075E-001, 1.3913460E-001, 1.6798419E-004, 4.0574107E-002, 2.1888980E+002, 2.3172754E+002, 2.5046383E+000, 4.4428459E-004, 4.4428459E-004, 1.3248704E-001
 4.8900511E+002, 1.3848378E-001, 1.3957542E-001, 1.6866053E-004, 4.0735909E-002, 2.1749172E+002, 2.3447363E+002, 1.2134534E+001, 4.4119505E-004, 4.4119505E-004, 1.3283688E-001
 4.9000866E+002, 1.3687601E-001, 1.4000498E-001, 1.7258650E-004, 4.1675139E-002, 2.1645579E+002, 2.3317783E+002,-7.4132568E+000, 3.9311319E-004, 3.9311319E-004, 1.3316704E-001
 4.9101035E+002, 1.3610457E-001, 1.4009553E-001, 1.7447027E-004, 4.2125803E-002, 2.1658804E+002, 2.3117376E+002,-5.3573946E-001, 4.2800693E-004, 4.2800693E-004, 1.3352054E-001
 4.9200912E+002, 1.3807053E-001, 1.3992266E-001, 1.6966962E-004, 4.0977320E-002, 2.2121294E+002, 2.3631531E+002, 7.9156771E+000, 4.2665941E-004, 4.2665941E-004, 1.3386245E-001
 4.9300728E+002, 1.3937978E-001, 1.3994693E-001, 1.6647260E-004, 4.0212481E-002, 2.3536008E+002, 2.3484435E+002, 4.1283525E-001, 4.2618244E-004, 4.2618244E-004, 1.3420156E-001
 4.9400876E+002, 1.3583901E-001, 1.3960292E-001, 1.7511867E-004, 4.2280924E-002, 2.4721575E+002, 2.3964526E+002, 4.5549576E+000, 4.3204802E-004, 4.3204802E-004, 1.3454886E-001
 4.9500354E+002, 1.3667370E-001, 1.3941831E-001, 1.7308048E-004, 4.1793317E-002, 2.4048128E+002, 2.3698147E+002,-1.3307591E+000, 4.3381594E-004, 4.3381594E-004, 1.3488810E-001
 4.9600621E+002, 1.3824986E-001, 1.3966893E-001, 1.6923171E-004, 4.0872557E-002, 2.3300790E+002, 2.3553082E+002, 4.1885747E+000, 4.1396058E-004, 4.1396058E-004, 1.3523610E-001
 4.9701096E+002, 1.3883035E-001, 1.3991550E-001, 1.6781424E-004, 4.0533447E-002, 2.3665521E+002, 2.3719243E+002,-8.5978903E+000, 3.8784845E-004, 3.8784845E-004, 1.3557301E-001
 4.9800693E+002, 1.3814441E-001, 1.3934252E-001, 1.6948918E-004, 4.0934152E-002, 2.4078910E+002, 2.3807413E+002,-3.0036167E+000, 4.2255386E-004, 4.2255386E-004, 1.3592742E-001
 4.9900745E+002, 1.3840977E-001, 1.3855273E-001, 1.6884122E-004, 4.0779136E-002, 2.4012407E+002, 2.4120257E+002, 1.2261969E+001, 4.6153077E-004, 4.6153077E-004, 1.3628148E-001
 5.0000129E+002, 1.3847353E-001, 1.3789538E-001, 1.6868549E-004, 4.0741881E-002, 2.4288584E+002, 2.3703410E+002, 1.4842008E+001, 4.5586985E-004, 4.5586985E-004, 1.3661522E-001
 5.0100090E+002, 1.3710056E-001, 1.3778699E-001, 1.7203810E-004, 4.1543943E-002, 2.4688288E+002, 2.3749402E+002, 1.8699308E+001, 4.6093884E-004, 4.6093884E-004, 1.3695338E-001
 5.0200116E+002, 1.3752138E-001, 1.3757665E-001, 1.7101054E-004, 4.1298114E-002, 2.4045176E+002, 2.3831082E+002, 4.9868171E+000, 4.3377491E-004, 4.3377491E-004, 1.3728323E-001
