s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg
 7.7404958E+002, 1.2028600E-001, 1.2836103E-001, 2.1303708E-004, 5.1382916E-002, 1.4395850E+002, 2.9524636E+002,-1.7588332E+001, 1.9367136E-009, 0.0000000E+000, 9.0157922E-014, 9.0157922E-014, 9.0157922E-014, 9.0157922E-014, 1.7497680E-001
 7.7501292E+002, 1.2042354E-001, 1.2815264E-001, 2.1270134E-004, 5.1302546E-002, 1.4365003E+002, 2.9890455E+002,-1.7447342E+001, 1.9365741E-009, 0.0000000E+000, 8.6772381E-014, 8.6772381E-014, 8.6772381E-014, 8.6772381E-014, 1.7498411E-001
 7.7607259E+002, 1.2089022E-001, 1.2871879E-001, 2.1156178E-004, 5.1029806E-002, 1.4334196E+002, 2.9580378E+002,-1.7300898E+001, 1.9364408E-009, 0.0000000E+000, 8.3363710E-014, 8.3363710E-014, 8.3363710E-014, 8.3363710E-014, 1.7499179E-001
 7.7703593E+002, 1.2152608E-001, 1.2980994E-001, 2.1000902E-004, 5.0658185E-002, 1.4311183E+002, 2.9108258E+002,-1.7157449E+001, 1.9363100E-009, 0.0000000E+000, 8.0091572E-014, 8.0091572E-014, 8.0091572E-014, 8.0091572E-014, 1.7499948E-001
 7.7809560E+002, 1.2194861E-001, 1.3036596E-001, 2.0897729E-004, 5.0411243E-002, 1.4277911E+002, 2.9438339E+002,-1.7012500E+001, 1.9361779E-009, 0.0000000E+000, 7.6952217E-014, 7.6952217E-014, 7.6952217E-014, 7.6952217E-014, 1.7500718E-001
 7.7905894E+002, 1.2219476E-001, 1.3009774E-001, 2.0837631E-004, 5.0267382E-002, 1.4231898E+002, 2.9968127E+002,-1.6875858E+001, 1.9360742E-009, 0.0000000E+000, 7.3939601E-014, 7.3939601E-014, 7.3939601E-014, 7.3939601E-014, 1.7501489E-001
 7.8002228E+002, 1.2234255E-001, 1.2928094E-001, 2.0801552E-004, 5.0181009E-002, 1.4192924E+002, 2.9873726E+002,-1.6739619E+001, 1.9359847E-009, 0.0000000E+000, 7.1190257E-014, 7.1190257E-014, 7.1190257E-014, 7.1190257E-014, 1.7502224E-001
 7.8108195E+002, 1.2244032E-001, 1.2851676E-001, 2.0777689E-004, 5.0123867E-002, 1.4159902E+002, 2.9539566E+002,-1.6599523E+001, 1.9358901E-009, 0.0000000E+000, 6.8425356E-014, 6.8425356E-014, 6.8425356E-014, 6.8425356E-014, 1.7502997E-001
 7.8204529E+002, 1.2247494E-001, 1.2817686E-001, 2.0769255E-004, 5.0103649E-002, 1.4135179E+002, 2.8993901E+002,-1.6469605E+001, 1.9357720E-009, 0.0000000E+000, 6.5778437E-014, 6.5778437E-014, 6.5778437E-014, 6.5778437E-014, 1.7503770E-001
 7.8300863E+002, 1.2248224E-001, 1.2800218E-001, 2.0767487E-004, 5.0099399E-002, 1.4115530E+002, 2.8833261E+002,-1.6343956E+001, 1.9356448E-009, 0.0000000E+000, 6.3366116E-014, 6.3366116E-014, 6.3366116E-014, 6.3366116E-014, 1.7504507E-001
 7.8406830E+002, 1.2244745E-001, 1.2787121E-001, 2.0775996E-004, 5.0119763E-002, 1.4096982E+002, 2.9524623E+002,-1.6209098E+001, 1.9355161E-009, 0.0000000E+000, 6.0941141E-014, 6.0941141E-014, 6.0941141E-014, 6.0941141E-014, 1.7505282E-001
 7.8503164E+002, 1.2242186E-001, 1.2788646E-001, 2.0782251E-004, 5.0134746E-002, 1.4080341E+002, 3.0087241E+002,-1.6074834E+001, 1.9353918E-009, 0.0000000E+000, 5.8622076E-014, 5.8622076E-014, 5.8622076E-014, 5.8622076E-014, 1.7506060E-001
 7.8609131E+002, 1.2241472E-001, 1.2818547E-001, 2.0783987E-004, 5.0138917E-002, 1.4064130E+002, 2.9917501E+002,-1.5944115E+001, 1.9352728E-009, 0.0000000E+000, 5.6409443E-014, 5.6409443E-014, 5.6409443E-014, 5.6409443E-014, 1.7506838E-001
 7.8705465E+002, 1.2235325E-001, 1.2894820E-001, 2.0798989E-004, 5.0174838E-002, 1.4046603E+002, 2.9442200E+002,-1.5804325E+001, 1.9351487E-009, 0.0000000E+000, 5.4295670E-014, 5.4295670E-014, 5.4295670E-014, 5.4295670E-014, 1.7507617E-001
 7.8801799E+002, 1.2220920E-001, 1.2981346E-001, 2.0834156E-004, 5.0259030E-002, 1.4029448E+002, 2.9069442E+002,-1.5678212E+001, 1.9350174E-009, 0.0000000E+000, 5.2369994E-014, 5.2369994E-014, 5.2369994E-014, 5.2369994E-014, 1.7508361E-001
 7.8907766E+002, 1.2216653E-001, 1.3028875E-001, 2.0844573E-004, 5.0283987E-002, 1.4013814E+002, 2.8806873E+002,-1.5550838E+001, 1.9348761E-009, 0.0000000E+000, 5.0432959E-014, 5.0432959E-014, 5.0432959E-014, 5.0432959E-014, 1.7509142E-001
 7.9004100E+002, 1.2232247E-001, 1.3038762E-001, 2.0806499E-004, 5.0192866E-002, 1.3994735E+002, 2.8788463E+002,-1.5426155E+001, 1.9347205E-009, 0.0000000E+000, 4.8575976E-014, 4.8575976E-014, 4.8575976E-014, 4.8575976E-014, 1.7509925E-001
 7.9100434E+002, 1.2253857E-001, 1.3029085E-001, 2.0753744E-004, 5.0066594E-002, 1.3970910E+002, 2.8763806E+002,-1.5317933E+001, 1.9345748E-009, 0.0000000E+000, 4.6880916E-014, 4.6880916E-014, 4.6880916E-014, 4.6880916E-014, 1.7510672E-001
 7.9206401E+002, 1.2263262E-001, 1.3011872E-001, 2.0730786E-004, 5.0011636E-002, 1.3947347E+002, 2.8542353E+002,-1.5204889E+001, 1.9344117E-009, 0.0000000E+000, 4.5175463E-014, 4.5175463E-014, 4.5175463E-014, 4.5175463E-014, 1.7511457E-001
 7.9302735E+002, 1.2247560E-001, 1.2989069E-001, 2.0769125E-004, 5.0103409E-002, 1.3923079E+002, 2.8417077E+002,-1.5082279E+001, 1.9342477E-009, 0.0000000E+000, 4.3540449E-014, 4.3540449E-014, 4.3540449E-014, 4.3540449E-014, 1.7512242E-001
 7.9408702E+002, 1.2214393E-001, 1.2960895E-001, 2.0850105E-004, 5.0297250E-002, 1.3892898E+002, 2.8510185E+002,-1.4960777E+001, 1.9340913E-009, 0.0000000E+000, 4.1974192E-014, 4.1974192E-014, 4.1974192E-014, 4.1974192E-014, 1.7513028E-001
 7.9505036E+002, 1.2176289E-001, 1.2928526E-001, 2.0943142E-004, 5.0519952E-002, 1.3856538E+002, 2.8813624E+002,-1.4850478E+001, 1.9339512E-009, 0.0000000E+000, 4.0470815E-014, 4.0470815E-014, 4.0470815E-014, 4.0470815E-014, 1.7513816E-001
 7.9601370E+002, 1.2145982E-001, 1.2893381E-001, 2.1017141E-004, 5.0697084E-002, 1.3817994E+002, 2.8916561E+002,-1.4749405E+001, 1.9337704E-009, 0.0000000E+000, 3.9097009E-014, 3.9097009E-014, 3.9097009E-014, 3.9097009E-014, 1.7514567E-001
 7.9707337E+002, 1.2124131E-001, 1.2840661E-001, 2.1070494E-004, 5.0824801E-002, 1.3778228E+002, 2.8712160E+002,-1.4647497E+001, 1.9336161E-009, 0.0000000E+000, 3.7711987E-014, 3.7711987E-014, 3.7711987E-014, 3.7711987E-014, 1.7515355E-001
 7.9803671E+002, 1.2111554E-001, 1.2775054E-001, 2.1101203E-004, 5.0898314E-002, 1.3747188E+002, 2.8491349E+002,-1.4543244E+001, 1.9334402E-009, 0.0000000E+000, 3.6378223E-014, 3.6378223E-014, 3.6378223E-014, 3.6378223E-014, 1.7516144E-001
 7.9900005E+002, 1.2118148E-001, 1.2749420E-001, 2.1085108E-004, 5.0859780E-002, 1.3727480E+002, 2.8279008E+002,-1.4449567E+001, 1.9332591E-009, 0.0000000E+000, 3.5150046E-014, 3.5150046E-014, 3.5150046E-014, 3.5150046E-014, 1.7516897E-001
 8.0005972E+002, 1.2163444E-001, 1.2741881E-001, 2.0974535E-004, 5.0595072E-002, 1.3711529E+002, 2.8148627E+002,-1.4349981E+001, 1.9330633E-009, 0.0000000E+000, 3.3902954E-014, 3.3902954E-014, 3.3902954E-014, 3.3902954E-014, 1.7517687E-001
 8.0102306E+002, 1.2229068E-001, 1.2736146E-001, 2.0814335E-004, 5.0211565E-002, 1.3692304E+002, 2.8100655E+002,-1.4253202E+001, 1.9328964E-009, 0.0000000E+000, 3.2700722E-014, 3.2700722E-014, 3.2700722E-014, 3.2700722E-014, 1.7518478E-001
 8.0208273E+002, 1.2253633E-001, 1.2737244E-001, 2.0754365E-004, 5.0068005E-002, 1.3660544E+002, 2.8298506E+002,-1.4154917E+001, 1.9327388E-009, 0.0000000E+000, 3.1547680E-014, 3.1547680E-014, 3.1547680E-014, 3.1547680E-014, 1.7519269E-001
 8.0304607E+002, 1.2238510E-001, 1.2739122E-001, 2.0791288E-004, 5.0156391E-002, 1.3619069E+002, 2.8761114E+002,-1.4056058E+001, 1.9325749E-009, 0.0000000E+000, 3.0442399E-014, 3.0442399E-014, 3.0442399E-014, 3.0442399E-014, 1.7520062E-001
 8.0400941E+002, 1.2200075E-001, 1.2737890E-001, 2.0885122E-004, 5.0381015E-002, 1.3575705E+002, 2.9247033E+002,-1.3961135E+001, 1.9324443E-009, 0.0000000E+000, 2.9432831E-014, 2.9432831E-014, 2.9432831E-014, 2.9432831E-014, 1.7520816E-001
 8.0506908E+002, 1.2157312E-001, 1.2736062E-001, 2.0989517E-004, 5.0630920E-002, 1.3541162E+002, 2.9779006E+002,-1.3863335E+001, 1.9322805E-009, 0.0000000E+000, 2.8414648E-014, 2.8414648E-014, 2.8414648E-014, 2.8414648E-014, 1.7521609E-001
 8.0603242E+002, 1.2119118E-001, 1.2734999E-001, 2.1082762E-004, 5.0854123E-002, 1.3513709E+002, 2.9963418E+002,-1.3763783E+001, 1.9321371E-009, 0.0000000E+000, 2.7437417E-014, 2.7437417E-014, 2.7437417E-014, 2.7437417E-014, 1.7522403E-001
 8.0709210E+002, 1.2089751E-001, 1.2730225E-001, 2.1154455E-004, 5.1025740E-002, 1.3489931E+002, 2.9675796E+002,-1.3660954E+001, 1.9319669E-009, 0.0000000E+000, 2.6502792E-014, 2.6502792E-014, 2.6502792E-014, 2.6502792E-014, 1.7523198E-001
 8.0805543E+002, 1.2063253E-001, 1.2725269E-001, 2.1219142E-004, 5.1180587E-002, 1.3466633E+002, 2.9175444E+002,-1.3558201E+001, 1.9318122E-009, 0.0000000E+000, 2.5608364E-014, 2.5608364E-014, 2.5608364E-014, 2.5608364E-014, 1.7523994E-001
 8.0901877E+002, 1.2051186E-001, 1.2722884E-001, 2.1248601E-004, 5.1251096E-002, 1.3444600E+002, 2.8825098E+002,-1.3462961E+001, 1.9316723E-009, 0.0000000E+000, 2.4792851E-014, 2.4792851E-014, 2.4792851E-014, 2.4792851E-014, 1.7524751E-001
 8.1007845E+002, 1.2048173E-001, 1.2734278E-001, 2.1255954E-004, 5.1268690E-002, 1.3421281E+002, 2.8567296E+002,-1.3372308E+001, 1.9315413E-009, 0.0000000E+000, 2.3971660E-014, 2.3971660E-014, 2.3971660E-014, 2.3971660E-014, 1.7525547E-001
 8.1104178E+002, 1.2050390E-001, 1.2771186E-001, 2.1250537E-004, 5.1255716E-002, 1.3394133E+002, 2.8836324E+002,-1.3283990E+001, 1.9314008E-009, 0.0000000E+000, 2.3183003E-014, 2.3183003E-014, 2.3183003E-014, 2.3183003E-014, 1.7526343E-001
 8.1200512E+002, 1.2061958E-001, 1.2812512E-001, 2.1222297E-004, 5.1188106E-002, 1.3365853E+002, 2.9508044E+002,-1.3203253E+001, 1.9312815E-009, 0.0000000E+000, 2.2460475E-014, 2.2460475E-014, 2.2460475E-014, 2.2460475E-014, 1.7527101E-001
 8.1306480E+002, 1.2093123E-001, 1.2856238E-001, 2.1146222E-004, 5.1005983E-002, 1.3341451E+002, 3.0241564E+002,-1.3112415E+001, 1.9311586E-009, 0.0000000E+000, 2.1730223E-014, 2.1730223E-014, 2.1730223E-014, 2.1730223E-014, 1.7527896E-001
 8.1402813E+002, 1.2142113E-001, 1.2895331E-001, 2.1026625E-004, 5.0719689E-002, 1.3325931E+002, 3.0491489E+002,-1.3029654E+001, 1.9310324E-009, 0.0000000E+000, 2.1026802E-014, 2.1026802E-014, 2.1026802E-014, 2.1026802E-014, 1.7528692E-001
 8.1508781E+002, 1.2199527E-001, 1.2929233E-001, 2.0886463E-004, 5.0384176E-002, 1.3314796E+002, 3.0309021E+002,-1.2950159E+001, 1.9309068E-009, 0.0000000E+000, 2.0349961E-014, 2.0349961E-014, 2.0349961E-014, 2.0349961E-014, 1.7529488E-001
 8.1605115E+002, 1.2259552E-001, 1.2977477E-001, 2.0739927E-004, 5.0033401E-002, 1.3305548E+002, 2.9900878E+002,-1.2868641E+001, 1.9307393E-009, 0.0000000E+000, 1.9697902E-014, 1.9697902E-014, 1.9697902E-014, 1.9697902E-014, 1.7530284E-001
 8.1701448E+002, 1.2311053E-001, 1.3020576E-001, 2.0614197E-004, 4.9732437E-002, 1.3297649E+002, 2.9391225E+002,-1.2789205E+001, 1.9305755E-009, 0.0000000E+000, 1.9099380E-014, 1.9099380E-014, 1.9099380E-014, 1.9099380E-014, 1.7531042E-001
 8.1807416E+002, 1.2350484E-001, 1.3045892E-001, 2.0517932E-004, 4.9502003E-002, 1.3288321E+002, 2.9223786E+002,-1.2708347E+001, 1.9304001E-009, 0.0000000E+000, 1.8492961E-014, 1.8492961E-014, 1.8492961E-014, 1.8492961E-014, 1.7531838E-001
 8.1903749E+002, 1.2375344E-001, 1.3055806E-001, 2.0457236E-004, 4.9356716E-002, 1.3274303E+002, 2.9425126E+002,-1.2626976E+001, 1.9302376E-009, 0.0000000E+000, 1.7907021E-014, 1.7907021E-014, 1.7907021E-014, 1.7907021E-014, 1.7532635E-001
 8.2000083E+002, 1.2394293E-001, 1.3058032E-001, 2.0410969E-004, 4.9245969E-002, 1.3255564E+002, 2.9669815E+002,-1.2545574E+001, 1.9300701E-009, 0.0000000E+000, 1.7367532E-014, 1.7367532E-014, 1.7367532E-014, 1.7367532E-014, 1.7533395E-001
 8.2106051E+002, 1.2416204E-001, 1.3069094E-001, 2.0357476E-004, 4.9117922E-002, 1.3232158E+002, 2.9805144E+002,-1.2462975E+001, 1.9298834E-009, 0.0000000E+000, 1.6820103E-014, 1.6820103E-014, 1.6820103E-014, 1.6820103E-014, 1.7534192E-001
 8.2202384E+002, 1.2441829E-001, 1.3095942E-001, 2.0294916E-004, 4.8968172E-002, 1.3206976E+002, 2.9918342E+002,-1.2378381E+001, 1.9296808E-009, 0.0000000E+000, 1.6291341E-014, 1.6291341E-014, 1.6291341E-014, 1.6291341E-014, 1.7534991E-001
 8.2308352E+002, 1.2473095E-001, 1.3132496E-001, 2.0218587E-004, 4.8785458E-002, 1.3182107E+002, 2.9980654E+002,-1.2296551E+001, 1.9294738E-009, 0.0000000E+000, 1.5781233E-014, 1.5781233E-014, 1.5781233E-014, 1.5781233E-014, 1.7535790E-001
 8.2404686E+002, 1.2507629E-001, 1.3157528E-001, 2.0134275E-004, 4.8583638E-002, 1.3161839E+002, 2.9907930E+002,-1.2216750E+001, 1.9292726E-009, 0.0000000E+000, 1.5289385E-014, 1.5289385E-014, 1.5289385E-014, 1.5289385E-014, 1.7536590E-001
 8.2501019E+002, 1.2538972E-001, 1.3164904E-001, 2.0057758E-004, 4.8400473E-002, 1.3147834E+002, 2.9724027E+002,-1.2148643E+001, 1.9291261E-009, 0.0000000E+000, 1.4839239E-014, 1.4839239E-014, 1.4839239E-014, 1.4839239E-014, 1.7537352E-001
 8.2606987E+002, 1.2567992E-001, 1.3164120E-001, 1.9986905E-004, 4.8230874E-002, 1.3137332E+002, 2.9406410E+002,-1.2075213E+001, 1.9289832E-009, 0.0000000E+000, 1.4386452E-014, 1.4386452E-014, 1.4386452E-014, 1.4386452E-014, 1.7538154E-001
 8.2703321E+002, 1.2594079E-001, 1.3168595E-001, 1.9923210E-004, 4.8078410E-002, 1.3131680E+002, 2.9055654E+002,-1.2003530E+001, 1.9288263E-009, 0.0000000E+000, 1.3952492E-014, 1.3952492E-014, 1.3952492E-014, 1.3952492E-014, 1.7538955E-001
 8.2809288E+002, 1.2611525E-001, 1.3173101E-001, 1.9880612E-004, 4.7976446E-002, 1.3123473E+002, 2.8862661E+002,-1.1931057E+001, 1.9286659E-009, 0.0000000E+000, 1.3536077E-014, 1.3536077E-014, 1.3536077E-014, 1.3536077E-014, 1.7539756E-001
 8.2905622E+002, 1.2616639E-001, 1.3171385E-001, 1.9868125E-004, 4.7946558E-002, 1.3104847E+002, 2.8776787E+002,-1.1858393E+001, 1.9285124E-009, 0.0000000E+000, 1.3134232E-014, 1.3134232E-014, 1.3134232E-014, 1.3134232E-014, 1.7540559E-001
 8.3001956E+002, 1.2612948E-001, 1.3166915E-001, 1.9877144E-004, 4.7968145E-002, 1.3075454E+002, 2.8665377E+002,-1.1793189E+001, 1.9283894E-009, 0.0000000E+000, 1.2762975E-014, 1.2762975E-014, 1.2762975E-014, 1.2762975E-014, 1.7541324E-001
 8.3107923E+002, 1.2609047E-001, 1.3161276E-001, 1.9886671E-004, 4.7990952E-002, 1.3038074E+002, 2.8602568E+002,-1.1727420E+001, 1.9282575E-009, 0.0000000E+000, 1.2383793E-014, 1.2383793E-014, 1.2383793E-014, 1.2383793E-014, 1.7542128E-001
 8.3204257E+002, 1.2617825E-001, 1.3153344E-001, 1.9865231E-004, 4.7939639E-002, 1.3010255E+002, 2.8537925E+002,-1.1655808E+001, 1.9281354E-009, 0.0000000E+000, 1.2015470E-014, 1.2015470E-014, 1.2015470E-014, 1.2015470E-014, 1.7542932E-001
 8.3300591E+002, 1.2639041E-001, 1.3145590E-001, 1.9813418E-004, 4.7815617E-002, 1.2994406E+002, 2.8678539E+002,-1.1584202E+001, 1.9279998E-009, 0.0000000E+000, 1.1675588E-014, 1.1675588E-014, 1.1675588E-014, 1.1675588E-014, 1.7543698E-001
 8.3406558E+002, 1.2665784E-001, 1.3135698E-001, 1.9748116E-004, 4.7659303E-002, 1.2986810E+002, 2.9342728E+002,-1.1515550E+001, 1.9278692E-009, 0.0000000E+000, 1.1330364E-014, 1.1330364E-014, 1.1330364E-014, 1.1330364E-014, 1.7544502E-001
 8.3502892E+002, 1.2692987E-001, 1.3124206E-001, 1.9681694E-004, 4.7500310E-002, 1.2986202E+002, 2.9960854E+002,-1.1448028E+001, 1.9277426E-009, 0.0000000E+000, 1.0996854E-014, 1.0996854E-014, 1.0996854E-014, 1.0996854E-014, 1.7545307E-001
 8.3608859E+002, 1.2717986E-001, 1.3116764E-001, 1.9620659E-004, 4.7354218E-002, 1.2982377E+002, 3.0147984E+002,-1.1383648E+001, 1.9276537E-009, 0.0000000E+000, 1.0675276E-014, 1.0675276E-014, 1.0675276E-014, 1.0675276E-014, 1.7546113E-001
 8.3705193E+002, 1.2741546E-001, 1.3115949E-001, 1.9563142E-004, 4.7216554E-002, 1.2971011E+002, 3.0010339E+002,-1.1319953E+001, 1.9275592E-009, 0.0000000E+000, 1.0365036E-014, 1.0365036E-014, 1.0365036E-014, 1.0365036E-014, 1.7546918E-001
 8.3801527E+002, 1.2764218E-001, 1.3121942E-001, 1.9507797E-004, 4.7084096E-002, 1.2954358E+002, 2.9801421E+002,-1.1262533E+001, 1.9274763E-009, 0.0000000E+000, 1.0079992E-014, 1.0079992E-014, 1.0079992E-014, 1.0079992E-014, 1.7547684E-001
 8.3907494E+002, 1.2780947E-001, 1.3130674E-001, 1.9466959E-004, 4.6986357E-002, 1.2925543E+002, 2.9626041E+002,-1.1198591E+001, 1.9274028E-009, 0.0000000E+000, 9.7909461E-015, 9.7909461E-015, 9.7909461E-015, 9.7909461E-015, 1.7548491E-001
 8.4003828E+002, 1.2787001E-001, 1.3136237E-001, 1.9452179E-004, 4.6950986E-002, 1.2896301E+002, 2.9487701E+002,-1.1137649E+001, 1.9273347E-009, 0.0000000E+000, 9.5113076E-015, 9.5113076E-015, 9.5113076E-015, 9.5113076E-015, 1.7549299E-001
 8.4100162E+002, 1.2787970E-001, 1.3137846E-001, 1.9449801E-004, 4.6945305E-002, 1.2871513E+002, 2.9423129E+002,-1.1081409E+001, 1.9272605E-009, 0.0000000E+000, 9.2535884E-015, 9.2535884E-015, 9.2535884E-015, 9.2535884E-015, 1.7550069E-001
 8.4206129E+002, 1.2789125E-001, 1.3142679E-001, 1.9446964E-004, 4.6938516E-002, 1.2849750E+002, 2.9385063E+002,-1.1022679E+001, 1.9271763E-009, 0.0000000E+000, 8.9917815E-015, 8.9917815E-015, 8.9917815E-015, 8.9917815E-015, 1.7550877E-001
 8.4302463E+002, 1.2791054E-001, 1.3156226E-001, 1.9442234E-004, 4.6927181E-002, 1.2830867E+002, 2.9420764E+002,-1.0965040E+001, 1.9271025E-009, 0.0000000E+000, 8.7383896E-015, 8.7383896E-015, 8.7383896E-015, 8.7383896E-015, 1.7551685E-001
 8.4408430E+002, 1.2795998E-001, 1.3177227E-001, 1.9430134E-004, 4.6898221E-002, 1.2813490E+002, 2.9505349E+002,-1.0908734E+001, 1.9270348E-009, 0.0000000E+000, 8.4933232E-015, 8.4933232E-015, 8.4933232E-015, 8.4933232E-015, 1.7552493E-001
 8.4504764E+002, 1.2805985E-001, 1.3197082E-001, 1.9405708E-004, 4.6839773E-002, 1.2798624E+002, 2.9652598E+002,-1.0854101E+001, 1.9269579E-009, 0.0000000E+000, 8.2560486E-015, 8.2560486E-015, 8.2560486E-015, 8.2560486E-015, 1.7553301E-001
 8.4601098E+002, 1.2817094E-001, 1.3208345E-001, 1.9378554E-004, 4.6774793E-002, 1.2788618E+002, 2.9786622E+002,-1.0800709E+001, 1.9268941E-009, 0.0000000E+000, 8.0372061E-015, 8.0372061E-015, 8.0372061E-015, 8.0372061E-015, 1.7554071E-001
 8.4707065E+002, 1.2830166E-001, 1.3211062E-001, 1.9346616E-004, 4.6698356E-002, 1.2783585E+002, 2.9720606E+002,-1.0746057E+001, 1.9268305E-009, 0.0000000E+000, 7.8147875E-015, 7.8147875E-015, 7.8147875E-015, 7.8147875E-015, 1.7554880E-001
 8.4803399E+002, 1.2842174E-001, 1.3212808E-001, 1.9317292E-004, 4.6628159E-002, 1.2777895E+002, 2.9466433E+002,-1.0686847E+001, 1.9267764E-009, 0.0000000E+000, 7.5998753E-015, 7.5998753E-015, 7.5998753E-015, 7.5998753E-015, 1.7555690E-001
 8.4909366E+002, 1.2850096E-001, 1.3226334E-001, 1.9297960E-004, 4.6581869E-002, 1.2763127E+002, 2.9213885E+002,-1.0627903E+001, 1.9267012E-009, 0.0000000E+000, 7.3924810E-015, 7.3924810E-015, 7.3924810E-015, 7.3924810E-015, 1.7556501E-001
 8.5005700E+002, 1.2855052E-001, 1.3256294E-001, 1.9285874E-004, 4.6552926E-002, 1.2739095E+002, 2.9339114E+002,-1.0569868E+001, 1.9266340E-009, 0.0000000E+000, 7.1919849E-015, 7.1919849E-015, 7.1919849E-015, 7.1919849E-015, 1.7557312E-001
 8.5102034E+002, 1.2858116E-001, 1.3284125E-001, 1.9278407E-004, 4.6535042E-002, 1.2709062E+002, 2.9728600E+002,-1.0519943E+001, 1.9265766E-009, 0.0000000E+000, 7.0072835E-015, 7.0072835E-015, 7.0072835E-015, 7.0072835E-015, 1.7558084E-001
 8.5208001E+002, 1.2861289E-001, 1.3294685E-001, 1.9270675E-004, 4.6516524E-002, 1.2679701E+002, 2.9901259E+002,-1.0463834E+001, 1.9265192E-009, 0.0000000E+000, 6.8194334E-015, 6.8194334E-015, 6.8194334E-015, 6.8194334E-015, 1.7558896E-001
 8.5304335E+002, 1.2867553E-001, 1.3290294E-001, 1.9255395E-004, 4.6479943E-002, 1.2655987E+002, 2.9931799E+002,-1.0411487E+001, 1.9264655E-009, 0.0000000E+000, 6.6372500E-015, 6.6372500E-015, 6.6372500E-015, 6.6372500E-015, 1.7559708E-001
 8.5400669E+002, 1.2874379E-001, 1.3280724E-001, 1.9238742E-004, 4.6440074E-002, 1.2638387E+002, 2.9896420E+002,-1.0361886E+001, 1.9264218E-009, 0.0000000E+000, 6.4690941E-015, 6.4690941E-015, 6.4690941E-015, 6.4690941E-015, 1.7560483E-001
 8.5506636E+002, 1.2878002E-001, 1.3273212E-001, 1.9229910E-004, 4.6418923E-002, 1.2619727E+002, 2.9873930E+002,-1.0308263E+001, 1.9263642E-009, 0.0000000E+000, 6.2981259E-015, 6.2981259E-015, 6.2981259E-015, 6.2981259E-015, 1.7561296E-001
 8.5602970E+002, 1.2877192E-001, 1.3270151E-001, 1.9231900E-004, 4.6423679E-002, 1.2598405E+002, 2.9959701E+002,-1.0257419E+001, 1.9262968E-009, 0.0000000E+000, 6.1325098E-015, 6.1325098E-015, 6.1325098E-015, 6.1325098E-015, 1.7562110E-001
 8.5708937E+002, 1.2873548E-001, 1.3272634E-001, 1.9240805E-004, 4.6444990E-002, 1.2574076E+002, 2.9973880E+002,-1.0208705E+001, 1.9262296E-009, 0.0000000E+000, 5.9721246E-015, 5.9721246E-015, 5.9721246E-015, 5.9721246E-015, 1.7562923E-001
 8.5805271E+002, 1.2869027E-001, 1.3274490E-001, 1.9251846E-004, 4.6471419E-002, 1.2548297E+002, 2.9881963E+002,-1.0161668E+001, 1.9261765E-009, 0.0000000E+000, 5.8165500E-015, 5.8165500E-015, 5.8165500E-015, 5.8165500E-015, 1.7563737E-001
 8.5901605E+002, 1.2865740E-001, 1.3274160E-001, 1.9259868E-004, 4.6490623E-002, 1.2524829E+002, 2.9780244E+002,-1.0114603E+001, 1.9261260E-009, 0.0000000E+000, 5.6727674E-015, 5.6727674E-015, 5.6727674E-015, 5.6727674E-015, 1.7564513E-001
 8.6007572E+002, 1.2864439E-001, 1.3271270E-001, 1.9263037E-004, 4.6498217E-002, 1.2503528E+002, 2.9617646E+002,-1.0064947E+001, 1.9260700E-009, 0.0000000E+000, 5.5260557E-015, 5.5260557E-015, 5.5260557E-015, 5.5260557E-015, 1.7565329E-001
 8.6103906E+002, 1.2863642E-001, 1.3264572E-001, 1.9264979E-004, 4.6502867E-002, 1.2483203E+002, 2.9412738E+002,-1.0011670E+001, 1.9260271E-009, 0.0000000E+000, 5.3833861E-015, 5.3833861E-015, 5.3833861E-015, 5.3833861E-015, 1.7566145E-001
 8.6200240E+002, 1.2864284E-001, 1.3254489E-001, 1.9263409E-004, 4.6499113E-002, 1.2465713E+002, 2.9307141E+002,-9.9643504E+000, 1.9259798E-009, 0.0000000E+000, 5.2512487E-015, 5.2512487E-015, 5.2512487E-015, 5.2512487E-015, 1.7566924E-001
 8.6306207E+002, 1.2864804E-001, 1.3243227E-001, 1.9262135E-004, 4.6496065E-002, 1.2447837E+002, 2.9239059E+002,-9.9172864E+000, 1.9259293E-009, 0.0000000E+000, 5.1163492E-015, 5.1163492E-015, 5.1163492E-015, 5.1163492E-015, 1.7567744E-001
 8.6402541E+002, 1.2865733E-001, 1.3237495E-001, 1.9259868E-004, 4.6490637E-002, 1.2429671E+002, 2.9179792E+002,-9.8715516E+000, 1.9258909E-009, 0.0000000E+000, 4.9851534E-015, 4.9851534E-015, 4.9851534E-015, 4.9851534E-015, 1.7568565E-001
 8.6508508E+002, 1.2868562E-001, 1.3237112E-001, 1.9252961E-004, 4.6474103E-002, 1.2411900E+002, 2.9176264E+002,-9.8226572E+000, 1.9258401E-009, 0.0000000E+000, 4.8577386E-015, 4.8577386E-015, 4.8577386E-015, 4.8577386E-015, 1.7569386E-001
