s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 2.3100580E+002, 1.8147579E-001, 1.9316519E-001, 6.3682486E-005, 1.5621487E-002, 1.7688832E+002, 1.0044056E+002, 1.8373598E+002, 4.2455858E-004, 4.2455858E-004, 4.4669166E-002, 1.6936880E-003
 2.3200552E+002, 1.8164956E-001, 1.9302103E-001, 6.3258151E-005, 1.5519971E-002, 1.7538504E+002, 1.0093799E+002, 1.8904176E+002, 4.3824291E-004, 4.3824291E-004, 4.4965623E-002, 1.7166204E-003
 2.3300651E+002, 1.8177381E-001, 1.9270154E-001, 6.2954778E-005, 1.5447393E-002, 1.7425171E+002, 9.9830941E+001, 1.8010366E+002, 4.3149124E-004, 4.3149124E-004, 4.5251973E-002, 1.7403259E-003
 2.3400816E+002, 1.8137216E-001, 1.9203267E-001, 6.3935612E-005, 1.5682043E-002, 1.7663810E+002, 1.0292438E+002, 1.6233490E+002, 4.1279032E-004, 4.1279032E-004, 4.5531434E-002, 1.7644701E-003
 2.3501060E+002, 1.8159394E-001, 1.9142277E-001, 6.3394217E-005, 1.5552523E-002, 1.7478296E+002, 9.9860107E+001, 1.6380436E+002, 4.3988439E-004, 4.3988439E-004, 4.5823600E-002, 1.7884237E-003
 2.3600404E+002, 1.8207547E-001, 1.9114172E-001, 6.2218780E-005, 1.5271318E-002, 1.6709379E+002, 9.9957173E+001, 1.6946093E+002, 4.3653321E-004, 4.3653321E-004, 4.6118705E-002, 1.8126872E-003
 2.3700495E+002, 1.8296206E-001, 1.9096324E-001, 6.0053873E-005, 1.4753396E-002, 1.6280523E+002, 1.0160913E+002, 1.6330000E+002, 4.4917831E-004, 4.4917831E-004, 4.6406416E-002, 1.8367348E-003
 2.3800016E+002, 1.8276499E-001, 1.9079764E-001, 6.0535125E-005, 1.4868528E-002, 1.6403649E+002, 1.0218444E+002, 1.5860696E+002, 4.1271252E-004, 4.1271252E-004, 4.6693098E-002, 1.8612612E-003
 2.3900259E+002, 1.8255109E-001, 1.9088394E-001, 6.1057536E-005, 1.4993507E-002, 1.6302279E+002, 1.0397490E+002, 1.4909278E+002, 4.3414603E-004, 4.3414603E-004, 4.6975909E-002, 1.8858654E-003
 2.4001012E+002, 1.8219730E-001, 1.9117538E-001, 6.1921747E-005, 1.5200257E-002, 1.6028126E+002, 1.0539605E+002, 1.6391369E+002, 4.3219981E-004, 4.3219981E-004, 4.7277500E-002, 1.9103604E-003
 2.4100183E+002, 1.8204282E-001, 1.9117975E-001, 6.2298884E-005, 1.5290481E-002, 1.6256777E+002, 1.0414224E+002, 1.5215083E+002, 4.3079599E-004, 4.3079599E-004, 4.7559705E-002, 1.9344334E-003
 2.4200643E+002, 1.8162450E-001, 1.9103033E-001, 6.3320286E-005, 1.5534837E-002, 1.7062874E+002, 1.0217229E+002, 1.5502605E+002, 4.3263460E-004, 4.3263460E-004, 4.7851831E-002, 1.9586331E-003
 2.4300452E+002, 1.8176220E-001, 1.9128164E-001, 6.2984223E-005, 1.5454438E-002, 1.6480209E+002, 1.0228195E+002, 1.5186593E+002, 4.2907608E-004, 4.2907608E-004, 4.8139287E-002, 1.9833248E-003
 2.4401078E+002, 1.8125489E-001, 1.9170332E-001, 6.4223047E-005, 1.5750809E-002, 1.6797516E+002, 1.0557460E+002, 1.5035477E+002, 4.1563065E-004, 4.1563065E-004, 4.8430154E-002, 2.0085482E-003
 2.4500213E+002, 1.8098850E-001, 1.9162193E-001, 6.4873737E-005, 1.5906477E-002, 1.6435576E+002, 1.0599314E+002, 1.4572377E+002, 4.4081704E-004, 4.4081704E-004, 4.8719383E-002, 2.0337892E-003
 2.4601021E+002, 1.8053726E-001, 1.9071661E-001, 6.5975938E-005, 1.6170162E-002, 1.6437760E+002, 1.0565793E+002, 1.4485119E+002, 4.4960315E-004, 4.4960315E-004, 4.9010887E-002, 2.0592243E-003
 2.4700532E+002, 1.8029006E-001, 1.9000406E-001, 6.6579601E-005, 1.6314579E-002, 1.6531355E+002, 1.0342922E+002, 1.4321287E+002, 4.2067067E-004, 4.2067067E-004, 4.9300645E-002, 2.0847296E-003
 2.4800119E+002, 1.8037299E-001, 1.8993559E-001, 6.6376870E-005, 1.6266079E-002, 1.6608016E+002, 1.0357571E+002, 1.4288981E+002, 4.3437805E-004, 4.3437805E-004, 4.9591334E-002, 2.1103433E-003
 2.4900261E+002, 1.8029636E-001, 1.8952616E-001, 6.6563960E-005, 1.6310837E-002, 1.6616094E+002, 1.0431014E+002, 1.3252793E+002, 4.1636992E-004, 4.1636992E-004, 4.9874975E-002, 2.1363970E-003
 2.5000247E+002, 1.7961927E-001, 1.8869237E-001, 6.8217792E-005, 1.6706492E-002, 1.6627297E+002, 1.0534198E+002, 1.2983861E+002, 4.2992816E-004, 4.2992816E-004, 5.0163138E-002, 2.1620857E-003
 2.5100210E+002, 1.7933494E-001, 1.8803420E-001, 6.8912310E-005, 1.6872646E-002, 1.6690198E+002, 1.0779746E+002, 1.2778117E+002, 4.2727725E-004, 4.2727725E-004, 5.0451380E-002, 2.1876688E-003
 2.5200938E+002, 1.7945899E-001, 1.8781452E-001, 6.8609191E-005, 1.6800129E-002, 1.6839904E+002, 1.0695358E+002, 1.2903414E+002, 4.3624535E-004, 4.3624535E-004, 5.0743809E-002, 2.2132759E-003
 2.5300948E+002, 1.7938384E-001, 1.8880965E-001, 6.8792693E-005, 1.6844029E-002, 1.6837906E+002, 1.0575668E+002, 1.3244517E+002, 4.4265997E-004, 4.4265997E-004, 5.1039116E-002, 2.2390813E-003
 2.5401023E+002, 1.7916508E-001, 1.8947258E-001, 6.9326706E-005, 1.6971783E-002, 1.7257363E+002, 1.0741055E+002, 1.2607005E+002, 4.2935411E-004, 4.2935411E-004, 5.1327251E-002, 2.2655003E-003
 2.5500876E+002, 1.7925588E-001, 1.8827812E-001, 6.9104956E-005, 1.6918733E-002, 1.7260963E+002, 1.0763913E+002, 1.2547281E+002, 4.3719112E-004, 4.3719112E-004, 5.1619504E-002, 2.2922592E-003
 2.5600344E+002, 1.7925523E-001, 1.8715112E-001, 6.9106708E-005, 1.6919152E-002, 1.7302436E+002, 1.0783359E+002, 1.3046892E+002, 4.2219066E-004, 4.2219066E-004, 5.1912842E-002, 2.3184780E-003
 2.5700570E+002, 1.7914324E-001, 1.8682369E-001, 6.9380080E-005, 1.6984552E-002, 1.7723332E+002, 1.0891018E+002, 1.1984825E+002, 4.2778618E-004, 4.2778618E-004, 5.2195578E-002, 2.3446829E-003
 2.5800009E+002, 1.7880638E-001, 1.8686068E-001, 7.0202631E-005, 1.7181335E-002, 1.8275865E+002, 1.1023079E+002, 1.2672983E+002, 4.2995357E-004, 4.2995357E-004, 5.2491812E-002, 2.3709410E-003
 2.5900551E+002, 1.7859306E-001, 1.8675161E-001, 7.0723464E-005, 1.7305937E-002, 1.8521710E+002, 1.1109990E+002, 1.2371475E+002, 4.2601660E-004, 4.2601660E-004, 5.2780990E-002, 2.3979789E-003
 2.6000765E+002, 1.7881974E-001, 1.8645344E-001, 7.0170111E-005, 1.7173555E-002, 1.7778450E+002, 1.1109643E+002, 1.1535728E+002, 4.3231388E-004, 4.3231388E-004, 5.3067103E-002, 2.4249604E-003
 2.6100703E+002, 1.7843299E-001, 1.8605090E-001, 7.1114792E-005, 1.7399556E-002, 1.7849829E+002, 1.1047821E+002, 1.0864639E+002, 4.3977704E-004, 4.3977704E-004, 5.3353990E-002, 2.4519634E-003
 2.6200301E+002, 1.7800954E-001, 1.8589947E-001, 7.2149050E-005, 1.7646987E-002, 1.7800167E+002, 1.1193013E+002, 1.2071290E+002, 4.3017003E-004, 4.3017003E-004, 5.3654013E-002, 2.4792647E-003
 2.6300903E+002, 1.7761980E-001, 1.8668243E-001, 7.3101160E-005, 1.7874766E-002, 1.7510536E+002, 1.0958614E+002, 1.1450932E+002, 4.3132257E-004, 4.3132257E-004, 5.3942312E-002, 2.5067456E-003
 2.6400330E+002, 1.7750753E-001, 1.8738938E-001, 7.3375233E-005, 1.7940333E-002, 1.7535878E+002, 1.0994301E+002, 1.1898058E+002, 4.3592275E-004, 4.3592275E-004, 5.4238874E-002, 2.5338990E-003
 2.6500923E+002, 1.7735248E-001, 1.8717440E-001, 7.3753837E-005, 1.8030909E-002, 1.7616098E+002, 1.1146068E+002, 1.0581676E+002, 4.3156206E-004, 4.3156206E-004, 5.4521862E-002, 2.5612550E-003
 2.6600438E+002, 1.7734119E-001, 1.8735416E-001, 7.3781352E-005, 1.8037491E-002, 1.7626440E+002, 1.1353127E+002, 1.0169914E+002, 4.2832803E-004, 4.2832803E-004, 5.4812333E-002, 2.5891167E-003
 2.6701039E+002, 1.7734386E-001, 1.8807261E-001, 7.3774819E-005, 1.8035928E-002, 1.7733886E+002, 1.1342899E+002, 1.0166767E+002, 4.2374550E-004, 4.2374550E-004, 5.5105105E-002, 2.6179176E-003
 2.6801000E+002, 1.7723022E-001, 1.8768007E-001, 7.4052387E-005, 1.8102332E-002, 1.7613554E+002, 1.1619924E+002, 9.6128209E+001, 4.4123067E-004, 4.4123067E-004, 5.5397127E-002, 2.6474253E-003
 2.6900474E+002, 1.7707700E-001, 1.8589339E-001, 7.4426440E-005, 1.8191819E-002, 1.7838073E+002, 1.1547419E+002, 9.6175655E+001, 4.3156298E-004, 4.3156298E-004, 5.5689725E-002, 2.6767855E-003
 2.7000344E+002, 1.7683642E-001, 1.8502402E-001, 7.5013977E-005, 1.8332378E-002, 1.7936251E+002, 1.1565059E+002, 9.2507465E+001, 4.2973533E-004, 4.2973533E-004, 5.5978986E-002, 2.7057862E-003
 2.7100345E+002, 1.7529095E-001, 1.8465616E-001, 7.8787630E-005, 1.9235168E-002, 1.9453975E+002, 1.1473725E+002, 8.8939605E+001, 3.9695256E-004, 3.9695256E-004, 5.6267485E-002, 2.7347445E-003
 2.7200468E+002, 1.7565608E-001, 1.8470762E-001, 7.7896133E-005, 1.9021891E-002, 1.9022941E+002, 1.1504628E+002, 7.9500238E+001, 4.3252157E-004, 4.3252157E-004, 5.6552929E-002, 2.7643405E-003
 2.7301181E+002, 1.7624198E-001, 1.8492135E-001, 7.6465490E-005, 1.8679631E-002, 1.8712682E+002, 1.1581438E+002, 9.8464913E+001, 4.5274919E-004, 4.5274919E-004, 5.6861550E-002, 2.7938621E-003
 2.7400634E+002, 1.7620117E-001, 1.8499774E-001, 7.6565027E-005, 1.8703444E-002, 1.9114428E+002, 1.1531348E+002, 9.5097863E+001, 4.2464485E-004, 4.2464485E-004, 5.7153551E-002, 2.8237005E-003
 2.7500652E+002, 1.7655186E-001, 1.8477266E-001, 7.5708709E-005, 1.8498583E-002, 1.9134038E+002, 1.1626157E+002, 8.8657552E+001, 4.3993394E-004, 4.3993394E-004, 5.7443812E-002, 2.8540273E-003
 2.7600788E+002, 1.7680217E-001, 1.8418592E-001, 7.5097622E-005, 1.8352389E-002, 1.8753609E+002, 1.1538063E+002, 9.2824166E+001, 4.3217660E-004, 4.3217660E-004, 5.7742626E-002, 2.8844813E-003
 2.7700112E+002, 1.7718816E-001, 1.8387046E-001, 7.4155217E-005, 1.8126933E-002, 1.7930617E+002, 1.1520996E+002, 8.0467919E+001, 4.2305155E-004, 4.2305155E-004, 5.8027539E-002, 2.9148070E-003
 2.7800976E+002, 1.7742918E-001, 1.8387947E-001, 7.3566806E-005, 1.7986165E-002, 1.7439918E+002, 1.1814824E+002, 8.2825365E+001, 4.2941921E-004, 4.2941921E-004, 5.8323360E-002, 2.9452529E-003
 2.7900582E+002, 1.7678353E-001, 1.8392085E-001, 7.5143836E-005, 1.8363446E-002, 1.7658058E+002, 1.2217079E+002, 6.9569913E+001, 4.1508029E-004, 4.1508029E-004, 5.8607284E-002, 2.9756609E-003
 2.8000702E+002, 1.7663156E-001, 1.8402221E-001, 7.5514825E-005, 1.8452199E-002, 1.7903089E+002, 1.2096630E+002, 8.1304113E+001, 4.3378467E-004, 4.3378467E-004, 5.8908910E-002, 3.0059480E-003
 2.8101045E+002, 1.7590904E-001, 1.8368525E-001, 7.7279686E-005, 1.8874416E-002, 1.7415585E+002, 1.2046521E+002, 7.9911393E+001, 4.3727174E-004, 4.3727174E-004, 5.9202029E-002, 3.0368075E-003
 2.8200438E+002, 1.7613719E-001, 1.8308486E-001, 7.6722301E-005, 1.8741070E-002, 1.7553259E+002, 1.1726888E+002, 8.8923467E+001, 4.5190121E-004, 4.5190121E-004, 5.9504071E-002, 3.0672482E-003
 2.8300047E+002, 1.7538994E-001, 1.8299366E-001, 7.8547185E-005, 1.9177646E-002, 1.7841861E+002, 1.1655626E+002, 8.1862713E+001, 4.1834337E-004, 4.1834337E-004, 5.9792535E-002, 3.0981482E-003
 2.8400353E+002, 1.7458225E-001, 1.8296534E-001, 8.0519527E-005, 1.9649500E-002, 1.8491076E+002, 1.1659472E+002, 6.8856995E+001, 4.3512466E-004, 4.3512466E-004, 6.0077912E-002, 3.1293810E-003
 2.8500643E+002, 1.7460450E-001, 1.8296434E-001, 8.0464918E-005, 1.9636435E-002, 1.9063420E+002, 1.1664582E+002, 7.4977271E+001, 4.1275444E-004, 4.1275444E-004, 6.0376808E-002, 3.1605008E-003
 2.8601026E+002, 1.7535764E-001, 1.8324390E-001, 7.8625530E-005, 1.9196389E-002, 1.9154328E+002, 1.2174416E+002, 7.5401706E+001, 4.4953630E-004, 4.4953630E-004, 6.0674169E-002, 3.1921911E-003
 2.8701032E+002, 1.7592250E-001, 1.8318519E-001, 7.7246364E-005, 1.8866444E-002, 1.8371087E+002, 1.2029372E+002, 8.3561240E+001, 4.2307851E-004, 4.2307851E-004, 6.0976241E-002, 3.2238733E-003
 2.8800764E+002, 1.7621842E-001, 1.8319716E-001, 7.6523914E-005, 1.8693609E-002, 1.8045738E+002, 1.2111976E+002, 5.8406375E+001, 4.2084044E-004, 4.2084044E-004, 6.1253156E-002, 3.2558535E-003
 2.8900387E+002, 1.7562682E-001, 1.8322908E-001, 7.7968434E-005, 1.9039189E-002, 1.8940669E+002, 1.2369207E+002, 7.2800616E+001, 4.5438716E-004, 4.5438716E-004, 6.1558722E-002, 3.2876519E-003
 2.9000225E+002, 1.7425268E-001, 1.8300377E-001, 8.1323695E-005, 1.9841885E-002, 2.0320968E+002, 1.2354222E+002, 7.4838043E+001, 4.1497027E-004, 4.1497027E-004, 6.1855397E-002, 3.3197309E-003
 2.9101152E+002, 1.7381848E-001, 1.8285433E-001, 8.2384088E-005, 2.0095568E-002, 2.0417146E+002, 1.2303514E+002, 6.0041134E+001, 4.1752731E-004, 4.1752731E-004, 6.2144194E-002, 3.3523101E-003
 2.9200990E+002, 1.7443849E-001, 1.8252894E-001, 8.0870352E-005, 1.9733429E-002, 1.9522578E+002, 1.2215939E+002, 5.2792462E+001, 4.3543941E-004, 4.3543941E-004, 6.2436282E-002, 3.3855916E-003
 2.9300608E+002, 1.7385680E-001, 1.8224785E-001, 8.2291541E-005, 2.0073428E-002, 1.8728158E+002, 1.1940485E+002, 6.7630067E+001, 4.3194152E-004, 4.3194152E-004, 6.2743410E-002, 3.4189208E-003
 2.9401112E+002, 1.7326716E-001, 1.8170037E-001, 8.3731930E-005, 2.0418020E-002, 1.8509899E+002, 1.2344692E+002, 5.3316574E+001, 4.3274871E-004, 4.3274871E-004, 6.3031275E-002, 3.4527045E-003
 2.9500536E+002, 1.7251081E-001, 1.8104568E-001, 8.5579356E-005, 2.0859989E-002, 1.8453805E+002, 1.2377710E+002, 6.3541050E+001, 4.4370475E-004, 4.4370475E-004, 6.3334667E-002, 3.4863424E-003
 2.9600398E+002, 1.7251359E-001, 1.8045652E-001, 8.5572000E-005, 2.0858229E-002, 1.8844740E+002, 1.2216235E+002, 5.5846273E+001, 4.2471219E-004, 4.2471219E-004, 6.3624871E-002, 3.5196560E-003
 2.9700442E+002, 1.7225044E-001, 1.8006873E-001, 8.6214343E-005, 2.1011900E-002, 1.9330675E+002, 1.2279619E+002, 5.8145599E+001, 4.3431752E-004, 4.3431752E-004, 6.3925299E-002, 3.5537896E-003
 2.9800491E+002, 1.7263108E-001, 1.7977091E-001, 8.5284832E-005, 2.0789528E-002, 1.9415754E+002, 1.2307164E+002, 6.2436169E+001, 4.3573998E-004, 4.3573998E-004, 6.4228672E-002, 3.5890693E-003
 2.9900473E+002, 1.7291040E-001, 1.7943347E-001, 8.4602739E-005, 2.0626348E-002, 1.9252577E+002, 1.2458174E+002, 5.1286003E+001, 4.3827856E-004, 4.3827856E-004, 6.4520155E-002, 3.6247265E-003
 3.0000532E+002, 1.7323107E-001, 1.7953862E-001, 8.3819727E-005, 2.0439024E-002, 1.8761911E+002, 1.2615905E+002, 5.1044125E+001, 4.2279975E-004, 4.2279975E-004, 6.4817621E-002, 3.6602215E-003
 3.0100836E+002, 1.7415238E-001, 1.7989005E-001, 8.1569937E-005, 1.9900795E-002, 1.8171997E+002, 1.2981081E+002, 4.7386832E+001, 4.2403795E-004, 4.2403795E-004, 6.5112797E-002, 3.6954301E-003
 3.0200274E+002, 1.7570494E-001, 1.7935208E-001, 7.7778558E-005, 1.8993764E-002, 1.8021698E+002, 1.2895464E+002, 4.6850772E+001, 4.1371436E-004, 4.1371436E-004, 6.5408219E-002, 3.7301306E-003
 3.0300378E+002, 1.7522604E-001, 1.7883187E-001, 7.8948007E-005, 1.9273537E-002, 1.8143986E+002, 1.3068775E+002, 4.0961264E+001, 4.3163840E-004, 4.3163840E-004, 6.5700250E-002, 3.7657291E-003
 3.0400074E+002, 1.7481443E-001, 1.7883699E-001, 7.9953133E-005, 1.9513999E-002, 1.8383964E+002, 1.2985752E+002, 4.5580457E+001, 4.3790972E-004, 4.3790972E-004, 6.6000447E-002, 3.8019364E-003
 3.0500750E+002, 1.7366484E-001, 1.7858680E-001, 8.2760778E-005, 2.0185686E-002, 1.8265831E+002, 1.2746441E+002, 5.1599797E+001, 4.3028435E-004, 4.3028435E-004, 6.6303392E-002, 3.8384309E-003
 3.0600804E+002, 1.7352283E-001, 1.7821160E-001, 8.3107600E-005, 2.0268658E-002, 1.8442567E+002, 1.2925877E+002, 6.1593336E+001, 4.5130854E-004, 4.5130854E-004, 6.6609705E-002, 3.8750560E-003
 3.0700155E+002, 1.7218075E-001, 1.7786983E-001, 8.6385112E-005, 2.1052754E-002, 1.8714648E+002, 1.3351464E+002, 3.8991048E+001, 4.0246526E-004, 4.0246526E-004, 6.6889190E-002, 3.9112739E-003
 3.0800695E+002, 1.7153401E-001, 1.7755755E-001, 8.7964533E-005, 2.1430607E-002, 1.8847802E+002, 1.3469703E+002, 4.2081442E+001, 4.4170581E-004, 4.4170581E-004, 6.7188556E-002, 3.9476138E-003
 3.0900537E+002, 1.7167395E-001, 1.7719869E-001, 8.7622928E-005, 2.1348883E-002, 1.8729373E+002, 1.3260103E+002, 5.0347743E+001, 4.3682751E-004, 4.3682751E-004, 6.7491824E-002, 3.9842987E-003
 3.1000640E+002, 1.7109269E-001, 1.7739644E-001, 8.9042160E-005, 2.1688413E-002, 1.9163301E+002, 1.3420171E+002, 4.7183073E+001, 4.3395735E-004, 4.3395735E-004, 6.7790417E-002, 4.0218577E-003
 3.1101212E+002, 1.7051292E-001, 1.7784869E-001, 9.0457712E-005, 2.2027063E-002, 1.9791354E+002, 1.3570996E+002, 3.5645122E+001, 4.0183783E-004, 4.0183783E-004, 6.8081369E-002, 4.0597337E-003
 3.1200443E+002, 1.6939936E-001, 1.7775463E-001, 9.3177693E-005, 2.2677778E-002, 1.9749083E+002, 1.3706961E+002, 3.8022342E+001, 4.5501431E-004, 4.5501431E-004, 6.8382463E-002, 4.0972745E-003
 3.1300045E+002, 1.6875840E-001, 1.7748935E-001, 9.4743340E-005, 2.3052336E-002, 1.9611914E+002, 1.3549682E+002, 3.7681761E+001, 4.2637438E-004, 4.2637438E-004, 6.8678224E-002, 4.1343874E-003
 3.1400285E+002, 1.6798619E-001, 1.7736339E-001, 9.6629500E-005, 2.3503572E-002, 1.9426127E+002, 1.3599861E+002, 4.5100786E+001, 4.4297815E-004, 4.4297815E-004, 6.8981151E-002, 4.1712892E-003
 3.1500301E+002, 1.6817764E-001, 1.7727482E-001, 9.6162179E-005, 2.3391773E-002, 1.9184134E+002, 1.3702261E+002, 4.2432922E+001, 4.2101060E-004, 4.2101060E-004, 6.9277011E-002, 4.2086586E-003
 3.1600177E+002, 1.6889780E-001, 1.7727973E-001, 9.4403986E-005, 2.2971152E-002, 1.8683527E+002, 1.3642051E+002, 4.5363971E+001, 4.3476310E-004, 4.3476310E-004, 6.9578555E-002, 4.2463209E-003
 3.1700223E+002, 1.6862977E-001, 1.7726217E-001, 9.5058701E-005, 2.3127782E-002, 1.8608051E+002, 1.3679919E+002, 3.5039266E+001, 4.1605538E-004, 4.1605538E-004, 6.9870352E-002, 4.2846782E-003
 3.1800510E+002, 1.6930689E-001, 1.7712060E-001, 9.3404903E-005, 2.2732136E-002, 1.8494182E+002, 1.3600705E+002, 3.1762288E+001, 4.2212539E-004, 4.2212539E-004, 7.0166051E-002, 4.3230341E-003
 3.1900046E+002, 1.6955066E-001, 1.7699692E-001, 9.2809058E-005, 2.2589588E-002, 1.8700371E+002, 1.3742413E+002, 3.0263890E+001, 4.3924013E-004, 4.3924013E-004, 7.0462798E-002, 4.3609903E-003
 3.2000646E+002, 1.6835118E-001, 1.7689131E-001, 9.5738198E-005, 2.3290342E-002, 1.9539300E+002, 1.3804919E+002, 4.8966284E+001, 4.5359971E-004, 4.5359971E-004, 7.0776751E-002, 4.4002106E-003
 3.2100038E+002, 1.6840470E-001, 1.7640403E-001, 9.5607972E-005, 2.3259187E-002, 1.9152743E+002, 1.3955408E+002, 2.5706368E+001, 3.9906101E-004, 3.9906101E-004, 7.1059167E-002, 4.4403916E-003
 3.2201154E+002, 1.6846662E-001, 1.7586059E-001, 9.5456180E-005, 2.3222873E-002, 1.9697326E+002, 1.4158375E+002, 3.3092560E+001, 4.3825270E-004, 4.3825270E-004, 7.1366800E-002, 4.4804554E-003
 3.2300318E+002, 1.6836123E-001, 1.7468264E-001, 9.5713494E-005, 2.3284431E-002, 1.9775968E+002, 1.4246995E+002, 2.7242307E+001, 4.3320303E-004, 4.3320303E-004, 7.1663882E-002, 4.5206729E-003
 3.2400150E+002, 1.6832003E-001, 1.7448774E-001, 9.5814509E-005, 2.3308598E-002, 1.9214890E+002, 1.3735506E+002, 3.3313179E+001, 4.2455621E-004, 4.2455621E-004, 7.1967556E-002, 4.5609819E-003
 3.2500369E+002, 1.6770883E-001, 1.7440521E-001, 9.7306856E-005, 2.3665619E-002, 2.0056329E+002, 1.4079202E+002, 2.7127753E+001, 4.4055498E-004, 4.4055498E-004, 7.2263160E-002, 4.6015418E-003
 3.2600272E+002, 1.6655849E-001, 1.7443187E-001, 1.0011563E-004, 2.4337575E-002, 2.1722116E+002, 1.4090155E+002, 3.3382712E+001, 4.2437948E-004, 4.2437948E-004, 7.2566001E-002, 4.6417187E-003
 3.2700997E+002, 1.6793809E-001, 1.7452934E-001, 9.6746784E-005, 2.3531631E-002, 2.0841384E+002, 1.4033174E+002, 3.2879563E+001, 4.3412585E-004, 4.3412585E-004, 7.2866227E-002, 4.6819736E-003
 3.2800104E+002, 1.6996919E-001, 1.7431549E-001, 9.1786758E-005, 2.2345018E-002, 1.9941568E+002, 1.4024601E+002, 2.9572014E+001, 4.2360428E-004, 4.2360428E-004, 7.3162053E-002, 4.7224284E-003
 3.2900961E+002, 1.7040723E-001, 1.7295788E-001, 9.0717051E-005, 2.2089107E-002, 1.9714354E+002, 1.3971852E+002, 3.3996488E+001, 4.3186801E-004, 4.3186801E-004, 7.3463903E-002, 4.7630556E-003
 3.3000737E+002, 1.7115207E-001, 1.7278591E-001, 8.8898200E-005, 2.1653974E-002, 1.9511629E+002, 1.4081267E+002, 2.0782767E+001, 4.3973924E-004, 4.3973924E-004, 7.3756146E-002, 4.8039343E-003
 3.3101078E+002, 1.7139527E-001, 1.7288436E-001, 8.8304283E-005, 2.1511888E-002, 1.9576204E+002, 1.4623109E+002, 4.2691013E+001, 4.4152625E-004, 4.4152625E-004, 7.4071944E-002, 4.8446243E-003
 3.3200186E+002, 1.7119702E-001, 1.7303891E-001, 8.8788452E-005, 2.1627718E-002, 1.9552902E+002, 1.4659644E+002, 2.2327999E+001, 4.1706568E-004, 4.1706568E-004, 7.4356453E-002, 4.8860382E-003
 3.3300957E+002, 1.7107321E-001, 1.7313351E-001, 8.9090867E-005, 2.1700067E-002, 1.9364219E+002, 1.4465992E+002, 1.7946487E+001, 4.2987694E-004, 4.2987694E-004, 7.4651808E-002, 4.9274284E-003
 3.3400720E+002, 1.7026470E-001, 1.7321030E-001, 9.1065545E-005, 2.2172479E-002, 1.9286374E+002, 1.4808957E+002, 3.8860540E+001, 4.3215762E-004, 4.3215762E-004, 7.4965607E-002, 4.9683068E-003
 3.3500638E+002, 1.6997483E-001, 1.7333843E-001, 9.1773511E-005, 2.2341849E-002, 1.9317358E+002, 1.4235285E+002, 1.7883327E+001, 4.1139844E-004, 4.1139844E-004, 7.5247645E-002, 5.0092089E-003
 3.3600572E+002, 1.6952660E-001, 1.7353691E-001, 9.2868224E-005, 2.2603743E-002, 1.9423135E+002, 1.4134245E+002, 1.8297292E+001, 4.3212672E-004, 4.3212672E-004, 7.5546283E-002, 5.0507932E-003
 3.3700765E+002, 1.6881546E-001, 1.7369079E-001, 9.4605156E-005, 2.3019279E-002, 1.9476343E+002, 1.4323779E+002, 4.4004188E+001, 4.3469255E-004, 4.3469255E-004, 7.5863893E-002, 5.0921203E-003
 3.3800604E+002, 1.6727530E-001, 1.7359043E-001, 9.8366695E-005, 2.3919171E-002, 1.9494351E+002, 1.4513913E+002, 1.6622029E+001, 4.3641397E-004, 4.3641397E-004, 7.6145399E-002, 5.1343945E-003
 3.3900299E+002, 1.6605465E-001, 1.7353681E-001, 1.0134786E-004, 2.4632370E-002, 1.9607006E+002, 1.4505402E+002, 2.7505420E+001, 4.1996211E-004, 4.1996211E-004, 7.6452857E-002, 5.1766511E-003
 3.4001118E+002, 1.6537972E-001, 1.7308081E-001, 1.0299628E-004, 2.5026732E-002, 1.9448334E+002, 1.4559807E+002, 3.1317902E+001, 4.2971172E-004, 4.2971172E-004, 7.6756823E-002, 5.2193645E-003
 3.4100663E+002, 1.6570098E-001, 1.7297151E-001, 1.0221158E-004, 2.4839002E-002, 1.9413942E+002, 1.4616343E+002, 2.5531069E+001, 4.3451446E-004, 4.3451446E-004, 7.7052769E-002, 5.2617942E-003
 3.4200696E+002, 1.6604206E-001, 1.7275640E-001, 1.0137855E-004, 2.4639712E-002, 1.9305198E+002, 1.4701729E+002, 2.4401996E+001, 4.3493523E-004, 4.3493523E-004, 7.7350651E-002, 5.3035906E-003
 3.4300160E+002, 1.6620901E-001, 1.7252751E-001, 1.0097063E-004, 2.4542124E-002, 1.9613043E+002, 1.4747054E+002, 3.1515167E+001, 4.3375711E-004, 4.3375711E-004, 7.7654745E-002, 5.3454801E-003
 3.4401153E+002, 1.6627269E-001, 1.7241259E-001, 1.0081498E-004, 2.4504887E-002, 1.9928394E+002, 1.4919547E+002, 2.4802947E+001, 4.4007485E-004, 4.4007485E-004, 7.7952173E-002, 5.3880233E-003
 3.4500437E+002, 1.6591044E-001, 1.7226894E-001, 1.0169954E-004, 2.4716503E-002, 2.0081325E+002, 1.4860852E+002, 1.1520839E+001, 4.0856384E-004, 4.0856384E-004, 7.8241088E-002, 5.4306974E-003
 3.4600120E+002, 1.6728935E-001, 1.7230050E-001, 9.8332154E-005, 2.3910907E-002, 2.0103194E+002, 1.5043751E+002, 2.1181877E+001, 4.2467302E-004, 4.2467302E-004, 7.8546058E-002, 5.4729712E-003
