s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 2.3100968E+002, 1.8279253E-001, 1.9246140E-001, 6.0467111E-005, 1.4852693E-002, 1.5723587E+002, 9.7537374E+001, 1.8075050E+002, 1.1997964E+003, 5.5958503E-002, 4.4606642E-002, 1.6937165E-003
 2.3200371E+002, 1.8276495E-001, 1.9483927E-001, 6.0534139E-005, 1.4868738E-002, 1.6003459E+002, 9.7549239E+001, 1.7466617E+002, 1.2062424E+003, 5.7408531E-002, 4.4891320E-002, 1.7169627E-003
 2.3300352E+002, 1.8190140E-001, 1.9607719E-001, 6.2643207E-005, 1.5373342E-002, 1.6146884E+002, 9.8062470E+001, 1.7984699E+002, 1.1608637E+003, 6.0004845E-002, 4.5183706E-002, 1.7403942E-003
 2.3400453E+002, 1.8197514E-001, 1.9516483E-001, 6.2462899E-005, 1.5330206E-002, 1.6263279E+002, 9.9973390E+001, 1.5734232E+002, 1.1541891E+003, 6.2032383E-002, 4.5456449E-002, 1.7638942E-003
 2.3500426E+002, 1.8184809E-001, 1.9344295E-001, 6.2773075E-005, 1.5404423E-002, 1.6504720E+002, 9.8105153E+001, 1.6297195E+002, 1.2299783E+003, 7.2259677E-002, 4.5747608E-002, 1.7872305E-003
 2.3600979E+002, 1.8141047E-001, 1.9171097E-001, 6.3841413E-005, 1.5660049E-002, 1.7209599E+002, 1.0077458E+002, 1.7324123E+002, 1.1791206E+003, 5.9630600E-002, 4.6043356E-002, 1.8108846E-003
 2.3700064E+002, 1.8106372E-001, 1.9116035E-001, 6.4687914E-005, 1.5862588E-002, 1.7528916E+002, 1.0013012E+002, 1.7131532E+002, 1.1999119E+003, 5.8052023E-002, 4.6331073E-002, 1.8342494E-003
 2.3800770E+002, 1.8111884E-001, 1.9175094E-001, 6.4553397E-005, 1.5830399E-002, 1.7468686E+002, 1.0166815E+002, 1.7542722E+002, 1.2296954E+003, 5.5897866E-002, 4.6623406E-002, 1.8577102E-003
 2.3900919E+002, 1.8126811E-001, 1.9414399E-001, 6.4188972E-005, 1.5743203E-002, 1.7340200E+002, 1.0320311E+002, 1.5756078E+002, 1.1415629E+003, 5.9365391E-002, 4.6901815E-002, 1.8814451E-003
 2.4000399E+002, 1.8126832E-001, 1.9499373E-001, 6.4188574E-005, 1.5743105E-002, 1.7245969E+002, 1.0168472E+002, 1.5960735E+002, 1.2210587E+003, 5.6459501E-002, 4.7191492E-002, 1.9050347E-003
 2.4100424E+002, 1.8107211E-001, 1.9380016E-001, 6.4667817E-005, 1.5857769E-002, 1.7187397E+002, 1.0373901E+002, 1.7033524E+002, 1.2260351E+003, 6.7382149E-002, 4.7488636E-002, 1.9285944E-003
 2.4200807E+002, 1.8039146E-001, 1.9104366E-001, 6.6329900E-005, 1.6255445E-002, 1.7757595E+002, 1.0592171E+002, 1.5531968E+002, 1.2096746E+003, 6.7719438E-002, 4.7769158E-002, 1.9524632E-003
 2.4300071E+002, 1.8028190E-001, 1.8917791E-001, 6.6597528E-005, 1.6319477E-002, 1.7650758E+002, 1.0630624E+002, 1.5100048E+002, 1.1669282E+003, 6.2206442E-002, 4.8053265E-002, 1.9763836E-003
 2.4400804E+002, 1.8035765E-001, 1.8880000E-001, 6.6412612E-005, 1.6275233E-002, 1.7469016E+002, 1.0682679E+002, 1.5420266E+002, 1.1745001E+003, 7.1877497E-002, 4.8344606E-002, 2.0006716E-003
 2.4500325E+002, 1.8038826E-001, 1.8961682E-001, 6.6337898E-005, 1.6257358E-002, 1.7482393E+002, 1.0588925E+002, 1.3752825E+002, 1.1667649E+003, 6.5087152E-002, 4.8621644E-002, 2.0254918E-003
 2.4600123E+002, 1.8083287E-001, 1.9072791E-001, 6.5252130E-005, 1.5997583E-002, 1.7541811E+002, 1.0511488E+002, 1.4564481E+002, 1.2253448E+003, 8.9573739E-002, 4.8916535E-002, 2.0507407E-003
 2.4700166E+002, 1.8084347E-001, 1.9152392E-001, 6.5226165E-005, 1.5991366E-002, 1.7685815E+002, 1.0432172E+002, 1.3918106E+002, 1.1568540E+003, 7.3953353E-002, 4.9199153E-002, 2.0765684E-003
 2.4800879E+002, 1.8020005E-001, 1.9005990E-001, 6.6798063E-005, 1.6367458E-002, 1.7083795E+002, 1.0567698E+002, 1.3182093E+002, 1.2386043E+003, 6.1950470E-002, 4.9483758E-002, 2.1019178E-003
 2.4901052E+002, 1.8014151E-001, 1.8830396E-001, 6.6941354E-005, 1.6401747E-002, 1.6604927E+002, 1.0635266E+002, 1.4155844E+002, 1.1869844E+003, 7.8013503E-002, 4.9780791E-002, 2.1273761E-003
 2.5000963E+002, 1.7969319E-001, 1.8751834E-001, 6.8036022E-005, 1.6663660E-002, 1.6721540E+002, 1.0672682E+002, 1.4292239E+002, 1.1764508E+003, 8.6334024E-002, 5.0072984E-002, 2.1536417E-003
 2.5100882E+002, 1.7944720E-001, 1.8710558E-001, 6.8636728E-005, 1.6807384E-002, 1.6687581E+002, 1.0701797E+002, 1.2978226E+002, 1.2152959E+003, 7.7053829E-002, 5.0354509E-002, 2.1801435E-003
 2.5200228E+002, 1.7953946E-001, 1.8703883E-001, 6.8411310E-005, 1.6753452E-002, 1.6774804E+002, 1.0820065E+002, 1.3189934E+002, 1.1908172E+003, 7.7413083E-002, 5.0643833E-002, 2.2061742E-003
 2.5300312E+002, 1.7944765E-001, 1.8821564E-001, 6.8635212E-005, 1.6807032E-002, 1.7425432E+002, 1.0994417E+002, 1.2172874E+002, 1.2002292E+003, 9.4656632E-002, 5.0926526E-002, 2.2329571E-003
 2.5400359E+002, 1.7939959E-001, 1.8903408E-001, 6.8752436E-005, 1.6835079E-002, 1.7865079E+002, 1.0670417E+002, 1.1257552E+002, 1.1763122E+003, 8.8281240E-002, 5.1207841E-002, 2.2602713E-003
 2.5500002E+002, 1.7960952E-001, 1.8788869E-001, 6.8239816E-005, 1.6712431E-002, 1.7628439E+002, 1.0729655E+002, 1.2651295E+002, 1.1967514E+003, 9.1918084E-002, 5.1505948E-002, 2.2876688E-003
 2.5600354E+002, 1.7989651E-001, 1.8683269E-001, 6.7539169E-005, 1.6544785E-002, 1.7253515E+002, 1.0784204E+002, 1.2846972E+002, 1.1952205E+003, 8.2110259E-002, 5.1797866E-002, 2.3149162E-003
 2.5700955E+002, 1.7973829E-001, 1.8597957E-001, 6.7925553E-005, 1.6637234E-002, 1.7274715E+002, 1.1066316E+002, 1.1244071E+002, 1.1793541E+003, 7.6973334E-002, 5.2079274E-002, 2.3422425E-003
 2.5801034E+002, 1.7894200E-001, 1.8563847E-001, 6.9869818E-005, 1.7102446E-002, 1.8051352E+002, 1.1035463E+002, 1.1229229E+002, 1.1947371E+003, 9.7620910E-002, 5.2370587E-002, 2.3700056E-003
 2.5900094E+002, 1.7908282E-001, 1.8570327E-001, 6.9525988E-005, 1.7020180E-002, 1.7740101E+002, 1.1044913E+002, 1.0846513E+002, 1.1808684E+003, 8.4489435E-002, 5.2656482E-002, 2.3978114E-003
 2.6000324E+002, 1.7869399E-001, 1.8585426E-001, 7.0475332E-005, 1.7247341E-002, 1.8271899E+002, 1.1182054E+002, 1.0785331E+002, 1.1877389E+003, 7.6381065E-002, 5.2943150E-002, 2.4253251E-003
 2.6100492E+002, 1.7836274E-001, 1.8582723E-001, 7.1284078E-005, 1.7440860E-002, 1.8782444E+002, 1.1239525E+002, 1.1423626E+002, 1.2295855E+003, 7.8895700E-002, 5.3237355E-002, 2.4527328E-003
 2.6200879E+002, 1.7897251E-001, 1.8584362E-001, 6.9795177E-005, 1.7084605E-002, 1.8546785E+002, 1.1277055E+002, 1.0539440E+002, 1.1263816E+003, 7.7373983E-002, 5.3520255E-002, 2.4798940E-003
 2.6300812E+002, 1.7932455E-001, 1.8588741E-001, 6.8935590E-005, 1.6878939E-002, 1.8554433E+002, 1.1371454E+002, 1.0877604E+002, 1.2431165E+003, 9.1613416E-002, 5.3813245E-002, 2.5077639E-003
 2.6400259E+002, 1.7913872E-001, 1.8608240E-001, 6.9389313E-005, 1.6987512E-002, 1.8802382E+002, 1.1297781E+002, 1.0572511E+002, 1.1683308E+003, 8.0574726E-002, 5.4099598E-002, 2.5364758E-003
 2.6500030E+002, 1.8010071E-001, 1.8648095E-001, 6.7040599E-005, 1.6425518E-002, 1.7275763E+002, 1.1323675E+002, 1.1150514E+002, 1.2503931E+003, 8.4035900E-002, 5.4396120E-002, 2.5654442E-003
 2.6600992E+002, 1.7952919E-001, 1.8609742E-001, 6.8436814E-005, 1.6759567E-002, 1.6905185E+002, 1.1457886E+002, 1.1236962E+002, 1.1876204E+003, 8.6804826E-002, 5.4691650E-002, 2.5948989E-003
 2.6700157E+002, 1.7900044E-001, 1.8561059E-001, 6.9728090E-005, 1.7068530E-002, 1.6908025E+002, 1.1378224E+002, 9.3164960E+001, 1.2212333E+003, 9.2093810E-002, 5.4971867E-002, 2.6243620E-003
 2.6800766E+002, 1.7887907E-001, 1.8542339E-001, 7.0024295E-005, 1.7139417E-002, 1.7416636E+002, 1.1349629E+002, 9.9529163E+001, 1.1935962E+003, 8.8588920E-002, 5.5267203E-002, 2.6535239E-003
 2.6900905E+002, 1.7860437E-001, 1.8533903E-001, 7.0695180E-005, 1.7299942E-002, 1.7705015E+002, 1.1397248E+002, 9.8256165E+001, 1.2082333E+003, 7.8762977E-002, 5.5557376E-002, 2.6825359E-003
 2.7000838E+002, 1.7919838E-001, 1.8528277E-001, 6.9244576E-005, 1.6952859E-002, 1.7566343E+002, 1.1352230E+002, 9.4175686E+001, 1.1346702E+003, 8.0083463E-002, 5.5844394E-002, 2.7115192E-003
 2.7100494E+002, 1.7888384E-001, 1.8528333E-001, 7.0012545E-005, 1.7136609E-002, 1.7835216E+002, 1.1381729E+002, 9.1602160E+001, 1.2458379E+003, 8.8461231E-002, 5.6132783E-002, 2.7404190E-003
 2.7200463E+002, 1.7882710E-001, 1.8511651E-001, 7.0151213E-005, 1.7169789E-002, 1.7763446E+002, 1.1577687E+002, 9.7694209E+001, 1.1520315E+003, 8.1878250E-002, 5.6426609E-002, 2.7696850E-003
 2.7301113E+002, 1.7823739E-001, 1.8553043E-001, 7.1591389E-005, 1.7514373E-002, 1.7854734E+002, 1.1657128E+002, 8.7673509E+001, 1.1744327E+003, 6.9029487E-002, 5.6711734E-002, 2.7997137E-003
 2.7400411E+002, 1.7760057E-001, 1.8608823E-001, 7.3146527E-005, 1.7886463E-002, 1.7992517E+002, 1.1570166E+002, 8.5868371E+001, 1.1922902E+003, 8.2243374E-002, 5.7001526E-002, 2.8293349E-003
 2.7500624E+002, 1.7687799E-001, 1.8596764E-001, 7.4911072E-005, 1.8308659E-002, 1.8345762E+002, 1.1746094E+002, 8.7078247E+001, 1.1872209E+003, 8.7316374E-002, 5.7291909E-002, 2.8587597E-003
 2.7600720E+002, 1.7701798E-001, 1.8566218E-001, 7.4569151E-005, 1.8226851E-002, 1.8038263E+002, 1.1679863E+002, 8.3345513E+001, 1.2183770E+003, 8.0994024E-002, 5.7578322E-002, 2.8881017E-003
 2.7700414E+002, 1.7701793E-001, 1.8544458E-001, 7.4569097E-005, 1.8226848E-002, 1.8061007E+002, 1.1685596E+002, 8.8193109E+001, 1.2178454E+003, 8.7441125E-002, 5.7872353E-002, 2.9179343E-003
 2.7800835E+002, 1.7679976E-001, 1.8530043E-001, 7.5101898E-005, 1.8354321E-002, 1.8587932E+002, 1.1935934E+002, 9.2380762E+001, 1.1707662E+003, 9.8763654E-002, 5.8166198E-002, 2.9481244E-003
 2.7900250E+002, 1.7776342E-001, 1.8521015E-001, 7.2749043E-005, 1.7791350E-002, 1.8290284E+002, 1.1892021E+002, 9.0686118E+001, 1.1921823E+003, 8.7569466E-002, 5.8457491E-002, 2.9784219E-003
 2.8000629E+002, 1.7879110E-001, 1.8496859E-001, 7.0239667E-005, 1.7190940E-002, 1.7882448E+002, 1.1846394E+002, 8.7504472E+001, 1.1830091E+003, 1.0952407E-001, 5.8748657E-002, 3.0089474E-003
 2.8100589E+002, 1.7766365E-001, 1.8463105E-001, 7.2992710E-005, 1.7849649E-002, 1.8130652E+002, 1.1794626E+002, 7.6165073E+001, 1.2112547E+003, 9.1825203E-002, 5.9033556E-002, 3.0401281E-003
 2.8200741E+002, 1.7679976E-001, 1.8427672E-001, 7.5102154E-005, 1.8354382E-002, 1.8268670E+002, 1.1703386E+002, 7.0216040E+001, 1.1715211E+003, 8.7447225E-002, 5.9320444E-002, 3.0714987E-003
 2.8300240E+002, 1.7589843E-001, 1.8393772E-001, 7.7303372E-005, 1.8881077E-002, 1.7949910E+002, 1.1917097E+002, 7.9740080E+001, 1.2253097E+003, 9.2960971E-002, 5.9618915E-002, 3.1027962E-003
 2.8400907E+002, 1.7544988E-001, 1.8352007E-001, 7.8398913E-005, 1.9143203E-002, 1.7955658E+002, 1.1963496E+002, 6.8434324E+001, 1.2050888E+003, 1.0248972E-001, 5.9903172E-002, 3.1349627E-003
 2.8500028E+002, 1.7516586E-001, 1.8314300E-001, 7.9092510E-005, 1.9309164E-002, 1.8030844E+002, 1.1939579E+002, 6.6161997E+001, 1.1146954E+003, 9.6520686E-002, 6.0190782E-002, 3.1672547E-003
 2.8600526E+002, 1.7459664E-001, 1.8295257E-001, 8.0482740E-005, 1.9641806E-002, 1.8026668E+002, 1.1987142E+002, 6.5510014E+001, 1.2253642E+003, 7.5635648E-002, 6.0480289E-002, 3.1991392E-003
 2.8700644E+002, 1.7438219E-001, 1.8311506E-001, 8.1006533E-005, 1.9767134E-002, 1.7923487E+002, 1.1909793E+002, 8.1489263E+001, 1.2464922E+003, 1.0409211E-001, 6.0786577E-002, 3.2314642E-003
 2.8800145E+002, 1.7577099E-001, 1.8349818E-001, 7.7614598E-005, 1.8955545E-002, 1.8203726E+002, 1.2019739E+002, 7.0559892E+001, 1.2008178E+003, 9.9580967E-002, 6.1072715E-002, 3.2641135E-003
 2.8900037E+002, 1.7705782E-001, 1.8340666E-001, 7.4472266E-005, 1.8203670E-002, 1.7946004E+002, 1.2279145E+002, 6.7510751E+001, 1.1481674E+003, 1.0039237E-001, 6.1362945E-002, 3.2970023E-003
 2.9000895E+002, 1.7742414E-001, 1.8313004E-001, 7.3577769E-005, 1.7989642E-002, 1.7860246E+002, 1.2373104E+002, 7.1715289E+001, 1.2319082E+003, 8.5266214E-002, 6.1660554E-002, 3.3300074E-003
 2.9101366E+002, 1.7651272E-001, 1.8258542E-001, 7.5803464E-005, 1.8522180E-002, 1.7967439E+002, 1.2289038E+002, 6.7739580E+001, 1.1677887E+003, 7.9874171E-002, 6.1952748E-002, 3.3631435E-003
 2.9200790E+002, 1.7353712E-001, 1.8203322E-001, 8.3070139E-005, 2.0260871E-002, 1.8206512E+002, 1.2386474E+002, 6.6289899E+001, 1.1845479E+003, 7.8351514E-002, 6.2246425E-002, 3.3959778E-003
 2.9301018E+002, 1.7346895E-001, 1.8155739E-001, 8.3236570E-005, 2.0300699E-002, 1.8192676E+002, 1.2527692E+002, 6.9546554E+001, 1.2353817E+003, 8.1662254E-002, 6.2542766E-002, 3.4288627E-003
 2.9401079E+002, 1.7356931E-001, 1.8123505E-001, 8.2991426E-005, 2.0242048E-002, 1.8167077E+002, 1.2466427E+002, 4.9275782E+001, 1.1353956E+003, 9.1661450E-002, 6.2820114E-002, 3.4616989E-003
 2.9500671E+002, 1.7377686E-001, 1.8124886E-001, 8.2484279E-005, 2.0120700E-002, 1.8522865E+002, 1.2447123E+002, 6.2203270E+001, 1.2407405E+003, 1.0728908E-001, 6.3122194E-002, 3.4946739E-003
 2.9600634E+002, 1.7394440E-001, 1.8169133E-001, 8.2075229E-005, 2.0022825E-002, 1.8239435E+002, 1.2305551E+002, 6.8061943E+001, 1.1834956E+003, 1.1563995E-001, 6.3418429E-002, 3.5280050E-003
 2.9700961E+002, 1.7445585E-001, 1.8207774E-001, 8.0826477E-005, 1.9724035E-002, 1.8202606E+002, 1.2395207E+002, 6.0798812E+001, 1.1924030E+003, 9.8905038E-002, 6.3708100E-002, 3.5618471E-003
 2.9800137E+002, 1.7584260E-001, 1.8202375E-001, 7.7440401E-005, 1.8913869E-002, 1.8098115E+002, 1.2389591E+002, 5.1529740E+001, 1.1315090E+003, 9.5184023E-002, 6.3993848E-002, 3.5956951E-003
 2.9900011E+002, 1.7531739E-001, 1.8164442E-001, 7.8722937E-005, 1.9220739E-002, 1.8091260E+002, 1.2507939E+002, 5.4779087E+001, 1.2268890E+003, 9.5230965E-002, 6.4288274E-002, 3.6290164E-003
 3.0000412E+002, 1.7508422E-001, 1.8205764E-001, 7.9292523E-005, 1.9357031E-002, 1.8270459E+002, 1.2586607E+002, 5.4297524E+001, 1.2389304E+003, 1.1491062E-001, 6.4580184E-002, 3.6630720E-003
 3.0100009E+002, 1.7489098E-001, 1.8194392E-001, 7.9764529E-005, 1.9469969E-002, 1.8356446E+002, 1.2743417E+002, 5.9996701E+001, 1.1906716E+003, 1.0958192E-001, 6.4876979E-002, 3.6974909E-003
 3.0200163E+002, 1.7447993E-001, 1.8093082E-001, 8.0768210E-005, 1.9710117E-002, 1.8768634E+002, 1.2669682E+002, 6.5382579E+001, 1.1973445E+003, 1.0416471E-001, 6.5175455E-002, 3.7317452E-003
 3.0300162E+002, 1.7394528E-001, 1.8039398E-001, 8.2073638E-005, 2.0022464E-002, 1.9072283E+002, 1.2693797E+002, 5.1735961E+001, 1.2033384E+003, 9.4297902E-002, 6.5460885E-002, 3.7662296E-003
 3.0400006E+002, 1.7359979E-001, 1.7981240E-001, 8.2917316E-005, 2.0224329E-002, 1.9017013E+002, 1.2739192E+002, 5.2011563E+001, 1.1915806E+003, 1.0583511E-001, 6.5755869E-002, 3.8005276E-003
 3.0500486E+002, 1.7244703E-001, 1.7933649E-001, 8.5732332E-005, 2.0897883E-002, 1.9365225E+002, 1.2802324E+002, 4.3918306E+001, 1.1341424E+003, 1.0967924E-001, 6.6043063E-002, 3.8352325E-003
 3.0601050E+002, 1.7076111E-001, 1.7914346E-001, 8.9850153E-005, 2.1883156E-002, 1.9042715E+002, 1.2853816E+002, 3.5565239E+001, 1.1408768E+003, 9.4236574E-002, 6.6330952E-002, 3.8708911E-003
 3.0700487E+002, 1.7020905E-001, 1.7897894E-001, 9.1198510E-005, 2.2205778E-002, 1.8932491E+002, 1.2807267E+002, 4.5501552E+001, 1.2145639E+003, 8.6545381E-002, 6.6633876E-002, 3.9063062E-003
 3.0800997E+002, 1.7044189E-001, 1.7909983E-001, 9.0629332E-005, 2.2069583E-002, 1.9339471E+002, 1.2775329E+002, 4.2160898E+001, 1.2383351E+003, 1.1709124E-001, 6.6929234E-002, 3.9428591E-003
 3.0900310E+002, 1.7125854E-001, 1.7926458E-001, 8.8634749E-005, 2.1592336E-002, 1.9618857E+002, 1.2854920E+002, 5.7443698E+001, 1.2352896E+003, 1.1795117E-001, 6.7236026E-002, 3.9793434E-003
 3.1000114E+002, 1.7161272E-001, 1.7976365E-001, 8.7769830E-005, 2.1385392E-002, 1.9492439E+002, 1.2796330E+002, 5.3083084E+001, 1.1895971E+003, 1.2122146E-001, 6.7528372E-002, 4.0157924E-003
 3.1100056E+002, 1.7056447E-001, 1.8003440E-001, 9.0330448E-005, 2.1998037E-002, 1.9015329E+002, 1.2904940E+002, 4.5976637E+001, 1.1908719E+003, 1.0246925E-001, 6.7819981E-002, 4.0530526E-003
 3.1200789E+002, 1.7040273E-001, 1.7952342E-001, 9.0725299E-005, 2.2092525E-002, 1.9110588E+002, 1.3203702E+002, 4.4178947E+001, 1.2005618E+003, 1.0120525E-001, 6.8117086E-002, 4.0898268E-003
 3.1300407E+002, 1.7064407E-001, 1.7910253E-001, 9.0135849E-005, 2.1951487E-002, 1.9174344E+002, 1.3284614E+002, 4.1819409E+001, 1.1908028E+003, 1.0210877E-001, 6.8412001E-002, 4.1266357E-003
 3.1400634E+002, 1.6986815E-001, 1.7872754E-001, 9.2030722E-005, 2.2404877E-002, 1.9075683E+002, 1.3362172E+002, 2.4324719E+001, 1.1075814E+003, 8.5764333E-002, 6.8691240E-002, 4.1634774E-003
 3.1501016E+002, 1.6862860E-001, 1.7860376E-001, 9.5058140E-005, 2.3129248E-002, 1.8858282E+002, 1.3382450E+002, 4.6281205E+001, 1.2417387E+003, 1.0715322E-001, 6.9001644E-002, 4.2001924E-003
 3.1601071E+002, 1.6825493E-001, 1.7819119E-001, 9.5970612E-005, 2.3347577E-002, 1.8976757E+002, 1.3007167E+002, 4.8057759E+001, 1.1702714E+003, 1.1435378E-001, 6.9298345E-002, 4.2378001E-003
 3.1700445E+002, 1.6839361E-001, 1.7720675E-001, 9.5631942E-005, 2.3266548E-002, 1.9014493E+002, 1.2739674E+002, 3.7432312E+001, 1.1721178E+003, 7.9849437E-002, 6.9584037E-002, 4.2749355E-003
 3.1801040E+002, 1.6802654E-001, 1.7650052E-001, 9.6528804E-005, 2.3481149E-002, 1.8852301E+002, 1.2826014E+002, 3.6176409E+001, 1.2162640E+003, 8.8902442E-002, 6.9876947E-002, 4.3112870E-003
 3.1900740E+002, 1.6797791E-001, 1.7644993E-001, 9.6647463E-005, 2.3509544E-002, 1.8927931E+002, 1.2916062E+002, 4.8080987E+001, 1.2113910E+003, 1.2090877E-001, 7.0181115E-002, 4.3486180E-003
 3.2000555E+002, 1.6762866E-001, 1.7689941E-001, 9.7499916E-005, 2.3713519E-002, 1.9343273E+002, 1.3085255E+002, 3.7701124E+001, 1.1662978E+003, 1.1233038E-001, 7.0468089E-002, 4.3865073E-003
 3.2100528E+002, 1.6666111E-001, 1.7773881E-001, 9.9863498E-005, 2.4279074E-002, 1.9422364E+002, 1.3267899E+002, 3.1647417E+001, 1.1756956E+003, 9.8894777E-002, 7.0757268E-002, 4.4241503E-003
 3.2200049E+002, 1.6714872E-001, 1.7778117E-001, 9.8672105E-005, 2.3993999E-002, 1.9531433E+002, 1.3306075E+002, 3.5743487E+001, 1.2047390E+003, 1.1767030E-001, 7.1053344E-002, 4.4616349E-003
 3.2300778E+002, 1.6765839E-001, 1.7752161E-001, 9.7427090E-005, 2.3696097E-002, 1.9561352E+002, 1.3303833E+002, 3.4873605E+001, 1.2202308E+003, 1.0541484E-001, 7.1346183E-002, 4.4994135E-003
 3.2400129E+002, 1.6755062E-001, 1.7727771E-001, 9.7690275E-005, 2.3759073E-002, 1.9657203E+002, 1.3469093E+002, 5.1133178E+001, 1.2240103E+003, 1.1503053E-001, 7.1654566E-002, 4.5375730E-003
 3.2500297E+002, 1.6739814E-001, 1.7581817E-001, 9.8062791E-005, 2.3848207E-002, 1.9561605E+002, 1.3585291E+002, 3.3265892E+001, 1.1652778E+003, 8.3190158E-002, 7.1937740E-002, 4.5765771E-003
 3.2600126E+002, 1.6748782E-001, 1.7569604E-001, 9.7844000E-005, 2.3795857E-002, 1.9299592E+002, 1.3741719E+002, 1.5451901E+001, 1.1056759E+003, 8.0774339E-002, 7.2221012E-002, 4.6158385E-003
 3.2700549E+002, 1.6768422E-001, 1.7622878E-001, 9.7364357E-005, 2.3681090E-002, 1.9191426E+002, 1.3723062E+002, 3.6936705E+001, 1.2688345E+003, 1.1318132E-001, 7.2533282E-002, 4.6547954E-003
 3.2800322E+002, 1.6789730E-001, 1.7503414E-001, 9.6843850E-005, 2.3556549E-002, 1.9240904E+002, 1.4073934E+002, 3.3682769E+001, 1.1656808E+003, 1.0656663E-001, 7.2825416E-002, 4.6946111E-003
 3.2900784E+002, 1.6786101E-001, 1.7413010E-001, 9.6932090E-005, 2.3577644E-002, 2.0161306E+002, 1.4213022E+002, 2.4569335E+001, 1.1838256E+003, 1.0244520E-001, 7.3114340E-002, 4.7338196E-003
 3.3000125E+002, 1.6829076E-001, 1.7278126E-001, 9.5882792E-005, 2.3326580E-002, 1.9807263E+002, 1.4163121E+002, 3.6474291E+001, 1.2186025E+003, 1.2338542E-001, 7.3417804E-002, 4.7729518E-003
 3.3100870E+002, 1.6873537E-001, 1.7271558E-001, 9.4797082E-005, 2.3066802E-002, 1.9768812E+002, 1.4165300E+002, 4.7173697E+001, 1.2031921E+003, 1.3137781E-001, 7.3722309E-002, 4.8126628E-003
 3.3200259E+002, 1.6921786E-001, 1.7246598E-001, 9.3618896E-005, 2.2784892E-002, 2.0069820E+002, 1.3971621E+002, 2.5174464E+001, 1.1612041E+003, 1.0034023E-001, 7.4003867E-002, 4.8534373E-003
 3.3301010E+002, 1.7042603E-001, 1.7228881E-001, 9.0668905E-005, 2.2079050E-002, 1.9866429E+002, 1.4002656E+002, 3.8989433E+001, 1.2219062E+003, 1.0492516E-001, 7.4311361E-002, 4.8938479E-003
 3.3400484E+002, 1.6800183E-001, 1.7210772E-001, 9.6588231E-005, 2.3495404E-002, 2.1090463E+002, 1.4077472E+002, 3.2030263E+001, 1.1893893E+003, 1.1013755E-001, 7.4605131E-002, 4.9343920E-003
 3.3500692E+002, 1.6898068E-001, 1.7186006E-001, 9.4198565E-005, 2.2923629E-002, 2.0303432E+002, 1.3788824E+002, 2.5666753E+001, 1.2240937E+003, 9.8244603E-002, 7.4897851E-002, 4.9753683E-003
 3.3600416E+002, 1.6803157E-001, 1.7218017E-001, 9.6516016E-005, 2.3478105E-002, 2.0555894E+002, 1.3942303E+002, 2.4565130E+001, 1.1997607E+003, 1.0944760E-001, 7.5193393E-002, 5.0161437E-003
 3.3701008E+002, 1.6769366E-001, 1.7251296E-001, 9.7341315E-005, 2.3675564E-002, 2.0455741E+002, 1.4011045E+002, 2.7586906E+001, 1.1699565E+003, 1.1208109E-001, 7.5492908E-002, 5.0566803E-003
 3.3800386E+002, 1.6775010E-001, 1.7274911E-001, 9.7203477E-005, 2.3642577E-002, 2.0381807E+002, 1.3950929E+002, 2.2761859E+001, 1.1565398E+003, 9.4979651E-002, 7.5784688E-002, 5.0974421E-003
 3.3900167E+002, 1.6673839E-001, 1.7279862E-001, 9.9673618E-005, 2.4233621E-002, 2.1102804E+002, 1.3878302E+002, 1.2724657E+001, 1.1538458E+003, 8.3557219E-002, 7.6070823E-002, 5.1375347E-003
 3.4000090E+002, 1.6654121E-001, 1.7279325E-001, 1.0015515E-004, 2.4348845E-002, 2.1219802E+002, 1.3926648E+002, 2.9931815E+001, 1.2342582E+003, 1.0942273E-001, 7.6377263E-002, 5.1770566E-003
 3.4100029E+002, 1.6587547E-001, 1.7278510E-001, 1.0178084E-004, 2.4737829E-002, 2.1607542E+002, 1.4158502E+002, 3.5499462E+001, 1.2287668E+003, 1.1602228E-001, 7.6675219E-002, 5.2166861E-003
 3.4200867E+002, 1.6555424E-001, 1.7279859E-001, 1.0256539E-004, 2.4925550E-002, 2.1758212E+002, 1.4353985E+002, 2.2307602E+001, 1.1217010E+003, 8.2588515E-002, 7.6959791E-002, 5.2572865E-003
 3.4300355E+002, 1.6334750E-001, 1.7277791E-001, 1.0795371E-004, 2.6214823E-002, 2.3170425E+002, 1.4359789E+002, 2.0982196E+001, 1.2179402E+003, 9.8090917E-002, 7.7257353E-002, 5.2981802E-003
 3.4400378E+002, 1.6389057E-001, 1.7252373E-001, 1.0662888E-004, 2.5897827E-002, 2.0895650E+002, 1.4437765E+002, 3.6498495E+001, 1.2282032E+003, 1.2300777E-001, 7.7563655E-002, 5.3385261E-003
 3.4500262E+002, 1.6307368E-001, 1.7205086E-001, 1.0862405E-004, 2.6375194E-002, 2.0576698E+002, 1.4261025E+002, 3.4336742E+001, 1.1801997E+003, 1.3599171E-001, 7.7858495E-002, 5.3801440E-003
 3.4600550E+002, 1.6322873E-001, 1.7167143E-001, 1.0824517E-004, 2.6284547E-002, 2.0494736E+002, 1.4337375E+002, 2.1681456E+001, 1.1820593E+003, 1.1290089E-001, 7.8147553E-002, 5.4227240E-003
