s,C,C,C,C,C,C
 9.9500000E+003, 2.7694346E+001, 2.7878122E+001, 2.8411261E+001, 2.9291760E+001, 3.0516299E+001, 3.2123754E+001
 1.0000000E+004, 2.7738986E+001, 2.7922673E+001, 2.8455557E+001, 2.9335632E+001, 3.0559581E+001, 3.2166260E+001
 1.0050000E+004, 2.7783604E+001, 2.7967203E+001, 2.8499832E+001, 2.9379484E+001, 3.0602843E+001, 3.2208745E+001
 1.0100000E+004, 2.7828201E+001, 2.8011712E+001, 2.8544085E+001, 2.9423314E+001, 3.0646083E+001, 3.2251210E+001
 1.0150000E+004, 2.7872776E+001, 2.8056200E+001, 2.8588317E+001, 2.9467123E+001, 3.0689303E+001, 3.2293653E+001
 1.0200000E+004, 2.7917330E+001, 2.8100666E+001, 2.8632527E+001, 2.9510911E+001, 3.0732501E+001, 3.2336076E+001
 1.0250000E+004, 2.7961863E+001, 2.8145110E+001, 2.8676716E+001, 2.9554677E+001, 3.0775678E+001, 3.2378479E+001
 1.0300000E+004, 2.8006374E+001, 2.8189534E+001, 2.8720884E+001, 2.9598422E+001, 3.0818834E+001, 3.2420860E+001
 1.0350000E+004, 2.8050864E+001, 2.8233935E+001, 2.8765030E+001, 2.9642146E+001, 3.0861970E+001, 3.2463221E+001
 1.0400000E+004, 2.8095332E+001, 2.8278316E+001, 2.8809156E+001, 2.9685849E+001, 3.0905084E+001, 3.2505562E+001
 1.0450000E+004, 2.8139779E+001, 2.8322675E+001, 2.8853260E+001, 2.9729530E+001, 3.0948177E+001, 3.2547881E+001
 1.0500000E+004, 2.8184205E+001, 2.8367013E+001, 2.8897342E+001, 2.9773191E+001, 3.0991250E+001, 3.2590180E+001
 1.0550000E+004, 2.8228610E+001, 2.8411330E+001, 2.8941403E+001, 2.9816830E+001, 3.1034301E+001, 3.2632459E+001
 1.0600000E+004, 2.8272993E+001, 2.8455625E+001, 2.8985443E+001, 2.9860448E+001, 3.1077331E+001, 3.2674717E+001
 1.0650000E+004, 2.8317355E+001, 2.8499899E+001, 2.9029462E+001, 2.9904045E+001, 3.1120341E+001, 3.2716954E+001
 1.0700000E+004, 2.8361695E+001, 2.8544151E+001, 2.9073460E+001, 2.9947621E+001, 3.1163330E+001, 3.2759171E+001
 1.0750000E+004, 2.8406014E+001, 2.8588383E+001, 2.9117436E+001, 2.9991176E+001, 3.1206297E+001, 3.2801367E+001
 1.0800000E+004, 2.8450312E+001, 2.8632592E+001, 2.9161391E+001, 3.0034709E+001, 3.1249244E+001, 3.2843543E+001
 1.0850000E+004, 2.8494588E+001, 2.8676781E+001, 2.9205325E+001, 3.0078222E+001, 3.1292170E+001, 3.2885698E+001
 1.0900000E+004, 2.8538843E+001, 2.8720948E+001, 2.9249237E+001, 3.0121714E+001, 3.1335076E+001, 3.2927833E+001
 1.0950000E+004, 2.8583077E+001, 2.8765094E+001, 2.9293129E+001, 3.0165184E+001, 3.1377960E+001, 3.2969948E+001
 1.1000000E+004, 2.8627289E+001, 2.8809219E+001, 2.9336999E+001, 3.0208633E+001, 3.1420824E+001, 3.3012042E+001
 1.1050000E+004, 2.8671481E+001, 2.8853323E+001, 2.9380848E+001, 3.0252062E+001, 3.1463666E+001, 3.3054115E+001
 1.1100000E+004, 2.8715650E+001, 2.8897405E+001, 2.9424676E+001, 3.0295469E+001, 3.1506488E+001, 3.3096168E+001
 1.1150000E+004, 2.8759799E+001, 2.8941466E+001, 2.9468482E+001, 3.0338855E+001, 3.1549290E+001, 3.3138201E+001
 1.1200000E+004, 2.8803926E+001, 2.8985505E+001, 2.9512268E+001, 3.0382221E+001, 3.1592070E+001, 3.3180213E+001
 1.1250000E+004, 2.8848032E+001, 2.9029524E+001, 2.9556032E+001, 3.0425565E+001, 3.1634830E+001, 3.3222205E+001
 1.1300000E+004, 2.8892117E+001, 2.9073521E+001, 2.9599775E+001, 3.0468888E+001, 3.1677569E+001, 3.3264176E+001
 1.1350000E+004, 2.8936180E+001, 2.9117497E+001, 2.9643497E+001, 3.0512190E+001, 3.1720287E+001, 3.3306128E+001
 1.1400000E+004, 2.8980223E+001, 2.9161452E+001, 2.9687198E+001, 3.0555472E+001, 3.1762985E+001, 3.3348058E+001
 1.1450000E+004, 2.9024244E+001, 2.9205385E+001, 2.9730878E+001, 3.0598732E+001, 3.1805662E+001, 3.3389969E+001
 1.1500000E+004, 2.9068243E+001, 2.9249297E+001, 2.9774536E+001, 3.0641972E+001, 3.1848318E+001, 3.3431859E+001
 1.1550000E+004, 2.9112222E+001, 2.9293188E+001, 2.9818174E+001, 3.0685190E+001, 3.1890954E+001, 3.3473729E+001
 1.1600000E+004, 2.9156179E+001, 2.9337058E+001, 2.9861790E+001, 3.0728388E+001, 3.1933568E+001, 3.3515578E+001
 1.1650000E+004, 2.9200115E+001, 2.9380907E+001, 2.9905386E+001, 3.0771565E+001, 3.1976163E+001, 3.3557408E+001
 1.1700000E+004, 2.9244030E+001, 2.9424735E+001, 2.9948960E+001, 3.0814720E+001, 3.2018736E+001, 3.3599217E+001
 1.1750000E+004, 2.9287924E+001, 2.9468541E+001, 2.9992513E+001, 3.0857855E+001, 3.2061289E+001, 3.3641005E+001
 1.1800000E+004, 2.9331796E+001, 2.9512326E+001, 3.0036045E+001, 3.0900970E+001, 3.2103822E+001, 3.3682774E+001
 1.1850000E+004, 2.9375647E+001, 2.9556090E+001, 3.0079556E+001, 3.0944063E+001, 3.2146333E+001, 3.3724522E+001
 1.1900000E+004, 2.9419477E+001, 2.9599833E+001, 3.0123047E+001, 3.0987135E+001, 3.2188825E+001, 3.3766250E+001
 1.1950000E+004, 2.9463286E+001, 2.9643555E+001, 3.0166516E+001, 3.1030187E+001, 3.2231295E+001, 3.3807958E+001
 1.2000000E+004, 2.9507074E+001, 2.9687256E+001, 3.0209964E+001, 3.1073217E+001, 3.2273745E+001, 3.3849645E+001
 1.2050000E+004, 2.9550841E+001, 2.9730935E+001, 3.0253391E+001, 3.1116227E+001, 3.2316175E+001, 3.3891313E+001
 1.2100000E+004, 2.9594586E+001, 2.9774594E+001, 3.0296797E+001, 3.1159216E+001, 3.2358584E+001, 3.3932960E+001
 1.2150000E+004, 2.9638310E+001, 2.9818231E+001, 3.0340182E+001, 3.1202184E+001, 3.2400972E+001, 3.3974587E+001
 1.2200000E+004, 2.9682013E+001, 2.9861847E+001, 3.0383546E+001, 3.1245132E+001, 3.2443340E+001, 3.4016194E+001
 1.2250000E+004, 2.9725696E+001, 2.9905443E+001, 3.0426889E+001, 3.1288059E+001, 3.2485688E+001, 3.4057781E+001
 1.2300000E+004, 2.9769357E+001, 2.9949017E+001, 3.0470211E+001, 3.1330965E+001, 3.2528014E+001, 3.4099347E+001
 1.2350000E+004, 2.9812996E+001, 2.9992570E+001, 3.0513512E+001, 3.1373850E+001, 3.2570321E+001, 3.4140894E+001
 1.2400000E+004, 2.9856615E+001, 3.0036102E+001, 3.0556793E+001, 3.1416714E+001, 3.2612607E+001, 3.4182420E+001
 1.2450000E+004, 2.9900213E+001, 3.0079613E+001, 3.0600052E+001, 3.1459558E+001, 3.2654872E+001, 3.4223927E+001
 1.2500000E+004, 2.9943790E+001, 3.0123103E+001, 3.0643290E+001, 3.1502381E+001, 3.2697117E+001, 3.4265413E+001
 1.2550000E+004, 2.9987345E+001, 3.0166572E+001, 3.0686508E+001, 3.1545183E+001, 3.2739342E+001, 3.4306879E+001
 1.2600000E+004, 3.0030880E+001, 3.0210020E+001, 3.0729704E+001, 3.1587964E+001, 3.2781546E+001, 3.4348325E+001
 1.2650000E+004, 3.0074393E+001, 3.0253447E+001, 3.0772880E+001, 3.1630725E+001, 3.2823730E+001, 3.4389751E+001
 1.2700000E+004, 3.0117886E+001, 3.0296853E+001, 3.0816035E+001, 3.1673465E+001, 3.2865893E+001, 3.4431157E+001
 1.2750000E+004, 3.0161357E+001, 3.0340237E+001, 3.0859169E+001, 3.1716185E+001, 3.2908036E+001, 3.4472543E+001
 1.2800000E+004, 3.0204808E+001, 3.0383601E+001, 3.0902282E+001, 3.1758884E+001, 3.2950158E+001, 3.4513909E+001
 1.2850000E+004, 3.0248237E+001, 3.0426944E+001, 3.0945374E+001, 3.1801562E+001, 3.2992260E+001, 3.4555254E+001
 1.2900000E+004, 3.0291646E+001, 3.0470267E+001, 3.0988446E+001, 3.1844219E+001, 3.3034342E+001, 3.4596580E+001
 1.2950000E+004, 3.0335033E+001, 3.0513568E+001, 3.1031497E+001, 3.1886856E+001, 3.3076403E+001, 3.4637886E+001
 1.3000000E+004, 3.0378400E+001, 3.0556848E+001, 3.1074526E+001, 3.1929472E+001, 3.3118444E+001, 3.4679172E+001
 1.3050000E+004, 3.0421745E+001, 3.0600107E+001, 3.1117535E+001, 3.1972068E+001, 3.3160465E+001, 3.4720438E+001
 1.3100000E+004, 3.0465070E+001, 3.0643345E+001, 3.1160524E+001, 3.2014643E+001, 3.3202465E+001, 3.4761684E+001
 1.3150000E+004, 3.0508373E+001, 3.0686563E+001, 3.1203491E+001, 3.2057197E+001, 3.3244445E+001, 3.4802910E+001
 1.3200000E+004, 3.0551656E+001, 3.0729759E+001, 3.1246438E+001, 3.2099731E+001, 3.3286405E+001, 3.4844116E+001
 1.3250000E+004, 3.0594918E+001, 3.0772935E+001, 3.1289363E+001, 3.2142245E+001, 3.3328345E+001, 3.4885302E+001
 1.3300000E+004, 3.0638159E+001, 3.0816090E+001, 3.1332268E+001, 3.2184737E+001, 3.3370264E+001, 3.4926468E+001
 1.3350000E+004, 3.0681379E+001, 3.0859224E+001, 3.1375153E+001, 3.2227209E+001, 3.3412162E+001, 3.4967614E+001
 1.3400000E+004, 3.0724578E+001, 3.0902337E+001, 3.1418016E+001, 3.2269661E+001, 3.3454041E+001, 3.5008740E+001
 1.3450000E+004, 3.0767756E+001, 3.0945429E+001, 3.1460859E+001, 3.2312092E+001, 3.3495899E+001, 3.5049847E+001
 1.3500000E+004, 3.0810913E+001, 3.0988501E+001, 3.1503681E+001, 3.2354503E+001, 3.3537737E+001, 3.5090933E+001
 1.3550000E+004, 3.0854049E+001, 3.1031551E+001, 3.1546483E+001, 3.2396893E+001, 3.3579555E+001, 3.5132000E+001
 1.3600000E+004, 3.0897165E+001, 3.1074581E+001, 3.1589264E+001, 3.2439262E+001, 3.3621353E+001, 3.5173046E+001
 1.3650000E+004, 3.0940260E+001, 3.1117590E+001, 3.1632024E+001, 3.2481611E+001, 3.3663130E+001, 3.5214073E+001
 1.3700000E+004, 3.0983334E+001, 3.1160578E+001, 3.1674763E+001, 3.2523940E+001, 3.3704887E+001, 3.5255080E+001
 1.3750000E+004, 3.1026387E+001, 3.1203545E+001, 3.1717482E+001, 3.2566248E+001, 3.3746624E+001, 3.5296068E+001
 1.3800000E+004, 3.1069419E+001, 3.1246492E+001, 3.1760180E+001, 3.2608535E+001, 3.3788341E+001, 3.5337035E+001
 1.3850000E+004, 3.1112430E+001, 3.1289418E+001, 3.1802857E+001, 3.2650803E+001, 3.3830038E+001, 3.5377983E+001
 1.3900000E+004, 3.1155421E+001, 3.1332323E+001, 3.1845514E+001, 3.2693049E+001, 3.3871714E+001, 3.5418910E+001
 1.3950000E+004, 3.1198391E+001, 3.1375207E+001, 3.1888150E+001, 3.2735275E+001, 3.3913370E+001, 3.5459818E+001
 1.4000000E+004, 3.1241340E+001, 3.1418071E+001, 3.1930766E+001, 3.2777481E+001, 3.3955006E+001, 3.5500706E+001
 1.4050000E+004, 3.1284268E+001, 3.1460913E+001, 3.1973361E+001, 3.2819667E+001, 3.3996622E+001, 3.5541575E+001
 1.4100000E+004, 3.1327176E+001, 3.1503735E+001, 3.2015935E+001, 3.2861832E+001, 3.4038218E+001, 3.5582423E+001
 1.4150000E+004, 3.1370063E+001, 3.1546537E+001, 3.2058489E+001, 3.2903976E+001, 3.4079794E+001, 3.5623252E+001
 1.4200000E+004, 3.1412929E+001, 3.1589318E+001, 3.2101022E+001, 3.2946101E+001, 3.4121349E+001, 3.5664061E+001
 1.4250000E+004, 3.1455774E+001, 3.1632078E+001, 3.2143534E+001, 3.2988205E+001, 3.4162885E+001, 3.5704851E+001
 1.4300000E+004, 3.1498599E+001, 3.1674817E+001, 3.2186026E+001, 3.3030288E+001, 3.4204400E+001, 3.5745620E+001
 1.4350000E+004, 3.1541402E+001, 3.1717536E+001, 3.2228498E+001, 3.3072351E+001, 3.4245896E+001, 3.5786370E+001
 1.4400000E+004, 3.1584186E+001, 3.1760234E+001, 3.2270949E+001, 3.3114394E+001, 3.4287371E+001, 3.5827101E+001
 1.4450000E+004, 3.1626948E+001, 3.1802911E+001, 3.2313379E+001, 3.3156417E+001, 3.4328826E+001, 3.5867811E+001
 1.4500000E+004, 3.1669690E+001, 3.1845568E+001, 3.2355789E+001, 3.3198419E+001, 3.4370261E+001, 3.5908502E+001
 1.4550000E+004, 3.1712411E+001, 3.1888204E+001, 3.2398178E+001, 3.3240401E+001, 3.4411676E+001, 3.5949173E+001
 1.4600000E+004, 3.1755112E+001, 3.1930819E+001, 3.2440547E+001, 3.3282362E+001, 3.4453071E+001, 3.5989824E+001
 1.4650000E+004, 3.1797791E+001, 3.1973414E+001, 3.2482896E+001, 3.3324303E+001, 3.4494446E+001, 3.6030456E+001
 1.4700000E+004, 3.1840451E+001, 3.2015988E+001, 3.2525223E+001, 3.3366224E+001, 3.4535801E+001, 3.6071068E+001
 1.4750000E+004, 3.1883089E+001, 3.2058542E+001, 3.2567531E+001, 3.3408125E+001, 3.4577136E+001, 3.6111661E+001
 1.4800000E+004, 3.1925707E+001, 3.2101075E+001, 3.2609818E+001, 3.3450005E+001, 3.4618452E+001, 3.6152234E+001
 1.4850000E+004, 3.1968304E+001, 3.2143588E+001, 3.2652084E+001, 3.3491865E+001, 3.4659747E+001, 3.6192787E+001
 1.4900000E+004, 3.2010881E+001, 3.2186080E+001, 3.2694330E+001, 3.3533705E+001, 3.4701022E+001, 3.6233321E+001
 1.4950000E+004, 3.2053437E+001, 3.2228551E+001, 3.2736556E+001, 3.3575525E+001, 3.4742277E+001, 3.6273835E+001
 1.5000000E+004, 3.2095973E+001, 3.2271002E+001, 3.2778761E+001, 3.3617325E+001, 3.4783512E+001, 3.6314329E+001
 1.5050000E+004, 3.2138488E+001, 3.2313432E+001, 3.2820946E+001, 3.3659104E+001, 3.4824727E+001, 3.6354804E+001
 1.5100000E+004, 3.2180982E+001, 3.2355842E+001, 3.2863110E+001, 3.3700863E+001, 3.4865922E+001, 3.6395259E+001
 1.5150000E+004, 3.2223456E+001, 3.2398232E+001, 3.2905254E+001, 3.3742602E+001, 3.4907098E+001, 3.6435695E+001
 1.5200000E+004, 3.2265910E+001, 3.2440600E+001, 3.2947378E+001, 3.3784320E+001, 3.4948253E+001, 3.6476111E+001
 1.5250000E+004, 3.2308342E+001, 3.2482949E+001, 3.2989481E+001, 3.3826019E+001, 3.4989389E+001, 3.6516508E+001
 1.5300000E+004, 3.2350755E+001, 3.2525277E+001, 3.3031564E+001, 3.3867697E+001, 3.5030504E+001, 3.6556885E+001
 1.5350000E+004, 3.2393146E+001, 3.2567584E+001, 3.3073627E+001, 3.3909355E+001, 3.5071600E+001, 3.6597242E+001
 1.5400000E+004, 3.2435518E+001, 3.2609871E+001, 3.3115669E+001, 3.3950993E+001, 3.5112676E+001, 3.6637580E+001
 1.5450000E+004, 3.2477869E+001, 3.2652137E+001, 3.3157691E+001, 3.3992611E+001, 3.5153732E+001, 3.6677899E+001
 1.5500000E+004, 3.2520199E+001, 3.2694383E+001, 3.3199692E+001, 3.4034209E+001, 3.5194768E+001, 3.6718198E+001
 1.5550000E+004, 3.2562509E+001, 3.2736609E+001, 3.3241673E+001, 3.4075786E+001, 3.5235784E+001, 3.6758477E+001
 1.5600000E+004, 3.2604798E+001, 3.2778814E+001, 3.3283634E+001, 3.4117344E+001, 3.5276781E+001, 3.6798737E+001
 1.5650000E+004, 3.2647067E+001, 3.2820999E+001, 3.3325575E+001, 3.4158881E+001, 3.5317757E+001, 3.6838978E+001
 1.5700000E+004, 3.2689315E+001, 3.2863163E+001, 3.3367495E+001, 3.4200398E+001, 3.5358714E+001, 3.6879199E+001
 1.5750000E+004, 3.2731543E+001, 3.2905307E+001, 3.3409395E+001, 3.4241896E+001, 3.5399651E+001, 3.6919400E+001
 1.5800000E+004, 3.2773751E+001, 3.2947431E+001, 3.3451275E+001, 3.4283373E+001, 3.5440569E+001, 3.6959582E+001
 1.5850000E+004, 3.2815938E+001, 3.2989534E+001, 3.3493134E+001, 3.4324830E+001, 3.5481466E+001, 3.6999745E+001
 1.5900000E+004, 3.2858105E+001, 3.3031617E+001, 3.3534974E+001, 3.4366267E+001, 3.5522344E+001, 3.7039889E+001
 1.5950000E+004, 3.2900252E+001, 3.3073679E+001, 3.3576793E+001, 3.4407684E+001, 3.5563201E+001, 3.7080012E+001
 1.6000000E+004, 3.2942378E+001, 3.3115721E+001, 3.3618592E+001, 3.4449081E+001, 3.5604040E+001, 3.7120117E+001
 1.6050000E+004, 3.2984483E+001, 3.3157743E+001, 3.3660370E+001, 3.4490458E+001, 3.5644858E+001, 3.7160202E+001
 1.6100000E+004, 3.3026568E+001, 3.3199745E+001, 3.3702129E+001, 3.4531815E+001, 3.5685656E+001, 3.7200268E+001
 1.6150000E+004, 3.3068633E+001, 3.3241726E+001, 3.3743867E+001, 3.4573152E+001, 3.5726435E+001, 3.7240314E+001
 1.6200000E+004, 3.3110678E+001, 3.3283687E+001, 3.3785585E+001, 3.4614469E+001, 3.5767194E+001, 3.7280341E+001
 1.6250000E+004, 3.3152702E+001, 3.3325627E+001, 3.3827283E+001, 3.4655766E+001, 3.5807934E+001, 3.7320349E+001
 1.6300000E+004, 3.3194706E+001, 3.3367548E+001, 3.3868960E+001, 3.4697043E+001, 3.5848654E+001, 3.7360337E+001
 1.6350000E+004, 3.3236690E+001, 3.3409448E+001, 3.3910618E+001, 3.4738300E+001, 3.5889354E+001, 3.7400306E+001
 1.6400000E+004, 3.3278653E+001, 3.3451327E+001, 3.3952255E+001, 3.4779537E+001, 3.5930034E+001, 3.7440255E+001
 1.6450000E+004, 3.3320596E+001, 3.3493187E+001, 3.3993872E+001, 3.4820754E+001, 3.5970695E+001, 3.7480186E+001
 1.6500000E+004, 3.3362519E+001, 3.3535026E+001, 3.4035469E+001, 3.4861951E+001, 3.6011336E+001, 3.7520097E+001
 1.6550000E+004, 3.3404421E+001, 3.3576845E+001, 3.4077046E+001, 3.4903128E+001, 3.6051957E+001, 3.7559988E+001
 1.6600000E+004, 3.3446303E+001, 3.3618644E+001, 3.4118603E+001, 3.4944285E+001, 3.6092559E+001, 3.7599860E+001
 1.6650000E+004, 3.3488165E+001, 3.3660423E+001, 3.4160140E+001, 3.4985423E+001, 3.6133141E+001, 3.7639714E+001
 1.6700000E+004, 3.3530007E+001, 3.3702181E+001, 3.4201657E+001, 3.5026540E+001, 3.6173703E+001, 3.7679547E+001
 1.6750000E+004, 3.3571829E+001, 3.3743919E+001, 3.4243153E+001, 3.5067638E+001, 3.6214246E+001, 3.7719362E+001
 1.6800000E+004, 3.3613630E+001, 3.3785637E+001, 3.4284630E+001, 3.5108716E+001, 3.6254769E+001, 3.7759157E+001
 1.6850000E+004, 3.3655411E+001, 3.3827335E+001, 3.4326086E+001, 3.5149774E+001, 3.6295273E+001, 3.7798933E+001
 1.6900000E+004, 3.3697172E+001, 3.3869013E+001, 3.4367523E+001, 3.5190812E+001, 3.6335757E+001, 3.7838690E+001
 1.6950000E+004, 3.3738912E+001, 3.3910670E+001, 3.4408939E+001, 3.5231830E+001, 3.6376221E+001, 3.7878427E+001
 1.7000000E+004, 3.3780633E+001, 3.3952307E+001, 3.4450336E+001, 3.5272828E+001, 3.6416666E+001, 3.7918146E+001
 1.7050000E+004, 3.3822333E+001, 3.3993925E+001, 3.4491712E+001, 3.5313807E+001, 3.6457092E+001, 3.7957845E+001
 1.7100000E+004, 3.3864013E+001, 3.4035522E+001, 3.4533068E+001, 3.5354766E+001, 3.6497497E+001, 3.7997525E+001
 1.7150000E+004, 3.3905673E+001, 3.4077099E+001, 3.4574405E+001, 3.5395705E+001, 3.6537884E+001, 3.8037186E+001
 1.7200000E+004, 3.3947312E+001, 3.4118655E+001, 3.4615721E+001, 3.5436624E+001, 3.6578250E+001, 3.8076827E+001
 1.7250000E+004, 3.3988932E+001, 3.4160192E+001, 3.4657017E+001, 3.5477523E+001, 3.6618597E+001, 3.8116449E+001
 1.7300000E+004, 3.4030532E+001, 3.4201709E+001, 3.4698294E+001, 3.5518402E+001, 3.6658925E+001, 3.8156053E+001
 1.7350000E+004, 3.4072111E+001, 3.4243205E+001, 3.4739550E+001, 3.5559262E+001, 3.6699233E+001, 3.8195637E+001
 1.7400000E+004, 3.4113670E+001, 3.4284682E+001, 3.4780786E+001, 3.5600102E+001, 3.6739522E+001, 3.8235202E+001
 1.7450000E+004, 3.4155209E+001, 3.4326138E+001, 3.4822003E+001, 3.5640922E+001, 3.6779791E+001, 3.8274747E+001
 1.7500000E+004, 3.4196728E+001, 3.4367575E+001, 3.4863199E+001, 3.5681723E+001, 3.6820041E+001, 3.8314274E+001
 1.7550000E+004, 3.4238227E+001, 3.4408991E+001, 3.4904376E+001, 3.5722504E+001, 3.6860271E+001, 3.8353782E+001
 1.7600000E+004, 3.4279706E+001, 3.4450387E+001, 3.4945533E+001, 3.5763265E+001, 3.6900482E+001, 3.8393270E+001
 1.7650000E+004, 3.4321165E+001, 3.4491764E+001, 3.4986670E+001, 3.5804006E+001, 3.6940673E+001, 3.8432739E+001
 1.7700000E+004, 3.4362604E+001, 3.4533120E+001, 3.5027787E+001, 3.5844728E+001, 3.6980845E+001, 3.8472190E+001
 1.7750000E+004, 3.4404023E+001, 3.4574456E+001, 3.5068884E+001, 3.5885430E+001, 3.7020997E+001, 3.8511621E+001
 1.7800000E+004, 3.4445421E+001, 3.4615773E+001, 3.5109961E+001, 3.5926112E+001, 3.7061130E+001, 3.8551033E+001
 1.7850000E+004, 3.4486800E+001, 3.4657069E+001, 3.5151018E+001, 3.5966774E+001, 3.7101244E+001, 3.8590426E+001
 1.7900000E+004, 3.4528159E+001, 3.4698345E+001, 3.5192056E+001, 3.6007417E+001, 3.7141338E+001, 3.8629800E+001
 1.7950000E+004, 3.4569498E+001, 3.4739602E+001, 3.5233073E+001, 3.6048041E+001, 3.7181413E+001, 3.8669155E+001
 1.8000000E+004, 3.4610816E+001, 3.4780838E+001, 3.5274071E+001, 3.6088644E+001, 3.7221468E+001, 3.8708491E+001
 1.8050000E+004, 3.4652115E+001, 3.4822055E+001, 3.5315049E+001, 3.6129228E+001, 3.7261504E+001, 3.8747807E+001
 1.8100000E+004, 3.4693394E+001, 3.4863251E+001, 3.5356007E+001, 3.6169792E+001, 3.7301521E+001, 3.8787105E+001
 1.8150000E+004, 3.4734652E+001, 3.4904428E+001, 3.5396945E+001, 3.6210337E+001, 3.7341519E+001, 3.8826384E+001
 1.8200000E+004, 3.4775891E+001, 3.4945584E+001, 3.5437864E+001, 3.6250862E+001, 3.7381497E+001, 3.8865644E+001
 1.8250000E+004, 3.4817110E+001, 3.4986721E+001, 3.5478762E+001, 3.6291368E+001, 3.7421455E+001, 3.8904885E+001
 1.8300000E+004, 3.4858309E+001, 3.5027838E+001, 3.5519641E+001, 3.6331854E+001, 3.7461395E+001, 3.8944107E+001
 1.8350000E+004, 3.4899488E+001, 3.5068935E+001, 3.5560501E+001, 3.6372320E+001, 3.7501315E+001, 3.8983310E+001
 1.8400000E+004, 3.4940647E+001, 3.5110012E+001, 3.5601340E+001, 3.6412767E+001, 3.7541215E+001, 3.9022494E+001
 1.8450000E+004, 3.4981786E+001, 3.5151070E+001, 3.5642160E+001, 3.6453194E+001, 3.7581097E+001, 3.9061659E+001
 1.8500000E+004, 3.5022906E+001, 3.5192107E+001, 3.5682960E+001, 3.6493602E+001, 3.7620959E+001, 3.9100805E+001
 1.8550000E+004, 3.5064005E+001, 3.5233125E+001, 3.5723740E+001, 3.6533990E+001, 3.7660802E+001, 3.9139932E+001
 1.8600000E+004, 3.5105085E+001, 3.5274122E+001, 3.5764500E+001, 3.6574358E+001, 3.7700625E+001, 3.9179040E+001
 1.8650000E+004, 3.5146144E+001, 3.5315100E+001, 3.5805241E+001, 3.6614707E+001, 3.7740430E+001, 3.9218129E+001
 1.8700000E+004, 3.5187184E+001, 3.5356058E+001, 3.5845962E+001, 3.6655037E+001, 3.7780215E+001, 3.9257200E+001
 1.8750000E+004, 3.5228204E+001, 3.5396997E+001, 3.5886663E+001, 3.6695347E+001, 3.7819980E+001, 3.9296251E+001
 1.8800000E+004, 3.5269204E+001, 3.5437915E+001, 3.5927345E+001, 3.6735637E+001, 3.7859727E+001, 3.9335284E+001
 1.8850000E+004, 3.5310184E+001, 3.5478814E+001, 3.5968007E+001, 3.6775908E+001, 3.7899454E+001, 3.9374297E+001
 1.8900000E+004, 3.5351145E+001, 3.5519693E+001, 3.6008649E+001, 3.6816160E+001, 3.7939163E+001, 3.9413292E+001
 1.8950000E+004, 3.5392086E+001, 3.5560552E+001, 3.6049272E+001, 3.6856392E+001, 3.7978852E+001, 3.9452268E+001
 1.9000000E+004, 3.5433006E+001, 3.5601391E+001, 3.6089875E+001, 3.6896605E+001, 3.8018521E+001, 3.9491225E+001
 1.9050000E+004, 3.5473907E+001, 3.5642211E+001, 3.6130458E+001, 3.6936798E+001, 3.8058172E+001, 3.9530164E+001
 1.9100000E+004, 3.5514789E+001, 3.5683011E+001, 3.6171022E+001, 3.6976972E+001, 3.8097803E+001, 3.9569083E+001
 1.9150000E+004, 3.5555650E+001, 3.5723791E+001, 3.6211566E+001, 3.7017126E+001, 3.8137416E+001, 3.9607984E+001
 1.9200000E+004, 3.5596492E+001, 3.5764551E+001, 3.6252091E+001, 3.7057261E+001, 3.8177009E+001, 3.9646866E+001
 1.9250000E+004, 3.5637314E+001, 3.5805292E+001, 3.6292595E+001, 3.7097376E+001, 3.8216582E+001, 3.9685729E+001
 1.9300000E+004, 3.5678116E+001, 3.5846013E+001, 3.6333081E+001, 3.7137472E+001, 3.8256137E+001, 3.9724573E+001
 1.9350000E+004, 3.5718899E+001, 3.5886714E+001, 3.6373546E+001, 3.7177549E+001, 3.8295673E+001, 3.9763398E+001
 1.9400000E+004, 3.5759662E+001, 3.5927396E+001, 3.6413993E+001, 3.7217606E+001, 3.8335189E+001, 3.9802205E+001
 1.9450000E+004, 3.5800405E+001, 3.5968058E+001, 3.6454419E+001, 3.7257644E+001, 3.8374687E+001, 3.9840993E+001
 1.9500000E+004, 3.5841128E+001, 3.6008700E+001, 3.6494826E+001, 3.7297663E+001, 3.8414165E+001, 3.9879762E+001
 1.9550000E+004, 3.5881832E+001, 3.6049323E+001, 3.6535214E+001, 3.7337662E+001, 3.8453624E+001, 3.9918512E+001
 1.9600000E+004, 3.5922516E+001, 3.6089926E+001, 3.6575582E+001, 3.7377642E+001, 3.8493064E+001, 3.9957244E+001
 1.9650000E+004, 3.5963180E+001, 3.6130509E+001, 3.6615930E+001, 3.7417603E+001, 3.8532486E+001, 3.9995957E+001
 1.9700000E+004, 3.6003825E+001, 3.6171073E+001, 3.6656259E+001, 3.7457544E+001, 3.8571888E+001, 4.0034651E+001
 1.9750000E+004, 3.6044450E+001, 3.6211617E+001, 3.6696569E+001, 3.7497466E+001, 3.8611270E+001, 4.0073326E+001
 1.9800000E+004, 3.6085055E+001, 3.6252141E+001, 3.6736859E+001, 3.7537368E+001, 3.8650634E+001, 4.0111983E+001
 1.9850000E+004, 3.6125641E+001, 3.6292646E+001, 3.6777129E+001, 3.7577252E+001, 3.8689979E+001, 4.0150621E+001
