s,C,C,C,C,C,C
 3.9841599E+002, 2.0069532E+001, 2.0426483E+001, 2.3092974E+001, 3.4526100E+001, 6.5038844E+001, 1.1717497E+002
 4.0041599E+002, 2.0071945E+001, 2.0436236E+001, 2.3135183E+001, 3.4627032E+001, 6.5152276E+001, 1.1718203E+002
 4.0241599E+002, 2.0074416E+001, 2.0446116E+001, 2.3177565E+001, 3.4727741E+001, 6.5265020E+001, 1.1718903E+002
 4.0441599E+002, 2.0076948E+001, 2.0456125E+001, 2.3220117E+001, 3.4828225E+001, 6.5377084E+001, 1.1719599E+002
 4.0641599E+002, 2.0079540E+001, 2.0466261E+001, 2.3262837E+001, 3.4928483E+001, 6.5488473E+001, 1.1720289E+002
 4.0841599E+002, 2.0082194E+001, 2.0476527E+001, 2.3305722E+001, 3.5028514E+001, 6.5599195E+001, 1.1720974E+002
 4.1041599E+002, 2.0084910E+001, 2.0486920E+001, 2.3348770E+001, 3.5128318E+001, 6.5709255E+001, 1.1721654E+002
 4.1241599E+002, 2.0087689E+001, 2.0497442E+001, 2.3391978E+001, 3.5227893E+001, 6.5818661E+001, 1.1722329E+002
 4.1441599E+002, 2.0090532E+001, 2.0508092E+001, 2.3435344E+001, 3.5327239E+001, 6.5927418E+001, 1.1722999E+002
 4.1641599E+002, 2.0093439E+001, 2.0518870E+001, 2.3478865E+001, 3.5426355E+001, 6.6035533E+001, 1.1723664E+002
 4.1841599E+002, 2.0096411E+001, 2.0529777E+001, 2.3522540E+001, 3.5525240E+001, 6.6143012E+001, 1.1724325E+002
 4.2041599E+002, 2.0099450E+001, 2.0540812E+001, 2.3566364E+001, 3.5623894E+001, 6.6249861E+001, 1.1724981E+002
 4.2241599E+002, 2.0102555E+001, 2.0551976E+001, 2.3610337E+001, 3.5722316E+001, 6.6356086E+001, 1.1725632E+002
 4.2441599E+002, 2.0105727E+001, 2.0563267E+001, 2.3654455E+001, 3.5820505E+001, 6.6461694E+001, 1.1726278E+002
 4.2641599E+002, 2.0108967E+001, 2.0574687E+001, 2.3698716E+001, 3.5918461E+001, 6.6566689E+001, 1.1726920E+002
 4.2841599E+002, 2.0112276E+001, 2.0586235E+001, 2.3743119E+001, 3.6016184E+001, 6.6671078E+001, 1.1727558E+002
 4.3041599E+002, 2.0115654E+001, 2.0597911E+001, 2.3787660E+001, 3.6113673E+001, 6.6774866E+001, 1.1728191E+002
 4.3241599E+002, 2.0119103E+001, 2.0609714E+001, 2.3832337E+001, 3.6210927E+001, 6.6878060E+001, 1.1728820E+002
 4.3441599E+002, 2.0122622E+001, 2.0621646E+001, 2.3877149E+001, 3.6307947E+001, 6.6980664E+001, 1.1729444E+002
 4.3641599E+002, 2.0126212E+001, 2.0633705E+001, 2.3922093E+001, 3.6404731E+001, 6.7082684E+001, 1.1730064E+002
 4.3841599E+002, 2.0129875E+001, 2.0645892E+001, 2.3967166E+001, 3.6501279E+001, 6.7184125E+001, 1.1730680E+002
 4.4041599E+002, 2.0133610E+001, 2.0658206E+001, 2.4012366E+001, 3.6597592E+001, 6.7284994E+001, 1.1731291E+002
 4.4241599E+002, 2.0137419E+001, 2.0670647E+001, 2.4057692E+001, 3.6693669E+001, 6.7385294E+001, 1.1731899E+002
 4.4441599E+002, 2.0141302E+001, 2.0683216E+001, 2.4103141E+001, 3.6789509E+001, 6.7485032E+001, 1.1732502E+002
 4.4641599E+002, 2.0145259E+001, 2.0695911E+001, 2.4148711E+001, 3.6885113E+001, 6.7584213E+001, 1.1733102E+002
 4.4841599E+002, 2.0149292E+001, 2.0708733E+001, 2.4194399E+001, 3.6980480E+001, 6.7682841E+001, 1.1733697E+002
 4.5041599E+002, 2.0153401E+001, 2.0721682E+001, 2.4240205E+001, 3.7075610E+001, 6.7780921E+001, 1.1734288E+002
 4.5241599E+002, 2.0157586E+001, 2.0734757E+001, 2.4286125E+001, 3.7170503E+001, 6.7878460E+001, 1.1734876E+002
 4.5441599E+002, 2.0161848E+001, 2.0747958E+001, 2.4332157E+001, 3.7265159E+001, 6.7975460E+001, 1.1735459E+002
 4.5641599E+002, 2.0166188E+001, 2.0761285E+001, 2.4378300E+001, 3.7359578E+001, 6.8071928E+001, 1.1736039E+002
 4.5841599E+002, 2.0170606E+001, 2.0774738E+001, 2.4424552E+001, 3.7453760E+001, 6.8167868E+001, 1.1736615E+002
 4.6041599E+002, 2.0175103E+001, 2.0788316E+001, 2.4470910E+001, 3.7547704E+001, 6.8263285E+001, 1.1737187E+002
 4.6241599E+002, 2.0179680E+001, 2.0802020E+001, 2.4517373E+001, 3.7641411E+001, 6.8358184E+001, 1.1737755E+002
 4.6441599E+002, 2.0184337E+001, 2.0815849E+001, 2.4563938E+001, 3.7734880E+001, 6.8452569E+001, 1.1738320E+002
 4.6641599E+002, 2.0189074E+001, 2.0829802E+001, 2.4610604E+001, 3.7828113E+001, 6.8546444E+001, 1.1738881E+002
 4.6841599E+002, 2.0193893E+001, 2.0843880E+001, 2.4657369E+001, 3.7921108E+001, 6.8639814E+001, 1.1739439E+002
 4.7041599E+002, 2.0198793E+001, 2.0858083E+001, 2.4704230E+001, 3.8013866E+001, 6.8732684E+001, 1.1739993E+002
 4.7241599E+002, 2.0203776E+001, 2.0872409E+001, 2.4751187E+001, 3.8106388E+001, 6.8825058E+001, 1.1740543E+002
 4.7441599E+002, 2.0208841E+001, 2.0886859E+001, 2.4798237E+001, 3.8198672E+001, 6.8916940E+001, 1.1741090E+002
 4.7641599E+002, 2.0213990E+001, 2.0901432E+001, 2.4845378E+001, 3.8290719E+001, 6.9008335E+001, 1.1741634E+002
 4.7841599E+002, 2.0219223E+001, 2.0916129E+001, 2.4892608E+001, 3.8382530E+001, 6.9099247E+001, 1.1742174E+002
 4.8041599E+002, 2.0224540E+001, 2.0930949E+001, 2.4939927E+001, 3.8474105E+001, 6.9189680E+001, 1.1742711E+002
 4.8241599E+002, 2.0229942E+001, 2.0945891E+001, 2.4987331E+001, 3.8565443E+001, 6.9279638E+001, 1.1743244E+002
 4.8441599E+002, 2.0235429E+001, 2.0960955E+001, 2.5034819E+001, 3.8656546E+001, 6.9369125E+001, 1.1743774E+002
 4.8641599E+002, 2.0241002E+001, 2.0976142E+001, 2.5082390E+001, 3.8747413E+001, 6.9458145E+001, 1.1744301E+002
 4.8841599E+002, 2.0246662E+001, 2.0991450E+001, 2.5130042E+001, 3.8838044E+001, 6.9546703E+001, 1.1744825E+002
 4.9041599E+002, 2.0252408E+001, 2.1006879E+001, 2.5177772E+001, 3.8928439E+001, 6.9634802E+001, 1.1745345E+002
 4.9241599E+002, 2.0258241E+001, 2.1022429E+001, 2.5225580E+001, 3.9018600E+001, 6.9722446E+001, 1.1745862E+002
 4.9441599E+002, 2.0264163E+001, 2.1038100E+001, 2.5273464E+001, 3.9108526E+001, 6.9809639E+001, 1.1746376E+002
 4.9641599E+002, 2.0270172E+001, 2.1053892E+001, 2.5321422E+001, 3.9198218E+001, 6.9896384E+001, 1.1746887E+002
 4.9841599E+002, 2.0276270E+001, 2.1069803E+001, 2.5369452E+001, 3.9287676E+001, 6.9982686E+001, 1.1747395E+002
 5.0041599E+002, 2.0282457E+001, 2.1085834E+001, 2.5417553E+001, 3.9376899E+001, 7.0068549E+001, 1.1747900E+002
 5.0241599E+002, 2.0288734E+001, 2.1101984E+001, 2.5465724E+001, 3.9465890E+001, 7.0153975E+001, 1.1748402E+002
 5.0441599E+002, 2.0295100E+001, 2.1118254E+001, 2.5513962E+001, 3.9554647E+001, 7.0238969E+001, 1.1748901E+002
 5.0641599E+002, 2.0301557E+001, 2.1134641E+001, 2.5562266E+001, 3.9643172E+001, 7.0323534E+001, 1.1749397E+002
 5.0841599E+002, 2.0308104E+001, 2.1151147E+001, 2.5610635E+001, 3.9731464E+001, 7.0407674E+001, 1.1749890E+002
 5.1041599E+002, 2.0314743E+001, 2.1167771E+001, 2.5659067E+001, 3.9819524E+001, 7.0491391E+001, 1.1750380E+002
 5.1241595E+002, 2.0321473E+001, 2.1184512E+001, 2.5707561E+001, 3.9907353E+001, 7.0574691E+001, 1.1750867E+002
 5.1441595E+002, 2.0328295E+001, 2.1201371E+001, 2.5756115E+001, 3.9994950E+001, 7.0657576E+001, 1.1751351E+002
 5.1641595E+002, 2.0335209E+001, 2.1218346E+001, 2.5804727E+001, 4.0082317E+001, 7.0740049E+001, 1.1751833E+002
 5.1841595E+002, 2.0342216E+001, 2.1235438E+001, 2.5853397E+001, 4.0169453E+001, 7.0822114E+001, 1.1752312E+002
 5.2041595E+002, 2.0349316E+001, 2.1252645E+001, 2.5902123E+001, 4.0256360E+001, 7.0903774E+001, 1.1752788E+002
 5.2241595E+002, 2.0356509E+001, 2.1269968E+001, 2.5950903E+001, 4.0343037E+001, 7.0985032E+001, 1.1753261E+002
 5.2441595E+002, 2.0363796E+001, 2.1287406E+001, 2.5999736E+001, 4.0429485E+001, 7.1065892E+001, 1.1753732E+002
 5.2641595E+002, 2.0371176E+001, 2.1304959E+001, 2.6048621E+001, 4.0515705E+001, 7.1146358E+001, 1.1754199E+002
 5.2841595E+002, 2.0378651E+001, 2.1322627E+001, 2.6097556E+001, 4.0601696E+001, 7.1226431E+001, 1.1754665E+002
 5.3041595E+002, 2.0386221E+001, 2.1340408E+001, 2.6146540E+001, 4.0687461E+001, 7.1306115E+001, 1.1755127E+002
 5.3241595E+002, 2.0393886E+001, 2.1358304E+001, 2.6195572E+001, 4.0772998E+001, 7.1385414E+001, 1.1755587E+002
 5.3441595E+002, 2.0401645E+001, 2.1376312E+001, 2.6244650E+001, 4.0858308E+001, 7.1464330E+001, 1.1756045E+002
 5.3641595E+002, 2.0409501E+001, 2.1394433E+001, 2.6293774E+001, 4.0943392E+001, 7.1542866E+001, 1.1756500E+002
 5.3841595E+002, 2.0417452E+001, 2.1412667E+001, 2.6342941E+001, 4.1028251E+001, 7.1621026E+001, 1.1756952E+002
 5.4041595E+002, 2.0425499E+001, 2.1431012E+001, 2.6392150E+001, 4.1112885E+001, 7.1698812E+001, 1.1757402E+002
 5.4241595E+002, 2.0433643E+001, 2.1449469E+001, 2.6441401E+001, 4.1197294E+001, 7.1776228E+001, 1.1757849E+002
 5.4441595E+002, 2.0441883E+001, 2.1468037E+001, 2.6490692E+001, 4.1281480E+001, 7.1853276E+001, 1.1758294E+002
 5.4641595E+002, 2.0450220E+001, 2.1486716E+001, 2.6540022E+001, 4.1365441E+001, 7.1929958E+001, 1.1758736E+002
 5.4841595E+002, 2.0458654E+001, 2.1505506E+001, 2.6589390E+001, 4.1449180E+001, 7.2006279E+001, 1.1759176E+002
 5.5041595E+002, 2.0467186E+001, 2.1524405E+001, 2.6638794E+001, 4.1532697E+001, 7.2082241E+001, 1.1759614E+002
 5.5241595E+002, 2.0475815E+001, 2.1543414E+001, 2.6688233E+001, 4.1615992E+001, 7.2157846E+001, 1.1760049E+002
 5.5441595E+002, 2.0484543E+001, 2.1562532E+001, 2.6737707E+001, 4.1699066E+001, 7.2233097E+001, 1.1760482E+002
 5.5641595E+002, 2.0493368E+001, 2.1581758E+001, 2.6787213E+001, 4.1781919E+001, 7.2307997E+001, 1.1760912E+002
 5.5841595E+002, 2.0502291E+001, 2.1601093E+001, 2.6836751E+001, 4.1864551E+001, 7.2382549E+001, 1.1761341E+002
 5.6041595E+002, 2.0511313E+001, 2.1620535E+001, 2.6886321E+001, 4.1946965E+001, 7.2456756E+001, 1.1761766E+002
 5.6241595E+002, 2.0520434E+001, 2.1640085E+001, 2.6935920E+001, 4.2029159E+001, 7.2530619E+001, 1.1762190E+002
 5.6441595E+002, 2.0529654E+001, 2.1659742E+001, 2.6985547E+001, 4.2111135E+001, 7.2604142E+001, 1.1762612E+002
 5.6641595E+002, 2.0538972E+001, 2.1679505E+001, 2.7035202E+001, 4.2192893E+001, 7.2677327E+001, 1.1763031E+002
 5.6841595E+002, 2.0548390E+001, 2.1699374E+001, 2.7084884E+001, 4.2274435E+001, 7.2750177E+001, 1.1763448E+002
 5.7041595E+002, 2.0557907E+001, 2.1719349E+001, 2.7134591E+001, 4.2355759E+001, 7.2822694E+001, 1.1763862E+002
 5.7241595E+002, 2.0567524E+001, 2.1739430E+001, 2.7184322E+001, 4.2436868E+001, 7.2894881E+001, 1.1764275E+002
 5.7441595E+002, 2.0577241E+001, 2.1759615E+001, 2.7234077E+001, 4.2517761E+001, 7.2966740E+001, 1.1764685E+002
 5.7641595E+002, 2.0587058E+001, 2.1779904E+001, 2.7283855E+001, 4.2598439E+001, 7.3038274E+001, 1.1765094E+002
 5.7841595E+002, 2.0596974E+001, 2.1800297E+001, 2.7333653E+001, 4.2678903E+001, 7.3109485E+001, 1.1765500E+002
 5.8041595E+002, 2.0606991E+001, 2.1820794E+001, 2.7383473E+001, 4.2759154E+001, 7.3180376E+001, 1.1765904E+002
 5.8241595E+002, 2.0617108E+001, 2.1841394E+001, 2.7433312E+001, 4.2839192E+001, 7.3250948E+001, 1.1766306E+002
 5.8441595E+002, 2.0627326E+001, 2.1862096E+001, 2.7483169E+001, 4.2919017E+001, 7.3321205E+001, 1.1766706E+002
 5.8641595E+002, 2.0637644E+001, 2.1882901E+001, 2.7533044E+001, 4.2998631E+001, 7.3391148E+001, 1.1767104E+002
 5.8841595E+002, 2.0648063E+001, 2.1903807E+001, 2.7582936E+001, 4.3078034E+001, 7.3460781E+001, 1.1767500E+002
 5.9041595E+002, 2.0658583E+001, 2.1924815E+001, 2.7632843E+001, 4.3157226E+001, 7.3530104E+001, 1.1767893E+002
 5.9241595E+002, 2.0669203E+001, 2.1945923E+001, 2.7682766E+001, 4.3236208E+001, 7.3599121E+001, 1.1768285E+002
 5.9441595E+002, 2.0679925E+001, 2.1967132E+001, 2.7732702E+001, 4.3314982E+001, 7.3667833E+001, 1.1768675E+002
 5.9641595E+002, 2.0690748E+001, 2.1988441E+001, 2.7782652E+001, 4.3393546E+001, 7.3736244E+001, 1.1769063E+002
 5.9841595E+002, 2.0701672E+001, 2.2009849E+001, 2.7832613E+001, 4.3471903E+001, 7.3804354E+001, 1.1769449E+002
 6.0041595E+002, 2.0712697E+001, 2.2031357E+001, 2.7882587E+001, 4.3550052E+001, 7.3872167E+001, 1.1769833E+002
 6.0241595E+002, 2.0723823E+001, 2.2052963E+001, 2.7932571E+001, 4.3627995E+001, 7.3939684E+001, 1.1770215E+002
 6.0441595E+002, 2.0735051E+001, 2.2074667E+001, 2.7982564E+001, 4.3705732E+001, 7.4006907E+001, 1.1770595E+002
 6.0641595E+002, 2.0746380E+001, 2.2096469E+001, 2.8032567E+001, 4.3783263E+001, 7.4073839E+001, 1.1770974E+002
 6.0841595E+002, 2.0757811E+001, 2.2118369E+001, 2.8082578E+001, 4.3860590E+001, 7.4140482E+001, 1.1771350E+002
 6.1041595E+002, 2.0769343E+001, 2.2140365E+001, 2.8132596E+001, 4.3937713E+001, 7.4206838E+001, 1.1771725E+002
 6.1241595E+002, 2.0780977E+001, 2.2162458E+001, 2.8182621E+001, 4.4014632E+001, 7.4272908E+001, 1.1772098E+002
 6.1441595E+002, 2.0792712E+001, 2.2184647E+001, 2.8232651E+001, 4.4091348E+001, 7.4338695E+001, 1.1772469E+002
 6.1641595E+002, 2.0804550E+001, 2.2206931E+001, 2.8282687E+001, 4.4167863E+001, 7.4404202E+001, 1.1772838E+002
 6.1841595E+002, 2.0816488E+001, 2.2229310E+001, 2.8332727E+001, 4.4244175E+001, 7.4469428E+001, 1.1773205E+002
 6.2041595E+002, 2.0828529E+001, 2.2251785E+001, 2.8382770E+001, 4.4320287E+001, 7.4534378E+001, 1.1773571E+002
 6.2241595E+002, 2.0840671E+001, 2.2274353E+001, 2.8432816E+001, 4.4396199E+001, 7.4599052E+001, 1.1773935E+002
 6.2441595E+002, 2.0852915E+001, 2.2297016E+001, 2.8482865E+001, 4.4471911E+001, 7.4663454E+001, 1.1774297E+002
 6.2641595E+002, 2.0865261E+001, 2.2319771E+001, 2.8532914E+001, 4.4547424E+001, 7.4727583E+001, 1.1774657E+002
 6.2841595E+002, 2.0877708E+001, 2.2342620E+001, 2.8582965E+001, 4.4622739E+001, 7.4791443E+001, 1.1775016E+002
 6.3041595E+002, 2.0890257E+001, 2.2365561E+001, 2.8633015E+001, 4.4697857E+001, 7.4855036E+001, 1.1775373E+002
 6.3241595E+002, 2.0902908E+001, 2.2388594E+001, 2.8683065E+001, 4.4772777E+001, 7.4918362E+001, 1.1775728E+002
 6.3441595E+002, 2.0915661E+001, 2.2411719E+001, 2.8733113E+001, 4.4847501E+001, 7.4981425E+001, 1.1776081E+002
 6.3641595E+002, 2.0928515E+001, 2.2434936E+001, 2.8783160E+001, 4.4922030E+001, 7.5044225E+001, 1.1776433E+002
 6.3841595E+002, 2.0941471E+001, 2.2458242E+001, 2.8833204E+001, 4.4996364E+001, 7.5106765E+001, 1.1776783E+002
 6.4041595E+002, 2.0954528E+001, 2.2481640E+001, 2.8883244E+001, 4.5070503E+001, 7.5169046E+001, 1.1777132E+002
 6.4241595E+002, 2.0967687E+001, 2.2505127E+001, 2.8933281E+001, 4.5144448E+001, 7.5231071E+001, 1.1777479E+002
 6.4441595E+002, 2.0980948E+001, 2.2528704E+001, 2.8983313E+001, 4.5218201E+001, 7.5292840E+001, 1.1777824E+002
 6.4641595E+002, 2.0994310E+001, 2.2552369E+001, 2.9033340E+001, 4.5291761E+001, 7.5354357E+001, 1.1778168E+002
 6.4841595E+002, 2.1007774E+001, 2.2576124E+001, 2.9083361E+001, 4.5365129E+001, 7.5415621E+001, 1.1778510E+002
 6.5041595E+002, 2.1021338E+001, 2.2599966E+001, 2.9133375E+001, 4.5438307E+001, 7.5476636E+001, 1.1778851E+002
 6.5241595E+002, 2.1035005E+001, 2.2623897E+001, 2.9183383E+001, 4.5511294E+001, 7.5537402E+001, 1.1779190E+002
 6.5441595E+002, 2.1048772E+001, 2.2647914E+001, 2.9233384E+001, 4.5584091E+001, 7.5597922E+001, 1.1779527E+002
 6.5641595E+002, 2.1062641E+001, 2.2672019E+001, 2.9283376E+001, 4.5656699E+001, 7.5658197E+001, 1.1779863E+002
 6.5841595E+002, 2.1076611E+001, 2.2696210E+001, 2.9333359E+001, 4.5729118E+001, 7.5718229E+001, 1.1780198E+002
 6.6041595E+002, 2.1090682E+001, 2.2720487E+001, 2.9383333E+001, 4.5801350E+001, 7.5778019E+001, 1.1780530E+002
 6.6241595E+002, 2.1104854E+001, 2.2744850E+001, 2.9433298E+001, 4.5873395E+001, 7.5837569E+001, 1.1780862E+002
 6.6441595E+002, 2.1119126E+001, 2.2769297E+001, 2.9483252E+001, 4.5945253E+001, 7.5896880E+001, 1.1781192E+002
 6.6641595E+002, 2.1133500E+001, 2.2793830E+001, 2.9533196E+001, 4.6016925E+001, 7.5955955E+001, 1.1781520E+002
 6.6841595E+002, 2.1147974E+001, 2.2818447E+001, 2.9583128E+001, 4.6088412E+001, 7.6014794E+001, 1.1781847E+002
 6.7041595E+002, 2.1162549E+001, 2.2843148E+001, 2.9633048E+001, 4.6159714E+001, 7.6073400E+001, 1.1782172E+002
 6.7241595E+002, 2.1177224E+001, 2.2867933E+001, 2.9682956E+001, 4.6230833E+001, 7.6131773E+001, 1.1782496E+002
 6.7441595E+002, 2.1192000E+001, 2.2892800E+001, 2.9732851E+001, 4.6301768E+001, 7.6189916E+001, 1.1782819E+002
 6.7641595E+002, 2.1206876E+001, 2.2917751E+001, 2.9782732E+001, 4.6372521E+001, 7.6247830E+001, 1.1783140E+002
 6.7841595E+002, 2.1221852E+001, 2.2942783E+001, 2.9832600E+001, 4.6443091E+001, 7.6305516E+001, 1.1783460E+002
 6.8041595E+002, 2.1236928E+001, 2.2967897E+001, 2.9882454E+001, 4.6513480E+001, 7.6362975E+001, 1.1783778E+002
 6.8241595E+002, 2.1252104E+001, 2.2993093E+001, 2.9932292E+001, 4.6583689E+001, 7.6420210E+001, 1.1784095E+002
 6.8441595E+002, 2.1267380E+001, 2.3018370E+001, 2.9982116E+001, 4.6653717E+001, 7.6477222E+001, 1.1784410E+002
 6.8641595E+002, 2.1282756E+001, 2.3043727E+001, 3.0031923E+001, 4.6723566E+001, 7.6534012E+001, 1.1784725E+002
 6.8841595E+002, 2.1298231E+001, 2.3069165E+001, 3.0081715E+001, 4.6793236E+001, 7.6590581E+001, 1.1785037E+002
 6.9041595E+002, 2.1313806E+001, 2.3094682E+001, 3.0131490E+001, 4.6862728E+001, 7.6646932E+001, 1.1785349E+002
 6.9241595E+002, 2.1329480E+001, 2.3120279E+001, 3.0181248E+001, 4.6932043E+001, 7.6703065E+001, 1.1785659E+002
 6.9441595E+002, 2.1345253E+001, 2.3145955E+001, 3.0230989E+001, 4.7001180E+001, 7.6758982E+001, 1.1785967E+002
 6.9641595E+002, 2.1361125E+001, 2.3171709E+001, 3.0280711E+001, 4.7070142E+001, 7.6814684E+001, 1.1786275E+002
 6.9841595E+002, 2.1377096E+001, 2.3197542E+001, 3.0330416E+001, 4.7138928E+001, 7.6870172E+001, 1.1786581E+002
 7.0041595E+002, 2.1393165E+001, 2.3223452E+001, 3.0380102E+001, 4.7207538E+001, 7.6925449E+001, 1.1786886E+002
 7.0241595E+002, 2.1409333E+001, 2.3249439E+001, 3.0429768E+001, 4.7275975E+001, 7.6980514E+001, 1.1787189E+002
 7.0441595E+002, 2.1425600E+001, 2.3275504E+001, 3.0479416E+001, 4.7344237E+001, 7.7035371E+001, 1.1787491E+002
 7.0641595E+002, 2.1441964E+001, 2.3301645E+001, 3.0529043E+001, 4.7412327E+001, 7.7090019E+001, 1.1787792E+002
 7.0841595E+002, 2.1458427E+001, 2.3327862E+001, 3.0578650E+001, 4.7480244E+001, 7.7144460E+001, 1.1788092E+002
 7.1041595E+002, 2.1474987E+001, 2.3354154E+001, 3.0628237E+001, 4.7547989E+001, 7.7198696E+001, 1.1788390E+002
 7.1241595E+002, 2.1491646E+001, 2.3380523E+001, 3.0677802E+001, 4.7615563E+001, 7.7252728E+001, 1.1788687E+002
 7.1441595E+002, 2.1508402E+001, 2.3406966E+001, 3.0727346E+001, 4.7682967E+001, 7.7306557E+001, 1.1788983E+002
 7.1641595E+002, 2.1525255E+001, 2.3433483E+001, 3.0776869E+001, 4.7750200E+001, 7.7360185E+001, 1.1789277E+002
 7.1841595E+002, 2.1542205E+001, 2.3460075E+001, 3.0826369E+001, 4.7817264E+001, 7.7413611E+001, 1.1789571E+002
 7.2041595E+002, 2.1559252E+001, 2.3486741E+001, 3.0875847E+001, 4.7884160E+001, 7.7466839E+001, 1.1789863E+002
 7.2241595E+002, 2.1576396E+001, 2.3513479E+001, 3.0925303E+001, 4.7950887E+001, 7.7519869E+001, 1.1790154E+002
 7.2441595E+002, 2.1593637E+001, 2.3540291E+001, 3.0974735E+001, 4.8017447E+001, 7.7572702E+001, 1.1790444E+002
 7.2641595E+002, 2.1610974E+001, 2.3567176E+001, 3.1024144E+001, 4.8083839E+001, 7.7625340E+001, 1.1790732E+002
 7.2841595E+002, 2.1628408E+001, 2.3594132E+001, 3.1073529E+001, 4.8150066E+001, 7.7677783E+001, 1.1791019E+002
 7.3041595E+002, 2.1645937E+001, 2.3621161E+001, 3.1122890E+001, 4.8216127E+001, 7.7730034E+001, 1.1791306E+002
 7.3241595E+002, 2.1663563E+001, 2.3648260E+001, 3.1172227E+001, 4.8282023E+001, 7.7782092E+001, 1.1791591E+002
 7.3441595E+002, 2.1681284E+001, 2.3675431E+001, 3.1221539E+001, 4.8347754E+001, 7.7833960E+001, 1.1791874E+002
 7.3641595E+002, 2.1699100E+001, 2.3702673E+001, 3.1270826E+001, 4.8413322E+001, 7.7885638E+001, 1.1792157E+002
 7.3841595E+002, 2.1717012E+001, 2.3729985E+001, 3.1320088E+001, 4.8478726E+001, 7.7937128E+001, 1.1792439E+002
 7.4041595E+002, 2.1735018E+001, 2.3757366E+001, 3.1369324E+001, 4.8543967E+001, 7.7988430E+001, 1.1792719E+002
 7.4241595E+002, 2.1753120E+001, 2.3784817E+001, 3.1418535E+001, 4.8609047E+001, 7.8039547E+001, 1.1792998E+002
 7.4441595E+002, 2.1771316E+001, 2.3812338E+001, 3.1467719E+001, 4.8673965E+001, 7.8090478E+001, 1.1793276E+002
 7.4641595E+002, 2.1789606E+001, 2.3839927E+001, 3.1516877E+001, 4.8738722E+001, 7.8141225E+001, 1.1793553E+002
 7.4841595E+002, 2.1807991E+001, 2.3867584E+001, 3.1566009E+001, 4.8803319E+001, 7.8191790E+001, 1.1793829E+002
 7.5041595E+002, 2.1826469E+001, 2.3895310E+001, 3.1615113E+001, 4.8867757E+001, 7.8242173E+001, 1.1794104E+002
 7.5241595E+002, 2.1845042E+001, 2.3923103E+001, 3.1664191E+001, 4.8932035E+001, 7.8292375E+001, 1.1794378E+002
 7.5441595E+002, 2.1863707E+001, 2.3950963E+001, 3.1713240E+001, 4.8996155E+001, 7.8342398E+001, 1.1794650E+002
 7.5641595E+002, 2.1882467E+001, 2.3978890E+001, 3.1762263E+001, 4.9060117E+001, 7.8392243E+001, 1.1794922E+002
 7.5841595E+002, 2.1901319E+001, 2.4006884E+001, 3.1811257E+001, 4.9123921E+001, 7.8441910E+001, 1.1795192E+002
 7.6041595E+002, 2.1920264E+001, 2.4034944E+001, 3.1860223E+001, 4.9187569E+001, 7.8491400E+001, 1.1795462E+002
 7.6241595E+002, 2.1939301E+001, 2.4063069E+001, 3.1909160E+001, 4.9251061E+001, 7.8540716E+001, 1.1795730E+002
 7.6441595E+002, 2.1958431E+001, 2.4091261E+001, 3.1958069E+001, 4.9314397E+001, 7.8589857E+001, 1.1795997E+002
 7.6641595E+002, 2.1977653E+001, 2.4119517E+001, 3.2006950E+001, 4.9377578E+001, 7.8638824E+001, 1.1796263E+002
 7.6841595E+002, 2.1996967E+001, 2.4147838E+001, 3.2055801E+001, 4.9440605E+001, 7.8687620E+001, 1.1796529E+002
 7.7041595E+002, 2.2016373E+001, 2.4176223E+001, 3.2104622E+001, 4.9503478E+001, 7.8736244E+001, 1.1796793E+002
 7.7241595E+002, 2.2035870E+001, 2.4204672E+001, 3.2153414E+001, 4.9566198E+001, 7.8784699E+001, 1.1797056E+002
 7.7441595E+002, 2.2055458E+001, 2.4233185E+001, 3.2202177E+001, 4.9628765E+001, 7.8832984E+001, 1.1797318E+002
 7.7641595E+002, 2.2075137E+001, 2.4261761E+001, 3.2250909E+001, 4.9691180E+001, 7.8881100E+001, 1.1797579E+002
 7.7841595E+002, 2.2094907E+001, 2.4290400E+001, 3.2299611E+001, 4.9753444E+001, 7.8929050E+001, 1.1797839E+002
 7.8041595E+002, 2.2114767E+001, 2.4319101E+001, 3.2348283E+001, 4.9815557E+001, 7.8976833E+001, 1.1798098E+002
 7.8241595E+002, 2.2134717E+001, 2.4347865E+001, 3.2396924E+001, 4.9877519E+001, 7.9024451E+001, 1.1798356E+002
 7.8441595E+002, 2.2154758E+001, 2.4376690E+001, 3.2445535E+001, 4.9939331E+001, 7.9071905E+001, 1.1798613E+002
 7.8641595E+002, 2.2174888E+001, 2.4405577E+001, 3.2494114E+001, 5.0000994E+001, 7.9119195E+001, 1.1798870E+002
 7.8841595E+002, 2.2195107E+001, 2.4434525E+001, 3.2542662E+001, 5.0062509E+001, 7.9166322E+001, 1.1799125E+002
 7.9041595E+002, 2.2215416E+001, 2.4463534E+001, 3.2591180E+001, 5.0123875E+001, 7.9213289E+001, 1.1799379E+002
 7.9241595E+002, 2.2235813E+001, 2.4492604E+001, 3.2639665E+001, 5.0185094E+001, 7.9260094E+001, 1.1799632E+002
 7.9441595E+002, 2.2256299E+001, 2.4521733E+001, 3.2688119E+001, 5.0246165E+001, 7.9306740E+001, 1.1799884E+002
