s,C,C,C,C,C,C
 9.9501299E+003, 1.0336629E+002, 1.0406054E+002, 1.0602238E+002, 1.0909579E+002, 1.1303637E+002, 1.1764720E+002
 1.0000183E+004, 1.0353265E+002, 1.0421996E+002, 1.0616218E+002, 1.0920485E+002, 1.1310601E+002, 1.1767074E+002
 1.0050304E+004, 1.0370428E+002, 1.0438442E+002, 1.0630640E+002, 1.0931736E+002, 1.1317786E+002, 1.1769501E+002
 1.0100258E+004, 1.0386833E+002, 1.0454162E+002, 1.0644425E+002, 1.0942490E+002, 1.1324654E+002, 1.1771821E+002
 1.0150086E+004, 1.0403116E+002, 1.0469766E+002, 1.0658108E+002, 1.0953165E+002, 1.1331471E+002, 1.1774125E+002
 1.0200019E+004, 1.0419365E+002, 1.0485337E+002, 1.0671763E+002, 1.0963817E+002, 1.1338274E+002, 1.1776423E+002
 1.0250225E+004, 1.0435437E+002, 1.0500738E+002, 1.0685269E+002, 1.0974353E+002, 1.1345002E+002, 1.1778696E+002
 1.0300227E+004, 1.0451242E+002, 1.0515883E+002, 1.0698549E+002, 1.0984713E+002, 1.1351619E+002, 1.1780932E+002
 1.0350078E+004, 1.0466923E+002, 1.0530909E+002, 1.0711726E+002, 1.0994993E+002, 1.1358183E+002, 1.1783150E+002
 1.0400251E+004, 1.0482592E+002, 1.0545925E+002, 1.0724893E+002, 1.1005265E+002, 1.1364743E+002, 1.1785366E+002
 1.0450218E+004, 1.0498074E+002, 1.0560760E+002, 1.0737903E+002, 1.1015414E+002, 1.1371225E+002, 1.1787556E+002
 1.0500380E+004, 1.0513051E+002, 1.0575113E+002, 1.0750489E+002, 1.1025233E+002, 1.1377495E+002, 1.1789675E+002
 1.0550259E+004, 1.0528671E+002, 1.0590081E+002, 1.0763614E+002, 1.1035472E+002, 1.1384034E+002, 1.1791884E+002
 1.0600377E+004, 1.0543397E+002, 1.0604192E+002, 1.0775989E+002, 1.1045126E+002, 1.1390199E+002, 1.1793967E+002
 1.0650143E+004, 1.0558329E+002, 1.0618500E+002, 1.0788536E+002, 1.1054914E+002, 1.1396450E+002, 1.1796079E+002
 1.0700358E+004, 1.0572851E+002, 1.0632417E+002, 1.0800740E+002, 1.1064434E+002, 1.1402530E+002, 1.1798133E+002
 1.0750306E+004, 1.0587332E+002, 1.0646293E+002, 1.0812908E+002, 1.1073927E+002, 1.1408592E+002, 1.1800182E+002
 1.0800243E+004, 1.0601493E+002, 1.0659863E+002, 1.0824808E+002, 1.1083210E+002, 1.1414521E+002, 1.1802185E+002
 1.0850402E+004, 1.0616035E+002, 1.0673798E+002, 1.0837028E+002, 1.1092743E+002, 1.1420609E+002, 1.1804242E+002
 1.0900218E+004, 1.0629838E+002, 1.0687026E+002, 1.0848627E+002, 1.1101792E+002, 1.1426388E+002, 1.1806194E+002
 1.0950312E+004, 1.0643703E+002, 1.0700311E+002, 1.0860278E+002, 1.1110881E+002, 1.1432192E+002, 1.1808155E+002
 1.1000193E+004, 1.0657607E+002, 1.0713635E+002, 1.0871962E+002, 1.1119996E+002, 1.1438013E+002, 1.1810122E+002
 1.1050177E+004, 1.0671352E+002, 1.0726807E+002, 1.0883512E+002, 1.1129007E+002, 1.1443767E+002, 1.1812066E+002
 1.1100152E+004, 1.0684712E+002, 1.0739609E+002, 1.0894739E+002, 1.1137765E+002, 1.1449360E+002, 1.1813956E+002
 1.1150307E+004, 1.0698194E+002, 1.0752528E+002, 1.0906067E+002, 1.1146602E+002, 1.1455004E+002, 1.1815863E+002
 1.1200006E+004, 1.0711248E+002, 1.0765037E+002, 1.0917037E+002, 1.1155160E+002, 1.1460469E+002, 1.1817709E+002
 1.1250048E+004, 1.0724345E+002, 1.0777587E+002, 1.0928043E+002, 1.1163746E+002, 1.1465952E+002, 1.1819562E+002
 1.1300180E+004, 1.0737481E+002, 1.0790175E+002, 1.0939081E+002, 1.1172357E+002, 1.1471452E+002, 1.1821420E+002
 1.1350120E+004, 1.0750132E+002, 1.0802298E+002, 1.0949712E+002, 1.1180651E+002, 1.1476748E+002, 1.1823209E+002
 1.1400312E+004, 1.0763042E+002, 1.0814669E+002, 1.0960561E+002, 1.1189114E+002, 1.1482153E+002, 1.1825035E+002
 1.1450119E+004, 1.0775357E+002, 1.0826470E+002, 1.0970909E+002, 1.1197187E+002, 1.1487308E+002, 1.1826777E+002
 1.1500007E+004, 1.0787851E+002, 1.0838443E+002, 1.0981409E+002, 1.1205377E+002, 1.1492539E+002, 1.1828544E+002
 1.1550017E+004, 1.0799992E+002, 1.0850077E+002, 1.0991611E+002, 1.1213336E+002, 1.1497622E+002, 1.1830262E+002
 1.1600171E+004, 1.0812325E+002, 1.0861895E+002, 1.1001974E+002, 1.1221421E+002, 1.1502785E+002, 1.1832006E+002
 1.1650318E+004, 1.0824434E+002, 1.0873499E+002, 1.1012150E+002, 1.1229359E+002, 1.1507854E+002, 1.1833719E+002
 1.1700086E+004, 1.0836364E+002, 1.0884931E+002, 1.1022174E+002, 1.1237180E+002, 1.1512848E+002, 1.1835406E+002
 1.1750233E+004, 1.0848172E+002, 1.0896246E+002, 1.1032097E+002, 1.1244921E+002, 1.1517792E+002, 1.1837077E+002
 1.1800306E+004, 1.0859828E+002, 1.0907416E+002, 1.1041892E+002, 1.1252562E+002, 1.1522672E+002, 1.1838725E+002
 1.1850058E+004, 1.0871478E+002, 1.0918580E+002, 1.1051682E+002, 1.1260199E+002, 1.1527549E+002, 1.1840373E+002
 1.1900361E+004, 1.0883020E+002, 1.0929640E+002, 1.1061381E+002, 1.1267765E+002, 1.1532381E+002, 1.1842006E+002
 1.1950233E+004, 1.0894343E+002, 1.0940490E+002, 1.1070895E+002, 1.1275188E+002, 1.1537121E+002, 1.1843608E+002
 1.2000116E+004, 1.0905593E+002, 1.0951271E+002, 1.1080349E+002, 1.1282563E+002, 1.1541831E+002, 1.1845199E+002
 1.2050269E+004, 1.0916706E+002, 1.0961920E+002, 1.1089687E+002, 1.1289848E+002, 1.1546483E+002, 1.1846771E+002
 1.2100186E+004, 1.0927493E+002, 1.0972257E+002, 1.1098752E+002, 1.1296920E+002, 1.1551000E+002, 1.1848297E+002
 1.2150403E+004, 1.0938618E+002, 1.0982918E+002, 1.1108101E+002, 1.1304212E+002, 1.1555657E+002, 1.1849870E+002
 1.2200013E+004, 1.0949430E+002, 1.0993279E+002, 1.1117187E+002, 1.1311300E+002, 1.1560183E+002, 1.1851400E+002
 1.2250071E+004, 1.0959968E+002, 1.1003377E+002, 1.1126042E+002, 1.1318209E+002, 1.1564595E+002, 1.1852890E+002
 1.2300354E+004, 1.0970433E+002, 1.1013404E+002, 1.1134835E+002, 1.1325069E+002, 1.1568976E+002, 1.1854370E+002
 1.2350244E+004, 1.0981050E+002, 1.1023578E+002, 1.1143757E+002, 1.1332028E+002, 1.1573421E+002, 1.1855872E+002
 1.2400037E+004, 1.0991351E+002, 1.1033449E+002, 1.1152413E+002, 1.1338781E+002, 1.1577733E+002, 1.1857329E+002
 1.2450265E+004, 1.1001561E+002, 1.1043234E+002, 1.1160993E+002, 1.1345475E+002, 1.1582008E+002, 1.1858773E+002
 1.2500073E+004, 1.1011671E+002, 1.1052922E+002, 1.1169489E+002, 1.1352102E+002, 1.1586240E+002, 1.1860203E+002
 1.2550316E+004, 1.1021665E+002, 1.1062498E+002, 1.1177886E+002, 1.1358654E+002, 1.1590424E+002, 1.1861617E+002
 1.2600026E+004, 1.1031867E+002, 1.1072274E+002, 1.1186460E+002, 1.1365342E+002, 1.1594695E+002, 1.1863060E+002
 1.2650256E+004, 1.1041423E+002, 1.1081431E+002, 1.1194489E+002, 1.1371606E+002, 1.1598695E+002, 1.1864412E+002
 1.2700211E+004, 1.1051327E+002, 1.1090923E+002, 1.1202813E+002, 1.1378099E+002, 1.1602842E+002, 1.1865813E+002
 1.2750131E+004, 1.1060884E+002, 1.1100080E+002, 1.1210843E+002, 1.1384364E+002, 1.1606843E+002, 1.1867164E+002
 1.2800052E+004, 1.1070407E+002, 1.1109206E+002, 1.1218845E+002, 1.1390606E+002, 1.1610830E+002, 1.1868511E+002
 1.2850268E+004, 1.1079809E+002, 1.1118215E+002, 1.1226746E+002, 1.1396770E+002, 1.1614766E+002, 1.1869841E+002
 1.2900131E+004, 1.1089083E+002, 1.1127103E+002, 1.1234539E+002, 1.1402850E+002, 1.1618648E+002, 1.1871153E+002
 1.2950028E+004, 1.1098440E+002, 1.1136069E+002, 1.1242402E+002, 1.1408983E+002, 1.1622566E+002, 1.1872477E+002
 1.3000397E+004, 1.1107558E+002, 1.1144807E+002, 1.1250064E+002, 1.1414961E+002, 1.1626383E+002, 1.1873766E+002
 1.3050391E+004, 1.1116676E+002, 1.1153543E+002, 1.1257726E+002, 1.1420938E+002, 1.1630200E+002, 1.1875056E+002
 1.3100151E+004, 1.1125679E+002, 1.1162171E+002, 1.1265292E+002, 1.1426840E+002, 1.1633969E+002, 1.1876330E+002
 1.3150401E+004, 1.1134479E+002, 1.1170603E+002, 1.1272686E+002, 1.1432609E+002, 1.1637653E+002, 1.1877574E+002
 1.3200314E+004, 1.1143418E+002, 1.1179169E+002, 1.1280198E+002, 1.1438468E+002, 1.1641395E+002, 1.1878839E+002
 1.3250083E+004, 1.1152040E+002, 1.1187432E+002, 1.1287443E+002, 1.1444121E+002, 1.1645005E+002, 1.1880058E+002
 1.3300307E+004, 1.1160599E+002, 1.1195633E+002, 1.1294635E+002, 1.1449732E+002, 1.1648588E+002, 1.1881269E+002
 1.3350026E+004, 1.1169257E+002, 1.1203930E+002, 1.1301911E+002, 1.1455407E+002, 1.1652213E+002, 1.1882493E+002
 1.3400099E+004, 1.1177579E+002, 1.1211905E+002, 1.1308904E+002, 1.1460863E+002, 1.1655697E+002, 1.1883671E+002
 1.3450171E+004, 1.1185944E+002, 1.1219920E+002, 1.1315933E+002, 1.1466346E+002, 1.1659199E+002, 1.1884854E+002
 1.3500237E+004, 1.1194246E+002, 1.1227877E+002, 1.1322910E+002, 1.1471789E+002, 1.1662675E+002, 1.1886028E+002
 1.3550233E+004, 1.1202394E+002, 1.1235684E+002, 1.1329757E+002, 1.1477130E+002, 1.1666086E+002, 1.1887181E+002
 1.3600172E+004, 1.1210555E+002, 1.1243504E+002, 1.1336614E+002, 1.1482480E+002, 1.1669502E+002, 1.1888335E+002
 1.3650333E+004, 1.1218477E+002, 1.1251095E+002, 1.1343271E+002, 1.1487673E+002, 1.1672818E+002, 1.1889456E+002
 1.3700285E+004, 1.1226580E+002, 1.1258860E+002, 1.1350080E+002, 1.1492985E+002, 1.1676211E+002, 1.1890602E+002
 1.3750173E+004, 1.1234253E+002, 1.1266214E+002, 1.1356528E+002, 1.1498016E+002, 1.1679423E+002, 1.1891687E+002
 1.3800024E+004, 1.1242187E+002, 1.1273816E+002, 1.1363196E+002, 1.1503217E+002, 1.1682745E+002, 1.1892809E+002
 1.3850268E+004, 1.1249666E+002, 1.1280983E+002, 1.1369480E+002, 1.1508120E+002, 1.1685876E+002, 1.1893867E+002
 1.3900096E+004, 1.1257518E+002, 1.1288507E+002, 1.1376078E+002, 1.1513267E+002, 1.1689163E+002, 1.1894978E+002
 1.3950378E+004, 1.1264927E+002, 1.1295607E+002, 1.1382304E+002, 1.1518124E+002, 1.1692265E+002, 1.1896026E+002
 1.4000129E+004, 1.1272415E+002, 1.1302783E+002, 1.1388597E+002, 1.1523033E+002, 1.1695400E+002, 1.1897085E+002
 1.4050040E+004, 1.1279969E+002, 1.1310021E+002, 1.1394944E+002, 1.1527985E+002, 1.1698562E+002, 1.1898154E+002
 1.4100235E+004, 1.1287207E+002, 1.1316957E+002, 1.1401027E+002, 1.1532730E+002, 1.1701592E+002, 1.1899177E+002
 1.4150330E+004, 1.1294271E+002, 1.1323727E+002, 1.1406963E+002, 1.1537360E+002, 1.1704550E+002, 1.1900176E+002
 1.4200331E+004, 1.1301549E+002, 1.1330701E+002, 1.1413079E+002, 1.1542131E+002, 1.1707596E+002, 1.1901206E+002
 1.4250318E+004, 1.1308641E+002, 1.1337497E+002, 1.1419038E+002, 1.1546781E+002, 1.1710565E+002, 1.1902209E+002
 1.4300058E+004, 1.1315675E+002, 1.1344237E+002, 1.1424948E+002, 1.1551391E+002, 1.1713510E+002, 1.1903204E+002
 1.4350106E+004, 1.1322562E+002, 1.1350837E+002, 1.1430736E+002, 1.1555907E+002, 1.1716394E+002, 1.1904178E+002
 1.4400193E+004, 1.1329390E+002, 1.1357379E+002, 1.1436473E+002, 1.1560382E+002, 1.1719252E+002, 1.1905144E+002
 1.4450227E+004, 1.1336212E+002, 1.1363917E+002, 1.1442206E+002, 1.1564855E+002, 1.1722108E+002, 1.1906109E+002
 1.4500264E+004, 1.1342965E+002, 1.1370388E+002, 1.1447881E+002, 1.1569282E+002, 1.1724935E+002, 1.1907064E+002
 1.4550241E+004, 1.1349565E+002, 1.1376713E+002, 1.1453428E+002, 1.1573608E+002, 1.1727698E+002, 1.1907998E+002
 1.4600366E+004, 1.1356297E+002, 1.1383163E+002, 1.1459084E+002, 1.1578021E+002, 1.1730516E+002, 1.1908950E+002
 1.4650175E+004, 1.1362909E+002, 1.1389500E+002, 1.1464641E+002, 1.1582356E+002, 1.1733285E+002, 1.1909885E+002
 1.4700293E+004, 1.1369304E+002, 1.1395628E+002, 1.1470014E+002, 1.1586548E+002, 1.1735962E+002, 1.1910790E+002
 1.4750346E+004, 1.1375710E+002, 1.1401767E+002, 1.1475398E+002, 1.1590748E+002, 1.1738644E+002, 1.1911696E+002
 1.4800014E+004, 1.1382073E+002, 1.1407864E+002, 1.1480745E+002, 1.1594919E+002, 1.1741308E+002, 1.1912596E+002
 1.4850199E+004, 1.1388363E+002, 1.1413891E+002, 1.1486030E+002, 1.1599042E+002, 1.1743941E+002, 1.1913485E+002
 1.4900121E+004, 1.1394494E+002, 1.1419766E+002, 1.1491182E+002, 1.1603061E+002, 1.1746507E+002, 1.1914353E+002
 1.4950164E+004, 1.1400621E+002, 1.1425637E+002, 1.1496330E+002, 1.1607078E+002, 1.1749072E+002, 1.1915219E+002
 1.5000009E+004, 1.1406849E+002, 1.1431605E+002, 1.1501564E+002, 1.1611160E+002, 1.1751680E+002, 1.1916100E+002
 1.5050122E+004, 1.1412725E+002, 1.1437236E+002, 1.1506502E+002, 1.1615012E+002, 1.1754140E+002, 1.1916931E+002
 1.5100017E+004, 1.1418785E+002, 1.1443043E+002, 1.1511594E+002, 1.1618985E+002, 1.1756677E+002, 1.1917789E+002
 1.5150120E+004, 1.1424608E+002, 1.1448624E+002, 1.1516487E+002, 1.1622803E+002, 1.1759115E+002, 1.1918612E+002
 1.5200146E+004, 1.1430507E+002, 1.1454276E+002, 1.1521444E+002, 1.1626669E+002, 1.1761584E+002, 1.1919447E+002
 1.5250064E+004, 1.1436237E+002, 1.1459767E+002, 1.1526259E+002, 1.1630426E+002, 1.1763983E+002, 1.1920257E+002
 1.5300054E+004, 1.1442009E+002, 1.1465299E+002, 1.1531110E+002, 1.1634210E+002, 1.1766400E+002, 1.1921074E+002
 1.5350290E+004, 1.1447636E+002, 1.1470691E+002, 1.1535838E+002, 1.1637899E+002, 1.1768755E+002, 1.1921870E+002
 1.5400189E+004, 1.1453248E+002, 1.1476069E+002, 1.1540554E+002, 1.1641578E+002, 1.1771105E+002, 1.1922663E+002
 1.5450044E+004, 1.1458929E+002, 1.1481512E+002, 1.1545328E+002, 1.1645302E+002, 1.1773483E+002, 1.1923467E+002
 1.5500161E+004, 1.1464413E+002, 1.1486767E+002, 1.1549936E+002, 1.1648897E+002, 1.1775779E+002, 1.1924243E+002
 1.5550126E+004, 1.1469747E+002, 1.1491879E+002, 1.1554419E+002, 1.1652394E+002, 1.1778012E+002, 1.1924997E+002
 1.5600060E+004, 1.1475118E+002, 1.1497026E+002, 1.1558932E+002, 1.1655914E+002, 1.1780260E+002, 1.1925757E+002
 1.5650194E+004, 1.1480533E+002, 1.1502215E+002, 1.1563482E+002, 1.1659464E+002, 1.1782527E+002, 1.1926523E+002
 1.5700124E+004, 1.1485796E+002, 1.1507257E+002, 1.1567904E+002, 1.1662914E+002, 1.1784730E+002, 1.1927267E+002
 1.5750049E+004, 1.1491058E+002, 1.1512300E+002, 1.1572327E+002, 1.1666364E+002, 1.1786934E+002, 1.1928011E+002
 1.5800333E+004, 1.1496127E+002, 1.1517157E+002, 1.1576586E+002, 1.1669686E+002, 1.1789055E+002, 1.1928728E+002
 1.5850099E+004, 1.1501284E+002, 1.1522099E+002, 1.1580919E+002, 1.1673067E+002, 1.1791215E+002, 1.1929458E+002
 1.5900145E+004, 1.1506312E+002, 1.1526917E+002, 1.1585145E+002, 1.1676363E+002, 1.1793320E+002, 1.1930169E+002
 1.5950006E+004, 1.1511424E+002, 1.1531816E+002, 1.1589440E+002, 1.1679714E+002, 1.1795460E+002, 1.1930892E+002
 1.6000287E+004, 1.1516276E+002, 1.1536466E+002, 1.1593518E+002, 1.1682896E+002, 1.1797491E+002, 1.1931578E+002
 1.6050266E+004, 1.1521252E+002, 1.1541234E+002, 1.1597699E+002, 1.1686157E+002, 1.1799574E+002, 1.1932282E+002
 1.6100112E+004, 1.1526153E+002, 1.1545930E+002, 1.1601817E+002, 1.1689370E+002, 1.1801626E+002, 1.1932975E+002
 1.6150083E+004, 1.1530857E+002, 1.1550437E+002, 1.1605770E+002, 1.1692454E+002, 1.1803595E+002, 1.1933641E+002
 1.6200173E+004, 1.1535650E+002, 1.1555031E+002, 1.1609798E+002, 1.1695596E+002, 1.1805602E+002, 1.1934319E+002
 1.6250255E+004, 1.1540400E+002, 1.1559583E+002, 1.1613790E+002, 1.1698710E+002, 1.1807590E+002, 1.1934991E+002
 1.6300010E+004, 1.1545080E+002, 1.1564067E+002, 1.1617722E+002, 1.1701778E+002, 1.1809549E+002, 1.1935653E+002
 1.6350163E+004, 1.1549628E+002, 1.1568425E+002, 1.1621544E+002, 1.1704759E+002, 1.1811454E+002, 1.1936296E+002
 1.6400389E+004, 1.1554269E+002, 1.1572873E+002, 1.1625444E+002, 1.1707802E+002, 1.1813396E+002, 1.1936952E+002
 1.6450137E+004, 1.1558846E+002, 1.1577259E+002, 1.1629290E+002, 1.1710802E+002, 1.1815313E+002, 1.1937600E+002
 1.6500369E+004, 1.1563170E+002, 1.1581403E+002, 1.1632924E+002, 1.1713637E+002, 1.1817123E+002, 1.1938212E+002
 1.6550170E+004, 1.1567765E+002, 1.1585805E+002, 1.1636785E+002, 1.1716649E+002, 1.1819047E+002, 1.1938861E+002
 1.6600246E+004, 1.1572126E+002, 1.1589984E+002, 1.1640449E+002, 1.1719508E+002, 1.1820872E+002, 1.1939478E+002
 1.6650088E+004, 1.1576471E+002, 1.1594148E+002, 1.1644100E+002, 1.1722356E+002, 1.1822691E+002, 1.1940093E+002
 1.6700062E+004, 1.1580732E+002, 1.1598231E+002, 1.1647681E+002, 1.1725149E+002, 1.1824475E+002, 1.1940696E+002
 1.6750379E+004, 1.1584955E+002, 1.1602278E+002, 1.1651230E+002, 1.1727918E+002, 1.1826243E+002, 1.1941293E+002
 1.6800074E+004, 1.1589232E+002, 1.1606377E+002, 1.1654824E+002, 1.1730722E+002, 1.1828034E+002, 1.1941898E+002
 1.6850355E+004, 1.1593390E+002, 1.1610361E+002, 1.1658318E+002, 1.1733447E+002, 1.1829774E+002, 1.1942486E+002
 1.6900248E+004, 1.1597526E+002, 1.1614325E+002, 1.1661794E+002, 1.1736159E+002, 1.1831506E+002, 1.1943071E+002
 1.6950029E+004, 1.1601637E+002, 1.1618264E+002, 1.1665248E+002, 1.1738854E+002, 1.1833227E+002, 1.1943653E+002
 1.7000096E+004, 1.1605641E+002, 1.1622100E+002, 1.1668612E+002, 1.1741478E+002, 1.1834903E+002, 1.1944219E+002
 1.7050248E+004, 1.1609652E+002, 1.1625944E+002, 1.1671983E+002, 1.1744108E+002, 1.1836583E+002, 1.1944786E+002
 1.7100252E+004, 1.1613656E+002, 1.1629781E+002, 1.1675348E+002, 1.1746733E+002, 1.1838259E+002, 1.1945353E+002
 1.7150059E+004, 1.1617541E+002, 1.1633504E+002, 1.1678613E+002, 1.1749280E+002, 1.1839885E+002, 1.1945902E+002
 1.7200232E+004, 1.1621425E+002, 1.1637226E+002, 1.1681876E+002, 1.1751826E+002, 1.1841511E+002, 1.1946451E+002
 1.7250039E+004, 1.1625269E+002, 1.1640910E+002, 1.1685107E+002, 1.1754346E+002, 1.1843121E+002, 1.1946995E+002
 1.7300184E+004, 1.1629061E+002, 1.1644543E+002, 1.1688293E+002, 1.1756832E+002, 1.1844708E+002, 1.1947532E+002
 1.7350324E+004, 1.1632888E+002, 1.1648210E+002, 1.1691509E+002, 1.1759340E+002, 1.1846310E+002, 1.1948073E+002
 1.7400131E+004, 1.1636578E+002, 1.1651746E+002, 1.1694609E+002, 1.1761759E+002, 1.1847855E+002, 1.1948595E+002
 1.7450232E+004, 1.1640270E+002, 1.1655285E+002, 1.1697712E+002, 1.1764180E+002, 1.1849401E+002, 1.1949117E+002
 1.7500375E+004, 1.1643941E+002, 1.1658802E+002, 1.1700797E+002, 1.1766586E+002, 1.1850938E+002, 1.1949636E+002
 1.7550012E+004, 1.1647580E+002, 1.1662290E+002, 1.1703855E+002, 1.1768972E+002, 1.1852461E+002, 1.1950151E+002
 1.7600363E+004, 1.1651114E+002, 1.1665676E+002, 1.1706825E+002, 1.1771289E+002, 1.1853940E+002, 1.1950651E+002
 1.7650055E+004, 1.1654691E+002, 1.1669103E+002, 1.1709830E+002, 1.1773633E+002, 1.1855438E+002, 1.1951157E+002
 1.7700355E+004, 1.1658153E+002, 1.1672421E+002, 1.1712740E+002, 1.1775903E+002, 1.1856887E+002, 1.1951647E+002
 1.7750002E+004, 1.1661656E+002, 1.1675778E+002, 1.1715683E+002, 1.1778199E+002, 1.1858354E+002, 1.1952142E+002
 1.7800363E+004, 1.1665043E+002, 1.1679023E+002, 1.1718529E+002, 1.1780419E+002, 1.1859772E+002, 1.1952621E+002
 1.7850023E+004, 1.1668421E+002, 1.1682261E+002, 1.1721368E+002, 1.1782634E+002, 1.1861186E+002, 1.1953099E+002
 1.7900383E+004, 1.1671875E+002, 1.1685570E+002, 1.1724271E+002, 1.1784898E+002, 1.1862632E+002, 1.1953588E+002
 1.7950314E+004, 1.1675218E+002, 1.1688774E+002, 1.1727080E+002, 1.1787090E+002, 1.1864032E+002, 1.1954061E+002
 1.8000242E+004, 1.1678513E+002, 1.1691931E+002, 1.1729849E+002, 1.1789250E+002, 1.1865411E+002, 1.1954527E+002
 1.8050014E+004, 1.1681731E+002, 1.1695015E+002, 1.1732552E+002, 1.1791359E+002, 1.1866758E+002, 1.1954982E+002
 1.8100117E+004, 1.1684933E+002, 1.1698083E+002, 1.1735243E+002, 1.1793458E+002, 1.1868099E+002, 1.1955435E+002
 1.8150027E+004, 1.1688208E+002, 1.1701222E+002, 1.1737995E+002, 1.1795605E+002, 1.1869470E+002, 1.1955898E+002
 1.8200227E+004, 1.1691338E+002, 1.1704221E+002, 1.1740625E+002, 1.1797657E+002, 1.1870780E+002, 1.1956340E+002
 1.8250209E+004, 1.1694439E+002, 1.1707192E+002, 1.1743231E+002, 1.1799690E+002, 1.1872078E+002, 1.1956779E+002
 1.8300283E+004, 1.1697596E+002, 1.1710218E+002, 1.1745885E+002, 1.1801760E+002, 1.1873400E+002, 1.1957226E+002
 1.8350129E+004, 1.1700650E+002, 1.1713144E+002, 1.1748450E+002, 1.1803761E+002, 1.1874678E+002, 1.1957658E+002
 1.8400330E+004, 1.1703692E+002, 1.1716059E+002, 1.1751006E+002, 1.1805755E+002, 1.1875952E+002, 1.1958088E+002
 1.8450352E+004, 1.1706689E+002, 1.1718931E+002, 1.1753525E+002, 1.1807720E+002, 1.1877207E+002, 1.1958512E+002
 1.8500299E+004, 1.1709678E+002, 1.1721795E+002, 1.1756037E+002, 1.1809680E+002, 1.1878458E+002, 1.1958935E+002
 1.8550102E+004, 1.1712647E+002, 1.1724641E+002, 1.1758532E+002, 1.1811626E+002, 1.1879701E+002, 1.1959355E+002
 1.8600305E+004, 1.1715521E+002, 1.1727394E+002, 1.1760947E+002, 1.1813510E+002, 1.1880904E+002, 1.1959761E+002
 1.8650000E+004, 1.1718450E+002, 1.1730201E+002, 1.1763408E+002, 1.1815430E+002, 1.1882130E+002, 1.1960175E+002
 1.8700113E+004, 1.1721336E+002, 1.1732966E+002, 1.1765833E+002, 1.1817322E+002, 1.1883338E+002, 1.1960584E+002
 1.8750080E+004, 1.1724078E+002, 1.1735594E+002, 1.1768137E+002, 1.1819120E+002, 1.1884486E+002, 1.1960971E+002
 1.8800086E+004, 1.1726918E+002, 1.1738316E+002, 1.1770524E+002, 1.1820981E+002, 1.1885675E+002, 1.1961373E+002
 1.8850350E+004, 1.1729712E+002, 1.1740993E+002, 1.1772872E+002, 1.1822813E+002, 1.1886845E+002, 1.1961768E+002
 1.8900154E+004, 1.1732458E+002, 1.1743625E+002, 1.1775180E+002, 1.1824613E+002, 1.1887995E+002, 1.1962157E+002
 1.8950312E+004, 1.1735165E+002, 1.1746218E+002, 1.1777454E+002, 1.1826387E+002, 1.1889128E+002, 1.1962540E+002
 1.9000102E+004, 1.1737853E+002, 1.1748794E+002, 1.1779713E+002, 1.1828150E+002, 1.1890253E+002, 1.1962920E+002
 1.9050260E+004, 1.1740514E+002, 1.1751344E+002, 1.1781949E+002, 1.1829894E+002, 1.1891367E+002, 1.1963296E+002
 1.9100293E+004, 1.1743134E+002, 1.1753855E+002, 1.1784151E+002, 1.1831612E+002, 1.1892464E+002, 1.1963667E+002
 1.9150070E+004, 1.1745762E+002, 1.1756373E+002, 1.1786359E+002, 1.1833334E+002, 1.1893564E+002, 1.1964039E+002
 1.9200148E+004, 1.1748334E+002, 1.1758837E+002, 1.1788520E+002, 1.1835020E+002, 1.1894641E+002, 1.1964402E+002
 1.9250072E+004, 1.1750874E+002, 1.1761272E+002, 1.1790655E+002, 1.1836686E+002, 1.1895705E+002, 1.1964762E+002
 1.9300037E+004, 1.1753428E+002, 1.1763720E+002, 1.1792801E+002, 1.1838360E+002, 1.1896774E+002, 1.1965123E+002
 1.9350223E+004, 1.1755928E+002, 1.1766115E+002, 1.1794902E+002, 1.1839999E+002, 1.1897820E+002, 1.1965477E+002
 1.9400035E+004, 1.1758407E+002, 1.1768490E+002, 1.1796985E+002, 1.1841624E+002, 1.1898858E+002, 1.1965827E+002
 1.9450357E+004, 1.1760838E+002, 1.1770820E+002, 1.1799028E+002, 1.1843218E+002, 1.1899876E+002, 1.1966171E+002
 1.9500309E+004, 1.1763332E+002, 1.1773210E+002, 1.1801123E+002, 1.1844852E+002, 1.1900920E+002, 1.1966524E+002
 1.9550258E+004, 1.1765736E+002, 1.1775513E+002, 1.1803143E+002, 1.1846428E+002, 1.1901926E+002, 1.1966864E+002
 1.9600055E+004, 1.1768074E+002, 1.1777754E+002, 1.1805108E+002, 1.1847961E+002, 1.1902905E+002, 1.1967195E+002
 1.9650213E+004, 1.1770429E+002, 1.1780010E+002, 1.1807087E+002, 1.1849505E+002, 1.1903891E+002, 1.1967528E+002
 1.9700240E+004, 1.1772732E+002, 1.1782217E+002, 1.1809022E+002, 1.1851015E+002, 1.1904855E+002, 1.1967853E+002
 1.9750328E+004, 1.1775100E+002, 1.1784486E+002, 1.1811012E+002, 1.1852567E+002, 1.1905846E+002, 1.1968188E+002
 1.9800244E+004, 1.1777372E+002, 1.1786664E+002, 1.1812921E+002, 1.1854056E+002, 1.1906798E+002, 1.1968510E+002
 1.9850217E+004, 1.1779619E+002, 1.1788817E+002, 1.1814809E+002, 1.1855529E+002, 1.1907738E+002, 1.1968828E+002
