s,C,C,C,C,C,C
 9.9500000E+003, 6.6317755E+001, 6.7133640E+001, 6.9480161E+001, 7.3289407E+001, 7.8451125E+001, 8.4989211E+001
 1.0000000E+004, 6.6516053E+001, 6.7328925E+001, 6.9666782E+001, 7.3461962E+001, 7.8604614E+001, 8.5118549E+001
 1.0050000E+004, 6.6713618E+001, 6.7523489E+001, 6.9852713E+001, 7.3633878E+001, 7.8757537E+001, 8.5247409E+001
 1.0100000E+004, 6.6910454E+001, 6.7717335E+001, 7.0037958E+001, 7.3805159E+001, 7.8909894E+001, 8.5375792E+001
 1.0150000E+004, 6.7106563E+001, 6.7910465E+001, 7.0222519E+001, 7.3975808E+001, 7.9061688E+001, 8.5503701E+001
 1.0200000E+004, 6.7301948E+001, 6.8102881E+001, 7.0406398E+001, 7.4145826E+001, 7.9212921E+001, 8.5631137E+001
 1.0250000E+004, 6.7496611E+001, 6.8294587E+001, 7.0589598E+001, 7.4315215E+001, 7.9363595E+001, 8.5758102E+001
 1.0300000E+004, 6.7690556E+001, 6.8485585E+001, 7.0772121E+001, 7.4483979E+001, 7.9513712E+001, 8.5884598E+001
 1.0350000E+004, 6.7883784E+001, 6.8675878E+001, 7.0953970E+001, 7.4652119E+001, 7.9663274E+001, 8.6010626E+001
 1.0400000E+004, 6.8076299E+001, 6.8865468E+001, 7.1135147E+001, 7.4819638E+001, 7.9812284E+001, 8.6136188E+001
 1.0450000E+004, 6.8268103E+001, 6.9054358E+001, 7.1315655E+001, 7.4986538E+001, 7.9960743E+001, 8.6261287E+001
 1.0500000E+004, 6.8459199E+001, 6.9242550E+001, 7.1495496E+001, 7.5152822E+001, 8.0108653E+001, 8.6385923E+001
 1.0550000E+004, 6.8649589E+001, 6.9430048E+001, 7.1674673E+001, 7.5318491E+001, 8.0256017E+001, 8.6510098E+001
 1.0600000E+004, 6.8839276E+001, 6.9616852E+001, 7.1853188E+001, 7.5483548E+001, 8.0402836E+001, 8.6633815E+001
 1.0650000E+004, 6.9028263E+001, 6.9802967E+001, 7.2031044E+001, 7.5647995E+001, 8.0549112E+001, 8.6757074E+001
 1.0700000E+004, 6.9216551E+001, 6.9988395E+001, 7.2208242E+001, 7.5811834E+001, 8.0694848E+001, 8.6879877E+001
 1.0750000E+004, 6.9404145E+001, 7.0173137E+001, 7.2384786E+001, 7.5975068E+001, 8.0840046E+001, 8.7002227E+001
 1.0800000E+004, 6.9591045E+001, 7.0357198E+001, 7.2560678E+001, 7.6137700E+001, 8.0984707E+001, 8.7124125E+001
 1.0850000E+004, 6.9777255E+001, 7.0540578E+001, 7.2735921E+001, 7.6299730E+001, 8.1128833E+001, 8.7245572E+001
 1.0900000E+004, 6.9962778E+001, 7.0723281E+001, 7.2910516E+001, 7.6461162E+001, 8.1272427E+001, 8.7366571E+001
 1.0950000E+004, 7.0147615E+001, 7.0905310E+001, 7.3084466E+001, 7.6621997E+001, 8.1415491E+001, 8.7487122E+001
 1.1000000E+004, 7.0331769E+001, 7.1086666E+001, 7.3257773E+001, 7.6782238E+001, 8.1558025E+001, 8.7607228E+001
 1.1050000E+004, 7.0515244E+001, 7.1267352E+001, 7.3430440E+001, 7.6941887E+001, 8.1700034E+001, 8.7726891E+001
 1.1100000E+004, 7.0698040E+001, 7.1447371E+001, 7.3602470E+001, 7.7100947E+001, 8.1841517E+001, 8.7846111E+001
 1.1150000E+004, 7.0880162E+001, 7.1626725E+001, 7.3773864E+001, 7.7259418E+001, 8.1982478E+001, 8.7964890E+001
 1.1200000E+004, 7.1061611E+001, 7.1805417E+001, 7.3944625E+001, 7.7417305E+001, 8.2122917E+001, 8.8083231E+001
 1.1250000E+004, 7.1242390E+001, 7.1983448E+001, 7.4114755E+001, 7.7574608E+001, 8.2262838E+001, 8.8201134E+001
 1.1300000E+004, 7.1422501E+001, 7.2160822E+001, 7.4284257E+001, 7.7731329E+001, 8.2402242E+001, 8.8318602E+001
 1.1350000E+004, 7.1601947E+001, 7.2337541E+001, 7.4453132E+001, 7.7887472E+001, 8.2541131E+001, 8.8435636E+001
 1.1400000E+004, 7.1780730E+001, 7.2513607E+001, 7.4621384E+001, 7.8043038E+001, 8.2679507E+001, 8.8552237E+001
 1.1450000E+004, 7.1958852E+001, 7.2689023E+001, 7.4789014E+001, 7.8198030E+001, 8.2817372E+001, 8.8668408E+001
 1.1500000E+004, 7.2136317E+001, 7.2863790E+001, 7.4956025E+001, 7.8352448E+001, 8.2954727E+001, 8.8784149E+001
 1.1550000E+004, 7.2313126E+001, 7.3037913E+001, 7.5122419E+001, 7.8506297E+001, 8.3091575E+001, 8.8899463E+001
 1.1600000E+004, 7.2489283E+001, 7.3211392E+001, 7.5288199E+001, 7.8659577E+001, 8.3227917E+001, 8.9014351E+001
 1.1650000E+004, 7.2664788E+001, 7.3384230E+001, 7.5453366E+001, 7.8812290E+001, 8.3363756E+001, 8.9128814E+001
 1.1700000E+004, 7.2839645E+001, 7.3556430E+001, 7.5617922E+001, 7.8964440E+001, 8.3499092E+001, 8.9242854E+001
 1.1750000E+004, 7.3013857E+001, 7.3727993E+001, 7.5781871E+001, 7.9116027E+001, 8.3633929E+001, 8.9356473E+001
 1.1800000E+004, 7.3187425E+001, 7.3898923E+001, 7.5945215E+001, 7.9267055E+001, 8.3768268E+001, 8.9469672E+001
 1.1850000E+004, 7.3360351E+001, 7.4069222E+001, 7.6107955E+001, 7.9417524E+001, 8.3902110E+001, 8.9582454E+001
 1.1900000E+004, 7.3532639E+001, 7.4238892E+001, 7.6270094E+001, 7.9567438E+001, 8.4035458E+001, 8.9694818E+001
 1.1950000E+004, 7.3704291E+001, 7.4407935E+001, 7.6431634E+001, 7.9716798E+001, 8.4168313E+001, 8.9806767E+001
 1.2000000E+004, 7.3875309E+001, 7.4576353E+001, 7.6592577E+001, 7.9865606E+001, 8.4300677E+001, 8.9918303E+001
 1.2050000E+004, 7.4045694E+001, 7.4744149E+001, 7.6752926E+001, 8.0013864E+001, 8.4432552E+001, 9.0029427E+001
 1.2100000E+004, 7.4215451E+001, 7.4911326E+001, 7.6912682E+001, 8.0161575E+001, 8.4563941E+001, 9.0140140E+001
 1.2150000E+004, 7.4384580E+001, 7.5077885E+001, 7.7071848E+001, 8.0308740E+001, 8.4694843E+001, 9.0250444E+001
 1.2200000E+004, 7.4553085E+001, 7.5243828E+001, 7.7230426E+001, 8.0455361E+001, 8.4825263E+001, 9.0360340E+001
 1.2250000E+004, 7.4720967E+001, 7.5409159E+001, 7.7388419E+001, 8.0601441E+001, 8.4955200E+001, 9.0469831E+001
 1.2300000E+004, 7.4888229E+001, 7.5573879E+001, 7.7545828E+001, 8.0746981E+001, 8.5084657E+001, 9.0578917E+001
 1.2350000E+004, 7.5054874E+001, 7.5737991E+001, 7.7702655E+001, 8.0891984E+001, 8.5213636E+001, 9.0687600E+001
 1.2400000E+004, 7.5220902E+001, 7.5901496E+001, 7.7858903E+001, 8.1036451E+001, 8.5342139E+001, 9.0795882E+001
 1.2450000E+004, 7.5386318E+001, 7.6064397E+001, 7.8014574E+001, 8.1180384E+001, 8.5470167E+001, 9.0903763E+001
 1.2500000E+004, 7.5551122E+001, 7.6226697E+001, 7.8169670E+001, 8.1323785E+001, 8.5597722E+001, 9.1011246E+001
 1.2550000E+004, 7.5715318E+001, 7.6388397E+001, 7.8324193E+001, 8.1466657E+001, 8.5724806E+001, 9.1118332E+001
 1.2600000E+004, 7.5878907E+001, 7.6549500E+001, 7.8478145E+001, 8.1609001E+001, 8.5851420E+001, 9.1225023E+001
 1.2650000E+004, 7.6041892E+001, 7.6710008E+001, 7.8631528E+001, 8.1750819E+001, 8.5977567E+001, 9.1331319E+001
 1.2700000E+004, 7.6204274E+001, 7.6869922E+001, 7.8784345E+001, 8.1892113E+001, 8.6103247E+001, 9.1437223E+001
 1.2750000E+004, 7.6366057E+001, 7.7029247E+001, 7.8936597E+001, 8.2032885E+001, 8.6228463E+001, 9.1542735E+001
 1.2800000E+004, 7.6527243E+001, 7.7187982E+001, 7.9088287E+001, 8.2173137E+001, 8.6353217E+001, 9.1647857E+001
 1.2850000E+004, 7.6687833E+001, 7.7346131E+001, 7.9239416E+001, 8.2312871E+001, 8.6477510E+001, 9.1752592E+001
 1.2900000E+004, 7.6847829E+001, 7.7503696E+001, 7.9389988E+001, 8.2452089E+001, 8.6601343E+001, 9.1856939E+001
 1.2950000E+004, 7.7007235E+001, 7.7660679E+001, 7.9540003E+001, 8.2590793E+001, 8.6724720E+001, 9.1960901E+001
 1.3000000E+004, 7.7166052E+001, 7.7817082E+001, 7.9689463E+001, 8.2728984E+001, 8.6847640E+001, 9.2064479E+001
 1.3050000E+004, 7.7324282E+001, 7.7972907E+001, 7.9838372E+001, 8.2866665E+001, 8.6970106E+001, 9.2167674E+001
 1.3100000E+004, 7.7481928E+001, 7.8128157E+001, 7.9986731E+001, 8.3003837E+001, 8.7092120E+001, 9.2270488E+001
 1.3150000E+004, 7.7638991E+001, 7.8282833E+001, 8.0134541E+001, 8.3140503E+001, 8.7213684E+001, 9.2372922E+001
 1.3200000E+004, 7.7795474E+001, 7.8436938E+001, 8.0281806E+001, 8.3276663E+001, 8.7334798E+001, 9.2474977E+001
 1.3250000E+004, 7.7951379E+001, 7.8590473E+001, 8.0428527E+001, 8.3412321E+001, 8.7455465E+001, 9.2576656E+001
 1.3300000E+004, 7.8106708E+001, 7.8743442E+001, 8.0574705E+001, 8.3547477E+001, 8.7575685E+001, 9.2677959E+001
 1.3350000E+004, 7.8261464E+001, 7.8895845E+001, 8.0720344E+001, 8.3682134E+001, 8.7695462E+001, 9.2778888E+001
 1.3400000E+004, 7.8415647E+001, 7.9047685E+001, 8.0865444E+001, 8.3816294E+001, 8.7814797E+001, 9.2879444E+001
 1.3450000E+004, 7.8569262E+001, 7.9198965E+001, 8.1010009E+001, 8.3949958E+001, 8.7933690E+001, 9.2979629E+001
 1.3500000E+004, 7.8722308E+001, 7.9349686E+001, 8.1154040E+001, 8.4083129E+001, 8.8052145E+001, 9.3079443E+001
 1.3550000E+004, 7.8874790E+001, 7.9499849E+001, 8.1297538E+001, 8.4215807E+001, 8.8170161E+001, 9.3178889E+001
 1.3600000E+004, 7.9026708E+001, 7.9649458E+001, 8.1440507E+001, 8.4347995E+001, 8.8287742E+001, 9.3277967E+001
 1.3650000E+004, 7.9178065E+001, 7.9798515E+001, 8.1582947E+001, 8.4479695E+001, 8.8404889E+001, 9.3376680E+001
 1.3700000E+004, 7.9328862E+001, 7.9947021E+001, 8.1724861E+001, 8.4610909E+001, 8.8521602E+001, 9.3475027E+001
 1.3750000E+004, 7.9479103E+001, 8.0094978E+001, 8.1866251E+001, 8.4741638E+001, 8.8637885E+001, 9.3573012E+001
 1.3800000E+004, 7.9628789E+001, 8.0242389E+001, 8.2007119E+001, 8.4871884E+001, 8.8753738E+001, 9.3670634E+001
 1.3850000E+004, 7.9777922E+001, 8.0389255E+001, 8.2147466E+001, 8.5001648E+001, 8.8869163E+001, 9.3767896E+001
 1.3900000E+004, 7.9926504E+001, 8.0535579E+001, 8.2287295E+001, 8.5130934E+001, 8.8984162E+001, 9.3864799E+001
 1.3950000E+004, 8.0074537E+001, 8.0681362E+001, 8.2426607E+001, 8.5259741E+001, 8.9098736E+001, 9.3961343E+001
 1.4000000E+004, 8.0222023E+001, 8.0826606E+001, 8.2565405E+001, 8.5388073E+001, 8.9212886E+001, 9.4057531E+001
 1.4050000E+004, 8.0368964E+001, 8.0971314E+001, 8.2703690E+001, 8.5515931E+001, 8.9326615E+001, 9.4153364E+001
 1.4100000E+004, 8.0515363E+001, 8.1115488E+001, 8.2841464E+001, 8.5643317E+001, 8.9439924E+001, 9.4248842E+001
 1.4150000E+004, 8.0661221E+001, 8.1259129E+001, 8.2978729E+001, 8.5770232E+001, 8.9552814E+001, 9.4343968E+001
 1.4200000E+004, 8.0806540E+001, 8.1402239E+001, 8.3115487E+001, 8.5896678E+001, 8.9665287E+001, 9.4438743E+001
 1.4250000E+004, 8.0951322E+001, 8.1544821E+001, 8.3251740E+001, 8.6022657E+001, 8.9777345E+001, 9.4533167E+001
 1.4300000E+004, 8.1095569E+001, 8.1686876E+001, 8.3387489E+001, 8.6148171E+001, 8.9888989E+001, 9.4627243E+001
 1.4350000E+004, 8.1239284E+001, 8.1828406E+001, 8.3522737E+001, 8.6273221E+001, 9.0000220E+001, 9.4720971E+001
 1.4400000E+004, 8.1382468E+001, 8.1969413E+001, 8.3657486E+001, 8.6397809E+001, 9.0111041E+001, 9.4814352E+001
 1.4450000E+004, 8.1525122E+001, 8.2109900E+001, 8.3791737E+001, 8.6521937E+001, 9.0221452E+001, 9.4907389E+001
 1.4500000E+004, 8.1667250E+001, 8.2249868E+001, 8.3925491E+001, 8.6645606E+001, 9.0331455E+001, 9.5000083E+001
 1.4550000E+004, 8.1808853E+001, 8.2389318E+001, 8.4058752E+001, 8.6768819E+001, 9.0441052E+001, 9.5092433E+001
 1.4600000E+004, 8.1949932E+001, 8.2528253E+001, 8.4191521E+001, 8.6891576E+001, 9.0550244E+001, 9.5184443E+001
 1.4650000E+004, 8.2090491E+001, 8.2666676E+001, 8.4323799E+001, 8.7013880E+001, 9.0659032E+001, 9.5276113E+001
 1.4700000E+004, 8.2230530E+001, 8.2804586E+001, 8.4455588E+001, 8.7135732E+001, 9.0767419E+001, 9.5367444E+001
 1.4750000E+004, 8.2370052E+001, 8.2941988E+001, 8.4586890E+001, 8.7257134E+001, 9.0875405E+001, 9.5458437E+001
 1.4800000E+004, 8.2509059E+001, 8.3078882E+001, 8.4717708E+001, 8.7378088E+001, 9.0982993E+001, 9.5549095E+001
 1.4850000E+004, 8.2647552E+001, 8.3215270E+001, 8.4848042E+001, 8.7498594E+001, 9.1090183E+001, 9.5639418E+001
 1.4900000E+004, 8.2785533E+001, 8.3351154E+001, 8.4977895E+001, 8.7618656E+001, 9.1196977E+001, 9.5729407E+001
 1.4950000E+004, 8.2923005E+001, 8.3486536E+001, 8.5107268E+001, 8.7738274E+001, 9.1303377E+001, 9.5819063E+001
 1.5000000E+004, 8.3059969E+001, 8.3621418E+001, 8.5236163E+001, 8.7857450E+001, 9.1409383E+001, 9.5908389E+001
 1.5050000E+004, 8.3196427E+001, 8.3755802E+001, 8.5364582E+001, 8.7976186E+001, 9.1514998E+001, 9.5997384E+001
 1.5100000E+004, 8.3332381E+001, 8.3889690E+001, 8.5492527E+001, 8.8094483E+001, 9.1620223E+001, 9.6086051E+001
 1.5150000E+004, 8.3467832E+001, 8.4023083E+001, 8.5619999E+001, 8.8212343E+001, 9.1725059E+001, 9.6174390E+001
 1.5200000E+004, 8.3602784E+001, 8.4155983E+001, 8.5747000E+001, 8.8329768E+001, 9.1829508E+001, 9.6262403E+001
 1.5250000E+004, 8.3737236E+001, 8.4288392E+001, 8.5873532E+001, 8.8446759E+001, 9.1933571E+001, 9.6350090E+001
 1.5300000E+004, 8.3871192E+001, 8.4420312E+001, 8.5999596E+001, 8.8563318E+001, 9.2037249E+001, 9.6437454E+001
 1.5350000E+004, 8.4004654E+001, 8.4551745E+001, 8.6125195E+001, 8.8679447E+001, 9.2140545E+001, 9.6524495E+001
 1.5400000E+004, 8.4137622E+001, 8.4682693E+001, 8.6250330E+001, 8.8795146E+001, 9.2243459E+001, 9.6611214E+001
 1.5450000E+004, 8.4270099E+001, 8.4813156E+001, 8.6375003E+001, 8.8910418E+001, 9.2345993E+001, 9.6697614E+001
 1.5500000E+004, 8.4402087E+001, 8.4943138E+001, 8.6499215E+001, 8.9025264E+001, 9.2448148E+001, 9.6783694E+001
 1.5550000E+004, 8.4533587E+001, 8.5072639E+001, 8.6622968E+001, 8.9139686E+001, 9.2549925E+001, 9.6869456E+001
 1.5600000E+004, 8.4664601E+001, 8.5201662E+001, 8.6746264E+001, 8.9253686E+001, 9.2651327E+001, 9.6954901E+001
 1.5650000E+004, 8.4795132E+001, 8.5330209E+001, 8.6869105E+001, 8.9367264E+001, 9.2752354E+001, 9.7040030E+001
 1.5700000E+004, 8.4925180E+001, 8.5458280E+001, 8.6991492E+001, 8.9480422E+001, 9.2853008E+001, 9.7124845E+001
 1.5750000E+004, 8.5054748E+001, 8.5585879E+001, 8.7113427E+001, 8.9593163E+001, 9.2953290E+001, 9.7209347E+001
 1.5800000E+004, 8.5183837E+001, 8.5713006E+001, 8.7234911E+001, 8.9705487E+001, 9.3053202E+001, 9.7293537E+001
 1.5850000E+004, 8.5312449E+001, 8.5839664E+001, 8.7355947E+001, 8.9817396E+001, 9.3152744E+001, 9.7377415E+001
 1.5900000E+004, 8.5440586E+001, 8.5965853E+001, 8.7476535E+001, 8.9928892E+001, 9.3251919E+001, 9.7460984E+001
 1.5950000E+004, 8.5568250E+001, 8.6091577E+001, 8.7596678E+001, 9.0039976E+001, 9.3350728E+001, 9.7544244E+001
 1.6000000E+004, 8.5695443E+001, 8.6216836E+001, 8.7716377E+001, 9.0150649E+001, 9.3449171E+001, 9.7627197E+001
 1.6050000E+004, 8.5822165E+001, 8.6341632E+001, 8.7835634E+001, 9.0260914E+001, 9.3547251E+001, 9.7709843E+001
 1.6100000E+004, 8.5948419E+001, 8.6465968E+001, 8.7954451E+001, 9.0370772E+001, 9.3644969E+001, 9.7792183E+001
 1.6150000E+004, 8.6074207E+001, 8.6589844E+001, 8.8072828E+001, 9.0480223E+001, 9.3742325E+001, 9.7874220E+001
 1.6200000E+004, 8.6199531E+001, 8.6713262E+001, 8.8190769E+001, 9.0589270E+001, 9.3839322E+001, 9.7955954E+001
 1.6250000E+004, 8.6324391E+001, 8.6836225E+001, 8.8308273E+001, 9.0697915E+001, 9.3935961E+001, 9.8037385E+001
 1.6300000E+004, 8.6448790E+001, 8.6958733E+001, 8.8425344E+001, 9.0806158E+001, 9.4032242E+001, 9.8118516E+001
 1.6350000E+004, 8.6572729E+001, 8.7080789E+001, 8.8541982E+001, 9.0914001E+001, 9.4128168E+001, 9.8199347E+001
 1.6400000E+004, 8.6696211E+001, 8.7202394E+001, 8.8658189E+001, 9.1021446E+001, 9.4223740E+001, 9.8279880E+001
 1.6450000E+004, 8.6819237E+001, 8.7323550E+001, 8.8773967E+001, 9.1128494E+001, 9.4318959E+001, 9.8360115E+001
 1.6500000E+004, 8.6941808E+001, 8.7444258E+001, 8.8889317E+001, 9.1235147E+001, 9.4413825E+001, 9.8440053E+001
 1.6550000E+004, 8.7063926E+001, 8.7564520E+001, 8.9004241E+001, 9.1341405E+001, 9.4508342E+001, 9.8519697E+001
 1.6600000E+004, 8.7185593E+001, 8.7684338E+001, 8.9118741E+001, 9.1447271E+001, 9.4602509E+001, 9.8599046E+001
 1.6650000E+004, 8.7306811E+001, 8.7803713E+001, 8.9232818E+001, 9.1552746E+001, 9.4696328E+001, 9.8678102E+001
 1.6700000E+004, 8.7427581E+001, 8.7922648E+001, 8.9346473E+001, 9.1657831E+001, 9.4789801E+001, 9.8756866E+001
 1.6750000E+004, 8.7547905E+001, 8.8041143E+001, 8.9459708E+001, 9.1762529E+001, 9.4882929E+001, 9.8835339E+001
 1.6800000E+004, 8.7667784E+001, 8.8159200E+001, 8.9572525E+001, 9.1866839E+001, 9.4975712E+001, 9.8913522E+001
 1.6850000E+004, 8.7787221E+001, 8.8276821E+001, 8.9684926E+001, 9.1970764E+001, 9.5068153E+001, 9.8991416E+001
 1.6900000E+004, 8.7906216E+001, 8.8394008E+001, 8.9796911E+001, 9.2074305E+001, 9.5160252E+001, 9.9069023E+001
 1.6950000E+004, 8.8024772E+001, 8.8510762E+001, 8.9908482E+001, 9.2177464E+001, 9.5252011E+001, 9.9146343E+001
 1.7000000E+004, 8.8142890E+001, 8.8627084E+001, 9.0019641E+001, 9.2280241E+001, 9.5343431E+001, 9.9223377E+001
 1.7050000E+004, 8.8260571E+001, 8.8742977E+001, 9.0130390E+001, 9.2382639E+001, 9.5434514E+001, 9.9300127E+001
 1.7100000E+004, 8.8377818E+001, 8.8858442E+001, 9.0240730E+001, 9.2484659E+001, 9.5525260E+001, 9.9376593E+001
 1.7150000E+004, 8.8494631E+001, 8.8973480E+001, 9.0350662E+001, 9.2586302E+001, 9.5615670E+001, 9.9452776E+001
 1.7200000E+004, 8.8611014E+001, 8.9088093E+001, 9.0460188E+001, 9.2687569E+001, 9.5705747E+001, 9.9528679E+001
 1.7250000E+004, 8.8726966E+001, 8.9202283E+001, 9.0569309E+001, 9.2788462E+001, 9.5795491E+001, 9.9604301E+001
 1.7300000E+004, 8.8842490E+001, 8.9316051E+001, 9.0678027E+001, 9.2888983E+001, 9.5884903E+001, 9.9679643E+001
 1.7350000E+004, 8.8957587E+001, 8.9429399E+001, 9.0786344E+001, 9.2989132E+001, 9.5973986E+001, 9.9754707E+001
 1.7400000E+004, 8.9072259E+001, 8.9542328E+001, 9.0894260E+001, 9.3088911E+001, 9.6062739E+001, 9.9829494E+001
 1.7450000E+004, 8.9186507E+001, 8.9654840E+001, 9.1001778E+001, 9.3188322E+001, 9.6151164E+001, 9.9904005E+001
 1.7500000E+004, 8.9300333E+001, 8.9766936E+001, 9.1108898E+001, 9.3287365E+001, 9.6239262E+001, 9.9978240E+001
 1.7550000E+004, 8.9413739E+001, 8.9878618E+001, 9.1215623E+001, 9.3386043E+001, 9.6327036E+001, 1.0005220E+002
 1.7600000E+004, 8.9526726E+001, 8.9989888E+001, 9.1321954E+001, 9.3484356E+001, 9.6414484E+001, 1.0012589E+002
 1.7650000E+004, 8.9639296E+001, 9.0100747E+001, 9.1427892E+001, 9.3582306E+001, 9.6501610E+001, 1.0019931E+002
 1.7700000E+004, 8.9751449E+001, 9.0211196E+001, 9.1533438E+001, 9.3679894E+001, 9.6588414E+001, 1.0027245E+002
 1.7750000E+004, 8.9863189E+001, 9.0321237E+001, 9.1638595E+001, 9.3777121E+001, 9.6674898E+001, 1.0034532E+002
 1.7800000E+004, 8.9974515E+001, 9.0430871E+001, 9.1743363E+001, 9.3873990E+001, 9.6761062E+001, 1.0041793E+002
 1.7850000E+004, 9.0085431E+001, 9.0540101E+001, 9.1847744E+001, 9.3970500E+001, 9.6846907E+001, 1.0049027E+002
 1.7900000E+004, 9.0195936E+001, 9.0648927E+001, 9.1951740E+001, 9.4066654E+001, 9.6932436E+001, 1.0056234E+002
 1.7950000E+004, 9.0306034E+001, 9.0757351E+001, 9.2055351E+001, 9.4162453E+001, 9.7017648E+001, 1.0063414E+002
 1.8000000E+004, 9.0415724E+001, 9.0865374E+001, 9.2158580E+001, 9.4257898E+001, 9.7102546E+001, 1.0070568E+002
 1.8050000E+004, 9.0525010E+001, 9.0972999E+001, 9.2261427E+001, 9.4352991E+001, 9.7187130E+001, 1.0077695E+002
 1.8100000E+004, 9.0633892E+001, 9.1080226E+001, 9.2363895E+001, 9.4447732E+001, 9.7271402E+001, 1.0084796E+002
 1.8150000E+004, 9.0742371E+001, 9.1187057E+001, 9.2465984E+001, 9.4542123E+001, 9.7355362E+001, 1.0091871E+002
 1.8200000E+004, 9.0850450E+001, 9.1293493E+001, 9.2567696E+001, 9.4636165E+001, 9.7439012E+001, 1.0098920E+002
 1.8250000E+004, 9.0958130E+001, 9.1399536E+001, 9.2669032E+001, 9.4729860E+001, 9.7522353E+001, 1.0105942E+002
 1.8300000E+004, 9.1065412E+001, 9.1505187E+001, 9.2769993E+001, 9.4823209E+001, 9.7605387E+001, 1.0112939E+002
 1.8350000E+004, 9.1172297E+001, 9.1610448E+001, 9.2870582E+001, 9.4916213E+001, 9.7688113E+001, 1.0119910E+002
 1.8400000E+004, 9.1278788E+001, 9.1715320E+001, 9.2970799E+001, 9.5008874E+001, 9.7770534E+001, 1.0126855E+002
 1.8450000E+004, 9.1384885E+001, 9.1819805E+001, 9.3070646E+001, 9.5101192E+001, 9.7852651E+001, 1.0133775E+002
 1.8500000E+004, 9.1490591E+001, 9.1923904E+001, 9.3170124E+001, 9.5193169E+001, 9.7934464E+001, 1.0140669E+002
 1.8550000E+004, 9.1595906E+001, 9.2027618E+001, 9.3269235E+001, 9.5284807E+001, 9.8015975E+001, 1.0147537E+002
 1.8600000E+004, 9.1700832E+001, 9.2130949E+001, 9.3367980E+001, 9.5376106E+001, 9.8097185E+001, 1.0154380E+002
 1.8650000E+004, 9.1805370E+001, 9.2233899E+001, 9.3466359E+001, 9.5467067E+001, 9.8178095E+001, 1.0161198E+002
 1.8700000E+004, 9.1909522E+001, 9.2336468E+001, 9.3564376E+001, 9.5557693E+001, 9.8258706E+001, 1.0167991E+002
 1.8750000E+004, 9.2013289E+001, 9.2438658E+001, 9.3662030E+001, 9.5647984E+001, 9.8339019E+001, 1.0174758E+002
 1.8800000E+004, 9.2116673E+001, 9.2540471E+001, 9.3759323E+001, 9.5737941E+001, 9.8419036E+001, 1.0181501E+002
 1.8850000E+004, 9.2219676E+001, 9.2641907E+001, 9.3856258E+001, 9.5827566E+001, 9.8498757E+001, 1.0188218E+002
 1.8900000E+004, 9.2322297E+001, 9.2742969E+001, 9.3952834E+001, 9.5916860E+001, 9.8578183E+001, 1.0194911E+002
 1.8950000E+004, 9.2424540E+001, 9.2843658E+001, 9.4049053E+001, 9.6005824E+001, 9.8657316E+001, 1.0201579E+002
 1.9000000E+004, 9.2526405E+001, 9.2943974E+001, 9.4144917E+001, 9.6094460E+001, 9.8736157E+001, 1.0208222E+002
 1.9050000E+004, 9.2627893E+001, 9.3043921E+001, 9.4240427E+001, 9.6182768E+001, 9.8814707E+001, 1.0214841E+002
 1.9100000E+004, 9.2729007E+001, 9.3143497E+001, 9.4335583E+001, 9.6270750E+001, 9.8892966E+001, 1.0221436E+002
 1.9150000E+004, 9.2829747E+001, 9.3242706E+001, 9.4430389E+001, 9.6358407E+001, 9.8970936E+001, 1.0228006E+002
 1.9200000E+004, 9.2930115E+001, 9.3341549E+001, 9.4524844E+001, 9.6445740E+001, 9.9048618E+001, 1.0234552E+002
 1.9250000E+004, 9.3030112E+001, 9.3440026E+001, 9.4618950E+001, 9.6532750E+001, 9.9126014E+001, 1.0241073E+002
 1.9300000E+004, 9.3129740E+001, 9.3538140E+001, 9.4712709E+001, 9.6619439E+001, 9.9203123E+001, 1.0247571E+002
 1.9350000E+004, 9.3229000E+001, 9.3635891E+001, 9.4806121E+001, 9.6705808E+001, 9.9279947E+001, 1.0254044E+002
 1.9400000E+004, 9.3327893E+001, 9.3733281E+001, 9.4899188E+001, 9.6791857E+001, 9.9356488E+001, 1.0260494E+002
 1.9450000E+004, 9.3426421E+001, 9.3830312E+001, 9.4991912E+001, 9.6877589E+001, 9.9432746E+001, 1.0266920E+002
 1.9500000E+004, 9.3524585E+001, 9.3926984E+001, 9.5084293E+001, 9.6963004E+001, 9.9508722E+001, 1.0273322E+002
 1.9550000E+004, 9.3622386E+001, 9.4023298E+001, 9.5176332E+001, 9.7048104E+001, 9.9584418E+001, 1.0279700E+002
 1.9600000E+004, 9.3719826E+001, 9.4119257E+001, 9.5268032E+001, 9.7132889E+001, 9.9659834E+001, 1.0286055E+002
 1.9650000E+004, 9.3816906E+001, 9.4214862E+001, 9.5359393E+001, 9.7217361E+001, 9.9734971E+001, 1.0292387E+002
 1.9700000E+004, 9.3913628E+001, 9.4310113E+001, 9.5450416E+001, 9.7301521E+001, 9.9809831E+001, 1.0298695E+002
 1.9750000E+004, 9.4009992E+001, 9.4405013E+001, 9.5541104E+001, 9.7385370E+001, 9.9884415E+001, 1.0304979E+002
 1.9800000E+004, 9.4106000E+001, 9.4499562E+001, 9.5631456E+001, 9.7468910E+001, 9.9958722E+001, 1.0311241E+002
 1.9850000E+004, 9.4201653E+001, 9.4593761E+001, 9.5721474E+001, 9.7552140E+001, 1.0003276E+002, 1.0317479E+002
