s,m/s,Pa,kg/m/s
 3.2668890E+000, 1.1741172E+000,-1.7896699E+000, 1.0000000E-001
 3.2787861E+000, 1.1854833E+000,-1.7827704E+000, 1.0000000E-001
 3.2896262E+000, 1.1957135E+000,-1.7745687E+000, 1.0000000E-001
 3.3015502E+000, 1.2068226E+000,-1.7672611E+000, 1.0000000E-001
 3.3124165E+000, 1.2168097E+000,-1.7585942E+000, 1.0000000E-001
 3.3243695E+000, 1.2276405E+000,-1.7508929E+000, 1.0000000E-001
 3.3352596E+000, 1.2373620E+000,-1.7417803E+000, 1.0000000E-001
 3.3472387E+000, 1.2478899E+000,-1.7337031E+000, 1.0000000E-001
 3.3581561E+000, 1.2573290E+000,-1.7241714E+000, 1.0000000E-001
 3.3701652E+000, 1.2675358E+000,-1.7157327E+000, 1.0000000E-001
 3.3811057E+000, 1.2766694E+000,-1.7058009E+000, 1.0000000E-001
 3.3931402E+000, 1.2865303E+000,-1.6970214E+000, 1.0000000E-001
 3.4041091E+000, 1.2953440E+000,-1.6867203E+000, 1.0000000E-001
 3.4161749E+000, 1.3048434E+000,-1.6776139E+000, 1.0000000E-001
 3.4271661E+000, 1.3133143E+000,-1.6669614E+000, 1.0000000E-001
 3.4392564E+000, 1.3224274E+000,-1.6575520E+000, 1.0000000E-001
 3.4502759E+000, 1.3305427E+000,-1.6465828E+000, 1.0000000E-001
 3.4623973E+000, 1.3392556E+000,-1.6368850E+000, 1.0000000E-001
 3.4734396E+000, 1.3469944E+000,-1.6256176E+000, 1.0000000E-001
 3.4855861E+000, 1.3552850E+000,-1.6156563E+000, 1.0000000E-001
 3.4966560E+000, 1.3626349E+000,-1.6041255E+000, 1.0000000E-001
 3.5088329E+000, 1.3704897E+000,-1.5939171E+000, 1.0000000E-001
 3.5199266E+000, 1.3774331E+000,-1.5821440E+000, 1.0000000E-001
 3.5321297E+000, 1.3848332E+000,-1.5717132E+000, 1.0000000E-001
 3.5432505E+000, 1.3913578E+000,-1.5597315E+000, 1.0000000E-001
 3.5554834E+000, 1.3982903E+000,-1.5490971E+000, 1.0000000E-001
 3.5666287E+000, 1.4043812E+000,-1.5369304E+000, 1.0000000E-001
 3.5788887E+000, 1.4108303E+000,-1.5261168E+000, 1.0000000E-001
 3.5900606E+000, 1.4164762E+000,-1.5137974E+000, 1.0000000E-001
 3.6023498E+000, 1.4224300E+000,-1.5028255E+000, 1.0000000E-001
 3.6135472E+000, 1.4276187E+000,-1.4903793E+000, 1.0000000E-001
 3.6258643E+000, 1.4330645E+000,-1.4792733E+000, 1.0000000E-001
 3.6370877E+000, 1.4377861E+000,-1.4667307E+000, 1.0000000E-001
 3.6494336E+000, 1.4427131E+000,-1.4555132E+000, 1.0000000E-001
 3.6606832E+000, 1.4469579E+000,-1.4429022E+000, 1.0000000E-001
 3.6730577E+000, 1.4513564E+000,-1.4315969E+000, 1.0000000E-001
 3.6843330E+000, 1.4551159E+000,-1.4189461E+000, 1.0000000E-001
 3.6967358E+000, 1.4589770E+000,-1.4075772E+000, 1.0000000E-001
 3.7080379E+000, 1.4622443E+000,-1.3949157E+000, 1.0000000E-001
 3.7204702E+000, 1.4655608E+000,-1.3835062E+000, 1.0000000E-001
 3.7317976E+000, 1.4683291E+000,-1.3708608E+000, 1.0000000E-001
 3.7442578E+000, 1.4710945E+000,-1.3594364E+000, 1.0000000E-001
 3.7556126E+000, 1.4733592E+000,-1.3468368E+000, 1.0000000E-001
 3.7681028E+000, 1.4755689E+000,-1.3354198E+000, 1.0000000E-001
 3.7794826E+000, 1.4773256E+000,-1.3228911E+000, 1.0000000E-001
 3.7920004E+000, 1.4789754E+000,-1.3115079E+000, 1.0000000E-001
 3.8034081E+000, 1.4802217E+000,-1.2990798E+000, 1.0000000E-001
 3.8159566E+000, 1.4813097E+000,-1.2877519E+000, 1.0000000E-001
 3.8273891E+000, 1.4820435E+000,-1.2754477E+000, 1.0000000E-001
 3.8399648E+000, 1.4825680E+000,-1.2642024E+000, 1.0000000E-001
 3.8514256E+000, 1.4827893E+000,-1.2520510E+000, 1.0000000E-001
 3.8640325E+000, 1.4827508E+000,-1.2409085E+000, 1.0000000E-001
 3.8755179E+000, 1.4824600E+000,-1.2289317E+000, 1.0000000E-001
 3.8881519E+000, 1.4818599E+000,-1.2179195E+000, 1.0000000E-001
 3.8996660E+000, 1.4810590E+000,-1.2061449E+000, 1.0000000E-001
 3.9123316E+000, 1.4798999E+000,-1.1952823E+000, 1.0000000E-001
 3.9238702E+000, 1.4785923E+000,-1.1837302E+000, 1.0000000E-001
 3.9365626E+000, 1.4768786E+000,-1.1730443E+000, 1.0000000E-001
 3.9481302E+000, 1.4750682E+000,-1.1617404E+000, 1.0000000E-001
 3.9608546E+000, 1.4728049E+000,-1.1512494E+000, 1.0000000E-001
 3.9724466E+000, 1.4704977E+000,-1.1402124E+000, 1.0000000E-001
 3.9851978E+000, 1.4676925E+000,-1.1299427E+000, 1.0000000E-001
 3.9968191E+000, 1.4648945E+000,-1.1191962E+000, 1.0000000E-001
 4.0096025E+000, 1.4615541E+000,-1.1091647E+000, 1.0000000E-001
 4.0212482E+000, 1.4582744E+000,-1.0987257E+000, 1.0000000E-001
 4.0340584E+000, 1.4544095E+000,-1.0889575E+000, 1.0000000E-001
 4.0457335E+000, 1.4506558E+000,-1.0788473E+000, 1.0000000E-001
 4.0585761E+000, 1.4462755E+000,-1.0693581E+000, 1.0000000E-001
 4.0702756E+000, 1.4420596E+000,-1.0595919E+000, 1.0000000E-001
 4.0831451E+000, 1.4371778E+000,-1.0504053E+000, 1.0000000E-001
 4.0948742E+000, 1.4325093E+000,-1.0410016E+000, 1.0000000E-001
 4.1077763E+000, 1.4271368E+000,-1.0321317E+000, 1.0000000E-001
 4.1195299E+000, 1.4220303E+000,-1.0231040E+000, 1.0000000E-001
 4.1324589E+000, 1.4161839E+000,-1.0145721E+000, 1.0000000E-001
 4.1442422E+000, 1.4106510E+000,-1.0059363E+000, 1.0000000E-001
 4.1572038E+000, 1.4043436E+000,-9.9775535E-001, 1.0000000E-001
 4.1690118E+000, 1.3984010E+000,-9.8952281E-001, 1.0000000E-001
 4.1820005E+000, 1.3916522E+000,-9.8171180E-001, 1.0000000E-001
 4.1938381E+000, 1.3853134E+000,-9.7389561E-001, 1.0000000E-001
 4.2068595E+000, 1.3781381E+000,-9.6646547E-001, 1.0000000E-001
 4.2187220E+000, 1.3714222E+000,-9.5907503E-001, 1.0000000E-001
 4.2317707E+000, 1.3638424E+000,-9.5204222E-001, 1.0000000E-001
 4.2436628E+000, 1.3567646E+000,-9.4508779E-001, 1.0000000E-001
 4.2567442E+000, 1.3487971E+000,-9.3846142E-001, 1.0000000E-001
 4.2686614E+000, 1.3413786E+000,-9.3195033E-001, 1.0000000E-001
 4.2817704E+000, 1.3330475E+000,-9.2574388E-001, 1.0000000E-001
 4.2937172E+000, 1.3253052E+000,-9.1968358E-001, 1.0000000E-001
 4.3068586E+000, 1.3166294E+000,-9.1390431E-001, 1.0000000E-001
 4.3188309E+000, 1.3085864E+000,-9.0829992E-001, 1.0000000E-001
 4.3320003E+000, 1.2995917E+000,-9.0295821E-001, 1.0000000E-001
 4.3440019E+000, 1.2912663E+000,-8.9781451E-001, 1.0000000E-001
 4.3572037E+000, 1.2819735E+000,-8.9291549E-001, 1.0000000E-001
 4.3692311E+000, 1.2733903E+000,-8.8823551E-001, 1.0000000E-001
 4.3824613E+000, 1.2638265E+000,-8.8378632E-001, 1.0000000E-001
 4.3945179E+000, 1.2550060E+000,-8.7957221E-001, 1.0000000E-001
 4.4077802E+000, 1.2451938E+000,-8.7557584E-001, 1.0000000E-001
 4.4198631E+000, 1.2361610E+000,-8.7182838E-001, 1.0000000E-001
 4.4331543E+000, 1.2261287E+000,-8.6828870E-001, 1.0000000E-001
 4.4452661E+000, 1.2169056E+000,-8.6500758E-001, 1.0000000E-001
 4.4585890E+000, 1.2066777E+000,-8.6192542E-001, 1.0000000E-001
 4.4707277E+000, 1.1972903E+000,-8.5910922E-001, 1.0000000E-001
 4.4840802E+000, 1.1868954E+000,-8.5648519E-001, 1.0000000E-001
 4.4962473E+000, 1.1773673E+000,-8.5413134E-001, 1.0000000E-001
 4.5096311E+000, 1.1668315E+000,-8.5196382E-001, 1.0000000E-001
 4.5218258E+000, 1.1571887E+000,-8.5006869E-001, 1.0000000E-001
 4.5352398E+000, 1.1465409E+000,-8.4835535E-001, 1.0000000E-001
 4.5474625E+000, 1.1368084E+000,-8.4691429E-001, 1.0000000E-001
 4.5609075E+000, 1.1260763E+000,-8.4565091E-001, 1.0000000E-001
 4.5731583E+000, 1.1162801E+000,-8.4465820E-001, 1.0000000E-001
 4.5866342E+000, 1.1054921E+000,-8.4383959E-001, 1.0000000E-001
 4.5989127E+000, 1.0956585E+000,-8.4328860E-001, 1.0000000E-001
 4.6124190E+000, 1.0848439E+000,-8.4290814E-001, 1.0000000E-001
 4.6259253E+000, 1.0740395E+000,-8.4276652E-001, 1.0000000E-001
 4.6394317E+000, 1.0632530E+000,-8.4285885E-001, 1.0000000E-001
 4.6529380E+000, 1.0524924E+000,-8.4318167E-001, 1.0000000E-001
 4.6664443E+000, 1.0417653E+000,-8.4373134E-001, 1.0000000E-001
 4.6799506E+000, 1.0310794E+000,-8.4450418E-001, 1.0000000E-001
 4.6934570E+000, 1.0204424E+000,-8.4549642E-001, 1.0000000E-001
 4.7069633E+000, 1.0098614E+000,-8.4670407E-001, 1.0000000E-001
 4.7204696E+000, 9.9934411E-001,-8.4812313E-001, 1.0000000E-001
 4.7339759E+000, 9.8889774E-001,-8.4974945E-001, 1.0000000E-001
 4.7474823E+000, 9.7852963E-001,-8.5157865E-001, 1.0000000E-001
 4.7609886E+000, 9.6824682E-001,-8.5360652E-001, 1.0000000E-001
 4.7744949E+000, 9.5805645E-001,-8.5582858E-001, 1.0000000E-001
 4.7880012E+000, 9.4796532E-001,-8.5824025E-001, 1.0000000E-001
 4.8015076E+000, 9.3798035E-001,-8.6083698E-001, 1.0000000E-001
 4.8150139E+000, 9.2810816E-001,-8.6361396E-001, 1.0000000E-001
 4.8285202E+000, 9.1835546E-001,-8.6656660E-001, 1.0000000E-001
 4.8420265E+000, 9.0872860E-001,-8.6968994E-001, 1.0000000E-001
 4.8555329E+000, 8.9923400E-001,-8.7297904E-001, 1.0000000E-001
 4.8690392E+000, 8.8987780E-001,-8.7642914E-001, 1.0000000E-001
 4.8825455E+000, 8.8066614E-001,-8.8003504E-001, 1.0000000E-001
 4.8960518E+000, 8.7160492E-001,-8.8379174E-001, 1.0000000E-001
 4.9095581E+000, 8.6269993E-001,-8.8769412E-001, 1.0000000E-001
 4.9230645E+000, 8.5395682E-001,-8.9173710E-001, 1.0000000E-001
 4.9365708E+000, 8.4538114E-001,-8.9591545E-001, 1.0000000E-001
 4.9500771E+000, 8.3697814E-001,-9.0022397E-001, 1.0000000E-001
 4.9635834E+000, 8.2875305E-001,-9.0465742E-001, 1.0000000E-001
 4.9770898E+000, 8.2071096E-001,-9.0921056E-001, 1.0000000E-001
 4.9905961E+000, 8.1285667E-001,-9.1387802E-001, 1.0000000E-001
 5.0041024E+000, 8.0519491E-001,-9.1865462E-001, 1.0000000E-001
 5.0176087E+000, 7.9773021E-001,-9.2353493E-001, 1.0000000E-001
 5.0311151E+000, 7.9046696E-001,-9.2851377E-001, 1.0000000E-001
 5.0446214E+000, 7.8340942E-001,-9.3358570E-001, 1.0000000E-001
 5.0581277E+000, 7.7656150E-001,-9.3874550E-001, 1.0000000E-001
 5.0716340E+000, 7.6992714E-001,-9.4398785E-001, 1.0000000E-001
 5.0851404E+000, 7.6350999E-001,-9.4930738E-001, 1.0000000E-001
 5.0986467E+000, 7.5731361E-001,-9.5469880E-001, 1.0000000E-001
 5.1121530E+000, 7.5134116E-001,-9.6015698E-001, 1.0000000E-001
 5.1256593E+000, 7.4559593E-001,-9.6567649E-001, 1.0000000E-001
 5.1391657E+000, 7.4008083E-001,-9.7125220E-001, 1.0000000E-001
 5.1526720E+000, 7.3479861E-001,-9.7687882E-001, 1.0000000E-001
 5.1661783E+000, 7.2975188E-001,-9.8255128E-001, 1.0000000E-001
 5.1796846E+000, 7.2494298E-001,-9.8826438E-001, 1.0000000E-001
 5.1931909E+000, 7.2037417E-001,-9.9401307E-001, 1.0000000E-001
 5.2066973E+000, 7.1604747E-001,-9.9979216E-001, 1.0000000E-001
 5.2202036E+000, 7.1196473E-001,-1.0055968E+000, 1.0000000E-001
 5.2337099E+000, 7.0812750E-001,-1.0114217E+000, 1.0000000E-001
 5.2472162E+000, 7.0453733E-001,-1.0172622E+000, 1.0000000E-001
 5.2607226E+000, 7.0119548E-001,-1.0231134E+000, 1.0000000E-001
 5.2742289E+000, 6.9810301E-001,-1.0289704E+000, 1.0000000E-001
 5.2877352E+000, 6.9526082E-001,-1.0348283E+000, 1.0000000E-001
 5.3012415E+000, 6.9266957E-001,-1.0406827E+000, 1.0000000E-001
 5.3147479E+000, 6.9032985E-001,-1.0465286E+000, 1.0000000E-001
 5.3282542E+000, 6.8824190E-001,-1.0523615E+000, 1.0000000E-001
 5.3417605E+000, 6.8640596E-001,-1.0581769E+000, 1.0000000E-001
 5.3552668E+000, 6.8482190E-001,-1.0639703E+000, 1.0000000E-001
 5.3687732E+000, 6.8348956E-001,-1.0697374E+000, 1.0000000E-001
 5.3822795E+000, 6.8240845E-001,-1.0754739E+000, 1.0000000E-001
 5.3957858E+000, 6.8157804E-001,-1.0811753E+000, 1.0000000E-001
 5.4092921E+000, 6.8099755E-001,-1.0868375E+000, 1.0000000E-001
 5.4227985E+000, 6.8066603E-001,-1.0924566E+000, 1.0000000E-001
 5.4363048E+000, 6.8058228E-001,-1.0980283E+000, 1.0000000E-001
 5.4498111E+000, 6.8074512E-001,-1.1035488E+000, 1.0000000E-001
 5.4633174E+000, 6.8115294E-001,-1.1090142E+000, 1.0000000E-001
 5.4768237E+000, 6.8180418E-001,-1.1144208E+000, 1.0000000E-001
 5.4903301E+000, 6.8269700E-001,-1.1197647E+000, 1.0000000E-001
 5.5038364E+000, 6.8382943E-001,-1.1250423E+000, 1.0000000E-001
 5.5173427E+000, 6.8519926E-001,-1.1302503E+000, 1.0000000E-001
 5.5308490E+000, 6.8680418E-001,-1.1353850E+000, 1.0000000E-001
 5.5443554E+000, 6.8864179E-001,-1.1404433E+000, 1.0000000E-001
 5.5578617E+000, 6.9070935E-001,-1.1454217E+000, 1.0000000E-001
 5.5713680E+000, 6.9300419E-001,-1.1503173E+000, 1.0000000E-001
 5.5848743E+000, 6.9552332E-001,-1.1551267E+000, 1.0000000E-001
 5.5983807E+000, 6.9826365E-001,-1.1598471E+000, 1.0000000E-001
 5.6118870E+000, 7.0122188E-001,-1.1644757E+000, 1.0000000E-001
 5.6253933E+000, 7.0439482E-001,-1.1690094E+000, 1.0000000E-001
 5.6388996E+000, 7.0777875E-001,-1.1734459E+000, 1.0000000E-001
 5.6524060E+000, 7.1137017E-001,-1.1777823E+000, 1.0000000E-001
 5.6659123E+000, 7.1516526E-001,-1.1820161E+000, 1.0000000E-001
 5.6794186E+000, 7.1916008E-001,-1.1861452E+000, 1.0000000E-001
 5.6929249E+000, 7.2335058E-001,-1.1901668E+000, 1.0000000E-001
 5.7064313E+000, 7.2773266E-001,-1.1940792E+000, 1.0000000E-001
 5.7199376E+000, 7.3230207E-001,-1.1978800E+000, 1.0000000E-001
 5.7334439E+000, 7.3705435E-001,-1.2015673E+000, 1.0000000E-001
 5.7469502E+000, 7.4198496E-001,-1.2051390E+000, 1.0000000E-001
 5.7604565E+000, 7.4708945E-001,-1.2085936E+000, 1.0000000E-001
 5.7739629E+000, 7.5236297E-001,-1.2119292E+000, 1.0000000E-001
 5.7874692E+000, 7.5780082E-001,-1.2151443E+000, 1.0000000E-001
 5.8009755E+000, 7.6339799E-001,-1.2182373E+000, 1.0000000E-001
 5.8144818E+000, 7.6914954E-001,-1.2212068E+000, 1.0000000E-001
 5.8279882E+000, 7.7505046E-001,-1.2240516E+000, 1.0000000E-001
 5.8414945E+000, 7.8109550E-001,-1.2267704E+000, 1.0000000E-001
 5.8550008E+000, 7.8727949E-001,-1.2293621E+000, 1.0000000E-001
 5.8685071E+000, 7.9359704E-001,-1.2318259E+000, 1.0000000E-001
 5.8820135E+000, 8.0004281E-001,-1.2341608E+000, 1.0000000E-001
 5.8955198E+000, 8.0661142E-001,-1.2363658E+000, 1.0000000E-001
 5.9090261E+000, 8.1329727E-001,-1.2384405E+000, 1.0000000E-001
 5.9225324E+000, 8.2009482E-001,-1.2403841E+000, 1.0000000E-001
 5.9360388E+000, 8.2699847E-001,-1.2421963E+000, 1.0000000E-001
 5.9495451E+000, 8.3400261E-001,-1.2438766E+000, 1.0000000E-001
 5.9630514E+000, 8.4110147E-001,-1.2454247E+000, 1.0000000E-001
 5.9765577E+000, 8.4828931E-001,-1.2468405E+000, 1.0000000E-001
 5.9900641E+000, 8.5556042E-001,-1.2481238E+000, 1.0000000E-001
 6.0035704E+000, 8.6290890E-001,-1.2492745E+000, 1.0000000E-001
 6.0170767E+000, 8.7032902E-001,-1.2502930E+000, 1.0000000E-001
 6.0305830E+000, 8.7781489E-001,-1.2511792E+000, 1.0000000E-001
 6.0440893E+000, 8.8536054E-001,-1.2519337E+000, 1.0000000E-001
 6.0575957E+000, 8.9296025E-001,-1.2525566E+000, 1.0000000E-001
 6.0711020E+000, 9.0060806E-001,-1.2530484E+000, 1.0000000E-001
 6.0846083E+000, 9.0829808E-001,-1.2534099E+000, 1.0000000E-001
 6.0981146E+000, 9.1602439E-001,-1.2536415E+000, 1.0000000E-001
 6.1116210E+000, 9.2378116E-001,-1.2537440E+000, 1.0000000E-001
 6.1251273E+000, 9.3156248E-001,-1.2537184E+000, 1.0000000E-001
 6.1386336E+000, 9.3936247E-001,-1.2535655E+000, 1.0000000E-001
 6.1521399E+000, 9.4717532E-001,-1.2532864E+000, 1.0000000E-001
 6.1656463E+000, 9.5499527E-001,-1.2528820E+000, 1.0000000E-001
 6.1791526E+000, 9.6281636E-001,-1.2523537E+000, 1.0000000E-001
 6.1926589E+000, 9.7063297E-001,-1.2517025E+000, 1.0000000E-001
 6.2061652E+000, 9.7843933E-001,-1.2509301E+000, 1.0000000E-001
 6.2196716E+000, 9.8622972E-001,-1.2500377E+000, 1.0000000E-001
 6.2331779E+000, 9.9399847E-001,-1.2490268E+000, 1.0000000E-001
 6.2466842E+000, 1.0017401E+000,-1.2478991E+000, 1.0000000E-001
 6.2601905E+000, 1.0094489E+000,-1.2466562E+000, 1.0000000E-001
 6.2736969E+000, 1.0171194E+000,-1.2452997E+000, 1.0000000E-001
 6.2872032E+000, 1.0247463E+000,-1.2438315E+000, 1.0000000E-001
