s,m/s,Pa,kg/m/s
 5.3916560E+000, 1.1434872E-001,-1.7669268E+000, 1.0000000E-010
 5.4078863E+000, 1.0905151E-001,-1.8245590E+000, 1.0000000E-010
 5.4226458E+000, 1.0512685E-001,-1.8879510E+000, 1.0000000E-010
 5.4388813E+000, 1.0179894E-001,-1.9456223E+000, 1.0000000E-010
 5.4536434E+000, 9.9671863E-002,-2.0093145E+000, 1.0000000E-010
 5.4698818E+000, 9.8326392E-002,-2.0668089E+000, 1.0000000E-010
 5.4846375E+000, 9.8004565E-002,-2.1305625E+000, 1.0000000E-010
 5.5008687E+000, 9.8644897E-002,-2.1876397E+000, 1.0000000E-010
 5.5156260E+000, 1.0012684E-001,-2.2511771E+000, 1.0000000E-010
 5.5318590E+000, 1.0274865E-001,-2.3076673E+000, 1.0000000E-010
 5.5466246E+000, 1.0602970E-001,-2.3707874E+000, 1.0000000E-010
 5.5628668E+000, 1.1062499E-001,-2.4265187E+000, 1.0000000E-010
 5.5776222E+000, 1.1568751E-001,-2.4890270E+000, 1.0000000E-010
 5.5938531E+000, 1.2223075E-001,-2.5437379E+000, 1.0000000E-010
 5.6086086E+000, 1.2905584E-001,-2.6053066E+000, 1.0000000E-010
 5.6248397E+000, 1.3752399E-001,-2.6588495E+000, 1.0000000E-010
 5.6396092E+000, 1.4609341E-001,-2.7192852E+000, 1.0000000E-010
 5.6558556E+000, 1.5646464E-001,-2.7715273E+000, 1.0000000E-010
 5.6706115E+000, 1.6673003E-001,-2.8306863E+000, 1.0000000E-010
 5.6868429E+000, 1.7894419E-001,-2.8813550E+000, 1.0000000E-010
 5.7015974E+000, 1.9087189E-001,-2.9388688E+000, 1.0000000E-010
 5.7178274E+000, 2.0489021E-001,-2.9878397E+000, 1.0000000E-010
 5.7325948E+000, 2.1844797E-001,-3.0435324E+000, 1.0000000E-010
 5.7488391E+000, 2.3423339E-001,-3.0906885E+000, 1.0000000E-010
 5.7635959E+000, 2.4934945E-001,-3.1444285E+000, 1.0000000E-010
 5.7798284E+000, 2.6681706E-001,-3.1895380E+000, 1.0000000E-010
 5.7945824E+000, 2.8344020E-001,-3.2409987E+000, 1.0000000E-010
 5.8108117E+000, 3.0253169E-001,-3.2839396E+000, 1.0000000E-010
 5.8255750E+000, 3.2061410E-001,-3.3329413E+000, 1.0000000E-010
 5.8418146E+000, 3.4127530E-001,-3.3736064E+000, 1.0000000E-010
 5.8565731E+000, 3.6073351E-001,-3.4200156E+000, 1.0000000E-010
 5.8728075E+000, 3.8286829E-001,-3.4582300E+000, 1.0000000E-010
 5.8875618E+000, 4.0362927E-001,-3.5017989E+000, 1.0000000E-010
 5.9037914E+000, 4.2715487E-001,-3.5374393E+000, 1.0000000E-010
 5.9185516E+000, 4.4915599E-001,-3.5779829E+000, 1.0000000E-010
 5.9347878E+000, 4.7400194E-001,-3.6109552E+000, 1.0000000E-010
 5.9495488E+000, 4.9715507E-001,-3.6483457E+000, 1.0000000E-010
 5.9657859E+000, 5.2322155E-001,-3.6785247E+000, 1.0000000E-010
 5.9805410E+000, 5.4742998E-001,-3.7125890E+000, 1.0000000E-010
 5.9967717E+000, 5.7460791E-001,-3.7398589E+000, 1.0000000E-010
 6.0115291E+000, 5.9979457E-001,-3.7704258E+000, 1.0000000E-010
 6.0277623E+000, 6.2799758E-001,-3.7947080E+000, 1.0000000E-010
 6.0425263E+000, 6.5407670E-001,-3.8216658E+000, 1.0000000E-010
 6.0587666E+000, 6.8320858E-001,-3.8428786E+000, 1.0000000E-010
 6.0735216E+000, 7.1005517E-001,-3.8661218E+000, 1.0000000E-010
 6.0897520E+000, 7.3997569E-001,-3.8841643E+000, 1.0000000E-010
 6.1045076E+000, 7.6750571E-001,-3.9035509E+000, 1.0000000E-010
 6.1207388E+000, 7.9812115E-001,-3.9183700E+000, 1.0000000E-010
 6.1355068E+000, 8.2625306E-001,-3.9338264E+000, 1.0000000E-010
 6.1517516E+000, 8.5747260E-001,-3.9453721E+000, 1.0000000E-010
 6.1665069E+000, 8.8605207E-001,-3.9568398E+000, 1.0000000E-010
 6.1827378E+000, 9.1770363E-001,-3.9650397E+000, 1.0000000E-010
 6.1974923E+000, 9.4664329E-001,-3.9724338E+000, 1.0000000E-010
 6.2137223E+000, 9.7863024E-001,-3.9772618E+000, 1.0000000E-010
 6.2284908E+000, 1.0078485E+000,-3.9805555E+000, 1.0000000E-010
 6.2447362E+000, 1.0400803E+000,-3.9819849E+000, 1.0000000E-010
 6.2594924E+000, 1.0694125E+000,-3.9811485E+000, 1.0000000E-010
 6.2757242E+000, 1.1017071E+000,-3.9791546E+000, 1.0000000E-010
 6.2904781E+000, 1.1310594E+000,-3.9741886E+000, 1.0000000E-010
