s,m/s,Pa,kg/m/s
 5.3975248E+000, 6.7987900E-002,-1.7539760E+000, 1.0000000E-010
 5.4056454E+000, 6.5432755E-002,-1.7857936E+000, 1.0000000E-010
 5.4130287E+000, 6.3358340E-002,-1.8145325E+000, 1.0000000E-010
 5.4211507E+000, 6.1294466E-002,-1.8463966E+000, 1.0000000E-010
 5.4285331E+000, 5.9668645E-002,-1.8752336E+000, 1.0000000E-010
 5.4366531E+000, 5.8098368E-002,-1.9071008E+000, 1.0000000E-010
 5.4440351E+000, 5.6921656E-002,-1.9360163E+000, 1.0000000E-010
 5.4521551E+000, 5.5845567E-002,-1.9678639E+000, 1.0000000E-010
 5.4595385E+000, 5.5118542E-002,-1.9968382E+000, 1.0000000E-010
 5.4676604E+000, 5.4537212E-002,-2.0286443E+000, 1.0000000E-010
 5.4750433E+000, 5.4260681E-002,-2.0576398E+000, 1.0000000E-010
 5.4831638E+000, 5.4174551E-002,-2.0893631E+000, 1.0000000E-010
 5.4905462E+000, 5.4348209E-002,-2.1183563E+000, 1.0000000E-010
 5.4986663E+000, 5.4756913E-002,-2.1499716E+000, 1.0000000E-010
 5.5060501E+000, 5.5380422E-002,-2.1789420E+000, 1.0000000E-010
 5.5141721E+000, 5.6283531E-002,-2.2104273E+000, 1.0000000E-010
 5.5215549E+000, 5.7355976E-002,-2.2393387E+000, 1.0000000E-010
 5.5296755E+000, 5.8752072E-002,-2.2706548E+000, 1.0000000E-010
 5.5370574E+000, 6.0272107E-002,-2.2994823E+000, 1.0000000E-010
 5.5451779E+000, 6.2159671E-002,-2.3306039E+000, 1.0000000E-010
 5.5525608E+000, 6.4125987E-002,-2.3593252E+000, 1.0000000E-010
 5.5606818E+000, 6.6503518E-002,-2.3902298E+000, 1.0000000E-010
 5.5680652E+000, 6.8914109E-002,-2.4188159E+000, 1.0000000E-010
 5.5761867E+000, 7.1779166E-002,-2.4494727E+000, 1.0000000E-010
 5.5835690E+000, 7.4631477E-002,-2.4778941E+000, 1.0000000E-010
 5.5916896E+000, 7.7981070E-002,-2.5082730E+000, 1.0000000E-010
 5.5990729E+000, 8.1272866E-002,-2.5365061E+000, 1.0000000E-010
 5.6071944E+000, 8.5104506E-002,-2.5665850E+000, 1.0000000E-010
 5.6145778E+000, 8.8832768E-002,-2.5946023E+000, 1.0000000E-010
 5.6226993E+000, 9.3142937E-002,-2.6243531E+000, 1.0000000E-010
 5.6300817E+000, 9.7303715E-002,-2.6521240E+000, 1.0000000E-010
 5.6382022E+000, 1.0208784E-001,-2.6815157E+000, 1.0000000E-010
 5.6455851E+000, 1.0667802E-001,-2.7090163E+000, 1.0000000E-010
 5.6537056E+000, 1.1193264E-001,-2.7380279E+000, 1.0000000E-010
 5.6610899E+000, 1.1694906E-001,-2.7652356E+000, 1.0000000E-010
 5.6692123E+000, 1.2267060E-001,-2.7938463E+000, 1.0000000E-010
 5.6765947E+000, 1.2810722E-001,-2.8207282E+000, 1.0000000E-010
 5.6847157E+000, 1.3428863E-001,-2.8489030E+000, 1.0000000E-010
 5.6920986E+000, 1.4014145E-001,-2.8754343E+000, 1.0000000E-010
 5.7002196E+000, 1.4677832E-001,-2.9031539E+000, 1.0000000E-010
 5.7076044E+000, 1.5304350E-001,-2.9293136E+000, 1.0000000E-010
 5.7157273E+000, 1.6013148E-001,-2.9565596E+000, 1.0000000E-010
 5.7231097E+000, 1.6680060E-001,-2.9823144E+000, 1.0000000E-010
 5.7312307E+000, 1.7432994E-001,-3.0090509E+000, 1.0000000E-010
 5.7386136E+000, 1.8139816E-001,-3.0343761E+000, 1.0000000E-010
 5.7467341E+000, 1.8936352E-001,-3.0605861E+000, 1.0000000E-010
 5.7541184E+000, 1.9682611E-001,-3.0854621E+000, 1.0000000E-010
 5.7622409E+000, 2.0522216E-001,-3.1111291E+000, 1.0000000E-010
 5.7696242E+000, 2.1306964E-001,-3.1355263E+000, 1.0000000E-010
 5.7777457E+000, 2.2188550E-001,-3.1606193E+000, 1.0000000E-010
 5.7851286E+000, 2.3011117E-001,-3.1845120E+000, 1.0000000E-010
 5.7932496E+000, 2.3933938E-001,-3.2090122E+000, 1.0000000E-010
 5.8006339E+000, 2.4793727E-001,-3.2323801E+000, 1.0000000E-010
 5.8087564E+000, 2.5757118E-001,-3.2562718E+000, 1.0000000E-010
 5.8161397E+000, 2.6653058E-001,-3.2790879E+000, 1.0000000E-010
 5.8242617E+000, 2.7655800E-001,-3.3023433E+000, 1.0000000E-010
 5.8316441E+000, 2.8587078E-001,-3.3245824E+000, 1.0000000E-010
 5.8397655E+000, 2.9628267E-001,-3.3471831E+000, 1.0000000E-010
 5.8471489E+000, 3.0594158E-001,-3.3688249E+000, 1.0000000E-010
 5.8552709E+000, 3.1672987E-001,-3.3907555E+000, 1.0000000E-010
 5.8626547E+000, 3.2672510E-001,-3.4117776E+000, 1.0000000E-010
 5.8707771E+000, 3.3787880E-001,-3.4330174E+000, 1.0000000E-010
 5.8781600E+000, 3.4819984E-001,-3.4533955E+000, 1.0000000E-010
 5.8862815E+000, 3.5970719E-001,-3.4739241E+000, 1.0000000E-010
 5.8936653E+000, 3.7034591E-001,-3.4936376E+000, 1.0000000E-010
 5.9017878E+000, 3.8219794E-001,-3.5134402E+000, 1.0000000E-010
 5.9091716E+000, 3.9314443E-001,-3.5324689E+000, 1.0000000E-010
 5.9172945E+000, 4.0533006E-001,-3.5515283E+000, 1.0000000E-010
 5.9246774E+000, 4.1657199E-001,-3.5698494E+000, 1.0000000E-010
 5.9327989E+000, 4.2907745E-001,-3.5881453E+000, 1.0000000E-010
 5.9401822E+000, 4.4060630E-001,-3.6057391E+000, 1.0000000E-010
 5.9483042E+000, 4.5342216E-001,-3.6232586E+000, 1.0000000E-010
 5.9556890E+000, 4.6522950E-001,-3.6401087E+000, 1.0000000E-010
 5.9638124E+000, 4.7834640E-001,-3.6568391E+000, 1.0000000E-010
 5.9711957E+000, 4.9041713E-001,-3.6729249E+000, 1.0000000E-010
 5.9793177E+000, 5.0381817E-001,-3.6888456E+000, 1.0000000E-010
 5.9867010E+000, 5.1614345E-001,-3.7041479E+000, 1.0000000E-010
 5.9948230E+000, 5.2981885E-001,-3.7192477E+000, 1.0000000E-010
 6.0022082E+000, 5.4239049E-001,-3.7337525E+000, 1.0000000E-010
 6.0103326E+000, 5.5633115E-001,-3.7480213E+000, 1.0000000E-010
 6.0177159E+000, 5.6913139E-001,-3.7617102E+000, 1.0000000E-010
 6.0258379E+000, 5.8331738E-001,-3.7751283E+000, 1.0000000E-010
 6.0332212E+000, 5.9633722E-001,-3.7879840E+000, 1.0000000E-010
 6.0413427E+000, 6.1075860E-001,-3.8005425E+000, 1.0000000E-010
 6.0487275E+000, 6.2398899E-001,-3.8125531E+000, 1.0000000E-010
 6.0568509E+000, 6.3863565E-001,-3.8242434E+000, 1.0000000E-010
 6.0642352E+000, 6.5205977E-001,-3.8353942E+000, 1.0000000E-010
 6.0723572E+000, 6.6691289E-001,-3.8462016E+000, 1.0000000E-010
 6.0797410E+000, 6.8051912E-001,-3.8564784E+000, 1.0000000E-010
 6.0878630E+000, 6.9556578E-001,-3.8663940E+000, 1.0000000E-010
 6.0952482E+000, 7.0934393E-001,-3.8757861E+000, 1.0000000E-010
 6.1033716E+000, 7.2457274E-001,-3.8848024E+000, 1.0000000E-010
 6.1107559E+000, 7.3850559E-001,-3.8932983E+000, 1.0000000E-010
 6.1188784E+000, 7.5389736E-001,-3.9014045E+000, 1.0000000E-010
 6.1262622E+000, 7.6797159E-001,-3.9089930E+000, 1.0000000E-010
 6.1343842E+000, 7.8351152E-001,-3.9161817E+000, 1.0000000E-010
 6.1417685E+000, 7.9771544E-001,-3.9228543E+000, 1.0000000E-010
 6.1498914E+000, 8.1339057E-001,-3.9291196E+000, 1.0000000E-010
 6.1572757E+000, 8.2770920E-001,-3.9348686E+000, 1.0000000E-010
 6.1653991E+000, 8.4350288E-001,-3.9402038E+000, 1.0000000E-010
 6.1727829E+000, 8.5791999E-001,-3.9450215E+000, 1.0000000E-010
 6.1809053E+000, 8.7381425E-001,-3.9494206E+000, 1.0000000E-010
 6.1882901E+000, 8.8831736E-001,-3.9533011E+000, 1.0000000E-010
 6.1964130E+000, 9.0429845E-001,-3.9567600E+000, 1.0000000E-010
 6.2037978E+000, 9.1887322E-001,-3.9596985E+000, 1.0000000E-010
 6.2119217E+000, 9.3492533E-001,-3.9622134E+000, 1.0000000E-010
 6.2193055E+000, 9.4955371E-001,-3.9642058E+000, 1.0000000E-010
 6.2274280E+000, 9.6565695E-001,-3.9657733E+000, 1.0000000E-010
 6.2348123E+000, 9.8032684E-001,-3.9668167E+000, 1.0000000E-010
 6.2429347E+000, 9.9646797E-001,-3.9674349E+000, 1.0000000E-010
 6.2503204E+000, 1.0111677E+000,-3.9675278E+000, 1.0000000E-010
 6.2584448E+000, 1.0273339E+000,-3.9671950E+000, 1.0000000E-010
 6.2658286E+000, 1.0420432E+000,-3.9663366E+000, 1.0000000E-010
 6.2739515E+000, 1.0582122E+000,-3.9650528E+000, 1.0000000E-010
 6.2813358E+000, 1.0729196E+000,-3.9632436E+000, 1.0000000E-010
 6.2894588E+000, 1.0890790E+000,-3.9610086E+000, 1.0000000E-010
 6.2968450E+000, 1.1037742E+000,-3.9582496E+000, 1.0000000E-010
