THERMO ALL
   300.000  1000.000  5000.000
O2                     0H   0O   2C   0N   0G   300.000  5000.000 1000.00      1
-0.55024655E+05-0.10302807E+03-0.12271880E+02 0.19404830E+00-0.31242859E-03    3
 0.28031483E-06-0.98677516E-10-0.45606687E+05 0.87210734E+02                   4
C6H12                  0H  12O   0C   6N   0G   300.000  5000.000 1000.00      1
 0.15213025E+02 0.30679910E-01-0.11163843E-04 0.18595311E-08-0.11669696E-12    2
-0.12912968E+05-0.53269251E+02-0.11377954E+02 0.14227715E+00-0.22990328E-03    3
 0.21091061E-06-0.75434596E-10-0.64066516E+04 0.77332987E+02                   4
C5H11CHO               0H  12O   1C   6N   0G   300.000  5000.000 1000.00      1
 0.17056251E+02 0.31448165E-01-0.11504415E-04 0.19253079E-08-0.12134162E-12    2
-0.38354637E+05-0.59738538E+02-0.94654431E+01 0.14486955E+00-0.23937517E-03    3
 0.22348944E-06-0.80714409E-10-0.31859136E+05 0.70274384E+02                   4
C5H11CO                0H  11O   1C   6N   0G   300.000  5000.000 1000.00      1
 0.16831476E+02 0.29028146E-01-0.10632720E-04 0.17814270E-08-0.11238685E-12    2
-0.19486547E+05-0.56936301E+02-0.79979694E+01 0.13505272E+00-0.22356638E-03    3
 0.20889279E-06-0.75485227E-10-0.13394778E+05 0.64827769E+02                   4
C5H11                  0H  11O   0C   5N   0G   300.000  5000.000 1000.00      1
 0.10652565E+02 0.31390240E-01-0.11930198E-04 0.21128988E-08-0.14199110E-12    2
-0.56224204E+04-0.27441179E+02-0.26243123E+00 0.58569897E-01-0.40074923E-04    3
 0.20523362E-07-0.66723901E-11-0.22122139E+04 0.30345425E+02                   4
END
