s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g,W/g
 7.0200000E+003, 6.0500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008487E-003, 8.3349057E-002
 7.0320000E+003, 6.0600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002466E-003, 8.3337896E-002
 7.0440000E+003, 6.0700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005498E-003, 8.3343513E-002
 7.0560000E+003, 6.0800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002480E-003, 8.3337925E-002
 7.0680000E+003, 6.0900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005507E-003, 8.3343536E-002
 7.0800000E+003, 6.1000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005498E-003, 8.3343513E-002
 7.0920000E+003, 6.1100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002513E-003, 8.3337985E-002
 7.1040000E+003, 6.1200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005507E-003, 8.3343528E-002
 7.1160000E+003, 6.1300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005525E-003, 8.3343565E-002
 7.1280000E+003, 6.1400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008538E-003, 8.3349138E-002
 7.1400000E+003, 6.1500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002536E-003, 8.3338022E-002
 7.1520000E+003, 6.1600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005544E-003, 8.3343603E-002
 7.1640000E+003, 6.1700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002527E-003, 8.3338007E-002
 7.1760000E+003, 6.1800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005553E-003, 8.3343618E-002
 7.1880000E+003, 6.1900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005544E-003, 8.3343603E-002
 7.2000000E+003, 6.2000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005563E-003, 8.3343640E-002
 7.2120000E+003, 6.2100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002550E-003, 8.3338052E-002
 7.2240000E+003, 6.2200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005572E-003, 8.3343655E-002
 7.2360000E+003, 6.2300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005563E-003, 8.3343633E-002
 7.2480000E+003, 6.2400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005586E-003, 8.3343677E-002
 7.2600000E+003, 6.2500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005591E-003, 8.3343692E-002
 7.2720000E+003, 6.2600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005600E-003, 8.3343700E-002
 7.2840000E+003, 6.2700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005600E-003, 8.3343707E-002
 7.2960000E+003, 6.2800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002582E-003, 8.3338119E-002
 7.3080000E+003, 6.2900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008617E-003, 8.3349295E-002
 7.3200000E+003, 6.3000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002596E-003, 8.3338141E-002
 7.3320000E+003, 6.3100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008631E-003, 8.3349317E-002
 7.3440000E+003, 6.3200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005609E-003, 8.3343722E-002
 7.3560000E+003, 6.3300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002624E-003, 8.3338194E-002
 7.3680000E+003, 6.3400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008627E-003, 8.3349310E-002
 7.3800000E+003, 6.3500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002634E-003, 8.3338208E-002
 7.3920000E+003, 6.3600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008655E-003, 8.3349362E-002
 7.4040000E+003, 6.3700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4999621E-003, 8.3332635E-002
 7.4160000E+003, 6.3800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005656E-003, 8.3343811E-002
 7.4280000E+003, 6.3900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005647E-003, 8.3343789E-002
 7.4400000E+003, 6.4000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005670E-003, 8.3343834E-002
 7.4520000E+003, 6.4100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005661E-003, 8.3343819E-002
 7.4640000E+003, 6.4200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008687E-003, 8.3349422E-002
 7.4760000E+003, 6.4300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005665E-003, 8.3343826E-002
 7.4880000E+003, 6.4400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005688E-003, 8.3343871E-002
 7.5000000E+003, 6.4500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002676E-003, 8.3338283E-002
 7.5120000E+003, 6.4600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002694E-003, 8.3338320E-002
 7.5240000E+003, 6.4700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005707E-003, 8.3343908E-002
 7.5360000E+003, 6.4800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002690E-003, 8.3338313E-002
 7.5480000E+003, 6.4900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008725E-003, 8.3349489E-002
 7.5600000E+003, 6.5000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002699E-003, 8.3338328E-002
 7.5720000E+003, 6.5100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008734E-003, 8.3349504E-002
 7.5840000E+003, 6.5200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002713E-003, 8.3338358E-002
 7.5960000E+003, 6.5300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005735E-003, 8.3343953E-002
 7.6080000E+003, 6.5400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002718E-003, 8.3338372E-002
 7.6200000E+003, 6.5500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005749E-003, 8.3343975E-002
 7.6320000E+003, 6.5600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002731E-003, 8.3338395E-002
 7.6440000E+003, 6.5700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005758E-003, 8.3343998E-002
 7.6560000E+003, 6.5800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005763E-003, 8.3344005E-002
 7.6680000E+003, 6.5900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005754E-003, 8.3343983E-002
 7.6800000E+003, 6.6000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005772E-003, 8.3344027E-002
 7.6920000E+003, 6.6100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002759E-003, 8.3338439E-002
 7.7040000E+003, 6.6200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005786E-003, 8.3344042E-002
 7.7160000E+003, 6.6300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005772E-003, 8.3344027E-002
 7.7280000E+003, 6.6400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002783E-003, 8.3338492E-002
 7.7400000E+003, 6.6500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005782E-003, 8.3344042E-002
 7.7520000E+003, 6.6600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002797E-003, 8.3338514E-002
 7.7640000E+003, 6.6700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008799E-003, 8.3349630E-002
 7.7760000E+003, 6.6800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002806E-003, 8.3338529E-002
 7.7880000E+003, 6.6900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005823E-003, 8.3344117E-002
 7.8000000E+003, 6.7000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002806E-003, 8.3338529E-002
 7.8120000E+003, 6.7100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008836E-003, 8.3349697E-002
 7.8240000E+003, 6.7200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002815E-003, 8.3338544E-002
 7.8360000E+003, 6.7300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005837E-003, 8.3344147E-002
 7.8480000E+003, 6.7400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005828E-003, 8.3344132E-002
 7.8600000E+003, 6.7500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005851E-003, 8.3344169E-002
 7.8720000E+003, 6.7600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005842E-003, 8.3344154E-002
 7.8840000E+003, 6.7700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002862E-003, 8.3338633E-002
 7.8960000E+003, 6.7800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008860E-003, 8.3349735E-002
 7.9080000E+003, 6.7900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002867E-003, 8.3338641E-002
 7.9200000E+003, 6.8000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005879E-003, 8.3344221E-002
 7.9320000E+003, 6.8100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002862E-003, 8.3338633E-002
 7.9440000E+003, 6.8200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008897E-003, 8.3349809E-002
 7.9560000E+003, 6.8300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005884E-003, 8.3344229E-002
 7.9680000E+003, 6.8400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005898E-003, 8.3344258E-002
 7.9800000E+003, 6.8500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002885E-003, 8.3338670E-002
 7.9920000E+003, 6.8600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005907E-003, 8.3344273E-002
 8.0040000E+003, 6.8700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005898E-003, 8.3344258E-002
 8.0160000E+003, 6.8800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002918E-003, 8.3338737E-002
 8.0280000E+003, 6.8900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002899E-003, 8.3338708E-002
 8.0400000E+003, 6.9000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002904E-003, 8.3338715E-002
 8.0520000E+003, 6.9100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008943E-003, 8.3349891E-002
 8.0640000E+003, 6.9200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005926E-003, 8.3344311E-002
 8.0760000E+003, 6.9300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005945E-003, 8.3344348E-002
 8.0880000E+003, 6.9400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008939E-003, 8.3349891E-002
 8.1000000E+003, 6.9500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002955E-003, 8.3338805E-002
 8.1120000E+003, 6.9600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002941E-003, 8.3338775E-002
