m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.5000000E-002,-2.0050430E+000,NaN,NaN, 8.5000000E-002, 1.6931239E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5625000E-002,-1.9730318E+000,NaN,NaN, 8.5625000E-002, 1.7210908E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-1.9490774E+000,NaN,NaN, 8.6250000E-002, 1.6982524E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6875000E-002,-1.9251229E+000,NaN,NaN, 8.6875000E-002, 1.7229672E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-1.8966302E+000,NaN,NaN, 8.7500000E-002, 1.7028826E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8125000E-002,-1.8681375E+000,NaN,NaN, 8.8125000E-002, 1.7303484E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-1.8358930E+000,NaN,NaN, 8.8750000E-002, 1.7094436E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.9375000E-002,-1.8036485E+000,NaN,NaN, 8.9375000E-002, 1.7355407E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-1.7684299E+000,NaN,NaN, 9.0000000E-002, 1.7149554E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0625000E-002,-1.7332113E+000,NaN,NaN, 9.0625000E-002, 1.7407652E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-1.6971581E+000,NaN,NaN, 9.1250000E-002, 1.7219785E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1875000E-002,-1.6611049E+000,NaN,NaN, 9.1875000E-002, 1.7482099E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-1.6255948E+000,NaN,NaN, 9.2500000E-002, 1.7288463E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3125000E-002,-1.5900847E+000,NaN,NaN, 9.3125000E-002, 1.7564194E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-1.5493994E+000,NaN,NaN, 9.3750000E-002, 1.7389766E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.4375000E-002,-1.5087141E+000,NaN,NaN, 9.4375000E-002, 1.7679761E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-1.4693479E+000,NaN,NaN, 9.5000000E-002, 1.7495368E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5625000E-002,-1.4299817E+000,NaN,NaN, 9.5625000E-002, 1.7766432E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-1.3911646E+000,NaN,NaN, 9.6250000E-002, 1.7564063E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6875000E-002,-1.3523476E+000,NaN,NaN, 9.6875000E-002, 1.7826766E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-1.3146644E+000,NaN,NaN, 9.7500000E-002, 1.7652430E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8125000E-002,-1.2769811E+000,NaN,NaN, 9.8125000E-002, 1.7945419E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-1.2381063E+000,NaN,NaN, 9.8750000E-002, 1.7741214E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.9375000E-002,-1.1992315E+000,NaN,NaN, 9.9375000E-002, 1.7987135E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-1.1992315E+000,NaN,NaN, 1.0000000E-001, 1.7987135E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0062500E-001,-1.1316561E+000,NaN,NaN, 1.0062500E-001, 1.7985643E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-1.0950209E+000,NaN,NaN, 1.0125000E-001, 1.7810131E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0187500E-001,-1.0583857E+000,NaN,NaN, 1.0187500E-001, 1.8070582E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.0147316E+000,NaN,NaN, 1.0250000E-001, 1.7905421E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0312500E-001,-9.7107743E-001,NaN,NaN, 1.0312500E-001, 1.8189403E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-9.3518855E-001,NaN,NaN, 1.0375000E-001, 1.8003923E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0437500E-001,-8.9929968E-001,NaN,NaN, 1.0437500E-001, 1.8261290E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-8.6876920E-001,NaN,NaN, 1.0500000E-001, 1.8050366E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0562500E-001,-8.3823873E-001,NaN,NaN, 1.0562500E-001, 1.8290244E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-8.0049069E-001,NaN,NaN, 1.0625000E-001, 1.8144456E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0687500E-001,-7.6274265E-001,NaN,NaN, 1.0687500E-001, 1.8435479E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-7.2191865E-001,NaN,NaN, 1.0750000E-001, 1.8269863E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0812500E-001,-6.8109464E-001,NaN,NaN, 1.0812500E-001, 1.8547869E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-6.4002843E-001,NaN,NaN, 1.0875000E-001, 1.8389440E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0937500E-001,-5.9896222E-001,NaN,NaN, 1.0937500E-001, 1.8668857E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-5.5732743E-001,NaN,NaN, 1.1000000E-001, 1.8458453E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1062500E-001,-5.1569263E-001,NaN,NaN, 1.1062500E-001, 1.8697847E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-4.7140474E-001,NaN,NaN, 1.1125000E-001, 1.8536267E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1187500E-001,-4.2711686E-001,NaN,NaN, 1.1187500E-001, 1.8811456E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-3.8871971E-001,NaN,NaN, 1.1250000E-001, 1.8650303E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1312500E-001,-3.5032257E-001,NaN,NaN, 1.1312500E-001, 1.8919062E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-3.1362742E-001,NaN,NaN, 1.1375000E-001, 1.8800260E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1437500E-001,-2.7693227E-001,NaN,NaN, 1.1437500E-001, 1.9086501E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-2.4081828E-001,NaN,NaN, 1.1500000E-001, 1.8897949E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1562500E-001,-2.0470428E-001,NaN,NaN, 1.1562500E-001, 1.9127532E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-1.6566509E-001,NaN,NaN, 1.1625000E-001, 1.8925175E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1687500E-001,-1.2662590E-001,NaN,NaN, 1.1687500E-001, 1.9137510E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-8.7376849E-002,NaN,NaN, 1.1750000E-001, 1.8956153E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1812500E-001,-4.8127796E-002,NaN,NaN, 1.1812500E-001, 1.9187772E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-7.8182001E-003,NaN,NaN, 1.1875000E-001, 1.9014843E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1937500E-001, 3.2491396E-002,NaN,NaN, 1.1937500E-001, 1.9250288E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001, 7.2433371E-002,NaN,NaN, 1.2000000E-001, 1.9084029E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2062500E-001, 1.1237535E-001,NaN,NaN, 1.2062500E-001, 1.9322361E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001, 1.5133649E-001,NaN,NaN, 1.2125000E-001, 1.9139155E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2187500E-001, 1.9029763E-001,NaN,NaN, 1.2187500E-001, 1.9363506E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001, 2.2369537E-001,NaN,NaN, 1.2250000E-001, 1.9170231E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2312500E-001, 2.5709311E-001,NaN,NaN, 1.2312500E-001, 1.9385612E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001, 2.9573124E-001,NaN,NaN, 1.2375000E-001, 1.9200839E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2437500E-001, 3.3436937E-001,NaN,NaN, 1.2437500E-001, 1.9416127E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001, 3.3436937E-001,NaN,NaN, 1.2500000E-001, 1.9416127E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2562500E-001, 4.1170922E-001,NaN,NaN, 1.2562500E-001, 1.9363564E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001, 4.5364036E-001,NaN,NaN, 1.2625000E-001, 1.9147091E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2687500E-001, 4.9557150E-001,NaN,NaN, 1.2687500E-001, 1.9327051E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001, 5.3230752E-001,NaN,NaN, 1.2750000E-001, 1.9138366E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2812500E-001, 5.6904353E-001,NaN,NaN, 1.2812500E-001, 1.9331377E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001, 6.0509026E-001,NaN,NaN, 1.2875000E-001, 1.9158472E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2937500E-001, 6.4113699E-001,NaN,NaN, 1.2937500E-001, 1.9374729E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001, 6.7641977E-001,NaN,NaN, 1.3000000E-001, 1.9251378E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3062500E-001, 7.1170254E-001,NaN,NaN, 1.3062500E-001, 1.9508125E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001, 7.4734804E-001,NaN,NaN, 1.3125000E-001, 1.9381062E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3187500E-001, 7.8299354E-001,NaN,NaN, 1.3187500E-001, 1.9634664E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001, 8.1556988E-001,NaN,NaN, 1.3250000E-001, 1.9499528E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3312500E-001, 8.4814623E-001,NaN,NaN, 1.3312500E-001, 1.9754886E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 8.8275484E-001,NaN,NaN, 1.3375000E-001, 1.9555931E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3437500E-001, 9.1736345E-001,NaN,NaN, 1.3437500E-001, 1.9738834E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 9.5269183E-001,NaN,NaN, 1.3500000E-001, 1.9511498E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3562500E-001, 9.8802022E-001,NaN,NaN, 1.3562500E-001, 1.9659806E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 1.0210084E+000,NaN,NaN, 1.3625000E-001, 1.9456133E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3687500E-001, 1.0539966E+000,NaN,NaN, 1.3687500E-001, 1.9631643E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 1.0869019E+000,NaN,NaN, 1.3750000E-001, 1.9453242E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3812500E-001, 1.1198072E+000,NaN,NaN, 1.3812500E-001, 1.9661262E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 1.1543234E+000,NaN,NaN, 1.3875000E-001, 1.9510143E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3937500E-001, 1.1888395E+000,NaN,NaN, 1.3937500E-001, 1.9729020E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 1.2198804E+000,NaN,NaN, 1.4000000E-001, 1.9610291E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4062500E-001, 1.2509213E+000,NaN,NaN, 1.4062500E-001, 1.9852224E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 1.2838991E+000,NaN,NaN, 1.4125000E-001, 1.9716530E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4187500E-001, 1.3168769E+000,NaN,NaN, 1.4187500E-001, 1.9933783E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 1.3489496E+000,NaN,NaN, 1.4250000E-001, 1.9802143E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4312500E-001, 1.3810223E+000,NaN,NaN, 1.4312500E-001, 2.0011422E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 1.4132188E+000,NaN,NaN, 1.4375000E-001, 1.9861187E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4437500E-001, 1.4454153E+000,NaN,NaN, 1.4437500E-001, 2.0058296E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 1.4732418E+000,NaN,NaN, 1.4500000E-001, 1.9929193E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4562500E-001, 1.5010683E+000,NaN,NaN, 1.4562500E-001, 2.0151354E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 1.5334239E+000,NaN,NaN, 1.4625000E-001, 1.9998996E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4687500E-001, 1.5657794E+000,NaN,NaN, 1.4687500E-001, 2.0179348E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 1.5929763E+000,NaN,NaN, 1.4750000E-001, 2.0001902E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4812500E-001, 1.6201732E+000,NaN,NaN, 1.4812500E-001, 2.0155074E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 1.6408825E+000,NaN,NaN, 1.4875000E-001, 1.9988132E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4937500E-001, 1.6615918E+000,NaN,NaN, 1.4937500E-001, 2.0150381E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 1.7076597E+000,NaN,NaN, 1.5000000E-001, 2.0137093E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5062500E-001, 1.7076597E+000,NaN,NaN, 1.5062500E-001, 2.0137093E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.7318349E+000,NaN,NaN, 1.5125000E-001, 1.9962405E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5187500E-001, 1.7560101E+000,NaN,NaN, 1.5187500E-001, 2.0120146E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.7753352E+000,NaN,NaN, 1.5250000E-001, 1.9963657E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5312500E-001, 1.7946604E+000,NaN,NaN, 1.5312500E-001, 2.0140976E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.8172771E+000,NaN,NaN, 1.5375000E-001, 1.9993261E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5437500E-001, 1.8398938E+000,NaN,NaN, 1.5437500E-001, 2.0178549E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.8667261E+000,NaN,NaN, 1.5500000E-001, 2.0027081E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5562500E-001, 1.8935584E+000,NaN,NaN, 1.5562500E-001, 2.0201796E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.9209812E+000,NaN,NaN, 1.5625000E-001, 2.0063687E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5687500E-001, 1.9484041E+000,NaN,NaN, 1.5687500E-001, 2.0250241E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.9743586E+000,NaN,NaN, 1.5750000E-001, 2.0073089E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5812500E-001, 2.0003132E+000,NaN,NaN, 1.5812500E-001, 2.0228574E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 2.0294069E+000,NaN,NaN, 1.5875000E-001, 2.0005615E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5937500E-001, 2.0585005E+000,NaN,NaN, 1.5937500E-001, 2.0124300E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 2.0891398E+000,NaN,NaN, 1.6000000E-001, 1.9894655E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6062500E-001, 2.1197790E+000,NaN,NaN, 1.6062500E-001, 2.0001839E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 2.1467762E+000,NaN,NaN, 1.6125000E-001, 1.9813897E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6187500E-001, 2.1737733E+000,NaN,NaN, 1.6187500E-001, 1.9968096E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 2.2002956E+000,NaN,NaN, 1.6250000E-001, 1.9790894E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6312500E-001, 2.2268179E+000,NaN,NaN, 1.6312500E-001, 1.9942221E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 2.2532685E+000,NaN,NaN, 1.6375000E-001, 1.9788424E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6437500E-001, 2.2797192E+000,NaN,NaN, 1.6437500E-001, 1.9952607E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 2.3035223E+000,NaN,NaN, 1.6500000E-001, 1.9811992E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6562500E-001, 2.3273254E+000,NaN,NaN, 1.6562500E-001, 1.9994781E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 2.3489412E+000,NaN,NaN, 1.6625000E-001, 1.9880717E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6687500E-001, 2.3705570E+000,NaN,NaN, 1.6687500E-001, 2.0075426E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 2.3927520E+000,NaN,NaN, 1.6750000E-001, 1.9971738E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6812500E-001, 2.4149471E+000,NaN,NaN, 1.6812500E-001, 2.0165873E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 2.4383045E+000,NaN,NaN, 1.6875000E-001, 2.0006016E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6937500E-001, 2.4616620E+000,NaN,NaN, 1.6937500E-001, 2.0159019E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 2.4842402E+000,NaN,NaN, 1.7000000E-001, 1.9987493E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7062500E-001, 2.5068183E+000,NaN,NaN, 1.7062500E-001, 2.0119748E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.5272609E+000,NaN,NaN, 1.7125000E-001, 1.9929951E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7187500E-001, 2.5477034E+000,NaN,NaN, 1.7187500E-001, 2.0043347E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.5687604E+000,NaN,NaN, 1.7250000E-001, 1.9878609E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7312500E-001, 2.5898175E+000,NaN,NaN, 1.7312500E-001, 2.0018044E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.6158481E+000,NaN,NaN, 1.7375000E-001, 1.9841589E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7437500E-001, 2.6418788E+000,NaN,NaN, 1.7437500E-001, 1.9963478E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.6418788E+000,NaN,NaN, 1.7500000E-001, 1.9963478E+000,NaN,NaN,NaN,NaN,NaN,NaN
