Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.05610,2074.97245,101325.00000,910121.77868,   0.00438,   0.08771,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05710,2074.75958,101325.00000,910121.77868,   0.00438,   0.08764,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05810,2074.55011,101325.00000,910121.77868,   0.00438,   0.08757,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05910,2074.34403,101325.00000,910121.77868,   0.00437,   0.08750,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06010,2074.14132,101325.00000,910121.77867,   0.00437,   0.08744,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06110,2073.94196,101325.00000,910121.77867,   0.00436,   0.08737,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06210,2073.74591,101325.00000,910121.77867,   0.00436,   0.08731,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06310,2073.55316,101325.00000,910121.77867,   0.00436,   0.08724,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06410,2073.36366,101325.00000,910121.77867,   0.00435,   0.08718,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06510,2073.17741,101325.00000,910121.77867,   0.00435,   0.08712,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06610,2072.99435,101325.00000,910121.77867,   0.00435,   0.08706,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06710,2072.81447,101325.00000,910121.77867,   0.00434,   0.08700,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06810,2072.63772,101325.00000,910121.77867,   0.00434,   0.08694,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06910,2072.46407,101325.00000,910121.77867,   0.00434,   0.08688,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07010,2072.29349,101325.00000,910121.77867,   0.00433,   0.08682,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07110,2072.12594,101325.00000,910121.77867,   0.00433,   0.08677,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07210,2071.96138,101325.00000,910121.77867,   0.00433,   0.08671,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07310,2071.79978,101325.00000,910121.77867,   0.00432,   0.08666,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07410,2071.64110,101325.00000,910121.77867,   0.00432,   0.08661,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07510,2071.48530,101325.00000,910121.77867,   0.00432,   0.08656,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07610,2071.33234,101325.00000,910121.77867,   0.00431,   0.08651,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07710,2071.18219,101325.00000,910121.77867,   0.00431,   0.08646,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07810,2071.03480,101325.00000,910121.77867,   0.00431,   0.08641,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07910,2070.89013,101325.00000,910121.77867,   0.00431,   0.08636,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2070.74815,101325.00000,910121.77867,   0.00430,   0.08631,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2070.60882,101325.00000,910121.77867,   0.00430,   0.08627,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2070.47209,101325.00000,910121.77867,   0.00430,   0.08622,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2070.33793,101325.00000,910121.77867,   0.00430,   0.08618,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2070.20630,101325.00000,910121.77867,   0.00429,   0.08613,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2070.07716,101325.00000,910121.77867,   0.00429,   0.08609,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2069.95047,101325.00000,910121.77867,   0.00429,   0.08605,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2069.82619,101325.00000,910121.77867,   0.00429,   0.08601,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2069.70428,101325.00000,910121.77867,   0.00428,   0.08597,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2069.58471,101325.00000,910121.77867,   0.00428,   0.08593,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2069.46743,101325.00000,910121.77867,   0.00428,   0.08589,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2069.35241,101325.00000,910121.77867,   0.00428,   0.08585,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2069.23960,101325.00000,910121.77867,   0.00427,   0.08581,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2069.12899,101325.00000,910121.77867,   0.00427,   0.08578,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2069.02051,101325.00000,910121.77867,   0.00427,   0.08574,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2068.91415,101325.00000,910121.77867,   0.00427,   0.08571,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2068.80985,101325.00000,910121.77867,   0.00427,   0.08567,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2068.70759,101325.00000,910121.77867,   0.00426,   0.08564,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2068.60734,101325.00000,910121.77867,   0.00426,   0.08561,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2068.50905,101325.00000,910121.77867,   0.00426,   0.08557,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
