Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.07910,2071.46523,101339.73108,910223.11259,   0.00432,   0.08653,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2071.31416,101339.75747,910223.29290,   0.00431,   0.08648,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2071.16581,101339.78135,910223.45604,   0.00431,   0.08643,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2071.02015,101339.80295,910223.60365,   0.00431,   0.08639,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2070.87715,101339.82250,910223.73720,   0.00431,   0.08634,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2070.73677,101339.84019,910223.85804,   0.00430,   0.08629,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2070.59897,101339.85620,910223.96737,   0.00430,   0.08625,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2070.46372,101339.87068,910224.06629,   0.00430,   0.08620,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2070.33099,101339.88379,910224.15580,   0.00429,   0.08616,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2070.20073,101339.89565,910224.23678,   0.00429,   0.08611,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2070.07292,101339.90638,910224.31006,   0.00429,   0.08607,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2069.94752,101339.91609,910224.37636,   0.00429,   0.08603,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2069.82448,101339.92488,910224.43635,   0.00429,   0.08599,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2069.70378,101339.93283,910224.49063,   0.00428,   0.08595,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2069.58538,101339.94002,910224.53974,   0.00428,   0.08591,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2069.46923,101339.94653,910224.58417,   0.00428,   0.08587,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2069.35531,101339.95242,910224.62438,   0.00428,   0.08583,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2069.24358,101339.95775,910224.66076,   0.00427,   0.08580,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2069.13401,101339.96257,910224.69368,   0.00427,   0.08576,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2069.02655,101339.96694,910224.72346,   0.00427,   0.08573,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2068.92117,101339.97088,910224.75041,   0.00427,   0.08569,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
