s,C,m,kW/m2,1/m,%/m,%/m,%/m,%/m,%/m,%/m,%/m,%/m,%/m,%/m,%/m,%/m
 2.4150594E+003, 3.9539161E+001, 1.0673613E+000, 1.5432813E-001, 3.5229364E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.4300929E+003, 3.9071049E+001, 1.0781258E+000, 1.4863950E-001, 3.5257773E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.4451264E+003, 3.8740639E+001, 1.0658715E+000, 1.4508567E-001, 3.5306314E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.4600194E+003, 3.8314495E+001, 1.0837567E+000, 1.3849228E-001, 3.5173716E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.4750529E+003, 3.7899383E+001, 1.0617228E+000, 1.3690137E-001, 3.5188492E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.4900864E+003, 3.7814395E+001, 1.1151903E+000, 1.3673000E-001, 3.5394475E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5051199E+003, 3.7338917E+001, 1.0866512E+000, 1.3049486E-001, 3.5350275E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5200128E+003, 3.6949475E+001, 1.0613441E+000, 1.2786148E-001, 3.5213557E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5350463E+003, 3.6684573E+001, 1.0817955E+000, 1.2619414E-001, 3.5109361E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5500798E+003, 3.6358494E+001, 1.0858841E+000, 1.2149242E-001, 3.5040963E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5651133E+003, 3.6097310E+001, 1.0709948E+000, 1.1991466E-001, 3.4876909E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5800063E+003, 3.5869418E+001, 1.0821396E+000, 1.1954212E-001, 3.4786963E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.5950398E+003, 3.5643631E+001, 1.0918018E+000, 1.1458562E-001, 3.4781865E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.6100733E+003, 3.5307375E+001, 1.0771796E+000, 1.1227753E-001, 3.4804674E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.6251068E+003, 3.5035317E+001, 1.0798601E+000, 1.1171071E-001, 3.4839009E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.6401403E+003, 3.4894674E+001, 1.0986478E+000, 1.1010812E-001, 3.4829509E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.6550333E+003, 3.4687503E+001, 1.0996996E+000, 1.0808434E-001, 3.4780758E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.6700668E+003, 3.4437554E+001, 1.0971708E+000, 1.0745116E-001, 3.4777950E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.6851003E+003, 3.4167202E+001, 1.0811098E+000, 1.0543526E-001, 3.4791722E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7001338E+003, 3.3993662E+001, 1.0858932E+000, 1.0354410E-001, 3.4782677E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7150268E+003, 3.3801085E+001, 1.0901604E+000, 1.0191121E-001, 3.4748741E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7300602E+003, 3.3639506E+001, 1.0981929E+000, 1.0021883E-001, 3.4747031E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7450937E+003, 3.3458147E+001, 1.0942371E+000, 9.7245722E-002, 3.4739988E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7601272E+003, 3.3285515E+001, 1.0969972E+000, 9.5666199E-002, 3.4782647E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7750202E+003, 3.3091763E+001, 1.0939876E+000, 9.5211060E-002, 3.4848261E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.7900537E+003, 3.2955443E+001, 1.0962039E+000, 9.3108655E-002, 3.4840868E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8050872E+003, 3.2817420E+001, 1.1123457E+000, 9.1454776E-002, 3.4875144E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8201207E+003, 3.2641240E+001, 1.1009575E+000, 9.0096494E-002, 3.4939990E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8350137E+003, 3.2497130E+001, 1.1108742E+000, 8.8946174E-002, 3.5094964E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8500472E+003, 3.2332877E+001, 1.1086279E+000, 8.8146519E-002, 3.5121465E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8650807E+003, 3.2236345E+001, 1.1266660E+000, 8.6408164E-002, 3.5092587E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8801142E+003, 3.2136769E+001, 1.1311166E+000, 8.5302151E-002, 3.5094377E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.8950072E+003, 3.2040742E+001, 1.1396754E+000, 8.4011568E-002, 3.5097521E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.9100407E+003, 3.1876454E+001, 1.1217614E+000, 8.3559144E-002, 3.5066786E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.9250741E+003, 3.1727595E+001, 1.1293669E+000, 8.1834291E-002, 3.5041900E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.9401076E+003, 3.1581243E+001, 1.1304769E+000, 7.9886563E-002, 3.5046193E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.9550006E+003, 3.1472734E+001, 1.1346216E+000, 7.8764156E-002, 3.5050010E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.9700341E+003, 3.1348464E+001, 1.1392640E+000, 7.7329909E-002, 3.4977190E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 2.9850676E+003, 3.1286660E+001, 1.1598301E+000, 7.6507126E-002, 3.4963670E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0001011E+003, 3.1180304E+001, 1.1661819E+000, 7.5432703E-002, 3.4968777E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0151346E+003, 3.1124570E+001, 1.1890725E+000, 7.4736463E-002, 3.4975151E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0300276E+003, 3.0999904E+001, 1.1893293E+000, 7.3057377E-002, 3.4948483E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0450611E+003, 3.0914523E+001, 1.1854565E+000, 7.2766240E-002, 3.4954659E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0600946E+003, 3.0778146E+001, 1.1696848E+000, 7.1655076E-002, 3.4932067E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0751281E+003, 3.0687591E+001, 1.1755744E+000, 7.0123457E-002, 3.4913772E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.0900211E+003, 3.0561865E+001, 1.1738829E+000, 6.9527141E-002, 3.4951277E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1050546E+003, 3.0485582E+001, 1.1767168E+000, 6.8666721E-002, 3.4944704E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1200881E+003, 3.0429168E+001, 1.1978321E+000, 6.8521137E-002, 3.4895469E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1351215E+003, 3.0343085E+001, 1.2041419E+000, 6.7175217E-002, 3.4873798E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1500145E+003, 3.0289167E+001, 1.2238629E+000, 6.6035369E-002, 3.4879551E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1650480E+003, 3.0216001E+001, 1.2316957E+000, 6.5563079E-002, 3.4907433E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1800815E+003, 3.0119069E+001, 1.2317958E+000, 6.4441448E-002, 3.4909622E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.1951150E+003, 3.0050456E+001, 1.2320054E+000, 6.3658167E-002, 3.4903297E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.2100080E+003, 2.9922802E+001, 1.2238091E+000, 6.3006958E-002, 3.4904613E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.2250415E+003, 2.9837324E+001, 1.2175527E+000, 6.2087195E-002, 3.4890360E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.2400750E+003, 2.9753104E+001, 1.2206296E+000, 6.1466002E-002, 3.4875114E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.2551085E+003, 2.9672706E+001, 1.2195296E+000, 6.0908681E-002, 3.4834434E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.2700015E+003, 2.9591816E+001, 1.2272668E+000, 6.0353662E-002, 3.4789338E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.2850350E+003, 2.9544635E+001, 1.2318341E+000, 5.9918896E-002, 3.4733068E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3000685E+003, 2.9467531E+001, 1.2407711E+000, 5.9086995E-002, 3.4713460E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3151020E+003, 2.9422034E+001, 1.2441954E+000, 5.8104494E-002, 3.4696888E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3301354E+003, 2.9349788E+001, 1.2423900E+000, 5.7596805E-002, 3.4716707E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3450284E+003, 2.9291200E+001, 1.2575254E+000, 5.6890900E-002, 3.4738632E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3600619E+003, 2.9240661E+001, 1.2592473E+000, 5.6574562E-002, 3.4732084E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3750954E+003, 2.9174183E+001, 1.2650916E+000, 5.5806849E-002, 3.4722013E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.3901289E+003, 2.9118087E+001, 1.2805239E+000, 5.5000370E-002, 3.4623105E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4050219E+003, 2.9045163E+001, 1.2750059E+000, 5.4552527E-002, 3.4557311E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4200554E+003, 2.8970258E+001, 1.2722618E+000, 5.4201635E-002, 3.4539084E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4350889E+003, 2.8927093E+001, 1.2903741E+000, 5.3449746E-002, 3.4462973E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4501224E+003, 2.8865594E+001, 1.2911886E+000, 5.3034720E-002, 3.4390690E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4650154E+003, 2.8810106E+001, 1.2955943E+000, 5.2258295E-002, 3.4402985E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4800489E+003, 2.8763518E+001, 1.3075352E+000, 5.2254842E-002, 3.4485095E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.4950824E+003, 2.8697030E+001, 1.3045832E+000, 5.1291807E-002, 3.4533523E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.5101159E+003, 2.8614380E+001, 1.2951068E+000, 5.0651930E-002, 3.4461135E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.5250088E+003, 2.8592820E+001, 1.3115823E+000, 5.0311776E-002, 3.4331215E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.5400423E+003, 2.8556780E+001, 1.3302622E+000, 4.9666069E-002, 3.4344587E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.5550758E+003, 2.8475769E+001, 1.3194880E+000, 4.9173331E-002, 3.4373873E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.5701093E+003, 2.8443415E+001, 1.3325419E+000, 4.8599826E-002, 3.4386713E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.5850023E+003, 2.8395571E+001, 1.3404330E+000, 4.8581974E-002, 3.4415260E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
 3.6000358E+003, 2.8329597E+001, 1.3393279E+000, 4.8202180E-002, 3.4428510E+001, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002, 1.0000000E+002
