s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg,kg
 2.9400212E+002, 1.7221226E-001, 1.8340021E-001, 8.6270764E-005, 2.1044792E-002, 1.8402870E+002, 1.1227445E+002, 5.8719092E+001, 1.2083912E+003, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 1.6886484E-001, 5.9692228E-002, 3.5926187E-003
 2.9500380E+002, 1.7216867E-001, 1.8271249E-001, 8.6376995E-005, 2.1070240E-002, 1.8594767E+002, 1.1167767E+002, 5.8081672E+001, 1.2002387E+003, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 1.6244975E-001, 5.9942777E-002, 3.6281445E-003
 2.9600096E+002, 1.7183379E-001, 1.8171884E-001, 8.7193669E-005, 2.1266103E-002, 1.8840722E+002, 1.1251721E+002, 5.3840148E+001, 1.1768737E+003, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 1.6395239E-001, 6.0190412E-002, 3.6637773E-003
 2.9700082E+002, 1.7186775E-001, 1.8065751E-001, 8.7110828E-005, 2.1246250E-002, 1.8821197E+002, 1.1408377E+002, 5.7928840E+001, 1.1740138E+003, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 1.5566344E-001, 6.0441828E-002, 3.6993579E-003
 2.9800490E+002, 1.7195067E-001, 1.8020418E-001, 8.6907805E-005, 2.1197812E-002, 1.9145943E+002, 1.1466562E+002, 4.9088843E+001, 1.2221200E+003, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 1.3371254E-001, 6.0693462E-002, 3.7349734E-003
 2.9900494E+002, 1.7076862E-001, 1.8006333E-001, 8.9790071E-005, 2.1889341E-002, 2.0500647E+002, 1.1403077E+002, 6.3233687E+001, 1.1908518E+003, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 1.6227107E-001, 6.0960181E-002, 3.7706406E-003
 3.0000919E+002, 1.7129574E-001, 1.8007703E-001, 8.8504901E-005, 2.1580965E-002, 1.9806093E+002, 1.1468539E+002, 5.8927988E+001, 1.2329297E+003, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 1.3808471E-001, 6.1213435E-002, 3.8063011E-003
 3.0100471E+002, 1.7139250E-001, 1.8001702E-001, 8.8269157E-005, 2.1524399E-002, 1.9593249E+002, 1.1668796E+002, 7.4243191E+001, 1.1784536E+003, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 1.6845505E-001, 6.1477504E-002, 3.8420538E-003
 3.0200003E+002, 1.7138140E-001, 1.7982267E-001, 8.8296800E-005, 2.1530945E-002, 1.9520110E+002, 1.1654854E+002, 5.4489696E+001, 1.1866498E+003, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 1.4658149E-001, 6.1720639E-002, 3.8779354E-003
 3.0300199E+002, 1.7217973E-001, 1.7941042E-001, 8.6349889E-005, 2.1063974E-002, 1.8469697E+002, 1.1630347E+002, 4.2880197E+001, 1.1952968E+003, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 1.2211825E-001, 6.1968364E-002, 3.9138697E-003
 3.0400175E+002, 1.7048700E-001, 1.7909993E-001, 9.0478667E-005, 2.2054185E-002, 2.0031365E+002, 1.1642563E+002, 6.0518323E+001, 1.2074023E+003, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 1.4931032E-001, 6.2238078E-002, 3.9497693E-003
 3.0501011E+002, 1.7245151E-001, 1.7940083E-001, 8.5684959E-005, 2.0905048E-002, 1.9633573E+002, 1.1826270E+002, 3.7030418E+001, 1.1430142E+003, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 1.1945521E-001, 6.2479500E-002, 3.9856913E-003
 3.0600163E+002, 1.7371170E-001, 1.7945778E-001, 8.2611388E-005, 2.0167963E-002, 1.8953132E+002, 1.1844470E+002, 5.9129669E+001, 1.2180863E+003, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 1.6242361E-001, 6.2751622E-002, 4.0215680E-003
 3.0700391E+002, 1.7391956E-001, 1.7925555E-001, 8.2104964E-005, 2.0046519E-002, 1.8848642E+002, 1.1413714E+002, 5.8084159E+001, 1.2010438E+003, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 1.7575656E-001, 6.3000018E-002, 4.0578219E-003
 3.0801047E+002, 1.7352482E-001, 1.7900631E-001, 8.3067731E-005, 2.0277365E-002, 1.9103441E+002, 1.1521184E+002, 5.0041958E+001, 1.2109397E+003, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 1.6297170E-001, 6.3247684E-002, 4.0944217E-003
 3.0900270E+002, 1.7384553E-001, 1.7856492E-001, 8.2286088E-005, 2.0089787E-002, 1.8817219E+002, 1.1572272E+002, 4.7424270E+001, 1.1915429E+003, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 1.2993882E-001, 6.3503403E-002, 4.1311458E-003
 3.1000448E+002, 1.7268020E-001, 1.7793590E-001, 8.5128591E-005, 2.0771377E-002, 1.9640971E+002, 1.1587074E+002, 4.7985823E+001, 1.1642035E+003, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 1.4668608E-001, 6.3761852E-002, 4.1678197E-003
 3.1100581E+002, 1.7172357E-001, 1.7758209E-001, 8.7461323E-005, 2.1330999E-002, 1.9496093E+002, 1.1480040E+002, 3.8259110E+001, 1.1593050E+003, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 1.3231039E-001, 6.4012626E-002, 4.2049091E-003
 3.1200942E+002, 1.6952649E-001, 1.7755651E-001, 9.2822402E-005, 2.2616201E-002, 1.9291524E+002, 1.1605274E+002, 3.8733574E+001, 1.2133425E+003, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 1.4415867E-001, 6.4268520E-002, 4.2418231E-003
 3.1300064E+002, 1.6870981E-001, 1.7780965E-001, 9.4814908E-005, 2.3094018E-002, 1.9466906E+002, 1.1550662E+002, 6.8702528E+001, 1.2151776E+003, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 1.8193662E-001, 6.4540933E-002, 4.2786384E-003
 3.1401209E+002, 1.6960481E-001, 1.7810032E-001, 9.2631472E-005, 2.2570434E-002, 1.9437662E+002, 1.1550780E+002, 4.0025042E+001, 1.1607495E+003, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 1.4452972E-001, 6.4775405E-002, 4.3165044E-003
 3.1501159E+002, 1.6702173E-001, 1.7820159E-001, 9.8933353E-005, 2.4081461E-002, 1.9679809E+002, 1.1577974E+002, 4.0132508E+001, 1.2084570E+003, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 1.6049554E-001, 6.5033174E-002, 4.3549547E-003
 3.1600826E+002, 1.6668848E-001, 1.7799379E-001, 9.9746479E-005, 2.4276344E-002, 1.9775105E+002, 1.1619010E+002, 3.6622786E+001, 1.2133580E+003, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 1.5455248E-001, 6.5284168E-002, 4.3936512E-003
 3.1700257E+002, 1.6672256E-001, 1.7703191E-001, 9.9663912E-005, 2.4256613E-002, 1.9168973E+002, 1.1631237E+002, 3.7854221E+001, 1.1686438E+003, 1.5451575E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 1.5451577E-001, 6.5539420E-002, 4.4324210E-003
 3.1800419E+002, 1.6660198E-001, 1.7586964E-001, 9.9957633E-005, 2.4326993E-002, 1.9394201E+002, 1.1586851E+002, 5.1107758E+001, 1.2209184E+003, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 1.4308895E-001, 6.5804695E-002, 4.4715289E-003
 3.1900345E+002, 1.6644169E-001, 1.7546330E-001, 1.0034871E-004, 2.4420688E-002, 1.9586595E+002, 1.1679417E+002, 3.6285116E+001, 1.1872205E+003, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 1.5236837E-001, 6.6051602E-002, 4.5106225E-003
 3.2000011E+002, 1.6637120E-001, 1.7521282E-001, 1.0052048E-004, 2.4461969E-002, 1.9899289E+002, 1.1724835E+002, 4.1348459E+001, 1.2128386E+003, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 1.3724425E-001, 6.6313590E-002, 4.5498649E-003
 3.2100288E+002, 1.6653172E-001, 1.7510856E-001, 1.0012833E-004, 2.4367969E-002, 2.0148799E+002, 1.2007786E+002, 3.1632230E+001, 1.2279515E+003, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 1.3856317E-001, 6.6569316E-002, 4.5894707E-003
 3.2201043E+002, 1.6676558E-001, 1.7507882E-001, 9.9559270E-005, 2.4231225E-002, 1.9467203E+002, 1.2312136E+002, 4.3095235E+001, 1.1384118E+003, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 1.6355198E-001, 6.6831969E-002, 4.6300063E-003
 3.2301025E+002, 1.6696376E-001, 1.7513470E-001, 9.9075380E-005, 2.4115430E-002, 1.9477065E+002, 1.2405999E+002, 3.7720799E+001, 1.1791611E+003, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 1.6493275E-001, 6.7086595E-002, 4.6703700E-003
 3.2400822E+002, 1.6666901E-001, 1.7515361E-001, 9.9795009E-005, 2.4287946E-002, 1.9294659E+002, 1.2416861E+002, 3.3660219E+001, 1.1958170E+003, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 1.4666896E-001, 6.7339970E-002, 4.7104497E-003
 3.2500056E+002, 1.6644234E-001, 1.7527264E-001, 1.0034769E-004, 2.4420573E-002, 1.9298486E+002, 1.2218382E+002, 2.9004527E+001, 1.1523455E+003, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 1.2601551E-001, 6.7592956E-002, 4.7504450E-003
 3.2600939E+002, 1.6596271E-001, 1.7521663E-001, 1.0151824E-004, 2.4701015E-002, 1.9496720E+002, 1.2277500E+002, 3.2908424E+001, 1.2483386E+003, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 1.1786644E-001, 6.7859604E-002, 4.7901103E-003
 3.2700268E+002, 1.6602516E-001, 1.7513582E-001, 1.0136603E-004, 2.4664389E-002, 1.9371726E+002, 1.2356337E+002, 3.6661855E+001, 1.1202961E+003, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 1.3687634E-001, 6.8119115E-002, 4.8292818E-003
 3.2801105E+002, 1.6608812E-001, 1.7500324E-001, 1.0121214E-004, 2.4627564E-002, 1.9470021E+002, 1.2257562E+002, 3.7764290E+001, 1.2554611E+003, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 1.7043021E-001, 6.8378162E-002, 4.8690865E-003
 3.2900242E+002, 1.6593777E-001, 1.7477469E-001, 1.0157878E-004, 2.4715571E-002, 1.9557004E+002, 1.2130196E+002, 3.5898880E+001, 1.2192779E+003, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 1.5740263E-001, 6.8630242E-002, 4.9096741E-003
 3.3001017E+002, 1.6553362E-001, 1.7444465E-001, 1.0256560E-004, 2.4952070E-002, 1.9206373E+002, 1.2264078E+002, 3.8455572E+001, 1.1839894E+003, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 1.6770367E-001, 6.8888221E-002, 4.9505503E-003
 3.3100738E+002, 1.6534755E-001, 1.7421021E-001, 1.0301944E-004, 2.5060876E-002, 1.9305243E+002, 1.2553078E+002, 1.9565915E+001, 1.1786662E+003, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 1.6772130E-001, 6.9127849E-002, 4.9926053E-003
 3.3200727E+002, 1.6576351E-001, 1.7415356E-001, 1.0200380E-004, 2.4817511E-002, 1.9549993E+002, 1.2836868E+002, 3.5599882E+001, 1.1328115E+003, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 1.9208285E-001, 6.9386201E-002, 5.0347165E-003
 3.3300743E+002, 1.6600927E-001, 1.7395176E-001, 1.0140393E-004, 2.4673780E-002, 1.9664293E+002, 1.3030726E+002, 2.3137239E+001, 1.2304674E+003, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 1.5826309E-001, 6.9631555E-002, 5.0767911E-003
 3.3400301E+002, 1.6652174E-001, 1.7335701E-001, 1.0015346E-004, 2.4374038E-002, 1.9858666E+002, 1.3003156E+002, 3.0512071E+001, 1.1850937E+003, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 1.9140378E-001, 6.9886408E-002, 5.1188799E-003
 3.3500373E+002, 1.6612010E-001, 1.7265838E-001, 1.0113311E-004, 2.4608917E-002, 2.0236026E+002, 1.3093458E+002, 1.8339553E+001, 1.1786733E+003, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 1.8108089E-001, 7.0124568E-002, 5.1618613E-003
 3.3601016E+002, 1.6556351E-001, 1.7189386E-001, 1.0249055E-004, 2.4934492E-002, 2.0827118E+002, 1.3012597E+002, 1.9488966E+001, 1.1626629E+003, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 1.5224636E-001, 7.0374941E-002, 5.2050020E-003
 3.3700014E+002, 1.6578082E-001, 1.7127977E-001, 1.0195947E-004, 2.4807627E-002, 2.1404030E+002, 1.3137875E+002, 3.3843596E+001, 1.2119789E+003, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 1.5811559E-001, 7.0643421E-002, 5.2479523E-003
 3.3801079E+002, 1.6561539E-001, 1.7137418E-001, 1.0236405E-004, 2.4904499E-002, 2.1284358E+002, 1.3230447E+002, 2.3896480E+001, 1.2380879E+003, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 1.4180919E-001, 7.0897291E-002, 5.2917176E-003
 3.3900323E+002, 1.6536534E-001, 1.7152046E-001, 1.0297434E-004, 2.5050737E-002, 2.0831551E+002, 1.3490815E+002, 3.1186334E+001, 1.2080644E+003, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 1.8292931E-001, 7.1158064E-002, 5.3355092E-003
 3.4000627E+002, 1.6525232E-001, 1.7159149E-001, 1.0325037E-004, 2.5116865E-002, 2.0536411E+002, 1.3387594E+002, 2.4714747E+001, 1.1655407E+003, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 1.6363227E-001, 7.1403541E-002, 5.3795393E-003
 3.4100630E+002, 1.6483816E-001, 1.7193469E-001, 1.0426084E-004, 2.5359107E-002, 2.0870684E+002, 1.3537762E+002, 1.5026646E+001, 1.1925665E+003, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 1.7034563E-001, 7.1650546E-002, 5.4238746E-003
 3.4200742E+002, 1.6440758E-001, 1.7199114E-001, 1.0531162E-004, 2.5610713E-002, 2.0253044E+002, 1.3501021E+002, 2.7352493E+001, 1.2321133E+003, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 1.4035408E-001, 7.1916794E-002, 5.4676375E-003
 3.4301065E+002, 1.6379818E-001, 1.7193224E-001, 1.0679985E-004, 2.5967096E-002, 1.9726144E+002, 1.3610170E+002, 2.2698091E+001, 1.1674877E+003, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 1.6866066E-001, 7.2171844E-002, 5.5120476E-003
 3.4400456E+002, 1.6355042E-001, 1.7237523E-001, 1.0740506E-004, 2.6112306E-002, 1.9438591E+002, 1.3577037E+002, 2.3327453E+001, 1.2096769E+003, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 1.7167361E-001, 7.2427416E-002, 5.5569619E-003
 3.4500970E+002, 1.6379432E-001, 1.7284797E-001, 1.0680904E-004, 2.5969588E-002, 1.9546939E+002, 1.3629208E+002, 1.8021125E+001, 1.1714472E+003, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 1.4615679E-001, 7.2675920E-002, 5.6025487E-003
 3.4600686E+002, 1.6371260E-001, 1.7236558E-001, 1.0700797E-004, 2.6017336E-002, 1.9837143E+002, 1.3531619E+002, 2.1718241E+001, 1.1629787E+003, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 1.3763052E-001, 7.2939163E-002, 5.6472257E-003
 3.4700488E+002, 1.6354039E-001, 1.7127054E-001, 1.0742788E-004, 2.6118018E-002, 2.0171380E+002, 1.3507427E+002, 2.0583745E+001, 1.2131833E+003, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 1.4859181E-001, 7.3197437E-002, 5.6909435E-003
 3.4800692E+002, 1.6350873E-001, 1.6993304E-001, 1.0750455E-004, 2.6136548E-002, 2.0375684E+002, 1.3531432E+002, 1.5879749E+001, 1.1594743E+003, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 1.4744405E-001, 7.3449615E-002, 5.7353566E-003
 3.4900397E+002, 1.6293863E-001, 1.6952720E-001, 1.0889519E-004, 2.6470043E-002, 2.1146049E+002, 1.3443783E+002, 2.9779860E+001, 1.2393297E+003, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 1.5334946E-001, 7.3718146E-002, 5.7795830E-003
 3.5000569E+002, 1.6325522E-001, 1.6880684E-001, 1.0812319E-004, 2.6284858E-002, 2.1342696E+002, 1.3437760E+002, 2.0444818E+001, 1.1944155E+003, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 1.3498372E-001, 7.3969784E-002, 5.8243933E-003
 3.5100741E+002, 1.6376670E-001, 1.6830260E-001, 1.0687552E-004, 2.5985706E-002, 2.0950839E+002, 1.3431346E+002, 2.2924710E+001, 1.2029218E+003, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 1.6067258E-001, 7.4232200E-002, 5.8695296E-003
 3.5201234E+002, 1.6376465E-001, 1.6850567E-001, 1.0688031E-004, 2.5986873E-002, 2.0778123E+002, 1.3410775E+002, 1.8478125E+001, 1.1695064E+003, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 1.6865229E-001, 7.4481787E-002, 5.9144101E-003
 3.5300522E+002, 1.6380950E-001, 1.6961115E-001, 1.0677080E-004, 2.5960636E-002, 2.0536344E+002, 1.3357259E+002, 2.0878125E+001, 1.2018271E+003, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 1.4918638E-001, 7.4741595E-002, 5.9593862E-003
 3.5400887E+002, 1.6387461E-001, 1.6996252E-001, 1.0661212E-004, 2.5922614E-002, 2.0271421E+002, 1.3553015E+002, 1.7031934E+001, 1.1915340E+003, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 1.6149693E-001, 7.4991176E-002, 6.0051696E-003
 3.5500747E+002, 1.6396716E-001, 1.6911642E-001, 1.0638646E-004, 2.5868475E-002, 2.0267351E+002, 1.3819870E+002, 1.7067200E+001, 1.1466756E+003, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 1.3729000E-001, 7.5250371E-002, 6.0514609E-003
 3.5600018E+002, 1.6412603E-001, 1.6812820E-001, 1.0599911E-004, 2.5775558E-002, 2.0274461E+002, 1.3716798E+002, 1.4289753E+001, 1.1958744E+003, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 1.3565900E-001, 7.5511605E-002, 6.0972108E-003
 3.5700722E+002, 1.6376725E-001, 1.6746698E-001, 1.0687462E-004, 2.5985451E-002, 2.0380533E+002, 1.3656580E+002, 1.2776787E+001, 1.1553703E+003, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 1.5595914E-001, 7.5768347E-002, 6.1435864E-003
 3.5800411E+002, 1.6345710E-001, 1.6728598E-001, 1.0763156E-004, 2.6166930E-002, 2.0650087E+002, 1.3625052E+002, 1.0099743E+001, 1.1470675E+003, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 1.3503437E-001, 7.6025999E-002, 6.1892908E-003
 3.5900295E+002, 1.6365941E-001, 1.6727966E-001, 1.0713825E-004, 2.6048485E-002, 2.0973816E+002, 1.3665614E+002, 1.8191602E+001, 1.2472553E+003, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 1.5653585E-001, 7.6290109E-002, 6.2348910E-003
