s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
Time,"O2 1","O2 2","CO 3","CO2 4","T","Smoke Concentration","Pressure","R1","R2","GAS SOOT"
 4.9800843E+002, 1.3780984E-001, 1.4408120E-001, 1.7030656E-004, 4.1129699E-002, 2.2936715E+002, 2.4722666E+002,-1.9052123E+000, 4.1986327E-004, 4.1986327E-004, 1.3592059E-001
 4.9900807E+002, 1.3812970E-001, 1.4317735E-001, 1.6952535E-004, 4.0942807E-002, 2.2973284E+002, 2.4930412E+002,-3.0344038E+000, 4.1885360E-004, 4.1885360E-004, 1.3626720E-001
 5.0000922E+002, 1.3833915E-001, 1.4257398E-001, 1.6901428E-004, 4.0820541E-002, 2.2796239E+002, 2.4647890E+002, 2.5426991E+000, 4.4179399E-004, 4.4179399E-004, 1.3662026E-001
 5.0100068E+002, 1.3823413E-001, 1.4241814E-001, 1.6927037E-004, 4.0881804E-002, 2.2561665E+002, 2.4614747E+002, 1.1213293E+001, 4.4613183E-004, 4.4613183E-004, 1.3696663E-001
 5.0200509E+002, 1.3868015E-001, 1.4280077E-001, 1.6818098E-004, 4.0621184E-002, 2.2732375E+002, 2.4775297E+002,-2.4078985E+000, 4.1420398E-004, 4.1420398E-004, 1.3729534E-001
 5.0300413E+002, 1.3808858E-001, 1.4201764E-001, 1.6962537E-004, 4.0966733E-002, 2.2111048E+002, 2.4794705E+002,-6.3090003E+000, 3.9853775E-004, 3.9853775E-004, 1.3764269E-001
 5.0400388E+002, 1.3794112E-001, 1.4221269E-001, 1.6998577E-004, 4.1052954E-002, 2.1868853E+002, 2.5310872E+002, 2.3189960E+000, 4.3162851E-004, 4.3162851E-004, 1.3799506E-001
 5.0500319E+002, 1.3797767E-001, 1.4278557E-001, 1.6989647E-004, 4.1031590E-002, 2.2614942E+002, 2.5206203E+002, 4.2063318E+000, 4.4344266E-004, 4.4344266E-004, 1.3833826E-001
 5.0600979E+002, 1.3778518E-001, 1.4155610E-001, 1.7036644E-004, 4.1144024E-002, 2.3021428E+002, 2.4944826E+002, 5.2722174E+000, 4.2603807E-004, 4.2603807E-004, 1.3867737E-001
 5.0701083E+002, 1.3744981E-001, 1.3977768E-001, 1.7118561E-004, 4.1339997E-002, 2.2744434E+002, 2.4984692E+002,-3.0779609E+000, 4.1524649E-004, 4.1524649E-004, 1.3901987E-001
 5.0800433E+002, 1.3746225E-001, 1.3885777E-001, 1.7115521E-004, 4.1332726E-002, 2.2751413E+002, 2.4719885E+002, 1.2449907E+001, 4.7246824E-004, 4.7246824E-004, 1.3937664E-001
 5.0901029E+002, 1.3745214E-001, 1.3799078E-001, 1.7118047E-004, 4.1338768E-002, 2.2546746E+002, 2.4461499E+002, 2.7126348E+001, 4.7681206E-004, 4.7681206E-004, 1.3971313E-001
 5.1000920E+002, 1.3688201E-001, 1.3699485E-001, 1.7257255E-004, 4.1671803E-002, 2.2871149E+002, 2.4561880E+002, 1.0439077E+001, 4.1367646E-004, 4.1367646E-004, 1.4002915E-001
 5.1101071E+002, 1.3617954E-001, 1.3674053E-001, 1.7428947E-004, 4.2082551E-002, 2.3568799E+002, 2.4787464E+002,-7.2186688E+000, 4.0414675E-004, 4.0414675E-004, 1.4036571E-001
 5.1200601E+002, 1.3552783E-001, 1.3657326E-001, 1.7587929E-004, 4.2462891E-002, 2.3833971E+002, 2.4362608E+002,-7.6376138E+000, 3.9321867E-004, 3.9321867E-004, 1.4071318E-001
 5.1300927E+002, 1.3429956E-001, 1.3641786E-001, 1.7887845E-004, 4.3180394E-002, 2.4422099E+002, 2.4341124E+002, 1.8280144E+000, 4.2677325E-004, 4.2677325E-004, 1.4106350E-001
 5.1400044E+002, 1.3504721E-001, 1.3622163E-001, 1.7705233E-004, 4.2743522E-002, 2.4403060E+002, 2.4699413E+002,-3.9346312E+000, 4.1869206E-004, 4.1869206E-004, 1.4140436E-001
 5.1500579E+002, 1.3665856E-001, 1.3620180E-001, 1.7311769E-004, 4.1802220E-002, 2.3198388E+002, 2.4850371E+002, 1.1209800E+001, 4.6962102E-004, 4.6962102E-004, 1.4175958E-001
 5.1601019E+002, 1.3587116E-001, 1.3603883E-001, 1.7504076E-004, 4.2262286E-002, 2.3623528E+002, 2.5265089E+002, 8.9635659E+000, 4.1978886E-004, 4.1978886E-004, 1.4208827E-001
 5.1700040E+002, 1.3612102E-001, 1.3650314E-001, 1.7443068E-004, 4.2116333E-002, 2.3444587E+002, 2.5251190E+002,-2.7631189E+000, 4.1112711E-004, 4.1112711E-004, 1.4242334E-001
 5.1800266E+002, 1.3567769E-001, 1.3711484E-001, 1.7551307E-004, 4.2375277E-002, 2.3683236E+002, 2.5013093E+002, 1.6376340E+000, 4.3552246E-004, 4.3552246E-004, 1.4277436E-001
 5.1900172E+002, 1.3501407E-001, 1.3731066E-001, 1.7713349E-004, 4.2762940E-002, 2.3798400E+002, 2.5324166E+002,-2.8512390E+000, 4.1002637E-004, 4.1002637E-004, 1.4311946E-001
 5.2000707E+002, 1.3509065E-001, 1.3803680E-001, 1.7694657E-004, 4.2718223E-002, 2.3640664E+002, 2.5169627E+002,-5.3280668E+000, 4.1471904E-004, 4.1471904E-004, 1.4346417E-001
 5.2100155E+002, 1.3457425E-001, 1.3845022E-001, 1.7820755E-004, 4.3019891E-002, 2.3623379E+002, 2.5234906E+002, 1.2213404E+001, 4.8003720E-004, 4.8003720E-004, 1.4382484E-001
 5.2201012E+002, 1.3329720E-001, 1.3842974E-001, 1.8132644E-004, 4.3766040E-002, 2.3544755E+002, 2.5472021E+002, 1.6951593E+001, 4.5375948E-004, 4.5375948E-004, 1.4415826E-001
 5.2300890E+002, 1.3355447E-001, 1.3749529E-001, 1.8069828E-004, 4.3615761E-002, 2.3413623E+002, 2.5264801E+002, 6.8455159E+000, 4.4070852E-004, 4.4070852E-004, 1.4448855E-001
 5.2400735E+002, 1.3430091E-001, 1.3647668E-001, 1.7887532E-004, 4.3179647E-002, 2.3250348E+002, 2.5630072E+002, 1.6482624E+000, 4.4128231E-004, 4.4128231E-004, 1.4483307E-001
 5.2500934E+002, 1.3007758E-001, 1.3624550E-001, 1.8918785E-004, 4.5646764E-002, 2.2538511E+002, 2.5436059E+002,-1.0731550E+000, 3.9963446E-004, 3.9963446E-004, 1.4517080E-001
 5.2600681E+002, 1.2936100E-001, 1.3633169E-001, 1.9093779E-004, 4.6065410E-002, 2.2504369E+002, 2.5664378E+002,-5.3590590E+000, 4.0810828E-004, 4.0810828E-004, 1.4551043E-001
 5.2700170E+002, 1.3057471E-001, 1.3675515E-001, 1.8797472E-004, 4.5356543E-002, 2.3380002E+002, 2.6553069E+002, 2.4039038E+000, 4.2714635E-004, 4.2714635E-004, 1.4585664E-001
 5.2800969E+002, 1.3120937E-001, 1.3560160E-001, 1.8642458E-004, 4.4985693E-002, 2.3766950E+002, 2.6354432E+002,-5.0932936E+000, 4.0851076E-004, 4.0851076E-004, 1.4620120E-001
 5.2900884E+002, 1.3092644E-001, 1.3337565E-001, 1.8711522E-004, 4.5150919E-002, 2.4016193E+002, 2.6813081E+002, 2.8801445E+000, 4.5569210E-004, 4.5569210E-004, 1.4656081E-001
 5.3001040E+002, 1.2737918E-001, 1.3269114E-001, 1.9577697E-004, 4.7223113E-002, 2.4598444E+002, 2.6734751E+002, 3.1254349E+000, 4.1728948E-004, 4.1728948E-004, 1.4690160E-001
 5.3100993E+002, 1.2758768E-001, 1.3285218E-001, 1.9526840E-004, 4.7101445E-002, 2.4444207E+002, 2.6640367E+002,-1.1752475E+000, 4.2842885E-004, 4.2842885E-004, 1.4724122E-001
 5.3200196E+002, 1.2952901E-001, 1.3351739E-001, 1.9052801E-004, 4.5967378E-002, 2.4368944E+002, 2.6465316E+002,-2.2845763E+000, 4.3029521E-004, 4.3029521E-004, 1.4758356E-001
 5.3300323E+002, 1.2988630E-001, 1.3378294E-001, 1.8965506E-004, 4.5758537E-002, 2.3979400E+002, 2.6652428E+002, 6.7308571E+000, 4.4651569E-004, 4.4651569E-004, 1.4793515E-001
 5.3400952E+002, 1.3006536E-001, 1.3305036E-001, 1.8921730E-004, 4.5653810E-002, 2.3596121E+002, 2.6843939E+002, 1.7176838E+000, 4.3422639E-004, 4.3422639E-004, 1.4827587E-001
 5.3500826E+002, 1.3106001E-001, 1.3259489E-001, 1.8678849E-004, 4.5072754E-002, 2.3281650E+002, 2.6462117E+002, 3.5925208E+000, 4.4460839E-004, 4.4460839E-004, 1.4862372E-001
 5.3600018E+002, 1.3149640E-001, 1.3252078E-001, 1.8572313E-004, 4.4817883E-002, 2.2946636E+002, 2.6550158E+002, 3.1280793E+000, 4.5005212E-004, 4.5005212E-004, 1.4897068E-001
 5.3700135E+002, 1.3111086E-001, 1.3261312E-001, 1.8666400E-004, 4.5042970E-002, 2.2575178E+002, 2.6586573E+002,-5.1527235E+000, 4.1109078E-004, 4.1109078E-004, 1.4931101E-001
 5.3800290E+002, 1.3051410E-001, 1.3290857E-001, 1.8812164E-004, 4.5391690E-002, 2.2972042E+002, 2.5846781E+002,-2.2290058E+000, 4.1921607E-004, 4.1921607E-004, 1.4966014E-001
 5.3901111E+002, 1.2956452E-001, 1.3333737E-001, 1.9044039E-004, 4.5946416E-002, 2.3033058E+002, 2.5219579E+002,-3.7909660E+000, 4.1965434E-004, 4.1965434E-004, 1.5001370E-001
 5.4000981E+002, 1.2847027E-001, 1.3417438E-001, 1.9311234E-004, 4.6585641E-002, 2.3293546E+002, 2.5659767E+002, 9.4812233E-001, 4.3224872E-004, 4.3224872E-004, 1.5036843E-001
 5.4100740E+002, 1.2823212E-001, 1.3360288E-001, 1.9369499E-004, 4.6725032E-002, 2.3825534E+002, 2.5878570E+002,-6.0289483E+000, 4.0464414E-004, 4.0464414E-004, 1.5071258E-001
 5.4200607E+002, 1.2508740E-001, 1.3263180E-001, 2.0137371E-004, 4.8562049E-002, 2.4232864E+002, 2.5960094E+002,-6.0440533E+000, 4.0904714E-004, 4.0904714E-004, 1.5106295E-001
 5.4301058E+002, 1.2499854E-001, 1.3195006E-001, 2.0159072E-004, 4.8613967E-002, 2.4192888E+002, 2.6322352E+002, 1.4340374E+000, 4.3180290E-004, 4.3180290E-004, 1.5142073E-001
 5.4400319E+002, 1.2344772E-001, 1.3163824E-001, 2.0537728E-004, 4.9519843E-002, 2.4822593E+002, 2.6314280E+002,-3.5314562E+000, 4.2766372E-004, 4.2766372E-004, 1.5176390E-001
 5.4500327E+002, 1.2302713E-001, 1.3129896E-001, 2.0640436E-004, 4.9765556E-002, 2.4836364E+002, 2.6561779E+002,-2.1367329E+000, 4.3159961E-004, 4.3159961E-004, 1.5211150E-001
 5.4600133E+002, 1.2441023E-001, 1.3091273E-001, 2.0302697E-004, 4.8957567E-002, 2.4294725E+002, 2.6245319E+002,-2.4665228E+000, 4.2291552E-004, 4.2291552E-004, 1.5245644E-001
 5.4700309E+002, 1.2553570E-001, 1.3053186E-001, 2.0027871E-004, 4.8300087E-002, 2.3966322E+002, 2.6341092E+002,-1.5055551E+000, 4.4245786E-004, 4.4245786E-004, 1.5280837E-001
 5.4800418E+002, 1.2677949E-001, 1.3069665E-001, 1.9724146E-004, 4.7573470E-002, 2.3636521E+002, 2.7561574E+002, 2.1901146E+001, 4.4544647E-004, 4.4544647E-004, 1.5315556E-001
 5.4900950E+002, 1.2711270E-001, 1.3168807E-001, 1.9642771E-004, 4.7378793E-002, 2.3253699E+002, 2.7657301E+002, 4.8732614E+000, 4.5444521E-004, 4.5444521E-004, 1.5348104E-001
 5.5000566E+002, 1.2619641E-001, 1.3191288E-001, 1.9866516E-004, 4.7914068E-002, 2.2783305E+002, 2.8076964E+002, 3.5416849E+000, 4.5148003E-004, 4.5148003E-004, 1.5381843E-001
 5.5100646E+002, 1.2762433E-001, 1.3134695E-001, 1.9517826E-004, 4.7079881E-002, 2.2741736E+002, 2.8297322E+002, 4.1499152E+000, 4.2124454E-004, 4.2124454E-004, 1.5415321E-001
 5.5200308E+002, 1.2686356E-001, 1.3072685E-001, 1.9703594E-004, 4.7524302E-002, 2.2786423E+002, 2.8126700E+002, 1.7080085E+000, 4.5023738E-004, 4.5023738E-004, 1.5449548E-001
 5.5300762E+002, 1.2560070E-001, 1.3022594E-001, 2.0011974E-004, 4.8262056E-002, 2.2686242E+002, 2.7878316E+002, 1.3741100E+001, 4.5852857E-004, 4.5852857E-004, 1.5483578E-001
 5.5401262E+002, 1.2655673E-001, 1.2982916E-001, 1.9778517E-004, 4.7703544E-002, 2.2783705E+002, 2.7960329E+002, 1.1750409E+001, 4.4382079E-004, 4.4382079E-004, 1.5515831E-001
 5.5500518E+002, 1.2886008E-001, 1.2922251E-001, 1.9216049E-004, 4.6357923E-002, 2.3188502E+002, 2.7906557E+002, 9.8664911E+000, 4.5303731E-004, 4.5303731E-004, 1.5548432E-001
 5.5601229E+002, 1.3066721E-001, 1.2876957E-001, 1.8774803E-004, 4.5302310E-002, 2.3541658E+002, 2.7918896E+002, 6.4659006E+000, 4.4944630E-004, 4.4944630E-004, 1.5581661E-001
 5.5700677E+002, 1.2923782E-001, 1.2875446E-001, 1.9123852E-004, 4.6137357E-002, 2.4147909E+002, 2.7198173E+002,-4.3689201E+000, 4.1719566E-004, 4.1719566E-004, 1.5615294E-001
 5.5800243E+002, 1.2867029E-001, 1.2879428E-001, 1.9262439E-004, 4.6468904E-002, 2.4188493E+002, 2.7568167E+002, 5.0278574E-001, 4.3053625E-004, 4.3053625E-004, 1.5650638E-001
 5.5900920E+002, 1.2945453E-001, 1.2892075E-001, 1.9070916E-004, 4.6010715E-002, 2.3559710E+002, 2.7468200E+002,-7.1864203E+000, 4.1287247E-004, 4.1287247E-004, 1.5685376E-001
 5.6000632E+002, 1.2962606E-001, 1.2897803E-001, 1.9029050E-004, 4.5910558E-002, 2.3426504E+002, 2.7772442E+002, 1.7927338E+000, 4.2473645E-004, 4.2473645E-004, 1.5720907E-001
 5.6100084E+002, 1.2621023E-001, 1.2895107E-001, 1.9863135E-004, 4.7905980E-002, 2.4844675E+002, 2.7999372E+002,-6.0736248E+000, 4.1632826E-004, 4.1632826E-004, 1.5754911E-001
 5.6200061E+002, 1.2773118E-001, 1.2888176E-001, 1.9491749E-004, 4.7017496E-002, 2.3620500E+002, 2.7917234E+002, 3.0542698E+000, 4.4690367E-004, 4.4690367E-004, 1.5790576E-001
 5.6300906E+002, 1.2868511E-001, 1.2883691E-001, 1.9258820E-004, 4.6460248E-002, 2.3180852E+002, 2.7987625E+002, 2.7334100E+000, 4.4381209E-004, 4.4381209E-004, 1.5824372E-001
 5.6400245E+002, 1.2843363E-001, 1.2826898E-001, 1.9320210E-004, 4.6607114E-002, 2.3127618E+002, 2.7719709E+002,-6.7601895E+000, 3.9306136E-004, 3.9306136E-004, 1.5857873E-001
 5.6500426E+002, 1.2769342E-001, 1.2795744E-001, 1.9500936E-004, 4.7039474E-002, 2.3083594E+002, 2.7309395E+002,-1.5677253E+000, 4.3597345E-004, 4.3597345E-004, 1.5893340E-001
 5.6600655E+002, 1.2776980E-001, 1.2733243E-001, 1.9482327E-004, 4.6994953E-002, 2.3588700E+002, 2.7750312E+002, 1.1027688E+001, 4.4940893E-004, 4.4940893E-004, 1.5927886E-001
 5.6700141E+002, 1.2801799E-001, 1.2634990E-001, 1.9421674E-004, 4.6849850E-002, 2.3370876E+002, 2.7884332E+002, 8.0255784E-001, 4.3919905E-004, 4.3919905E-004, 1.5960461E-001
 5.6800320E+002, 1.2729885E-001, 1.2557427E-001, 1.9597295E-004, 4.7269999E-002, 2.3590682E+002, 2.7734899E+002, 5.4118535E+000, 4.5778037E-004, 4.5778037E-004, 1.5994630E-001
 5.6900812E+002, 1.2605679E-001, 1.2527899E-001, 1.9900596E-004, 4.7995601E-002, 2.3322105E+002, 2.7644112E+002, 4.2261665E+000, 4.2106402E-004, 4.2106402E-004, 1.6027260E-001
 5.7000700E+002, 1.2508762E-001, 1.2552413E-001, 2.0137248E-004, 4.8561756E-002, 2.3264617E+002, 2.8105224E+002, 2.9770359E+000, 4.3704313E-004, 4.3704313E-004, 1.6061179E-001
 5.7100291E+002, 1.2269463E-001, 1.2576499E-001, 2.0721583E-004, 4.9959689E-002, 2.3313333E+002, 2.8477352E+002,-3.7302620E+000, 4.1739096E-004, 4.1739096E-004, 1.6093887E-001
 5.7200415E+002, 1.2147650E-001, 1.2563642E-001, 2.1019062E-004, 5.0671363E-002, 2.3599578E+002, 2.8093645E+002,-3.3439485E+000, 4.0754036E-004, 4.0754036E-004, 1.6128592E-001
 5.7300170E+002, 1.2196660E-001, 1.2589091E-001, 2.0899388E-004, 5.0385060E-002, 2.4829699E+002, 2.7993721E+002,-3.1654374E+000, 4.3180295E-004, 4.3180295E-004, 1.6162910E-001
 5.7400374E+002, 1.2154908E-001, 1.2658504E-001, 2.1001305E-004, 5.0628881E-002, 2.3758007E+002, 2.8033367E+002, 9.6775500E+000, 4.2924385E-004, 4.2924385E-004, 1.6196408E-001
 5.7500963E+002, 1.2048514E-001, 1.2655741E-001, 2.1261103E-004, 5.1250410E-002, 2.3849650E+002, 2.8235495E+002, 8.1581019E-001, 4.2927999E-004, 4.2927999E-004, 1.6229496E-001
 5.7600132E+002, 1.1957638E-001, 1.2630279E-001, 2.1483026E-004, 5.1781328E-002, 2.3891084E+002, 2.8518631E+002,-1.4424410E+000, 4.1574214E-004, 4.1574214E-004, 1.6262415E-001
 5.7701040E+002, 1.1963677E-001, 1.2610079E-001, 2.1468267E-004, 5.1746019E-002, 2.3910641E+002, 2.8042761E+002, 3.2586710E-001, 4.2443024E-004, 4.2443024E-004, 1.6296473E-001
 5.7800291E+002, 1.1916615E-001, 1.2592825E-001, 2.1583204E-004, 5.2020988E-002, 2.3968371E+002, 2.8377652E+002,-7.0096036E-001, 4.2621610E-004, 4.2621610E-004, 1.6331188E-001
 5.7900215E+002, 1.1910416E-001, 1.2551385E-001, 2.1598353E-004, 5.2057230E-002, 2.3966541E+002, 2.8684403E+002,-6.2175799E+000, 4.1368638E-004, 4.1368638E-004, 1.6364947E-001
 5.8000873E+002, 1.1866193E-001, 1.2460882E-001, 2.1706347E-004, 5.2315590E-002, 2.4057143E+002, 2.8578062E+002, 2.7841280E+000, 4.4361196E-004, 4.4361196E-004, 1.6400543E-001
 5.8100044E+002, 1.1687053E-001, 1.2365921E-001, 2.2143736E-004, 5.3361976E-002, 2.4090615E+002, 2.8678914E+002,-2.0994197E+000, 4.1633379E-004, 4.1633379E-004, 1.6433219E-001
 5.8200285E+002, 1.1732133E-001, 1.2332358E-001, 2.2033674E-004, 5.3098671E-002, 2.4249521E+002, 2.8392004E+002,-7.7761991E+000, 3.9837665E-004, 3.9837665E-004, 1.6467768E-001
 5.8301099E+002, 1.1664176E-001, 1.2353676E-001, 2.2199600E-004, 5.3495624E-002, 2.4728267E+002, 2.8601057E+002, 2.0606685E-001, 4.4151880E-004, 4.4151880E-004, 1.6503461E-001
 5.8400503E+002, 1.1618747E-001, 1.2398915E-001, 2.2310533E-004, 5.3761013E-002, 2.5015193E+002, 2.8477784E+002,-1.9429372E+000, 4.1920097E-004, 4.1920097E-004, 1.6536964E-001
 5.8500088E+002, 1.1965292E-001, 1.2417479E-001, 2.1464228E-004, 5.1736355E-002, 2.5240251E+002, 2.8678492E+002, 1.6770768E+000, 4.4771579E-004, 4.4771579E-004, 1.6571557E-001
 5.8600652E+002, 1.1836265E-001, 1.2288582E-001, 2.1779356E-004, 5.2490252E-002, 2.5071344E+002, 2.8533726E+002, 2.1468341E+000, 4.4249480E-004, 4.4249480E-004, 1.6605253E-001
 5.8700754E+002, 1.1809906E-001, 1.2227446E-001, 2.1843748E-004, 5.2644300E-002, 2.4909544E+002, 2.8672119E+002, 5.5203948E+000, 4.4483310E-004, 4.4483310E-004, 1.6639205E-001
 5.8800896E+002, 1.1620673E-001, 1.2085600E-001, 2.2305831E-004, 5.3749766E-002, 2.5356571E+002, 2.8867575E+002,-2.7092339E+000, 4.1896933E-004, 4.1896933E-004, 1.6672736E-001
 5.8900088E+002, 1.1948143E-001, 1.2078132E-001, 2.1506139E-004, 5.1836621E-002, 2.4897717E+002, 2.8899624E+002, 1.2631417E+001, 4.7424482E-004, 4.7424482E-004, 1.6707821E-001
 5.9000155E+002, 1.2060367E-001, 1.2098231E-001, 2.1232081E-004, 5.1180979E-002, 2.5331686E+002, 2.8968064E+002, 1.2827881E+000, 4.3307786E-004, 4.3307786E-004, 1.6739568E-001
 5.9100682E+002, 1.1923961E-001, 1.2072221E-001, 2.1565211E-004, 5.1977943E-002, 2.5301840E+002, 2.8852272E+002,-3.2108983E+000, 4.1908763E-004, 4.1908763E-004, 1.6773948E-001
 5.9201028E+002, 1.2009563E-001, 1.2074119E-001, 2.1356185E-004, 5.1477880E-002, 2.5121742E+002, 2.9027857E+002,-3.7888945E+000, 4.0608044E-004, 4.0608044E-004, 1.6808571E-001
 5.9300127E+002, 1.2115940E-001, 1.2152728E-001, 2.1096472E-004, 5.0856555E-002, 2.4867351E+002, 2.9194679E+002,-7.8406451E+000, 3.9636257E-004, 3.9636257E-004, 1.6842617E-001
 5.9400627E+002, 1.2023778E-001, 1.2087775E-001, 2.1321549E-004, 5.1395017E-002, 2.5437386E+002, 2.9105165E+002,-2.4140554E+000, 4.2912827E-004, 4.2912827E-004, 1.6877678E-001
 5.9501201E+002, 1.2087149E-001, 1.1935675E-001, 2.1166802E-004, 5.1024810E-002, 2.5247577E+002, 2.8930754E+002,-5.3583210E+000, 3.9917115E-004, 3.9917115E-004, 1.6911027E-001
 5.9600620E+002, 1.1737823E-001, 1.1881060E-001, 2.2019812E-004, 5.3065508E-002, 2.6312270E+002, 2.9048585E+002,-4.2243023E+000, 4.1429016E-004, 4.1429016E-004, 1.6945469E-001
 5.9700298E+002, 1.1893662E-001, 1.1828698E-001, 2.1639234E-004, 5.2155030E-002, 2.5438901E+002, 2.9016458E+002,-7.8215152E+000, 4.0862516E-004, 4.0862516E-004, 1.6979956E-001
 5.9800683E+002, 1.1539456E-001, 1.1791757E-001, 2.2504122E-004, 5.4224145E-002, 2.5602140E+002, 2.8852275E+002,-5.0685469E+000, 4.0037154E-004, 4.0037154E-004, 1.7014613E-001
 5.9900137E+002, 1.1315065E-001, 1.1778946E-001, 2.3052030E-004, 5.5534933E-002, 2.6335599E+002, 2.9197703E+002,-7.4419769E+000, 4.0103787E-004, 4.0103787E-004, 1.7048829E-001
 6.0000086E+002, 1.1270980E-001, 1.1826538E-001, 2.3159702E-004, 5.5792524E-002, 2.6790502E+002, 2.9070954E+002, 4.3454950E+000, 4.4543330E-004, 4.4543330E-004, 1.7083242E-001
 6.0100611E+002, 1.1446425E-001, 1.1859154E-001, 2.2731300E-004, 5.4767636E-002, 2.5185288E+002, 2.9115180E+002,-4.6869228E-001, 4.4628017E-004, 4.4628017E-004, 1.7116667E-001
 6.0200067E+002, 1.1673992E-001, 1.1891874E-001, 2.2175629E-004, 5.3438275E-002, 2.4497241E+002, 2.9383488E+002, 3.2847947E+000, 4.3531464E-004, 4.3531464E-004, 1.7150427E-001
 6.0300101E+002, 1.1490721E-001, 1.1818056E-001, 2.2623140E-004, 5.4508879E-002, 2.5399322E+002, 2.9772044E+002, 3.1119142E+000, 4.2880816E-004, 4.2880816E-004, 1.7183802E-001
 6.0400349E+002, 1.1515097E-001, 1.1789109E-001, 2.2563716E-004, 5.4366716E-002, 2.4406453E+002, 2.9686092E+002,-7.3505943E+000, 4.0864515E-004, 4.0864515E-004, 1.7218071E-001
 6.0500122E+002, 1.1478614E-001, 1.1749260E-001, 2.2652727E-004, 5.4579663E-002, 2.5722628E+002, 3.0080928E+002,-1.0015858E+000, 4.4539624E-004, 4.4539624E-004, 1.7253590E-001
 6.0600972E+002, 1.1647195E-001, 1.1758614E-001, 2.2241089E-004, 5.3594880E-002, 2.5169728E+002, 3.0257509E+002, 2.9188061E+001, 5.0931105E-004, 5.0931105E-004, 1.7289371E-001
 6.0700199E+002, 1.1620445E-001, 1.1797815E-001, 2.2306409E-004, 5.3751147E-002, 2.4988867E+002, 3.0474186E+002, 1.5991121E+001, 4.2856692E-004, 4.2856692E-004, 1.7319181E-001
 6.0801208E+002, 1.1388208E-001, 1.1778102E-001, 2.2873489E-004, 5.5107801E-002, 2.5112012E+002, 3.0032322E+002,-7.9865972E+000, 4.0121139E-004, 4.0121139E-004, 1.7351737E-001
 6.0900433E+002, 1.1353168E-001, 1.1615639E-001, 2.2959021E-004, 5.5312423E-002, 2.5227390E+002, 2.9903334E+002,-6.5144660E+000, 4.0900323E-004, 4.0900323E-004, 1.7387342E-001
 6.1000879E+002, 1.1278759E-001, 1.1531474E-001, 2.3140708E-004, 5.5747083E-002, 2.5102075E+002, 3.0080135E+002,-3.7220805E+000, 4.0843536E-004, 4.0843536E-004, 1.7421433E-001
 6.1100539E+002, 1.1218005E-001, 1.1527336E-001, 2.3289092E-004, 5.6102069E-002, 2.5110003E+002, 2.9962747E+002,-2.5247308E+000, 4.2971211E-004, 4.2971211E-004, 1.7455973E-001
 6.1200017E+002, 1.1170552E-001, 1.1571675E-001, 2.3404960E-004, 5.6379267E-002, 2.5300762E+002, 3.0331433E+002, 8.9914064E+000, 4.5629472E-004, 4.5629472E-004, 1.7489973E-001
 6.1300700E+002, 1.1138236E-001, 1.1643906E-001, 2.3483879E-004, 5.6568068E-002, 2.5365766E+002, 3.0526520E+002,-2.2217660E-001, 4.4087748E-004, 4.4087748E-004, 1.7522468E-001
 6.1400802E+002, 1.1147043E-001, 1.1651176E-001, 2.3462396E-004, 5.6516673E-002, 2.5508898E+002, 3.0332853E+002, 5.6110967E+000, 4.4378076E-004, 4.4378076E-004, 1.7556819E-001
 6.1500879E+002, 1.1141426E-001, 1.1629009E-001, 2.3476102E-004, 5.6549463E-002, 2.5333363E+002, 3.0004312E+002,-5.8485345E+000, 4.3340033E-004, 4.3340033E-004, 1.7591077E-001
 6.1600571E+002, 1.1105529E-001, 1.1548304E-001, 2.3563714E-004, 5.6759061E-002, 2.5023513E+002, 3.0227499E+002, 8.1875933E+000, 4.4348820E-004, 4.4348820E-004, 1.7626305E-001
 6.1700761E+002, 1.1077443E-001, 1.1481630E-001, 2.3632305E-004, 5.6923156E-002, 2.4988543E+002, 3.0033205E+002,-1.5023169E+001, 3.5484529E-004, 3.5484529E-004, 1.7657827E-001
 6.1800278E+002, 1.1190193E-001, 1.1467539E-001, 2.3357024E-004, 5.6264587E-002, 2.4944610E+002, 2.9657569E+002,-7.5998413E+000, 4.0113513E-004, 4.0113513E-004, 1.7692779E-001
 6.1900049E+002, 1.1374785E-001, 1.1471822E-001, 2.2906293E-004, 5.5186280E-002, 2.5457590E+002, 2.9844060E+002,-7.2774559E+000, 4.0987436E-004, 4.0987436E-004, 1.7727981E-001
 6.2000750E+002, 1.1419786E-001, 1.1539594E-001, 2.2796429E-004, 5.4923449E-002, 2.5399680E+002, 2.9969133E+002, 5.9370349E+000, 4.6730576E-004, 4.6730576E-004, 1.7763111E-001
 6.2100271E+002, 1.1565958E-001, 1.1513350E-001, 2.2439472E-004, 5.4069481E-002, 2.5354695E+002, 3.0303552E+002, 8.7229877E+000, 4.2717581E-004, 4.2717581E-004, 1.7794928E-001
 6.2200114E+002, 1.1598397E-001, 1.1417458E-001, 2.2360227E-004, 5.3879900E-002, 2.5156926E+002, 3.0637198E+002, 4.4513858E-001, 4.5290311E-004, 4.5290311E-004, 1.7827827E-001
 6.2300698E+002, 1.1429837E-001, 1.1436823E-001, 2.2771832E-004, 5.4864603E-002, 2.5004413E+002, 3.0901304E+002, 8.5452675E+000, 4.6319838E-004, 4.6319838E-004, 1.7860880E-001
