s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 1.1500065E+002, 2.0011012E-001, 2.0742093E-001, 1.8176613E-005, 4.7349216E-003, 7.6971154E+001, 4.2878671E+001, 1.7315699E+002, 7.4818399E+002, 9.4633501E-003, 1.3067338E-002, 1.6679600E-004
 1.1601039E+002, 1.9996280E-001, 2.0743568E-001, 1.8536332E-005, 4.8209806E-003, 7.8507587E+001, 4.4621444E+001, 1.7435745E+002, 7.6518973E+002, 8.2246203E-003, 1.3281323E-002, 1.7170402E-004
 1.1700375E+002, 1.9985657E-001, 2.0744240E-001, 1.8795727E-005, 4.8830383E-003, 7.9103803E+001, 4.5630379E+001, 1.8011527E+002, 7.6111043E+002, 7.7074022E-003, 1.3499099E-002, 1.7645297E-004
 1.1800979E+002, 1.9975647E-001, 2.0743472E-001, 1.9040221E-005, 4.9415309E-003, 7.8663535E+001, 4.5783731E+001, 1.8294841E+002, 7.5456752E+002, 8.8054767E-003, 1.3715293E-002, 1.8122244E-004
 1.1901133E+002, 1.9967955E-001, 2.0742387E-001, 1.9228023E-005, 4.9864604E-003, 7.9603937E+001, 4.6795573E+001, 1.8507043E+002, 7.9809880E+002, 1.2798536E-002, 1.3934750E-002, 1.8606839E-004
 1.2000987E+002, 1.9943296E-001, 2.0742011E-001, 1.9830111E-005, 5.1305037E-003, 8.2237128E+001, 4.7150181E+001, 1.8903196E+002, 7.8774190E+002, 1.1374465E-002, 1.4156825E-002, 1.9107922E-004
 1.2101087E+002, 1.9916840E-001, 2.0742019E-001, 2.0476147E-005, 5.2850617E-003, 8.3899233E+001, 4.5191663E+001, 1.8779779E+002, 8.0328989E+002, 1.1273261E-002, 1.4376571E-002, 1.9634057E-004
 1.2200182E+002, 1.9918619E-001, 2.0741620E-001, 2.0432758E-005, 5.2746813E-003, 8.3038980E+001, 4.6142390E+001, 1.9462097E+002, 7.9862447E+002, 1.3975351E-002, 1.4602769E-002, 2.0180625E-004
 1.2300197E+002, 1.9908833E-001, 2.0740874E-001, 2.0671720E-005, 5.3318506E-003, 8.3849545E+001, 4.8965335E+001, 2.0090593E+002, 8.1727732E+002, 1.6613324E-002, 1.4830446E-002, 2.0717871E-004
 1.2400709E+002, 1.9900520E-001, 2.0740544E-001, 2.0874710E-005, 5.3804143E-003, 8.4210204E+001, 4.8379325E+001, 1.9703029E+002, 7.9676269E+002, 1.3655717E-002, 1.5053461E-002, 2.1266950E-004
 1.2500837E+002, 1.9880538E-001, 2.0740412E-001, 2.1362707E-005, 5.4971628E-003, 8.4615048E+001, 4.7610426E+001, 1.9626947E+002, 8.0837666E+002, 1.8131654E-002, 1.5278605E-002, 2.1819641E-004
 1.2600371E+002, 1.9838485E-001, 2.0740390E-001, 2.2389565E-005, 5.7428308E-003, 8.8146787E+001, 4.9078575E+001, 2.0360199E+002, 8.5254044E+002, 1.8831308E-002, 1.5509564E-002, 2.2384143E-004
 1.2700413E+002, 1.9813710E-001, 2.0740488E-001, 2.2994560E-005, 5.8875708E-003, 8.9530413E+001, 4.8410187E+001, 2.0915400E+002, 8.2120262E+002, 1.9127404E-002, 1.5742553E-002, 2.2977400E-004
 1.2800094E+002, 1.9816535E-001, 2.0740696E-001, 2.2925683E-005, 5.8710906E-003, 8.6912149E+001, 4.7241752E+001, 2.0393010E+002, 8.5053548E+002, 1.9139604E-002, 1.5968928E-002, 2.3585092E-004
 1.2900351E+002, 1.9802497E-001, 2.0740827E-001, 2.3268522E-005, 5.9531109E-003, 8.6398755E+001, 4.8272723E+001, 2.1536544E+002, 8.4672485E+002, 1.8841504E-002, 1.6207921E-002, 2.4195294E-004
 1.3000075E+002, 1.9789120E-001, 2.0740812E-001, 2.3595210E-005, 6.0312681E-003, 8.6783240E+001, 4.9422571E+001, 2.1536095E+002, 8.4603976E+002, 1.9254937E-002, 1.6441193E-002, 2.4823801E-004
 1.3100121E+002, 1.9772311E-001, 2.0740781E-001, 2.4005866E-005, 6.1295123E-003, 8.4688627E+001, 5.4249048E+001, 2.1542255E+002, 8.6617538E+002, 1.9808012E-002, 1.6674658E-002, 2.5455112E-004
 1.3201119E+002, 1.9755980E-001, 2.0740846E-001, 2.4404541E-005, 6.2248949E-003, 8.7940474E+001, 5.2563213E+001, 2.1682573E+002, 8.6791758E+002, 2.0203626E-002, 1.6911645E-002, 2.6095017E-004
 1.3300233E+002, 1.9673537E-001, 2.0741136E-001, 2.6417543E-005, 6.7065036E-003, 9.5670938E+001, 5.2590239E+001, 2.2030717E+002, 8.8162564E+002, 3.0042751E-002, 1.7150687E-002, 2.6747140E-004
 1.3400803E+002, 1.9666789E-001, 2.0741652E-001, 2.6582311E-005, 6.7459250E-003, 9.6607955E+001, 5.2834942E+001, 2.2490266E+002, 8.8996586E+002, 2.5090206E-002, 1.7391332E-002, 2.7416150E-004
 1.3500218E+002, 1.9684938E-001, 2.0742363E-001, 2.6139132E-005, 6.6398958E-003, 9.5817974E+001, 5.2865647E+001, 2.2801920E+002, 8.7877770E+002, 2.2973302E-002, 1.7632520E-002, 2.8103221E-004
 1.3600766E+002, 1.9716727E-001, 2.0743026E-001, 2.5362930E-005, 6.4541923E-003, 9.3272308E+001, 5.4128363E+001, 2.2629430E+002, 8.8298526E+002, 2.2475665E-002, 1.7870539E-002, 2.8788306E-004
 1.3700048E+002, 1.9700975E-001, 2.0743392E-001, 2.5747599E-005, 6.5462208E-003, 9.3372993E+001, 5.3175984E+001, 2.3483641E+002, 9.3965245E+002, 3.0714784E-002, 1.8117377E-002, 2.9459394E-004
 1.3800180E+002, 1.9657494E-001, 2.0743214E-001, 2.6809313E-005, 6.8002362E-003, 9.6819761E+001, 5.3713452E+001, 2.4587113E+002, 8.9632007E+002, 3.1942690E-002, 1.8368685E-002, 3.0160462E-004
 1.3900381E+002, 1.9639411E-001, 2.0742508E-001, 2.7250825E-005, 6.9058722E-003, 9.8917943E+001, 5.3787833E+001, 2.3978862E+002, 9.1099663E+002, 3.0544829E-002, 1.8610302E-002, 3.0884370E-004
 1.4000066E+002, 1.9654470E-001, 2.0742159E-001, 2.6883147E-005, 6.8179037E-003, 9.7536804E+001, 5.4272943E+001, 2.4209950E+002, 8.9821573E+002, 3.1244107E-002, 1.8857852E-002, 3.1627730E-004
 1.4100218E+002, 1.9653278E-001, 2.0741904E-001, 2.6912309E-005, 6.8248774E-003, 9.6652087E+001, 5.6564782E+001, 2.4244552E+002, 9.4810665E+002, 2.8586950E-002, 1.9105223E-002, 3.2388729E-004
 1.4200723E+002, 1.9643909E-001, 2.0741652E-001, 2.7141100E-005, 6.8796142E-003, 9.6668528E+001, 5.7302707E+001, 2.4605253E+002, 9.0670592E+002, 2.8496128E-002, 1.9355063E-002, 3.3114716E-004
 1.4300390E+002, 1.9625610E-001, 2.0741409E-001, 2.7587838E-005, 6.9865025E-003, 9.9656110E+001, 5.9616584E+001, 2.5109746E+002, 9.5703743E+002, 2.7714674E-002, 1.9607947E-002, 3.3878212E-004
 1.4400164E+002, 1.9581538E-001, 2.0740805E-001, 2.8663994E-005, 7.2439769E-003, 1.0356006E+002, 5.8774307E+001, 2.5691868E+002, 9.5741698E+002, 3.4869354E-002, 1.9863246E-002, 3.4649742E-004
 1.4501073E+002, 1.9577693E-001, 2.0739532E-001, 2.8757904E-005, 7.2664427E-003, 1.0311499E+002, 5.8482034E+001, 2.5845539E+002, 9.4905683E+002, 3.3532767E-002, 2.0119083E-002, 3.5442576E-004
 1.4600720E+002, 1.9574852E-001, 2.0738148E-001, 2.8827313E-005, 7.2830484E-003, 1.0304264E+002, 6.0369266E+001, 2.5688448E+002, 9.6970206E+002, 3.7181222E-002, 2.0374065E-002, 3.6271469E-004
 1.4700008E+002, 1.9564113E-001, 2.0736492E-001, 2.9089545E-005, 7.3457883E-003, 1.0378057E+002, 5.5576887E+001, 2.6068083E+002, 9.6553644E+002, 3.3260481E-002, 2.0630595E-002, 3.7110388E-004
 1.4800235E+002, 1.9555915E-001, 2.0731354E-001, 2.9289725E-005, 7.3936838E-003, 1.0428057E+002, 5.6571244E+001, 2.5744281E+002, 9.6384109E+002, 3.1855590E-002, 2.0882962E-002, 3.7956894E-004
 1.4901015E+002, 1.9560723E-001, 2.0716926E-001, 2.9172425E-005, 7.3656164E-003, 1.0127593E+002, 5.9097583E+001, 2.6324831E+002, 9.6406879E+002, 2.7021185E-002, 2.1144317E-002, 3.8816167E-004
 1.5000828E+002, 1.9554238E-001, 2.0697006E-001, 2.9330753E-005, 7.4034976E-003, 1.0212156E+002, 5.8705223E+001, 2.6866762E+002, 1.0121564E+003, 3.1137230E-002, 2.1407622E-002, 3.9670838E-004
 1.5100727E+002, 1.9542623E-001, 2.0684990E-001, 2.9614401E-005, 7.4713609E-003, 1.0297380E+002, 5.8808328E+001, 2.7344846E+002, 9.7280021E+002, 5.0136545E-002, 2.1671115E-002, 4.0549726E-004
 1.5200576E+002, 1.9539620E-001, 2.0668401E-001, 2.9687790E-005, 7.4889177E-003, 1.0238695E+002, 5.9405268E+001, 2.7032506E+002, 1.0187095E+003, 3.9801523E-002, 2.1929805E-002, 4.1465622E-004
 1.5301196E+002, 1.9506175E-001, 2.0631667E-001, 3.0504602E-005, 7.6843377E-003, 1.0191782E+002, 5.9557352E+001, 2.7334855E+002, 1.0237560E+003, 3.9681467E-002, 2.2193814E-002, 4.2379605E-004
 1.5400161E+002, 1.9469655E-001, 2.0625624E-001, 3.1396434E-005, 7.8977112E-003, 1.0329574E+002, 6.1427925E+001, 2.7841391E+002, 9.6327497E+002, 5.0465380E-002, 2.2458877E-002, 4.3311020E-004
 1.5500164E+002, 1.9480274E-001, 2.0636719E-001, 3.1137009E-005, 7.8356467E-003, 1.0472430E+002, 5.9137900E+001, 2.7356866E+002, 1.0239285E+003, 5.7271918E-002, 2.2718455E-002, 4.4272643E-004
 1.5600388E+002, 1.9481023E-001, 2.0641499E-001, 3.1118647E-005, 7.8312558E-003, 1.0648078E+002, 6.0610627E+001, 2.8414042E+002, 1.0471013E+003, 4.9905899E-002, 2.2991310E-002, 4.5278257E-004
 1.5700311E+002, 1.9467735E-001, 2.0634782E-001, 3.1443037E-005, 7.9088712E-003, 1.0917493E+002, 6.0308796E+001, 2.8413047E+002, 1.0624623E+003, 4.7900767E-002, 2.3258932E-002, 4.6278719E-004
 1.5800788E+002, 1.9356124E-001, 2.0602128E-001, 3.4168348E-005, 8.5609323E-003, 1.1872456E+002, 6.3675014E+001, 2.8705064E+002, 1.0286061E+003, 6.4916778E-002, 2.3529877E-002, 4.7297863E-004
 1.5900715E+002, 1.9297408E-001, 2.0553960E-001, 3.5602071E-005, 8.9039647E-003, 1.2228272E+002, 6.7982167E+001, 2.8814178E+002, 1.0300540E+003, 5.0952928E-002, 2.3800228E-002, 4.8344700E-004
 1.6000050E+002, 1.9297326E-001, 2.0519662E-001, 3.5604074E-005, 8.9044458E-003, 1.2253892E+002, 6.7460319E+001, 2.8952497E+002, 1.0600389E+003, 4.7839220E-002, 2.4071467E-002, 4.9413888E-004
 1.6100092E+002, 1.9333567E-001, 2.0498792E-001, 3.4719144E-005, 8.6927139E-003, 1.1977548E+002, 6.5409983E+001, 2.9178811E+002, 1.0390331E+003, 5.3549666E-002, 2.4343936E-002, 5.0521445E-004
 1.6200360E+002, 1.9351406E-001, 2.0483747E-001, 3.4283628E-005, 8.5885059E-003, 1.1672984E+002, 6.6097316E+001, 2.9032100E+002, 1.0492242E+003, 4.8482254E-002, 2.4616409E-002, 5.1636686E-004
 1.6300936E+002, 1.9338304E-001, 2.0502697E-001, 3.4603838E-005, 8.6651085E-003, 1.1264845E+002, 6.5555971E+001, 2.9002287E+002, 1.1023388E+003, 4.3253181E-002, 2.4890056E-002, 5.2731027E-004
 1.6400745E+002, 1.9336732E-001, 2.0536183E-001, 3.4642219E-005, 8.6742905E-003, 1.1253479E+002, 6.4932734E+001, 3.0148348E+002, 1.0860517E+003, 4.9686989E-002, 2.5172927E-002, 5.3812532E-004
 1.6500035E+002, 1.9332647E-001, 2.0561275E-001, 3.4741869E-005, 8.6981355E-003, 1.1375700E+002, 6.8234249E+001, 3.0851113E+002, 1.0886931E+003, 4.8691669E-002, 2.5453352E-002, 5.4887987E-004
 1.6600149E+002, 1.9305316E-001, 2.0578724E-001, 3.5409231E-005, 8.8578106E-003, 1.1679207E+002, 6.7634299E+001, 3.0675139E+002, 1.1083162E+003, 7.8886298E-002, 2.5730528E-002, 5.6013627E-004
 1.6700755E+002, 1.9272978E-001, 2.0581013E-001, 3.6199189E-005, 9.0468075E-003, 1.1456258E+002, 6.7693278E+001, 3.0872126E+002, 1.1055264E+003, 9.3073323E-002, 2.6011322E-002, 5.7195643E-004
 1.6801078E+002, 1.9262105E-001, 2.0557758E-001, 3.6464879E-005, 9.1103742E-003, 1.1199139E+002, 6.6826841E+001, 3.0311990E+002, 1.1008328E+003, 5.4840972E-002, 2.6287293E-002, 5.8397954E-004
 1.6900093E+002, 1.9266656E-001, 2.0497643E-001, 3.6353612E-005, 9.0837571E-003, 1.1402850E+002, 6.7937905E+001, 3.0026878E+002, 1.0963344E+003, 7.6100312E-002, 2.6563113E-002, 5.9588113E-004
 1.7000437E+002, 1.9262863E-001, 2.0419371E-001, 3.6446167E-005, 9.1059026E-003, 1.1576038E+002, 6.8974490E+001, 3.1615067E+002, 1.1188867E+003, 1.0862650E-001, 2.6853144E-002, 6.0806893E-004
 1.7100119E+002, 1.9222484E-001, 2.0363069E-001, 3.7432016E-005, 9.3417877E-003, 1.2054381E+002, 6.9985460E+001, 3.1605081E+002, 1.0817061E+003, 7.5270180E-002, 2.7133769E-002, 6.2066934E-004
 1.7200076E+002, 1.9154211E-001, 2.0315337E-001, 3.9098987E-005, 9.7406624E-003, 1.2795416E+002, 7.0650969E+001, 3.1660519E+002, 1.1588047E+003, 9.7357879E-002, 2.7417312E-002, 6.3353463E-004
 1.7301033E+002, 1.9162223E-001, 2.0282910E-001, 3.8903376E-005, 9.6938584E-003, 1.2653138E+002, 7.0874896E+001, 3.2562060E+002, 1.1561203E+003, 9.5357848E-002, 2.7709279E-002, 6.4677923E-004
 1.7400940E+002, 1.9151684E-001, 2.0286807E-001, 3.9160707E-005, 9.7554309E-003, 1.2761444E+002, 7.0893170E+001, 3.1955076E+002, 1.1323802E+003, 6.6605272E-002, 2.7991473E-002, 6.5983497E-004
 1.7500996E+002, 1.9169993E-001, 2.0338697E-001, 3.8713709E-005, 9.6484692E-003, 1.2578778E+002, 7.0249680E+001, 3.2885485E+002, 1.1340039E+003, 8.3801904E-002, 2.8285321E-002, 6.7264733E-004
 1.7600372E+002, 1.9188072E-001, 2.0405988E-001, 3.8272333E-005, 9.5428530E-003, 1.2250683E+002, 7.3277701E+001, 3.2481064E+002, 1.1878257E+003, 1.1022534E-001, 2.8571122E-002, 6.8593270E-004
 1.7700076E+002, 1.9177845E-001, 2.0444481E-001, 3.8522069E-005, 9.6026066E-003, 1.2302974E+002, 7.6001030E+001, 3.3495639E+002, 1.1916213E+003, 8.8230598E-002, 2.8866249E-002, 6.9966275E-004
 1.7800984E+002, 1.9147997E-001, 2.0432619E-001, 3.9250778E-005, 9.7769808E-003, 1.2795511E+002, 7.6199119E+001, 3.3244166E+002, 1.1285676E+003, 9.2653053E-002, 2.9154947E-002, 7.1335726E-004
 1.7900460E+002, 1.9103156E-001, 2.0372835E-001, 4.0345588E-005, 1.0038949E-002, 1.3299243E+002, 7.4395257E+001, 3.3140765E+002, 1.1877867E+003, 7.7935490E-002, 2.9445313E-002, 7.2721799E-004
 1.8000833E+002, 1.9084942E-001, 2.0312852E-001, 4.0790347E-005, 1.0145367E-002, 1.3387036E+002, 7.4784893E+001, 3.3615185E+002, 1.2114399E+003, 1.1794193E-001, 2.9740009E-002, 7.4127643E-004
 1.8100145E+002, 1.9080517E-001, 2.0244014E-001, 4.0898431E-005, 1.0171226E-002, 1.3340302E+002, 7.5660155E+001, 3.4679221E+002, 1.1641748E+003, 1.3901828E-001, 3.0039518E-002, 7.5569414E-004
 1.8200038E+002, 1.9093545E-001, 2.0183521E-001, 4.0580512E-005, 1.0095144E-002, 1.2805370E+002, 7.4476816E+001, 3.4230867E+002, 1.2372804E+003, 1.0876967E-001, 3.0329394E-002, 7.7022769E-004
 1.8300082E+002, 1.9081182E-001, 2.0166551E-001, 4.0882529E-005, 1.0167409E-002, 1.2756699E+002, 7.5686873E+001, 3.3260584E+002, 1.1135012E+003, 9.7925944E-002, 3.0615477E-002, 7.8469779E-004
 1.8400437E+002, 1.9052081E-001, 2.0203142E-001, 4.1592918E-005, 1.0337415E-002, 1.3418578E+002, 7.5256547E+001, 3.3769000E+002, 1.2450858E+003, 1.3338323E-001, 3.0914900E-002, 7.9911763E-004
 1.8500289E+002, 1.9016789E-001, 2.0315998E-001, 4.2454527E-005, 1.0543610E-002, 1.3752084E+002, 7.5780019E+001, 3.3712273E+002, 1.2083942E+003, 1.2662614E-001, 3.1209087E-002, 8.1413007E-004
 1.8600685E+002, 1.8962098E-001, 2.0433707E-001, 4.3789954E-005, 1.0863141E-002, 1.4000704E+002, 7.5183321E+001, 3.3171952E+002, 1.1655694E+003, 1.5666758E-001, 3.1500085E-002, 8.2962384E-004
 1.8701173E+002, 1.8998141E-001, 2.0436104E-001, 4.2909962E-005, 1.0652569E-002, 1.3654825E+002, 7.5495387E+001, 3.2179048E+002, 1.1411573E+003, 1.3341096E-001, 3.1787497E-002, 8.4527195E-004
 1.8800763E+002, 1.8948646E-001, 2.0327307E-001, 4.4118344E-005, 1.0941726E-002, 1.4034950E+002, 7.6331508E+001, 3.1985000E+002, 1.2687997E+003, 1.4204919E-001, 3.2078969E-002, 8.6100557E-004
 1.8900261E+002, 1.8909703E-001, 2.0120948E-001, 4.5069280E-005, 1.1169259E-002, 1.4166778E+002, 7.6555367E+001, 3.2188527E+002, 1.2287440E+003, 1.5850886E-001, 3.2371999E-002, 8.7689030E-004
 1.9000376E+002, 1.8917792E-001, 1.9977041E-001, 4.4872081E-005, 1.1122065E-002, 1.3949188E+002, 7.6964167E+001, 3.1920559E+002, 1.1503267E+003, 1.6560685E-001, 3.2663063E-002, 8.9298362E-004
 1.9101177E+002, 1.8935443E-001, 2.0026650E-001, 4.4441258E-005, 1.1018955E-002, 1.3449219E+002, 7.7249059E+001, 3.0735944E+002, 1.2140409E+003, 1.4612071E-001, 3.2948749E-002, 9.0920976E-004
 1.9200373E+002, 1.8919704E-001, 2.0194923E-001, 4.4825498E-005, 1.1110910E-002, 1.3649050E+002, 7.8340640E+001, 2.9975951E+002, 1.1856598E+003, 1.4922470E-001, 3.3235386E-002, 9.2588384E-004
 1.9300232E+002, 1.8916465E-001, 2.0313877E-001, 4.4904644E-005, 1.1129842E-002, 1.3591731E+002, 7.7276421E+001, 2.9995943E+002, 1.2061245E+003, 1.2591823E-001, 3.3526151E-002, 9.4260044E-004
 1.9400445E+002, 1.8885970E-001, 2.0254487E-001, 4.5649164E-005, 1.1308020E-002, 1.3979877E+002, 7.7462059E+001, 3.0164525E+002, 1.1768934E+003, 1.5421140E-001, 3.3819909E-002, 9.5954801E-004
 1.9500024E+002, 1.8859983E-001, 2.0105250E-001, 4.6283490E-005, 1.1459831E-002, 1.4364612E+002, 7.9478637E+001, 2.9457777E+002, 1.2515665E+003, 1.4758812E-001, 3.4108283E-002, 9.7661594E-004
 1.9600582E+002, 1.8840365E-001, 2.0044966E-001, 4.6762471E-005, 1.1574455E-002, 1.4518487E+002, 8.1054712E+001, 2.9737156E+002, 1.0970372E+003, 1.3527529E-001, 3.4401646E-002, 9.9392567E-004
 1.9700953E+002, 1.8837473E-001, 2.0079589E-001, 4.6833132E-005, 1.1591370E-002, 1.4542686E+002, 8.2576571E+001, 2.7486128E+002, 1.2129533E+003, 1.3083839E-001, 3.4678197E-002, 1.0111223E-003
 1.9800965E+002, 1.8833691E-001, 2.0111149E-001, 4.6925460E-005, 1.1613455E-002, 1.4656734E+002, 8.3120848E+001, 2.7897962E+002, 1.1591841E+003, 1.4870077E-001, 3.4970131E-002, 1.0280420E-003
 1.9900609E+002, 1.8774852E-001, 2.0140422E-001, 4.8362117E-005, 1.1957238E-002, 1.4994627E+002, 8.4106855E+001, 2.8055650E+002, 1.2275795E+003, 1.5247831E-001, 3.5261153E-002, 1.0450533E-003
 2.0000019E+002, 1.8761290E-001, 2.0186707E-001, 4.8693288E-005, 1.2036529E-002, 1.5138541E+002, 8.2812401E+001, 2.8348159E+002, 1.1693176E+003, 1.5599242E-001, 3.5552219E-002, 1.0623767E-003
 2.0100550E+002, 1.8799827E-001, 2.0190969E-001, 4.7752324E-005, 1.1811350E-002, 1.4876656E+002, 8.0666829E+001, 2.6754218E+002, 1.2157814E+003, 1.4845638E-001, 3.5832558E-002, 1.0801218E-003
 2.0200443E+002, 1.8819775E-001, 2.0146426E-001, 4.7265350E-005, 1.1694821E-002, 1.4640817E+002, 8.1727904E+001, 2.7273680E+002, 1.2111241E+003, 1.7090667E-001, 3.6126502E-002, 1.0981634E-003
 2.0300675E+002, 1.8804237E-001, 2.0090988E-001, 4.7644894E-005, 1.1785626E-002, 1.4512848E+002, 8.5099469E+001, 2.6262150E+002, 1.1841913E+003, 1.3827566E-001, 3.6411198E-002, 1.1165856E-003
 2.0400834E+002, 1.8785994E-001, 2.0015962E-001, 4.8090454E-005, 1.1892229E-002, 1.4388952E+002, 8.3521056E+001, 2.5866566E+002, 1.1668538E+003, 1.4906934E-001, 3.6696853E-002, 1.1347414E-003
 2.0500397E+002, 1.8733125E-001, 1.9946753E-001, 4.9381392E-005, 1.2201145E-002, 1.4583163E+002, 8.1473366E+001, 2.5825177E+002, 1.2486905E+003, 1.7001824E-001, 3.6986525E-002, 1.1533886E-003
 2.0600575E+002, 1.8680511E-001, 1.9960485E-001, 5.0666182E-005, 1.2508575E-002, 1.4562509E+002, 8.3573053E+001, 2.6234836E+002, 1.1678488E+003, 1.8682155E-001, 3.7278392E-002, 1.1721072E-003
 2.0700110E+002, 1.8633751E-001, 2.0018095E-001, 5.1807841E-005, 1.2781783E-002, 1.5048487E+002, 8.3232002E+001, 2.5335593E+002, 1.2221664E+003, 1.8078603E-001, 3.7561661E-002, 1.1909329E-003
 2.0800529E+002, 1.8546740E-001, 1.9995993E-001, 5.3932354E-005, 1.3290162E-002, 1.5811144E+002, 8.3970085E+001, 2.4579560E+002, 1.1813712E+003, 2.1450195E-001, 3.7844415E-002, 1.2099984E-003
 2.0900915E+002, 1.8541322E-001, 1.9929079E-001, 5.4064701E-005, 1.3321832E-002, 1.5750716E+002, 8.4210085E+001, 2.3543226E+002, 1.1599736E+003, 2.5260692E-001, 3.8123841E-002, 1.2292527E-003
 2.1000156E+002, 1.8552624E-001, 1.9912824E-001, 5.3788762E-005, 1.3255808E-002, 1.5613897E+002, 8.5009390E+001, 2.4504703E+002, 1.2347743E+003, 2.2093274E-001, 3.8415322E-002, 1.2487819E-003
 2.1100941E+002, 1.8598694E-001, 1.9906428E-001, 5.2663832E-005, 1.2986633E-002, 1.5224897E+002, 8.6390305E+001, 2.4100462E+002, 1.1491355E+003, 2.1703147E-001, 3.8698592E-002, 1.2683745E-003
 2.1200685E+002, 1.8617944E-001, 1.9920233E-001, 5.2194009E-005, 1.2874205E-002, 1.4800081E+002, 8.5551048E+001, 2.3921824E+002, 1.2227370E+003, 2.0518952E-001, 3.8986960E-002, 1.2882646E-003
 2.1300415E+002, 1.8581521E-001, 1.9926016E-001, 5.3083644E-005, 1.3087096E-002, 1.4629472E+002, 8.6012978E+001, 2.2542673E+002, 1.1912892E+003, 2.2655039E-001, 3.9264246E-002, 1.3081373E-003
 2.1400820E+002, 1.8595832E-001, 1.9878740E-001, 5.2734133E-005, 1.3003466E-002, 1.4608724E+002, 8.8426794E+001, 2.2208763E+002, 1.1557855E+003, 1.9855095E-001, 3.9547502E-002, 1.3283908E-003
 2.1500227E+002, 1.8591864E-001, 1.9815202E-001, 5.2830799E-005, 1.3026615E-002, 1.4991003E+002, 9.0062933E+001, 2.1743850E+002, 1.1755256E+003, 1.6421806E-001, 3.9829746E-002, 1.3483877E-003
 2.1601215E+002, 1.8574104E-001, 1.9750791E-001, 5.3264462E-005, 1.3130397E-002, 1.5136590E+002, 9.1411162E+001, 2.2696793E+002, 1.2270112E+003, 2.5513714E-001, 4.0124399E-002, 1.3684979E-003
 2.1700824E+002, 1.8576430E-001, 1.9686157E-001, 5.3207637E-005, 1.3116785E-002, 1.5269960E+002, 9.0773840E+001, 2.2481141E+002, 1.2179366E+003, 2.0756280E-001, 4.0407249E-002, 1.3892758E-003
 2.1800019E+002, 1.8551262E-001, 1.9661072E-001, 5.3821997E-005, 1.3263831E-002, 1.6080676E+002, 9.1341991E+001, 2.1901251E+002, 1.1828904E+003, 2.0280310E-001, 4.0687952E-002, 1.4097351E-003
 2.1900218E+002, 1.8449083E-001, 1.9657488E-001, 5.6316515E-005, 1.3860918E-002, 1.6839990E+002, 9.0122709E+001, 2.2211977E+002, 1.2242734E+003, 2.9202250E-001, 4.0978955E-002, 1.4301650E-003
 2.2000581E+002, 1.8506531E-001, 1.9651458E-001, 5.4913911E-005, 1.3525243E-002, 1.6385445E+002, 8.8412723E+001, 2.0809829E+002, 1.1875654E+003, 2.3528741E-001, 4.1254495E-002, 1.4512345E-003
 2.2100144E+002, 1.8566006E-001, 1.9630787E-001, 5.3461824E-005, 1.3177706E-002, 1.6014475E+002, 8.9843622E+001, 2.1313408E+002, 1.2168907E+003, 2.1676624E-001, 4.1545380E-002, 1.4725848E-003
 2.2200578E+002, 1.8547907E-001, 1.9634393E-001, 5.3903633E-005, 1.3283444E-002, 1.6264733E+002, 9.0288202E+001, 2.0931600E+002, 1.2134129E+003, 2.5572028E-001, 4.1830793E-002, 1.4940916E-003
 2.2300566E+002, 1.8510510E-001, 1.9668147E-001, 5.4816721E-005, 1.3501956E-002, 1.6386225E+002, 9.0268517E+001, 2.0217724E+002, 1.1563397E+003, 2.3271817E-001, 4.2112408E-002, 1.5160714E-003
 2.2400202E+002, 1.8478435E-001, 1.9743695E-001, 5.5599925E-005, 1.3689392E-002, 1.6501352E+002, 9.2291734E+001, 1.9521076E+002, 1.2030478E+003, 1.7531942E-001, 4.2393869E-002, 1.5377208E-003
 2.2500754E+002, 1.8475657E-001, 1.9747423E-001, 5.5667795E-005, 1.3705636E-002, 1.6301264E+002, 9.4302423E+001, 1.9404162E+002, 1.1893657E+003, 2.1145125E-001, 4.2679893E-002, 1.5593651E-003
 2.2600977E+002, 1.8463156E-001, 1.9721501E-001, 5.5973098E-005, 1.3778691E-002, 1.6201525E+002, 9.3304742E+001, 1.7625963E+002, 1.1353090E+003, 2.5955580E-001, 4.2951835E-002, 1.5812922E-003
 2.2700144E+002, 1.8466931E-001, 1.9666455E-001, 5.5880909E-005, 1.3756631E-002, 1.6115080E+002, 9.4762635E+001, 1.8229192E+002, 1.2006692E+003, 3.3807155E-001, 4.3237739E-002, 1.6035048E-003
 2.2800080E+002, 1.8412613E-001, 1.9553517E-001, 5.7207175E-005, 1.4074039E-002, 1.6361812E+002, 9.3448280E+001, 1.8576511E+002, 1.1929213E+003, 2.2047770E-001, 4.3520503E-002, 1.6258986E-003
 2.2900771E+002, 1.8293992E-001, 1.9474896E-001, 6.0103199E-005, 1.4767159E-002, 1.7196147E+002, 9.4092530E+001, 1.8563687E+002, 1.2186405E+003, 2.4332935E-001, 4.3805534E-002, 1.6481397E-003
 2.3000346E+002, 1.8272635E-001, 1.9473783E-001, 6.0624731E-005, 1.4891955E-002, 1.7298269E+002, 9.5724894E+001, 1.8050585E+002, 1.1935072E+003, 3.2191325E-001, 4.4086323E-002, 1.6709313E-003
