s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 1.1500808E+002, 1.9990072E-001, 2.0737931E-001, 1.8687877E-005, 4.8571975E-003, 7.9827259E+001, 4.2618916E+001, 1.7711085E+002, 2.7245463E-004, 2.7245463E-004, 1.3146696E-002, 1.0953471E-004
 1.1600960E+002, 2.0001269E-001, 2.0742960E-001, 1.8414603E-005, 4.7918209E-003, 7.7937009E+001, 4.2728654E+001, 1.7646127E+002, 2.7437999E-004, 2.7437999E-004, 1.3363424E-002, 1.1289222E-004
 1.1700731E+002, 1.9999724E-001, 2.0746899E-001, 1.8452296E-005, 4.8008383E-003, 7.7827722E+001, 4.1734211E+001, 1.7531418E+002, 2.7818856E-004, 2.7818856E-004, 1.3579826E-002, 1.1621527E-004
 1.1800668E+002, 1.9990912E-001, 2.0748872E-001, 1.8667385E-005, 4.8522952E-003, 7.8840008E+001, 4.2805784E+001, 1.8034501E+002, 2.7876955E-004, 2.7876955E-004, 1.3800983E-002, 1.1946285E-004
 1.1901070E+002, 1.9981362E-001, 2.0748652E-001, 1.8900820E-005, 4.9081412E-003, 7.8088327E+001, 4.1714679E+001, 1.8514554E+002, 2.8082163E-004, 2.8082163E-004, 1.4025105E-002, 1.2293164E-004
 1.2000264E+002, 1.9972402E-001, 2.0745392E-001, 1.9119583E-005, 4.9604768E-003, 7.8561473E+001, 4.4088397E+001, 1.8266276E+002, 2.8127058E-004, 2.8127058E-004, 1.4243387E-002, 1.2640167E-004
 1.2100755E+002, 1.9967239E-001, 2.0740510E-001, 1.9245590E-005, 4.9906220E-003, 7.9414723E+001, 4.3807723E+001, 1.8709800E+002, 2.9167184E-004, 2.9167184E-004, 1.4468026E-002, 1.2997003E-004
 1.2200234E+002, 1.9943239E-001, 2.0737868E-001, 1.9831794E-005, 5.1308626E-003, 8.0175773E+001, 4.4913584E+001, 1.9037553E+002, 2.8255484E-004, 2.8255484E-004, 1.4693560E-002, 1.3364894E-004
 1.2300129E+002, 1.9929864E-001, 2.0737199E-001, 2.0158409E-005, 5.2090005E-003, 8.0944742E+001, 4.6791752E+001, 1.9222620E+002, 2.9807060E-004, 2.9807060E-004, 1.4918673E-002, 1.3730562E-004
 1.2400977E+002, 1.9899295E-001, 2.0736934E-001, 2.0904511E-005, 5.3874941E-003, 8.4502670E+001, 4.7972273E+001, 1.9593393E+002, 2.9749983E-004, 2.9749983E-004, 1.5148575E-002, 1.4113257E-004
 1.2500311E+002, 1.9842557E-001, 2.0736703E-001, 2.2289895E-005, 5.7189264E-003, 8.8825051E+001, 4.9907404E+001, 2.0153828E+002, 2.9257098E-004, 2.9257098E-004, 1.5381174E-002, 1.4508032E-004
 1.2600304E+002, 1.9838562E-001, 2.0736508E-001, 2.2387482E-005, 5.7422725E-003, 8.8991340E+001, 4.9073477E+001, 2.0559223E+002, 2.9664238E-004, 2.9664238E-004, 1.5613229E-002, 1.4890960E-004
 1.2700928E+002, 1.9843376E-001, 2.0736340E-001, 2.2269976E-005, 5.7141610E-003, 8.8486517E+001, 4.8801554E+001, 2.0691313E+002, 3.0014589E-004, 3.0014589E-004, 1.5846199E-002, 1.5292634E-004
 1.2800183E+002, 1.9845508E-001, 2.0736243E-001, 2.2217966E-005, 5.7017185E-003, 8.8129028E+001, 5.0807229E+001, 2.0853488E+002, 3.0229523E-004, 3.0229523E-004, 1.6079903E-002, 1.5700795E-004
 1.2900316E+002, 1.9850260E-001, 2.0736180E-001, 2.2101988E-005, 5.6739724E-003, 8.7677387E+001, 5.1834154E+001, 2.0968474E+002, 3.0777369E-004, 3.0777369E-004, 1.6313521E-002, 1.6118623E-004
 1.3001077E+002, 1.9845350E-001, 2.0736058E-001, 2.2221880E-005, 5.7026549E-003, 8.7943267E+001, 5.0943013E+001, 2.1493716E+002, 3.1047481E-004, 3.1047481E-004, 1.6553516E-002, 1.6550272E-004
 1.3100899E+002, 1.9836319E-001, 2.0735696E-001, 2.2442492E-005, 5.7554330E-003, 8.7789343E+001, 5.1824837E+001, 2.1516213E+002, 3.1371456E-004, 3.1371456E-004, 1.6790973E-002, 1.6989519E-004
 1.3200421E+002, 1.9798350E-001, 2.0735033E-001, 2.3370082E-005, 5.9773454E-003, 8.8335677E+001, 5.1446013E+001, 2.1805008E+002, 3.1170921E-004, 3.1170921E-004, 1.7029747E-002, 1.7444325E-004
 1.3300559E+002, 1.9769619E-001, 2.0734299E-001, 2.4071446E-005, 6.1451360E-003, 9.1848482E+001, 5.1248308E+001, 2.2390714E+002, 3.1197136E-004, 3.1197136E-004, 1.7272293E-002, 1.7899111E-004
 1.3400223E+002, 1.9772598E-001, 2.0733256E-001, 2.3998446E-005, 6.1276717E-003, 9.2853251E+001, 5.2361391E+001, 2.2660076E+002, 3.1484809E-004, 3.1484809E-004, 1.7513972E-002, 1.8359773E-004
 1.3500090E+002, 1.9755248E-001, 2.0731658E-001, 2.4422873E-005, 6.2292100E-003, 8.9351263E+001, 5.3023813E+001, 2.2926081E+002, 3.2271085E-004, 3.2271085E-004, 1.7757547E-002, 1.8824510E-004
 1.3600528E+002, 1.9710723E-001, 2.0729862E-001, 2.5510500E-005, 6.4894088E-003, 8.9895939E+001, 5.2188451E+001, 2.3253728E+002, 3.2836320E-004, 3.2836320E-004, 1.8004587E-002, 1.9323987E-004
 1.3700642E+002, 1.9718351E-001, 2.0728195E-001, 2.5324026E-005, 6.4447976E-003, 9.0517070E+001, 5.1609768E+001, 2.3413274E+002, 3.1998922E-004, 3.1998922E-004, 1.8252250E-002, 1.9824276E-004
 1.3801008E+002, 1.9711237E-001, 2.0726678E-001, 2.5497748E-005, 6.4863581E-003, 9.0769574E+001, 5.4745430E+001, 2.3477149E+002, 3.3011713E-004, 3.3011713E-004, 1.8499752E-002, 2.0327331E-004
 1.3900254E+002, 1.9680988E-001, 2.0725157E-001, 2.6235966E-005, 6.6629653E-003, 9.5716928E+001, 5.3076388E+001, 2.3873249E+002, 3.3681444E-004, 3.3681444E-004, 1.8750436E-002, 2.0839070E-004
 1.4000619E+002, 1.9658419E-001, 2.0724034E-001, 2.6787505E-005, 6.7949130E-003, 9.4914308E+001, 5.1384061E+001, 2.4043064E+002, 3.2773091E-004, 3.2773091E-004, 1.9000875E-002, 2.1371989E-004
 1.4100487E+002, 1.9646019E-001, 2.0723265E-001, 2.7090803E-005, 6.8674730E-003, 9.2812786E+001, 5.2635209E+001, 2.4463717E+002, 3.3223268E-004, 3.3223268E-004, 1.9255028E-002, 2.1905703E-004
 1.4200559E+002, 1.9633236E-001, 2.0722919E-001, 2.7402853E-005, 6.9421261E-003, 9.4166249E+001, 5.7038243E+001, 2.4348879E+002, 3.3582881E-004, 3.3582881E-004, 1.9505987E-002, 2.2456052E-004
 1.4300653E+002, 1.9616898E-001, 2.0723016E-001, 2.7801478E-005, 7.0374911E-003, 9.8137927E+001, 5.6572125E+001, 2.4040523E+002, 3.3947312E-004, 3.3947312E-004, 1.9756629E-002, 2.3025480E-004
 1.4401058E+002, 1.9621765E-001, 2.0722939E-001, 2.7682659E-005, 7.0090654E-003, 9.7288777E+001, 5.7094307E+001, 2.5019783E+002, 3.3881807E-004, 3.3881807E-004, 2.0017830E-002, 2.3617143E-004
 1.4500627E+002, 1.9619705E-001, 2.0722211E-001, 2.7732926E-005, 7.0210910E-003, 9.7998896E+001, 5.7694728E+001, 2.5131874E+002, 3.4480937E-004, 3.4480937E-004, 2.0273755E-002, 2.4198198E-004
 1.4600234E+002, 1.9615307E-001, 2.0720270E-001, 2.7840212E-005, 7.0467575E-003, 9.9174118E+001, 5.7802070E+001, 2.5868036E+002, 3.5416929E-004, 3.5416929E-004, 2.0536100E-002, 2.4792921E-004
 1.4700276E+002, 1.9584360E-001, 2.0717257E-001, 2.8595739E-005, 7.2275058E-003, 1.0176956E+002, 5.8170226E+001, 2.5547960E+002, 3.3869628E-004, 3.3869628E-004, 2.0791789E-002, 2.5418590E-004
 1.4800658E+002, 1.9569149E-001, 2.0713555E-001, 2.8967394E-005, 7.3164188E-003, 1.0172780E+002, 5.8493279E+001, 2.5920223E+002, 3.5200781E-004, 3.5200781E-004, 2.1053278E-002, 2.6027447E-004
 1.4900682E+002, 1.9541390E-001, 2.0706180E-001, 2.9644880E-005, 7.4784969E-003, 1.0644023E+002, 5.8763531E+001, 2.6444016E+002, 3.5411942E-004, 3.5411942E-004, 2.1317565E-002, 2.6632609E-004
 1.5001079E+002, 1.9545990E-001, 2.0691269E-001, 2.9532663E-005, 7.4516508E-003, 1.0481151E+002, 5.9443977E+001, 2.7146062E+002, 3.5408837E-004, 3.5408837E-004, 2.1585007E-002, 2.7260471E-004
 1.5100064E+002, 1.9548117E-001, 2.0671287E-001, 2.9481105E-005, 7.4393167E-003, 1.0217584E+002, 5.9996717E+001, 2.6468513E+002, 3.5680095E-004, 3.5680095E-004, 2.1841671E-002, 2.7896290E-004
 1.5200194E+002, 1.9536858E-001, 2.0649589E-001, 2.9755820E-005, 7.5050380E-003, 1.0417398E+002, 6.0128942E+001, 2.7512989E+002, 3.6255369E-004, 3.6255369E-004, 2.2112119E-002, 2.8534417E-004
 1.5300036E+002, 1.9510903E-001, 2.0626785E-001, 3.0389320E-005, 7.6565931E-003, 1.0759031E+002, 6.6417027E+001, 2.7640274E+002, 3.6829003E-004, 3.6829003E-004, 2.2379997E-002, 2.9207358E-004
 1.5400805E+002, 1.9474326E-001, 2.0604412E-001, 3.1282539E-005, 7.8702826E-003, 1.0967700E+002, 6.4806481E+001, 2.7735245E+002, 3.6892691E-004, 3.6892691E-004, 2.2650460E-002, 2.9910709E-004
 1.5500191E+002, 1.9437988E-001, 2.0585496E-001, 3.2169973E-005, 8.0825879E-003, 1.1203485E+002, 6.1052454E+001, 2.7054689E+002, 3.5769545E-004, 3.5769545E-004, 2.2913520E-002, 3.0620364E-004
 1.5600388E+002, 1.9456957E-001, 2.0573998E-001, 3.1706844E-005, 7.9717912E-003, 1.0993385E+002, 6.2291831E+001, 2.8326137E+002, 3.7549891E-004, 3.7549891E-004, 2.3191059E-002, 3.1334674E-004
 1.5700163E+002, 1.9476348E-001, 2.0572074E-001, 3.1233610E-005, 7.8585773E-003, 1.0627882E+002, 6.1476993E+001, 2.9057371E+002, 3.8053036E-004, 3.8053036E-004, 2.3468259E-002, 3.2070168E-004
 1.5800343E+002, 1.9451443E-001, 2.0575215E-001, 3.1842383E-005, 8.0042176E-003, 1.0433378E+002, 6.2262123E+001, 2.8270926E+002, 3.5913715E-004, 3.5913715E-004, 2.3735109E-002, 3.2798991E-004
 1.5901098E+002, 1.9416778E-001, 2.0568588E-001, 3.2689039E-005, 8.2067675E-003, 1.0529492E+002, 6.4797704E+001, 2.8214983E+002, 3.7735365E-004, 3.7735365E-004, 2.4008971E-002, 3.3551783E-004
 1.6000799E+002, 1.9413665E-001, 2.0545881E-001, 3.2764980E-005, 8.2249351E-003, 1.0603679E+002, 6.3044116E+001, 2.8688818E+002, 3.9264520E-004, 3.9264520E-004, 2.4286793E-002, 3.4303864E-004
 1.6100157E+002, 1.9402943E-001, 2.0521779E-001, 3.3026634E-005, 8.2875318E-003, 1.0798450E+002, 6.2380835E+001, 2.9747431E+002, 3.8629919E-004, 3.8629919E-004, 2.4568967E-002, 3.5055671E-004
 1.6200920E+002, 1.9383815E-001, 2.0513059E-001, 3.3493607E-005, 8.3992481E-003, 1.0997985E+002, 6.2968527E+001, 2.9839475E+002, 3.7440908E-004, 3.7440908E-004, 2.4848070E-002, 3.5850887E-004
 1.6300157E+002, 1.9361861E-001, 2.0515846E-001, 3.4029341E-005, 8.5274142E-003, 1.1310608E+002, 6.4077320E+001, 2.9740127E+002, 3.8509275E-004, 3.8509275E-004, 2.5127003E-002, 3.6657791E-004
 1.6401059E+002, 1.9340102E-001, 2.0523975E-001, 3.4560541E-005, 8.6544956E-003, 1.1549524E+002, 6.4400756E+001, 3.0757780E+002, 3.9933570E-004, 3.9933570E-004, 2.5416072E-002, 3.7460901E-004
 1.6501107E+002, 1.9301598E-001, 2.0503926E-001, 3.5500627E-005, 8.8793971E-003, 1.1908723E+002, 6.3814833E+001, 3.0413606E+002, 3.8646596E-004, 3.8646596E-004, 2.5696906E-002, 3.8297640E-004
 1.6600508E+002, 1.9301908E-001, 2.0435714E-001, 3.5492972E-005, 8.8775658E-003, 1.1943378E+002, 6.5322165E+001, 2.9896796E+002, 3.8690311E-004, 3.8690311E-004, 2.5973171E-002, 3.9129384E-004
 1.6700466E+002, 1.9284550E-001, 2.0385685E-001, 3.5916821E-005, 8.9789653E-003, 1.2115986E+002, 6.5216080E+001, 3.0562914E+002, 4.1361780E-004, 4.1361780E-004, 2.6258102E-002, 3.9965215E-004
 1.6800768E+002, 1.9280318E-001, 2.0396470E-001, 3.6020298E-005, 9.0037206E-003, 1.2039989E+002, 6.5327341E+001, 3.1422271E+002, 3.9408687E-004, 3.9408687E-004, 2.6548233E-002, 4.0822256E-004
 1.6901071E+002, 1.9257448E-001, 2.0444991E-001, 3.6578800E-005, 9.1373339E-003, 1.2161993E+002, 6.6753281E+001, 3.1112867E+002, 3.9607274E-004, 3.9607274E-004, 2.6833045E-002, 4.1712885E-004
 1.7000604E+002, 1.9223251E-001, 2.0472991E-001, 3.7413775E-005, 9.3370890E-003, 1.2489063E+002, 6.6834966E+001, 3.0861002E+002, 4.0170567E-004, 4.0170567E-004, 2.7117227E-002, 4.2635562E-004
 1.7100138E+002, 1.9198639E-001, 2.0455078E-001, 3.8014757E-005, 9.4808651E-003, 1.2717360E+002, 6.9109673E+001, 3.1365624E+002, 4.1288314E-004, 4.1288314E-004, 2.7407957E-002, 4.3549145E-004
 1.7200576E+002, 1.9169575E-001, 2.0407639E-001, 3.8724445E-005, 9.6506473E-003, 1.2956020E+002, 6.7820552E+001, 3.2697379E+002, 4.1039289E-004, 4.1039289E-004, 2.7706376E-002, 4.4478237E-004
 1.7300563E+002, 1.9149743E-001, 2.0362016E-001, 3.9208821E-005, 9.7665271E-003, 1.2938575E+002, 6.7468907E+001, 3.2620383E+002, 4.0795394E-004, 4.0795394E-004, 2.7997670E-002, 4.5418724E-004
 1.7400467E+002, 1.9163990E-001, 2.0354499E-001, 3.8860939E-005, 9.6833015E-003, 1.2763951E+002, 6.7602387E+001, 3.1247779E+002, 4.0770614E-004, 4.0770614E-004, 2.8279741E-002, 4.6388592E-004
 1.7500910E+002, 1.9193182E-001, 2.0374216E-001, 3.8148066E-005, 9.5127572E-003, 1.2552225E+002, 7.0729591E+001, 3.2639656E+002, 4.2588575E-004, 4.2588575E-004, 2.8582358E-002, 4.7371692E-004
 1.7600356E+002, 1.9197403E-001, 2.0407552E-001, 3.8045094E-005, 9.4881229E-003, 1.2470695E+002, 7.0456052E+001, 3.2615876E+002, 4.1433530E-004, 4.1433530E-004, 2.8876868E-002, 4.8379008E-004
 1.7700880E+002, 1.9178776E-001, 2.0422137E-001, 3.8499918E-005, 9.5969327E-003, 1.2671842E+002, 7.2980676E+001, 3.3012616E+002, 4.2073860E-004, 4.2073860E-004, 2.9175201E-002, 4.9409686E-004
 1.7800868E+002, 1.9165999E-001, 2.0424648E-001, 3.8811915E-005, 9.6715733E-003, 1.2795402E+002, 7.4167601E+001, 3.1809014E+002, 4.2368772E-004, 4.2368772E-004, 2.9462194E-002, 5.0445804E-004
 1.7900437E+002, 1.9155166E-001, 2.0438751E-001, 3.9076444E-005, 9.7348580E-003, 1.2880215E+002, 7.3280308E+001, 3.3149260E+002, 4.2891133E-004, 4.2891133E-004, 2.9767468E-002, 5.1493359E-004
 1.8000997E+002, 1.9139974E-001, 2.0440014E-001, 3.9447707E-005, 9.8236772E-003, 1.2817458E+002, 7.3743198E+001, 3.3319497E+002, 4.2810921E-004, 4.2810921E-004, 3.0066652E-002, 5.2551070E-004
 1.8100270E+002, 1.9019914E-001, 2.0391347E-001, 4.2379385E-005, 1.0525037E-002, 1.3722156E+002, 7.5490108E+001, 3.3225758E+002, 4.2952773E-004, 4.2952773E-004, 3.0364441E-002, 5.3628524E-004
 1.8200345E+002, 1.8964500E-001, 2.0340228E-001, 4.3732384E-005, 1.0848722E-002, 1.4152601E+002, 7.3780980E+001, 3.3430846E+002, 4.3054137E-004, 4.3054137E-004, 3.0665240E-002, 5.4760177E-004
 1.8300963E+002, 1.8894699E-001, 2.0305205E-001, 4.5436724E-005, 1.1256460E-002, 1.4692408E+002, 7.3995911E+001, 3.3691650E+002, 4.1590952E-004, 4.1590952E-004, 3.0968663E-002, 5.5921698E-004
 1.8400183E+002, 1.8865975E-001, 2.0290557E-001, 4.6138268E-005, 1.1424294E-002, 1.4881006E+002, 7.6451413E+001, 3.2462057E+002, 4.3800220E-004, 4.3800220E-004, 3.1259718E-002, 5.7069984E-004
 1.8500368E+002, 1.8971365E-001, 2.0275860E-001, 4.3564842E-005, 1.0808640E-002, 1.4158036E+002, 7.4302552E+001, 3.2227602E+002, 4.2724538E-004, 4.2724538E-004, 3.1556827E-002, 5.8231405E-004
 1.8600781E+002, 1.8977223E-001, 2.0244236E-001, 4.3421866E-005, 1.0774435E-002, 1.4004703E+002, 7.5744992E+001, 3.3935827E+002, 4.3352919E-004, 4.3352919E-004, 3.1870578E-002, 5.9427030E-004
 1.8700841E+002, 1.8963012E-001, 2.0211736E-001, 4.3768972E-005, 1.0857475E-002, 1.4050859E+002, 7.5707504E+001, 3.2538661E+002, 4.3730215E-004, 4.3730215E-004, 3.2163360E-002, 6.0651164E-004
 1.8800760E+002, 1.8998679E-001, 2.0190422E-001, 4.2898235E-005, 1.0649165E-002, 1.3663873E+002, 7.4979642E+001, 3.1841833E+002, 4.3133554E-004, 4.3133554E-004, 3.2458170E-002, 6.1851275E-004
 1.8900563E+002, 1.9024537E-001, 2.0132134E-001, 4.2266919E-005, 1.0498132E-002, 1.3328574E+002, 7.5193077E+001, 3.2829227E+002, 4.2747792E-004, 4.2747792E-004, 3.2765856E-002, 6.3040807E-004
 1.9000466E+002, 1.8981623E-001, 2.0043134E-001, 4.3315171E-005, 1.0748911E-002, 1.3302090E+002, 7.6256822E+001, 3.1777295E+002, 4.3126631E-004, 4.3126631E-004, 3.3058871E-002, 6.4257081E-004
 1.9100591E+002, 1.8964710E-001, 2.0025096E-001, 4.3728384E-005, 1.0847766E-002, 1.3314290E+002, 7.6335169E+001, 3.0718559E+002, 4.2436598E-004, 4.2436598E-004, 3.3351973E-002, 6.5488735E-004
 1.9200685E+002, 1.8944949E-001, 2.0087398E-001, 4.4211036E-005, 1.0963233E-002, 1.3480969E+002, 7.7014965E+001, 3.1315991E+002, 4.3491918E-004, 4.3491918E-004, 3.3656674E-002, 6.6737365E-004
 1.9300916E+002, 1.8937003E-001, 2.0162846E-001, 4.4404964E-005, 1.1009628E-002, 1.3652106E+002, 7.8647124E+001, 2.9229285E+002, 4.3102544E-004, 4.3102544E-004, 3.3940847E-002, 6.8000960E-004
 1.9400779E+002, 1.8927110E-001, 2.0197004E-001, 4.4646491E-005, 1.1067409E-002, 1.3645911E+002, 7.8745665E+001, 2.9873438E+002, 4.2962121E-004, 4.2962121E-004, 3.4243155E-002, 6.9274052E-004
 1.9500888E+002, 1.8921541E-001, 2.0174100E-001, 4.4782285E-005, 1.1099896E-002, 1.3806203E+002, 8.0481572E+001, 2.9677743E+002, 4.3195872E-004, 4.3195872E-004, 3.4539539E-002, 7.0543821E-004
 1.9600043E+002, 1.8839876E-001, 2.0141775E-001, 4.6776556E-005, 1.1576995E-002, 1.4178560E+002, 7.9680919E+001, 2.9176673E+002, 4.2644738E-004, 4.2644738E-004, 3.4833321E-002, 7.1860980E-004
 1.9700561E+002, 1.8758719E-001, 2.0117811E-001, 4.8759456E-005, 1.2051375E-002, 1.3759460E+002, 7.9503531E+001, 2.8638975E+002, 4.3277914E-004, 4.3277914E-004, 3.5128700E-002, 7.3209320E-004
 1.9800192E+002, 1.8744181E-001, 2.0096060E-001, 4.9114557E-005, 1.2136328E-002, 1.3741269E+002, 8.0318385E+001, 2.9128364E+002, 4.2852903E-004, 4.2852903E-004, 3.5432761E-002, 7.4591092E-004
 1.9900362E+002, 1.8674963E-001, 2.0081239E-001, 5.0805091E-005, 1.2540763E-002, 1.3945318E+002, 7.9480523E+001, 2.7988478E+002, 4.2635924E-004, 4.2635924E-004, 3.5724407E-002, 7.5993498E-004
 2.0000193E+002, 1.8641245E-001, 2.0087164E-001, 5.1628254E-005, 1.2737692E-002, 1.4216753E+002, 8.0484009E+001, 2.7971720E+002, 4.3540466E-004, 4.3540466E-004, 3.6022360E-002, 7.7360341E-004
 2.0100103E+002, 1.8629409E-001, 2.0085500E-001, 5.1916916E-005, 1.2806750E-002, 1.4575662E+002, 8.1031083E+001, 2.7278457E+002, 4.3376768E-004, 4.3376768E-004, 3.6313360E-002, 7.8690456E-004
 2.0201186E+002, 1.8604989E-001, 2.0066423E-001, 5.2513542E-005, 1.2949484E-002, 1.4469454E+002, 8.1618040E+001, 2.7414415E+002, 4.3543548E-004, 4.3543548E-004, 3.6613547E-002, 8.0066620E-004
 2.0300111E+002, 1.8591878E-001, 2.0023497E-001, 5.2833738E-005, 1.3026087E-002, 1.4421623E+002, 8.3232052E+001, 2.6902599E+002, 4.3065108E-004, 4.3065108E-004, 3.6907521E-002, 8.1469209E-004
 2.0400152E+002, 1.8581603E-001, 1.9978889E-001, 5.3084600E-005, 1.3086101E-002, 1.4567979E+002, 8.4318356E+001, 2.6782471E+002, 4.1715995E-004, 4.1715995E-004, 3.7202883E-002, 8.2905575E-004
 2.0500341E+002, 1.8574316E-001, 1.9939475E-001, 5.3262332E-005, 1.3128621E-002, 1.4782581E+002, 8.3832675E+001, 2.6421401E+002, 4.3478194E-004, 4.3478194E-004, 3.7499694E-002, 8.4378104E-004
 2.0600222E+002, 1.8575740E-001, 1.9895595E-001, 5.3227589E-005, 1.3120309E-002, 1.4770016E+002, 8.6404249E+001, 2.5497975E+002, 4.3272675E-004, 4.3272675E-004, 3.7791780E-002, 8.5875637E-004
 2.0700241E+002, 1.8587422E-001, 1.9849340E-001, 5.2942445E-005, 1.3052093E-002, 1.4652956E+002, 8.5910902E+001, 2.4751617E+002, 4.3626205E-004, 4.3626205E-004, 3.8085179E-002, 8.7410851E-004
 2.0800203E+002, 1.8581168E-001, 1.9807927E-001, 5.3094956E-005, 1.3088579E-002, 1.4803979E+002, 8.5370957E+001, 2.4590475E+002, 4.2041207E-004, 4.2041207E-004, 3.8380406E-002, 8.8920681E-004
 2.0900928E+002, 1.8575253E-001, 1.9807364E-001, 5.3239691E-005, 1.3123205E-002, 1.4677345E+002, 8.5721423E+001, 2.4122789E+002, 4.2529838E-004, 4.2529838E-004, 3.8675369E-002, 9.0489905E-004
 2.1000771E+002, 1.8570674E-001, 1.9820563E-001, 5.3351266E-005, 1.3149897E-002, 1.4812539E+002, 8.6239721E+001, 2.4347307E+002, 4.4732051E-004, 4.4732051E-004, 3.8974063E-002, 9.2102506E-004
 2.1100990E+002, 1.8533740E-001, 1.9804632E-001, 5.4253486E-005, 1.3365740E-002, 1.4873873E+002, 8.5962916E+001, 2.3652713E+002, 4.2493271E-004, 4.2493271E-004, 3.9265695E-002, 9.3737001E-004
 2.1200117E+002, 1.8529053E-001, 1.9766247E-001, 5.4367927E-005, 1.3393118E-002, 1.4858399E+002, 8.7642558E+001, 2.3632529E+002, 4.3350063E-004, 4.3350063E-004, 3.9561448E-002, 9.5380194E-004
 2.1300668E+002, 1.8532295E-001, 1.9806210E-001, 5.4288368E-005, 1.3374085E-002, 1.5093957E+002, 8.5753910E+001, 2.2883381E+002, 4.1493491E-004, 4.1493491E-004, 3.9850486E-002, 9.7042513E-004
 2.1400207E+002, 1.8490527E-001, 1.9854367E-001, 5.5308948E-005, 1.3618244E-002, 1.4962586E+002, 8.5106352E+001, 2.2461493E+002, 4.4140132E-004, 4.4140132E-004, 4.0141246E-002, 9.8693491E-004
 2.1500924E+002, 1.8505868E-001, 1.9809260E-001, 5.4934107E-005, 1.3528569E-002, 1.5031568E+002, 8.5374430E+001, 2.2800860E+002, 4.2353248E-004, 4.2353248E-004, 4.0438512E-002, 1.0036432E-003
 2.1600771E+002, 1.8504441E-001, 1.9739059E-001, 5.4968949E-005, 1.3536904E-002, 1.5053615E+002, 8.8068189E+001, 2.1793373E+002, 4.3831166E-004, 4.3831166E-004, 4.0726552E-002, 1.0208156E-003
 2.1700968E+002, 1.8484864E-001, 1.9696895E-001, 5.5446829E-005, 1.3651229E-002, 1.5321073E+002, 8.8446973E+001, 2.2318530E+002, 4.1975310E-004, 4.1975310E-004, 4.1023489E-002, 1.0381106E-003
 2.1800469E+002, 1.8439877E-001, 1.9715616E-001, 5.6545650E-005, 1.3914106E-002, 1.5484030E+002, 8.9599202E+001, 2.1779939E+002, 4.3300902E-004, 4.3300902E-004, 4.1313595E-002, 1.0553334E-003
 2.1900114E+002, 1.8412640E-001, 1.9759055E-001, 5.7211108E-005, 1.4073307E-002, 1.5384083E+002, 9.1547788E+001, 2.1617013E+002, 4.4323886E-004, 4.4323886E-004, 4.1606403E-002, 1.0727897E-003
 2.2000454E+002, 1.8393246E-001, 1.9729579E-001, 5.7684389E-005, 1.4186532E-002, 1.5771876E+002, 9.0736518E+001, 2.0484223E+002, 4.1990627E-004, 4.1990627E-004, 4.1893325E-002, 1.0906244E-003
 2.2100933E+002, 1.8393527E-001, 1.9655122E-001, 5.7677418E-005, 1.4184865E-002, 1.5790690E+002, 9.0296267E+001, 2.0893590E+002, 4.3712922E-004, 4.3712922E-004, 4.2190814E-002, 1.1086115E-003
 2.2200801E+002, 1.8379581E-001, 1.9584995E-001, 5.8017750E-005, 1.4266284E-002, 1.6180146E+002, 9.3398407E+001, 2.0651657E+002, 4.2451151E-004, 4.2451151E-004, 4.2484163E-002, 1.1269043E-003
 2.2300219E+002, 1.8337507E-001, 1.9535685E-001, 5.9044838E-005, 1.4511999E-002, 1.6716389E+002, 9.3087838E+001, 2.0797625E+002, 4.4327879E-004, 4.4327879E-004, 4.2780143E-002, 1.1456409E-003
 2.2400801E+002, 1.8335413E-001, 1.9552215E-001, 5.9096669E-005, 1.4524399E-002, 1.6119163E+002, 9.2506541E+001, 1.9357071E+002, 4.0443297E-004, 4.0443297E-004, 4.3065397E-002, 1.1647444E-003
 2.2500058E+002, 1.8290540E-001, 1.9576274E-001, 6.0193644E-005, 1.4786835E-002, 1.5488554E+002, 9.3614317E+001, 1.8428053E+002, 4.5421315E-004, 4.5421315E-004, 4.3355027E-002, 1.1839664E-003
 2.2600038E+002, 1.8292855E-001, 1.9569122E-001, 6.0136828E-005, 1.4773242E-002, 1.5573265E+002, 9.3314289E+001, 1.8431170E+002, 4.2596956E-004, 4.2596956E-004, 4.3645425E-002, 1.2038197E-003
 2.2700419E+002, 1.8299157E-001, 1.9541489E-001, 5.9982655E-005, 1.4736359E-002, 1.5653285E+002, 9.3334318E+001, 1.8884745E+002, 4.2528763E-004, 4.2528763E-004, 4.3943003E-002, 1.2238255E-003
 2.2800313E+002, 1.8303384E-001, 1.9522251E-001, 5.9879291E-005, 1.4711630E-002, 1.5649171E+002, 9.4897737E+001, 1.8855633E+002, 4.2819967E-004, 4.2819967E-004, 4.4235778E-002, 1.2439278E-003
 2.2900632E+002, 1.8298206E-001, 1.9473729E-001, 6.0005759E-005, 1.4741886E-002, 1.5699234E+002, 9.5538341E+001, 1.7742050E+002, 4.2487370E-004, 4.2487370E-004, 4.4521592E-002, 1.2638410E-003
 2.3001037E+002, 1.8255449E-001, 1.9410478E-001, 6.1049362E-005, 1.4991552E-002, 1.6432991E+002, 9.8494188E+001, 1.7901260E+002, 4.3069785E-004, 4.3069785E-004, 4.4817829E-002, 1.2841626E-003
