s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 1.1500413E+002, 1.9971187E-001, 2.0744494E-001, 1.9149243E-005, 4.9675726E-003, 7.9199719E+001, 4.4547273E+001, 1.7729710E+002, 2.6897276E-004, 2.6897276E-004, 1.3069167E-002, 1.7751458E-004
 1.1600883E+002, 1.9966690E-001, 2.0742075E-001, 1.9259084E-005, 4.9938503E-003, 7.8503419E+001, 4.5743523E+001, 1.7985273E+002, 2.8055759E-004, 2.8055759E-004, 1.3286126E-002, 1.8258786E-004
 1.1700606E+002, 1.9952804E-001, 2.0738682E-001, 1.9598159E-005, 5.0749689E-003, 8.0043168E+001, 4.6737167E+001, 1.7768454E+002, 2.7634956E-004, 2.7634956E-004, 1.3500373E-002, 1.8783935E-004
 1.1801262E+002, 1.9939674E-001, 2.0736604E-001, 1.9918696E-005, 5.1516527E-003, 8.0986711E+001, 4.6453749E+001, 1.8217296E+002, 2.8092744E-004, 2.8092744E-004, 1.3720939E-002, 1.9315273E-004
 1.1900339E+002, 1.9927560E-001, 2.0735762E-001, 2.0214541E-005, 5.2224291E-003, 8.2645617E+001, 4.5999650E+001, 1.8185144E+002, 2.8242453E-004, 2.8242453E-004, 1.3937686E-002, 1.9857016E-004
 1.2000646E+002, 1.9915343E-001, 2.0735478E-001, 2.0512915E-005, 5.2938106E-003, 8.3266884E+001, 4.6144104E+001, 1.8514372E+002, 2.8571483E-004, 2.8571483E-004, 1.4157943E-002, 2.0408812E-004
 1.2100046E+002, 1.9898431E-001, 2.0735365E-001, 2.0925816E-005, 5.3925910E-003, 8.4464240E+001, 4.4898715E+001, 1.8602694E+002, 2.8712491E-004, 2.8712491E-004, 1.4377408E-002, 2.0974865E-004
 1.2200110E+002, 1.9917180E-001, 2.0735340E-001, 2.0467955E-005, 5.2830546E-003, 8.3904481E+001, 4.5106221E+001, 1.8951005E+002, 2.8455391E-004, 2.8455391E-004, 1.4598832E-002, 2.1524338E-004
 1.2300869E+002, 1.9936332E-001, 2.0735433E-001, 2.0000347E-005, 5.1711865E-003, 8.2879576E+001, 4.7342926E+001, 1.9919318E+002, 2.9596253E-004, 2.9596253E-004, 1.4829779E-002, 2.2088129E-004
 1.2401113E+002, 1.9947609E-001, 2.0735654E-001, 1.9724926E-005, 5.1052961E-003, 8.2279909E+001, 4.6642140E+001, 1.9851724E+002, 2.9312720E-004, 2.9312720E-004, 1.5056091E-002, 2.2699280E-004
 1.2500106E+002, 1.9907017E-001, 2.0735919E-001, 2.0716353E-005, 5.3424804E-003, 8.2825748E+001, 4.6414266E+001, 1.9994931E+002, 2.9156573E-004, 2.9156573E-004, 1.5281943E-002, 2.3315576E-004
 1.2600950E+002, 1.9880607E-001, 2.0736110E-001, 2.1361219E-005, 5.4967547E-003, 8.4268629E+001, 4.6358567E+001, 2.0129758E+002, 2.9622346E-004, 2.9622346E-004, 1.5509522E-002, 2.3937179E-004
 1.2700948E+002, 1.9874368E-001, 2.0736132E-001, 2.1513490E-005, 5.5331832E-003, 8.6292447E+001, 4.6310655E+001, 2.0663180E+002, 3.1049293E-004, 3.1049293E-004, 1.5743383E-002, 2.4573848E-004
 1.2800408E+002, 1.9888058E-001, 2.0736041E-001, 2.1179182E-005, 5.4532052E-003, 8.5997890E+001, 4.7053424E+001, 2.0845564E+002, 3.0347340E-004, 3.0347340E-004, 1.5974448E-002, 2.5243401E-004
 1.2900101E+002, 1.9890506E-001, 2.0735915E-001, 2.1119458E-005, 5.4389171E-003, 8.5495199E+001, 4.6432685E+001, 2.1055762E+002, 2.9820230E-004, 2.9820230E-004, 1.6205535E-002, 2.5880628E-004
 1.3000619E+002, 1.9876126E-001, 2.0735743E-001, 2.1470713E-005, 5.5229497E-003, 8.4575856E+001, 5.0219956E+001, 2.1266005E+002, 3.0731096E-004, 3.0731096E-004, 1.6438133E-002, 2.6512235E-004
 1.3100368E+002, 1.9866069E-001, 2.0735577E-001, 2.1716366E-005, 5.5817184E-003, 8.4245020E+001, 5.0131690E+001, 2.1927734E+002, 3.1049200E-004, 3.1049200E-004, 1.6676773E-002, 2.7173111E-004
 1.3200837E+002, 1.9869187E-001, 2.0735578E-001, 2.1640102E-005, 5.5634734E-003, 8.5432446E+001, 5.3075393E+001, 2.2391038E+002, 3.2127921E-004, 3.2127921E-004, 1.6915851E-002, 2.7824699E-004
 1.3300196E+002, 1.9832151E-001, 2.0735968E-001, 2.2544275E-005, 5.7797830E-003, 9.1392379E+001, 5.6356445E+001, 2.3117374E+002, 3.1114281E-004, 3.1114281E-004, 1.7158464E-002, 2.8485646E-004
 1.3400746E+002, 1.9765820E-001, 2.0736340E-001, 2.4164103E-005, 6.1673027E-003, 9.6336127E+001, 5.5019422E+001, 2.2858300E+002, 3.2071417E-004, 3.2071417E-004, 1.7395577E-002, 2.9158052E-004
 1.3500939E+002, 1.9778598E-001, 2.0736149E-001, 2.3852174E-005, 6.0926785E-003, 9.3687320E+001, 5.2977384E+001, 2.2958020E+002, 3.2725474E-004, 3.2725474E-004, 1.7637772E-002, 2.9861668E-004
 1.3601008E+002, 1.9773971E-001, 2.0735553E-001, 2.3965111E-005, 6.1196970E-003, 9.4761589E+001, 5.5647641E+001, 2.3386981E+002, 3.1417346E-004, 3.1417346E-004, 1.7882757E-002, 3.0584289E-004
 1.3700209E+002, 1.9746360E-001, 2.0734984E-001, 2.4639518E-005, 6.2810389E-003, 9.2638146E+001, 5.5056712E+001, 2.3451075E+002, 3.2371728E-004, 3.2371728E-004, 1.8125370E-002, 3.1322214E-004
 1.3800977E+002, 1.9724502E-001, 2.0734233E-001, 2.5173398E-005, 6.4087619E-003, 9.1463642E+001, 5.1446656E+001, 2.3421086E+002, 3.3127712E-004, 3.3127712E-004, 1.8370045E-002, 3.2104882E-004
 1.3900214E+002, 1.9724139E-001, 2.0733400E-001, 2.5182216E-005, 6.4108713E-003, 9.2419669E+001, 4.9585021E+001, 2.3293108E+002, 3.2621774E-004, 3.2621774E-004, 1.8613864E-002, 3.2908943E-004
 1.4000773E+002, 1.9671720E-001, 2.0732628E-001, 2.6462199E-005, 6.7170881E-003, 9.7380457E+001, 5.3331440E+001, 2.3832338E+002, 3.4283167E-004, 3.4283167E-004, 1.8862750E-002, 3.3710757E-004
 1.4100701E+002, 1.9595433E-001, 2.0731887E-001, 2.8325128E-005, 7.1627661E-003, 1.0158648E+002, 5.7002927E+001, 2.3847661E+002, 3.2639787E-004, 3.2639787E-004, 1.9110184E-002, 3.4527011E-004
 1.4200602E+002, 1.9586285E-001, 2.0731657E-001, 2.8548639E-005, 7.2162378E-003, 9.9926839E+001, 5.6088015E+001, 2.4372081E+002, 3.2912628E-004, 3.2912628E-004, 1.9361262E-002, 3.5328155E-004
 1.4301071E+002, 1.9609679E-001, 2.0731514E-001, 2.7977338E-005, 7.0795625E-003, 9.9263582E+001, 5.3933428E+001, 2.4662318E+002, 3.4841004E-004, 3.4841004E-004, 1.9613538E-002, 3.6147116E-004
 1.4401073E+002, 1.9639470E-001, 2.0729617E-001, 2.7249766E-005, 6.9055016E-003, 9.8687840E+001, 5.5884413E+001, 2.4932773E+002, 3.4749371E-004, 3.4749371E-004, 1.9866835E-002, 3.6981304E-004
 1.4500650E+002, 1.9638602E-001, 2.0724019E-001, 2.7270864E-005, 6.9105490E-003, 1.0016570E+002, 5.7616509E+001, 2.5721986E+002, 3.3566021E-004, 3.3566021E-004, 2.0124487E-002, 3.7821808E-004
 1.4600620E+002, 1.9632466E-001, 2.0716910E-001, 2.7420748E-005, 6.9464065E-003, 1.0029542E+002, 5.7660265E+001, 2.6066721E+002, 3.4351313E-004, 3.4351313E-004, 2.0380063E-002, 3.8684399E-004
 1.4700825E+002, 1.9607606E-001, 2.0711486E-001, 2.8027963E-005, 7.0916738E-003, 9.9936045E+001, 5.7388039E+001, 2.6153011E+002, 3.5812443E-004, 3.5812443E-004, 2.0636559E-002, 3.9548491E-004
 1.4800616E+002, 1.9536667E-001, 2.0704266E-001, 2.9760125E-005, 7.5060676E-003, 1.0557486E+002, 5.7751081E+001, 2.6426642E+002, 3.4947421E-004, 3.4947421E-004, 2.0895118E-002, 4.0407718E-004
 1.4900629E+002, 1.9531922E-001, 2.0690048E-001, 2.9875987E-005, 7.5337858E-003, 1.0617591E+002, 5.8610723E+001, 2.7051009E+002, 3.5787330E-004, 3.5787330E-004, 2.1155502E-002, 4.1247024E-004
 1.5001021E+002, 1.9558443E-001, 2.0675785E-001, 2.9228414E-005, 7.3788636E-003, 1.0434704E+002, 5.8006758E+001, 2.7418747E+002, 3.5013007E-004, 3.5013007E-004, 2.1417644E-002, 4.2117467E-004
 1.5100125E+002, 1.9576374E-001, 2.0662843E-001, 2.8790727E-005, 7.2741537E-003, 1.0093759E+002, 5.6631222E+001, 2.6778059E+002, 3.5467484E-004, 3.5467484E-004, 2.1672628E-002, 4.3026829E-004
 1.5200076E+002, 1.9553834E-001, 2.0638514E-001, 2.9341247E-005, 7.4058576E-003, 1.0009308E+002, 5.6498643E+001, 2.7459263E+002, 3.5977950E-004, 3.5977950E-004, 2.1938766E-002, 4.3967562E-004
 1.5300761E+002, 1.9543916E-001, 2.0605082E-001, 2.9583492E-005, 7.4638111E-003, 1.0043654E+002, 5.7639810E+001, 2.7654445E+002, 3.6610923E-004, 3.6610923E-004, 2.2204504E-002, 4.4957731E-004
 1.5400058E+002, 1.9522837E-001, 2.0591974E-001, 3.0098175E-005, 7.5869413E-003, 1.0194645E+002, 5.9461745E+001, 2.7603518E+002, 3.6941487E-004, 3.6941487E-004, 2.2467882E-002, 4.5942363E-004
 1.5500824E+002, 1.9495731E-001, 2.0583791E-001, 3.0760051E-005, 7.7452851E-003, 1.0426673E+002, 6.1015247E+001, 2.8534317E+002, 3.6851078E-004, 3.6851078E-004, 2.2739303E-002, 4.6902270E-004
 1.5601095E+002, 1.9464863E-001, 2.0568592E-001, 3.1513765E-005, 7.9256000E-003, 1.0867888E+002, 6.2022164E+001, 2.8065469E+002, 3.6727893E-004, 3.6727893E-004, 2.3003978E-002, 4.7886626E-004
 1.5700450E+002, 1.9378716E-001, 2.0556052E-001, 3.3617218E-005, 8.4288193E-003, 1.1767936E+002, 6.2746967E+001, 2.8790887E+002, 3.6887110E-004, 3.6887110E-004, 2.3276848E-002, 4.8907352E-004
 1.5800821E+002, 1.9429650E-001, 2.0571003E-001, 3.2373570E-005, 8.1312955E-003, 1.1118432E+002, 6.1718400E+001, 2.8736470E+002, 3.8121512E-004, 3.8121512E-004, 2.3545750E-002, 4.9951516E-004
 1.5900006E+002, 1.9405561E-001, 2.0601153E-001, 3.2961664E-005, 8.2719879E-003, 1.1438469E+002, 6.1001714E+001, 2.8972965E+002, 3.8192251E-004, 3.8192251E-004, 2.3817151E-002, 5.1003668E-004
 1.6000610E+002, 1.9365317E-001, 2.0625219E-001, 3.3944449E-005, 8.5071047E-003, 1.1732683E+002, 6.0789454E+001, 2.9691889E+002, 3.6900369E-004, 3.6900369E-004, 2.4093399E-002, 5.2062777E-004
 1.6100046E+002, 1.9364516E-001, 2.0622476E-001, 3.3964227E-005, 8.5118363E-003, 1.1211892E+002, 6.2711984E+001, 2.9667753E+002, 3.7408862E-004, 3.7408862E-004, 2.4366420E-002, 5.3132609E-004
 1.6200844E+002, 1.9354953E-001, 2.0572012E-001, 3.4197754E-005, 8.5677043E-003, 1.1569268E+002, 6.3808108E+001, 2.9209494E+002, 3.9114760E-004, 3.9114760E-004, 2.4636492E-002, 5.4229514E-004
 1.6300448E+002, 1.9344044E-001, 2.0511199E-001, 3.4464119E-005, 8.6314281E-003, 1.1589514E+002, 6.2771589E+001, 2.9933232E+002, 3.9769998E-004, 3.9769998E-004, 2.4916542E-002, 5.5359681E-004
 1.6401002E+002, 1.9322736E-001, 2.0491744E-001, 3.4984780E-005, 8.7559886E-003, 1.1390771E+002, 6.4704323E+001, 3.0406213E+002, 3.8145804E-004, 3.8145804E-004, 2.5195586E-002, 5.6513020E-004
 1.6500661E+002, 1.9323598E-001, 2.0503220E-001, 3.4963825E-005, 8.7509755E-003, 1.1133884E+002, 6.7036744E+001, 3.0608715E+002, 3.9173068E-004, 3.9173068E-004, 2.5473678E-002, 5.7694013E-004
 1.6600986E+002, 1.9327857E-001, 2.0502513E-001, 3.4859714E-005, 8.7260685E-003, 1.1379993E+002, 6.7284410E+001, 3.1201136E+002, 4.0468550E-004, 4.0468550E-004, 2.5757358E-002, 5.8878350E-004
 1.6700502E+002, 1.9310472E-001, 2.0492177E-001, 3.5284092E-005, 8.8275945E-003, 1.1661509E+002, 6.6987803E+001, 3.1571849E+002, 3.8744674E-004, 3.8744674E-004, 2.6040453E-002, 6.0081612E-004
 1.6800127E+002, 1.9284245E-001, 2.0476897E-001, 3.5924379E-005, 8.9807735E-003, 1.1953189E+002, 6.8490965E+001, 3.0830933E+002, 4.0768985E-004, 4.0768985E-004, 2.6315157E-002, 6.1317621E-004
 1.6901092E+002, 1.9264462E-001, 2.0447825E-001, 3.6407433E-005, 9.0963368E-003, 1.2128406E+002, 6.8027278E+001, 3.1491435E+002, 4.0378802E-004, 4.0378802E-004, 2.6601317E-002, 6.2551849E-004
 1.7000453E+002, 1.9242886E-001, 2.0428019E-001, 3.6934133E-005, 9.2223419E-003, 1.2390684E+002, 6.7705713E+001, 3.1677646E+002, 4.0022637E-004, 4.0022637E-004, 2.6884518E-002, 6.3814660E-004
 1.7100127E+002, 1.9255085E-001, 2.0431962E-001, 3.6636326E-005, 9.1510961E-003, 1.2180096E+002, 6.7347316E+001, 3.2129466E+002, 4.0431159E-004, 4.0431159E-004, 2.7169578E-002, 6.5092482E-004
 1.7201049E+002, 1.9266689E-001, 2.0445798E-001, 3.6353132E-005, 9.0833461E-003, 1.2004238E+002, 6.7792930E+001, 3.2003498E+002, 4.1684536E-004, 4.1684536E-004, 2.7454059E-002, 6.6367165E-004
 1.7300068E+002, 1.9169538E-001, 2.0443070E-001, 3.8725386E-005, 9.6508725E-003, 1.2924479E+002, 6.9058380E+001, 3.2338165E+002, 4.1153719E-004, 4.1153719E-004, 2.7742218E-002, 6.7695320E-004
 1.7400214E+002, 1.9150006E-001, 2.0411912E-001, 3.9202417E-005, 9.7649951E-003, 1.2955516E+002, 6.9045906E+001, 3.1956945E+002, 4.0665238E-004, 4.0665238E-004, 2.8025096E-002, 6.9070409E-004
 1.7500531E+002, 1.9165072E-001, 2.0366686E-001, 3.8834750E-005, 9.6770364E-003, 1.2686613E+002, 6.8887469E+001, 3.2345629E+002, 4.1735627E-004, 4.1735627E-004, 2.8315560E-002, 7.0486670E-004
 1.7600269E+002, 1.9193154E-001, 2.0307894E-001, 3.8149000E-005, 9.5129810E-003, 1.2489134E+002, 6.9047767E+001, 3.3192543E+002, 4.2110285E-004, 4.2110285E-004, 2.8609288E-002, 7.1887807E-004
 1.7700493E+002, 1.9186745E-001, 2.0246151E-001, 3.8305444E-005, 9.5504077E-003, 1.2686224E+002, 7.2163394E+001, 3.3200726E+002, 4.0213866E-004, 4.0213866E-004, 2.8898538E-002, 7.3308257E-004
 1.7800524E+002, 1.9138876E-001, 2.0193526E-001, 3.9474275E-005, 9.8300331E-003, 1.2969002E+002, 7.4433138E+001, 3.2320502E+002, 4.1724133E-004, 4.1724133E-004, 2.9182273E-002, 7.4740735E-004
 1.7900592E+002, 1.9124109E-001, 2.0158238E-001, 3.9835062E-005, 9.9163460E-003, 1.2988541E+002, 7.4435974E+001, 3.3154249E+002, 4.3798628E-004, 4.3798628E-004, 2.9477804E-002, 7.6162859E-004
 1.8000322E+002, 1.9125685E-001, 2.0186176E-001, 3.9796554E-005, 9.9071335E-003, 1.3057736E+002, 7.3206087E+001, 3.4290148E+002, 4.2436768E-004, 4.2436768E-004, 2.9776919E-002, 7.7616117E-004
 1.8100225E+002, 1.9094888E-001, 2.0280297E-001, 4.0548752E-005, 1.0087086E-002, 1.2962984E+002, 7.2556480E+001, 3.3992201E+002, 4.3153102E-004, 4.3153102E-004, 3.0068240E-002, 7.9078071E-004
 1.8200232E+002, 1.9076530E-001, 2.0341647E-001, 4.0997043E-005, 1.0194333E-002, 1.3024433E+002, 7.3622926E+001, 3.4448370E+002, 4.2963500E-004, 4.2963500E-004, 3.0366347E-002, 8.0596234E-004
 1.8300608E+002, 1.9084539E-001, 2.0324586E-001, 4.0801531E-005, 1.0147560E-002, 1.2967309E+002, 7.4541117E+001, 3.4326133E+002, 4.2967010E-004, 4.2967010E-004, 3.0661895E-002, 8.2164644E-004
 1.8400954E+002, 1.9070216E-001, 2.0274871E-001, 4.1151270E-005, 1.0231229E-002, 1.3056653E+002, 7.5183469E+001, 3.2561632E+002, 4.2217308E-004, 4.2217308E-004, 3.0946004E-002, 8.3766440E-004
 1.8500360E+002, 1.9038322E-001, 2.0214117E-001, 4.1929841E-005, 1.0417491E-002, 1.3386439E+002, 7.7317887E+001, 3.2915521E+002, 4.4903426E-004, 4.4903426E-004, 3.1242221E-002, 8.5344658E-004
 1.8600805E+002, 1.9024299E-001, 2.0146032E-001, 4.2272318E-005, 1.0499423E-002, 1.3480362E+002, 7.7339851E+001, 3.3663094E+002, 4.2900469E-004, 4.2900469E-004, 3.1543868E-002, 8.6966000E-004
 1.8700717E+002, 1.8952889E-001, 2.0106354E-001, 4.4016195E-005, 1.0916620E-002, 1.3993586E+002, 7.8799691E+001, 3.2864468E+002, 4.1674168E-004, 4.1674168E-004, 3.1834992E-002, 8.8607677E-004
 1.8800336E+002, 1.8953453E-001, 2.0103146E-001, 4.4002580E-005, 1.0913363E-002, 1.3844525E+002, 7.9201280E+001, 3.2359080E+002, 4.3089378E-004, 4.3089378E-004, 3.2126067E-002, 9.0211176E-004
 1.8900052E+002, 1.8974328E-001, 2.0126456E-001, 4.3493083E-005, 1.0791473E-002, 1.3353053E+002, 7.8629298E+001, 3.2081142E+002, 4.3006119E-004, 4.3006119E-004, 3.2416402E-002, 9.1782292E-004
 1.9001150E+002, 1.8926933E-001, 2.0152638E-001, 4.4650772E-005, 1.1068433E-002, 1.3114887E+002, 7.6120538E+001, 3.2145033E+002, 4.3220942E-004, 4.3220942E-004, 3.2712085E-002, 9.3382225E-004
 1.9100324E+002, 1.8946530E-001, 2.0115322E-001, 4.4171988E-005, 1.0953891E-002, 1.3111380E+002, 7.6695548E+001, 3.1555058E+002, 4.3745903E-004, 4.3745903E-004, 3.3003968E-002, 9.5031354E-004
 1.9200302E+002, 1.8950575E-001, 2.0034333E-001, 4.4073192E-005, 1.0930256E-002, 1.3434021E+002, 8.0012993E+001, 3.0978130E+002, 4.3459086E-004, 4.3459086E-004, 3.3294793E-002, 9.6711944E-004
 1.9300050E+002, 1.8909255E-001, 1.9994965E-001, 4.5081921E-005, 1.1171579E-002, 1.3958166E+002, 8.0516667E+001, 2.9908698E+002, 4.2296689E-004, 4.2296689E-004, 3.3580912E-002, 9.8463007E-004
 1.9400714E+002, 1.8876564E-001, 1.9990058E-001, 4.5880357E-005, 1.1362593E-002, 1.4012685E+002, 8.0161255E+001, 3.0036975E+002, 4.3368870E-004, 4.3368870E-004, 3.3875960E-002, 1.0023872E-003
 1.9500880E+002, 1.8879376E-001, 2.0001003E-001, 4.5811862E-005, 1.1346206E-002, 1.3732986E+002, 8.1109858E+001, 3.0742728E+002, 4.5570761E-004, 4.5570761E-004, 3.4178024E-002, 1.0203761E-003
 1.9600022E+002, 1.8866321E-001, 2.0017020E-001, 4.6130696E-005, 1.1422483E-002, 1.3745434E+002, 8.1732180E+001, 2.8947159E+002, 4.0783595E-004, 4.0783595E-004, 3.4459977E-002, 1.0384987E-003
 1.9700594E+002, 1.8804757E-001, 2.0022995E-001, 4.7634027E-005, 1.1782132E-002, 1.4337972E+002, 8.2168442E+001, 2.9526503E+002, 4.4036068E-004, 4.4036068E-004, 3.4757005E-002, 1.0563833E-003
 1.9800751E+002, 1.8773302E-001, 2.0013139E-001, 4.8402268E-005, 1.1965923E-002, 1.4469162E+002, 8.3163465E+001, 2.8618125E+002, 4.2051479E-004, 4.2051479E-004, 3.5044976E-002, 1.0742306E-003
 1.9900989E+002, 1.8752019E-001, 1.9984793E-001, 4.8921891E-005, 1.2090235E-002, 1.4745872E+002, 8.3477039E+001, 2.8163384E+002, 4.1996979E-004, 4.1996979E-004, 3.5334864E-002, 1.0921708E-003
 2.0000328E+002, 1.8682663E-001, 1.9968772E-001, 5.0615604E-005, 1.2495430E-002, 1.5516268E+002, 8.4487492E+001, 2.6504211E+002, 4.2631239E-004, 4.2631239E-004, 3.5613764E-002, 1.1104282E-003
 2.0100881E+002, 1.8675873E-001, 1.9985046E-001, 5.0781390E-005, 1.2535092E-002, 1.5721483E+002, 8.6691964E+001, 2.6722349E+002, 4.4207849E-004, 4.4207849E-004, 3.5906272E-002, 1.1288001E-003
 2.0200761E+002, 1.8710644E-001, 2.0003605E-001, 4.9932423E-005, 1.2331989E-002, 1.5111158E+002, 8.5887885E+001, 2.7910205E+002, 4.2791129E-004, 4.2791129E-004, 3.6207028E-002, 1.1472335E-003
 2.0300289E+002, 1.8686272E-001, 1.9978403E-001, 5.0527605E-005, 1.2474378E-002, 1.5169313E+002, 8.3932521E+001, 2.7048161E+002, 4.3221371E-004, 4.3221371E-004, 3.6492914E-002, 1.1658996E-003
 2.0400648E+002, 1.8705502E-001, 1.9901240E-001, 5.0058069E-005, 1.2362048E-002, 1.4905011E+002, 8.2386599E+001, 2.6336062E+002, 4.3812393E-004, 4.3812393E-004, 3.6780736E-002, 1.1847862E-003
 2.0500942E+002, 1.8696085E-001, 1.9823538E-001, 5.0288101E-005, 1.2417080E-002, 1.4890673E+002, 8.4144837E+001, 2.6376768E+002, 4.1912084E-004, 4.1912084E-004, 3.7073856E-002, 1.2044216E-003
 2.0600468E+002, 1.8690816E-001, 1.9816328E-001, 5.0416781E-005, 1.2447865E-002, 1.4755400E+002, 8.4956141E+001, 2.5481014E+002, 4.3574389E-004, 4.3574389E-004, 3.7359317E-002, 1.2240923E-003
 2.0700821E+002, 1.8685541E-001, 1.9833271E-001, 5.0545787E-005, 1.2478728E-002, 1.4588825E+002, 8.7498721E+001, 2.6093315E+002, 4.3447589E-004, 4.3447589E-004, 3.7653816E-002, 1.2432702E-003
 2.0800094E+002, 1.8675385E-001, 1.9782227E-001, 5.0793802E-005, 1.2538062E-002, 1.4719930E+002, 8.7783785E+001, 2.5012196E+002, 4.1954578E-004, 4.1954578E-004, 3.7936018E-002, 1.2624909E-003
 2.0900559E+002, 1.8625276E-001, 1.9708232E-001, 5.2017513E-005, 1.2830816E-002, 1.4993396E+002, 8.8495056E+001, 2.3555778E+002, 4.1899104E-004, 4.1899104E-004, 3.8215814E-002, 1.2818198E-003
 2.1000994E+002, 1.8607570E-001, 1.9671735E-001, 5.2450041E-005, 1.2934292E-002, 1.4926046E+002, 8.8211365E+001, 2.4404900E+002, 4.4181800E-004, 4.4181800E-004, 3.8513103E-002, 1.3020947E-003
 2.1100382E+002, 1.8583467E-001, 1.9675637E-001, 5.3038592E-005, 1.3075094E-002, 1.5283083E+002, 8.7494045E+001, 2.4340817E+002, 4.2807808E-004, 4.2807808E-004, 3.8802887E-002, 1.3225162E-003
 2.1200694E+002, 1.8553136E-001, 1.9694132E-001, 5.3779053E-005, 1.3252238E-002, 1.5638209E+002, 8.7559615E+001, 2.4449259E+002, 4.3423634E-004, 4.3423634E-004, 3.9095594E-002, 1.3427975E-003
 2.1300710E+002, 1.8554880E-001, 1.9801584E-001, 5.3736701E-005, 1.3242106E-002, 1.5916511E+002, 8.9087640E+001, 2.2980141E+002, 4.2100681E-004, 4.2100681E-004, 3.9377212E-002, 1.3633432E-003
 2.1400723E+002, 1.8498770E-001, 1.9886058E-001, 5.5106544E-005, 1.3569821E-002, 1.6477466E+002, 8.8849072E+001, 2.2899860E+002, 4.4412111E-004, 4.4412111E-004, 3.9669182E-002, 1.3843173E-003
 2.1500565E+002, 1.8516648E-001, 1.9685089E-001, 5.4670123E-005, 1.3465414E-002, 1.6074368E+002, 9.0643207E+001, 2.3101326E+002, 4.3746383E-004, 4.3746383E-004, 3.9961107E-002, 1.4056240E-003
 2.1600060E+002, 1.8508099E-001, 1.9509841E-001, 5.4879056E-005, 1.3515398E-002, 1.5575615E+002, 9.2599410E+001, 2.3085231E+002, 4.1784731E-004, 4.1784731E-004, 4.0250159E-002, 1.4264732E-003
 2.1700317E+002, 1.8487497E-001, 1.9470006E-001, 5.5382590E-005, 1.3635861E-002, 1.4977189E+002, 9.3057660E+001, 2.2649462E+002, 4.4549251E-004, 4.4549251E-004, 4.0539757E-002, 1.4474202E-003
 2.1800696E+002, 1.8491178E-001, 1.9467648E-001, 5.5292586E-005, 1.3614329E-002, 1.5069993E+002, 9.2065953E+001, 2.2255988E+002, 4.1695385E-004, 4.1695385E-004, 4.0828454E-002, 1.4686946E-003
 2.1900368E+002, 1.8452182E-001, 1.9552688E-001, 5.6244866E-005, 1.3842148E-002, 1.5356887E+002, 9.2571218E+001, 2.0885006E+002, 4.2098813E-004, 4.2098813E-004, 4.1108019E-002, 1.4896597E-003
 2.2001047E+002, 1.8428733E-001, 1.9704365E-001, 5.6817443E-005, 1.3979128E-002, 1.5386223E+002, 9.3244644E+001, 2.1175892E+002, 4.3526419E-004, 4.3526419E-004, 4.1399042E-002, 1.5105378E-003
 2.2100889E+002, 1.8423380E-001, 1.9741523E-001, 5.6948218E-005, 1.4010414E-002, 1.5475172E+002, 9.3757137E+001, 2.1591199E+002, 4.3891082E-004, 4.3891082E-004, 4.1693334E-002, 1.5315874E-003
 2.2201060E+002, 1.8401243E-001, 1.9713205E-001, 5.7489081E-005, 1.4139808E-002, 1.5944920E+002, 9.4897192E+001, 2.1511842E+002, 4.4085416E-004, 4.4085416E-004, 4.1985476E-002, 1.5535439E-003
 2.2301028E+002, 1.8392339E-001, 1.9597508E-001, 5.7706405E-005, 1.4191799E-002, 1.5535853E+002, 9.7085660E+001, 1.9503886E+002, 4.1476660E-004, 4.1476660E-004, 4.2262360E-002, 1.5761247E-003
 2.2400304E+002, 1.8367721E-001, 1.9395356E-001, 5.8307635E-005, 1.4335635E-002, 1.5418636E+002, 9.5412290E+001, 1.9395460E+002, 4.2770133E-004, 4.2770133E-004, 4.2550057E-002, 1.5985607E-003
 2.2500065E+002, 1.8350575E-001, 1.9316856E-001, 5.8726343E-005, 1.4435804E-002, 1.5629211E+002, 9.4231247E+001, 2.0040872E+002, 4.4523294E-004, 4.4523294E-004, 4.2843328E-002, 1.6214798E-003
 2.2600701E+002, 1.8329184E-001, 1.9259968E-001, 5.9248952E-005, 1.4560831E-002, 1.5885597E+002, 9.7965678E+001, 1.9756253E+002, 4.2075212E-004, 4.2075212E-004, 4.3132315E-002, 1.6447164E-003
 2.2701188E+002, 1.8289966E-001, 1.9225234E-001, 6.0206551E-005, 1.4789922E-002, 1.6554692E+002, 9.8041718E+001, 1.8422808E+002, 4.2020622E-004, 4.2020622E-004, 4.3413649E-002, 1.6676764E-003
 2.2800367E+002, 1.8269377E-001, 1.9319947E-001, 6.0709125E-005, 1.4910155E-002, 1.6658175E+002, 9.8836144E+001, 1.7994704E+002, 4.3427333E-004, 4.3427333E-004, 4.3698839E-002, 1.6904221E-003
 2.2900837E+002, 1.8290187E-001, 1.9388157E-001, 6.0201180E-005, 1.4788637E-002, 1.6158578E+002, 9.7599086E+001, 1.8944440E+002, 4.4294455E-004, 4.4294455E-004, 4.3995400E-002, 1.7134234E-003
 2.3000691E+002, 1.8319412E-001, 1.9286792E-001, 5.9487392E-005, 1.4617874E-002, 1.6081300E+002, 9.8922463E+001, 1.9591659E+002, 4.4012072E-004, 4.4012072E-004, 4.4292457E-002, 1.7367906E-003
