d (mu-m),CNF,CVF
 0.101665200E+04, 0.999566622E+00, 0.988501725E+00
 0.101774400E+04, 0.999576726E+00, 0.988745463E+00
 0.101883600E+04, 0.999586830E+00, 0.988989987E+00
 0.101992800E+04, 0.999596934E+00, 0.989235299E+00
 0.102102000E+04, 0.999604878E+00, 0.989428789E+00
 0.102211200E+04, 0.999612669E+00, 0.989619175E+00
 0.102320400E+04, 0.999620461E+00, 0.989810172E+00
 0.102429600E+04, 0.999628252E+00, 0.990001782E+00
 0.102538800E+04, 0.999636043E+00, 0.990194006E+00
 0.102648000E+04, 0.999643835E+00, 0.990386844E+00
 0.102757200E+04, 0.999651626E+00, 0.990580299E+00
 0.102866400E+04, 0.999659418E+00, 0.990774372E+00
 0.102975600E+04, 0.999667209E+00, 0.990969064E+00
 0.103084800E+04, 0.999675000E+00, 0.991164376E+00
 0.103194000E+04, 0.999682792E+00, 0.991360310E+00
 0.103303200E+04, 0.999690583E+00, 0.991556867E+00
 0.103412400E+04, 0.999698375E+00, 0.991754049E+00
 0.103521600E+04, 0.999706166E+00, 0.991951856E+00
 0.103630800E+04, 0.999713958E+00, 0.992150290E+00
 0.103740000E+04, 0.999721749E+00, 0.992349352E+00
 0.103849200E+04, 0.999729540E+00, 0.992549044E+00
 0.103958400E+04, 0.999737332E+00, 0.992749366E+00
 0.104067600E+04, 0.999744201E+00, 0.992926522E+00
 0.104176800E+04, 0.999750501E+00, 0.993089545E+00
 0.104286000E+04, 0.999756802E+00, 0.993253081E+00
 0.104395200E+04, 0.999763103E+00, 0.993417131E+00
 0.104504400E+04, 0.999769404E+00, 0.993581697E+00
 0.104613600E+04, 0.999775705E+00, 0.993746780E+00
 0.104722800E+04, 0.999782006E+00, 0.993912381E+00
 0.104832000E+04, 0.999788306E+00, 0.994078500E+00
 0.104941200E+04, 0.999794607E+00, 0.994245140E+00
 0.105050400E+04, 0.999800908E+00, 0.994412300E+00
 0.105159600E+04, 0.999807209E+00, 0.994579983E+00
 0.105268800E+04, 0.999813510E+00, 0.994748189E+00
 0.105378000E+04, 0.999819811E+00, 0.994916919E+00
 0.105487200E+04, 0.999826111E+00, 0.995086174E+00
 0.105596400E+04, 0.999832412E+00, 0.995255956E+00
 0.105705600E+04, 0.999838713E+00, 0.995426265E+00
 0.105814800E+04, 0.999845014E+00, 0.995597103E+00
 0.105924000E+04, 0.999851315E+00, 0.995768471E+00
 0.106033200E+04, 0.999857317E+00, 0.995932218E+00
 0.106142400E+04, 0.999862635E+00, 0.996077753E+00
 0.106251600E+04, 0.999867953E+00, 0.996223738E+00
 0.106360800E+04, 0.999873271E+00, 0.996370173E+00
 0.106470000E+04, 0.999878589E+00, 0.996517061E+00
 0.106579200E+04, 0.999883907E+00, 0.996664401E+00
 0.106688400E+04, 0.999889225E+00, 0.996812194E+00
 0.106797600E+04, 0.999894543E+00, 0.996960442E+00
 0.106906800E+04, 0.999899861E+00, 0.997109146E+00
 0.107016000E+04, 0.999905179E+00, 0.997258306E+00
 0.107125200E+04, 0.999910497E+00, 0.997407923E+00
 0.107234400E+04, 0.999915815E+00, 0.997557998E+00
 0.107343600E+04, 0.999921133E+00, 0.997708533E+00
 0.107452800E+04, 0.999926451E+00, 0.997859528E+00
 0.107562000E+04, 0.999931769E+00, 0.998010984E+00
 0.107671200E+04, 0.999937087E+00, 0.998162902E+00
 0.107780400E+04, 0.999942405E+00, 0.998315282E+00
 0.107889600E+04, 0.999947724E+00, 0.998468127E+00
 0.107998800E+04, 0.999953042E+00, 0.998621436E+00
 0.108108000E+04, 0.999957321E+00, 0.998745180E+00
 0.108217200E+04, 0.999961589E+00, 0.998868964E+00
 0.108326400E+04, 0.999965857E+00, 0.998993123E+00
 0.108435600E+04, 0.999970125E+00, 0.999117659E+00
 0.108544800E+04, 0.999974393E+00, 0.999242571E+00
 0.108654000E+04, 0.999978661E+00, 0.999367861E+00
 0.108763200E+04, 0.999982928E+00, 0.999493529E+00
 0.108872400E+04, 0.999987196E+00, 0.999619576E+00
 0.108981600E+04, 0.999991464E+00, 0.999746003E+00
 0.109090800E+04, 0.999995732E+00, 0.999872811E+00
 0.109200000E+04, 0.100000000E+01, 0.100000000E+01
